date,T G SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BOCOM INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,VALUABLE CAPITAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHIEF SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-03-01,93.95766710550639,0.0,0.0,0.0,4.3043496601142035,0.0,1.7379832343794026,0.0,0.0
2024-03-04,87.7399527852009,6.617895051641385,0.0,0.0,4.0192747023144415,0.0,1.6228774608432777,0.0,0.0
2024-03-05,86.38504941420167,6.508199559608842,0.0,0.0,3.952652866724137,0.0,1.5959773150738803,0.0,1.5581208443914596
2024-03-06,86.48448722216958,6.508199559608842,0.0,0.0,3.952652866724137,0.0,1.5959773150738803,0.0,1.458683036423557
2024-03-07,86.5839250301375,6.508199559608842,0.0,0.0,3.952652866724137,0.0,1.5959773150738803,0.0,1.3592452284556542
2024-03-08,86.5839250301375,6.508199559608842,0.0,0.0,3.9576247571225327,0.0,1.5959773150738803,0.0,1.3542733380572591
2024-03-11,86.5839250301375,6.547974682796003,0.0,0.0,3.9576247571225327,0.0,1.5959773150738803,0.0,1.3144982148700979
2024-03-12,86.5839250301375,6.567862244389583,0.0,0.0,3.9576247571225327,0.0,1.5959773150738803,0.0,1.2946106532765174
2024-03-18,86.65452225095245,6.4952215001783875,0.0,0.0,3.9588057220120354,0.0,1.59645355860105,0.0,1.2949969682560627
2024-03-19,86.64954887692984,6.500194874201015,0.0,0.0,3.9588057220120354,0.0,1.59645355860105,0.0,1.2949969682560627
2024-03-20,86.6445755029072,6.505168248223645,0.0,0.0,3.9588057220120354,0.0,1.59645355860105,0.0,1.2949969682560627
2024-03-21,86.74404298335978,6.505168248223645,0.0,0.0,3.9588057220120354,0.0,1.59645355860105,0.0,1.195529487803499
2024-03-22,86.84351046381234,6.505168248223645,0.0,0.0,3.9588057220120354,0.0,1.59645355860105,0.0,1.0960620073509353
2024-03-25,86.87832408197073,6.515114996268901,0.0,0.0,3.914045355808382,0.0,1.59645355860105,0.0,1.0960620073509353
2024-03-26,86.9777915624233,6.515114996268901,0.0,0.0,3.914045355808382,0.0,1.59645355860105,0.0,0.9965945268983716
2024-03-28,86.32649397054101,6.459311721547873,0.0,0.0,3.880520767464842,0.8121431957920797,1.582779611700497,0.0,0.9387507329536995
2024-04-02,86.38566328338672,6.400142408702157,0.0,0.0,3.880520767464842,0.8121431957920797,1.582779611700497,0.0,0.9387507329536995
2024-04-05,86.3511478508934,6.434657841195492,0.0,0.0,3.880520767464842,0.8121431957920797,1.582779611700497,0.0,0.9387507329536995
2024-04-11,86.25253232948387,6.5332733626050175,0.0,0.0,3.880520767464842,0.8121431957920797,1.582779611700497,0.0,0.9387507329536995
2024-04-12,86.24895761962765,6.537559433843179,0.0,0.0,3.880138125620443,0.8120631137646984,1.58262354045486,0.0,0.938658166689166
2024-04-23,86.23909703989291,6.54742001357792,0.0,0.0,3.880138125620443,0.8120631137646984,1.58262354045486,0.0,0.938658166689166
2024-04-24,83.58172375702257,6.323975177978724,0.0,0.0,3.7477200397509756,0.7843497077856969,1.5286130972453205,3.12699378884691,0.9066244313697958
2024-04-25,83.59734575347107,6.317957913053425,0.0,0.0,3.7441540826258493,0.7836033987232797,1.5271586212684956,3.12401845299917,0.9057617778587104
2024-04-26,83.78764583390948,6.365532933163029,0.0,0.0,3.7441540826258493,0.7836033987232797,1.5271586212684956,2.886143352451149,0.9057617778587104
2024-04-29,83.7971608379314,6.365532933163029,0.0,0.0,3.7441540826258493,0.7740883947013588,1.5271586212684956,2.886143352451149,0.9057617778587104
2024-05-02,83.80912249999632,6.35216704055423,0.0,0.0,3.744688543524137,0.7741988922849666,1.5273766161881859,2.8865553362356557,0.9058910712165009
2024-05-06,83.98935885664812,6.435199508776869,0.0,0.0,3.745936212532255,0.7792166091708296,1.5278855131086087,2.5876518016256322,0.9347514981376867
2024-05-07,84.00363815606056,6.420920209364421,0.0,0.0,3.745936212532255,0.7792166091708296,1.5278855131086087,2.5876518016256322,0.9347514981376867
2024-05-13,84.00211523215013,6.4215315091717935,0.0,0.0,3.7462928421134496,0.7792907940146769,1.5280309745205864,2.587898157443226,0.9348404905861397
2024-05-14,78.75047748366714,6.028995939689128,0.0,6.242867030940567,3.512082395720015,0.7305711523772909,1.4325016521402343,2.426108140426406,0.876396205039226
2024-05-16,78.74601486308808,6.028995939689128,0.0,6.242867030940567,3.512082395720015,0.7350337729563506,1.4325016521402343,2.426108140426406,0.876396205039226
2024-05-20,78.70138865729747,6.073622145479726,0.0,6.242867030940567,3.512082395720015,0.7350337729563506,1.4325016521402343,2.426108140426406,0.876396205039226
2024-05-21,78.85816014054889,6.028916378651329,0.0,6.196915512861089,3.4862312095736994,0.7296234514582902,1.4219575182926028,2.408250423527257,0.8699453650868367
2024-05-22,78.97683272814714,6.069053179302187,0.0,6.197190034300851,3.486385648537569,0.7518056188407399,1.4220205105706791,2.1957185934984684,0.9009936868023659
2024-05-23,78.93302983944788,6.126904525443252,0.0,6.184040382677892,3.4789879801672576,0.7502103826254195,1.4190031633195523,2.1910595569985785,0.9167641693201614
2024-05-24,78.92256335980522,6.139352050196545,0.0,6.183220382065899,3.4785266681291214,0.7501109051099428,1.4188150042212384,2.1907690236148247,0.916642606857212
2024-05-27,78.96676319040407,6.0951522195977,0.0,6.183220382065899,3.4785266681291214,0.7501109051099428,1.4188150042212384,2.1907690236148247,0.916642606857212
2024-05-31,78.96676319040407,6.086312253477931,0.0,6.183220382065899,3.4785266681291214,0.7589508712297119,1.4188150042212384,2.1907690236148247,0.916642606857212
2024-06-04,78.9912029749361,6.092617285101151,0.0,6.185134055208199,3.479603253249535,0.7591857624043512,1.41925411976293,2.1560762465697447,0.9169263027679899
2024-06-05,78.9737444426563,6.11337257190137,0.0,6.1837670249758325,3.478834195893401,0.7590179681609404,1.4189404380752242,2.155599713420093,0.9167236449168347
2024-06-06,78.97359294299208,6.113416620347814,0.0,6.183811580632701,3.4788592618025973,0.7590234370836876,1.418950661911766,2.155615245079159,0.9167302501501822
2024-06-11,78.9701021441198,6.113146394478015,0.0,6.183538243157632,3.478705488907944,0.763410096929863,1.418887941308766,2.1555199623525385,0.9166897287454422
2024-06-12,78.23634723794608,6.846901300651736,0.0,6.183538243157632,3.478705488907944,0.763410096929863,1.418887941308766,2.1555199623525385,0.9166897287454422
2024-06-13,78.43742534303081,6.773853655951795,0.0,6.1854521130880045,3.479782184736454,0.8167053209154838,1.4193271020058706,1.970480826442167,0.916973453829421
2024-06-14,78.52238498182508,6.791239689484335,0.0,6.185178630566936,3.4796283302425137,0.9448893149019028,1.4192643481203049,1.7404817939368438,0.9169329109220763
2024-06-17,78.61081263951867,6.853139049869843,0.0,6.185178630566936,3.4796283302425137,0.9625748464406194,1.4192643481203049,1.5194126497028846,0.9699895055382265
2024-06-18,78.69924029721226,7.038837131026368,0.0,6.185178630566936,3.4796283302425137,0.9625748464406194,1.4192643481203049,1.3867711631625093,0.8285052532284928
2024-06-24,78.69924029721226,7.03441574814169,0.0,6.185178630566936,3.4796283302425137,0.9669962293252987,1.4192643481203049,1.3867711631625093,0.8285052532284928
2024-06-25,78.78766795490584,7.052101279680406,0.0,6.180757247682258,3.4796283302425137,0.9935245266333737,1.4192643481203049,1.258551059506813,0.8285052532284928
2024-06-26,78.92494965161836,7.149375738112116,0.0,6.184585466528533,3.4817835319788166,1.002988135643438,1.420143407806294,1.0071556579904823,0.82901841032196
2024-07-03,78.91098518052846,7.1658041281701115,0.0,6.18349120590079,3.4811674876773857,1.0028106733975255,1.4198921367994786,1.0069774583700695,0.8288717291561812
2024-07-04,78.89702565013111,7.164536481335899,0.0,6.182397332427369,3.480551661335194,1.0203234983926064,1.4196409546934732,1.006799321797482,0.8287250998868573
2024-07-09,78.87049031345003,7.164536481335899,0.0,6.182397332427369,3.480551661335194,1.0601265034142289,1.4196409546934732,0.9935316534569413,0.8287250998868573
2024-07-16,78.87049031345003,7.15126881299536,0.0,6.182397332427369,3.480551661335194,1.0601265034142289,1.4196409546934732,0.9935316534569413,0.8419927682273981
2024-07-17,79.02370443069012,7.262549204741305,0.0,6.18677515006943,3.4830162749224147,1.0608771896383442,1.4206462167112104,0.7198425414643019,0.8425889917628702
2024-07-18,79.0202072430424,7.266653293125143,0.0,6.186501354835583,3.482862134318893,1.0608302406041263,1.4205833461277992,0.7198106848908542,0.8425517030551928
2024-07-23,79.02370443069012,7.262549204741305,0.0,6.18677515006943,3.4830162749224147,1.0608771896383442,1.4206462167112104,0.7198425414643019,0.8425889917628702
2024-07-26,79.02370443069012,7.302380394670532,0.0,6.18677515006943,3.4830162749224147,1.0210459997091172,1.4206462167112104,0.7198425414643019,0.8425889917628702
2024-07-31,78.9829430914437,7.342536542341514,0.0,6.187048969538993,3.4831704291701038,1.0210911900170336,1.420709092859779,0.7198744008576194,0.842626283771257
2024-08-01,78.97595232392781,7.35073763944288,0.0,6.186501354835583,3.482862134318893,1.0210008134009878,1.4205833461277992,0.7198106848908542,0.8425517030551928
2024-08-07,78.98993509668209,7.33433399322756,0.0,6.187596681198144,3.4834787786052313,1.021181582634351,1.4208348618553457,0.7199381281053614,0.8427008776919129
2024-08-12,78.98643893932704,7.338435449310212,0.0,6.187322813247492,3.4833245970637714,1.0211363843252677,1.4207719745742444,0.7199062630711811,0.8426635790807919
2024-08-13,79.00671097768132,7.316952759913978,0.0,6.187870573394169,3.483632973796294,1.021226784944815,1.420897754703822,0.719969995960535,0.8427381796050588
2024-08-14,78.99971717794355,7.32958329023254,0.0,6.187322813247492,3.4744724379861003,1.0211363843252677,1.4207719745742444,0.7243323426100169,0.8426635790807919
2024-08-22,79.0242008958496,7.407121558034627,0.0,6.1892403981676,3.3427257137130044,1.0480175641950882,1.4212123024827097,0.7245568288408568,0.8429247387165087
2024-08-23,78.92447382578334,7.5110525513248065,0.0,6.187322813247492,3.341690051821026,1.0476928615582823,1.4207719745742444,0.7243323426100169,0.8426635790807919
2024-08-26,78.91887542173424,7.51304775214061,0.0,6.1889663846964025,3.3425777227129543,1.047971165782332,1.4211493817862657,0.7245247508605267,0.8428874202866603
2024-08-28,78.91538163634833,7.477298670946783,0.0,6.188692395486682,3.3424297448162026,1.0877683048596614,1.4210864666608947,0.7244926757204191,0.8428501051610299
2024-09-03,78.98178752531818,7.410892781976925,0.0,6.188692395486682,3.3424297448162026,1.0877683048596614,1.4210864666608947,0.7244926757204191,0.8428501051610299
2024-09-05,78.99064164384751,7.410892781976925,0.0,6.188692395486682,3.333575626286888,1.0877683048596614,1.4210864666608947,0.7244926757204191,0.8428501051610299
2024-09-11,79.00299327170981,7.535184028449968,0.0,6.1889663846964025,3.3337232121892115,0.9505715500211599,1.4211493817862657,0.7245247508605267,0.8428874202866603
2024-09-12,78.99413876118606,7.535184028449968,0.0,6.1889663846964025,3.3425777227129543,0.9505715500211599,1.4211493817862657,0.7245247508605267,0.8428874202866603
2024-09-24,78.99413876118606,7.557320304759324,0.0,6.1889663846964025,3.320441446403597,0.9505715500211599,1.4211493817862657,0.7245247508605267,0.8428874202866603
2024-09-25,78.94986620856736,7.597165602116168,0.0,6.1889663846964025,3.320441446403597,0.9549988052830314,1.4211493817862657,0.7245247508605267,0.8428874202866603
2024-10-03,78.9545188796068,7.597946980460232,0.0,6.182397332427369,3.316917085135192,0.9628302689169298,1.4196409546934732,0.7237557305326122,0.8419927682273981
2024-10-09,79.01152104218897,7.546295210949822,0.0,6.179937531581341,3.3155973777444308,0.9624471860151498,1.4190761197542667,0.7234677686203385,0.8416577631456683
2024-10-10,78.7593030860811,7.638518396616132,0.0,6.172297319866202,3.3821436265616094,1.067225266099974,1.4173217262932627,0.7225733506924725,0.8406172277892409
2024-10-14,78.75234873218186,7.6378439244190135,0.0,6.180582195740207,3.3818449872543073,1.0671310313632525,1.4171965784505631,0.7225095483148233,0.8405430022759773
2024-10-15,78.85109124494305,7.585869364603724,0.0,6.181400911393722,3.382292965995005,1.0187016029918297,1.417384308503516,0.722605256107113,0.8406543454620431
2024-10-28,50.13748550415017,41.245690518647436,0.0,3.927146567419817,2.148826843916941,0.6471980317666234,0.90048776994781,0.4590831094436701,0.5340816547075335
2024-10-29,50.13607905829469,41.24733868177788,0.0,3.9270364039571293,2.148766565492956,0.6471798767079823,0.900462509660438,0.45907023134397873,0.5340666727649372
2024-10-30,50.109371571313545,41.2786362217279,0.0,3.9249444718474953,2.1476219176435163,0.646835124017778,0.8999828333234471,0.45882568465310586,0.5337821754732095
