date,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIBANK N.A.,YUANTA SECURITIES (HONG KONG) CO LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,DBS BANK LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-04-08,34.08912426705605,27.98862603355249,0.0,14.377955996872952,5.403552575065838,15.903964011756106,1.2501103068634392,0.0,0.0,0.9866668088331282
2024-04-09,34.08091095155646,27.989070491672607,0.0,14.386474536574271,5.396178790663557,15.90115152085576,1.2581509713524075,0.0,0.0,0.988062737324929
2024-04-10,34.08736723829753,28.000311705774095,0.0,14.381835078996813,5.398685645504679,15.889760433933887,1.2483651583924904,0.0,0.0,0.9936747391005066
2024-04-11,34.16193433861558,28.074761091977113,0.0,14.403046237841494,5.397919591558301,15.712742323310575,1.2641328838272308,0.0,0.0,0.9854635328697113
2024-04-12,32.254128488636766,26.503798496621545,0.0,13.584661013411164,5.111434357484456,14.830578023202948,1.1987850563500757,5.591623839667037,0.0,0.9249907246260125
2024-04-15,32.23955768946482,26.50948296496255,0.0,13.573690871443247,5.131744984137994,14.823878311131791,1.2101655781728233,5.58909782418218,0.0,0.9223817765045949
2024-04-16,32.20776440474265,26.52413469545816,0.0,13.56630295610374,5.114820123024861,14.809230847403724,1.2078358589033273,5.583987918817068,0.0,0.9859231955464729
2024-04-17,32.20312545554701,26.52684314258168,0.0,13.567307277270832,5.115186168421004,14.8078674848593,1.209977921207716,5.583473847556009,0.0,0.9862187025564523
2024-04-18,32.18606255284577,26.534576751068588,0.0,13.56621168467579,5.143790868767208,14.795361189022874,1.2391210289297245,5.580772036705763,0.0,0.9541038879842827
2024-04-19,32.17193437873514,26.530961307567946,0.0,13.563787372211452,5.140002258960264,14.775147631148794,1.2503993819191084,5.578266577695826,0.0,0.9895010917614726
2024-04-22,27.479232289721427,22.66561026525134,14.557743197949675,11.592298023101742,4.388414643662094,12.620047414711296,1.075597704146809,4.764621678230032,0.0,0.856434783225585
2024-04-23,27.52910978626113,22.51524643003025,14.58402114304599,11.615424547253271,4.4088843976906915,12.622078935495718,1.0965818409899681,4.771791272913206,0.0,0.8568616463197783
2024-04-24,27.50031914426373,22.672265064326723,14.568827055645597,11.607281728350669,4.357742149548673,12.607994216613697,1.0709187283779509,4.766819872162623,0.0,0.8478320407103352
2024-04-25,27.48822789388851,22.668467210560987,14.563702584368288,11.604023353322464,4.386986790222759,12.585312826377146,1.0820835820001073,4.765143180454656,0.0,0.8560525788050827
2024-04-26,27.500708180663963,22.7045050341245,14.570052658715612,11.608313175001907,4.38977934575437,12.535761616060743,1.0721634767803965,4.767220881045989,0.0,0.8514956318525178
2024-04-29,27.497001148270716,22.709212597205266,14.568875114626673,11.60781483106817,4.394702572967153,12.529250558463529,1.073836160718257,4.766835596730233,0.0,0.8524714199500032
2024-04-30,28.001043936566116,21.270603084027783,14.846472818917938,11.83952505599965,4.47888816161509,12.75935679580006,1.0917760017333353,4.8576636536649564,0.0,0.854670491675066
2024-05-02,27.997604368473937,21.30939936555842,14.857402402100286,11.862594428484005,4.489922794682464,12.71924179556251,1.0782263133039272,4.861239738006481,0.0,0.8243687938279642
2024-05-03,27.999954707852915,21.355877281338945,14.868564998407537,11.870833656917695,4.494642787759933,12.643173805535863,1.0777458669971263,4.864892062637633,0.0,0.8243148325523549
2024-05-06,27.976347393166655,21.560185203076713,14.861516179854242,11.857310241420619,4.449387128822857,12.632412837732538,1.0096657692914632,4.860751413489096,0.0,0.7924238331458144
2024-05-07,27.96912742220553,21.56816377119887,14.857859451292477,11.854168513780762,4.41214096810082,12.629304587923517,1.0431025705670323,4.859555408430779,0.0,0.8065773065002134
2024-05-08,27.949300431372908,21.675848008442465,14.847267380364668,11.83742846925593,4.408995581631738,12.553874939897081,1.05339266032034,4.856091063130405,0.0,0.8178014655844634
2024-05-09,27.998954479426335,21.562832410934295,14.873972546661046,11.852323488278936,4.427193884485687,12.527775661413406,1.0942272948201037,4.8648255134550995,0.0,0.7978947205250908
2024-05-10,27.99799462814067,21.552448321316497,14.873462641847196,11.851019450663951,4.423619555264042,12.525775178148516,1.109507130651811,4.864658739048325,0.0,0.8015143549189875
2024-05-13,28.011809630629614,21.55337152175113,14.88080162901915,11.855688239966303,4.432931462908434,12.383590453130818,1.1894297459595045,4.905231025799084,0.0,0.7871462908359574
2024-05-14,28.038109865617393,21.61186492270586,14.893877773205316,11.865712847401442,4.450367261871294,12.213782838008102,1.2523902624402223,4.909541378813583,0.0,0.7643528499367865
2024-05-16,27.57374066851972,23.128684389713683,14.64614773658097,11.667411062138703,4.389770002112723,11.805542865961598,1.2559244892855213,4.827880921805517,0.0,0.704897863881565
2024-05-17,27.543245526056104,23.308944349919088,14.628015361224248,11.652966453179072,4.33307071247475,11.784857270220993,1.2197155751888562,4.821903858715194,0.0,0.7072808930216993
2024-05-20,27.558178005784704,23.262024301625214,14.635388786585752,11.657846500332482,4.339505972915555,11.78632560570478,1.2370588384695111,4.82433439678373,0.0,0.6993375917982727
2024-05-21,27.544549285230406,23.2840512826847,14.632577447837026,11.654834339896718,4.335194864557893,11.784061548742331,1.242727481627984,4.823407681516765,0.0,0.69859606790618
2024-05-22,27.553431437422216,23.302713327541344,14.637295941449107,11.655390052640069,4.290652598472311,11.78730932972706,1.2444534162018728,4.824963061518329,0.0,0.7037908350276901
2024-05-23,27.555480671363387,23.15017724338757,14.638384562433334,11.656643445032536,4.3585066367232,11.786308484227053,1.3231250413281002,4.82532190894875,0.0,0.7060520065560678
2024-05-24,27.565156583001137,23.149246887397076,14.643524727369478,11.662062355143883,4.39075059159202,11.788292798932838,1.3292793777095084,4.827016286520005,0.0,0.6446703923340528
2024-05-27,27.573244503192623,23.135428527817133,14.647821298620956,11.66598143931737,4.376511863268013,11.78070035190975,1.351219363443341,4.828432586201481,0.0,0.6406600662293279
2024-05-28,27.570989765917098,23.12972430896162,14.646623507454834,11.650047063106909,4.39273670421463,11.776256150012355,1.3368539086741091,4.828037752472966,0.0,0.6687308391854863
2024-05-29,27.6419808917245,22.897893821250282,14.684336346235712,11.679822594849746,4.355189779332905,11.803199189881878,1.3959117370025549,4.840469218967229,0.0,0.7011964207551955
2024-05-30,27.64683565274013,22.887067164028164,14.686915356181254,11.685364360476996,4.3414942935505545,11.78299986435676,1.4232493515873488,4.8413193505606795,0.0,0.704754606518112
2024-05-31,27.64997607503659,22.8657297674589,14.688583652583423,11.690570414170162,4.300983989154578,11.765443466541942,1.4495645761569742,4.847964387780441,0.0,0.7411836711169849
2024-06-03,27.65999309685745,22.87176201649554,14.6906430970673,11.695091243785146,4.270730360816585,11.76249338458691,1.4482161157699212,4.848644107061251,0.0,0.7524265775598923
2024-06-04,27.8228729069473,23.174706564291874,14.634271177012693,11.748321045825737,3.8111170419277425,11.713382782870294,1.464299359760895,4.830038565004956,0.0,0.800990556358512
2024-06-05,27.44517250767372,23.64106105356419,14.579785210104006,11.706669966010415,3.949402759388058,11.632317032413974,1.4306876922012215,4.812055481444641,0.0,0.802848297199773
2024-06-06,27.43912463609976,23.620475861348694,14.571666550153703,11.693409780178653,4.027384316849793,11.547233940056614,1.4699084758891119,4.809375919190955,0.0,0.8214205202327152
2024-06-07,27.419222313798596,23.605867113488838,14.565094772885603,11.684399879775414,4.020668417936108,11.539388849270939,1.5229260720938107,4.807206905287795,0.0,0.8352256754628954
2024-06-11,27.41754048063063,23.593993125861523,14.563789383398246,11.684572197392422,4.020237962549253,11.52704859416513,1.5260801825378911,4.806757929080569,0.0,0.85998014438433
2024-06-12,27.41420357674265,23.58509401977256,14.563213318652258,11.688340162766304,4.036560023647347,11.454735137791964,1.5538728442085865,4.810633132791491,0.0,0.8933477836268378
2024-06-13,27.51157286131821,23.56660729857166,14.577659564411713,11.689937078842743,4.1203961745767375,11.239875724312062,1.5532087204514455,4.815386963171366,0.0,0.9253556143440634
2024-06-14,27.475856563560065,23.617005758880065,14.573678355261682,11.692315438595687,4.11721641944427,11.227515097111366,1.557567463465917,4.8140718643687075,0.0,0.9247730393122423
2024-06-17,27.46489541438156,23.640506429520432,14.576643418750393,11.697058736881148,4.112775291587169,11.22215612554859,1.543312697867878,4.815051303352409,0.0,0.9276005821104225
2024-06-18,27.446042434340313,23.707883468374927,14.579393190597752,11.701520205401092,4.111241229092241,11.220588249124438,1.5598281715212028,4.815959625806158,0.0,0.8575434257418734
2024-06-19,27.489825709641675,23.577572365154406,14.602241305008427,11.722942958794992,4.1413787111200815,11.231893037719459,1.5804503620504686,4.833422074190509,0.0,0.8202734763199842
2024-06-20,27.501215871562668,23.46464884589952,14.608350156549973,11.73192517276787,4.166256196088206,11.235434656261134,1.5931799758798149,4.840954837146392,0.0,0.8580342878444178
2024-06-21,27.497032211474675,23.44814222574697,14.606683950485957,11.733176780706266,4.182366312995168,11.213655695653681,1.613605925753696,4.840402685245676,0.0,0.8649342119379089
2024-06-24,27.502231251152004,23.44003413863033,14.608567515801074,11.73733497583524,4.182905638700371,11.211133959505315,1.621088235558959,4.841026866246649,0.0,0.8556774185700561
2024-06-25,27.510745742315734,23.443657597100177,14.610894470033505,11.741629710286572,4.1685802076159035,11.20586482294656,1.6209606376140318,4.841797978673898,0.0,0.8558688334136131
2024-06-26,27.554828485909944,23.40384384163222,14.637972533238042,11.762230631966752,4.206414503677614,11.225251947878318,1.6192159182285857,4.8507711809620275,0.0,0.7394709565065013
2024-06-27,27.548478772992517,23.372186880190483,14.628941421928978,11.755194490382975,4.259003966451626,11.217608963730113,1.631792348527168,4.847778426714772,0.0,0.7390147290813668
2024-06-28,28.065284457397865,21.92421896588088,14.908485176170744,11.974762422168729,4.346012992427117,11.431572051969761,1.6651112811755149,4.940414396881736,0.0,0.7441382559276545
2024-07-02,27.58247367439799,23.25803131297021,14.652834689842129,11.731998328401481,4.2697741060993675,11.23554362117668,1.6518690979729027,4.861223723288552,0.0,0.7562514458506904
2024-07-03,27.585187773951596,23.25281595255516,14.654041588768225,11.729426770168098,4.282674205375459,11.236413771323127,1.6539952130730284,4.861624124017513,0.0,0.7438206007677963
2024-07-04,27.57706235003756,23.231197012362532,14.649959993314093,11.721186012329197,4.296789467508608,11.233284088969492,1.6727111193062243,4.860270014108373,0.0,0.7575399420639171
2024-07-05,27.575470859435434,23.20606287871841,14.649114534383228,11.716088713239213,4.3131197281293865,11.232635808676559,1.6842746086444194,4.859989524694633,0.0,0.7632433440787165
2024-07-08,27.57500049355742,23.202008452112317,14.648717879658024,11.712621697545973,4.315986942410299,11.23023180967194,1.6923521167969455,4.859857930542312,0.0,0.763222677704773
2024-07-09,27.575867063988476,23.193796666848623,14.649325012960587,11.707746769126176,4.316165823553869,11.22970255164417,1.702037770564719,4.86005935305721,0.0,0.7652989882561696
2024-07-10,26.788372280123173,22.902690713376135,14.423677207059324,11.522784066708953,4.249682668382604,11.046335805485333,1.7061273562605883,4.78519844795769,1.8216205888738741,0.7535108657723227
2024-07-11,26.78442810744886,22.881855494786585,14.42155354411675,11.516987754708849,4.250906648151542,11.044709403724907,1.7217072374471583,4.784493901643257,1.8399579849974694,0.7533999229746231
2024-07-12,26.78039244981611,22.863939001707596,14.419380622880466,11.508290018805887,4.251136462800602,11.039781628823333,1.722970860850705,4.783773013399703,1.870576630590879,0.7597593103247192
2024-07-15,26.783277019747043,22.860145721911657,14.420933763367314,11.503708799264924,4.251594361258807,11.04097074590555,1.6963916427295007,4.7868450834773615,1.8870981158556233,0.7690347464822196
2024-07-16,26.791220081501194,22.843254288189915,14.425210550235118,11.500916990844617,4.2419720201246625,11.040980175709024,1.6713191528297415,4.796263880770278,1.9106213793235662,0.778241480471886
2024-07-17,26.773679344395944,22.925691682811983,14.4157660820407,11.489634859680036,4.238270249169456,11.033751429498244,1.6394999183376922,4.793123672763175,1.9202465603696488,0.7703362009331192
2024-07-18,26.77144704874826,22.840186216045304,14.414564145935127,11.484653071810715,4.233838678716381,11.02788325997449,1.6428432851392578,4.792724038892317,1.9309616524492728,0.8608986022888782
2024-07-19,27.269053675945436,21.3939813024073,14.68249074079252,11.694852967383328,4.3009027442858905,11.230977743992481,1.691712155174028,4.881807428360857,1.977930185867215,0.8762910557909447
2024-07-22,27.263315583171906,21.389202597098073,14.679401176518732,11.689567950963957,4.297561225571699,11.227728464281096,1.7004376799188647,4.880780173647168,1.9885889839085895,0.8834161649199099
2024-07-23,27.258636295762432,21.38348297780456,14.676881705367315,11.68507018591495,4.301585056237311,11.225801414422483,1.7070665181008078,4.879942470208447,1.997659814035461,0.8838735621462303
2024-07-24,27.27569900686333,21.23702967316931,14.684666953830055,11.688554099685042,4.39748415710448,11.231534482127596,1.7116834767891898,4.882531001299529,1.998719458604962,0.8920976905265011
2024-07-25,27.277068742429194,21.237664026602783,14.684569339826744,11.683103133756621,4.397731898106462,11.227028260947371,1.7195381200034272,4.8824985454461665,1.9987061724331703,0.8920917604480599
2024-07-26,27.273120559231877,21.236041886547756,14.682145674946279,11.678350202047413,4.396950674057446,11.225175257738467,1.7278944312829412,4.881692696804666,1.9983762891492691,0.9002523281938827
2024-07-29,26.770873020715396,22.686546199307692,14.414255071723103,11.461841273330926,4.3179744808460185,11.020360577537277,1.687069156308768,4.792621274258522,1.96463263238093,0.8838263135913672
2024-07-30,26.772350526159315,22.682131666189488,14.413557548038606,11.460307921365699,4.321354092610058,11.018196123205904,1.6913916635510955,4.792389353369583,1.9645375613706277,0.8837835441396232
2024-07-31,26.77219938412691,22.682839567542796,14.413212729805478,11.45568408390493,4.321250712047836,11.01793253283921,1.6963533209984294,4.7922747041427165,1.9644905633711007,0.8837624012205944
2024-08-01,26.772124469000453,22.681032443530498,14.413377300085967,11.454999312572058,4.321300052153687,11.018058335759164,1.6973513769942246,4.792329422407618,1.9645129939540034,0.884914293542332
2024-08-02,26.76841061105758,22.676626727364287,14.411026652659881,11.45215261340141,4.323530882593712,11.016261423770517,1.69642220792642,4.7915478514692325,1.9792510550278524,0.8847699747291132
2024-08-05,26.766863770908934,22.676341583151668,14.410603617546917,11.448935300941224,4.323403965516989,11.015068265258792,1.6925671369093904,4.7914071957730435,1.9791929541920252,0.8956162098010163
2024-08-06,26.764054977733164,22.675734613467846,14.408974381015966,11.44530364489461,4.322915169359269,11.012029210340346,1.68536399737713,4.790865488024694,1.9789691902506696,0.9157893275363045
2024-08-07,26.759203706889185,22.664808684845013,14.40797195701583,11.44369213510217,4.329843124271807,11.010176087649818,1.69247544519669,4.790532190288185,1.9788315145105806,0.9224651542307224
2024-08-08,26.759829110246695,22.656478957986025,14.408308693270602,11.445046639224838,4.3317923002276775,11.008259317032014,1.6982763532239364,4.790644152323712,1.9788777628177683,0.9224867136467262
2024-08-09,26.7557863211847,22.652893057383714,14.406131932255162,11.443154525819784,4.331137866955399,11.006596224559518,1.7136165595261414,4.789920397186893,1.9785788003191067,0.9221843148095817
2024-08-12,26.45449981293217,22.389855266551297,14.243910081056649,11.315318523499986,5.428792242921519,10.856272703239933,1.7029173448665411,4.735982965711244,1.9562987936358935,0.9161522655847668
2024-08-13,26.455821835874143,22.388072480241185,14.24462189855627,11.316313868383883,5.426484263004842,10.853591134447042,1.705850395528578,4.736219639176165,1.9563965566593802,0.9166279281285108
2024-08-14,26.452666257901463,22.375730962980615,14.242922839068678,11.315877473891215,5.437066262499905,10.852296547821807,1.7083870796642673,4.735654715868928,1.9561632030361844,0.9232346572669355
2024-08-15,26.45050611611279,22.363373821081073,14.241759752802913,11.314845963820813,5.453491638248121,10.849153929726656,1.7088385368675276,4.735267999250319,1.9560034614872934,0.9267587806024902
2024-08-16,26.446073245977882,22.35296524505052,14.23937296023268,11.312842265821942,5.460473801853297,10.847335707790446,1.7075852788032653,4.7344744103487475,1.9556756526623826,0.943201431458843
2024-08-19,26.44688298632095,22.3442492292018,14.239808949146374,11.31313493186776,5.460318693131073,10.846432352211645,1.7091953483207207,4.734619373077152,1.9557355326097456,0.9496226041127789
2024-08-20,26.936548062859096,20.905574574597487,14.503459570755686,11.522598069174512,5.5631127588887335,11.046433803178745,1.7330174489108137,4.822281036604605,1.991946052759097,0.9750286222712253
2024-08-21,26.49437831516443,22.124602393638135,14.265381883735973,11.330815074429179,5.632053745829684,10.86510400411618,1.7033318574221152,4.743122163526571,1.9592477915893847,0.8819627705483536
2024-08-22,26.493679717182545,22.121974168582096,14.265005737261568,11.328901951994139,5.633627218642322,10.864817515426395,1.705654663506577,4.742997097917111,1.9591961305714538,0.8841457989157923
2024-08-23,26.791370923791735,21.26676035812094,14.425291768328,11.457353903448613,5.696928402253155,10.979769422175728,1.7065904194076238,4.796290885118255,1.9812102662566378,0.8984336510993146
2024-08-26,26.461015110912278,22.255344689309347,14.24741811633368,11.317012471752532,5.633130857429222,10.80885565773257,1.712043508220221,4.7371493585921725,1.956780597097263,0.8712496326207128
2024-08-27,26.45992538265099,22.24848980093146,14.246773499613289,11.31596300943044,5.643248392696248,10.807399242515395,1.712503477957268,4.736935028833714,1.956692063618374,0.8720701017528278
2024-08-28,26.465862907267063,22.210030898456857,14.250028317844087,11.31806445692306,5.877298098430452,10.809868301217215,1.7073041653432037,4.738017229129126,1.9571390895362701,0.6663865358526663
2024-08-29,26.466901504715583,22.201011121323923,14.25058753040799,11.318562368105637,5.883065753886161,10.804325439437031,1.7097364909444166,4.738203162707883,1.957215893367376,0.6703907351039943
2024-08-30,26.467869038686775,22.190533241119283,14.251108480226868,11.318922374339053,5.883280817442831,10.804720406407252,1.7152824489323346,4.738376374238576,1.9572874420851376,0.6726193765218886
2024-09-02,26.48940072941412,22.162960270682003,14.262701799653888,11.32716189564168,5.886452790763183,10.772996338402576,1.731366084857491,4.742231057609221,1.9588797012808394,0.6658493316950047
2024-09-03,26.49247954533529,22.119421609271015,14.264359528110193,11.309752773695465,5.940946324256056,10.756437565925998,1.7526605881877995,4.742782238688445,1.959107378383601,0.6620524481461378
2024-09-04,26.487291583467158,22.136717140693634,14.261566171105672,11.30613924116633,5.9192317714407885,10.702738084880755,1.8330694037739033,4.7418534704558954,1.958723730852337,0.6526694021635251
2024-09-05,26.490441175105676,22.091032318724984,14.26326200736825,11.306246128882462,5.921872612533418,10.70401074253528,1.8386678953507454,4.742417322067321,1.9804787303431257,0.6615710670887351
2024-09-09,26.490982809319696,22.081583637698508,14.263553639759557,11.306100656687322,5.921993693522475,10.704229601043792,1.8434404457868085,4.742514287439162,1.9923028084182608,0.6532984203244196
2024-09-10,26.493206592426784,22.08623543778942,14.26475099245347,11.303498230937302,5.922490814736539,10.705074355771488,1.838052676882481,4.742912397363337,1.9924700520936447,0.6513084495455366
2024-09-11,26.497412844018758,22.0850956003992,14.267015766683866,11.30287098325436,5.918695006290633,10.706773970195059,1.7696709683033354,4.7436654161703435,1.9927863909369383,0.7160130537475059
2024-09-12,26.49317808002436,22.082803652148424,14.264735640505819,11.299988365212439,5.9091393673292565,10.705062834803389,1.7689576567543233,4.742907292966992,1.9924679077662777,0.74075920248872
2024-09-13,26.490469681617395,22.086303291337984,14.263277356144165,11.29662715060486,5.877704850799709,10.70321518199174,1.7734040701774725,4.7424224254090905,1.9922642177110101,0.7743117742065759
2024-09-16,26.486308380216002,22.0900426009005,14.261036784468239,11.294691209843212,5.87140185861403,10.700780693279892,1.7765146920345487,4.7416774537524145,1.9919512594290034,0.7855950674621628
2024-09-17,26.488987424356363,22.097710999517833,14.262479263596873,11.29427338247268,5.87113490442713,10.691156407221158,1.7723902019217974,4.742157066200311,1.9921527418429685,0.7875576084428888
2024-09-19,26.495060030234303,22.113842980523213,14.265748939935289,11.294979085896367,5.791724876502437,10.693607357051754,1.787541723919051,4.743244206694319,1.9926094432734938,0.8216413559697763
2024-09-20,26.489871057754975,22.114946265747363,14.262955038786856,11.29239037204622,5.790590585772102,10.69151304836866,1.7936481272182014,4.742315257538396,1.9922191971086844,0.8295510496585411
2024-09-23,26.478715851206623,22.111853545407683,14.25677499194387,11.286852082795358,5.771624650410557,10.686880484409674,1.8046489353504378,4.7402604427853445,1.9913559813216228,0.8710330343688306
2024-09-24,26.921916297588556,22.295533461474008,14.22502995647619,11.305400118274207,5.169038809253134,10.65498159065528,1.8238658025707573,4.729705479550862,1.986921902345729,0.887606581811277
2024-09-25,26.384077383435883,22.763532617761467,14.202676688933938,11.297224993401363,5.142967975140351,10.637648967602907,1.8178923255439188,4.722273201917427,1.9837996455206404,1.0479062007421067
2024-09-26,26.377525855629536,22.774580098776465,14.200957190356428,11.293607305923842,5.142345323064893,10.615629418787286,1.8306362216209804,4.721701482780876,1.9835594696197698,1.0594576334399264
2024-09-27,26.371670293769295,22.777270459174705,14.197458611848656,11.280863387977263,5.137275897351634,10.61301412937875,1.8544465393261715,4.720538234197958,1.9830707956215123,1.0643916513540532
2024-09-30,26.31584366750264,22.717828385962537,14.161074470534516,11.257113861628355,5.094933390895794,10.56614627704156,1.8659700525737561,4.710555388944724,1.9788770600988386,1.3316574448172767
2024-10-02,26.23748763477937,22.68593787848701,14.117764417518824,11.335266475660536,5.028401488025139,10.520510837607532,1.9694344854771642,4.696148685268881,1.9728248872525798,1.4362232099229633
2024-10-03,26.056244164697194,22.687509499760832,14.020450715878836,11.433987408617034,4.806216996066874,10.058659001983111,2.2053969758562535,4.65774606439538,1.9650466441222285,2.1087425286222525
2024-10-04,26.098613434503953,22.52517551190452,14.019471177148727,11.49694677499474,4.820166726620276,10.057956253814377,2.0647157371290996,4.742075565851748,1.964909356146728,2.209969461885831
2024-10-07,26.07333932561973,22.383407476451197,14.0060875943606,11.511661917320001,4.806526333779275,10.048354501472842,2.105243156862039,4.7375485790545175,1.9630335701982522,2.3647975448815455
2024-10-08,25.98582279351534,22.441776056268996,13.982819237188085,11.493434664297112,4.749094811598945,10.031661138678905,2.174516915772367,4.729678074767227,2.0003532736857,2.410843034227324
2024-10-09,26.011793939699047,22.29887796897012,13.970777383042659,11.47757900561036,4.6886413269561995,10.023021979563767,2.2156155699581377,4.725604926672765,2.1245392089929207,2.4635486905340267
2024-10-10,25.915401597002685,22.37775000605511,13.920258200027744,11.434488726099842,4.725815689117881,9.980038784171343,2.2556817091018546,4.719041639311718,2.151275219560389,2.520248429551438
2024-10-14,25.90657335711416,22.468401705780696,13.914035165261435,11.437043646031036,4.730161946369551,9.974474476059285,2.1749081802630092,4.716931997395375,2.1678523708462225,2.50961715487923
2024-10-15,25.900112927912854,22.32697348301609,13.913349792931948,11.476144268731954,4.724675424466725,9.960292635900148,2.1945831997624436,4.716557250130105,2.2026500918387395,2.584660925308996
2024-10-16,26.052911664140254,21.853834860782847,13.993150384079268,11.564726670444957,4.753358252851381,10.0154135782977,2.2071175135575634,4.743609258621387,2.215283482218153,2.6005943350064897
2024-10-17,25.98460140288243,21.99342164216291,13.95444027340048,11.557275184500408,4.725463244888593,9.987707325061773,2.1611989753891807,4.730486721210006,2.2091552075674983,2.6962500229367152
2024-10-18,26.294956377528656,20.953531161256798,14.11690372389435,11.701622780469148,4.771422215291498,10.094452069054386,2.165796170205786,4.7855610330552585,2.2348751197005594,2.880879349543562
2024-10-21,25.826863051325837,20.556663572708683,13.865365313705102,11.703741472730824,6.2379323346360716,9.89972599466056,2.0802687573209244,4.700290747328166,2.1950535734482126,2.934095182135617
2024-10-22,25.849552857190954,20.59467456359253,13.885076929484324,11.704448982410213,6.258066612834575,9.912594665508745,2.030982626340635,4.750046292556113,2.100918394148311,2.913638075933598
2024-10-23,25.866879962716332,20.595205548414285,13.892594558671115,12.039743666971214,5.941322721887368,9.802827205278469,2.039736886140193,4.752618052642779,2.147721620154721,2.9213497771235217
