date,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,TFI SECURITIES AND FUTURES LTD,SINOPAC SECURITIES (ASIA) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BAN HIN SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,CINDA INTERNATIONAL SECURITIES LTD
2024-07-15,0.0,34.5983498868835,28.778629311458907,23.902341608285823,0.0016407428341766765,0.0,8.174180799868203,0.0,4.544857650669394,0.0
2024-07-17,0.0,34.57264701819956,28.79138391080508,23.912935052030125,0.0016414700063172795,0.0,8.177803571472687,0.0,4.5435889774862295,0.0
2024-07-23,0.0,34.5675402759496,28.7871311216977,23.90940286094026,0.0016412275439964482,0.0,8.173313169102313,0.0,4.56097134476613,0.0
2024-07-24,0.0,34.56539241434359,28.788076077365645,23.910187702113035,0.0016412814183218724,0.0,8.173581463242924,0.0,4.5611210615164826,0.0
2024-07-25,0.0,34.49397076698846,28.79421980169467,23.91529042594572,0.001641631687667883,0.0,8.175325804586057,0.0,4.619551569097423,0.0
2024-07-29,0.0,34.51772867420139,28.7333710017889,23.86475192440483,0.0016381625428613965,0.0,8.158049463449755,0.0,4.724460773612268,0.0
2024-08-01,0.0,34.464049404463175,28.756925260693865,23.88431511960024,0.0016395054310543822,0.0,8.164737046650822,0.0,4.728333663160838,0.0
2024-08-02,0.0,34.45839993107993,28.752211320032462,23.88039991506459,0.0016392366773108587,0.0,8.163398653008077,0.0,4.743950944137625,0.0
2024-08-08,0.0,34.05046552993549,28.223858353176322,23.457662888974028,0.0016091139311959133,0.0,8.013387377355649,0.0,6.253016736627321,0.0
2024-08-09,0.0,34.146580210516525,28.17172710683984,23.41433510624351,0.0016061417962850535,0.0,8.159200325128072,0.0,6.106551109475773,0.0
2024-08-12,0.0,34.42948767225617,28.081521296723967,23.339362455167727,0.0016009989336786751,0.0,8.13307458308767,0.0,6.014952993830783,0.0
2024-08-13,0.0,34.4305374386526,28.081071719065175,23.338988798205936,0.0016009733021131799,0.0,8.132944374734954,0.0,6.014856696039217,0.0
2024-08-14,0.0,34.51120465387355,28.146862787823036,23.457858622143508,0.0016047242182339243,0.0,8.151999028628335,0.0,5.7304701833133445,0.0
2024-08-15,0.0,34.62188214673676,28.20434323248161,23.505763362167396,0.0016080013245428513,0.0,8.168646728677684,0.0,5.497756528612008,0.0
2024-08-16,0.0,34.63239326655772,28.19980869950754,23.50198423998867,0.0016077427992877732,0.0,8.167333420381889,0.0,5.496872630764896,0.0
2024-08-20,0.0,34.63344419265185,28.199355326402838,23.501606394604142,0.001607716951334255,0.0,8.167202112778016,0.0,5.496784256611818,0.0
2024-08-21,0.0,34.72638143772585,28.2147781946446,23.540197497173835,0.0016085962482693616,0.0,8.01080931638142,0.0,5.506224957826024,0.0
2024-08-22,0.0,35.044015473945414,27.892892289496224,23.482072696812285,0.0016062707912177499,0.0,7.999228540264395,0.0,5.580184728690463,0.0
2024-08-23,0.0,35.15872357804483,28.00987002331529,23.580552252856105,0.0016130071997302214,0.0,8.032775854656503,0.0,5.216465283927536,0.0
2024-08-28,0.0,35.15758938914863,28.008966450024474,23.579791565384845,0.0016129551655643234,0.0,8.03251672451033,0.0,5.2195229157661505,0.0
2024-09-02,0.0,35.163261065506006,28.01348489954189,23.583595493602242,0.0016132153699707395,0.0,8.033812542454283,0.0,5.2042327835256055,0.0
2024-09-04,0.0,35.30456767624051,28.034741154944314,23.74194664120997,0.0016144394560866292,0.0,7.96564427633143,0.0,4.951485811817692,0.0
2024-09-05,0.0,35.32962675189931,28.175754107265185,23.588777034922042,0.001622559983142251,0.0,8.005710956823865,0.0,4.898508589106456,0.0
2024-09-10,0.0,35.31598277117174,28.181698551787708,23.593753731407414,0.0016229023064663237,0.0,8.00739998010484,0.0,4.899542063221831,0.0
2024-09-13,0.0,35.367066362451325,28.222462598471953,23.627881442936093,0.0016252497897190877,0.0,8.018982462473979,0.0,4.761981883876927,0.0
2024-09-16,0.0,35.37971655536755,28.232557289187397,23.63633273079219,0.0016258311136877282,0.0,7.986082430434122,0.0,4.763685163105044,0.0
2024-09-19,0.0,35.410229213138244,28.256905996368488,23.65671749929197,0.0016272332851349548,0.0,7.992969896582896,0.0,4.681550161333265,0.0
2024-09-26,0.0,35.462737803726874,28.233934397457556,23.63748564758065,0.0016259104173600666,0.0,7.986471970072648,0.0,4.6777442707449115,0.0
2024-09-30,0.0,35.48896009668026,28.222462598471953,23.627881442936093,0.0016252497897190877,0.0,7.983226967100158,0.0,4.675843645021815,0.0
2024-10-02,0.0,35.817738211523,28.289589967685437,23.667789406883617,0.0016291154602755794,0.0,8.002215140873647,0.0,4.221038157574026,0.0
2024-10-04,0.0,35.47053444892754,28.272548046989282,23.86518913174598,0.001628134065475916,0.0,7.997394529617701,0.0,4.392705708654022,0.0
2024-10-07,0.0,35.47053444892754,28.272548046989282,23.86518913174598,0.001628134065475916,0.0,7.997394529617701,0.0,4.392705708654022,0.0
2024-10-08,0.0,35.46937947082758,28.271627446994625,23.864412042502,0.0016280810507915131,0.0,7.997134121487913,0.0,4.395818837137085,0.0
2024-10-09,0.0,35.60983920152358,28.277151946425143,23.869075337212774,0.0016283991906953725,0.0,7.99869682469567,0.0,4.243608290952141,0.0
2024-10-10,0.0,31.268721876828682,25.13334538967585,21.19427145412091,0.001426167246761383,0.0,7.042413864507709,8.833679926440006,3.461307907889876,3.0648334132902115
2024-10-14,0.0,31.136040371781682,24.986612075456666,20.960740729890475,0.0014091254272195278,0.0,6.961079610464467,8.587210353475802,3.493221934077209,3.8736857994264815
2024-10-15,0.0,30.628238479056442,25.113757921930596,21.290027948991842,0.0014219895771434572,0.0,7.023206521511535,8.665604483112228,3.36869330825285,3.9090493475673638
2024-10-16,26.038695685971835,22.7192890936325,18.58133276132161,15.752206222892656,0.0010521110221007651,0.0,5.196376338155679,6.411564568682063,2.4072300185665507,2.8922531997550034
2024-10-17,26.132175114166717,22.80085178705923,18.35027966015206,15.803477511565447,0.0010558881213045665,0.0,5.215031431123253,6.434582211230028,2.359909951115706,2.9026364454662534
2024-10-18,26.15067527971932,22.816993556007212,18.276626543024165,15.814665518265752,0.0010566356329435257,0.0,5.218723391108074,6.439137547157846,2.3774301741229333,2.9046913549617526
2024-10-22,26.128036871601857,22.882754480589085,18.260804629201072,15.80097490230979,0.001055720912828876,0.0,5.2142055884618195,6.4335632427791705,2.3764277747778,2.9021767893665804
2024-10-23,26.125830344765056,22.88082201960438,18.25926249437962,15.799640501438386,0.0010556317566271388,0.0,5.213765245981438,6.433019924885783,2.384672138220706,2.901931698968004
2024-10-24,26.123072710251694,22.836186089015715,18.22039198045839,15.797972817258762,0.0010555203325488584,0.0,5.213214922458811,6.432340906552743,2.474139659494524,2.9016253941768113
2024-10-25,23.82997492965494,20.8986583418849,16.348560752475226,15.295057456061967,0.0009629829034856116,8.490620260032635,4.804321705489715,5.203959610436244,2.480643959378935,2.6472400016819457
2024-10-28,23.955932507446768,21.37505348784403,16.575344556393095,14.337159962631803,0.0009680729211770293,8.511297122988442,4.878119449811051,5.231466066040666,2.4521287093414155,2.6825300645815484
2024-10-29,23.943647533136918,21.409568122867814,16.610385403756624,14.328840067818016,0.0009675764783454667,8.475969950306288,4.899807286341443,5.228783288978902,2.4208763488203577,2.6811544214952883
2024-10-30,23.95129518738716,21.35252594190905,16.65924564637953,14.333416731189546,0.0009678855244236305,8.478677193951004,4.9013722956812655,5.2304533739853,2.41003495581484,2.6820107881778803
2024-10-31,23.95546869463562,21.332045259804854,16.662148515803292,14.33591432550145,0.0009680541782363056,8.480154601350037,4.902226358588652,5.231364779188996,2.417231283056055,2.6824781278928027
2024-11-01,23.937625547445858,21.3161561603979,16.69810442899905,14.325236269786053,0.0009673331264626953,8.473838187813211,4.898574952407089,5.227468215404405,2.441548811191843,2.680480093428129
2024-11-04,23.938551809612456,21.27828616298258,16.698750559182503,14.325790582257774,0.0009673705572461189,8.474166081476001,4.898764501894346,5.227670491358027,2.4764686265500644,2.6805838141289953
2024-11-05,23.944805954687933,21.283845291608205,16.658602574796227,14.32953331378702,0.0009676232908222716,8.4763800276031,4.92423492699454,5.229036263603556,2.471309884760082,2.6812841388685147
2024-11-06,23.953149899951363,21.209953303312005,16.606329899117657,14.334526665658279,0.0009679604744181428,8.479333755902932,4.925950854313929,5.2308584037556445,2.5767107829010962,2.682218474612674
2024-11-07,23.975893462818014,21.23009219562335,16.622097641966615,14.348137326875937,0.0009688795547893806,8.487384899954975,4.930628054323159,5.235825114081813,2.484207178479972,2.6847652463213736
2024-11-08,24.02337600883605,21.272136878179566,16.621038577842157,14.376552788929647,0.0009707983516057565,8.504193560066426,4.940392811321695,5.246194292077509,2.325062052095787,2.6900822322995515
2024-11-12,24.00939104248779,21.25975351797709,16.611362807663195,14.368183623543265,0.0009702332111245368,8.499242929450942,4.986028471968995,5.243140272916997,2.333410872754511,2.6885162280260917
2024-11-14,24.007061797622033,21.257691026194546,16.609751274431698,14.366789709891888,0.0009701390850085682,8.498418384675057,4.985544757859032,5.242631615386303,2.3428858902956926,2.688255404558743
2024-11-15,24.00613022621354,21.256866141527798,16.609106748686738,14.366232220156643,0.0009701014396756463,8.49808861155866,4.985351298493146,5.242428180007193,2.346675382575388,2.6881510893412157
2024-11-18,23.990769729246384,21.243264781174364,16.598479290973383,14.385154822700954,0.0009694807132161312,8.49265104777331,4.982161385217698,5.239073774219973,2.3810446316588183,2.6864310563218994
2024-11-20,23.970087430908436,21.224951090332645,16.584169841775772,14.372753467219725,0.0009686449297223161,8.48532958436749,4.9778662938429825,5.234557200219396,2.4652013461432944,2.684115100260538
2024-11-26,23.964516285182142,21.22001797125669,16.580315336563622,14.369412941062498,0.0009684197965401334,8.483357417691568,4.976709334419746,5.2333405805028805,2.4878704573116024,2.68349125621271
2024-12-03,23.963355955767184,21.218990526732256,16.57951254015558,14.368717193553444,0.0009683729069654564,8.4829466650174,4.976468368895481,5.233087189241327,2.492591862529085,2.68336132520128
2024-12-04,23.958483798980577,21.21467634599352,16.576141643996866,14.36579578959322,0.0009681760203257325,8.481221938053416,4.975456568453939,5.232023213840258,2.5124167727452758,2.682815752322605
2024-12-09,23.948745426544253,21.206053245253642,16.569403962170213,14.360924326537225,0.0009677824871310212,8.477774587267746,4.973434201366318,5.229896560456039,2.551074636077372,2.68172527184006
2024-12-11,21.64303702431733,19.164402449990742,14.974154889409883,12.978300590149713,9.625930069087389,7.661561639578913,4.494607907054342,4.726378892726536,2.3080891742978027,2.4235373633873483
2024-12-13,21.666344967935565,19.10974384152465,14.990280942213886,12.992277256089704,9.636296480930204,7.669812572501235,4.455670796970181,4.731468851803273,2.3219569568805105,2.42614733315079
2024-12-16,21.651179626409707,19.096367990994384,14.979788506577249,13.070676975629786,9.629551562606695,7.664444093079652,4.4525520536167065,4.728157063813064,2.3028329740851188,2.4244491531876387
2024-12-17,21.615624502937706,19.065008326832785,14.957809504093802,13.049212577765553,9.613738110374701,7.651857700062001,4.445240163883051,4.7203925811798015,2.4606487603966505,2.4204677724739505
2024-12-18,21.61392532470903,19.063509649472152,14.956633688689786,13.048186794868997,9.612982385991577,7.65125619673689,4.444890728903428,4.72002151679979,2.4683162114130655,2.420277502415288
2024-12-19,21.61015032935241,19.0601800987623,14.954021427294538,13.044161297564735,9.611303423779708,7.6499198611948245,4.444114403381331,4.719197138116076,2.4870972334112853,2.4198547871427922
2024-12-20,21.608263326124277,19.058515759513057,14.952715638751805,13.043022278441702,9.610464162584814,7.649251868457475,4.4437263423036635,4.718785056751621,2.4956120821976553,2.419643484873934
2024-12-23,21.611093954562826,19.06101237739906,14.954674407093425,13.044730881730581,9.611723109347713,7.650253901316187,4.44430845933768,4.719403205789118,2.4828392513061552,2.4199604521172553
2024-12-30,21.606942619933122,19.056477746073693,14.95180172244948,13.042225083405038,9.609876766951587,7.648784342948928,4.443454739870672,4.718496642613699,2.502444740512743,2.4194955952410364
2025-01-03,21.603924469079693,19.05381585514426,14.949713190354833,13.040403289204047,9.608534417954056,7.64771592779189,4.442834058964946,4.717837542669791,2.516063619166236,2.419157629670243
2025-01-06,21.582820998989384,19.03520342046459,14.935109786902698,13.026792792407072,9.59914846499948,7.6402453710153955,4.438494143047643,4.713228993717717,2.612161516688483,2.416794511767541
2025-01-10,21.584703560992423,19.03686376647224,14.93641250215931,13.02792905467481,9.59998575092066,7.640911791574139,4.438881290790045,4.713640105213088,2.6036668604850233,2.417005316718258
2025-01-13,21.584515290013666,19.03233650585556,14.936282220407096,13.027815419528169,9.599902015755694,7.640845144286741,4.438842572976624,4.71359899083625,2.6088776057718768,2.416984234568329
2025-01-14,21.589223050005405,19.036487614701308,14.93953994618494,13.030656893028397,9.601995833199688,7.642511675343382,4.4398107209843,4.714627065474388,2.5876358024050767,2.417511398673118
2025-01-15,21.52836918771169,19.014148238742376,14.89742964399802,12.993927187733847,9.574930545540889,7.620969614659112,4.427296160844774,4.701337876440393,2.8308944207877573,2.4106971235411416
2025-01-16,21.576987143098563,18.905370999600667,14.931072813320126,13.023271638621198,9.596553806552283,7.638180205833001,4.480891333079428,4.711955003689672,2.719575806163599,2.4161412500414663
2025-01-17,21.57661087359609,18.905041318978764,14.930812438352033,13.023044532774234,9.596386457399117,7.6380470077063665,4.4808131932195225,4.711872834434384,2.721272227288992,2.416099116250496
2025-01-20,21.565516824002955,18.895320910746825,14.923135460043103,13.016348471805872,9.591452281781967,7.634119751809015,4.478509292756453,4.709450129997251,2.771290046889574,2.414856830166984
2025-02-03,21.563825514143893,18.893839015237095,14.921965089477087,13.015327644033508,9.590700056925067,7.633521033860038,4.478158058562412,4.709080783901786,2.778915362668911,2.4146674411902014
2025-02-04,21.56194659207949,18.892192737261805,14.920664893023892,13.014193578731886,9.589864389898443,7.632855901827218,4.4777678629554885,4.708670467291586,2.787386533098775,2.414457043831418
2025-02-05,21.56175871788168,18.89289944823341,14.920534885840372,13.014080183071233,9.589780831205276,7.6327893949989285,4.477728847134646,4.708629439563267,2.7873622459590837,2.4144360061121044
2025-02-06,21.56157084695782,18.8883782544997,14.9204048809224,13.01396678938665,9.589697273968229,7.632722889329608,4.477689831993706,4.70858841254991,2.7925658516325793,2.4144149687594
2025-02-07,21.514331510766205,19.119119839708233,14.887715703158511,12.98545443485024,9.568687165905313,7.616000324671138,4.467879642521115,4.698272346406715,2.7334138151559424,2.409125216856589
2025-02-13,21.505170111513902,19.110978388038376,14.880507064553969,12.979924868082584,9.564612553435788,7.612757220434081,4.5094289060311015,4.69627169169244,2.7322498517174374,2.4080993445003243
2025-02-14,21.4983225726388,19.11869718236486,14.87637007117778,12.977185058294838,9.561953454615583,7.610640765258269,4.5081752204252465,4.694966061125078,2.746259755591483,2.407429858508067
2025-02-17,21.49869613166432,19.119029392557753,14.874890946462916,12.977410552381086,9.562119604974642,7.610773009229317,4.508253555352846,4.695047641766579,2.746307475134004,2.4074716904765343
2025-02-24,21.498135797994188,19.11853108159771,14.874503253079752,12.9796786753701,9.561870381601294,7.610574644996122,4.508136053982293,4.694925271867471,2.7462358964420943,2.407408943068979
2025-02-25,21.5168293408963,19.135155457048565,14.88743726593193,12.904010806987316,9.570184834346522,7.6171923631542375,4.512056069909513,4.699007708959532,2.748623865288875,2.409502287477214
2025-03-07,21.52337976365746,19.109667760734837,14.89196948610141,12.90793920762484,9.57309830991368,7.6195112842852835,4.513429686547528,4.700438239757725,2.750330443026263,2.410235818350973
2025-03-14,21.50860017836101,19.096545613202345,14.88174353015635,12.899075637376336,9.566524694404578,7.614279149825923,4.559006180460841,4.697210562289873,2.7684336863236947,2.408580767599045
2025-03-17,21.509534993451325,19.097375594645307,14.882390326242884,12.899636261984954,9.566940478396658,7.614610084567938,4.559204325748725,4.697414714269993,2.7642077704253474,2.408685450266867
2025-03-21,21.50860017836101,19.096545613202345,14.88174353015635,12.899075637376336,9.566524694404578,7.614279149825923,4.559006180460841,4.697210562289873,2.7640876365806433,2.412926817342096
2025-04-01,21.494400986506577,19.071777865837213,14.87191914689752,12.890560139008187,9.560209224388416,7.609252480977878,4.555996491179107,4.694109635525622,2.8404401384472218,2.4113338912322595
2025-04-02,21.494587696260865,19.071943531629035,14.87204833088229,12.890672112043289,9.560292268541,7.609318578268141,4.556036066554384,4.69415041061199,2.8395961680774606,2.411354837131548
2025-04-03,21.491787390489105,19.06945884691189,14.870110806731219,12.888992720745943,9.559046757717644,7.608327239469976,4.555442508107308,4.69353885868673,2.852254184294452,2.411040686845737
2025-04-07,21.531620241545102,19.110022998807207,14.897671050939328,12.586578573204681,9.576763482660956,7.622428503371796,4.563885559381857,4.702237857559496,2.993282425981618,2.4155093065479574
2025-04-08,21.53349395750536,19.111685983510267,14.898967470052508,12.587673877361691,9.57759686790479,7.623091819266397,4.5642827159877,4.702647053803151,2.9848407465849016,2.4157195080232325
2025-04-09,21.451915674058267,19.082628526937782,14.612790082922858,12.539986268953438,9.541312746360287,7.594212216801391,4.590337178991252,4.684831372099853,3.4954182258154347,2.4065677070594362
2025-04-10,21.404042289837747,19.285698193912726,14.491085895399141,12.532760910788406,9.520019779428338,7.577264516426699,4.580093106675727,4.674376420864141,3.533461820730943,2.401197065936132
2025-04-11,21.37482983223281,19.228279930386208,14.47130831195782,12.55884626917894,9.507026758276593,7.566922987688803,4.6602225477832295,4.6679967837294845,3.566646691343272,2.397919887422844
2025-04-14,21.393124503960166,19.244737374584318,14.232976710797987,12.586886225627644,9.515163802407985,7.57339950109885,4.664211222423321,4.6719921123217105,3.7175362847859645,2.3999722619920556
2025-04-16,21.391090216298416,19.218702467470685,14.231623286761803,12.585689329524696,9.514258998609026,7.572679341069877,4.716499827040782,4.671547849217079,3.698164637111522,2.3997440468961164
2025-04-17,21.397749324281428,19.224685304891793,14.203193883666296,12.589607290855257,9.517220814832953,7.575036737955358,4.719697547461226,4.673002115514926,3.699315886412445,2.4004910941283186
2025-04-22,21.394789208952506,19.222025806231333,14.201229046556673,12.587865673596262,9.515904224438524,7.573988824830226,4.7190446353793805,4.672355663171523,3.7126379011211177,2.4001590157224553
2025-04-23,21.395714157011433,19.222856820516377,14.201842999754003,12.588409877224874,9.516315619804722,7.574316266535469,4.719248650998925,4.672557660314803,3.708475167485231,2.4002627803541623
2025-04-24,21.392199779786992,19.21969934843094,14.199510259971765,12.586342153724745,9.514752506620958,7.573072138651608,4.786769455675109,4.671790164072294,3.655995670588773,2.3998685224768113
2025-04-25,21.392199779786992,19.21969934843094,14.199510259971765,12.565594010879124,9.514752506620958,7.573072138651608,4.807517598520731,4.671790164072294,3.655995670588773,2.3998685224768113
2025-04-28,21.378153808468856,19.207079825961525,14.190186959147342,12.557343528231756,9.508505185532764,7.5680997115452495,4.870020328079973,4.668722698766041,3.6535951689640243,2.398292785302467
