date,UBS SECURITIES HONG KONG LTD,KINGKEY SECURITIES GROUP LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,REALINK FINANCIAL TRADE LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,0.0,0.0,1.1591666666666667,1.27125,0.3358333333333333,0.2116666666666667,2.9779166666666668
2024-03-04,0.0,0.0,0.07833333333333334,0.0,0.0,1.1591666666666667,1.27125,0.33416666666666667,0.2116666666666667,3.0545833333333334
2024-03-06,0.0,0.0,0.08333333333333334,0.0,0.0,1.1641666666666666,1.26875,0.33416666666666667,0.21083333333333332,3.0612500000000002
2024-03-07,0.0,0.0,0.08333333333333334,1.8283333333333331,0.0,1.1641666666666666,1.2695833333333333,0.33416666666666667,0.21083333333333332,4.890416666666667
2024-03-08,0.0,3.4250000000000003,0.12916666666666665,1.8283333333333331,0.0,1.1641666666666666,1.2695833333333333,0.33416666666666667,0.21083333333333332,8.36125
2024-03-11,0.0,3.4250000000000003,0.12916666666666665,1.8283333333333331,0.0,1.175,1.2604166666666665,0.33416666666666667,0.21083333333333332,8.362916666666667
2024-03-12,0.0,3.4250000000000003,0.1475,1.8283333333333331,0.0,1.1566666666666665,1.2604166666666665,0.33416666666666667,0.21083333333333332,8.362916666666667
2024-03-13,0.0,3.4250000000000003,0.14833333333333332,1.8175000000000001,0.0,1.155,1.2604166666666665,0.33416666666666667,0.21083333333333332,8.35125
2024-03-14,0.0,3.4250000000000003,0.14833333333333332,1.8175000000000001,0.13583333333333333,1.155,1.2604166666666665,0.33416666666666667,0.21083333333333332,8.487083333333334
2024-03-15,0.0,3.4250000000000003,0.14833333333333332,1.8175000000000001,0.13583333333333333,1.0983333333333334,1.40375,0.3908333333333333,0.21083333333333332,8.630416666666667
2024-03-19,0.0,3.4250000000000003,0.15666666666666668,1.8175000000000001,0.13583333333333333,1.1008333333333333,1.3920833333333333,0.3908333333333333,0.21083333333333332,8.629583333333333
2024-03-21,0.0,3.4250000000000003,0.15666666666666668,1.8383333333333334,0.13583333333333333,1.1008333333333333,1.36625,0.3908333333333333,0.21083333333333332,8.624583333333332
2024-03-22,0.0,3.4250000000000003,0.16416666666666668,1.4841666666666666,0.14416666666666667,1.2725,1.3245833333333334,0.39916666666666667,0.38666666666666666,8.600416666666668
2024-03-25,0.0,3.4250000000000003,0.25083333333333335,1.4883333333333333,0.14416666666666667,1.2916666666666667,1.1537499999999998,0.39916666666666667,0.395,8.547916666666666
2024-03-26,0.0,3.4250000000000003,0.5950000000000001,1.5025,0.14416666666666667,1.0358333333333334,0.92125,0.39916666666666667,0.41000000000000003,8.432916666666666
2024-03-27,0.0,3.4250000000000003,0.8775,1.5025,0.14416666666666667,0.9400000000000001,0.6654166666666667,0.39916666666666667,0.41000000000000003,8.36375
2024-03-28,0.0,3.4250000000000003,0.8775,1.5025,0.14416666666666667,0.9191666666666667,0.6654166666666667,0.39916666666666667,0.41000000000000003,8.342916666666667
2024-04-02,0.0,3.4250000000000003,0.8783333333333334,1.5025,0.14416666666666667,0.9191666666666667,0.6645833333333333,0.39916666666666667,0.41000000000000003,8.342916666666667
2024-04-03,0.0,3.4250000000000003,0.8783333333333334,1.5358333333333334,0.14416666666666667,0.8783333333333334,0.6554166666666666,0.39916666666666667,0.41000000000000003,8.32625
2024-04-05,0.0,3.4250000000000003,0.8825,1.5533333333333332,0.14416666666666667,0.8775,0.6104166666666666,0.39916666666666667,0.41000000000000003,8.302083333333334
2024-04-08,0.0,3.4250000000000003,0.8825,1.5533333333333332,0.14416666666666667,0.8983333333333333,0.5862499999999999,0.39916666666666667,0.41000000000000003,8.29875
2024-04-09,0.0,3.4250000000000003,0.885,1.5533333333333332,0.14416666666666667,0.9191666666666667,0.5629166666666667,0.40166666666666667,0.41000000000000003,8.30125
2024-04-10,0.0,3.4250000000000003,0.9249999999999999,1.5533333333333332,0.14416666666666667,0.88,0.5170833333333333,0.40166666666666667,0.41000000000000003,8.25625
2024-04-11,0.0,3.4250000000000003,0.9466666666666667,1.5533333333333332,0.14416666666666667,0.8583333333333334,0.5170833333333333,0.40166666666666667,0.41000000000000003,8.25625
2024-04-12,0.0,3.4250000000000003,0.9516666666666667,1.5533333333333332,0.14416666666666667,0.8541666666666666,0.5145833333333333,0.40166666666666667,0.41000000000000003,8.254583333333333
2024-04-15,0.0,3.4250000000000003,1.0458333333333334,1.5533333333333332,0.14416666666666667,0.86,0.4504166666666667,0.40166666666666667,0.4058333333333333,8.28625
2024-04-19,0.0,3.4250000000000003,1.0441666666666667,1.55,0.14416666666666667,0.8608333333333335,0.4504166666666667,0.40166666666666667,0.4058333333333333,8.282083333333333
2024-04-22,0.0,3.4250000000000003,1.0341666666666667,1.55,0.14416666666666667,0.8708333333333333,0.4504166666666667,0.40166666666666667,0.4058333333333333,8.282083333333333
2024-04-23,0.0,3.4250000000000003,1.0458333333333334,1.55,0.14416666666666667,0.8708333333333333,0.4504166666666667,0.40166666666666667,0.4058333333333333,8.29375
2024-04-24,0.0,3.4250000000000003,1.0999999999999999,1.5566666666666666,0.14333333333333334,0.8733333333333333,0.4445833333333334,0.40166666666666667,0.39166666666666666,8.33625
2024-04-25,0.0,3.4250000000000003,1.1433333333333333,1.5525,0.14333333333333334,0.8183333333333334,0.4604166666666667,0.40166666666666667,0.3875,8.332083333333333
