date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,ABCI SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,FORTHRIGHT SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-05-06,29.115488768294757,18.14235848092477,12.461412759069253,6.696757567618507,28.488438078872807,2.3787868905835063,1.1226312916268446,0.0,0.7770601131567149,0.8170660498528407
2024-05-07,29.1156382931192,18.14245165239747,12.461476755609718,6.696791959330341,28.48858438343037,2.378799107025931,1.123150614651492,0.0,0.7760369884773067,0.8170702459581727
2024-05-08,29.28548667089837,18.04358724761787,12.451373448324876,6.691362446575577,28.46548688641771,2.3522396821397584,1.117108592499619,0.0,0.7769472300889633,0.8164077954372504
2024-05-09,29.194351244890527,18.226367105573825,12.427650485198214,6.678613736945589,28.411253054415848,2.3410999533418932,1.1303451317054383,0.0,0.7754669523856837,0.8148523355429779
2024-05-10,29.10799515497876,18.36379723166499,12.41703003473084,6.672906311678968,28.38697329967541,2.332958579366903,1.1293791587327822,0.0,0.7748042520332151,0.8141559771381318
2024-05-13,28.918628612523566,18.49487084528736,12.429114605503026,6.679400554533668,28.414600227120108,2.3424002098069376,1.1304782993754454,0.0,0.7755583113205082,0.8149483345293763
2024-05-14,28.46413496501602,19.09945961033258,12.404271383885233,6.660937817103836,28.357805336009296,2.304490228664934,1.1231067063835094,0.0,0.7801425328228829,0.8056514197817073
2024-05-16,28.627946166880204,18.5811323004372,12.496203343524561,6.718604413320856,28.509228380643144,2.3003498320220412,1.182038564265124,0.0,0.7796829155854867,0.8048140833213844
2024-05-17,28.68601416488243,18.60851584489264,12.437970332378038,6.701075052758215,28.434845590274342,2.279482961800335,1.221499414879739,0.0,0.7766234844667614,0.8539731536674968
2024-05-20,29.024658974087103,18.40881721851116,12.429114605503026,6.646618220523688,28.414600227120108,2.258907702875267,1.2206297179028935,0.0,0.7688993997247308,0.8277539337520252
2024-05-21,29.065237638588666,18.524299284583368,12.407264827792682,6.6274259561921625,28.34128893523341,2.2505250799434533,1.1970443274250877,0.0,0.7612956689270692,0.8256182813141022
2024-05-22,29.053042350258906,18.555965267039372,12.397700465226453,6.6223170860579605,28.31944154447219,2.2493007308951105,1.216541906882217,0.0,0.7607088105099419,0.8249818386578525
2024-05-23,29.299075031988288,18.26815651012014,12.384455556060269,6.681940743455225,28.312503732179323,2.2421147025663615,1.2075673540341476,0.0,0.7794066383539928,0.8247797312422582
2024-05-24,29.42050762498018,18.147090810916094,12.37220529141859,6.675331204420036,28.284498006629445,2.240406760786865,1.2573607355713268,0.0,0.7786356769225357,0.8239638883549326
2024-05-27,29.11664269804489,18.337654832446827,12.38761677364483,6.729592594691372,28.319730693772904,2.2421765040118724,1.2589269715148628,0.0,0.7826686699227234,0.8249902619497237
2024-05-28,29.16431721135827,18.465063281209808,12.359790364915616,6.704288513621237,28.256115842281638,2.1902781194781435,1.2560990331704887,0.0,0.7809105546446375,0.8231370793201581
2024-05-29,29.121063083915686,18.495727697879673,12.365648112334002,6.707465916115398,28.269507427797407,2.1902969539176405,1.2566943434995115,0.0,0.770069271071416,0.8235271934692663
2024-05-30,29.18073762320957,18.406672272104043,12.372583802393546,6.711228024195502,28.285363332791146,2.191525455705232,1.2573992028313408,0.0,0.7705011903481099,0.8239890964215112
2024-05-31,22.93271926311574,14.489387264717662,9.717661193432118,5.271125350420505,22.215859030837002,1.7152583099719663,0.987585102122547,0.0,0.6051661994393271,0.6471766119343212
2024-06-03,29.27319766437903,18.374448147655745,12.360168116624157,6.704493416484944,28.25697943265988,2.18168555711936,1.2561374232678828,0.0,0.7697280049878742,0.8231622368211268
2024-06-04,29.380170740440608,18.323451318193417,12.35909788008237,6.652979044287489,28.2545327303445,2.1814966503355775,1.256028657419457,0.0,0.7691520176679327,0.8230909612286466
2024-06-05,29.230393946755033,18.478428592599155,12.357146749329434,6.651928738501589,28.249562929272713,2.1842078058056433,1.2558303681782974,0.0,0.7695398496975772,0.8229610198605549
2024-06-06,29.144062273733145,18.538532050723518,12.364456442373001,6.655589303975774,28.265108702353707,2.1823525485322492,1.2565214533459088,0.0,0.7699633285283871,0.8234138964343019
2024-06-07,29.087103274841695,18.570639853058054,12.37057062353977,6.658880469985844,28.279085701351608,2.183431714358396,1.2571427988811124,0.0,0.7693244922106596,0.8238210717728619
2024-06-11,29.14855091884298,18.42688690923774,12.387368416753832,6.673027278653511,28.317485404029036,2.186396560164702,1.2588498522918878,0.0,0.776494935247847,0.8249397247784633
2024-06-12,29.14035865449216,18.4642837648468,12.37890067240703,6.668465737645459,28.29812816697283,2.1849019854907814,1.257989329026446,0.0,0.782595875774319,0.8243758133441754
2024-06-13,29.168096225404156,18.457748701161982,12.370759818328363,6.648786349239202,28.27951820004578,2.1916218766584366,1.2627698042528375,0.0,0.7968653536647599,0.8238336712444833
2024-06-14,29.260453276659725,18.35618995451117,12.375675842466546,6.651702630844785,28.29192212377104,2.184422816125457,1.2633236786231046,0.0,0.7921146569517739,0.8241950200464019
2024-06-17,29.293043195630688,18.288635207472403,12.379002281295874,6.664792374522349,28.304192512594067,2.1894521573323686,1.2638715902382376,0.0,0.7924582021796556,0.8245524787343528
2024-06-18,29.57694419424179,17.540900657783776,12.437450048471247,6.696260357492742,28.437831461555458,2.1956884941924217,1.3159776709297097,0.0,0.9705014915609792,0.8284456237718781
2024-06-19,29.5595723522418,17.85448327431314,12.417016445982831,6.6852590090032455,28.391110683465627,2.19208117712149,1.2677527610856714,0.0,0.8056397340431793,0.8270845627430137
2024-06-20,29.58291504363438,17.812614064465333,12.419940503462952,6.68683330679828,28.397796447306252,2.198228618847942,1.2680513015571384,0.0,0.8063413827543999,0.8272793311733289
2024-06-21,29.476770791856723,17.677043314008756,12.432606112223986,6.693652406655525,28.42675595636161,2.389565240563062,1.2693444351007301,0.0,0.8061387690177467,0.8281229742118611
2024-06-24,29.465805635588605,17.783965521916944,12.41352209705173,6.6833776691682,28.38312096647515,2.3858972646862133,1.2525576890310637,0.0,0.8049013482903458,0.8268518077917478
2024-06-25,29.55078691444323,17.721367480272793,12.409458420565093,6.681189806249588,28.373829500250892,2.385116220069042,1.252147653169422,0.0,0.7995228744563413,0.8265811305236053
2024-06-26,29.50141458451727,17.765810686596513,12.409775799479384,6.691590907579625,28.374555176980355,2.385177220764699,1.2521796775535028,0.0,0.7928936757253613,0.8266022708032927
2024-06-27,29.541336854286637,17.74045003633284,12.40634896608645,6.689743092796791,28.366719832106984,2.384518578329876,1.2518339008688688,0.0,0.792674726199687,0.8263740129918676
2024-06-28,29.552130629035066,17.752132571337444,12.400578397201858,6.686631490548399,28.35352561104577,2.383409466475094,1.2512516349841372,0.0,0.7943505579774703,0.8259896413947572
2024-07-02,30.232663598678357,18.100401298708746,12.645678624315293,6.818794269127104,28.91393943563818,0.3705979762535828,1.2655582086409272,0.0,0.8100510758026626,0.8423155128351475
2024-07-03,30.229742288541132,18.103861215371474,12.645546798322266,6.818723186004365,28.913638019724363,0.3705941129222675,1.265545015717673,0.0,0.8100426313537215,0.8423067320427345
2024-07-04,30.234407259506963,18.155015905035302,12.629780037188986,6.811385391320105,28.88473132232313,0.37022360776917623,1.2642797744916456,0.0,0.8087120748611922,0.8414646275035005
2024-07-05,30.270561266114477,18.126620819061277,12.62813614333442,6.810498820488871,28.880971681840734,0.3701754194149979,1.2641152156675315,0.0,0.8075655317223673,0.8413551023553256
2024-07-08,30.32406191030404,18.109632786718077,12.619200851581445,6.805679915049964,28.860536369364088,0.3699134943506249,1.2632207655180272,0.0,0.8069941224855899,0.8407597846281433
2024-07-09,30.35985731974761,18.106496382289052,12.61375390620734,6.802742314866964,28.84807902226896,0.36975382507991833,1.2626755095556141,0.0,0.8066457919570483,0.829995928027496
2024-07-10,30.41221841478648,17.995731344418232,12.629451224179396,6.811208058688548,28.88397931592165,0.3702139690946836,1.264246859299426,0.0,0.8019219884707768,0.831028825140809
2024-07-11,30.40042569343096,18.00241691402461,12.628662142806194,6.816509782462118,28.88217466030695,0.37019083832344685,1.2641678698302798,0.0,0.8044751959121768,0.8309769029032645
2024-07-12,30.406539000369882,18.026782142394516,12.61801918688038,6.810765087389732,28.857833862487258,0.36987885557089056,1.2646631475286005,0.0,0.8152421301900741,0.8302765871886658
2024-07-15,30.41526544217468,18.007306573783023,12.620776748840038,6.81225352281236,28.864140499346718,0.3699596894836227,1.2649395290220629,0.0,0.8148999573843901,0.8304580371531107
2024-07-16,30.339812776735446,18.07766271380523,12.630306173618672,6.814793522743664,28.885934614016694,0.370239030692347,1.265894632367223,0.0,0.7842714544665875,0.8310850815541291
2024-07-17,30.35422720570286,18.087411471825305,12.624389665020368,6.8116012181456025,28.87240336004988,0.3700655968595952,1.2653016398954655,0.0,0.7839040723350723,0.8306957701658424
2024-07-18,30.353391842594235,18.10588799085886,12.620579740158108,6.809545539453686,28.863689933871388,0.3699539144610354,1.262838467506235,0.0,0.7836674972851836,0.8304450738112694
2024-07-19,30.342823571334698,18.203200767128582,12.5993389437749,6.798084879702415,28.815111518824203,0.3693312714501733,1.260713074275064,0.0,0.7823485624910069,0.8290474110189544
2024-07-22,30.30399024522479,18.27150825629758,12.595936583574858,6.796249106132516,28.80733020672292,0.369231536216109,1.2603726278431737,0.0,0.7717510351206183,0.8236304028674386
2024-07-23,30.06991448215229,18.598071299604836,12.573409687875667,6.784094520108384,28.755810439325458,0.36857119307687486,1.258118545144269,0.0,0.769852431559025,0.8221574011531976
2024-07-24,30.255786106918563,18.42580171822855,12.567285885935364,6.797370584934489,28.741805098520164,0.3683916827417046,1.2533607321409048,0.0,0.7715500067098063,0.8186481838704546
2024-07-25,29.988233716794415,18.732875347281357,12.55570607793493,6.7942132456357855,28.715321688526345,0.36805223753501287,1.2568647436498048,0.0,0.7708390814534285,0.8178938611889175
2024-07-26,30.334685278286976,18.412941833253914,12.549339782105589,6.790768280360167,28.7007617560487,0.3678656188446536,1.2562274578830084,0.0,0.7699308402288735,0.8174791529881191
2024-07-29,29.89593648621157,18.809390822346607,12.555641083113633,6.79417807527794,28.715173043186127,0.368050332306485,1.256858237468559,0.0,0.7868822927413331,0.8178896273477444
2024-07-30,30.199093116285763,18.488068232104677,12.553626577355029,6.842256992481281,28.710565800826142,0.36799128000409914,1.2566565792545046,0.0,0.7639830216793962,0.8177584000091092
2024-07-31,23.200240288346016,14.511814177012413,9.713656387665198,5.24829795754906,22.215458550260312,0.2847416900280337,0.9723668402082499,0.0,0.5959551461754105,0.6327593111734081
2024-08-01,30.091383778227815,18.631794847377133,12.553171778420344,6.782490874302148,28.70952566038068,0.3679779482356984,1.2721375481903612,0.0,0.7737887910087098,0.8177287738571076
2024-08-02,33.77578927631622,17.860206866265045,12.063137131833104,5.868687617218331,27.5897946506415,0.3367035183776958,1.4517541656491788,0.004476117674149575,0.8022694911300754,0.24718116489470432
2024-08-05,31.565934214597778,20.384590219902883,11.932047102438506,6.1659978718599975,27.283089354823314,0.2297367964064639,1.2146041762902773,0.004427475733743416,0.9893440497923759,0.2302287381546576
2024-08-06,29.920336367634594,21.046655089671333,12.219322095889563,6.169863438810945,27.939954790271493,0.23929820637178076,1.2121083884852726,0.004534071278623214,1.0051028453312416,0.24282470625515434
2024-08-07,29.934208706697955,20.883442851388516,12.197262241389629,6.340766011201064,27.88951407575629,0.15740025073407354,1.301946482908998,0.0045258858038551494,1.053575927517436,0.23735756660218116
2024-08-08,30.32856403584663,20.568879119073465,12.150762635064831,6.310080649403282,27.833286827631497,0.16381362117774478,1.23786990192724,0.00450863177553426,1.160772298565604,0.24146227953416818
2024-08-09,30.44079427661059,20.011727261734976,12.271127410779469,6.264320742126215,28.109001811705102,0.17150740846234755,1.220788721591872,0.004553294029973828,1.262324881576411,0.24385419138304282
2024-08-12,29.47746194821787,19.84322336915149,11.904756061707424,6.179871514036618,27.269768987361964,2.6990003538787515,1.1867944818473943,0.004417349188017596,1.198132344763306,0.23657358984716464
2024-08-13,29.16305253081663,20.025562657390783,11.974164832240742,6.052988456322561,27.42876100100167,2.7147364424857487,1.1872960800469587,0.004443103833855562,1.2110420016478978,0.23795289421315347
2024-08-14,28.93308233637933,19.95316424675314,12.056900817264507,6.030190221159998,27.61828115469866,2.7334940257323246,1.2297989124680433,0.004473803642769761,1.2010174423662245,0.23959703953500278
2024-08-15,29.21567080531768,19.805089930440296,12.034885538339706,6.0176908599869705,27.56785159802738,2.728502806651414,1.2300342712654766,0.004465634708103788,1.1566490075623044,0.2391595477006695
2024-08-16,29.201382867132004,20.029042779055008,11.984222626390192,5.992358359631426,27.451800005039743,2.7170167067623034,1.2248562313263776,0.004446835853948124,1.156720824186439,0.23815276462255505
2024-08-19,29.10842822307843,20.52130748676301,11.85500674251981,5.947787138722885,27.15581012634099,2.6769685396322824,1.2018743178666755,0.004398889329320895,1.2928335738874108,0.23558496185918568
2024-08-20,29.182768353728395,20.568213355340394,11.830258831723532,5.936834075437593,27.099121034448952,2.6801596487454464,1.1993653459990996,0.004389706431066245,1.263796481503972,0.2350931666415478
2024-08-21,29.167834517850938,21.158338505531887,11.660883900288024,5.810971086488615,26.65921805973084,2.620153257331261,1.2427699394864788,0.004326858590088321,1.2038762883822405,0.4716275863196269
2024-08-22,29.72657985296229,20.399560888104293,11.724635656524008,6.02352854734882,26.80496790045637,2.6470461700731995,1.1432184426996197,0.004350514158264937,1.0436883465677587,0.48242368110537864
2024-08-23,29.38783222006933,20.19749986730432,11.811132899714693,6.194575205824391,27.00271867882825,2.672904905649719,1.184278508023341,0.0043826096102837445,1.0538228286238946,0.4908522763517794
2024-08-26,29.02217555612019,20.482311396092957,11.828816469731056,6.321381945192907,27.043147016265777,2.6769067657123795,1.186051603973858,0.004389171231811153,0.9432328977162168,0.49158717796284906
2024-08-27,29.39151863375244,20.118323306608385,11.71343363503172,6.151544738941828,26.77935773777691,3.24665183174342,1.1406773962459256,0.00434635756401919,0.9731494585838968,0.4809969037514571
2024-08-28,29.728099847850984,20.04518305747112,11.786567637793018,6.206960562256451,26.94655735522154,2.6673456921808234,1.1477993304665888,0.004373494485266426,0.983112965904723,0.4840000563694845
2024-08-29,29.747529598811422,19.97350820578701,11.807395601544332,6.174116611601186,26.994174434006858,2.6720591406669487,1.1741677258678593,0.004381222857715893,0.9678121292694408,0.4848553295872255
2024-08-30,29.939223972750113,19.858942109534787,11.780728370063011,6.178628967040675,26.93320756861406,2.657281587821675,1.229800215749311,0.004371327781099447,0.9340556062035941,0.4837602744416722
2024-09-02,29.554146850129566,19.83111497248203,11.85205237673841,6.228252302366844,27.096269156664537,2.682165141039668,1.292951168371463,0.004397793089698854,0.97196113719111,0.48668910192667314
2024-09-03,29.335887876910654,20.712371944892546,11.711275416074987,5.998316821022452,26.774423598111323,2.624716271357808,1.3891296380972062,0.028004698995355563,0.9497938516166196,0.4760798829210446
2024-09-04,29.156795762819087,20.766103328306386,11.757828008498795,6.010526055550466,26.880852555237066,2.635149579641288,1.38980387138182,0.02811601832582684,0.896852508700211,0.4779723115390563
2024-09-05,29.370523253184157,20.361461663459046,11.796943737989661,6.0412219406130525,26.9702792891776,2.6555890665604434,1.3871318713975063,0.028209554186905805,0.9076180873824988,0.48102153604913517
2024-09-09,29.442059961132628,20.55186247167636,11.745927666780792,6.029624629111014,26.853645886552403,2.6324824900688677,1.3685422216583187,0.028087561520234422,0.8707628339574746,0.47700427754191227
2024-09-10,29.883240072403872,19.941663679573626,11.632637146417949,5.9167942475925885,26.594640075991265,3.148595896813257,1.3721284220120284,0.027816654483291733,1.0100802759872538,0.4724035287248683
2024-09-11,31.6275792834565,19.312896572205158,11.56199694826203,5.84129913848703,26.43314181715218,2.5874466887308305,1.218407099557112,0.0276477354359595,0.9229100099579515,0.46667470675524747
2024-09-12,29.395115620407235,21.856258489248262,11.547520032602522,5.627362885399374,26.400044561858383,2.588015621407022,1.206407576277666,0.027613117373364103,0.8827151883095583,0.4689469071166145
2024-09-13,29.42518064117114,21.86727650119779,11.512715249328247,5.749949805415889,26.320473552082042,2.5764179910679745,1.1619512236798824,0.027529890103526626,0.8762574158641466,0.482247730089363
2024-09-16,29.350933798408914,21.860704230633942,11.517551175798474,5.786070612941829,26.32284745498813,2.576650364020695,1.1582584539813,0.027532373086440735,0.9071916931982221,0.49225984294205244
2024-09-17,30.099034241063837,21.04793253456098,11.559473665905816,5.10774088827335,26.414371613519194,2.5860290590008153,1.163427222196019,0.02763258758696523,1.4998301548711248,0.494528033021895
2024-09-19,30.070667997492563,21.02809632399804,11.54857966701746,5.124822044873964,26.389477907861725,2.5945393300462505,1.224683488572556,0.027606545797593564,1.4974647195484332,0.4940619747914159
2024-09-20,30.031216264971754,21.00050814964603,11.533428308356044,5.118098446031798,26.354855776292467,2.5911353793368006,1.3248017432052217,0.027570326912774615,1.5249718236012457,0.49341378164586297
2024-09-23,29.70078429837986,21.690844032080374,11.253339935218552,5.105583234014171,26.030218735699247,3.5147270033559797,1.4248139257713965,0.02643697713833646,0.9967667994385769,0.25648505890350987
2024-09-24,30.389926703930435,20.65902311942876,11.40033383248499,5.174153079311079,26.05072368109736,3.531975469609014,1.3705961253496566,0.02678230344358259,1.099531022602239,0.2969546627428807
2024-09-25,28.333159919273896,21.409533526433087,11.624658997266392,5.547620926074581,26.563325589805075,3.61536860314187,1.393732556693234,0.003832884308541035,1.2035735839357418,0.3051934130675799
2024-09-26,29.761837322849978,19.86205050606127,11.312510127431093,5.111913656067036,25.853302830072707,4.893834868944922,1.391276026058376,0.02424475648627197,1.5172088861918773,0.27182101983647233
2024-09-27,30.322088072099127,19.014460467947252,11.35066685530334,5.305055522364912,25.92787409312438,5.027763919190887,1.4764334416740443,0.02432653325952164,1.2785932317615114,0.2727378632750215
2024-09-30,25.472166599919905,15.399279134961954,9.728874649579495,4.566680016019223,22.191830196235482,4.3090372446936325,1.2843412094513416,0.021225470564677613,1.4065278334000801,0.2342811373648378
2024-10-02,30.004313302302005,18.17521038272851,11.426474103351977,5.81601087918113,26.07350837570947,4.948038164282397,1.6006376887871723,0.04468427282832246,1.533423135238043,0.3776996955909784
2024-10-03,31.631471153842565,17.08031310718682,11.183247885963114,4.7227160112829045,25.58709438923154,6.818497544065681,1.391633736437101,0.027620914385122746,1.2471303193456005,0.3102749382595455
2024-10-04,31.828838447925,17.186887194862052,11.25302672626968,4.81471863470329,24.02171242625007,6.770250840216809,1.458682795909242,0.02918292033733955,2.1989562084664223,0.43774380506009325
2024-10-07,32.557257586846234,17.58021784033001,11.510557960141686,6.704107544479673,17.72425972975837,6.5950796797325255,2.2018508558341257,1.3570262214566249,3.165993347434813,0.6036492339859427
2024-10-08,33.87161607522882,18.289943113855152,11.9752469629109,7.338061428802193,11.403917311158802,6.562796668405747,2.6234826631791797,2.723551618576657,4.355129106033198,0.856255051849349
2024-10-09,34.91065206139495,18.851000166403782,12.342596206302648,7.258318421077662,5.592349913257862,8.861631474068446,2.9285277459814947,2.8106550122778677,5.177137111921299,1.2671318873139916
2024-10-10,37.4224040246043,22.38470523182316,11.660840678403739,7.040761168683408,5.018486366142967,6.622040362665825,2.478282650253098,2.651565632383907,3.5439336296801933,1.1769802553594026
2024-10-14,38.1516797927733,23.43448263658334,11.60568949280409,5.8613676527070915,4.965131144721233,6.780382709040906,2.6108382282210663,2.6079718001571455,2.845440077636631,1.1370164653551944
2024-10-15,39.14952524333776,23.987772654608364,11.626934428519132,5.734132741040852,4.981533810808939,6.688246026872058,2.1926035075673678,2.6154011231498817,2.552157886166852,0.471692577928791
2024-10-16,39.72137607446582,23.85021398744279,11.586655322078732,5.624460101511234,4.949467565122974,6.316879196800729,2.243287297154472,2.6063406075968487,2.5104028149090016,0.590917032917394
2024-10-17,40.61809225050913,24.344682366018937,11.542286070366107,5.585790719190161,4.930514367143402,4.844466636385635,2.296560403033883,2.597787658549931,2.544094019222306,0.695725509580509
2024-10-18,40.9776605415877,24.2188773937225,11.550145916843416,5.620547196722443,4.932919462073014,4.522999521513003,2.220980439338598,2.6014614365580533,2.64154194290845,0.7128661487328218
2024-10-21,41.03909876296206,24.155291308706698,11.568269768445305,5.725232335618117,4.942090758220171,4.530096762769823,2.227327141564196,2.6069743374282432,2.487818535622833,0.7178002886625514
2024-10-22,39.86953613413872,22.943079817658877,11.550831329831995,5.881851896712224,4.900352685383271,6.5931973789770755,2.478273602986836,2.6035207124383226,2.674558206060602,0.5047982358120765
