date,UBS SECURITIES HONG KONG LTD,GET NICE SECURITIES LTD,CHINA RISE SECURITIES ASSET MANAGEMENT,CS WEALTH SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,CINDA INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD
2024-04-24,35.915972957113134,25.68921210009929,24.020856718677745,0.0,6.180690265863765,5.81408595745869,1.8881338303858308,0.0,0.491048170401547
2024-04-30,35.91691672349378,25.68988713721312,24.021487916307624,0.0,6.180852676267879,5.81423873457731,1.885555738433714,0.0,0.4910610737065767
2024-05-02,35.91660212918929,25.689662120900103,24.023905196964783,0.0,6.180798538518144,5.813749860720181,1.8842253811779404,0.0,0.49105677252955393
2024-05-03,35.91581566753832,25.689099597362603,24.025568836658167,0.0,6.180663198292878,5.813622557717035,1.8841841225143627,0.0,0.49104601991663527
2024-05-06,35.91550109252164,25.688874594845352,24.026672205969106,0.0,6.180609063862333,5.813133704243408,1.8841676195548516,0.0,0.49104171900331794
2024-05-07,35.91502924032871,25.68853709845959,24.02767033157597,0.0,6.1805278639945405,5.813057332208974,1.884142865657618,0.0,0.49103526777460377
2024-05-08,35.914557400533845,25.68819961094166,24.031733887242364,0.0,6.180446666260301,5.812980962181241,1.8810526561251852,0.0,0.4910288167153978
2024-05-09,35.914400123357275,25.688087117072918,24.032066567783858,0.0,6.180419600822996,5.812955505951249,1.8810444186117043,0.0,0.49102666639999654
2024-05-14,35.914585081459485,25.688219409964525,24.032190332218438,0.0,6.180374355412927,5.812547519836751,1.8810541059350243,0.0,0.4910291951728575
2024-05-16,35.91474236025601,25.68833190499195,24.03229557508745,0.0,6.180401420791477,5.812135049829356,1.8810623435333513,0.0,0.491031345510407
2024-05-17,35.91505692198167,25.68855689800269,24.032943992008214,0.0,6.18045555225974,5.812185955811438,1.8806408905290486,0.0,0.49015978940719585
2024-05-20,35.91505692198167,25.68855689800269,24.03338192042562,0.0,6.18045555225974,5.812185955811438,1.8802029621116423,0.0,0.49015978940719585
2024-05-21,35.91004821269313,25.68497437511197,24.030030228027595,0.0,6.1935396140431695,5.811375389094341,1.8799407492447344,0.0,0.4900914317850596
2024-05-24,35.91036269219578,25.685199309311983,24.030240669180728,0.0,6.193593853492974,5.811426281770153,1.8790814703250558,0.0,0.4900957237233163
2024-05-27,35.91051993401265,25.685311777889385,24.03034589113949,0.0,6.193620973574125,5.811013855346454,1.8790896983172638,0.0,0.4900978697206345
2024-05-30,35.91146341383239,25.685986610038036,24.03097724224361,0.0,6.191594276047998,5.8107286439550165,1.8791390677837354,0.0,0.4901107460992175
2024-05-31,35.91036269219578,25.685199309311983,24.03374363860916,0.0,6.191404497600204,5.810112668234491,1.8790814703250558,0.0,0.4900957237233163
2024-06-03,35.91051993401265,25.685311777889385,24.033848875906486,0.0,6.191431608094755,5.8097002360588315,1.8790896983172638,0.0,0.4900978697206345
2024-06-04,35.91030199722283,25.685155896704583,24.03370301725892,0.0,6.192000921440539,5.809664977660413,1.8790782943393383,0.0,0.4900948953733787
2024-06-05,35.91045923850816,25.68526836490179,24.033808254200505,0.0,6.192028034500844,5.809690416577314,1.878648649947946,0.0,0.4900970413634426
2024-06-06,35.91061648117052,25.685380834083944,24.0339134920637,0.0,6.192055147798591,5.809715855716996,1.8782190017939495,0.0,0.49009918737230007
2024-06-07,35.91108821742002,25.68571824754016,24.03422921118307,0.0,6.190822849040891,5.809792174472757,1.878243674831465,0.0,0.49010562551163567
2024-06-11,35.910789465414105,25.685504562569005,24.034467141684015,0.0,6.1907713462645555,5.80930596518952,1.8790599706604434,0.0,0.4901015482183539
2024-06-12,35.90968878509085,25.684717291392683,24.036795516206215,0.0,6.190581596601346,5.809127907595608,1.879002376707018,0.0,0.49008652640628697
2024-06-13,35.90953155055261,25.684604828021385,24.037128129486472,0.0,6.190554490456133,5.8091024716875,1.8789941492875932,0.0,0.4900843805083056
2024-06-14,35.90827372381473,25.68370515650495,24.0397889308726,0.0,6.192603939218136,5.808898992441281,1.8789283325258803,0.0,0.48780092462242275
2024-06-17,35.908116501668225,25.683592701996943,24.040559361729187,0.0,6.192576825286365,5.808435714748046,1.8789201057548623,0.0,0.487798788816368
2024-06-26,35.90968878509085,25.684717291392683,24.06875951238127,0.0,6.192847975289046,5.8086900446343055,1.879002376707018,0.0,0.45629401450483237
2024-06-27,35.91000325829819,25.68494222108992,24.06897029059341,0.0,6.192026474547414,5.80874091328426,1.8790188317620182,0.0,0.45629801042479395
2024-07-05,35.91016049696733,25.68505468741588,24.069075681083877,0.0,6.192053587494053,5.808328479230247,1.879027059397596,0.0,0.4563000084110201
2024-07-09,35.91031773701347,25.685167154726756,24.06918107249729,0.0,6.19208070067813,5.807916041564379,1.879035287105226,0.0,0.4563020064147434
2024-07-15,35.91094671096845,25.685617033819668,24.069602647380673,0.0,6.192189155788898,5.808017767980435,1.8790681986562943,0.0,0.4545584854055842
2024-07-16,35.91110395789988,25.68572950605531,24.069708043409012,0.0,6.192216270160219,5.80760531992411,1.8790764267242028,0.0,0.45456047582726705
2024-07-22,34.28873341622108,24.525314862690188,22.98230105858849,0.0,10.43020864939446,5.545232773544363,1.794184627133347,0.0,0.43402461242807383
2024-07-23,34.28873341622108,24.483505070233395,23.024110851045283,0.0,10.43020864939446,5.545232773544363,1.794184627133347,0.0,0.43402461242807383
2024-07-29,34.288876777303244,24.483607435687944,23.02420711477738,0.0,10.430252258062678,5.544837858471802,1.7941921286133997,0.0,0.4340264270835576
2024-07-30,29.91173954514999,21.358159192509806,20.08505822234095,12.765837508960928,9.098781244998266,4.836648363587118,1.5651550207840637,0.0,0.3786209016688722
2024-08-05,30.011237930328992,21.429204955222573,20.15186914306098,12.808301780077022,9.129047423252722,4.852371046120654,1.2380873760204012,0.0,0.3798803459166469
2024-08-08,29.910539534303886,21.357302337540034,20.08862899381841,12.765325364107326,9.098416216539663,4.836089612399147,1.5650922292838254,0.0,0.3786057120077066
2024-08-21,29.90830340736092,21.35570565490142,20.097338348317386,12.764371021978201,9.097736014378254,4.835728063913254,1.5649752222034914,0.0,0.3758422669470712
2024-08-22,29.909176002484685,21.356328722160207,20.097924701852875,12.76474343119714,9.098001447023341,4.835869149573344,1.5621033133071993,0.0,0.375853232401212
2024-08-23,29.909285080455277,21.356406608123905,20.097997998450527,12.764789983877446,9.098034627193005,4.835886785859707,1.5617443129121655,0.0,0.37585460312796914
2024-08-26,29.908739698558257,21.356017183986275,20.10018435566811,12.764557223871389,9.097868728764782,4.835798605714246,1.5609864538427858,0.0,0.3758477495941616
2024-08-27,29.908412478966934,21.355783536320555,20.100693820977067,12.76441757194221,9.097769192611892,4.835745699170559,1.5613340624169376,0.0,0.375843637593848
2024-08-28,29.908521551368484,21.35586141830774,20.10076712580224,12.76446412224574,9.097802371087523,4.835763334556492,1.560975068381158,0.0,0.37584500825062184
2024-08-29,29.90863062456559,21.35593930086298,20.10084043116208,12.764510672888798,9.097835549805152,4.835780970071054,1.5606160717269524,0.0,0.37584637891739303
2024-08-30,29.908739698558257,21.356017183986275,20.1009137370566,12.764557223871389,9.097868728764782,4.835798605714246,1.560257072454292,0.0,0.3758477495941616
2024-09-02,29.741208186801458,21.23639309149702,19.988320010272975,12.69305753548016,9.046907714785034,4.80871125067582,1.5511547642098555,0.5605049790295656,0.3737424672481143
2024-09-03,29.7411003313235,21.236316078441178,19.98897281649595,12.693011504539564,9.046874906482511,4.808693812048342,1.5507864924078036,0.5605029463773603,0.37374111188379333
2024-09-04,29.741208186801458,21.23639309149702,19.989045306087554,12.69305753548016,9.046907714785034,4.808348602768529,1.5507921163025649,0.5605049790295656,0.3737424672481143
2024-09-05,29.741423900104202,21.236547119284438,19.989190286848075,12.693149598362934,9.046973332103958,4.807658176697482,1.5508033642144579,0.5605090443782048,0.37374517800624757
2024-09-09,29.74163961653611,21.236701149306203,19.989335269711702,12.693241662581187,9.047038950374734,4.806967740611028,1.5508146122895146,0.5605131097858165,0.3737478888037034
2024-09-10,29.74185533609725,21.236855181562365,19.989480254678487,12.693333728134942,9.047104569597387,4.806277294508947,1.5508258605277385,0.560517175252402,0.3737505996404828
2024-09-11,29.742394648690944,21.23724027197856,19.98984272629705,12.693563897862356,9.047268621818597,4.805639122557012,1.5508539818371778,0.5605273391768841,0.3726693897814166
2024-09-12,29.748436286271595,21.241554238975908,19.98048207312482,12.696142369218938,9.049106413252456,4.805527094398953,1.5453652335094268,0.5606412003194503,0.37274509092845126
2024-09-13,29.748652104438435,21.24170834164041,19.98062702699641,12.696234476855977,9.04917206246974,4.804836480060863,1.5453764447841496,0.5606452676443657,0.3727477951096541
2024-09-16,29.74886792573671,21.24186244654089,19.981134724277155,12.696326585829468,9.04923771263957,4.804871338314054,1.5442994323037622,0.5606493350282967,0.3727504993300937
2024-09-17,29.748652104438435,21.24170834164041,19.981715243019373,12.696234476855977,9.04917206246974,4.804836480060863,1.5442882287611857,0.5606452676443657,0.3727477951096541
2024-09-19,29.74854419496359,21.241631290028664,19.982005499231843,12.696188422870403,9.049139237742033,4.804819051123934,1.5442826270508565,0.5606432339745312,0.37274644301414817
2024-09-20,29.748436286271595,21.241554238975908,19.982295753338587,12.696142369218938,9.049106413252456,4.804801622313446,1.5442770253811662,0.5606412003194503,0.37274509092845126
2024-09-23,29.74746514327068,21.24086080465454,19.985270669746473,12.695727901390041,9.048811003561902,4.804282044507554,1.5442266121826285,0.5606228980876127,0.37273292259857
2024-09-24,29.746062493092424,21.239859257226875,19.989768932278253,12.695129273408861,9.04838433472454,4.803330099175699,1.5441537989287124,0.5605964636400338,0.37271534752459967
2024-09-25,29.746278276817844,21.24001333529885,19.989913941951766,12.695221366346876,9.048449973465173,4.802639524008536,1.5441650005208367,0.5606005303158639,0.37271805127425484
2024-09-26,29.746494063673957,21.24016741560627,19.990058953729154,12.695313460621016,9.048515613158122,4.801948938822168,1.5441762022754792,0.5606045970506953,0.3727207550631374
2024-09-27,29.747033544511492,21.240552626155193,19.990421492377358,12.695543702152131,9.048679716557029,4.801310588836271,1.544204207373126,0.5606147641459132,0.37163935789148894
2024-09-30,29.74724934232558,21.240706714287036,19.990566511518658,12.695635801102956,9.04874535958326,4.800619976474923,1.54421540969661,0.5606188310872593,0.3716420539237149
2024-10-02,29.74746514327068,21.24086080465454,19.99071153276403,12.695727901390041,9.048811003561902,4.7999293540935035,1.5442266121826285,0.5606228980876127,0.37164474999505753
2024-10-03,29.74822047123614,21.24140013854733,19.99121912369313,12.696050262918318,9.049040764987701,4.799325763903433,1.542452155107581,0.560637133053549,0.37165418655281257
2024-10-04,29.748436286271595,21.241554238975908,19.991364154407425,12.696142369218938,9.049106413252456,4.798635109586636,1.5424633451673986,0.5606412003194503,0.3716568828001906
2024-10-07,29.748436286271595,21.241554238975908,19.991364154407425,12.696142369218938,9.049106413252456,4.798272373543882,1.542826081210152,0.5606412003194503,0.3716568828001906
2024-10-08,29.74886792573671,21.24186244654089,19.991654222149048,12.696326585829468,9.048149488721787,4.797979253501434,1.5428484670800526,0.5606493350282967,0.37166227541231156
2024-10-09,29.748975837560167,21.241939499829638,19.991726740399702,12.696372640817389,9.048182310216463,4.797633915195424,1.5428540636490315,0.5606513687423934,0.37166362358979343
2024-10-10,29.749083750166506,21.242016553677395,19.99179925917647,12.696418696139435,9.048215131949254,4.797288574384027,1.542859660258613,0.5606534024712445,0.37166497177705615
2024-10-14,29.74919166355574,21.242093608084172,19.991871778479357,12.696464751795608,9.048247953920164,4.796943231067215,1.5428652569087975,0.56065543621485,0.3716663199740999
2024-10-15,29.74929957772788,21.242170663049972,19.99194429830836,12.696510807785913,9.048280776129193,4.796960631814215,1.5425081070303313,0.5606574699732102,0.37166766818092467
2024-10-16,29.749407492682934,21.242247718574806,19.992016818663497,12.69655686411035,9.048313598576348,4.796978032687456,1.5421509545607577,0.5606595037463252,0.37166901639753064
2024-10-17,29.74951540842091,21.242324774658673,19.992089339544762,12.696602920768926,9.048346421261629,4.7966326844859655,1.5421565487010231,0.5606615375341952,0.37167036462391784
2024-10-18,29.74962332494181,21.24240183130158,19.992161860952173,12.696648977761644,9.048379244185037,4.79665008429582,1.541799392365025,0.5606635713368204,0.37167171286008654
2024-10-21,29.74991955981603,21.24261335465991,19.99236093491992,12.696775405924173,9.047836338378744,4.79669784742273,1.541451990858976,0.5606691542008695,0.37167541381864677
2024-10-22,29.750027479269082,21.24269041339649,19.99243345829777,12.696821464168284,9.047869159897704,4.796715247705347,1.5410948271151188,0.5606711880587542,0.37167676209144773
2024-10-23,29.750135399505105,21.24276747269214,19.99250598220179,12.696867522746553,9.04790198165479,4.796732648114204,1.5407376607799905,0.5606732219313947,0.37167811037403053
2024-10-24,29.750351242326094,21.24292159296068,19.992651031588355,12.69695964090558,9.047967625883349,4.796767449310649,1.540023320335807,0.5606772897209442,0.37168080696854233
2024-10-28,29.75045916491108,21.242998653933583,19.992723557070907,12.697005700486347,9.048000448354824,4.796784850098239,1.5396661462266956,0.5606793236378536,0.3716821552804715
2024-10-30,29.750675012430065,21.243152777556684,19.992868609614593,12.697097820650406,9.048066094012182,4.796819652052161,1.5389517902342922,0.5606833915159419,0.37168485193367695
2024-11-01,29.75078293736409,21.243229840206894,19.992941136675732,12.697143881233702,9.04809891719807,4.7964742885619716,1.5389573730074684,0.5606854254771213,0.3716862002749534
2024-11-04,29.750890863081143,21.243306903416215,19.993013664263078,12.697189942151182,9.0481317406221,4.7961289225660595,1.5389629558211488,0.5606874594530578,0.3716875486260125
2024-11-05,29.750998789581235,21.243383967184656,19.99308619237664,12.697236003402853,9.048164564284276,4.795783554064399,1.538968538675335,0.5606894934437514,0.37168889698685437
2024-11-06,29.751646365026062,21.24384636153718,19.993521372108795,12.69751237793102,9.046547635335102,4.795525166355585,1.5390020366510855,0.5607016976978235,0.3716969873573494
2024-11-14,29.751700330918972,21.24388489530851,19.993557637941617,12.697535409684788,9.046564044679812,4.795171089016287,1.5390048282148894,0.560702714742978,0.37187904949214634
2024-11-18,29.642765560050915,21.16610118185087,19.920713399905992,12.651043844663018,9.379586749105172,4.777613744123556,1.5330083703453037,0.5586497221047001,0.37051742785047637
2024-11-19,29.642658417387675,21.166024677772786,19.921364289726682,12.650998117940002,9.379552846941005,4.7775964756180445,1.5326413830984063,0.558647702886253,0.37051608862914376
2024-11-20,29.642658417387675,21.166386124018484,19.921364289726682,12.650998117940002,9.379552846941005,4.7775964756180445,1.5322799368527096,0.558647702886253,0.37051608862914376
2024-11-21,29.642765560050915,21.166462629403004,19.92143629501026,12.651043844663018,9.379586749105172,4.777613744123556,1.531924027688898,0.5586497221047001,0.37051742785047637
2024-11-22,29.642765560050915,21.166462629403004,19.921797742562397,12.651043844663018,9.379586749105172,4.777613744123556,1.5315625801367627,0.5586497221047001,0.37051742785047637
2024-11-25,29.642765560050915,21.166462629403004,19.922159190114535,12.651043844663018,9.379586749105172,4.777613744123556,1.5312011325846273,0.5586497221047001,0.37051742785047637
2024-11-26,29.64233699404507,21.166156611183197,19.92367837328411,12.650860939754255,9.379451141918947,4.777544670850496,1.5308175526222056,0.5586416453184914,0.3705120710232321
2024-11-27,29.64222985447988,21.16608010801084,19.92432924297784,12.65081521435343,9.379417240735064,4.7775274028443055,1.530450578599592,0.5586396261584301,0.3705107318406232
2024-11-28,29.64233699404507,21.166156611183197,19.92440125793698,12.650860939754255,9.379451141918947,4.777544670850496,1.5300946679693308,0.5586416453184914,0.3705120710232321
2024-11-29,29.64222985447988,21.16608010801084,19.92505212501791,12.65081521435343,9.379417240735064,4.7775274028443055,1.5297276965595188,0.5586396261584301,0.3705107318406232
2024-12-02,29.64222985447988,21.16608010801084,19.92541356603795,12.65081521435343,9.379417240735064,4.7775274028443055,1.5293662555394822,0.5586396261584301,0.3705107318406232
2024-12-03,29.64222985447988,21.16608010801084,19.925775007057986,12.65081521435343,9.379417240735064,4.777165961824268,1.5293662555394822,0.5586396261584301,0.3705107318406232
2024-12-04,29.64222985447988,21.16608010801084,19.926136448078022,12.65081521435343,9.379417240735064,4.776804520804231,1.5293662555394822,0.5586396261584301,0.3705107318406232
2024-12-05,29.64233699404507,21.166156611183197,19.92620846956917,12.650860939754255,9.379451141918947,4.776821786197622,1.5290103409900184,0.5586416453184914,0.3705120710232321
2024-12-06,29.64233699404507,21.166156611183197,19.926569911895605,12.650860939754255,9.379451141918947,4.776821786197622,1.5286488986635811,0.5586416453184914,0.3705120710232321
2024-12-09,29.642444134384764,21.166233114908582,19.926641935213798,12.650906665485623,9.379485043347895,4.77683905171582,1.5282929802348462,0.5586436644931487,0.3705134102155217
2024-12-10,29.642444134384764,21.166233114908582,19.927003378846646,12.650906665485623,9.379485043347895,4.77683905171582,1.5279315366019983,0.5586436644931487,0.3705134102155217
2024-12-11,29.642444134384764,21.166233114908582,19.927364822479493,12.650906665485623,9.379485043347895,4.77683905171582,1.5275700929691505,0.5586436644931487,0.3705134102155217
2024-12-12,29.644265638665907,21.16753376285987,19.930035206346606,12.651684053495432,9.377892610078293,4.777132584622336,1.522241973270146,0.5586779926957051,0.3705361779657068
2024-12-13,29.643837029283926,21.167227713667263,19.931554352518877,12.65150113007445,9.377395559907278,4.777063514810668,1.5222199640492282,0.5586699150920262,0.37053082059628595
2024-12-16,29.643729878874993,21.167151202751917,19.932205226680956,12.651455400045696,9.377361664437943,4.7770462476698246,1.521853002532934,0.5586678957276032,0.37052948127813656
2024-12-17,29.643622729240665,21.16707469238968,19.932856096137762,12.651409670347533,9.377327769213645,4.777028980653808,1.5214860436694633,0.5586658763777784,0.3705281419696694
2024-12-18,29.643622729240665,21.16707469238968,19.933217554141745,12.651409670347533,9.377327769213645,4.777028980653808,1.5211245856654794,0.5586658763777784,0.3705281419696694
2024-12-19,29.643729878874993,21.167151202751917,19.93328960461248,12.651455400045696,9.377361664437943,4.7770462476698246,1.520768624601411,0.5586678957276032,0.37052948127813656
2024-12-20,29.643729878874993,21.167151202751917,19.933651063922987,12.651455400045696,9.377361664437943,4.7770462476698246,1.5204071652909033,0.5586678957276032,0.37052948127813656
2024-12-23,29.643622729240665,21.16707469238968,19.934301928153698,12.651409670347533,9.377327769213645,4.7766675226498245,1.5204016696575111,0.5586658763777784,0.3705281419696694
2024-12-27,29.643515580380935,21.166998182580542,19.934952787679222,12.651363940979953,9.377293874234379,4.776288800367678,1.5203961740638479,0.5586638570425518,0.3705268026708842
2024-12-30,29.643515580380935,21.166998182580542,19.935675701074164,12.651363940979953,9.377293874234379,4.776288800367678,1.5196732606689078,0.5586638570425518,0.3705268026708842
2025-01-02,29.643408432295804,21.166921673324506,19.936326553281546,12.651318211942957,9.377259979500144,4.775910080823356,1.5196677677279822,0.5586618377219231,0.370525463381781
2025-01-03,29.643408432295804,21.166921673324506,19.936688008672512,12.651318211942957,9.377259979500144,4.77554862543239,1.5196677677279822,0.5586618377219231,0.370525463381781
2025-01-06,29.643408432295804,21.166921673324506,19.937049464063477,12.651318211942957,9.377259979500144,4.775187170041425,1.5196677677279822,0.5586618377219231,0.370525463381781
2025-01-07,29.643515580380935,21.166998182580542,19.937121527864043,12.651363940979953,9.377293874234379,4.775204430275267,1.519311803971438,0.5586638570425518,0.3705268026708842
2025-01-08,29.644479948004758,21.167686790774987,19.937770125513048,12.651775517189556,9.377598937869184,4.77535977799498,1.5161080143598378,0.5586820315851383,0.37053885670851294
2025-01-09,29.644372792948005,21.167610276540856,19.938420991323326,12.651729785177187,9.377565040929579,4.775342516638096,1.5157410669775617,0.558680012133122,0.37053751733226853
2025-01-10,29.644265638665907,21.16753376285987,19.94087918164463,12.651684053495432,9.377531144235027,4.775325255406,1.5135667930317276,0.5586779926957051,0.3705361779657068
2025-01-13,29.642444134384764,21.166233114908582,19.95049721498175,12.650906665485623,9.376954937917962,4.775031833551581,1.5087750240610678,0.5586436644931487,0.3705134102155217
2025-01-14,29.640837110607876,21.16508561709334,19.955198411196122,12.65022081422051,9.376446579380733,4.774772961858777,1.5083318038892093,0.5586133784058215,0.3704933233476112
2025-01-15,29.640837110607876,21.16508561709334,19.955559835233807,12.65022081422051,9.376446579380733,4.774772961858777,1.5079703798515243,0.5586133784058215,0.3704933233476112
2025-01-16,29.64094424010536,21.16516211307683,19.95563195968458,12.6502665353246,9.376480468235034,4.774790219098379,1.507614404694693,0.5586153973761459,0.3704946624043795
2025-01-17,29.64094424010536,21.16516211307683,19.95454768365269,12.6502665353246,9.377926169610888,4.774790219098379,1.5072529793507299,0.5586153973761459,0.3704946624043795
2025-01-20,29.64098709212118,21.165192711625053,19.95457653201144,12.650284823858776,9.37830115317773,4.774797122029147,1.506893732525109,0.558616204968362,0.3703506276832062
2025-01-21,29.641094222702808,21.165269208382682,19.954648653273235,12.650330545425561,9.378335048906441,4.774814379443391,1.5065377516757548,0.5586182239591181,0.3703519662310092
2025-01-22,29.641737022455285,21.16572820054087,19.955081391792223,12.650604881766936,9.378538428424175,4.774917926548574,1.5044018125407732,0.5586303382101439,0.3703599977210221
2025-01-23,29.641844158457893,21.165804701169357,19.955153516703476,12.650650605647307,9.378572325868067,4.774935184836071,1.5040458136782067,0.5586323573030644,0.3703613363365578
2025-01-24,29.641951295234964,21.16588120235085,19.9552256421361,12.650696329858205,9.378606223556993,4.774952443248324,1.5036898122422122,0.5586343764105803,0.37036267496177
2025-01-27,29.6420584327865,21.165957704085354,19.9552977680901,12.650742054399633,9.37864012149096,4.774969701785333,1.5033338082327625,0.5586363955326921,0.3703640135966588
2025-02-03,29.642165571112518,21.166034206372874,19.955369894565493,12.650787779271596,9.378674019669967,4.774986960447103,1.5029778016498292,0.5586384146693996,0.37036535224122435
2025-02-04,29.599692447388797,21.135706206637803,20.071145546285102,12.63266094999988,9.365235676879315,4.768145064518019,1.5004633199809945,0.5571161183967429,0.36983466991334313
2025-02-05,29.599799279677686,21.135782490399034,20.071217987795198,12.632706544260241,9.365269478229282,4.767801350236001,1.5004687355079005,0.5571181291605442,0.36983600473411415
2025-02-06,29.599906112737738,21.135858774710925,20.071290429828213,12.632752138849721,9.365303279823243,4.767457633472881,1.5004741510738986,0.5571201399388601,0.36983733956452064
2025-02-07,29.60001294656897,21.13593505957347,20.071362872384153,12.632797733768328,9.3653370816612,4.767113914228633,1.5004795666789892,0.557122150731691,0.3698386744045626
2025-02-10,29.600119781171387,21.136011344986688,20.07143531546302,12.632843329016064,9.36537088374316,4.7667701925032295,1.5004849823231725,0.5571241615390369,0.3698400092542402
2025-02-11,29.60033345268981,21.13616391746514,20.071580203189573,12.632934520498939,9.365438488639091,4.766082741608852,1.5004958137288191,0.5571281831972743,0.36984267898250267
2025-02-12,29.600440289605835,21.136240204530388,20.07165264783727,12.632980116734085,9.365472291453067,4.7657390124398225,1.5005012294902835,0.5571301940481661,0.3698440138610877
2025-02-13,29.60009157676142,21.1359912055841,20.07285989927577,12.632831291838686,9.36545724475302,4.765321941660212,1.50048355258931,0.5571236306844874,0.3698396568529892
2025-02-14,29.5999847423626,21.135914920316264,20.07350930293706,12.63278569667784,9.36542344239157,4.765304742378801,1.5001172110490337,0.5571216198809735,0.3698383220058554
2025-02-17,29.59987790873496,21.13583863559909,20.074158701910637,12.632740101846125,9.36538964027412,4.765287543221543,1.499750872153191,0.5571196090919747,0.3698369871683572
2025-02-18,29.59987790873496,21.13583863559909,20.074519626514384,12.632740101846125,9.36538964027412,4.765287543221543,1.4993899475494477,0.5571196090919747,0.3698369871683572
2025-02-19,29.5997710758785,21.135762351432575,20.075169019497636,12.632694507343531,9.36535583840067,4.765270344188435,1.4990236126006706,0.5571175983174904,0.36983565234049454
2025-02-20,29.5997710758785,21.135762351432575,20.075529942798717,12.632694507343531,9.36535583840067,4.764909420887353,1.4990236126006706,0.5571175983174904,0.36983565234049454
2025-02-21,29.599023267475445,21.135228377684907,20.077910068216728,12.632375355040576,9.365119232118293,4.764428126067379,1.4989857412789294,0.5571035233025032,0.3698263088152402
2025-02-24,29.59806185504804,21.134541879653042,20.080866937772793,12.631965040060106,9.364815041607258,4.763912469162879,1.4989370523912204,0.5570854278996309,0.3698142964050312
2025-02-25,29.597955035300274,21.134465604846813,20.08151626800619,12.631919451152088,9.364781243881394,4.763534374990361,1.4989316427100514,0.5570834173718745,0.3698129617409557
