date,24,427,454,243,Others
2024-11-26,21.875136719604498,78.1248632803955,0.0,0.0,0.0
2025-01-02,89.5,0.0,10.5,0.0,0.0
2025-02-13,96.96969696969697,0.0,0.0,3.0303030303030303,0.0
