date,KGI ASIA LTD,CITIBANK N.A.,HEAD & SHOULDERS SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,REALINK FINANCIAL TRADE LTD,BOCI SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-05-28,0.0,5.200280519864005,0.0,33.941263077598194,30.698469854367538,16.98703620920876,13.172950338961503,0.0,0.0
2024-05-29,0.0,5.153602803297321,0.0,33.95797515930623,30.713585241657192,16.995400327434318,13.179436468304933,0.0,0.0
2024-05-30,0.0,4.673797624562857,0.0,34.815692480515594,30.688401192228376,16.98146470257838,12.840644000114795,0.0,0.0
2024-05-31,0.0,4.631435457580075,0.0,34.86715417178191,30.635221081243095,17.00656530611407,12.859623983280846,0.0,0.0
2024-06-03,0.0,4.382169768227784,0.0,31.53676751846639,27.709053637015224,15.382158627118203,12.448333104321636,0.0,8.541517344850764
2024-06-06,0.0,4.311097731842288,0.0,31.560208567935096,27.729649574650743,15.393592073526516,12.457585859599439,0.0,8.547866192445916
2024-06-11,0.0,4.268403773149956,0.0,31.5742899316981,27.742021840247183,15.400460303473098,12.463144118117292,0.0,8.551680033314371
2024-06-14,0.0,4.311097731842288,0.0,31.560208567935096,27.729649574650743,15.393592073526516,12.457585859599439,0.0,8.547866192445916
2024-06-17,0.0,4.296870644121724,0.0,31.564900960105263,27.733772436838606,15.395880802726802,12.459438061501748,0.0,8.549137094705854
2024-06-19,0.0,1.9162137208195955,55.40443547117143,14.076545776124574,12.368032383348831,6.865879958161562,5.55635674064644,0.0,3.81253594972757
2024-06-24,0.0,1.939520713319973,55.312747715022844,14.053250765796255,12.347564759636786,6.8545177428083,5.5471616305875,0.0,3.945236672828341
2024-06-26,0.0,1.9719656626515991,55.29444656750591,14.048601012783035,12.343479361361053,6.852249810992385,5.5453262594028185,0.0,3.9439313253031982
2024-06-28,0.0,2.0046543707915903,55.28347169087303,14.045812637592562,12.341029419791496,6.837657730076266,5.544225619549019,0.0,3.9431485313260324
2024-07-02,0.0,2.0176194405902033,55.27615752646472,14.043954335649186,12.339396665635807,6.836753088032705,5.54349210234292,0.0,3.9426268412844627
2024-07-11,0.0,2.0046543707915903,55.28347169087303,14.045812637592562,12.341029419791496,6.837657730076266,5.544225619549019,0.0,3.9431485313260324
2024-07-19,0.0,1.959249594167261,55.30908651642443,14.052320568976672,12.346747463648805,6.840825863418461,5.546794459162719,0.0,3.9449755342016473
2024-07-22,0.0,1.894312591383196,55.34572032726568,14.061628082190648,12.354925295530979,6.845356864316549,5.550468362164749,0.0,3.9475884771481984
2024-07-24,0.0,1.8618118211799313,55.364055436937754,14.066286463932364,12.359018275240057,6.847624616332595,5.5523071393195105,0.0,3.9488962470577906
2024-07-25,0.0,1.981720113306987,55.51449832360304,13.977381397178517,12.28090388822045,6.804344641537447,5.517214136050682,0.0,3.923937500102872
2024-08-01,0.0,2.013976072516302,55.49622955378254,13.972781705725845,12.276862475380623,6.802105460606529,5.515398525387781,0.0,3.922646206600379
2024-08-02,0.0,2.026872512680292,55.48892541207865,13.970942676689157,12.27524665492002,6.801210200828188,5.514672615669106,0.0,3.9221299271345913
2024-08-07,0.0,2.0590987660209232,55.47067346673617,13.966347221285687,12.271208963987151,6.798973082053113,5.512858677078382,0.0,3.920839822838563
2024-08-15,0.0,2.052655211490922,55.47432289516491,13.967266070497523,12.272016289661229,6.7994203880636785,5.513221369324976,0.0,3.9210977757967607
2024-08-19,0.0,2.007526579158254,55.49988234577835,13.973701401813027,12.277670545142197,6.802553178885427,5.515761551916777,0.0,3.922904397305965
2024-08-21,0.0,2.004228593770792,55.40870656614858,13.950745260902922,12.42178169350745,6.791377874302011,5.506700201901388,0.0,3.9164598094668586
2024-08-28,0.0,2.000941426540028,55.31782986421481,13.92786442145731,12.565420123894357,6.780239227308586,5.497668575214896,0.0,3.9100363613700213
2024-09-02,0.0,2.0330768486653015,55.2996902836962,13.923297257149791,12.561299726354413,6.778015880953513,5.4958658038113635,0.0,3.908754199369419
2024-09-03,0.0,2.065191202285478,55.281562595781445,13.918733087149429,12.557182030214076,6.77579399226045,5.494064214334066,0.0,3.9074728779750636
2024-09-04,0.0,2.10370064536424,55.25982505206004,13.913260031489974,12.55224435695409,6.773129647925054,5.491903865468016,0.0,3.905936400738589
2024-09-09,0.0,2.1002595881593775,55.16943566155723,13.890501886798626,12.695284066652162,6.762050730101922,5.482920669400493,0.0,3.899547397330184
2024-09-11,0.0,2.157874689601169,55.13696782641533,13.882327169767523,12.687812748789057,6.758071186978206,5.479693908744787,0.0,3.8972524697039295
2024-09-30,0.0,2.1543528536198844,55.04697958097837,14.022878574471246,12.667105153636369,6.747041437018638,5.470750579798373,0.0,3.8908918204771235
2024-10-03,0.0,2.2228323685166704,55.452433524652555,13.304112075471078,12.793288098475418,6.796737434502896,5.511045931411154,0.0,3.9195505669702237
2024-10-04,0.0,2.250933699623601,54.697040216790214,13.129365441032187,12.619013254237124,6.704149794123896,5.4359724503878315,0.0,5.163525143805148
2024-10-08,0.0,2.1994670023178746,54.70768661812484,13.131920981390499,12.653909974323332,6.705454710606265,5.437030524903774,0.0,5.164530188333417
2024-10-09,0.0,1.9940270936902194,51.57557194477279,12.380094593954,12.088483423120621,6.321555218800127,5.125750627338662,5.55391595420466,4.96060114411892
2024-10-10,0.0,2.0466983243039314,51.51570230009179,12.420709532268337,12.080560489863498,6.314217069158547,5.1198005843781935,5.5474688909491645,4.954842808986533
2024-10-15,0.0,2.0465732879421705,51.512555116204126,12.419950729511738,12.085931641397597,6.313831322651442,5.119487806852355,5.547129986422361,4.95454010901821
2024-10-23,0.0,2.0473237353574336,51.53144398965338,12.387836452446322,12.090363369405956,6.316146508931069,5.121365045461282,5.549164034938955,4.956356863805608
2024-10-28,0.0,39.20293064191717,31.98443262434887,7.688857320867546,7.504222328221653,3.920293064191717,3.1787185174578214,3.444243930610623,3.0763015723845983
2024-11-05,0.0,39.21906952359373,31.975942199085505,7.686816275800086,7.502230295422893,3.91925240307814,3.177874710962246,3.4433296390855834,3.075484952971815
2024-11-12,0.0,39.26075736969629,32.00993097479009,7.694986964646527,7.40390994169918,3.9234183660395585,3.1812526277127726,3.4469897207198055,3.078754034695774
2024-11-13,0.0,39.207174966093675,31.966244373825365,7.828545378551871,7.386223087005847,3.9180637524132487,3.1769109090685075,3.4422853286804354,3.0745522043610496
2024-11-14,0.0,39.17305539785786,31.966244373825365,7.86266494678769,7.386223087005847,3.9180637524132487,3.1769109090685075,3.4422853286804354,3.0745522043610496
2024-11-18,0.0,39.13299936659303,31.933557597901142,7.930368786765298,7.4051806819397585,3.914057373983732,3.173662389354976,3.438765452904914,3.0714083505571423
2024-11-19,0.0,39.122627838099035,31.92509415763583,7.954770259154753,7.403218066150294,3.9130200203885948,3.172821264717603,3.4378540672596456,3.0705943265942435
2024-11-26,0.0,39.15487974358417,31.908180728510843,7.95055594290812,7.399295953863313,3.910946961920773,3.171140352287961,3.4360327444838523,3.068967572440974
2024-11-28,0.0,39.13562724515934,31.892491440145314,7.995816758119924,7.395657711717521,3.9090239448992157,3.1695810990087496,3.4343432433173557,3.0674585576325724
2024-11-29,0.0,39.107523010678314,31.869588675561957,8.046768772565393,7.390346712173053,3.906216780857837,3.167304946646219,3.4318769588959035,3.0803741426213227
2024-12-03,0.0,39.10604495853463,31.868384178057795,8.046464648373464,7.393846854499397,3.9060691470615194,3.167185239707357,3.4317472525707395,3.080257721195102
2024-12-04,0.0,39.10900117455515,31.87079326411994,8.047072919747551,7.386846305253937,3.906364425814511,3.1674246626343106,3.432006675026198,3.080490572848405
2024-12-10,0.0,39.61926648416807,31.87079326411994,8.047072919747551,6.876580995641011,3.906364425814511,3.1674246626343106,3.432006675026198,3.080490572848405
2024-12-11,0.0,39.62076404723723,31.87199794374207,8.04737708992254,6.876840922556752,3.9065120819328065,3.167544387672658,3.4321364009627366,3.0768271259732023
2024-12-27,0.0,39.64722324856624,31.87199794374207,8.04737708992254,6.850381721227746,3.9065120819328065,3.167544387672658,3.4321364009627366,3.0768271259732023
2024-12-30,0.0,39.654066270894496,31.868384178057795,8.046464648373464,6.849604999466152,3.9060691470615194,3.167185239707357,3.4317472525707395,3.0764782638684824
2025-01-14,0.0,39.673559058944086,31.88404975076406,8.050420056852074,6.807596284101555,3.907989257283522,3.168742136046049,3.4334341999162437,3.0742092560924075
2025-01-17,0.0,39.6855641490932,31.893697760689466,8.052856087821143,6.7604842682785,3.9091718021433306,3.169700987127345,3.4533854430158306,3.0751395018311833
2025-01-23,0.0,39.66274182608671,31.9057659871745,8.055903200509313,6.763042361601834,3.9106509900076905,3.1709003673211855,3.4546921663057786,3.0763031009929875
2025-01-24,0.0,39.642186963273346,31.91663520236044,8.058647574220275,6.765346301358973,3.911983216513225,3.171980585813336,3.455869063063933,3.0773510933964703
2025-01-27,0.0,39.64518824650578,31.919051589280695,8.051686756451618,6.7658585011635575,3.912279390123529,3.1722207343236746,3.456130704579373,3.077584077571775
2025-02-03,0.0,39.61291164546596,31.89611067556999,8.121554746258155,6.7609957321173075,3.9094675501899414,3.1699407905749113,3.453646708585792,3.075372151237951
2025-02-04,0.0,39.604410035261736,31.910595835387195,8.106320716247554,6.764066141067768,3.9112429786376497,3.1713803735833093,3.455215132555563,3.0767687872592253
2025-02-07,57.45868989001016,16.854613457196894,13.580324956625342,3.4498406139814373,2.8625060547360217,1.6645239376983267,1.349657532453989,1.4704502710387732,1.309393286259061
2025-02-11,57.470334379514654,16.849999979873388,13.576607723869316,3.4488963169506732,2.861722524054321,1.664068320993707,1.349288101589479,1.470047776552738,1.3090348766017261
2025-02-13,57.457382447834526,16.846202541579252,13.573548001012542,3.470655774452448,2.861077585495685,1.6636932944789449,1.3489840162296622,1.4697164759160877,1.3087398630008535
2025-02-14,57.43149609023179,16.849876083739314,13.567432690803086,3.502881993344202,2.859788580073718,1.662943748333134,1.348376256510079,1.4690543224268522,1.308150234537821
2025-02-18,57.42225661440672,16.86325312616511,13.565249986626998,3.502318455987545,2.85932850242906,1.6626762169329938,1.3481593321624081,1.4688179836089243,1.307939781680236
2025-02-19,57.42502814498882,16.8640670444001,13.565904724134867,3.4976609191495727,2.8594665101782497,1.6627564673142061,1.348224402137692,1.468888877269347,1.3080029104271402
2025-02-21,57.40286338856695,16.857557897597815,13.560668593068574,3.534908629929402,2.8583628210597247,1.6621146810882792,1.3477040181441489,1.468321919529365,1.3074980510157435
2025-02-25,57.40747963504521,16.85087171536068,13.561759120351363,3.5351929016285935,2.8585926860268605,1.6622483456929713,1.347812398346115,1.4684399996300752,1.3076031979181284
2025-02-28,57.36964831696759,16.839767052835832,13.55282197093746,3.5987628549488817,2.8567088839535604,1.661152930142773,1.3469241949295057,1.4674723030675878,1.3067414922168115
2025-03-03,57.367804162231636,16.842440249237256,13.552386313729226,3.5986471722532896,2.856617054678462,1.6610995321678312,1.3468808978777385,1.4674251309813546,1.3066994868431996
2025-03-07,57.37241477139159,16.835756935969393,13.553475509269994,3.5989363929382727,2.856846638936586,1.6612330335425214,1.3469891457267855,1.4675430668837173,1.3068045053411415
2025-03-10,57.37149259027235,16.837093684562877,13.553257656156006,3.598878545082222,2.856800719132765,1.6612063315509054,1.34696749476503,1.4675194781867213,1.306783500291133
2025-03-11,57.33831380248861,16.827356542769397,13.545419605597283,3.6546287479523034,2.855148588771133,1.6602456312126177,1.3461885234215518,1.4666707898375617,1.3060277679495484
2025-03-12,57.3438409352253,16.819339107132315,13.546725317732323,3.654981036271469,2.8554238111170065,1.6604056707633246,1.3463182894046115,1.4668121697212535,1.3061536626323977
2025-03-13,57.34291967243863,16.82067545374254,13.546507681562284,3.654922316835175,2.8553779370413523,1.660378995362265,1.346296660003462,1.4667886045145118,1.3061326784997789
2025-03-18,57.34199843925275,16.822011757415055,13.546290052385041,3.6548635992855747,2.855332064439663,1.660352320818304,1.3462750312972798,1.466765040064936,1.3061116950413942
2025-03-19,57.35397677993889,16.804636459938944,13.549119777223675,3.6556270746185797,2.855928523251194,1.6606991567552976,1.346556258694668,1.467071436978797,1.3063845325999583
2025-03-20,57.24543340044017,16.777644882806282,13.523477836901115,3.648708738015896,2.8104279293818486,1.6575562552700787,1.5685438003426577,1.4642949792564894,1.303912177585461
2025-03-21,57.25002436009148,16.77899041355215,13.524562390504896,3.649001356546328,2.80263353640761,1.6576891876881894,1.568669594154861,1.464412412539252,1.3040167485152374
2025-03-25,57.24176116282902,16.784587239239304,13.522610319249553,3.6484746769796885,2.802229017561993,1.6574499246850585,1.5748580803490349,1.4642010461900903,1.303828532916258
2025-03-26,57.24267917806165,16.784856422200242,13.522827188227826,3.6485331894234236,2.8006702074812573,1.6574765060523553,1.574883337148924,1.4642245283268507,1.3038494430774696
2025-03-27,57.24635153346461,16.78593324039001,13.523694733706149,3.6423518430083806,2.800849882096702,1.6575828400480674,1.5749843724501233,1.4643184644062754,1.3039330904296844
2025-04-02,57.24726969594054,16.78780634598968,13.523911637468707,3.6408063824779373,2.799290924889122,1.6576094256788318,1.5750096333010284,1.4643419503094084,1.3039540039447415
2025-04-08,57.248187887869385,16.788075606486675,13.524128548189132,3.640864777560404,2.7977319176731505,1.657636012162413,1.5750348949622541,1.4643654369659247,1.3039749181306646
2025-04-09,57.23900729379192,16.806230813855358,13.52195975404851,3.6402809110163803,2.7924723160244924,1.6573701856984269,1.5747823148097293,1.4641306042986586,1.3037658064565274
2025-04-10,57.23258262971154,16.815568712010336,13.52044201198352,3.639872315844709,2.7921588812283207,1.6571841578966988,1.57460555689846,1.4639662662406252,1.3036194681857922
2025-04-11,57.24359722274011,16.793144496660737,13.52304406416229,3.640572820878605,2.7991113474008595,1.6575030882722634,1.5749085947589385,1.4642480112168133,1.3038703539093859
2025-04-17,57.29873384294258,16.809319532385953,13.48469908051208,3.6007357187605478,2.8002021099540757,1.6590995832987188,1.5764255353646266,1.4656583643461345,1.3051262324352764
2025-04-24,57.29873384294258,16.812530175024172,13.48469908051208,3.59752507612233,2.8002021099540757,1.6590995832987188,1.5764255353646266,1.4656583643461345,1.3051262324352764
2025-04-25,57.327262732822234,16.82090108987329,13.491413076953654,3.5993162744587073,2.801596323268712,1.6599256446466193,1.577210433520058,1.4663881118165103,1.2559863126402093
2025-04-28,57.32542130201605,16.823572917340044,13.490979714143805,3.5992006594519372,2.8015063321278446,1.6598723255437648,1.5771597713439545,1.4663410094063447,1.2559459686262449
