date,THE HONGKONG AND SHANGHAI BANKING,YUE XIU SECURITIES CO LTD,BANK OF CHINA (HONG KONG) LTD,SINOMAX SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CMB WING LUNG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-07-16,70.36211605811285,8.157246510380883,3.9345141344236474,5.39738927895169,5.39738927895169,1.466226519429596,1.7443906362585253,1.276873837491831,1.2467114633778509,1.0171422826214453
2024-07-17,70.35740017761097,8.156699787201957,4.0515406913423035,5.39702752969957,5.330004524052881,1.466128248521305,1.7576783230843989,1.2147919773462241,1.2516546304519027,1.017074110688494
2024-07-18,70.40241448692153,8.162307176391684,4.010731052984575,5.40073775989269,5.269953051643193,1.517437961099933,1.7572099262240108,1.2022132796780685,1.2592219986586184,1.0177733065057009
2024-07-19,70.38005228232456,8.157383202627521,4.075340170252698,5.397479723842081,5.241638179502647,1.513171124069978,1.7527984449359875,1.2215966217574905,1.2500837857765266,1.0104564649105168
2024-07-22,70.30944053018258,8.146871286797316,4.1504192258129295,5.390524325138487,5.261660502401553,1.5112211939149498,1.7706223955282578,1.189898415142336,1.2601877729988453,1.0091543520827406
2024-07-23,70.0466219942182,8.13461891950604,4.5368714803736445,5.382417325334625,5.263773540765001,1.475527630633491,1.7763146901057767,1.1680564142840433,1.2081613555470148,1.0076366492321573
2024-07-24,70.03374878871922,8.133123934908276,4.53603769171651,5.3814281418117424,5.266147625889665,1.4752564573796236,1.734219935175594,1.2513783539947205,1.2146222474688408,0.9740368229358105
2024-07-25,70.07701689025511,8.194530297208347,4.5241158093456075,5.381158427585746,5.219105534858079,1.475182518335366,1.7174265332375496,1.222914613161368,1.2145613712681893,0.9739880047446414
2024-07-26,70.0641625451143,8.164015505948402,4.53315064830905,5.381967651383505,5.211535890923673,1.492113353829702,1.7160139018847747,1.2381366127523057,1.2147440181793878,0.9841598716749098
2024-07-29,69.92143846012709,8.129701599586342,4.713692392374027,5.3725418244291365,5.247443831000951,1.4561406435040782,1.7380281220289224,1.2359681750704719,1.2192884426133805,0.9657565092655914
2024-07-30,69.96294812737833,8.134721944055011,4.7015822151011415,5.375859536684692,5.233994258628747,1.4570398557981172,1.730756392282529,1.211696374924895,1.2250484010948661,0.9663528940516722
2024-07-31,69.94611188041175,8.131600460468142,4.719798461769466,5.37379669330486,5.263684746158594,1.4347920385725488,1.6917199152471678,1.2512721266621065,1.221241595622216,0.9659820817831462
2024-08-01,70.13758703802893,8.158141403320835,4.7787225495447245,5.391336368505624,5.1754151044456345,1.5231655061596143,1.6788296732726298,1.2285752544188537,0.959092126405999,0.9691349758971611
2024-08-02,70.24190709292384,8.160801998290054,4.685587835912223,5.399741831654121,5.131514978793315,1.5104524651724196,1.673064994719284,1.260666208445793,0.9589109989773852,0.9773515951115657
2024-08-05,70.21333646159776,8.158066732583666,4.694072497528112,5.397931993765816,5.14655360225235,1.5032427812505238,1.6758559434231033,1.2753263729449817,0.958589599638015,0.9770240150156693
2024-08-06,70.2015716894824,8.156699787201957,4.684908094703507,5.39702752969957,5.172500460783164,1.5096932021916523,1.672223990884871,1.2751126824282435,0.9550778304653073,0.9751847321593137
2024-08-07,70.34182868271716,8.172996205634465,4.722809845203318,5.407810348880158,4.9763271884758735,1.5127094456196903,1.6772438803263827,1.2474396427252277,0.96370168899634,0.9771330714213761
2024-08-08,70.30169810054366,8.168333445197664,4.740251023558628,5.404725149338882,4.958386468890529,1.5118464326464864,1.6729310691992751,1.2467279683200214,0.9849654339217396,1.010134908383113
2024-08-09,70.34673830912602,8.173956846612375,4.7435143984552095,5.408445974309462,4.929896734111326,1.5128872470825288,1.6740827806229535,1.2140038619763245,0.9856435227940559,1.0108303249097472
2024-08-12,70.38741977756123,8.178488626054232,4.774705151036591,5.411444507913041,4.930949900876986,1.4431638721817142,1.6498101542286887,1.2213971304727664,0.9912301333960551,1.0113907462786869
2024-08-13,70.43207800941494,8.184263618022865,4.778076664425017,5.415265635507733,4.944519166106255,1.4441829186281103,1.6577000672494957,1.1381977135171486,0.9936112979152657,1.0121049092131809
2024-08-14,70.4308938988921,8.184126023436056,4.777996334964106,5.415174593567694,4.947798456650022,1.444158638893092,1.6559909887190867,1.1381785780333216,0.993594593231452,1.0120878936130866
2024-08-15,70.42764927380311,8.1831629908553,4.777434104357181,5.414537385691231,4.9539402904787515,1.4439887036040882,1.655796126949973,1.1380446476600323,0.9934776761699838,1.0119688004303389
2024-08-16,70.44216543375926,8.184263618022865,4.737726967047747,5.415265635507733,5.026899798251513,1.4509078681909886,1.6492938802958979,1.0877605917955615,0.9936112979152657,1.0121049092131809
2024-08-19,70.50121179480274,8.193079305237646,4.668776087249226,5.42109869395449,5.032314528073247,1.4524707149589338,1.6477043220681296,1.0855661774606167,0.9946815672546115,1.0030968089403527
2024-08-20,70.45378094725511,8.18756727664155,4.668998923573735,5.417451560818084,5.097887513455328,1.4514935414424113,1.6415500538213132,1.0848358449946178,0.9940123789020452,1.002421959095802
2024-08-21,70.49489289380249,8.191562757669073,4.634257155838255,5.4200952429030576,5.100375250307099,1.4538845979100408,1.6373029094519327,1.0853652380231207,0.9793528194255138,1.0029111346694264
2024-08-22,70.47622251753663,8.188806836341616,4.6360623748885565,5.418271737850523,5.103705821992699,1.4550776321765606,1.653573771594866,1.0850000841085337,0.9941628677645633,0.9891163557454539
2024-08-23,70.4956091652367,8.18949564281148,4.619629218397766,5.418727499074729,5.088994313784865,1.4552000269169947,1.704182228054238,1.0850913495508228,0.9959288045489721,0.9471417516234312
2024-08-26,70.28917441041295,8.165319198899661,4.738501794759972,5.402730718910396,5.122613975644939,1.5012244624106814,1.7377302157066659,1.1036935153812606,0.9879566573853533,0.9510550504881076
2024-08-27,70.32946744767628,8.170389889394269,4.726338933552643,5.406085832731911,5.150970947114013,1.4518051056544872,1.7388093519746228,1.1043789127406387,0.9667511454994041,0.9550024336617379
2024-08-28,70.35459803839383,8.161622935702908,4.711207980551597,5.400285019699891,5.160533154497443,1.4368346047447398,1.7386201693352334,1.1216363483946685,0.9606840472797384,0.9539777013999498
2024-08-29,70.30354809528596,8.154923442892082,4.730793714611184,5.395852179448521,5.189801320065668,1.435655174724428,1.7321673870070695,1.1257412805307065,0.9682715180755185,0.9632458873588635
2024-08-30,70.34361381159906,8.159570901776734,4.723432785786121,5.398927254441837,5.170968823332216,1.3995977204156889,1.7331545424069728,1.1381159906134763,0.9688233322158901,0.9637948374120013
2024-09-02,70.38167426884894,8.163402200160988,4.670311242286021,5.4014623021196675,5.188489401663536,1.4002548966997586,1.7339683391467668,1.1420042929970486,0.9642473839549236,0.9541856721223504
2024-09-03,70.08537013214828,8.132716307198825,4.936765958868637,5.381158427585746,5.2324707218871644,1.3966620445394857,1.7241091267520925,1.1961842391031958,0.9639641144728268,0.950598927443741
2024-09-04,70.14895497990025,8.119964637787525,4.935697486280462,5.372721055528682,5.224266484295508,1.3611115744524696,1.7214058147487115,1.204316858767994,0.9624526696802388,0.9491084385581559
2024-09-05,70.136086187919,8.118475034188318,4.964811046996431,5.371735432440546,5.234982155365064,1.3708682165371402,1.6844001200760481,1.200760481638371,0.9622761082018612,0.9556052166372034
2024-09-09,70.14930352823421,8.120777379264325,4.966219034114605,5.373258820585536,5.2247893902744185,1.371256985570106,1.6765368254233046,1.2011010092584868,0.9608808074067896,0.9558762198682125
2024-09-10,70.16532231184588,8.1127924805013,4.933004466368908,5.367975468302113,5.294647023531764,1.3532431171255248,1.6832211185920938,1.1815878941403906,0.9532697820145323,0.9549363375774947
2024-09-11,70.18988713468816,8.115632762616075,4.903055865828652,5.369854792191121,5.294833536168581,1.3537168864511613,1.650467632495874,1.1736658719970658,0.9936148575429704,0.9552706600203391
2024-09-12,70.20375496048288,8.116850635275286,4.89712208623737,5.370660619601828,5.215593423816987,1.3539200320138727,1.6340414179477774,1.2722179611164837,0.9804248507686665,0.9554140127388535
2024-09-13,70.22717416686126,8.119558328051506,4.89875571271308,5.372452213363578,5.219001234279615,1.3543716849584682,1.6262467892050572,1.2526270140441005,0.9740801280982087,0.9557327284251259
2024-09-16,70.24971225541711,8.120235533536839,4.9008323741847235,5.372900298587132,5.139368463193715,1.371165490667067,1.6297185941383507,1.2527314884318337,0.9741613704982568,0.9891741313449766
2024-09-17,70.2376386225298,8.118068873509547,4.906195280580339,5.37146668890186,5.144667722838323,1.3707996331193195,1.6292837488534977,1.2523972317185024,0.9805720003335279,0.9889101976152755
2024-09-19,70.20971560030674,8.115226886273463,4.937818824392358,5.369586236788583,5.151201947120995,1.3703197412729637,1.62371219951322,1.2519587903844231,0.9818957756809922,0.9885639982662622
2024-09-20,70.23369003567024,8.114144747808114,4.903823715704904,5.368870220355369,5.172183885055172,1.3701370137013702,1.621828849551622,1.2517918458512518,0.9784311764509784,0.9850985098509851
2024-09-23,70.23,8.113333333333333,4.8149999999999995,5.368333333333333,5.25,1.3683333333333334,1.6216666666666668,1.2716666666666665,0.9766666666666667,0.985
2024-09-24,70.24756189047262,8.115362173876802,4.679503209135618,5.369675752271401,5.354672001333666,1.3703425856464118,1.628740518462949,1.2719846628323748,0.9769108943902642,0.9852463115778944
2024-09-25,70.25341780593531,8.116038679559853,4.674891630543514,5.370123374458153,5.360120040013338,1.3704568189396467,1.6288762920973656,1.2720906968989663,0.9686562187395797,0.9853284428142715
2024-09-26,70.26396091444198,8.117256674059128,4.673925730769872,5.370929282486535,5.357589501592437,1.3706624868686532,1.6257857964682931,1.2722816027746744,0.962131696986877,0.9854763135515499
2024-09-27,70.24873299546546,8.11549746599093,4.696252333955721,5.369765270738864,5.3564283809015745,1.3770338757001868,1.6154307815417446,1.2720058682315283,0.9635902907441984,0.9852627367297947
2024-09-30,70.22926163777326,8.099025055734868,4.695038764848767,5.358866003394004,5.576814294745948,1.3742388447076832,1.6088244102086313,1.086414001929924,0.9882540844508035,0.9832629022061026
2024-10-02,70.09058932837802,8.07671887443589,4.622378550570746,5.3441067162198035,5.7107778072736926,1.4666843642155563,1.6176665781789223,1.104990708786833,0.985532253782851,0.9805548181576852
2024-10-03,69.97565056069968,8.063474184625068,4.765533120206722,5.335343128323202,5.6401252256878305,1.464279206903977,1.6249523777972867,1.176061353961339,0.9789468453396498,0.9756339964552517
2024-10-04,69.8001688713763,8.05946921408586,4.890647505835996,5.332693167331667,5.758182811542855,1.4701743348620055,1.5926888627671727,1.1953444479396038,0.9254813662025463,0.9751494180559924
2024-10-07,69.86314987242784,8.065210908247456,4.996852115709599,5.33649226283177,5.780509625898804,1.4380860863514364,1.4380860863514364,1.2077934987905496,0.9244839126544948,0.9493356307366049
2024-10-08,70.13373448167557,8.047212074124278,5.114641363463542,5.324583009604417,5.650240523696957,1.350569487378705,1.2794868827798258,1.19683269138578,0.9290331112690724,0.9736663746218571
2024-10-09,70.50333394303198,8.09458088761037,4.941884633931392,5.355925439398726,5.365902326277458,1.1939007964881359,1.2703902625584063,1.3319143983105806,0.9727464706762665,0.9694208417166897
2024-10-10,70.52859042553192,8.091755319148936,5.04155585106383,5.35405585106383,5.1645611702127665,1.2034574468085106,1.266622340425532,1.4195478723404256,0.9607712765957448,0.9690824468085106
2024-10-14,70.43586757611047,8.098486108800532,5.190484112460489,5.358509399434371,5.237065380136417,1.2044584927632673,1.2809848610880055,1.2626850773581766,0.9615704541673598,0.9698885376809183
2024-10-15,70.37493340436868,8.104688332445392,5.221097496004262,5.362613212573255,5.182805007991476,1.2386787426744805,1.2886254661694192,1.2936201385189132,0.9623068726691528,0.970631326584976
2024-10-16,70.35118978235892,8.106172880622116,5.222053852430354,5.363595490649926,5.202071503505238,1.238905633357201,1.2938570929012705,1.2921918971575108,0.9591527484055751,0.9708091186118928
2024-10-17,70.34570039299274,8.106307866515687,5.228801705188836,5.363684806501032,5.205488576566975,1.2222740291747152,1.3005395324052487,1.2539132751615267,0.9608339439152733,1.012455871577966
2024-10-18,70.35408547350188,8.107657972752406,5.2429965690683185,5.364578128643283,5.209686552746411,1.2224775990140235,1.3007561373705072,1.2274741014623096,0.957662969254855,1.0126244961860031
2024-10-21,70.35057040552918,8.107252893663086,5.241069198101424,5.364310100757765,5.214422516445999,1.2224165209426263,1.3006911483054375,1.2274127737530185,0.9592805395953036,1.0125739029061538
2024-10-22,70.35994470076787,8.10833319453004,5.23843629761647,5.365024901310858,5.205123507170578,1.2325732464979928,1.2991988273897763,1.2175824907973416,0.9610740043639756,1.0127088295551077
2024-10-23,70.35408547350188,8.107657972752406,5.264648079677559,5.364578128643283,5.226341560907365,1.2224775990140235,1.299090636554412,1.1875020818760202,0.9609939708870456,1.0126244961860031
2024-10-24,70.35291374514931,8.107522941891645,5.257898506070649,5.364488783038822,5.231250936828606,1.2257881851339874,1.2990690005496062,1.18748230434855,0.960977965791183,1.0126076311976417
2024-10-25,70.38808258210722,8.111575825237866,5.202206188659124,5.3671704464032794,5.235532301334711,1.2347324746304966,1.3047173112492294,1.1814106943495577,0.9614583506906837,1.0131138253378433
2024-10-28,70.37752823964546,8.110359534837226,5.1947619206291025,5.366365665922495,5.2280830362200525,1.2395454999833395,1.304521675385692,1.204558328612842,0.961314184798907,1.0129619139648796
2024-10-29,70.44090181430096,8.117662753468517,5.2711446104589115,5.371197972251868,5.207777481323372,1.2406616862326574,1.3023612593383138,1.2056430096051227,0.9621798292422625,0.8804695837780149
2024-10-30,70.4384370361723,8.118339642779713,5.3049380451278285,5.3716458482731015,5.17819321915181,1.2407651385020761,1.300802161332822,1.2040758467721762,0.9622600603705619,0.8805430015176025
2024-10-31,70.4454859315843,8.1191520589756,5.305468919392231,5.372183398101972,5.1787114098437215,1.2408893040012008,1.2909251630335075,1.2041963407108427,0.962356355388028,0.8806311189685941
2024-11-01,70.46193884189981,8.121048329246117,5.380111105550273,5.373438099527885,5.106517858632367,1.241179120164156,1.2912266653320654,1.1978045810186344,0.9625811187294596,0.8641542798992377
2024-11-04,70.45371142618849,8.120100083402836,5.3811509591326105,5.3728106755629685,5.099249374478732,1.2410341951626356,1.3077564637197665,1.1976647206005004,0.9624687239366138,0.8640533778148458
2024-11-05,70.4548866536556,8.120235533536839,5.4079300738961456,5.372900298587132,5.070976997114214,1.2410548966621628,1.3077782782031395,1.197684698660528,0.9624847787285861,0.8640677909556456
2024-11-06,70.41142933351115,8.115226886273463,5.46460840862868,5.369586236788583,5.084519721268296,1.2402894008602008,1.2919681258960425,1.1969459540559464,0.9618911079251825,0.8635348247924515
2024-11-07,70.41173528921487,8.114685780963494,5.464244040673446,5.369228204700784,5.085847641273546,1.240206701116853,1.2918819803300552,1.196866144357393,0.9618269711618603,0.8634772462077013
2024-11-08,70.42112633790137,8.115768063752459,5.469974325631022,5.369944316628321,5.068187122803508,1.24037211163349,1.292054282951552,1.1970257743989865,0.9619552532426394,0.8635924110566504
2024-11-11,70.41136075738382,8.113874258283886,5.495366357757184,5.368691246083072,5.04533635575705,1.2400826721781453,1.2917527835189013,1.2084138942596172,0.9617307820521368,0.8633908927261816
2024-11-12,70.40197320178655,8.1127924805013,5.4946336910872615,5.367975468302113,5.067995466968869,1.239917338844077,1.2815812279181387,1.20825278314779,0.9616025598293446,0.863275781614559
2024-11-13,70.38389091697088,8.11455051591072,5.495824373656048,5.369138704138955,5.075761364204631,1.2401860279041856,1.2868596956210099,1.208514610524912,0.9618109383074127,0.8634628527612475
2024-11-14,70.37919826652221,8.114009500791733,5.49879156596383,5.368780731727644,5.0820901741811815,1.2401033419451621,1.2867738978248187,1.2051004250354196,0.9617468122343529,0.8634052837736479
2024-11-15,70.38271769569275,8.114415255367383,5.475730097346313,5.369049206560875,5.0890118682491,1.2401653553807175,1.2818375783437792,1.2218295772769703,0.961794905987465,0.8634484597946394
2024-11-18,70.35808908069919,8.111575825237866,5.508806425274524,5.3671704464032794,5.087231099928348,1.2397313915318346,1.2813890323763184,1.221402029560262,0.9614583506906837,0.8631463182977022
2024-11-19,70.34167957752345,8.109683975544337,5.557499125393573,5.365918669931864,5.092708281273427,1.2061239109067585,1.2810901760874274,1.2211171639428924,0.9612341113165742,0.8629450080796975
2024-11-20,70.34402332361516,8.109954185755935,5.58600583090379,5.36609745939192,5.056226572261558,1.2078300708038316,1.2811328613077884,1.2244897959183674,0.9612661391087046,0.8629737609329446
2024-11-21,70.35808908069919,8.111575825237866,5.587122790062153,5.3671704464032794,5.067235432322996,1.2080715844900272,1.2513955309682903,1.2247346408278206,0.9614583506906837,0.8631463182977022
2024-11-22,70.35574439723402,8.111305506956594,5.603599100224944,5.366991585436974,5.062067816379239,1.208031325501958,1.2430225776889112,1.224693826543364,0.9614263100891444,0.8631175539448471
2024-11-25,70.16710817880409,8.110494660202262,5.791306376101698,5.366455074057414,5.061561786707985,1.207910564635711,1.2428983189217107,1.226237483547425,0.9629962846337116,0.8630312723879976
2024-11-26,70.16243231986672,8.109954185755935,5.797584339858393,5.36609745939192,5.064556434818825,1.2078300708038316,1.2428154935443565,1.2228238234069138,0.9629321116201582,0.8629737609329446
2024-11-27,70.16009462408583,8.109683975544337,5.797391173971713,5.365918669931864,5.067719526213204,1.2077898279107735,1.2427740849950857,1.2227830809469071,0.9629000283205892,0.8629450080796975
2024-11-29,70.09586897906195,8.102260244332745,5.818714423621051,5.361006624280151,5.1279917446156915,1.2066841982623748,1.2416364302120435,1.2216637262408043,0.9620185746146932,0.8621550547584967
2024-12-02,70.09703566851417,8.102395099948403,5.818811271450209,5.361095853930528,5.128077095920507,1.2067042825518883,1.2399926765533196,1.2216840598525325,0.9620345866413674,0.8621694046370733
2024-12-03,70.10286969838205,8.103069445369199,5.930820960117185,5.361542046740795,5.130168453292496,1.2068047140288969,1.1219122444903122,1.218456621612624,0.9621146547706239,0.8622411611958185
2024-12-04,70.11687533297815,8.104688332445392,5.932005860415557,5.362613212573255,5.117874267448055,1.2070458177943526,1.1221363878529569,1.218700053276505,0.9623068726691528,0.855753862546617
2024-12-05,70.1157079830184,8.10455340048281,5.926912511445933,5.36252393240656,5.124448514109715,1.2070257221343546,1.1221177058186964,1.2186797635894449,0.9622908515774578,0.855739615416632
2024-12-06,70.10501439579276,8.101586033584637,5.939720738262852,5.3605605205784945,5.1358862982009414,1.193269758849668,1.1300281258841347,1.2182335613360626,0.9619385224757434,0.8537620450346997
2024-12-09,70.113488867441,8.100642327021,5.940692914434053,5.359936100109828,5.128631810164077,1.1931307618065032,1.1298964954903985,1.2180916564049655,0.9618264718607515,0.8536625952674144
2024-12-10,70.06786878701178,8.097677822875774,5.988422383392108,5.357974582473884,5.1334087430966795,1.1926941246922615,1.1294829995342337,1.2176458846230622,0.9614744826668442,0.8533501896333754
2024-12-11,70.03408429628398,8.093773380995927,6.020450577770388,5.355391138082966,5.149222711779865,1.192119045639704,1.128938398869399,1.2120708288303268,0.9610108903483249,0.8529387313991188
2024-12-12,69.96262768873017,8.085707167178805,6.012789635412341,5.350053982227389,5.28029233452371,1.1577111535586746,1.127813304542812,1.2108628851424301,0.9600531517315837,0.8520886969520804
2024-12-13,69.96146563465435,8.085572866491713,6.012689765139688,5.349965119755506,5.281865594791217,1.1576919243929178,1.1277945719695712,1.2108427731455338,0.9600372055941269,0.8520745440653756
2024-12-16,70.0219436778934,8.092562423114007,6.017887422282808,5.354589885959371,5.199986700801277,1.1586926887655018,1.1287694916381288,1.2118894836586096,0.9608671077567577,0.8528111181301326
2024-12-17,70.03358606012237,8.09390795424315,6.038840117052407,5.355480180899176,5.184224527799946,1.1256318169725992,1.1289571694599627,1.2120909816440544,0.9610268688480978,0.8662543229582336
2024-12-18,70.02228208453889,8.094715487711596,6.0477568259669425,5.356014499983371,5.184741760617247,1.1257441218530713,1.1290698061126077,1.2122119126010178,0.9611227510060195,0.8663407496092321
2024-12-19,70.00132987565662,8.092293370569852,6.01270031252078,5.354411862490857,5.248021809960768,1.1254072744198418,1.1270696189906244,1.2118491921005385,0.9608351619123611,0.8660815213777512
2024-12-20,69.96876246178387,8.088528512561478,6.009902964242988,5.351920776286056,5.2921042137445164,1.1248836900172805,1.12654526119899,1.2112853914661703,0.9603881430280472,0.8656785856706102
2024-12-27,69.97341309405118,8.089066134928547,5.995347291458956,5.352276503821868,5.272515785975407,1.124958457959455,1.1282818212030576,1.2412761714855434,0.9571286141575274,0.865736124958458
2024-12-30,69.96876246178387,8.088528512561478,5.994948823607603,5.351920776286056,5.2837963578359695,1.1248836900172805,1.1282068323806993,1.2362089591918117,0.9570650006646284,0.8656785856706102
2025-01-02,69.9847115128955,8.089603828768945,5.995745812283967,5.3526322786492955,5.267880882743952,1.1250332358415316,1.1250332358415316,1.236373304972082,0.9571922361074183,0.8657936718957725
2025-01-03,70.02210734529014,8.091620817473114,5.997240737354765,5.353966855604129,5.239274613121457,1.1269759478732069,1.108691677332491,1.2366815711175014,0.9574308937683882,0.8660095410648095
2025-01-06,69.9852152100603,8.08678173330897,5.993654168812399,5.350764988288453,5.297606192999651,1.1263019751814876,1.1013837898898615,1.2359419904646411,0.9568583151984318,0.8654916357958039
2025-01-07,69.9259726463949,8.07993626344443,6.054972779179392,5.346235559686629,5.311379630859116,1.1253485592882753,1.100451467268623,1.2348957641747444,0.9560483335546408,0.8647589961492498
2025-01-08,69.93409803954118,8.08087515147491,6.05567636659418,5.346856791885925,5.292076824753905,1.1337793197324082,1.1005793396523962,1.2350392589764445,0.9561594263043443,0.8648594810843114
2025-01-09,69.93443439289567,8.080338617312641,6.055274296622127,5.346501784380447,5.293385343182007,1.1337040418291973,1.1005062660801728,1.2349572578637231,0.9560959415719148,0.8648020582620964
2025-01-10,69.94256117400977,8.081277598857865,6.055977954115342,5.347123078455461,5.284039974766759,1.1338357847206084,1.100634151200239,1.233440685281716,0.956207045386633,0.8649025532056176
2025-01-14,69.93675613764255,8.080606875487609,6.055475324934017,5.3466792822402605,5.323440067725711,1.1337416795312318,1.0806234749265475,1.2217187059077403,0.9561276828843186,0.8648307687200173
2025-01-15,69.97043876839273,8.084498621583021,6.058391736141097,5.349254326236423,5.277842362241339,1.1342877071777329,1.0811439200186004,1.2223071046600458,0.9565881688643837,0.8652472846846249
