date,VALUABLE CAPITAL LTD,EVERBRIGHT SECURITIES INVESTMENT,DAH SING SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,BANK OF CHINA (HONG KONG) LTD,PRUDENTIAL BROKERAGE LTD,ICBC (ASIA) SECURITIES LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING
2024-04-11,5.536759021684201,0.0,21.057363497173057,0.0,10.700071914025672,20.059916386699385,6.085142072516232,17.96579266194507,11.850966969562906,6.743987476393473
2024-04-12,5.573851380922089,0.0,21.14593167943476,0.0,10.765526990214434,19.830698097520933,6.123324542017395,17.96575344954831,11.85094110347241,6.743972756869672
2024-04-15,5.565845160299734,0.0,21.18387854662122,0.0,10.696616611334592,19.491595642538247,6.514432397525932,17.95999108862566,11.84583086745199,6.741809685602624
2024-04-16,5.525274066955523,0.0,21.15727604750786,0.0,10.677245293800606,19.328885998441734,6.851653469681651,17.92746597316843,11.824378350312678,6.707820800131515
2024-04-17,5.525274066955523,0.0,21.15727604750786,0.0,10.664177516433847,19.165538781357235,7.02806846413291,17.92746597316843,11.824378350312678,6.707820800131515
2024-04-18,5.512055272423247,0.0,21.15138820945492,0.0,10.65967353998704,18.85265826044312,7.379958200555932,17.91989437335498,11.819384367278744,6.704987776502018
2024-04-19,5.508679346506885,0.0,21.02420902373633,0.0,10.65314489207169,18.633875371150236,7.758145587809255,17.908919114065377,11.812145440230868,6.70088122442936
2024-04-22,5.504906566772583,0.0,21.009809980926768,0.0,10.645848775048492,18.425977210330384,8.01341241274354,17.899697575839742,11.804055547875125,6.69629193046337
2024-04-23,5.499227216203066,0.0,20.98813439482312,0.0,10.634865571869621,18.14524417136812,8.372317686440207,17.881230657938694,11.789596860425393,6.68938344093178
2024-04-24,5.495085702903207,0.0,20.95268647434648,0.0,10.626856367034742,17.93722482588957,8.655318844811402,17.86776415588737,11.780718017948479,6.684345611178748
2024-04-25,5.495097629137426,0.0,20.95446822526914,0.0,10.62687943098404,17.797167957466957,8.793480117340595,17.8678029351079,11.780743586176154,6.68436011851779
2024-04-26,5.493797974242552,0.0,20.951465097235765,0.0,10.623823591606174,17.259396997792052,9.347202856922495,17.863576990618373,11.77795730245558,6.682779189127006
2024-04-29,5.5379374352916715,0.0,20.935406893622005,0.0,10.583158449719656,16.921702070392232,9.616913904250337,17.849885491944935,11.877338566830922,6.677657187948245
2024-04-30,5.647417287331568,0.0,20.95022230606436,0.0,10.585166612417819,16.66728561567881,9.738119076732499,17.853272521854926,11.879592301231357,6.678924278688658
2024-05-02,5.644357226604915,0.0,20.93887039965623,0.0,10.579431025513623,16.658254424332835,9.787027599491523,17.843598701893203,11.873155328009775,6.675305294497893
2024-05-03,5.735945111967484,0.0,20.929434984871666,0.0,10.574663752112281,16.650747928658504,9.961022805248161,17.835558069720207,11.640330060188049,6.67229728723365
2024-05-08,5.5961698809224805,0.0,20.933335134693394,0.0,10.538064697262248,16.653850755448264,9.962879017866715,17.838881683027317,11.803278177010041,6.6735406537695425
2024-05-09,5.5170804957353,0.0,20.933335134693394,0.0,10.538064697262248,16.653850755448264,9.962879017866715,17.838881683027317,11.88236756219722,6.6735406537695425
2024-05-10,5.327005173937035,0.0,20.92635217418762,0.0,10.534549400291422,16.648295349138373,9.959555591845112,17.832930973049272,12.099996849393504,6.671314488157656
2024-05-13,5.150467236892868,0.0,20.92635217418762,0.0,10.534549400291422,16.648295349138373,9.959555591845112,17.832930973049272,12.27653478643767,6.671314488157656
2024-05-14,4.28960119148538,16.986371310090224,17.366570640419887,0.0,8.7425173198996,13.816254013922972,8.26533570176244,14.799371285130093,10.19752128192716,5.536457255362246
2024-05-16,4.095996142423892,16.986371310090224,17.366570640419887,0.0,8.7425173198996,13.816254013922972,8.26533570176244,14.799371285130093,10.391126330988648,5.536457255362246
2024-05-17,4.099311175367788,16.981487073673456,17.361577082042537,0.0,8.764264573592161,13.81228130840711,8.262959099197104,14.795115895508818,10.38813848168814,5.534865310522889
2024-05-20,4.120532293201896,16.96490165925349,17.344620442754078,0.0,8.70974349152355,13.798791181859812,8.373292900374565,14.780665857802818,10.377992633976255,5.529459539253537
2024-05-21,4.145485839910817,16.960486381654523,17.340106339717018,0.0,8.707476697639137,13.795199914735385,8.37111367096816,14.776819048421281,10.375291662327886,5.528020444625793
2024-05-22,3.8961098739951843,16.957077533205606,17.33662119234152,0.0,8.705726602284159,13.792427249802689,8.3694311804304,14.773849090157132,10.641847897044144,5.526909380739168
2024-05-23,3.7301912993086064,16.95660588086632,17.3361389831917,0.0,8.705484457002393,13.792043620573885,8.457307492219414,14.773438163187553,10.722034451036187,5.526755652613943
2024-05-24,3.728926606851063,16.950856875026577,17.330261299594333,0.0,8.66665544299283,13.78736753504865,8.578845293666156,14.768429343446742,10.663775754440989,5.524881848932657
2024-05-27,3.5009432175051396,16.952681533858417,17.332126799053835,0.0,8.66758835685749,13.788851663085723,8.579768755290985,14.759254672260699,10.89330843251439,5.525476569573321
2024-05-29,3.362175116407498,16.952696740999105,17.332142346570027,0.0,8.667596131983526,13.788864032161774,8.579776451639805,14.759267911821757,11.03199974229992,5.52548152611659
2024-05-30,3.4748811301602567,16.927975595825803,17.306867877636854,0.0,8.654956673757146,13.768756522735877,8.567265055815536,14.74222395025766,11.039649160436957,5.517424033373907
2024-06-03,3.4749278189308397,16.928203041410107,17.307100414047046,0.0,8.655072962421828,13.768941520809316,8.567380166248881,14.742422027914454,11.039797490013612,5.516154558203916
2024-06-04,3.5084049898704333,16.922473275711535,17.301242401235438,0.0,8.652143440602094,13.764281084693412,8.564480326207791,14.737432093433945,11.036060799661856,5.513481588583502
2024-06-06,3.5281358669788885,16.926489768401506,17.30534879351627,0.0,8.654196998041101,13.588418428279777,8.754599117935582,14.740929973874223,11.034201932881425,5.467679120091226
2024-06-11,3.6186989008954638,16.931160390290902,17.31012395611552,0.0,8.656584999480694,13.592167957297418,8.757014823898992,14.744997521909761,10.928485015023575,5.460766435087676
2024-06-12,3.6301817530107825,16.92914321466985,17.308061630838527,0.0,8.655553655389681,13.590548588677153,8.755971514615469,14.743240805367714,10.927182997144165,5.460115840286658
2024-06-13,3.6296062625517536,16.926459448108716,17.30531779457618,0.0,8.654181495843632,13.58839408744887,8.786916264038616,14.740903568558123,10.908970827360978,5.459250251513129
2024-06-14,3.7184317473100528,16.93859623971696,17.317726239261916,0.0,8.502460791213478,13.598137383608098,8.793216753039442,14.751473249434225,10.916792894698686,5.463164701717142
2024-06-17,3.7338057008370145,16.933527013471817,17.31254355050094,0.0,8.49991625347368,13.594067858959505,8.80402550327908,14.747058565106649,10.91352581800169,5.461529736369627
2024-06-18,3.777229450188118,16.92053391659362,17.29925963419805,0.0,8.493394266928876,13.583637129406254,8.864599190141162,14.714076095164874,10.90515186860986,5.442118448769186
2024-06-19,3.775836630679242,16.91429462135079,17.29288068724093,0.0,8.426806725252995,13.578628284949005,8.861330448632811,14.800030168744938,10.925295759623946,5.42489667352534
2024-06-20,3.7842346311559867,16.877105982386908,17.25843180834646,0.0,8.591351231993642,13.548773613724565,8.850777818507106,14.776420407668741,10.967538018207174,5.3453664880094145
2024-06-21,3.765406802902856,16.883981542064657,17.26546271625013,0.06280591696777249,8.525166174584244,13.55429324497169,8.854383534507773,14.782440169613857,10.958515762708311,5.347544135428711
2024-06-24,3.765800433091621,16.88574656910938,17.267267622785827,0.06281248260762116,8.526057383143161,13.555710191210938,8.855309158974006,14.78398550455878,10.949207494549542,5.348103159969124
2024-06-25,3.7665138872404564,16.888945678079693,17.270539013275954,0.06282438282036777,8.518736085304038,13.55827840422386,8.856986851982688,14.786786421915382,10.950209496081515,5.340179779076047
2024-06-26,3.7746461539550378,16.888145787200447,17.266146573924633,0.0628214073444695,8.518332622623344,13.557636259744232,8.856567369136597,14.786086093083863,10.949690874441732,5.3399268585456445
2024-06-27,3.774376325639107,16.886938548229928,17.264912313794643,0.06996535660453175,8.517723694725905,13.556667100249339,8.855934262731209,14.785029118589573,10.948908142358215,5.339545137077548
2024-06-28,3.780947393484039,16.885158185759593,17.263092102164848,0.06995798027075954,8.520667566387644,13.555237842882221,8.855000595983023,14.783470357012371,10.947753816777404,5.338714159278095
2024-07-03,3.7811027937710606,16.88585218071784,17.263801630541835,0.0699608556057172,8.5210177733722,13.555794975164744,8.855364544351247,14.78407797073919,10.953028665750255,5.329998609985912
2024-07-04,3.7811786296279197,16.88579183106553,17.263739930106762,0.06996060556720766,8.520987319448139,13.555746527061277,8.85533289547942,14.784025132780181,10.953257568171674,5.329979560691893
2024-07-05,3.781161737395168,16.885716394606753,17.263662805183127,0.06996029302158407,8.52094925234918,13.55568596741893,8.85529333470776,14.783959085862536,10.953655380189115,5.3299557492658485
2024-07-08,3.7807462359892323,16.883860869932207,17.261765749022793,0.06995260527846993,8.52001290880184,13.554196370578314,8.85432025101389,14.782334517485912,10.966477970035074,5.326332521862266
2024-07-09,3.7808914821962127,16.88450950292619,17.26242890011634,0.06995529267136828,8.520340225019641,13.55471708672497,8.854660410429936,14.779060681606312,10.966899272928645,5.326537145380383
2024-07-10,3.780216013185834,16.881493028378223,17.259344908993928,0.0699427949224818,8.518818037512546,13.552295490818384,8.853078495494572,14.776420352588687,10.964939999399189,5.343450878706161
2024-07-11,3.8518321938973683,16.882171641176466,17.260038710918018,0.06994560652662722,8.429830205744867,13.552840274455125,8.853434377072155,14.777014344361017,10.96136091246018,5.36153173338818
2024-07-12,3.849785974345528,16.87320327808307,17.250869612448003,0.06990844912712606,8.425352003549813,13.545640561342884,8.848731142452536,14.769164309845712,11.008661156863052,5.358683511942278
2024-07-15,3.8475153268194306,16.86325127100111,17.240694853469307,0.06986721632921947,8.420382635171714,13.537651188573857,8.843512060245992,14.760453288862688,11.081672197137195,5.334999962389487
2024-07-16,3.8500955819194114,16.860874163336465,17.23826453993004,0.06985736758221484,8.419195666195233,13.535742870072015,8.84226544534576,14.75837259955297,11.103574307081157,5.321757458984737
2024-07-17,3.851150404236483,16.86549358796487,17.242987359339953,0.06987650661623873,8.42150229866488,13.53945129843534,8.844687987520823,14.762415995476644,11.106616386876107,5.295818174868662
2024-07-22,4.075266514476609,16.86967883438201,17.094803076496834,0.06989384677870909,8.414665714289361,13.542811172828657,8.846882835748506,14.855343526069944,11.118298959798354,5.112355519131013
2024-07-23,4.081872063214316,16.86967883438201,17.094803076496834,0.06989384677870909,8.414665714289361,13.542811172828657,8.846882835748506,14.855343526069944,11.121244677478682,5.1028042527129776
2024-07-24,4.081762756662323,16.869227089104832,17.09434530272236,0.06989197512391968,8.412655146237622,13.54244851619203,8.846645929191004,14.856730957375722,11.134514657672721,5.091777669717465
2024-07-25,4.0817299658382735,16.8690915702395,17.0942079753708,0.06989141364702955,8.412587563207657,13.542339722988462,8.846574859697895,14.948282719319412,11.134425208595744,5.000869001095224
2024-07-26,4.081751826329101,16.869181915907788,17.094299526693348,0.06989178796395394,8.412632618440316,13.54241225159662,8.846622239233092,14.911765545203389,11.168761273565481,5.00268101506691
2024-07-29,4.081744539472807,16.8691518005775,17.09426900947687,0.06989166319120033,8.412617599975807,13.54238807530758,8.846606445998304,14.911738924306963,11.168919857550614,5.00267208414235
2024-08-02,4.081655278089421,16.8691518005775,17.09426900947687,0.06989166319120033,8.412617599975807,13.54238807530758,8.846606445998304,14.911828185690348,11.168919857550614,5.00267208414235
2024-08-05,4.169379621706718,16.86293528768947,17.087969537822033,0.0698659071585242,8.409517435465428,13.537397520299235,8.843346350669444,14.916594249568282,11.241362001864001,4.8616320877568615
2024-08-06,4.1738298734380255,16.86289014818305,17.087923795933243,0.06986572013814424,8.409494924469579,13.537361282750327,8.843501134880734,14.91209290759525,11.241421138702558,4.86161907390909
2024-08-07,4.168228701691972,16.840260585714326,17.08896243291321,0.0697719621485947,8.398209599768332,13.519194494013774,8.831633385069436,14.951605748243747,11.284345081289192,4.847788009147417
2024-08-08,4.168674415985673,16.841701295041865,16.72175098156295,0.06977793124367826,8.443486145012496,13.520351081200133,8.832388944434479,15.2508892252706,11.302777235629888,4.848202744618234
2024-08-09,4.16845153021995,16.840800822825848,16.720856922708784,0.06977420043957033,8.443034698656412,13.51962819101902,8.83191670468232,15.250073808717584,11.302172912070988,4.853290208659524
2024-08-13,4.171659666233873,16.853761889838704,16.656763381935185,0.06982790026638853,8.449532652030031,13.530033207313444,8.838713950577311,15.261810615694,11.310871323865378,4.857025412245686
2024-08-14,4.170915742125417,16.850756390639063,16.653793013103574,0.06981544799017063,8.448025862994504,13.527620422307848,8.837137759583397,15.259089006127521,11.308854277764139,4.8739920773643615
2024-08-15,4.1701497776269285,16.84766184690672,16.66196724716332,0.06980262678784652,8.446474432015446,13.525136153232866,8.835514870460099,15.256286762883928,11.31390928595042,4.873096996972429
2024-08-16,4.170134907314254,16.84760176992799,16.661907832351876,0.06980237787906839,8.446444312781727,13.525444513443505,8.835483363949358,15.256232360580292,11.313868941747545,4.873079620024382
2024-08-19,4.171868012541361,16.85460362174829,16.610505910210264,0.06983138769977094,8.449954649285054,13.531065678970805,8.839155384817367,15.262572840357983,11.318570977973602,4.8918715363955
2024-08-21,4.171477174373337,16.85230408884394,16.621704687969004,0.06982186035772388,8.44880179222639,13.529219588047637,8.837949427732275,15.260490513817466,11.317026745490999,4.8912041211412305
2024-08-22,4.1874364214358115,16.91677767296854,16.21624587659922,0.07008898499325011,8.481125237746447,13.580979707770824,8.87176167518009,15.404448935470505,11.361218586607013,4.909916901228302
2024-08-23,4.188459961917605,16.920912662739642,16.195766505587642,0.07010611693419164,8.483198290119866,13.584299324145697,8.873930211321413,15.408214264779021,11.363995623909926,4.9111170385449965
2024-08-26,4.234330842150281,16.9253225155375,16.149655438044615,0.0701243876777426,8.485409143426665,13.58783960365517,8.876242895439013,15.412229884866413,11.34644833723658,4.912396951966022
2024-08-27,4.239114421740725,16.94444327637675,16.054928594099046,0.07020360812654373,8.494995222433767,13.603189965879881,8.886270504508143,15.42964128493619,11.359266570084554,4.917946551814401
2024-08-29,4.236968067948565,16.93586394435972,16.094743337638796,0.07016806254661012,8.490694025675184,13.596302381478054,8.881771196752332,15.42182892938529,11.353515131823341,4.9181449223921065
2024-08-30,4.236964271019141,16.9358487674032,15.969268889501073,0.07016799966598956,8.52653213821189,13.596290197246368,8.881763237414933,15.511429412753259,11.353594571753362,4.918140515030787
2024-09-03,4.284344670322277,16.9353934713559,15.968839578569957,0.07016611329977708,8.52630291460267,13.595924680450032,8.881524463926189,15.51101241018099,11.353289346618082,4.873202350674122
2024-09-04,4.2892453546939,16.954765166328833,15.826875758271697,0.07024637340985827,8.491198600412332,13.611476495424398,8.891683671806467,15.61846921238268,11.367262762319404,4.878776604950428
2024-09-05,4.289253050848982,16.954795588114322,15.82681444173649,0.07024649945230607,8.491213836095037,13.611500918376537,8.891699626075999,15.618407521905448,11.367283158498648,4.878785358896229
2024-09-09,4.487047715843537,17.73664922874726,16.556652346687006,0.07348584734376677,8.882777769534474,14.23918182978615,9.301731565885145,11.726764528229447,11.891943444353368,5.103765723589846
2024-09-10,4.510348557052986,17.732322288396414,16.55261327221528,0.07346792012008505,8.88061077344277,14.23570811332326,9.299462364012452,11.723903727975259,11.889042347913124,5.102520635548364
2024-09-11,4.5065218427232505,17.71727765693564,16.538569541092922,0.07340558774396308,8.929325690739784,14.223630113687069,9.291384924286636,11.71395681814583,11.878674082087267,5.127253742557642
2024-09-12,4.517743706124644,17.721580639413677,16.54258625157887,0.0734234157062476,8.931494349646188,14.227084596499742,9.293641516258612,11.716801778410776,11.88259053826856,5.093053208092678
2024-09-13,4.518896294143924,17.72610185240325,16.54680667397593,0.0734421478333408,8.933772994485583,14.230714277225761,9.296012553786174,11.715195027499488,11.90184876209508,5.057209416551472
2024-09-16,4.518836955404666,17.725869086597747,16.546589393785613,0.07344118344642478,8.933655682913948,14.23052741021466,9.295890485557743,11.715041192390679,11.904037341362002,5.056111268326518
2024-09-17,4.524264412857148,17.747159166595146,16.566463071637845,0.07352939174036173,8.944385664232737,14.247619326300049,9.307149444939016,11.723853016379898,11.933078412034465,4.932498093283331
2024-09-23,4.539135600914586,17.74802583428733,16.567272081022566,0.07353298248678197,8.94482245583464,14.248315096887593,9.307603951807103,11.724425540948015,11.924269968447213,4.922596487364174
2024-09-24,4.539613083218629,17.74989279068887,16.569014831171597,0.07354071759341636,8.945763382656613,14.24981391052071,9.308583040464233,11.725658860728053,11.950883178466256,4.8872362044916215
2024-09-25,4.544115730675881,17.767498147836143,16.585448926133243,0.07361365947612891,8.95463630156175,14.26394768958829,9.31781582462214,11.737289038693888,11.86383308167584,4.891801599736699
2024-09-26,4.545478953912385,17.772828352383126,16.590424518900683,0.0736357433879546,8.957322669824407,14.268226837851056,9.320611145823984,11.740810195746095,11.846890806910352,4.883770775259959
2024-09-27,4.543137619951396,17.763673733689213,16.581878945431487,0.07359781430094639,8.952708836171444,14.260877406823594,9.315810185653636,11.734762613539786,11.892297654112436,4.881255190326063
2024-09-30,4.542936924412152,17.762889013881637,16.58114643204206,0.07359456307805509,8.952313345460427,14.260247424921069,9.315398654745902,11.734244224112118,11.891772305489923,4.885457111856659
2024-10-02,4.540116253615248,17.75186018756427,16.57085133961656,0.0735488688414106,8.946754930444234,14.251393358897843,9.309614803157348,11.726958531936022,11.931542741816727,4.897358984110335
2024-10-03,4.540598207796746,17.753744629012207,16.516245142288437,0.07355667639146052,8.947704669549731,14.252906209723198,9.310697003619467,11.728203402416204,11.959770716981913,4.916573342220634
2024-10-04,4.604288621350014,17.69524727283633,16.461825261020252,0.07331431224868956,8.918222603768754,14.205943873128074,9.27992527071216,11.856319416095229,12.048266210616063,4.85664715822443
2024-10-07,4.625744776937598,17.776623267265773,16.337550746730393,0.07365146634284603,8.97240411244579,14.201854814824458,9.322601314482082,11.910843648951753,12.111010086215579,4.667715765803726
2024-10-08,4.6331317069508815,17.80501105740121,16.36364045763625,0.07376908161422088,8.945278406162746,14.090091494293933,9.337582947467492,11.929864276478076,12.14551871813191,4.676111853863279
2024-10-09,4.6317230183863085,17.798873632094082,16.357999875850723,0.07374365325436627,8.942194949607044,14.085234609687793,9.33436426269923,11.925752026803812,12.176555792597398,4.6735581790192455
2024-10-10,4.6283653566514396,17.778379172604247,16.339164506112166,0.07365874134670888,8.903676746158308,14.021227395644495,9.323616237054487,11.926131025504937,12.299975007767799,4.705805811155412
2024-10-14,4.598217607448863,17.770572232905884,16.331989562278288,0.07362639591485777,8.922428423459799,14.01977187495936,9.319521999383738,11.9208939572184,12.321278623636617,4.72169932279419
2024-10-15,4.587450521779835,17.81750019131662,16.375118557613842,0.07382082614479861,8.889422804011202,13.911321615381825,9.344132694811156,11.938232351738531,12.333923293411225,4.729077143790968
2024-10-16,4.587106278758791,17.815064778724416,16.372880299187813,0.07381073583091456,8.893863734578705,13.909420124854394,9.34285547757059,11.936600555971118,12.339873005376806,4.728525009146451
2024-10-17,4.587136547717509,17.815182335072052,16.37298833898627,0.07381122288614721,8.875068981206882,13.911868589175963,9.342917128312816,11.955532763420825,12.365218043961304,4.700276049260234
2024-10-18,4.587136547717509,17.815182335072052,16.37298833898627,0.07381122288614721,8.893922422557111,13.8901871316232,9.342917128312816,11.955532763420825,12.368046060163838,4.700276049260234
2024-10-21,4.58698953080275,17.814611361630227,16.37246358760686,0.07380885724951303,8.893637373917057,13.889741953583204,9.342617689471885,11.955149590711034,12.370948912968508,4.700031142058965
2024-10-22,4.586998178595694,17.814644947290148,16.372494454403945,0.07380899640041161,8.893654140978331,13.889768139736812,9.34263530299003,11.954889336512645,12.37106650012416,4.700040002967819
2024-10-23,4.587353614850202,17.814560983377792,16.37241728762945,0.07380864852414895,8.893612223443684,13.889702674537919,9.34259126931919,11.954832990776682,12.371102456782609,4.700017850758329
2024-10-24,4.583465116392748,17.799460361380863,16.35853910759082,0.07374608417005078,8.88607349843672,13.87792898278466,9.33467196446731,11.944699403190743,12.445381629816527,4.696033851769561
2024-10-25,4.5845618692064685,17.80371949889764,16.3624534547799,0.06999546838221321,8.888199799360768,13.853553031680374,9.336905608115119,11.94755758632224,12.455896142702352,4.69715754055293
2024-10-28,4.587089852639939,17.81353668737309,16.371475911547787,0.07003406473875423,8.88367501143756,13.861192050098694,9.342054091955141,11.991849015152798,12.379345704440844,4.699747610615388
2024-10-29,4.587085528921973,17.813519896616622,16.37146048005488,0.07003399872575826,8.883666637826735,13.861178984759443,9.342045286283481,11.991837711826571,12.37942829427653,4.69974318070801
2024-10-31,4.587401181755644,17.814745705029736,16.37258705549353,0.07003881800152971,8.884277952904673,13.862132819257836,9.342688143942949,11.992662910644166,12.380280164509966,4.693185248459973
2024-11-01,4.587574160636778,17.8154174524217,16.37320442286078,0.07004145898187868,8.906577504800644,13.834374988717244,9.343040432238192,11.992926585644128,12.38348077751751,4.693362216181144
2024-11-04,4.588228270914592,17.820154709448715,16.37755818431005,0.0700600835465082,8.908945832513647,13.792132712770092,9.365326457500323,11.99611559740285,12.386867934168302,4.694610217424916
2024-11-05,4.587774043694628,17.818390542791114,16.375936832388437,0.07005314771090873,8.907781008655768,13.651226723486337,9.364399305242486,12.089212183903674,12.41882968645729,4.716396525669355
2024-11-06,4.587428026173088,17.817046650246553,16.205003003243252,0.07004786418641164,8.907109169049528,13.65019712534313,9.363693026727578,12.229716002860707,12.45371832494269,4.716040807227062
2024-11-07,4.587419376403789,17.81701305553025,16.204972448096303,0.07004773210851056,8.90709237435782,13.650171387379428,9.372348845361184,12.229692943267963,12.442193061939005,4.719048775555744
2024-11-11,4.587428026173088,17.817046650246553,16.205003003243252,0.07004786418641164,8.907109169049528,13.65019712534313,9.372366517313244,12.229716002860707,12.441745136851608,4.719340504732478
2024-11-12,4.587263686134062,17.816408372299716,16.204422475154146,0.0700453547914591,8.90679008073684,13.649708120629489,9.372030761619547,12.22927788546819,12.44129942372659,4.722753839439964
2024-11-15,4.58658050379127,17.81375497008769,16.202009146410116,0.07003492291902656,8.905463590233904,13.647675266141427,9.370634982704154,12.227456576014864,12.426061666984433,4.750328374713117
2024-11-18,4.583051089853769,17.800047129351288,16.189541558225503,0.06998103043139707,8.898610757870165,13.63717326028783,9.363424196872783,12.218047440903446,12.416499703513074,4.823623832690747
2024-11-19,4.583180592828414,17.800550104117857,16.18999902504157,0.06998300788079312,8.89886220533186,13.632849115909748,9.363688778537396,12.220464860669907,12.416850555732427,4.82357175395003
2024-11-20,4.5830036072634055,17.79986271239199,16.189373826870362,0.06998030539461786,8.898518564027869,13.632322665455835,9.363327187342053,12.219992951297314,12.419290833147937,4.824327346808614
2024-11-25,4.582848216573772,17.799259192696333,16.188824912189233,0.06997793265201324,8.898216852081973,13.637134695059952,9.363009715658938,12.219578621897918,12.418869746381983,4.822280114807887
2024-11-26,4.583620957691452,17.80226043096399,16.139462651618555,0.06998973204473476,8.899717233004644,13.63943413292222,9.364588468052782,12.257057798019977,12.420963765392571,4.822904830289076
2024-11-28,5.197281410164082,17.77826210145651,16.22240782179564,0.06989538241659268,8.887719973021323,13.508255354905845,9.351964538601248,11.76076825617766,12.407041845951538,4.816403315509572
2024-11-29,5.306398797058344,17.765644186877626,16.32182015194248,0.0698457749825388,8.881412017227861,13.387272007245086,9.345327090631399,11.645349400857208,12.463945643855793,4.812984929321669
2024-12-02,5.593546406331249,17.77478411936571,16.33021727690469,0.06988170870164309,8.86971001225902,13.384754043990055,9.363772752245199,11.4009703437359,12.373294845159299,4.839068491307237
2024-12-03,5.826286155093649,17.797063396960162,16.35068590490302,0.06996929986317188,8.875177208081606,13.3060410372863,9.375509496336024,11.163258067806355,12.390875555042301,4.8451338786274105
2024-12-04,6.1097038149613825,17.80189150913942,16.355121633651965,0.06998828162557326,8.877584928401282,13.2705590883415,9.378052950307971,11.166286514749267,12.143202354236239,4.8276089245854035
2024-12-05,6.67680692501267,17.813301619662948,16.36560443798598,0.07003314056813503,8.883275010557048,13.203659040252457,9.370396505114414,11.173443538664689,11.577524391444763,4.8659553907369
2024-12-06,7.524916530648524,17.812814713426803,16.36515710289733,0.07003122629229738,8.883032196389728,13.20329813332662,9.3701403760379,11.173138125358705,10.73174346489191,4.865728130730184
2024-12-09,8.373106042594355,17.812596453754523,16.364956581313095,0.07003036820261613,8.882923352968447,13.201628297486629,9.370025564100507,11.173001221365437,9.886063607047106,4.865668511167285
2024-12-10,8.37417159108949,17.81486325716645,16.36703916031896,0.07003928015871373,8.884053780024193,13.148257253503045,9.371217979028543,11.174423080180675,9.947934420496928,4.848000198033001
