date,EVERBRIGHT SECURITIES INVESTMENT,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,DBS VICKERS (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,KINGSWAY FINANCIAL SERVICES GROUP LTD,BANK OF COMMUNICATIONS TRUSTEE LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,FIRST SHANGHAI SECURITIES LTD
2024-06-13,24.24234064882372,19.370554943099854,14.621808624637836,11.614147282386464,11.075444139891824,4.3220223246682465,4.611650091558303,3.457616058166251,3.3475374728519274,3.3368784139155743
2024-06-14,24.2412763736464,19.367695442053623,14.62185806714743,11.614729996383975,11.075999825657817,4.324063637064173,4.613477877315161,3.4561475182701447,3.3477054280960963,3.337045834365178
2024-06-17,24.265695215791634,19.396070325915748,14.564765172946768,11.6209633948695,11.086507707437208,4.325927916545234,4.617322923457098,3.434408505280325,3.349502076141463,3.3388367616150183
2024-06-18,24.268329486595785,19.400469289341178,14.558939124127216,11.623598990228935,11.084457445792863,4.32690902242731,4.618370116745346,3.429070794262301,3.3502617319314645,3.339593998547604
2024-06-19,24.2754877457767,19.407789806621924,14.539490321028307,11.631136913404571,11.087726950573593,4.328185300477346,4.61973236503307,3.4186216067142423,3.351249935170352,3.3405790551998895
2024-06-20,24.280554266399978,19.412205748791266,14.532705919433514,11.633564440120454,11.083190647134025,4.3290886331030745,4.62069654624939,3.4147681612969882,3.351949372276956,3.3412762651943546
2024-06-21,24.27513274840738,19.433439186743495,14.529464313037547,11.629873088378764,11.076478083861511,4.327715005188089,4.617404192790466,3.4193915171268268,3.3508857924758475,3.340216071990073
2024-06-24,24.245400811523247,19.49130516535519,14.546916820456948,11.620416835420498,11.062911725617417,4.317854560905038,4.610152876909196,3.422134533184678,3.3467816614739534,3.3361250091538333
2024-06-25,24.245478201439134,19.506551905093847,14.537387427035869,11.62045392711836,11.060667079139458,4.314220409403995,4.610167592250309,3.422145456440009,3.34679234420728,3.336135657871743
2024-06-26,24.24039082766816,19.522383993195547,14.532786818089654,11.605924716213059,11.058554225852527,4.3134418800636505,4.610563472371535,3.434302664358556,3.346153026419796,3.335498375767513
2024-06-27,24.2367665411691,19.524798403054636,14.536676582709674,11.60418946381729,11.05535096923848,4.312341122104727,4.607230275456863,3.4419942430890886,3.345652728494582,3.334999670865563
2024-06-28,24.242103901197755,19.54154518109779,14.498706716221038,11.606744909359247,11.057785550941682,4.313290775066723,4.611208457654715,3.4464909125606797,3.3463894997595314,3.335734096140841
2024-07-02,24.25426815711857,19.504867503211443,14.502195734304282,11.612568967207547,11.067895807010743,4.310893451298013,4.613522279920793,3.4483115334343353,3.3480686584023505,3.337407908091925
2024-07-03,24.271690079676446,19.454874618206066,14.508813857830361,11.61717410712438,11.076118259348673,4.317166466560161,4.616720881554043,3.4493139363249297,3.3493963856835958,3.338731407691343
2024-07-04,24.281754159495613,19.449439732456653,14.484337485603133,11.627675174193174,11.09069784218407,4.303940402535162,4.620894056128861,3.447087780649253,3.3524239925492334,3.341749374204847
2024-07-05,24.28116562437911,19.450797746331734,14.487358702303627,11.62848705075305,11.091472225495941,4.302185356462358,4.618475954260122,3.4454165674920287,3.3526580680989495,3.341982704423077
2024-07-08,24.286779178361993,19.45506612103255,14.471701134121165,11.631175436508844,11.094036458986647,4.303408425416457,4.619543698061591,3.4421010433866326,3.353433167916749,3.3427553362073725
2024-07-09,24.289087146133976,19.443319026747787,14.479153678243954,11.632280744786264,11.088693563837577,4.305716991041585,4.622952802012443,3.4419712056168783,3.3537518440005645,3.343072997578974
2024-07-10,24.282749058201425,19.44163503263073,14.480621794948698,11.636140899543301,11.09237333001146,4.307145836707374,4.626315288217436,3.4339715869735374,3.354864781473324,3.3441823912927138
2024-07-11,24.28438078553689,19.437775969814407,14.480223482079504,11.636922813038332,11.093118703969505,4.307252414970451,4.626626162620501,3.434202339484064,3.3550902182456435,3.344407110240703
2024-07-12,24.287596032217905,19.44368311983101,14.47965238732011,11.635178279639408,11.09145569422129,4.306606699104131,4.625932568274753,3.431402236902117,3.354587244475329,3.3439057380139428
2024-07-15,24.287584931485767,19.443674233026496,14.479234421142827,11.635630015296092,11.09145062483202,4.306604730754224,4.625930453975822,3.4314006685675214,3.3545857112492987,3.343904209669933
2024-07-16,24.285888165141394,19.44231586939575,14.485992248206214,11.63481713309882,11.090675759805976,4.307446419089075,4.6256072796821295,3.429235171002567,3.354351354966028,3.343670599612046
2024-07-17,24.29016209995092,19.43979508486064,14.476885452891649,11.636864678142654,11.092627544516038,4.308204461993066,4.6264213138995895,3.429838662522734,3.3549416681109245,3.344259033111785
2024-07-18,24.292049770746775,19.439020129314716,14.494330312224834,11.638683293479284,11.09348959018617,4.306253579271519,4.6267808487749695,3.409671157194537,3.3552023919950478,3.344518926812148
2024-07-19,24.294737431800982,19.429741149560193,14.495933958168864,11.639970991969339,11.094716968699233,4.3069128964206,4.62729275364965,3.4102312768827017,3.3555736100224705,3.344888962825967
2024-07-22,24.29738124882783,19.419693016600572,14.498654538478117,11.641237684132074,11.095924324889527,4.307381585974487,4.627796307779619,3.410739558563901,3.3559387723408505,3.3452529624130234
2024-07-23,24.292305184034245,19.39821884467814,14.543076945006748,11.638805665794088,11.093606230184545,4.30191028951961,4.631400919859482,3.4008841594047183,3.355237669515107,3.3445540920033183
2024-07-24,24.290683956063358,19.39692423987476,14.55380842828356,11.638028911297134,11.092865861389482,4.301623187194954,4.63109182787917,3.3956289594377798,3.355013746543715,3.3443308820360866
2024-07-25,24.294104334127024,19.390512001430768,14.55521770741856,11.639667665432855,11.09442785096228,4.302411770466451,4.631743933226535,3.391626771747748,3.3554861669762857,3.344801798211492
2024-07-26,24.30772876922509,19.380527513135394,14.57069937617618,11.646195335458872,11.100649743736211,4.305053332677708,4.635942486893736,3.3491578728958062,3.357367965246173,3.3466776045548285
2024-07-29,24.308796254341633,19.38114989157722,14.56584982252329,11.646706783496777,11.10113723388792,4.303138108569998,4.636146076445557,3.3527358481043468,3.35751540560836,3.3468245754448955
2024-07-30,24.301922736378547,19.383489936987605,14.585159424124134,11.64341357854127,11.097998293341895,4.297348126126371,4.63483516688827,3.3533884654538277,3.356566039699397,3.3458782324586807
2024-07-31,24.301922736378547,19.383489936987605,14.585159424124134,11.64341357854127,11.097998293341895,4.297348126126371,4.63323453509018,3.3549890972519183,3.356566039699397,3.3458782324586807
2024-08-01,24.301733802614592,19.383339241268914,14.58504603272306,11.64332305755754,11.097912012654861,4.297314716664688,4.633198514300816,3.3557404577872743,3.356539944288646,3.3458522201396126
2024-08-02,24.305023892650766,19.367668185309164,14.587478010793042,11.644899388756405,11.099414503383784,4.297896508583175,4.630395416871875,3.363924525914044,3.356994369422113,3.3463051983156307
2024-08-05,24.30194496407333,19.350991944639553,14.610737164219637,11.643424228161305,11.098008444099158,4.2946081139503915,4.626607577923923,3.371227160400204,3.3565691097743966,3.345881292758104
2024-08-06,24.304723746162928,19.357778375670463,14.595530637243165,11.644755584098231,11.099277435002572,4.294138686937015,4.630338235404873,3.3702405118230083,3.3569529133810025,3.3462638742767425
2024-08-07,24.30605778729877,19.36021309172261,14.596560459398876,11.645394743099926,11.09988665372199,4.285683761699572,4.632193290219671,3.3704254980638484,3.3571371702902484,3.346447544484489
2024-08-08,24.30831487366519,19.366951293228098,14.58350643620909,11.646476146836239,11.100917400997181,4.286081734849886,4.632623440613186,3.3709214568230492,3.3574489176169258,3.3467582991611504
2024-08-09,24.30714736286576,19.377502396970275,14.576173386427133,11.645916775002057,11.100384231955369,4.285875877441066,4.63235519688763,3.3707595539011344,3.3572876617713345,3.3465975567782387
2024-08-12,24.305279578839496,19.382874209611273,14.575053339577998,11.645021891822275,11.099531268008416,4.285546546714473,4.631999242364808,3.371323837346413,3.3570296846351195,3.346340401079729
2024-08-13,24.317491868670462,19.347828557663153,14.583613236571075,11.649119239447641,11.103436682571491,4.287054433443213,4.633217237135955,3.3725100511506985,3.358210868984484,3.3475178243618315
2024-08-14,24.317647639366175,19.34795249415838,14.583020329296929,11.649193860276883,11.103507807918882,4.287081895052135,4.633246916161913,3.372577409498029,3.3582323806949117,3.347539267575763
2024-08-15,24.318014821045068,19.342067612723167,14.582462676594037,11.649369756014123,11.10367546412885,4.292591559418856,4.633316875370412,3.3726283333642595,3.358283087959938,3.3475898133812896
2024-08-16,24.324147281062064,19.316967688180835,14.586368884225005,11.652307466792639,11.10647556299903,4.298159247563326,4.634485294367331,3.3735246021475875,3.3591299719228846,3.3484340007393003
2024-08-19,24.32565026117657,19.31816127650985,14.581091207371975,11.6530274585855,11.107161828039303,4.298424829242446,4.634771657509189,3.3737330509920316,3.359337531328422,3.348640899244711
2024-08-20,24.326819374127137,19.31451249520092,14.5815631264333,11.653587513719437,11.107695648372893,4.29863141546238,4.634994408864632,3.3741240571697104,3.3594989841558296,3.3485729764937604
2024-08-21,24.327870636733,19.287036401884283,14.594817360516934,11.656788861778907,11.110747034898049,4.299812289191098,4.6378701551242205,3.3751425299368885,3.360421869536924,3.349492860399697
2024-08-22,24.33183658359627,19.267284420523392,14.603653337403156,11.65868915983263,11.112558316822787,4.3005132476644325,4.638626224032538,3.37583012509196,3.3609696879124726,3.3500388971203625
2024-08-23,24.332649985275246,19.265638823318643,14.602767714567355,11.659078904244428,11.11292980434127,4.300657011768883,4.6387812910923465,3.3762635345463843,3.3610820435243367,3.35015088732111
2024-08-26,24.404457567739364,19.240977767607877,14.610810452137219,11.645815561077983,11.100287759220029,4.29224247716984,4.640365489159123,3.3614446792375423,3.357258483797195,3.3463397628538303
2024-08-27,24.40752778752366,19.240653540657032,14.608988773241224,11.647280671017045,11.101684238653965,4.2927824657246285,4.635688308078024,3.3609526176062934,3.357680846039394,3.346760751458735
2024-08-28,24.40629960691433,19.246913101246413,14.609854735471565,11.646694582807044,11.101034114270036,4.292566453999461,4.633853958576765,3.3586792150174176,3.3575118883906176,3.346592343306349
2024-08-29,24.406601057981298,19.247150826857574,14.608845796576203,11.64683843536008,11.101171227172529,4.292619473046118,4.633911192989293,3.3586749534946994,3.3575533582388704,3.346633678283337
2024-08-30,24.39350039288451,19.236636700940053,14.65472669620292,11.640586793461415,11.095212481582193,4.290315335326541,4.631423861038261,3.3570092903460726,3.3557511334232806,3.3448373147947588
2024-09-02,24.39496152463601,19.23166193242519,14.65537587108492,11.641284046036734,11.095877067106425,4.290755214260869,4.631701275937681,3.357393265737479,3.3559521375617685,3.3450376652129252
2024-09-03,24.3981967138387,19.2337093493749,14.644286364188256,11.642827879439103,11.097348570213558,4.291507161947148,4.632315518757571,3.357929973589905,3.3563971942227195,3.345481274428138
2024-09-04,24.398117511997874,19.233682962664115,14.644220543729395,11.64281190665266,11.097333345769753,4.291684194327338,4.632309163687542,3.3579710968222813,3.35639258958404,3.3454766847649995
2024-09-05,24.39818445569814,19.233735736158085,14.643940613933568,11.642843852269372,11.097363794699138,4.291695969876014,4.632321873845038,3.3580260405427436,3.356401798874034,3.34548586410387
2024-09-10,24.390421435985786,19.23273608335951,14.66191039840228,11.639139329644046,11.09383283303886,4.291244748084306,4.62924791643654,3.3617120001658085,3.3553338582092467,3.344421396673615
2024-09-11,24.396377104725122,19.214719087220647,14.66378574694868,11.64198138214569,11.09654173225065,4.292292586977377,4.6303782891599035,3.362532865156706,3.356153165781353,3.3452380396338697
2024-09-12,24.434010923677413,19.214855717755878,14.659561757610579,11.632098724257151,11.087122087768662,4.288877380427891,4.6280467249072155,3.3597241624757688,3.3533041908113512,3.34239833030809
2024-09-13,24.43992401786322,19.202169558967373,14.657570899631786,11.634543890240709,11.089452695032854,4.289778938893553,4.629019579650826,3.3604304050404994,3.3540090838434913,3.343100930835691
2024-09-16,24.438807225488812,19.201292107936027,14.66288721475388,11.634012244975086,11.088945957933465,4.288257748760662,4.628716663876173,3.3602768487917842,3.3538558210196876,3.3429481664644225
2024-09-17,24.438796058080495,19.20128333383068,14.662880514490356,11.634006928767796,11.08894089079634,4.288255789224552,4.628714548766034,3.360321008690352,3.353854288462184,3.342946638891214
2024-09-19,24.43790269848121,19.200581431382453,14.666000010830782,11.633581647925677,11.088535534830067,4.288099032137812,4.628545346217567,3.360198172237089,3.353731688399723,3.3428244375576197
2024-09-20,24.439142252484206,19.199270532950504,14.66546441945682,11.634171733453016,11.089097974200547,4.288316535676725,4.627180756766909,3.360460002305333,3.3539017983960933,3.34299399430985
2024-09-23,24.44129781247446,19.1986789269313,14.661776622601824,11.63519788055954,11.090076045184963,4.28778076868702,4.6275888793435485,3.360116597727494,3.354197616328374,3.343288850161473
2024-09-24,24.438126032257838,19.19609610017104,14.67198289045901,11.63368796522128,11.088636871043276,4.288138220335065,4.626988350886722,3.3597262449973115,3.3537623375750227,3.3428549870534354
2024-09-25,24.435935181477074,19.194329501494416,14.672266714967073,11.632645018052251,11.095968015149218,4.28683999270055,4.626573546534386,3.3594250492813527,3.353461676516721,3.34255530382696
2024-09-26,24.43195000191514,19.21225883262481,14.662610329555134,11.630747886682695,11.094158408738597,4.290252298548556,4.624220122621019,3.358877171250623,3.352914771033639,3.342010177029785
2024-09-27,24.428646748944036,19.209661293293504,14.667113963295456,11.629175384180446,11.094942274961,4.289672247072892,4.623594917966544,3.363173390689577,3.3524614496377447,3.3415583299588034
2024-09-30,24.427073553988894,19.210707872466433,14.665621325438613,11.628426469996418,11.0942277651728,4.28939599391783,4.62329716032674,3.367661171257936,3.3522455524783936,3.341343134955944
2024-10-02,24.410049157937642,19.20151804202681,14.7072034132819,11.621006687926267,11.087636708129418,4.294165587385853,4.620074963376047,3.3694218346519595,3.3499092121951297,3.339014393088978
2024-10-03,24.38106520755444,19.207168994040945,14.715327120144863,11.608836118100829,11.125722016661726,4.2877990011707885,4.615236402789128,3.376926780354588,3.3464008841241846,3.3355174750585075
2024-10-04,24.376941771199984,18.97526057014501,14.719402799762932,11.606872779072171,11.348397652861326,4.285934175940357,4.614455853071318,3.3919461151101427,3.34583492562546,3.3349533572112975
2024-10-07,24.356123620323608,18.965614305205612,14.790593579391805,11.596960394205128,11.33870600832446,4.2863731932701805,4.610515061848889,3.3800310142755254,3.342977549300616,3.3321052738541743
2024-10-08,24.32252461846477,19.025061123641386,14.80557299075769,11.580745950346074,11.322852646257433,4.291068769819156,4.60247688609011,3.383947046976544,3.338303520938641,3.3274464467081954
2024-10-09,24.31756169046931,19.054011909236696,14.706557114953645,11.587592257447952,11.32076298398895,4.361962191271166,4.603331852492295,3.3666511580028655,3.340277059707355,3.341291782429765
2024-10-10,24.28427823845513,19.076864716057752,14.824309791857166,11.55935802400883,11.29681086569243,4.341209777970838,4.593704394365412,3.3615805695053513,3.3321381676787274,3.3297454544083642
2024-10-14,24.275097323536656,19.047983933456614,14.878279164030353,11.552828088933763,11.294966631457914,4.33281343177257,4.5911093894017325,3.3688017443455136,3.3302558273401983,3.3278644657246828
2024-10-15,24.284639673773494,19.05737799798785,14.833606732896534,11.55736941498413,11.299406594193153,4.346091511098025,4.592914118469774,3.367856408700648,3.331564924768695,3.3291726231276972
2024-10-16,24.28160866893078,19.063985851587073,14.835250051565858,11.555926921163492,11.29799629712608,4.345549068443162,4.592340869489255,3.367436061138507,3.331149106804894,3.328757103750902
2024-10-17,24.273269045869334,19.089152188083265,14.83369371614851,11.551957988299028,11.29456965614492,4.341561196153721,4.5923515759907065,3.365825796222343,3.3300050092992057,3.327613827788963
2024-10-18,24.255971146148962,19.081258218560144,14.884242645219242,11.545452114617616,11.288208739359797,4.340249722393376,4.586817820365652,3.3639302182185062,3.3281296049763265,3.325739770140377
2024-10-21,24.25374958286713,19.098553711371206,14.879025459338639,11.544394686228726,11.287174871455605,4.3353181317765594,4.589344869922572,3.3591787285401873,3.3278247872272013,3.325435171272174
2024-10-22,24.261120700332057,19.083117258136063,14.879798168262544,11.546823919248478,11.289549978911879,4.335323386792245,4.587362815733909,3.359976285392239,3.3285250458442017,3.3284024413463826
2024-10-23,24.308192474818625,19.002684654827977,14.831468536714745,11.56922723269292,11.31145412576586,4.339736275219675,4.596263282889465,3.3711300636544728,3.3349830978965427,3.3348602555197187
2024-10-24,24.29573984536694,19.02741992061912,14.840038393830193,11.563300535349203,11.305659480732757,4.33487904013102,4.593908703725115,3.3694485121756124,3.333274648829885,3.3363309192401527
2024-10-25,24.32979402052938,19.077556729469826,14.697297725301828,11.579508260011755,11.321506082265955,4.34086407520196,4.600347765580099,3.374171306812234,3.3379467402944063,3.3410072945325617
