date,CITIBANK N.A.,BNP PARIBAS,LONG BRIDGE HK LTD
2024-03-14,76.08666666666667,23.913333333333334,0.0
2024-03-15,76.08666666666667,23.913333333333334,0.0
2024-10-17,60.344736424681436,39.52307936340084,0.13218421191772853
