date,WINBULL SECURITIES INTERNATIONAL (HONG,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,GET NICE SECURITIES LTD,CMBC SECURITIES CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,SUNHIGH FINANCIAL HOLDINGS LTD,TOTAL_CCASS_PCT
2024-03-01,14.16936565291266,0.0,0.08174463375473492,0.07421814157222803,0.0,0.0,0.0,0.0,0.44187096070209353,0.0,14.767199388941716
2024-03-04,14.169490358684978,0.0,0.08174463375473492,0.07515343486461629,0.0,0.0,0.0,0.018830571620083864,0.43925213948340636,0.0,14.78447113840782
2024-03-05,14.169677417343454,0.0,0.08174463375473492,0.07502872909229787,0.0,0.0,0.0,0.018830571620083864,0.43058508830727504,0.0,14.775866440117847
2024-03-06,14.169677417343454,0.0016211750401396705,0.08174463375473492,0.07428049445838723,0.0011847048370251438,0.0,0.0,0.018830571620083864,0.4295874421287275,0.0,14.776926439182553
2024-03-07,14.169677417343454,0.0018082336986173246,0.08174463375473492,0.07428049445838723,0.0011847048370251438,0.0,0.0,0.018830571620083864,0.4303356767626381,0.0,14.777861732474943
2024-03-08,14.656029929385356,0.10319402659350595,0.07775404904054496,0.0699781453134012,0.00847999251765366,0.0,0.0,0.018581160075446992,0.4208455674892052,0.0,15.354862870415115
2024-03-11,14.656029929385356,0.13723870243643904,0.07775404904054496,0.07147461458122244,0.009103521379245841,0.0,0.0,0.018581160075446992,0.4288890898037443,0.0,15.399071066702
2024-03-12,14.722872223348038,0.18693395270533583,0.07762934326822653,0.07083287867687175,0.05674112640488846,0.0,0.0,0.018581160075446992,0.38461854063069945,0.0,15.518209225109509
2024-03-13,14.722934576234199,0.19666100294617386,0.07756699038206731,0.07033405558759802,0.012158812801047528,0.0,0.0,0.018581160075446992,0.4150467490763979,0.0,15.513283347102929
2024-03-14,14.729481629280915,0.2397468472821936,0.07756699038206731,0.06871288054745833,0.01109881373634082,0.0,0.0,0.019204688937039173,0.4021397016414397,0.0,15.547951551807454
2024-03-15,14.733098096678148,0.2961138563701267,0.07750463749590808,0.0561799504294555,0.019578806253994482,0.0,0.0,0.019142336050879956,0.38287265981824137,0.0,15.584490343096757
2024-03-18,14.745568673909993,0.40111611666225,0.07700581440663434,0.054870539820111926,0.06459759006094995,0.0,0.0,0.01833174853081012,0.3839950117691073,0.0,15.745485495159858
2024-03-19,14.755794547240106,0.4125890477155461,0.07700581440663434,0.056990537949525334,0.06659288241804492,0.0,0.0,0.017895278327695593,0.3669103209614815,0.0,15.753778429019032
2024-03-20,14.747875730697885,0.4220043335255881,0.07700581440663434,0.059484653395894066,0.07519758070801702,0.0,0.0,0.012907047434958146,0.3857408925815654,0.0,15.780216052750543
2024-03-21,14.744820439276083,0.41664198531589536,0.07700581440663434,0.05923524185125719,0.0806846346900282,0.0,0.0,0.012283518573365964,0.3981491169272498,0.0,15.788820751040515
2024-03-22,14.757852192483359,0.4218796277532696,0.07700581440663434,0.061043475549874514,0.08417639631494442,0.0,0.0,0.012034107028729093,0.4007679381459369,0.0,15.814759551682748
2024-03-25,14.71383105485495,0.4409596109179904,0.07700581440663434,0.06048229957444155,0.09471403407585229,0.0,0.0,0.012034107028729093,0.3940338264407413,0.0,15.79306074729934
2024-03-26,14.736215740986111,0.39662670885878626,0.07700581440663434,0.05705289083568455,0.0399682000280588,0.0,0.0,0.012034107028729093,0.4011420554628923,0.0,15.720045517606895
2024-03-27,14.755732194353946,0.37255849480132813,0.07744228460974888,0.05630465620177394,0.04427054917304485,0.0,0.0,0.01402939938582407,0.40980910663902353,0.0,15.730146685164689
2024-03-28,14.670495798974295,0.4195102180792194,0.07744228460974888,0.06391170831319855,0.048074075228757146,0.0,0.0,0.01402939938582407,0.40245146607223575,0.0,15.695914950663278
2024-04-02,14.675920500070147,0.42375021433804616,0.07744228460974888,0.06347523811008401,0.07937522408068463,0.0,0.0,0.012657635890321272,0.4092479306635906,0.0,15.741869027762622
2024-04-03,14.66600639117083,0.4650901778616078,0.07737993172358966,0.06347523811008401,0.09147168399557294,0.0,0.0,0.011535283939455347,0.40937263643590904,0.0,15.784331343237051
2024-04-05,14.248678524107184,0.896883914514193,0.07694346152047514,0.06023288802980468,0.06584464778413432,0.0,0.0,0.015588221539804525,0.409933812411342,0.0,15.774105469906937
2024-04-08,14.216005611759755,0.8958862683356457,0.07694346152047514,0.06023288802980468,0.06571994201181587,0.0,0.0,0.014590575361257034,0.37358207978051783,0.0,15.70296082679927
2024-04-09,14.170550357749685,0.8958862683356457,0.07694346152047514,0.06023288802980468,0.06571994201181587,0.0,0.0,0.014278810930460944,0.3897314772957553,0.0,15.67334320587364
2024-04-10,14.215382082898161,0.8695109974902964,0.07694346152047514,0.0599834764851678,0.06484700160558682,0.0,0.0,0.014278810930460944,0.3817503078673754,0.0,15.682696138797525
2024-04-11,14.21955972627083,0.8982556780096959,0.07694346152047514,0.05474583404779349,0.06640582375956727,0.0,0.0,0.014528222475097816,0.3568091534036882,0.0,15.687247899487147
2024-04-12,14.189942105345201,0.8815451045190255,0.07694346152047514,0.054496422503156616,0.06653052953188571,0.0,0.0,0.014902339792053125,0.3944702966438559,0.0,15.678830259855653
2024-04-15,14.176224470390173,1.7579772723729947,0.07725522595127123,0.0551199513647488,0.03448114604604761,0.0,0.0,0.01926704182319839,0.39272441583139783,0.0,16.513049523779834
2024-04-16,14.179466820470452,1.7658960889152155,0.07725522595127123,0.0541223051862013,0.035665850883072746,0.0,0.0,0.07370111144019578,0.4051949930632414,0.0,16.59130239590965
2024-04-17,14.154089195803651,1.7725054948480927,0.07725522595127123,0.0541223051862013,0.037162320150893983,0.0,0.0,0.07370111144019578,0.41174204610995935,0.0,16.580577699490266
2024-04-18,14.176910352137925,1.7655843244844194,0.07725522595127123,0.054371716730838175,0.0327352652335895,0.0,0.0,0.0861716886720394,0.3283138844289255,0.0,16.521342457639008
2024-04-19,14.157830368973205,1.757665507942199,0.07725522595127123,0.054371716730838175,0.035852909541550404,0.0,0.0,0.08567286558276566,0.3429044597901825,0.0,16.51155305451201
2024-04-22,13.625087309628844,2.1713145547224517,0.07725522595127123,0.05038113201664823,0.03572820376923197,0.0,0.0,0.08355286745335225,0.3344244672725289,0.0,16.37774376081433
2024-04-23,13.632881420398746,2.4958613271811823,0.07694346152047514,0.03603996820002806,0.03211173637199732,0.0,0.0,0.08062228180386899,0.2910268585057131,0.0,16.64548705398201
2024-04-24,13.632694361740269,2.506960140917523,0.07631993265888294,0.03529173356611744,0.029929385356424684,0.0,0.0,0.08062228180386899,0.263841000140294,0.0,16.62565883618338
2024-04-25,13.653707284375926,2.846159841623669,0.07631993265888294,0.03529173356611744,0.030054091128743122,0.0,0.0,0.08062228180386899,0.23366220323923245,0.0,16.95581736839644
2024-04-26,13.622032018207042,3.5056663185297188,0.07594581534192764,0.035603497996913536,0.029929385356424684,0.0,6.23528861592181e-05,0.08062228180386899,0.2566080653458247,0.0,17.60646973546788
2024-04-29,13.6765284407102,3.815435456968715,0.07594581534192764,0.035665850883072746,0.03130114885192748,0.0,6.23528861592181e-05,0.08062228180386899,0.264402176115727,0.0,17.979963523561597
2024-04-30,13.6765284407102,4.056865832177206,0.07594581534192764,0.03591526242770962,0.03130114885192748,0.0,6.23528861592181e-05,0.08087169334850587,0.21370927966828265,0.0,18.171199825411918
2024-05-02,13.17344296465362,4.092454626781314,0.0733195454188184,0.03671977233741151,0.03023981251316242,0.0,5.9999628002306387e-05,0.07181955471876074,0.24524343949067517,0.0,17.723299715541764
2024-05-03,13.181842912573943,4.3591529732515655,0.0733195454188184,0.03695977084942074,0.030299812141164725,0.0,5.9999628002306387e-05,0.07181955471876074,0.22190358419777798,0.0,17.975358152779453
2024-05-06,13.142663155488435,4.3591529732515655,0.0733195454188184,0.0365997730814069,0.030299812141164725,0.0,0.012359923368475117,0.06581959191853011,0.2354635001262992,0.0,17.955678274794696
2024-05-07,13.222762658871515,4.3591529732515655,0.07355954393082763,0.036299774941395364,0.030299812141164725,0.0,0.012359923368475117,0.06605959043053933,0.18878378954050484,0.0,17.98927806647599
2024-05-08,13.121483286803622,4.31685323550994,0.07349954430282532,0.033179794285275434,0.031199806561199323,0.0,0.012359923368475117,0.06557959340652088,0.2147036288375012,0.0,17.86885881307536
2024-05-09,13.200622796138664,4.568011678327594,0.07349954430282532,0.033179794285275434,0.03239979912124545,0.0,0.012359923368475117,0.06557959340652088,0.17726386096406202,0.0,18.162916989914663
2024-05-10,13.151183102664762,4.812690161321,0.07349954430282532,0.03161980395721546,0.029099819581118593,0.0,0.013559915928521243,0.06557959340652088,0.20108371328097768,0.0,18.378315654442943
2024-05-13,13.198882806926598,4.930169432949516,0.07349954430282532,0.03161980395721546,0.02933981809312782,0.0,0.013559915928521243,0.06557959340652088,0.1583039785153332,0.0,18.50095489407966
2024-05-14,13.134563205708124,4.929449437413488,0.07277954876679765,0.03209980098123392,0.03023981251316242,0.0,0.013559915928521243,0.06461959935848398,0.18578380814038953,0.0,18.4630951288102
2024-05-16,13.212562722111123,5.252487434577906,0.0732595457908161,0.033239793913277735,0.031799802841222385,0.0,5.9999628002306387e-05,0.06407960270646322,0.14864403840696186,0.0,18.816132939975773
2024-05-17,13.130843228771983,5.090068441575663,0.0733795450468207,0.0329397957732662,0.03533978089335846,0.0,0.011099931180426681,0.06407960270646322,0.21188364632139278,0.0,18.64963397226937
2024-05-20,13.159343052073078,5.136628152905452,0.07313954653481149,0.03467978498533309,0.05687964734618645,0.0,0.011099931180426681,0.06419960196246784,0.1629839494995131,0.0,18.698953666487267
2024-05-21,13.224502648083583,5.202687743335992,0.07313954653481149,0.031799802841222385,0.06749958150259469,0.0,0.011099931180426681,0.06407960270646322,0.15128402203906335,0.0,18.826092878224156
2024-05-22,13.1651630159893,5.3966065410394455,0.07313954653481149,0.03347979242528696,0.06695958485057392,0.0,0.011099931180426681,0.06431960121847244,0.19622374341279084,0.0,19.00699175665111
2024-05-23,13.217242693095303,5.5552455574775434,0.07313954653481149,0.03431978721731925,0.06689958522257163,0.0,0.011099931180426681,0.06443960047447705,0.16982390709177603,0.0,19.19221060829423
2024-05-24,13.120643292011588,5.584585375570671,0.07313954653481149,0.0328797961452639,0.05915963321027409,0.0,0.011099931180426681,0.06455959973048167,0.2006637158849615,0.0,19.14673089026848
2024-05-27,13.168642994413435,5.445566237489328,0.07343954467482303,0.03245979874924775,0.06125962019035482,0.0,0.011099931180426681,0.06455959973048167,0.19718373746082773,0.0,19.054211463888922
2024-05-28,13.114223331815342,5.447246227073392,0.07343954467482303,0.033119794657273126,0.05435966297008958,0.0,0.011099931180426681,0.06455959973048167,0.2014437110489915,0.0,18.99949180315082
2024-05-29,13.210282736247036,5.758944294545374,0.07343954467482303,0.03155980432921316,0.054419662598091896,0.0,0.011099931180426681,0.06563959303452319,0.16964390820776912,0.0,19.375029474817257
2024-05-30,13.159223052817074,5.51900578216415,0.1154392842764375,0.03329979354128005,0.05381966631806883,0.0,0.011099931180426681,0.0658795915465324,0.20036371774495,0.0,19.158130819588916
2024-05-31,13.254862459852749,5.658564916897515,0.24125850419727396,0.03425978758931694,0.056399650322168,0.0,0.011099931180426681,0.07247955062678611,0.18410381855632496,0.0,19.51302861922256
2024-06-03,13.022783898739828,5.681544774422399,0.24125850419727396,0.034499786101326174,0.056759648090181844,0.0,0.011099931180426681,0.07247955062678611,0.1985637289048808,0.0,19.318989822263102
2024-06-04,13.146263133168572,5.687184739454616,0.24125850419727396,0.2480384621615346,0.05645964995017031,0.0,0.011099931180426681,0.0724195509987838,0.15806398000332397,0.0,19.620787951114703
2024-06-05,13.106543379431049,5.733864450040409,0.2736583033185194,0.23453854586101566,0.05705964623019338,0.0,0.011099931180426681,0.06521959563850703,0.192143768708634,0.0,19.674127620408754
2024-06-06,13.076603565057896,5.65712492582546,0.2820582512388423,0.16871895394248557,0.05621965143816108,0.0,0.012059925228463584,0.06521959563850703,0.20258370398103534,0.0,19.520588572350853
2024-06-07,13.002984021499067,5.702784642735216,0.3249579852604914,0.13571915854121702,0.056279651066163394,0.0,0.012059925228463584,0.0649195974984955,0.21782360949362112,0.0,19.517528591322733
2024-06-11,13.104863389846983,5.594005317167033,0.3693577099821981,0.1302111926906053,0.056759648090181844,0.0,0.012059925228463584,0.06395960345045862,0.1856638088843849,0.0,19.516880595340307
2024-06-12,13.032563838104203,5.693604699650862,0.3693577099821981,0.12787120719851539,0.057419643998207204,0.0,0.012059925228463584,0.06425960159047014,0.21500362697751274,0.0,19.57214025273043
2024-06-13,13.049663732084863,5.740404409492661,0.3693577099821981,0.13027119231860762,0.06335960717043554,0.0,0.012059925228463584,0.06425960159047014,0.20828366864125442,0.0,19.63765984650895
2024-06-14,13.0376038068564,5.609365221935624,0.3693577099821981,0.16603097060798222,0.08285948627118511,0.0,0.012059925228463584,0.06425960159047014,0.1968837393208162,0.0,19.538420461793137
2024-06-17,13.113143338511302,5.783244143886308,0.3696577081222096,0.15403104500752096,0.0629996094024217,0.0,0.007259954988279072,0.06425960159047014,0.13976409346262053,0.0,19.69435949497113
2024-06-18,13.056563689305126,5.633905069788567,0.37163769584628575,0.15771058219439038,0.06365960531044706,0.0,0.007259954988279072,0.06401960307846091,0.20114371290897998,0.0,19.55589991342054
2024-06-19,13.138463181528273,5.858903674797216,0.3717576951022904,0.15723058517037194,0.06137961944635943,0.0,0.007259954988279072,0.06419960196246784,0.16256395210349697,0.0,19.821758265098758
2024-06-20,13.066643626809512,5.8323838392201965,0.37163769584628575,0.16167055764254262,0.06929957034266387,0.0,0.007259954988279072,0.011879926344456664,0.22369157311224672,0.0,19.744466744306184
2024-06-21,13.137743185992246,5.773524204149934,0.37163769584628575,0.157830581450395,0.0695995684826754,0.0,0.007259954988279072,0.011879926344456664,0.32449094815612145,0.0,19.853966065410393
2024-06-24,13.071143598909687,5.7698042272137915,0.37163769584628575,0.16305054908659566,0.06797957852661314,0.0,0.007259954988279072,0.012179924484468196,0.32347095448008223,0.0,19.786526483535802
2024-06-25,13.088843489170369,5.789124107430534,0.3717576951022904,0.1700105059348632,0.06833957629462697,0.0,0.007859951268302136,0.011939925972458972,0.30481107017136494,0.0,19.812686321344806
2024-06-26,13.085903507398255,5.694084696674881,0.3717576951022904,0.1699505063068609,0.06917957108665926,0.0,0.007859951268302136,0.011939925972458972,0.3429708335808318,0.0,19.75364668739054
2024-06-27,13.10948336120316,5.717604550851785,0.3717576951022904,0.1699505063068609,0.08999944200345958,0.0,0.007859951268302136,0.011939925972458972,0.33739086817661734,0.0,19.815986300884937
2024-06-28,13.087343498470311,5.710044597723494,0.38375762070275166,0.1680305182107871,0.10355935793198083,0.0,0.007859951268302136,0.011939925972458972,0.33943085552869573,0.0,19.81196632580878
2024-07-02,13.080383541622043,5.90402339505495,0.4917569511069031,0.1692305107708332,0.16025900639416035,0.0,0.007859951268302136,0.011939925972458972,0.2870033005795364,0.0,20.112456582769187
2024-07-03,13.074443578449813,5.760504284873433,0.5037568767073645,0.14397066738186223,0.15989900862614653,0.0,0.007859951268302136,0.06407960270646322,0.5004819770117426,0.0,20.214995947025127
2024-07-04,13.113563335907315,5.84132378379254,0.5036368774513598,0.1182308269688728,0.15941901160212807,0.0,0.009899938620380555,0.06407960270646322,0.4884820514112813,0.0,20.298635428460344
2024-07-05,13.08554350963024,5.86004366772926,0.6032362599351885,0.10107093336021317,0.16187899635022263,0.0,0.009899938620380555,0.0638996038224563,0.4747421365987531,0.0,20.360315046046715
2024-07-08,13.058363678145197,6.031702603443859,0.6029362617951769,0.09593496520321573,0.16409898258630795,0.0,0.009899938620380555,0.06383960419445399,0.506061942415957,0.0,20.532837976404547
2024-07-09,13.080203542738033,5.968942992553447,0.6032362599351885,0.09444757442503857,0.16817895729046478,0.0,0.008939944572343652,0.014819908116569679,0.4531422705179228,0.0,20.39191145014901
2024-07-10,13.010723973511364,5.957963060629024,0.6032362599351885,0.09468757293704778,0.1675189613824394,0.0,0.008939944572343652,0.014819908116569679,0.4920820290914197,0.0,20.349971710175396
2024-07-11,13.121723285315632,5.964803018221287,0.6032362599351885,0.09457957360664364,0.1675189613824394,0.0,0.008939944572343652,0.014819908116569679,0.4432423318975422,0.0,20.418863283047646
2024-07-12,13.079183549061996,5.887043500330298,0.6032362599351885,0.09403957695462288,0.14573909641760222,0.0,0.008939944572343652,0.05081968491795351,0.49160203206740116,0.0,20.360603644257406
