date,CHINA GALAXY INTERNATIONAL SECURITIES,CHINA SECURITIES (INTERNATIONAL),BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,FOSUN INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD
2024-04-15,43.157716130527575,15.573774168530798,14.54768258959641,12.22672931923724,0.0,6.671170429445581,3.63566646388922,4.187260898773175
2024-04-17,43.15621897768363,15.573233910093192,14.54717792655317,12.240181278864798,0.0,6.667469977695717,3.628602287549282,4.187115641560213
2024-04-22,43.14873477129281,15.570533180058987,14.5446551364528,12.25540069825994,0.0,6.6663136965710095,3.627973010724909,4.1863895066395465
2024-04-26,43.15023140489647,15.571073251124984,14.527816895747636,12.269699965416866,0.0,6.666544920711039,3.6280988486283796,4.186534713474622
2024-05-03,43.111352643222666,15.557043568636026,14.51472719698263,12.34874578546382,0.0,6.660538301448028,3.624829897666304,4.182762606580525
2024-05-06,43.10985870531904,15.556504470332897,14.514224218073576,12.351783164783718,0.0,6.660307493783295,3.624704286419004,4.182617661288469
2024-05-07,43.10687114010689,15.555426385807127,14.513218364826603,12.357857291941363,0.0,6.659845926439576,3.624453090039436,4.182327800839006
2024-05-08,43.10985870531904,15.556504470332897,14.514224218073576,12.358713765713773,0.0,6.660307493783295,3.624704286419004,4.175687060358413
2024-05-09,43.1526781852369,15.569453150310974,14.52630534111046,12.369000718659926,0.0,6.6658512964066325,3.537548554804769,4.17916275347034
2024-05-10,43.1332309628336,15.534703632342008,14.519758904074637,12.432758931998276,0.0,6.662847258230553,3.5394209420673226,4.177279368453599
2024-05-14,43.13472628069382,15.53524218044694,14.520262266663774,12.440123427804307,0.0,6.624944079283836,3.567277581152835,4.177424183954486
2024-05-17,43.137717227468706,15.536319388685014,14.483132289666454,12.44791998648293,0.0,6.6254034505801505,3.567524934927773,4.201982722188981
2024-05-20,43.13921285640493,15.498719919699127,14.51830546120847,12.455285773942167,0.0,6.6256331601186185,3.5607144193834754,4.202128409243206
2024-05-21,43.140708589054746,15.49232284913907,14.518808843214314,12.459184849317875,0.0,6.62586288558617,3.5608378772878058,4.20227410640002
2024-05-22,43.18058070801406,15.504149244089765,14.522952346215682,12.39235870166014,0.0,6.63092087928648,3.5635561188002174,4.205482001933655
2024-05-28,43.192570515137405,15.508454229247452,14.492276554662938,12.402741312578492,0.0,6.632762064863172,3.5645455994842896,4.20664972402625
2024-05-29,43.299272544641795,15.546765992613254,14.528077973797732,12.186342863273573,0.0,6.649147502569237,3.5733513789317675,4.217041744172641
2024-05-31,43.3022858705021,15.547847938550364,14.529089026189288,12.187190947315967,0.0,6.649610236627825,3.5701204096180787,4.213855571196387
2024-06-04,43.306806645773484,15.54947113984496,14.530605868662263,12.188463294730305,0.0,6.650304458489738,3.560053093163266,4.214295499335988
2024-06-05,43.32640758465311,15.556508930368643,14.491921871845085,12.193979871513044,0.0,6.65331442900749,3.561664396062094,4.216202916550534
2024-06-07,43.32188271640556,15.533996913859873,14.490408382941213,12.224037390576637,0.0,6.652619578617645,3.561292427486055,4.215762590113013
2024-06-11,43.32037463701015,15.533456159414191,14.48990395688807,12.227092962318295,0.0,6.652387994072308,3.561168455225521,4.215615835071462
2024-06-12,43.31642820987841,15.534537705956616,14.490912844115986,12.227944297010431,0.0,6.652851179287499,3.561416408378394,4.215909355372664
2024-06-14,43.279228669823844,15.519949523375743,14.477304709369083,12.233851653059185,0.0,6.6466036159853985,3.5650281038121574,4.278033724574589
2024-06-21,43.27824847144871,15.502156688247068,14.412069970996397,12.306678381525574,0.0,6.670250420829399,3.557466891109013,4.273129175843834
2024-06-24,43.25814577412159,15.419558419640722,14.444726229138267,12.316346970464554,0.0,6.662609962358684,3.589962845794101,4.3086497984820875
2024-06-25,40.324616687279956,14.30832365989957,13.570006301341836,11.385205537449393,6.843287507611611,6.217032648759921,3.2965183544258805,4.055009303231836
2024-06-26,40.23128250474797,14.269470915419994,13.536390992406474,11.612899219452395,6.824705281820992,6.193685726832592,3.3198931322844842,4.011672227035098
2024-06-27,40.263149253262185,14.237572353968716,13.481326319709439,11.611459158475443,6.8166226414931375,6.2077983942065655,3.3222558368161246,4.05981604206839
2024-06-28,40.17220958021951,14.207697918944076,13.51437308479152,11.742045068524016,6.802319448144728,6.19477268552793,3.3152848087739364,4.051297405074285
2024-07-02,40.12687247821102,14.191663554477001,13.492672220572954,11.84809920656229,6.79464256270732,6.1877814584060475,3.3115432818045916,4.046725237258776
2024-07-03,40.16310764520454,14.202196342416102,13.567223738410867,12.147311431783432,6.799685419660649,6.192373914368995,3.3591773032090275,3.5689242049463825
2024-07-04,40.16051578558664,14.201279827202423,13.566348200102293,12.152980859503918,6.799246613226412,6.191974299776682,3.3589605242665583,3.5686938903350756
2024-07-05,40.17653519737291,14.192121176906777,13.55759902816388,12.16771529619919,6.79486166181625,6.18798098875533,3.35679427269114,3.5663923780945255
2024-07-09,40.17198750132936,14.189375884935387,13.55497647672852,12.191153300586235,6.793547279072869,6.177112112202328,3.356144941963791,3.5657025031815106
2024-07-11,40.16421822537288,14.186631654844787,13.552354939697823,12.208135561207666,6.792233404733622,6.175917456632642,3.3554958623980067,3.565012895112579
2024-07-12,40.24464594932996,14.215039988058548,13.579493151524632,12.032334807433747,6.805834662207691,6.188284558653564,3.36221514903881,3.5721517337530493
2024-07-15,40.242676721334405,14.213203759470789,13.57773901973513,12.040468659116769,6.804955518133469,6.187485186648607,3.361780834708351,3.571690300852484
2024-07-16,40.24397635080999,14.213662772142243,13.558800626029665,12.057004907199143,6.805175282858183,6.187685010288173,3.3618894027713924,3.5718056479012104
2024-07-19,40.24720583150429,14.213662772142243,13.591095432972713,12.02148061956179,6.805175282858183,6.187685010288173,3.3618894027713924,3.5718056479012104
2024-07-22,40.22326441267981,14.210909140739131,13.588462412351157,12.038524812719386,6.8038569073864315,6.186486262011249,3.3773823747723206,3.571113677340522
2024-07-23,40.225825621968106,14.20953272509727,13.587146284577209,12.04058734842684,6.803197911189949,6.185887062032214,3.377055254115708,3.5707677925927084
2024-07-26,40.23944734493218,14.213203759470789,13.461481469255302,12.143808703987728,6.804955518133469,6.187485186648607,3.377927716719438,3.571690300852484
2024-07-29,40.23232020936525,14.211826899318156,13.46017742987445,12.155548564345906,6.80429630911544,6.186885793159098,3.377600490419842,3.571344304401859
2024-08-01,40.21933313103755,14.20723929144069,13.455832456040556,12.183904939655903,6.802099867829639,6.1848886532978575,3.37651019381501,3.5701914668827923
2024-08-02,40.2053220450154,14.220551521632466,13.468440615543061,12.153317702373418,6.808473457896678,6.190683914416095,3.3796739950309163,3.5735367480919633
2024-08-07,40.204023034583805,14.220092063933082,13.468005458107005,12.156155977280369,6.808253480102813,6.190483897040918,3.3795647997415452,3.5734212892104678
2024-08-12,40.20142526552593,14.219173237597419,13.467135227587528,12.161831976911815,6.807813567156451,6.190083901062726,3.379346430329651,3.573190393828484
2024-08-13,40.19752924133043,14.21779522070852,13.465830092649048,12.170344601169438,6.807153804319664,6.189484004007052,3.379018929118672,3.5728441066971808
2024-08-21,40.168981454797134,14.207697918944076,13.456266827188863,12.232720132724248,6.802319448144728,6.18508830926082,3.376619191798966,3.5703067171411624
2024-08-22,40.16575332937477,14.207697918944076,13.456266827188863,12.235948258146617,6.802319448144728,6.18508830926082,3.376619191798966,3.5703067171411624
2024-08-26,40.16445677033501,14.20723929144069,13.455832456040556,12.238781300358442,6.802099867829639,6.1848886532978575,3.37651019381501,3.5701914668827923
2024-08-28,40.14115578256493,14.201279827202423,13.45018818197204,12.282047546315313,6.799246613226412,6.182294298265827,3.3750938601179827,3.5686938903350756
2024-08-29,40.14374639273648,14.202196342416102,13.444602472779799,12.282840199059878,6.799685419660649,6.1826932881349626,3.375311680265747,3.5689242049463825
2024-08-30,40.13856550673327,14.200363430272692,13.442867334457418,12.294160831693619,6.798807863423812,6.18189535988967,3.37487606808173,3.568463605447795
2024-09-05,40.112681122880836,14.19120596155818,13.43419835653632,12.350720192459788,6.79442347772756,6.177908806050218,3.372699692655808,3.566162390131285
2024-09-11,40.11009452052019,14.190290864241994,13.43333207364997,12.356372116682069,6.793985350150076,6.177510433439506,3.37248220948733,3.565932431828859
2024-09-13,40.10492231642746,14.188461023615528,13.431599842999281,12.377345042521599,6.7931092644850075,6.167042578483764,3.3720473272838567,3.5654726041835048
2024-09-23,40.09845893682487,14.186174386358172,13.445551358162152,12.37535028789146,6.7920144750845495,6.1660486870882005,3.3715038822238674,3.564897986366728
2024-09-25,39.8467256245223,14.097115286286366,13.361141800566505,12.912635321504503,6.749375023435951,6.127338973523768,3.35033798552319,3.555329984637419
2024-09-26,39.828865564702944,14.161231106756428,13.355153082846973,12.881235118188487,6.7463498252603795,6.12459258372924,3.348836300355873,3.553736418159674
2024-10-02,39.715699956518904,14.120994853272698,13.24697284541525,13.202192100317092,6.727181446493537,6.056111317544944,3.339321264181345,3.5915262162562267
2024-10-03,39.716673119481875,14.104334628912202,13.221777705581331,13.266333427620038,6.719244586989167,6.048966199630036,3.335381468008971,3.5872888637763785
2024-10-04,39.75724078728795,14.118741171981156,13.206555157371888,13.206468974499499,6.726107802382176,6.055144774824854,3.3387883154806524,3.59095301617183
2024-10-07,39.74766491257815,14.118741171981156,13.206555157371888,13.216044849209291,6.726107802382176,6.055144774824854,3.3387883154806524,3.59095301617183
2024-10-08,39.92224419916526,14.180753362300605,13.2517369419325,12.793195537559576,6.75565014415824,6.1137998988943565,3.375894752771766,3.6067251632176984
2024-10-09,39.88632995795632,14.24578635428872,13.217318673418363,12.787603517205104,6.7560833412389805,6.130222855691408,3.3761112275329777,3.6005440726681237
2024-10-10,39.85055486432266,14.233008935527783,13.205463714247493,12.859419983400652,6.750023633204062,6.1247244983121085,3.3474566426444317,3.6293477283408047
2024-10-14,39.85438484016779,14.234376848235952,13.177900330243759,12.879877576518705,6.750672367645959,6.125313136211039,3.3477783615797776,3.6296965393970226
2024-10-15,39.860769769474494,14.220636642660939,13.18001151480618,12.881941015915272,6.751753868866289,6.12629445085215,3.348314697249214,3.6302780401754635
2024-10-16,39.832718153183684,14.201942074559037,13.168619147457708,12.957242993422483,6.745917875458074,6.120999083940625,3.3454205244340756,3.627140147544314
2024-10-17,39.839120871890735,14.198740715205513,13.159015069397132,12.963645712129534,6.745917875458074,6.120999083940625,3.3454205244340756,3.627140147544314
2024-10-18,39.888923395316056,14.216490432106973,13.175465034705233,12.85484235556915,6.754350886168782,6.128650889341769,3.349602604268906,3.6316744025231293
2024-10-21,39.85891058175184,14.204652360776352,13.228547669993837,12.863354282004488,6.748726538305687,6.123547561854932,3.343610698000287,3.6286503073125727
2024-10-22,39.84359776798818,14.199195282471813,13.223465587120073,12.896830039580282,6.7461338434448725,6.121195045390758,3.3423261649518574,3.6272562690521593
2024-10-23,39.826315434476626,14.198740715205513,13.255055850002895,12.93163211859428,6.745917875458074,6.120999083940625,3.2941987747776693,3.627140147544314
2024-10-24,39.81356968010736,14.194196642786697,13.250813788336583,12.959496911464086,6.743758955876943,6.119040159295769,3.2931445208762273,3.6259793412563317
2024-10-28,39.835242319268545,14.201923297404548,13.203591601896203,12.966551453484035,6.747429941815028,6.122371077634685,3.2949371542291273,3.627953154267834
2024-10-29,39.84544937478434,14.205562281657885,13.187757397446259,12.96987389619628,6.749158847878987,6.098316644567048,3.314998806264126,3.6288827512050768
2024-10-30,39.8441732067977,14.205107306645667,13.187335020636104,13.020703214789602,6.748942686169343,6.098121327997746,3.266850711427364,3.628766525536474
2024-10-31,39.839069352207275,14.203287697997794,13.185645783918071,12.871725633449039,6.748078177777349,6.09734018681629,3.2664322429372983,3.788420924896887
2024-11-06,39.89016681379815,14.22150478889408,13.202557650584387,12.923506278264686,6.756733241038311,6.101954123713262,3.270621758374949,3.6329553453321735
2024-11-11,39.88632995795632,14.220136886273277,13.20128775590871,12.931881774791984,6.7560833412389805,6.101367204174033,3.270307171969266,3.63260590768743
2024-11-12,39.87226779916407,14.215123493886637,13.174198192736556,12.924117511132518,6.753701444562643,6.099216131499126,3.3300502157790812,3.631325211239364
2024-11-18,39.858215552269904,14.210113635255734,13.169555189068705,12.919562643797896,6.7513212267975895,6.132309734429434,3.3288766008736577,3.6300454175070787
2024-11-19,39.86843438563582,14.213756818507603,13.172931594362208,12.89723699608778,6.753052127834189,6.133881933547132,3.3297300569255333,3.630976087099739
2024-11-20,39.86843438563582,14.213756818507603,13.172931594362208,12.89082750608407,6.753052127834189,6.140291423550838,3.3297300569255333,3.630976087099739
2024-11-21,39.8594926199533,14.210568931024739,13.169977145072096,12.884732301381204,6.751537540900957,6.148526346420977,3.3450033901320992,3.630161725114625
2024-11-26,39.853108099756895,14.2082927438889,13.167867635403455,12.882668480991219,6.750456108977132,6.1475415022080515,3.360485167178867,3.6295802615954784
2024-11-27,39.851831441144476,14.20783759396047,13.16744581456123,12.885459206655486,6.75023986416361,6.1473445712237895,3.360377517047293,3.6294639912436444
2024-11-28,39.841621116046966,14.204197444047132,13.164072220485155,12.875752680230482,6.748510404286689,6.1777954741495975,3.359516564221321,3.6285340965326562
2024-11-29,39.825040491817795,14.198286177042943,13.158593815523226,12.902406832004607,6.7457019212986555,6.184828272432735,3.358118456408871,3.6270240334711636
2024-12-02,39.81484388841641,14.178648732961141,13.155224755233522,12.94070904861252,6.743974785649676,6.183244740056599,3.3572586606207935,3.6260953884493405
2024-12-04,39.826315434476626,14.182733918437886,13.159015069397132,12.915625321826655,6.745917875458074,6.185026271011133,3.3582259618481776,3.627140147544314
2024-12-11,39.825040491817795,14.182279892693996,13.158593815523226,12.918413116353552,6.7457019212986555,6.184828272432735,3.358118456408871,3.6270240334711636
2024-12-12,39.826315434476626,14.182733918437886,13.159015069397132,12.915625321826655,6.745917875458074,6.185026271011133,3.3582259618481776,3.627140147544314
2024-12-13,39.81994153736176,14.161258998369128,13.185716692705505,12.919959968799038,6.744838242908227,6.18403640487177,3.357688503473337,3.6265596515112395
2024-12-16,39.81866700275338,14.160805732643594,13.185294651597149,12.922747178434054,6.744622357865793,6.183838469663601,3.3575810324415722,3.6264435746008594
2024-12-17,39.81994153736176,14.161258998369128,13.185716692705505,12.919959968799038,6.744838242908227,6.18403640487177,3.357688503473337,3.6265596515112395
2024-12-19,39.822490851369594,14.158964564953822,13.186560855980748,12.917586066130845,6.745270054456648,6.1844323133041605,3.3579034661780875,3.626791827626094
2024-12-30,39.821216153564556,14.158511343654329,13.186138760832506,12.920373530187629,6.745054141771402,6.184234352751551,3.357795981385288,3.626675735852747
2025-01-02,39.805926142639436,14.204270476755493,13.181075725968483,12.902613658652234,6.74246426729041,6.1818598142529675,3.3565067003889038,3.6252832140520765
2025-01-03,39.79955749636177,14.182802650391935,13.17896685382324,12.935740631493104,6.741385524145375,6.180873962777024,3.3559696847740232,3.624703196233526
2025-01-06,39.79573805049483,14.18144156875253,13.17770210733743,12.944095931062291,6.740738573307291,6.180280802576352,3.3556476222851814,3.62435534418409
2025-01-07,39.77792365841463,14.17509330703547,13.171803165301016,12.983066134505,6.737721110489975,6.177514226285113,3.3541454809666678,3.6227329170021303
2025-01-08,39.772836761152945,14.173280561756282,13.170118723196184,12.994194070854862,6.736859474388471,6.176724230797376,3.3537165447152706,3.6222696331386097
2025-01-10,39.7753800471422,14.190173201504939,13.170960890392521,13.004616783536882,6.737290264890433,6.145146553148327,3.3539309991267405,3.622501260257957
2025-01-13,39.757583872671155,14.183824279187437,13.228984670882593,12.979623292094509,6.734275887834223,6.142397111154803,3.3524303939495286,3.620880492225754
2025-01-14,39.766479968884276,14.18699803003361,13.228748218678785,12.979331043169637,6.735782739116127,6.095823280571096,3.3851460246349068,3.621690694911566
2025-01-15,39.701756565542894,14.163907457359848,13.207217280880693,13.120964747242434,6.724819667117175,6.085901798227301,3.379636405184219,3.6157960784454395
2025-01-17,39.700489585184954,14.163455452358242,13.206795806207392,13.12373727019114,6.724605061639585,6.0857075821848445,3.3795285527033023,3.61568068953054
2025-01-20,39.703023626770886,14.164359491212469,13.207638782456288,13.118192047326428,6.725034286292813,6.086096026666367,3.3797442645492497,3.615911474725495
2025-01-24,39.714430818253426,14.168429094637705,13.211433507665127,13.093229781757396,6.7269664755021665,6.087844640661359,3.3807153087284063,3.616950372794414
2025-02-03,39.71950278543461,14.170238557996395,13.19715688506728,13.098094703834775,6.727825582695439,6.088622125006102,3.3811470630489775,3.6174122969164224
2025-02-04,39.72077097965689,14.170690996053455,13.197578253839257,13.095320034302848,6.7280403937815345,6.088816527122421,3.3812550188608417,3.617527796382751
2025-02-05,39.7093601462328,14.166620093337517,13.193786903285332,13.120285683317338,6.726107587687631,6.087067354852415,3.3802836646591725,3.616488566627803
2025-02-06,39.69542247229896,14.161647720806748,13.189155987573436,13.150779781563987,6.723746776683477,6.084930841957399,3.37909721160759,3.6152192075084035
2025-02-07,39.6941558961752,14.161195860018802,13.188735156429038,13.153550910874234,6.72353223967646,6.0847366878802,3.3789893935373563,3.6151038554087105
2025-02-11,39.703023626770886,14.10053051548916,13.239553270317945,13.188403920622068,6.725034286292813,6.086096026666367,3.3797442645492497,3.5776140892915094
2025-02-12,39.687824227756025,14.095132448288009,13.234484808660568,13.189735494354405,6.722459759967895,6.083766103312879,3.410352676501726,3.5762444811584984
2025-02-17,39.701756565542894,14.100080518640597,13.235939403304354,13.130538788050321,6.724819667117175,6.085901798227301,3.4434633439034683,3.57749991521389
2025-02-18,39.7271131657181,14.083538834854522,13.244392893840443,13.094217569170489,6.729114655004373,6.089788723944264,3.4520493752146693,3.5797847822531397
2025-02-19,39.75631332669262,14.093890495680045,13.254127766920615,13.030340216038603,6.734060678399592,6.094264830987286,3.422629371451501,3.6143733138297365
2025-02-20,39.75823849216717,14.09344010705208,13.253704214004431,13.03311944479427,6.733845482719554,6.090874450567702,3.4225199968719893,3.6142578118228013
2025-02-21,39.7887545275781,14.104257385022112,13.199915300689986,12.94718039363266,6.7390139779797975,6.095549439889818,3.386769921339662,3.7385590538678612
2025-02-24,39.73538216610888,14.085338031241218,13.185402818293129,12.952169686919198,6.729974311012349,6.096954291234273,3.4461027942058604,3.7686759009850928
2025-02-25,39.739189728650956,14.054746738486967,13.295265654777538,12.870364223799708,6.81685987490432,6.097538519534457,3.4464330100286378,3.6796022498174152
2025-02-26,39.72593208413389,14.0115558737292,13.29401062322193,12.939583147869454,6.812942856175966,6.094034828243134,3.4444526638143937,3.677487922812031
2025-02-27,39.7520849051617,13.965009316221291,13.32082444137527,12.931244754747876,6.813595379996822,6.094618497147233,3.444782563456941,3.6778401418928603
2025-02-28,39.745740353107024,13.93405191860731,13.388923718342493,12.903644409084364,6.812507909725235,6.093645777743941,3.4442327658213445,3.6772531475682935
2025-03-03,39.73178946485572,13.913206321620219,13.384224161183905,12.698085991782495,6.810116696586032,6.0915068876255765,3.6951080569734738,3.675962419372575
2025-03-04,39.734980404455875,13.89406068401932,13.381033221583758,12.717231629383393,6.810116696586032,6.0915068876255765,3.6951080569734738,3.675962419372575
2025-03-05,39.73117701087333,13.867205684745237,13.4435650854608,12.677726738372916,6.809464838855729,6.100495717025106,3.694754364833006,3.6756105598338715
2025-03-06,39.65751490394418,13.85262013252531,13.43261239744721,12.782321577589778,6.802302631324175,6.110015595766831,3.6908682154563257,3.6717445459461886
2025-03-07,39.65559155973786,13.85306166814705,13.433040545827069,12.782728998731127,6.802519446547062,6.1102103451722956,3.6909858574458325,3.6718615783917095
2025-03-10,39.676432313404234,13.861456196099423,13.390151573199397,12.784096315517187,6.806641563448619,6.113912944118734,3.6932224809947902,3.6740866132176158
2025-03-11,39.67390166494935,13.860572082517134,13.389297520442794,12.789659134022568,6.806207421164369,6.056119043809658,3.75039086104755,3.673852272046579
2025-03-12,39.67896328472074,13.862340422477445,13.391005734916552,12.778532787304146,6.807075761120999,6.056891687048756,3.750869338125328,3.6743209842860356
2025-03-14,39.676432313404234,13.861456196099423,13.390151573199397,12.784096315517187,6.806641563448619,6.056505340787209,3.7506300843263154,3.6740866132176158
2025-03-17,39.6941558961752,13.867648150665227,13.300410915422244,12.860003201520659,6.809682110899791,6.040066384282917,3.7523055021717955,3.6757278388621666
2025-03-18,39.69668912925407,13.868533167218121,13.294877852379711,12.860823911390135,6.810116696586032,6.04045185402318,3.75254496977617,3.675962419372575
2025-03-20,39.687824227756025,13.862245876366,13.291908894887912,12.8834737011419,6.8085958893089105,6.039102925136056,3.751706966853162,3.6751415185500362
2025-03-21,39.67010629749744,13.85605732079653,13.285974956220686,12.922365340262143,6.8055563115675515,6.0364068739784535,3.7500320833420906,3.673500816335109
2025-03-24,39.66884133637736,13.85561549254286,13.285551306189708,12.925141985765592,6.805339302717864,6.036214391005424,3.7499125060274023,3.6733836793737815
2025-03-26,39.67137133929432,13.856499177229162,13.286398633271258,12.925966326629212,6.805773334257648,6.0302215602680125,3.7501516682831912,3.673617960767208
2025-03-27,39.67516694882295,13.857824915627786,13.28766982656635,12.917635406352199,6.80642448538364,6.030798509479529,3.7505104688722666,3.673969438895282
2025-03-28,39.66757645592638,13.855173692465458,13.310636478661031,12.908786857582868,6.805122307707262,6.029644721436093,3.7497929363383973,3.673266549882512
2025-03-31,39.66757772076654,13.855174134251463,13.310636903083923,12.908787269192384,6.80512252469536,6.02964172509778,3.7497930559042776,3.673266667008272
2025-04-02,39.66884260129819,13.85561593435704,13.31106133952421,12.915576294273015,6.8053395197198014,6.020267888719824,3.749912625600908,3.6733837965070117
2025-04-03,39.66631292089627,13.854732362319458,13.31021249370993,12.921129664261027,6.804905543508684,6.019883976493157,3.749673493832602,3.673149544978875
2025-04-09,39.64356030753611,13.846785282154059,13.312137757200155,12.9392114505479,6.8010022468979665,6.016430968575247,3.7698293621951895,3.671042624893371
2025-04-10,39.661254527874654,13.852965556273292,13.318079400605177,12.868472454478654,6.804037757113145,6.019116298913485,3.803392873201159,3.6726811315404317
2025-04-11,39.6536693568724,13.850316191953288,13.31553233267004,12.885136262620584,6.802736492427801,6.017965149587696,3.802665478526547,3.671978735341645
2025-04-14,39.64861418783825,13.848550511988172,13.31383482855975,12.896241927461233,6.801869259119465,6.017197961290466,3.802180703294241,3.6715106204484202
2025-04-16,39.584273579129274,13.826077490221081,13.292229527727246,13.037591352403947,6.790831385099021,6.007433428847601,3.796010635919061,3.665552600652773
2025-04-17,39.591832222023335,13.828717588748225,13.294767687637268,13.04008088898808,6.792128098787378,6.008580552184543,3.796735486629322,3.6471574750018463
2025-04-22,39.64608708662649,13.847667840815497,13.312986238796459,12.920914930443633,6.801435725378147,6.01681444048978,3.801938362025587,3.652155375424411
2025-04-24,39.639770742743465,13.845461655073404,13.310865237573555,12.93478821496515,6.800352132769224,6.01585585234454,3.8013326439867776,3.6515735205438786
2025-04-25,39.58553315251465,13.826517436635557,13.29265248707528,13.098464295555884,6.791047469662506,6.0076245856524935,3.796131425150119,3.6020291477535076
2025-04-28,39.6536693568724,13.850316191953288,13.31553233267004,12.948885893442485,6.802736492427801,6.017965149587696,3.802665478526547,3.608229104519741
2025-04-29,39.58679280606194,13.826957411049158,13.29307547334134,13.095698996746,6.791263567978071,6.00781575462301,3.7962522220684596,3.602143768132017
2025-04-30,39.58049533986813,13.824757818945645,13.290960811165615,13.103160531994886,6.790183213907909,6.013223230600872,3.7956483143422433,3.6015707391747016
2025-05-02,39.57294102468486,13.822119232010344,13.278881127419526,13.13246959232946,6.7666202961747555,6.031161503699238,3.7949238786461974,3.6008833450356206
