date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,MERRILL LYNCH FAR EAST LTD,CMB INTERNATIONAL SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIC SECURITIES BROKERAGE (HK) LTD,CITIBANK N.A.,TOTAL_CCASS_PCT
2024-06-27,0.14515203528128715,0.0,0.0,0.2390458234616606,0.30468718427093233,0.010831365221192105,0.10951713723649793,0.08805987984709028,0.9835701513054338,0.06163848155764915,1.9425020581817432
2024-06-28,0.14174705326053297,0.0,0.0,0.23575825461403585,0.3029553399672729,0.011036838274168648,0.10951713723649793,0.08805987984709028,0.967924845985934,0.06169718814421388,1.9186965373297467
2024-07-02,0.1397216760240499,0.0,0.0,0.23575825461403585,0.30157573518300185,0.011036838274168648,0.10954649052978031,0.08805987984709028,0.9678954926926516,0.06169718814421388,1.9152915553089924
2024-07-03,0.13928137662481443,0.0,0.0,0.21650249422080547,0.29033342385585664,0.008600514931732483,0.10628827497543797,0.08805987984709028,0.9658701154561685,0.061667834850931524,1.8766039147628373
2024-07-04,0.13872366405244954,0.0,0.0,0.19545618293735093,0.28766227416716156,0.00909952091753266,0.10587732886948487,0.08805987984709028,0.9657820555763215,0.061403655211390254,1.8520645615787816
2024-07-05,0.13476096945933047,0.0,0.0,0.18761885363095987,0.2890125256581503,0.010508478995086105,0.10599474204261432,0.08805987984709028,0.9657233489897566,0.06146236179795498,1.8431411604209431
2024-07-08,0.13443808323322448,0.0,0.0,0.14285508137535563,0.28959959152379755,0.008982107744403209,0.10599474204261432,0.08805987984709028,0.9657233489897566,0.06163848155764915,1.7972913163138913
2024-07-09,0.1329117119825416,0.0,0.0,0.13909785983521314,0.28842545979250306,0.010831365221192105,0.10599474204261432,0.08805987984709028,0.9658114088696037,0.06160912826436679,1.792741555855125
2024-07-10,0.1335355930197887,0.0,0.0,0.14421457580487573,0.2858381922061384,0.008841865619814995,0.1053997226203112,0.08783310218359267,1.7865252984142748,0.060952747424428154,2.6131410972932247
2024-07-11,0.13054926754554658,0.0,0.0,0.13999858690006328,0.2869800225345251,0.011740357991873554,0.10531188951812762,0.08783310218359267,1.7866131315164586,0.060630692716421644,2.6096570509066086
2024-07-12,0.12598194623199976,0.0,0.0,0.1397350875935125,0.2873606326439873,0.013087132225355307,0.1053997226203112,0.08783310218359267,1.7865252984142748,0.060630692716421644,2.6065536146294552
2024-07-15,0.12580628002763256,0.0,0.0,0.13469932306831986,0.28695074483379723,0.015487903685040173,0.10531188951812762,0.08783310218359267,1.7872865186331994,0.060630692716421644,2.604006454666131
2024-07-16,0.13611203068384078,0.0,0.0,0.13516776627996568,0.2843743071697452,0.015692847590135225,0.10531188951812762,0.08783310218359267,1.7869937416259207,0.06030863800841514,2.611794323059743
2024-07-17,0.13538008816564417,0.0,0.0,0.12852172821474053,0.28390586395809936,0.01797650824690863,0.10460922470065885,0.08783310218359267,1.7869937416259207,0.06030863800841514,2.6055288951039803
2024-07-18,0.1351751442605491,0.0,0.0,0.12866811671837983,0.28326175454208635,0.004666572719014279,0.104579946999931,0.08783310218359267,1.785412745786616,0.0746725707625126,2.6042699539726817
2024-07-19,0.1348530895525426,0.0,0.0,0.1287852275212913,0.2827054782282569,0.0067452894706926374,0.10411150378828518,0.08783310218359267,1.785442023487344,0.0746725707625126,2.6051482849945176
2024-07-22,0.13701963940640458,0.0,0.0,0.1268236215725244,0.28299825523553557,0.009995114251485566,0.10261834105116409,0.08783310218359267,1.785442023487344,0.07519956937561416,2.6079296665636647
2024-07-23,0.13687325090276523,0.0,0.0,0.12524262573321973,0.28299825523553557,0.01195672020025247,0.10048106889803002,0.08783310218359267,1.785442023487344,0.07519956937561416,2.606026616016354
2024-07-24,0.13760519342096184,0.0,0.0,0.1240422400033773,0.2827347559289848,0.004446755741949473,0.0989293507594532,0.08783310218359267,1.785442023487344,0.0845540289797726,2.605587450505436
2024-07-25,0.1378101373260569,0.0,0.0,0.12266618806916767,0.2820028134107882,0.007872246727109587,0.0930445329131525,0.08783310218359267,1.7846808032684194,0.09485196248988646,2.6107617863881734
2024-07-26,0.13783941502678476,0.0,0.0,0.09535009329007035,0.28185642490714885,0.010126629683155133,0.08572510773118644,0.08783310218359267,1.7846808032684194,0.1033970400574231,2.586808616147781
2024-07-29,0.134765256450359,0.0,0.0,0.09573070339953259,0.2789579325350903,0.00968746417223717,0.08426122269479323,0.08783310218359267,1.7846808032684194,0.10348487315960671,2.579401357863631
2024-07-30,0.1346188679467197,0.0,0.0,0.09511587168424744,0.2785480447249002,0.010360851288978047,0.08203611743947554,0.08783310218359267,1.7846808032684194,0.10354342856106244,2.5767370870973956
2024-07-31,0.12958310342152704,0.0,0.0,0.09529153788861462,0.27869443322853954,0.009043354756224156,0.08203611743947554,0.08783310218359267,1.7846808032684194,0.1100430781226483,2.5772055303090413
2024-08-01,0.12762149747276014,0.0,0.0,0.09303715493256907,0.2784016562212609,0.014108396982144666,0.08203611743947554,0.08783310218359267,1.7845929701662357,0.11048224363356624,2.578113139031605
2024-08-02,0.1264503894436456,0.0,0.0,0.09037288416633343,0.2822370350166111,0.013698509171954568,0.08203611743947554,0.08783310218359267,1.7845929701662357,0.0998368716489148,2.5670578792367635
2024-08-05,0.12993443583026143,0.0,0.0,0.08838200051683867,0.27948493114819184,0.0076033017682234265,0.08203611743947554,0.08783310218359267,1.7845929701662357,0.10780585189922927,2.5676727109520487
2024-08-06,0.12990515812953354,0.0,0.0,0.08923105383794673,0.2766742718783169,0.006871359250026821,0.08203611743947554,0.08783310218359267,1.7845929701662357,0.11581213194027103,2.572956164825399
2024-08-07,0.12633327864073413,0.0,0.0,0.08700594858262906,0.27611799556448746,0.005143974907082832,0.08159695192855758,0.08783310218359267,1.7845929701662357,0.11616346434900539,2.564787686322325
2024-08-08,0.12615761243636692,0.0,0.0,0.08697667088190118,0.27248756067423235,0.004997586403443511,0.08159695192855758,0.08783310218359267,1.7845929701662357,0.1163976859548283,2.5610401406291583
2024-08-09,0.12747510896912082,0.0,0.0,0.0840196231083869,0.26926701359416727,0.017177109906235027,0.07998667838852505,0.08783310218359267,1.7704518407146774,0.1218679901142239,2.558078466978929
2024-08-12,1.9507439217968652,0.0,0.0,0.08325840288946243,0.2705259547254654,0.01746988691351367,0.07998667838852505,0.08783310218359267,1.7571304868834994,0.12251209953023692,4.369460533311161
2024-08-13,1.9457081572716726,0.0,0.0,0.08481012102803923,0.27032101082037036,0.012301933569534717,0.07910834736668912,0.08783310218359267,1.746122071409822,0.1400937979828303,4.366298541632551
2024-08-14,1.9455910464687611,0.0,0.0,0.08270212657563301,0.26961834600290163,0.020089801963146598,0.072667253206559,0.08783310218359267,1.7075926172519529,0.13121387135206908,4.317308165004616
2024-08-15,1.9456203241694892,0.0,0.0,0.08246790496981009,0.2696476237036295,0.015317536744504732,0.061395338426331277,0.08783310218359267,1.7051040126900845,0.1323557016804558,4.2997415445678975
2024-08-16,1.9479918179284461,0.0,0.0,0.07436676517841007,0.26543163479881704,0.006040428825669307,0.06110256141905263,0.08783310218359267,1.7050747349893567,0.14912790098562445,4.296968946308969
2024-08-19,1.9495728137677508,0.0,0.0,0.07776297846284232,0.26622213271846934,0.013575630661999722,0.060985450616141176,0.08783310218359267,1.7050747349893567,0.13895770608378627,4.299984549483939
2024-08-20,1.9505389778917703,0.0,0.0,0.15111661808526536,0.26903279198834434,0.0198117809170348,0.0610440060175969,0.08783310218359267,1.7050747349893567,0.14083147893036957,4.385283491003331
2024-08-21,1.950421867088859,0.0,0.0,0.22100248972267725,0.2677152954555904,0.019694670114123344,0.0610440060175969,0.08783310218359267,1.7050747349893567,0.14917834646397857,4.461964512035775
2024-08-22,1.9562481295337035,0.0,0.0,0.22700441837188945,0.2623574762223913,0.00405583988183103,0.060926895214685445,0.08783310218359267,1.7050747349893567,0.15915486937550194,4.4626554657729525
2024-08-23,1.9797874009189067,0.0,0.0,0.20686136027111882,0.2618890330107455,0.0034995635680016104,0.061219672221964096,0.08783310218359267,1.7050747349893567,0.1633717951667377,4.469536662330423
2024-08-26,2.0088894354424034,0.0,0.0,0.1972289967316515,0.2642898044704303,0.005226947910945599,0.06183450393724924,0.08783310218359267,1.7050747349893567,0.1550657114702426,4.485443237135872
2024-08-27,2.0395139104037496,0.0,0.0,0.1944476151625044,0.26510958009081054,0.0025764376640520516,0.06183450393724924,0.08783310218359267,1.7050747349893567,0.14741047106092794,4.503800355492243
2024-08-28,2.0341560911705505,0.0,0.0,0.18850424191474796,0.26303086333913217,0.0016395512407603966,0.06183450393724924,0.08783310218359267,1.7050747349893567,0.1528561233963107,4.4949292121717
2024-08-29,2.038840523287009,0.0,0.0,0.18802994316295657,0.26903279198834434,0.001551718138576804,0.06183450393724924,0.08783310218359267,1.7050747349893567,0.14752758186383938,4.499724899550924
2024-08-30,2.0272758314995025,0.0,0.0,0.20242578861084742,0.26633924352138083,0.0026935484669635087,0.06095617291541331,0.08783310218359267,1.7051918457922681,0.15941713901862214,4.51213267200859
2024-09-02,2.0381378584695398,0.0,0.0,0.2491529989725187,0.25603349286517263,0.004772265218641868,0.0607219513095904,0.08795021298650413,1.7051918457922681,0.17762327227233943,4.579583897886575
2024-09-03,2.027568608506781,0.0,0.0,0.33528799451389524,0.255096606441881,0.004742987517914004,0.060575562805951076,0.025061711823051773,1.7050747349893567,0.17437637526161928,4.58778458186045
2024-09-04,2.026807388287857,0.0,0.0,0.3400017043310814,0.25304716739093047,0.006763148868136636,0.060575562805951076,0.013145687626811035,1.7050747349893567,0.17942382158940234,4.584839215889526
2024-09-05,2.027919940915515,0.0,0.0,0.33211136398492197,0.24139464250124051,0.00017566620436718533,0.060575562805951076,0.013145687626811035,1.7050747349893567,0.19497411605469359,4.5753717150828574
2024-09-09,2.019312296901523,0.0,0.0,0.330832074851618,0.24291708293908945,0.0020787167516783597,0.060399896601583895,0.012355189707158702,1.705250401193724,0.16905749537038817,4.542203154316764
2024-09-10,2.0177898564636743,0.0,0.0,0.3265473419054965,0.24631329622352172,0.01864989536364951,0.06083906211250185,0.00887114332054286,1.7052796788944515,0.2038055588130495,4.5880958330968875
2024-09-11,1.9910070870603793,0.0,0.0,0.3199171813235256,0.24405864975023386,0.03650186983420854,0.060231014750507836,8.788572191221961e-05,1.7060962242412818,0.18823419580116407,4.546134108483213
2024-09-12,1.9634695608612172,0.007060152993614975,0.004101333689236915,0.3336859444231067,0.24417583071278348,0.03221597612895597,0.06020171950987044,8.788572191221961e-05,1.706242700444469,0.20268553800759673,4.553926642492764
2024-09-13,1.9553629818720337,0.010458400907554134,0.0025779811760917753,0.3296284071186227,0.24517186889445533,0.026756837331415897,0.06020171950987044,8.788572191221961e-05,1.706389176647656,0.21092772466569043,4.547562983845302
2024-09-16,1.951349533904709,0.00887645791313418,0.002402209732267336,0.32526848434027933,0.24637297376058895,0.027609621786370803,0.06020171950987044,8.788572191221961e-05,1.706389176647656,0.22727124646489313,4.555829309781681
2024-09-17,1.941682104494365,0.010106858019905256,0.004072038448599509,0.3225147317203631,0.24584565942911565,0.034310410063086716,0.06020171950987044,8.788572191221961e-05,1.706389176647656,0.2239540584817977,4.549164642536672
2024-09-19,1.934241113372464,0.010106858019905256,0.004072038448599509,0.3196730933785347,0.24684169761078747,0.04608979196146278,0.06020171950987044,8.788572191221961e-05,1.7063598814070184,0.22664652545830044,4.554320604888855
2024-09-20,1.9299640082394025,0.010106858019905256,0.004072038448599509,0.3110602926311372,0.24713465001716156,0.04616897699690569,0.06020171950987044,8.788572191221961e-05,1.7063598814070184,0.23969160822841568,4.554847919220329
2024-09-23,1.9214390932139174,0.012216115345798525,0.009813905613531189,0.307515568514011,0.2510895075032114,0.0200602089788705,0.06020171950987044,8.788572191221961e-05,1.7062134052038314,0.25493184196997304,4.543569251574927
2024-09-24,1.9136758544450045,0.012655543955359625,0.010458400907554134,0.33681080915141753,0.25062078365301294,0.0010324521657841185,0.06020171950987044,8.788572191221961e-05,1.7062134052038314,0.26628661865055053,4.558043473364298
2024-09-25,1.9062934538043779,0.016493220478859878,0.012596953474084812,0.32834448460720705,0.253726079160578,0.0018748954007940183,0.06017242426923303,8.788572191221961e-05,1.7062134052038314,0.2623266344973891,4.548129436618267
2024-09-26,1.8933449574426442,0.018309525398379083,0.014881982243802522,0.334320713697238,0.2525835647757192,0.0013475810693207007,0.06017242426923303,8.788572191221961e-05,1.7061841099631943,0.24373640210322237,4.524969146684665
2024-09-27,1.89384297653348,0.01716701101352023,0.009931086576080815,0.35933884920158315,0.25645053653985683,0.0013475810693207007,0.06075832908198116,8.788572191221961e-05,1.7061841099631943,0.23603175381558447,4.5411401195165135
2024-09-30,1.8895658714004189,0.016200268072485813,0.007792534009550139,0.35693663946931586,0.25565956504264686,0.0035154288764887845,0.06075832908198116,8.788572191221961e-05,1.7061841099631943,0.24479401888071406,4.5414946505187075
2024-10-02,1.8740393938625934,0.01573154422228731,0.007323810159351634,0.35538399171553325,0.25305228862591767,0.0012304001067710746,0.060729033841343746,8.788572191221961e-05,1.7061841099631943,0.2376987115983342,4.511461169817239
2024-10-03,1.8582199639183938,0.018895430211127218,0.015790134703562126,0.35661439182230437,0.2576809366466279,0.0038669717641376627,0.059410748012660455,0.012040343901974088,1.7061548147225567,0.2437515184473913,4.532425254150736
2024-10-04,1.8525366872347369,0.018895430211127218,0.015790134703562126,0.3243259685632521,0.2527593362195436,0.008847162672496774,0.059410748012660455,0.02226438288442897,1.7061548147225567,0.25058416460221616,4.511568829826581
2024-10-07,1.8549681922076418,0.018895430211127218,0.015790134703562126,0.330302197653283,0.25817895573746386,0.008583505506760115,0.059410748012660455,0.02226438288442897,1.7061548147225567,0.24444095264055202,4.518989314280036
2024-10-08,1.8606221736506612,0.018895430211127218,0.015790134703562126,0.31846692043577074,0.26336421333028476,0.008732911234010888,0.059410748012660455,0.025926287964104785,1.7061548147225567,0.24947680450612222,4.526840438770861
2024-10-09,1.8596554307096267,0.018895430211127218,0.015790134703562126,0.3230369779752062,0.26559065161872764,0.004980190908359112,0.059410748012660455,0.029441716840593567,1.7061548147225567,0.23787881873777295,4.520834914440193
2024-10-10,1.8630829738642034,0.02604346892665441,0.02308464962227635,0.29418116594736077,0.26629373739402545,0.0044821718175232,0.059410748012660455,0.029734669246967636,1.7061548147225567,0.23553519948678042,4.508003599041008
2024-10-14,1.861823278516795,0.026775849942589577,0.02560404031709331,0.27716063113702755,0.26629373739402545,0.008905753153771586,0.059410748012660455,0.029734669246967636,1.7061548147225567,0.2330451040326009,4.494908626476088
2024-10-15,1.8607979450944854,0.031170136038200555,0.030144802615891326,0.24897860964384244,0.265180518249804,0.011483734329863363,0.059410748012660455,0.029734669246967636,1.7061548147225567,0.23439268510192157,4.477448663056194
2024-10-16,1.860475697447474,0.029881145450154672,0.031521678925849436,0.23600081804147138,0.2657957183031895,0.009670358934407897,0.059410748012660455,0.029734669246967636,1.7061548147225567,0.23951642268940398,4.4681620717741355
2024-10-17,1.8585715068060429,0.030877183631826493,0.026980916627051422,0.19709673847499548,0.2665573945597621,0.010842168559904159,0.059410748012660455,0.029734669246967636,1.7061548147225567,0.23922347028302993,4.4254496109247965
2024-10-18,1.8632587453080278,0.03732213657205593,0.026395011814303287,0.20491856772518305,0.27502371910397255,0.007356034924052782,0.059410748012660455,0.029734669246967636,1.7061255194819194,0.24053003801545822,4.450075190204601
2024-10-21,1.8620869356825314,0.03518358400552525,0.02791836432744843,0.18839605200568574,0.27443781429122444,0.0020402084437109035,0.059410748012660455,0.029734669246967636,1.7060962242412818,0.2520379409188475,4.437342541175884
2024-10-22,1.8532104777693972,0.031521678925849436,0.0219714304780549,0.18693128997381542,0.27534596675098405,0.007108285073982235,0.059410748012660455,0.029734669246967636,1.7060962242412818,0.2504706455447462,4.42180141601774
2024-10-23,1.8479373344546641,0.03559371737444894,0.03635539363102151,0.2052115201315571,0.2760490525262818,0.006884381549790536,0.059410748012660455,0.029734669246967636,1.7060962242412818,0.2371015574131813,4.4403745985818555
2024-10-24,1.8397932575574654,0.03524217448680006,0.03556442213381154,0.21262321601282094,0.2760197572856444,0.004921600427084298,0.059410748012660455,0.029734669246967636,1.7060962242412818,0.2372773288570057,4.436683398261542
2024-10-25,1.83115116156943,0.0362968031497467,0.03427543154576565,0.21566992103911123,0.2763127096920185,0.005302438555370583,0.059410748012660455,0.029734669246967636,1.7060962242412818,0.23575397634386058,4.430004083396214
2024-10-28,1.8230363799128686,0.03565230785572376,0.034070364861303805,0.21810142601201596,0.27525808102907184,0.003456838395213971,0.059410748012660455,0.029734669246967636,1.7060962242412818,0.23273656655820768,4.417553606125316
2024-10-29,1.8091504358507378,0.04863009945809485,0.05882484319991233,0.23758276103589132,0.2774259288362399,0.00152335251314514,0.05935215753138564,0.029734669246967636,1.7060962242412818,0.22456319442037126,4.452883666334028
2024-10-30,1.7968171395423898,0.0466087278541138,0.05818034790588938,0.25079491456336167,0.2776017002800643,0.14984515586033445,0.05935215753138564,0.029734669246967636,1.7060962242412818,0.0727552574373306,4.4477862944631195
2024-10-31,1.8011821303973632,0.04104263213300655,0.055104347638961694,0.26582337301035125,0.2774259288362399,0.14849757479101375,0.05935215753138564,0.029734669246967636,1.7060962242412818,0.0727552574373306,4.457014295263902
2024-11-01,1.7952059013073323,0.0394313938979492,0.05686206207720609,0.2717996021003821,0.27865632894301096,0.1443083553798646,0.05935215753138564,0.029734669246967636,1.7060962242412818,0.07287328796185873,4.45431998268724
2024-11-04,1.7949422441415956,0.041394175020655434,0.05741867164931681,0.27349872605735176,0.27856844322109875,0.14463060302687605,0.05935215753138564,0.029734669246967636,1.7060962242412818,0.07772683554494232,4.4633627496814725
2024-11-05,1.7897569865487746,0.04403074667802202,0.06524050089950435,0.2791820027410086,0.27947659568085836,0.14099799318783765,0.05935215753138564,0.029734669246967636,1.7060962242412818,0.07402684665243787,4.467894723408079
2024-11-06,1.7904307770834353,0.048190670848533755,0.06840438688834427,0.27727781209957714,0.2801796814561561,0.14199403136950947,0.05935215753138564,0.029734669246967636,1.7060962242412818,0.0719029417062259,4.473563352471417
2024-11-07,1.7776873474061632,0.05170609972502254,0.08940907442536475,0.2893767464828261,0.28313850076053415,0.1348752878946197,0.059410748012660455,0.029734669246967636,1.7060962242412818,0.06970579865842041,4.491140496853861
2024-11-08,1.7703572680653152,0.05355169988517915,0.09151833175125802,0.29227697530592933,0.2833142722043586,0.1411444693910247,0.05944004325329787,0.03998800347005992,1.7061548147225567,0.09809288683606736,4.535838764885047
2024-11-11,1.7418237036844813,0.0650061389744051,0.1214873629233249,0.29807743295213585,0.28489621519877856,0.011411668037895343,0.05944004325329787,0.04028095587643399,1.7061548147225567,0.22931974546170444,4.557898081085014
2024-11-12,1.692783470857463,0.07877490207398617,0.1685062241463624,0.2988127434921347,0.2873570154123207,0.01489780167374672,0.05944004325329787,1.6749048198583787,1.7061548147225567,0.22022579968207812,6.201857635172325
2024-11-13,1.655549220007319,0.08234892143174977,0.19285056911604723,0.5238587820686917,0.28879248220355364,0.022528508774015826,0.05944004325329787,1.6749048198583787,1.7061548147225567,0.22882465589493226,6.435252817330543
2024-11-14,1.6561966448254055,0.12482702035598926,0.32845823802660207,0.4224386589819903,0.2957940447158938,0.023963975565248746,0.05946933849393527,1.6749048198583787,1.7061548147225567,0.246943938000612,6.539151493546612
2024-11-15,1.6618799215090625,0.17899392029455394,0.3960716534177364,0.2806789895375801,0.30001255936768034,0.02077794237448696,0.05946933849393527,1.0755911360418973,1.9991072210966223,0.24361160437810703,6.216194286511662
2024-11-18,1.55380977879767,0.5634060679386026,0.9486091870798611,0.21966081167114512,0.31029518883141005,0.030870387135998614,0.062135205391939265,0.9867972616699181,1.9994587639842711,0.2954634479253007,6.970506100426116
2024-11-19,1.5524914929689866,0.7194911100547046,1.1024970861481576,7.160685236548438,0.31972825631665497,0.02480627232405546,0.062135205391939265,0.9615154689998363,1.9963241732360686,0.2853683080016504,14.185042609990491
2024-11-20,1.5620710366574186,0.782651648868953,1.0833379987712939,7.317412195977386,0.33203225738436565,0.004187842534839177,0.06359996742380959,0.9615154689998363,1.9248437860807968,0.2995124896099998,14.331164692308699
2024-11-21,1.6084623352355214,0.8706838469843596,1.0632414636940328,7.349645749250726,0.3505468494672066,0.009285214405747914,0.06380503410827144,0.9615154689998363,1.8978042789724703,0.3362024055938599,14.511192646712031
2024-11-22,1.6204147934155835,0.9118143648392785,1.1289506884437357,7.331482700055533,0.3504589637452944,0.018602477804753152,0.06374644362699662,0.9615154689998363,1.8855002779047596,0.31038949021102186,14.582875669046794
2024-11-25,1.6189207361430757,0.97324648445592,1.3092043040856982,7.194163837548867,0.3619426980751578,0.015965906147386563,0.06374644362699662,0.9615154689998363,1.8387157786068211,0.2743475556548206,14.61176921334458
2024-11-26,1.5974766199964938,1.0084007732208078,1.5764354891801207,7.18280033088658,0.36232353620344404,0.0020023296975667368,0.06392221507082106,1.5608291528163176,1.729034397660371,0.28637011734572776,15.369594962078251
2024-11-27,3.284951910431421,1.0779769697346484,1.7908180601646617,7.629753012872026,0.3622649457221692,0.0038083812828628495,2.618888200555871,0.9244948097491799,1.8677301071817558,0.29242869535719046,19.853115093051787
2024-11-28,6.066586187738565,1.2185062390722876,1.8123207667925179,8.698988194914751,0.37125858459785305,0.0025779811760917753,2.619620581571806,0.8314238302441392,1.866821954721996,0.29544610514284336,23.78355042597285
2024-11-29,6.0866312510780265,1.2964022839271516,1.8549453419199446,9.898050684756901,0.39741923448705707,0.004980190908359112,2.6463277048798606,2.0518482337876423,1.8804735368590275,0.27565831260666007,26.39273677521063
2024-12-02,6.194488944704317,1.36735535675095,2.086143381030357,9.735866285654367,0.41443976929739024,0.004218514651786542,2.6465327715643228,1.984230863539022,1.923449654874103,0.4374529971229927,26.794178539189613
2024-12-03,6.226332871277178,1.39559596872541,2.0825400664319558,9.748728331760981,0.4290580943754561,0.01699123956969579,2.647499514505357,1.984230863539022,1.940382303962524,0.46132035698461926,26.932679611132198
2024-12-04,6.456258969629595,1.3863386726839895,2.08374117129809,9.749197055611178,0.4347999615403878,0.04414792764057165,2.647499514505357,1.984230863539022,2.3198561821875656,0.45443597543482867,27.560506294070585
2024-12-05,6.6606108502198875,1.4496749829420625,2.0351110718399945,9.73147343502555,0.42501535116749406,0.040573908282808054,2.647645990708544,1.984230863539022,2.329904449726196,0.44635634806703195,27.750597251518588
2024-12-06,6.974362877446512,2.1242564890996225,1.7471388563742882,9.749185894124498,0.21098432307060186,0.03483204111787637,3.5056615210126263,1.9845238159453962,2.3353533644847535,0.4469739503301497,29.113273133006324
2024-12-09,6.467145081050456,2.2985924661328294,2.02725994734917,9.899459375698191,0.23562162044666077,0.02560404031709331,3.506950511600672,1.9845238159453962,2.3368767169978986,0.41483885836059364,29.196872433898957
2024-12-10,6.205509286917778,2.5900215199937495,2.0948440674996665,9.869681320199838,0.21886474280206425,0.011052508387680739,3.508708226038917,1.9845238159453962,2.414939393181508,0.4623997694211451,29.360544650387745
2024-12-11,6.002553617496263,2.09288128637696,2.4144551428537717,9.887430427644825,0.2598780796944334,0.15422833905974384,3.542837181381495,1.9909687688856255,2.414939393181508,0.49753753567031345,29.25770977224494
2024-12-12,5.888000086488924,2.2525696430914635,2.3379359743088663,9.877675112512568,0.2630419656832733,0.2821899501639356,3.556430173037252,1.9909687688856255,2.401053449119378,0.4904480874360611,29.34031321072735
2024-12-13,5.713459042771256,2.207074134381571,2.40724851365697,9.850371948238505,0.2763713001732933,0.2869357791471955,3.559828420951191,1.9909687688856255,2.401434287247664,0.5161033065385479,29.20979550199182
2024-12-16,5.833745300828448,2.4488770506027246,2.224504802560828,9.507617632780848,0.3033815120409821,0.2495453846644544,3.610898081573366,1.9968278170131069,2.4014635824883013,0.721209070851404,29.29807023540446
2024-12-17,4.540107755236452,5.223751539018509,3.94472133278934,8.902784608447318,0.4083873725817021,0.23950678455523428,3.5960453945702007,1.316289270148133,2.05944164804658,0.6228933644150485,30.853929069808515
2024-12-18,5.201714692268111,5.220236110142021,4.502683290388849,9.040913835900497,0.40238184825103374,0.19564097008200085,3.5669552206172557,1.2877958402469722,2.0662088486338206,0.8634778915780924,32.34800854810865
2024-12-19,4.858844279771808,5.6642054820019165,4.849827087522652,9.534714412084622,0.422507678568932,0.19371832343896786,3.5695624970339854,1.2877958402469722,2.066003781949359,0.5005593690373025,32.947738751656516
2024-12-20,4.96950652396528,6.0138441790093635,5.148492065821012,9.698749039995331,0.36174934948695087,0.20293343433387045,3.5554714862873924,1.264868506066919,2.038407665268922,0.6481821000571615,33.9022043502922
2024-12-23,4.413651743729579,7.101342101951169,5.520131488547151,9.844437435571143,0.47951621684932516,0.20637386739432748,3.5426522698225917,1.1954387857562654,2.0524693807748773,0.45871053188195454,34.81472382227838
2024-12-27,4.272324970056068,7.2858112734256135,5.663853939114268,9.864613067798125,0.5804676160858281,0.17466587073802414,3.550093260944493,1.103393139673534,2.0548130000258698,0.44933324253488327,34.99936938039671
2024-12-30,4.276341786976066,7.709830586411435,5.776962863215294,9.737960455931335,0.5408311555034171,0.17637554098162317,3.373618731344756,1.1064691399404616,2.0529088093844385,0.36058044009027773,35.1118795097791
