date,CITIC SECURITIES BROKERAGE (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD,OCBC BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,TOTAL_CCASS_PCT
2024-04-25,0.0,9.877543103487293,7.950489688510909,7.235692836831969,2.8339344332851195,3.0209727782218097,2.3668559194974925,2.070272008209109,1.5764043853052931,2.144670351179545,39.07683550452854
2024-04-26,0.0,9.918579871086946,7.950489688510909,7.235802560809508,2.8370615666449863,3.0242644975479847,2.3668559194974925,2.070272008209109,1.5764043853052931,2.144670351179545,39.12440084879177
2024-04-29,0.0,9.90184696451222,7.952684168061692,7.232017083584406,2.8370615666449863,3.0242644975479847,2.3668559194974925,2.070272008209109,1.5764043853052931,2.144670351179545,39.106076944542735
2024-04-30,0.0,9.885443229870114,7.951586928286301,7.231358739719172,2.8370615666449863,3.024209635559215,2.3668559194974925,2.070272008209109,1.5752522835411318,2.1430244915164574,39.08506480284398
2024-05-02,0.0,9.885333505892575,7.95164179027507,7.231358739719172,2.8370615666449863,3.0233867057276713,2.3668559194974925,2.070272008209109,1.5752522835411318,2.1430244915164574,39.084187011023666
2024-05-03,0.0,9.896196179668953,7.931672026362942,7.229987189999933,2.8370615666449863,3.0233867057276713,2.3668559194974925,2.070272008209109,1.5752522835411318,2.14269531958384,39.07337919923606
2024-05-06,0.0,9.897787177343272,7.941821494285314,7.229932328011163,2.8370615666449863,3.0233867057276713,2.3668559194974925,2.070272008209109,1.5752522835411318,2.1392938762801257,39.081663359540265
2024-05-07,0.0,9.90190182650099,7.9417117703077755,7.229932328011163,2.8365129467572903,3.024483945503063,2.3668559194974925,2.0647858093321503,1.5752522835411318,2.1392938762801257,39.080730705731185
2024-05-08,0.0,9.90190182650099,7.947252831173504,7.238600522236757,2.8365129467572903,3.024483945503063,2.3668559194974925,2.0647858093321503,1.5752522835411318,2.1392938762801257,39.09493996082251
2024-05-09,0.0,9.908485265153342,7.947033383218425,7.240246381899845,2.835690016925746,3.023935325615367,2.3668559194974925,2.0647858093321503,1.5752522835411318,2.1392938762801257,39.10157826146363
2024-05-10,0.0,9.913697154086451,7.946868797252117,7.240246381899845,2.835690016925746,3.023935325615367,2.3668559194974925,2.0647858093321503,1.5752522835411318,2.1392938762801257,39.10662556443042
2024-05-13,0.0,9.924669551840369,7.946868797252117,7.241343621675236,2.835690016925746,3.0188331606597956,2.3668559194974925,2.0647858093321503,1.5752522835411318,2.1392938762801257,39.113593037004165
2024-05-14,0.0,9.923536103152388,7.944784041678872,7.241343621675236,2.835690016925746,3.018723436682256,2.3668559194974925,2.0647858093321503,1.5752522835411318,2.1392938762801257,39.110265108765404
2024-05-17,0.0,9.923536103152388,7.951367480331223,7.243318653270942,2.835690016925746,3.018723436682256,2.3668559194974925,2.064730947343381,1.5752522835411318,2.1392938762801257,39.118768717024686
2024-05-20,0.0,9.92342637917485,7.950818860443527,7.188346940523817,2.835690016925746,3.0250874273795283,2.3668559194974925,2.064730947343381,1.5752522835411318,2.1392938762801257,39.0695026511096
2024-05-21,0.0,9.924962514860399,7.973751171749213,7.189992800186904,2.835690016925746,3.0250874273795283,2.3668559194974925,2.064730947343381,1.5752522835411318,2.1392938762801257,39.09561695776392
2024-05-22,0.0,9.91536166682572,7.973751171749213,7.19438175928847,2.835690016925746,3.0250874273795283,2.3668559194974925,2.064730947343381,1.5752522835411318,2.1392938762801257,39.09040506883081
2024-05-23,0.0,9.91536166682572,7.986588877121297,7.1954789990638615,2.835690016925746,3.0289826285821686,2.3668559194974925,2.064730947343381,1.5752522835411318,2.1392938762801257,39.108235215180926
2024-05-24,0.0,9.917007526488808,7.9877409788854585,7.197399168670798,2.835690016925746,3.0289826285821686,2.3668559194974925,2.064730947343381,1.575087697574823,2.1392938762801257,39.112788760248804
2024-05-27,0.0,9.922493725365767,7.9890576666159285,7.197673478614646,2.835690016925746,3.0289826285821686,2.3668559194974925,2.064730947343381,1.575087697574823,2.1392938762801257,39.11986595680008
2024-05-28,0.0,9.90877822817337,7.98499787944698,7.210017426087803,2.835690016925746,3.0289826285821686,2.3668559194974925,2.064730947343381,1.575087697574823,2.1392938762801257,39.11443461991189
2024-05-29,0.0,9.910972707724154,7.978743612727246,7.201239507884669,2.835690016925746,3.0289826285821686,2.3668559194974925,2.064730947343381,1.575087697574823,2.1392938762801257,39.101596914539805
2024-05-30,0.0,9.910972707724154,7.97819499283955,7.198386684468651,2.835690016925746,3.0289826285821686,2.3668559194974925,2.0648955333096897,1.575087697574823,2.1392938762801257,39.098360057202406
2024-05-31,0.0,9.910972707724154,7.97819499283955,7.198331822479881,2.835690016925746,3.0289826285821686,2.3668559194974925,2.0648955333096897,1.575087697574823,2.1392938762801257,39.098305195213634
2024-06-03,0.0,9.719833538850915,8.025376303181394,7.212321629616126,2.8351413970380506,3.053505937562174,2.3668559194974925,2.0648955333096897,1.575087697574823,2.1392938762801257,38.992311832910794
2024-06-04,0.0,9.719833538850915,8.027022162844483,7.212047319672278,2.8361837748246725,3.05542610716911,2.3668559194974925,2.0648955333096897,1.575087697574823,2.1392938762801257,38.99664593002359
2024-06-05,0.0,9.725045427784027,8.02071303413598,7.213144559447669,2.8361837748246725,3.05542610716911,2.3668559194974925,2.0648955333096897,1.575087697574823,2.1392938762801257,38.99664593002359
2024-06-06,0.0,9.725045427784027,8.023565857551999,7.225104472999439,2.8361837748246725,3.05542610716911,2.357529381406663,2.064730947343381,1.575087697574823,2.1392938762801257,39.00196754293424
2024-06-07,0.0,9.725045427784027,8.021371378001215,7.225378782943287,2.8361837748246725,3.0543288673937177,2.357529381406663,2.064730947343381,1.575087697574823,2.1392938762801257,38.998950133551915
2024-06-11,0.0,9.713524410142412,8.016324075034413,7.226256574763601,2.8361837748246725,3.0543288673937177,2.357529381406663,2.064730947343381,1.575087697574823,2.1392938762801257,38.98325960476381
2024-06-12,0.0,9.71105562064778,8.015610869180408,7.227353814538992,2.8361837748246725,3.0543288673937177,2.357529381406663,2.064730947343381,1.8679958556156444,2.1392938762801257,39.27408300723138
2024-06-13,0.0,9.7083125212093,8.01555600719164,7.226969780617605,2.841999145634249,3.0716652558449073,2.357145347485276,2.064730947343381,1.8679958556156444,2.1392938762801257,39.29366873722213
2024-06-14,0.0,9.708038211265455,8.00595515915696,7.227244090561453,2.841999145634249,3.0716652558449073,2.357145347485276,2.064730947343381,1.8679958556156444,2.1392938762801257,39.284067889187455
2024-06-17,0.0,9.709099955334112,8.008588534617902,7.227244090561453,2.841999145634249,3.072213875732603,2.357145347485276,2.064730947343381,1.8679409936268747,2.1392938762801257,39.28825676661597
2024-06-18,0.0,9.709099955334112,8.005735711201883,7.2204412039540244,2.841999145634249,3.072213875732603,2.357145347485276,2.064730947343381,1.8679409936268747,2.1392938762801257,39.27860105659253
2024-06-19,0.0,9.709099955334112,8.005461401258035,7.2144063851893705,2.83124619583541,3.0725979096539904,2.357145347485276,2.064730947343381,1.8679409936268747,2.1392938762801257,39.26192301200657
2024-06-21,26.461303247091845,9.709099955334112,8.016433799011951,7.2144063851893705,2.8328920554984975,3.0725979096539904,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.73847789197636
2024-06-24,26.461303247091845,9.709099955334112,8.014787939348865,7.21572307291984,2.833385813397424,3.0725979096539904,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.73864247794266
2024-06-25,26.461303247091845,9.709099955334112,8.014787939348865,7.218850206279706,2.8335503993637325,3.0725979096539904,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.74193419726885
2024-06-26,26.461303247091845,9.714586154211071,8.010398980247297,7.218850206279706,2.8345379151615853,3.0725979096539904,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.74401895284208
2024-06-27,26.461303247091845,9.714586154211071,8.010398980247297,7.244196445091255,2.8345379151615853,3.0725979096539904,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.76936519165363
2024-06-28,26.461303247091845,9.714586154211071,8.010398980247297,7.244196445091255,2.835635154936977,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.77040756944027
2024-07-02,26.461303247091845,9.714586154211071,7.995037623391814,7.2407401397987705,2.839475494150848,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.75543024650617
2024-07-03,26.461303247091845,9.714311844267222,7.995037623391814,7.2407401397987705,2.8416699737016313,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.7573504161131
2024-07-04,26.461303247091845,9.714202120289684,7.995037623391814,7.2407401397987705,2.843864453252415,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.75943517168635
2024-07-05,26.461303247091845,9.714202120289684,7.989551424514854,7.238765108203066,2.850777063837383,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.75888655179864
2024-07-08,26.461303247091845,9.714202120289684,7.989002804627159,7.238765108203066,2.851325683725079,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.75888655179864
2024-07-09,26.461303247091845,9.713982672334605,7.989002804627159,7.238765108203066,2.851325683725079,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.75866710384358
2024-07-10,26.461303247091845,9.716122289896619,7.989002804627159,7.238765108203066,2.8441936251850324,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.75367466286554
2024-07-11,26.461303247091845,9.716122289896619,7.989002804627159,7.238106764337831,2.842767213477023,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.7515899072923
2024-07-12,26.461303247091845,9.717157371038734,7.989002804627159,7.238106764337831,2.843315833364719,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.7531736083221
2024-07-16,26.461303247091845,9.717157371038734,7.9862597051886794,7.238106764337831,2.843315833364719,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.75043050888362
2024-07-17,26.461303247091845,9.717157371038734,7.985381913368367,7.237283834506288,2.843315833364719,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.74872978723177
2024-07-18,26.461303247091845,9.717157371038734,7.988234736784385,7.237283834506288,2.8323434356108015,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.74061021289387
2024-07-19,26.461303247091845,9.717157371038734,7.988289598773155,7.237338696495057,2.8323434356108015,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.7407199368714
2024-07-22,26.461303247091845,9.829240414095,7.9937757976501125,7.237667868427675,2.8290517162846265,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.85532663141107
2024-07-23,26.461303247091845,9.829240414095,8.006394055067117,7.23821648831537,2.821151589901806,3.0725430476652207,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.86059338233295
2024-07-24,26.461303247091845,9.829240414095,8.006394055067117,7.2381616263266,2.821151589901806,3.0724333236876813,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.86042879636665
2024-07-25,26.461303247091845,9.829240414095,8.006394055067117,7.238106764337831,2.821151589901806,3.0724333236876813,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.86037393437788
2024-07-26,26.461303247091845,9.828252898297148,8.006394055067117,7.238106764337831,2.821151589901806,3.0724333236876813,2.357145347485276,2.067364322804321,1.8679409936268747,2.1392938762801257,65.85938641858003
2024-07-29,26.461303247091845,9.828252898297148,8.00749129484251,7.237009524562439,2.821151589901806,3.087684956565626,2.357145347485276,2.067364322804321,1.8678312696493355,2.1392938762801257,65.87452832748043
2024-07-30,26.461303247091845,9.828252898297148,8.00738157086497,7.237119248539979,2.821151589901806,3.087684956565626,2.357145347485276,2.067364322804321,1.8678312696493355,2.1392938762801257,65.87452832748043
2024-07-31,26.461303247091845,9.828252898297148,8.005735711201883,7.237119248539979,2.821151589901806,3.087684956565626,2.357145347485276,2.067364322804321,1.8678312696493355,2.1392938762801257,65.87288246781733
2024-08-01,26.461303247091845,9.828252953159136,7.995641105268279,7.237667868427675,2.821151589901806,3.087684956565626,2.357145347485276,2.067364322804321,1.8678312696493355,2.1392938762801257,65.86333653663343
2024-08-02,26.461303247091845,9.827978643215287,7.996628621066132,7.226750332662527,2.821151589901806,3.089605126172562,2.357145347485276,2.067364322804321,1.8678312696493355,2.1392938762801257,65.85505237632921
2024-08-05,26.461303247091845,9.827978698077276,7.996628621066132,7.226750332662527,2.821151589901806,3.089605126172562,2.357145347485276,2.067364322804321,1.8678312696493355,2.1392938762801257,65.8550524311912
2024-08-06,26.461303247091845,9.827978698077276,7.996628621066132,7.225653092887136,2.821151589901806,3.089605126172562,2.357145347485276,2.067364322804321,1.8678312696493355,2.1392938762801257,65.85395519141582
2024-08-07,26.461303247091845,9.827978752939265,7.996628621066132,7.225653092887136,2.8321239876557236,3.089605126172562,2.357145347485276,2.0714789719620397,1.8678312696493355,2.1392938762801257,65.86904229318944
2024-08-08,26.461303247091845,9.827978752939265,7.999152272549533,7.2288899502245405,2.82992950810494,3.0942683952179766,2.357145347485276,2.0714789719620397,1.8678312696493355,2.1392938762801257,65.87727159150487
2024-08-09,26.461303247091845,9.833080863032848,7.999152272549533,7.228286468348075,2.829271164239705,3.0942683952179766,2.357145347485276,2.0714789719620397,1.8678312696493355,2.1392938762801257,65.88111187585676
2024-08-12,26.461303247091845,9.833464951816225,7.999152272549533,7.2283413303368445,2.829271164239705,3.0942683952179766,2.357145347485276,2.0714789719620397,1.8678312696493355,2.1392938762801257,65.8815508266289
2024-08-13,26.461303247091845,9.83395870971515,7.993940383616422,7.229219122157159,2.828722544352009,3.0942683952179766,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1392938762801257,65.87639379968456
2024-08-14,26.461303247091845,9.835174341662306,7.993940383616422,7.224226681179126,2.8265280648012254,3.0942683952179766,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1392938762801257,65.8704225111029
2024-08-15,26.461303247091845,9.862495666931549,7.992294523953334,7.224775301066821,2.8232363454750504,3.0942683952179766,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1392938762801257,65.89335487727057
2024-08-16,26.461303247091845,9.86359296156893,7.992294523953334,7.224775301066821,2.8232363454750504,3.094762153116903,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1392938762801257,65.89494592980688
2024-08-19,26.461303247091845,9.86359296156893,7.992294523953334,7.2243912671454344,2.8232363454750504,3.094762153116903,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1392938762801257,65.89456189588549
2024-08-20,26.46251021084477,9.863373513613851,7.988344460761924,7.221538443729416,2.8232363454750504,3.094762153116903,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1392938762801257,65.88874652507593
2024-08-21,26.473976366497613,9.863373513613851,7.971008072310734,7.221538443729416,2.8232363454750504,3.094762153116903,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1386355324148907,65.88221794841233
2024-08-22,26.473976366497613,9.863373294165896,7.966564251220398,7.21824672440324,2.8231814834862807,3.094762153116903,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1386355324148907,65.8744273265591
2024-08-23,26.473976366497613,9.859807264895872,7.965412149456237,7.21824672440324,2.8231814834862807,3.10573455087082,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1386355324148907,65.88068159327884
2024-08-26,26.473976366497613,9.865293463772833,7.965412149456237,7.2178078284930836,2.8231814834862807,3.102442831544645,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1386355324148907,65.88243717691947
2024-08-27,26.473976366497613,9.866390703548223,7.965412149456237,7.218521034347089,2.8231814834862807,3.102442831544645,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1386355324148907,65.88424762254887
2024-08-28,26.473976366497613,9.866390703548223,7.964863529568541,7.218521034347089,2.8231814834862807,3.102442831544645,2.357145347485276,2.0707109041192657,1.8678312696493355,2.1386355324148907,65.88369900266116
2024-08-29,26.473976366497613,9.866390648686234,7.964808667579772,7.218521034347089,2.8231814834862807,3.102442831544645,2.357145347485276,2.0681872526358647,1.8678312696493355,2.1386355324148907,65.881120434327
2024-08-30,26.473976366497613,9.866390648686234,7.964808667579772,7.218521034347089,2.8231814834862807,3.102442831544645,2.357145347485276,2.0680775286583257,1.8678312696493355,2.1386355324148907,65.88101071034946
2024-09-02,26.473976366497613,9.833254007469405,7.958773848815117,7.20387288334561,2.8231814834862807,3.099809456083705,2.3406867508544,2.0680775286583257,1.8678312696493355,2.1386355324148907,65.80809912727469
2024-09-03,26.473976366497613,9.855582836898627,7.959048158758965,7.198935304356347,2.8231814834862807,3.0768771447780177,2.340138130966704,2.127328476529479,1.8678312696493355,2.1386355324148907,65.86153470433626
2024-09-05,26.473976366497613,9.861069035775586,7.962449602062679,7.1993742002665035,2.8231814834862807,3.0768771447780177,2.340138130966704,2.127328476529479,1.8678312696493355,2.1386355324148907,65.8708612424271
2024-09-09,26.473976366497613,9.861069035775586,7.962449602062679,7.198935304356347,2.8231814834862807,3.0768771447780177,2.340138130966704,2.127328476529479,1.8678312696493355,2.1386355324148907,65.87042234651693
2024-09-10,26.473976366497613,9.861069035775586,7.9616266722311355,7.198386684468651,2.8231814834862807,3.0768771447780177,2.340138130966704,2.127328476529479,1.8678312696493355,2.1386355324148907,65.8690507967977
2024-09-12,26.473976366497613,9.861069035775586,7.962230154107601,7.198386684468651,2.8231814834862807,3.0768771447780177,2.340138130966704,2.127328476529479,1.8678312696493355,2.1386355324148907,65.86965427867416
2024-09-13,26.473976366497613,9.862180978563966,7.962230154107601,7.198551270434959,2.8231814834862807,3.0768771447780177,2.340138130966704,2.127328476529479,1.8678312696493355,2.1386355324148907,65.87093080742885
2024-09-16,26.473976366497613,9.862180978563966,7.962230154107601,7.19860613242373,2.8231814834862807,3.07523128511493,2.340138130966704,2.127328476529479,1.8678312696493355,2.1386355324148907,65.86933980975454
2024-09-17,26.473976366497613,9.86185180663135,7.979785990513869,7.19860613242373,2.8231814834862807,3.07523128511493,2.340138130966704,2.127328476529479,1.8678312696493355,2.1386355324148907,65.88656647422818
2024-09-23,26.473976366497613,9.86459490606983,7.985272189390827,7.19964851021035,2.8231814834862807,3.07523128511493,2.3270809776395427,2.127328476529479,1.8678312696493355,2.1386355324148907,65.88278099700308
2024-09-24,26.473976366497613,9.86437545811475,7.991855628043178,7.196685962816793,2.8231814834862807,3.0747923892047733,2.3270809776395427,2.127328476529479,1.8678312696493355,2.1386355324148907,65.88574354439663
2024-09-25,26.473976366497613,9.864540044081059,7.991800766054408,7.196685962816793,2.807874988619566,3.0742437693170777,2.3270809776395427,2.127328476529479,1.8678312696493355,2.1386355324148907,65.86999815361978
2024-09-26,26.473976366497613,9.835792361965796,7.991800766054408,7.195917894974019,2.807874988619566,3.074079183350769,2.3270809776395427,2.127328476529479,1.8678312696493355,2.1386355324148907,65.84031781769542
2024-09-27,26.473976366497613,9.852250958596672,7.991691042076869,7.19317479553554,2.807874988619566,3.074079183350769,2.3270809776395427,2.127328476529479,1.8678312696493355,2.1386355324148907,65.85392359091028
2024-09-30,26.473976366497613,9.85773715747363,7.985765947289754,7.192077555760148,2.805022165203548,3.068869927793119,2.3270809776395427,2.127602786473327,1.8678312696493355,2.1386355324148907,65.84459968619491
2024-10-02,26.473976366497613,9.85773715747363,7.982748537907426,7.188566388478894,2.8241141372953638,3.0599822856124463,2.3270809776395427,2.1481760322619214,1.8678312696493355,2.1386355324148907,65.86884868523106
2024-10-03,26.47084923313775,9.818236525559529,7.996738345043671,7.199483924244042,2.806942334810483,3.0599822856124463,2.3269712536620033,2.1480663082843825,1.8678312696493355,2.1386355324148907,65.83373701241854
2024-10-04,26.47084923313775,9.806331473996527,7.987631254907919,7.244251307080024,2.7920198738651556,3.0585010119156673,2.33009838702187,2.1480663082843825,1.8678312696493355,2.1383612224710427,65.84394134232967
2024-10-07,26.47084923313775,9.769683665498444,8.018902588506585,7.238929694169374,2.7747932093915058,3.072490819051912,2.339918683011626,2.143677349182816,1.8678312696493355,2.1383612224710427,65.8354377340704
2024-10-08,26.47084923313775,9.801174447052187,7.962120430130061,7.280131047735335,2.7773168608749064,3.0709546833663635,2.4411390522915126,2.1425801094074237,1.8678312696493355,2.1383612224710427,65.95245835611591
