date,DEUTSCHE BANK AG,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BRADBURY SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHIYU BANKING CORPORATION LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,TOTAL_CCASS_PCT
2024-03-21,0.0,21.528253501204528,11.213535092819765,4.5361971489685216,4.389446534373249,0.0,1.7303623938601516,1.8255653135807828,0.0,0.6568014901969973,45.880161475003995
2024-03-22,0.0,21.507782407067708,11.23042991147485,4.513259657947748,4.389446534373249,0.0,1.676040002491061,1.8255653135807828,0.0,0.6596995065356435,45.80222333347104
2024-03-25,0.0,21.493908924595466,11.227963514590895,4.495624920227476,4.389446534373249,0.0,1.6658044554226508,1.8255653135807828,0.0,0.6596995065356435,45.75801316932616
2024-03-26,0.0,21.46024260712949,11.227963514590895,4.493775122564511,4.388706615308062,0.0,1.6403389075958241,1.8255653135807828,0.0,0.6596995065356435,45.69629158730521
2024-03-27,0.0,21.460057627363195,11.229813312253862,4.489828887550183,4.388706615308062,0.0,1.6387974095433528,1.8255653135807828,0.0,0.6596995065356435,45.69246867213508
2024-03-28,0.0,21.45808450985603,11.229813312253862,4.489828887550183,4.388706615308062,0.0,1.6387974095433528,1.8255653135807828,0.0,0.6596995065356435,45.690495554627915
2024-04-02,0.0,21.42565139083203,11.229813312253862,4.4889656486408,4.388706615308062,0.0,1.6169697971203583,1.8255653135807828,0.0,0.6596995065356435,45.63537158427154
2024-04-03,0.0,21.425589730909934,11.248311288883519,4.4881024097314155,4.388706615308062,0.0,1.6145650601585029,1.8256886334249804,0.0,0.6596995065356435,45.65066324495206
2024-04-05,0.0,21.423739933246967,11.246399831298454,4.481813097677333,4.383773821540154,0.0,1.611112104520967,1.8256886334249804,0.0,0.6608710450555216,45.633398466764376
2024-04-08,0.0,21.423739933246967,11.245844891999564,4.473797307804482,4.383773821540154,0.0,1.6104955052999785,1.8256886334249804,0.0,0.6608710450555216,45.62421113837164
2024-04-09,0.0,21.423739933246967,11.245844891999564,4.474352247103371,4.383773821540154,0.0,1.6127769224176363,1.8256886334249804,0.0,0.6608710450555216,45.6270474947882
2024-04-10,0.0,21.423739933246967,11.245844891999564,4.477928522585104,4.383773821540154,0.0,1.6132085418723283,1.8256886334249804,0.0,0.6608710450555216,45.63105538972462
2024-04-11,0.0,21.41553916360782,11.233512907579794,4.475153826090656,4.383650501695956,0.0,1.611173764443066,1.8256886334249804,0.0,0.6642623407709587,45.60898113761323
2024-04-12,0.0,21.41553916360782,11.233512907579794,4.475215486012755,4.383650501695956,0.0,1.611112104520967,1.8256886334249804,0.0,0.6642623407709587,45.60898113761323
2024-04-15,0.0,21.410853009528307,11.23425282664498,4.475523785623249,4.383588841773857,0.0,1.6115437239756594,1.8256886334249804,0.0,0.6642623407709587,45.60571316174199
2024-04-16,0.0,21.410853009528307,11.236719223528933,4.486930871211537,4.364350946079014,0.0,1.6108654648325715,1.8256886334249804,0.0,0.6642623407709587,45.5996704893763
2024-04-17,0.0,21.410853009528307,11.236719223528933,4.5092517630113225,4.35812329394703,0.0,1.6009382173746562,1.8256886334249804,0.0,0.6642623407709587,45.60583648158619
2024-04-18,0.0,21.409928110696825,11.242885215738818,4.482861316353013,4.3525739009581335,0.0,1.6125919426513398,1.8256886334249804,0.0,0.6642623407709587,45.59079146059407
2024-04-19,0.0,21.407831673345466,11.242885215738818,4.477435243208314,4.3525739009581335,0.0,1.6244306476943198,1.8256886334249804,0.0,0.6642623407709587,45.595107655140986
2024-04-22,0.0,21.407831673345466,11.242885215738818,4.478051842429302,4.352388921191837,0.0,1.6186962749391263,1.8256886334249804,0.0,0.6642623407709587,45.58980490184049
2024-04-23,0.0,21.407831673345466,11.23363622742399,4.473057388739296,4.352388921191837,0.0,1.614626720080602,1.8256886334249804,0.0,0.6642623407709587,45.57149190497713
2024-04-24,0.0,21.40215896051237,11.23363622742399,4.475277145934854,4.352388921191837,0.0,1.6067342500519486,1.8256886334249804,0.0,0.6642623407709587,45.56014647931094
2024-04-25,0.0,21.260341139685003,11.234869425865968,4.46633645723052,4.352388921191837,0.0,1.6025413753492264,1.8256886334249804,0.0,0.6642623407709587,45.406428293518495
2024-04-26,0.0,21.216315955306424,11.249914446858087,4.496796458747355,4.261687175784422,0.0,1.5612908874650928,1.8256886334249804,0.0,0.6642623407709587,45.27595589835732
2024-04-29,0.0,21.216315955306424,11.258793475640323,4.5238035046266525,3.862007560739648,0.0,1.5977319014255156,1.8256886334249804,0.0,0.6704283329808441,44.95476936414439
2024-04-30,0.0,21.211321501616414,11.233882867112385,4.535148930292841,3.699102046554474,0.0,1.5996433590105803,1.8256886334249804,0.0,0.675114487060357,44.77990182507203
2024-05-02,0.0,21.186040933555887,11.206505861700494,4.514801156000219,3.696019050449532,0.0,1.6841791122081098,1.8256886334249804,0.0,0.6689484948504717,44.782183242189696
2024-05-03,0.0,21.184807735113907,11.206444201778396,4.581578851633279,3.696019050449532,0.0,1.6565554671078226,1.8256886334249804,0.0,0.6689484948504717,44.820042434358385
2024-05-06,0.0,21.184807735113907,11.206382541856296,4.641758935601761,3.696019050449532,0.0,1.554015016657428,1.8256886334249804,0.0,0.6689484948504717,44.77762040795438
2024-05-07,0.0,21.184807735113907,11.206382541856296,4.618451485048394,3.696019050449532,0.0,1.573992831417457,1.8256886334249804,0.0,0.6689484948504717,44.77429077216104
2024-05-08,0.0,21.18406781604872,11.196516954320481,4.6090791768893675,3.696019050449532,0.0,1.6009998772967549,1.8256886334249804,0.0,0.6701816932924487,44.78255320172229
2024-05-09,0.0,21.175867046409575,11.182581811926138,4.583490309218343,3.695957390527433,0.0,1.5910726298388393,1.8256886334249804,0.0,0.6701816932924487,44.72483951463776
2024-05-10,0.0,21.171365872096356,11.185048208810093,4.583736948906739,3.695957390527433,0.0,1.6060559909088612,1.8256886334249804,0.0,0.6702433532145475,44.73809639788901
2024-05-13,0.0,21.170934252641665,11.17820395745712,4.554633465676079,3.69398427302027,0.0,1.621779271044069,1.8256886334249804,0.0,0.6702433532145475,44.715467206478735
2024-05-14,0.0,21.154224413752875,11.158164482774993,4.561107757496459,3.69398427302027,0.0,1.6824526343893416,1.8256886334249804,0.0,0.6702433532145475,44.74586554807347
2024-05-16,0.0,21.147626802088297,11.138741607313854,4.60951079634406,3.69398427302027,0.0,1.491368535804992,1.8256886334249804,0.0,0.6702433532145475,44.577164001211
2024-05-17,0.0,21.1367129958768,11.126101323283589,4.571096664876474,3.69398427302027,0.0,1.50277562139328,1.8256886334249804,0.0,0.6640773610046621,44.520436872880055
2024-05-20,0.0,21.10021032199428,10.967265363956939,4.60630448039492,3.669258644258629,0.0,1.4115189366869754,1.8256886334249804,0.0,0.6574180894179859,44.23766447013471
2024-05-21,0.0,21.093921009940196,10.931255969451207,4.553091967623608,3.667840466050355,0.0,1.4922934346364747,1.8256886334249804,0.0,0.6307810030712807,44.19487248419811
2024-05-22,0.0,20.954384606230487,11.02806204714641,4.068198340238217,3.649095849732303,0.0,1.5754726695478294,1.8256886334249804,0.0,0.6307810030712807,43.73168314939151
2024-05-23,0.0,20.948835213241594,11.039777432345192,4.092554009467264,3.647061072303041,0.0,1.584166718563768,1.831854625634866,0.0,0.6122830264416245,43.75653209799735
2024-05-24,0.0,20.946923755656528,11.060063546715714,4.090272592349606,3.6452112746400758,0.0,1.5400798742630868,1.831854625634866,0.0,0.6128996256626129,43.727305294922495
2024-05-27,0.0,20.946862095734428,10.937545281505292,4.091012511414793,3.6322626909993163,0.0,1.6252322266816048,1.831854625634866,0.0,0.6198055369376846,43.68457496890799
2024-05-28,0.0,20.93268031365169,10.9424780752732,4.092800649155659,3.6321393711551186,0.0,1.6718471277883389,1.831854625634866,0.0,0.6198055369376846,43.723605699596554
2024-05-29,0.0,20.93268031365169,10.93976503870085,4.11160692539581,3.6297962941153625,0.0,1.6643246172922783,1.831854625634866,0.0,0.6328774404226417,43.7429052552135
2024-05-30,0.0,20.93268031365169,10.93976503870085,4.17030717123392,3.6297962941153625,0.0,1.7029853884482602,1.831854625634866,0.0,0.6328774404226417,43.84026627220759
2024-05-31,0.0,20.93194039458651,10.964429007540392,4.170738790688612,3.6296729742711644,0.0,1.718277049128776,1.831854625634866,0.0,0.6328774404226417,43.87979028227296
2024-06-03,0.0,20.93194039458651,10.967265363956939,4.165189397699716,3.6296729742711644,0.0,1.729314175184471,1.831854625634866,0.0,0.6186956583399053,43.873932589673565
2024-06-04,0.0,20.918190231958462,11.052479376297555,4.171108750221205,3.615737831876823,0.0,1.7015055503178877,1.831854625634866,0.0,0.6186956583399053,43.90957202464671
2024-06-05,0.0,20.918190231958462,11.052479376297555,4.171602029597995,3.6136413945254624,0.0,1.655568908354241,1.831854625634866,0.0,0.6186956583399053,43.862032224708486
2024-06-06,0.0,20.915723835074505,11.052479376297555,4.20422012838829,3.6136413945254624,0.0,1.632384777645072,1.831854625634866,0.0,0.6262798287580643,43.87658396632382
2024-06-07,0.0,20.91566217515241,11.052479376297555,4.204405108154587,3.6136413945254624,0.0,1.644223482688052,1.831854625634866,0.0,0.6262798287580643,43.88854599121099
2024-06-11,0.0,20.89241638452114,11.008639171685271,4.201075472361248,3.6136413945254624,0.0,1.6728953464640193,1.831854625634866,0.0,0.6185723384957076,43.83909473368771
2024-06-12,0.0,20.889333388416198,11.008639171685271,4.20798138363632,3.6136413945254624,0.0,1.6882486670666341,1.831854625634866,0.0,0.6185723384957076,43.858270969460456
2024-06-13,0.0,20.889210068572,11.008639171685271,4.206193245895453,3.6136413945254624,0.0,1.6907767238726872,1.831854625634866,0.0,0.6185723384957076,43.858887568681446
2024-06-14,0.0,20.88174921799804,11.008639171685271,4.205145027219773,3.597239855247167,0.0,1.704403566656534,1.831854625634866,0.0,0.6185723384957076,43.84760380293736
2024-06-17,0.0,20.88174921799804,11.00925577090626,4.206254905817552,3.597239855247167,0.0,1.7063766841636974,1.831854625634866,0.0,0.6186339984178063,43.85136505818539
2024-06-18,0.0,20.880762659244457,11.00925577090626,4.212729197637931,3.597239855247167,0.0,1.7032320281366555,1.831854625634866,0.0,0.6186339984178063,43.85370813522515
2024-06-19,0.0,20.880700999322357,11.00925577090626,4.2251845019019,3.597239855247167,0.0,1.682760933999836,1.831854625634866,0.0,0.6186339984178063,43.845630685430194
2024-06-20,0.0,20.855543751106026,11.00925577090626,4.236406607723891,3.571342687965648,0.0,1.6905300841842916,1.831854625634866,0.0,0.6217169945227492,43.81665052204373
2024-06-21,0.0,20.855543751106026,11.00925577090626,4.240106203049823,3.571342687965648,0.0,1.6791229985960037,1.831854625634866,0.0,0.6217169945227492,43.808943031781375
2024-06-24,0.0,20.853940593131455,11.00925577090626,4.243189199154766,3.571342687965648,0.0,1.678999678751806,1.831854625634866,0.0,0.6217169945227492,43.81029955006755
2024-06-25,0.0,20.85326233398837,11.027753747535915,4.245038996817732,3.571342687965648,0.0,1.6738819052176008,1.831854625634866,0.0,0.6217169945227492,43.824851291682876
2024-06-26,0.0,20.829091644525615,11.046251724165572,4.245038996817732,3.5330518763422596,0.0,1.6690107713717914,1.831854625634866,0.0,0.6217169945227492,43.776016633380586
2024-06-27,0.0,20.825885328576476,11.046251724165572,4.245038996817732,3.530030540159416,0.0,1.6688874515275935,1.831854625634866,0.0,0.6217169945227492,43.7696656614044
2024-06-28,0.0,20.793760509162972,11.046251724165572,4.245285636506127,3.530030540159416,0.0,1.873413413129494,1.831854625634866,0.0,0.632815780500543,43.95341222925899
2024-07-02,0.0,20.793760509162972,11.046251724165572,4.245285636506127,3.5287973417174388,0.0,1.8756331703250524,1.831854625634866,0.0,0.6236284521078136,43.94521145961984
2024-07-03,0.0,20.790307553525437,11.046251724165572,4.245285636506127,3.5287973417174388,0.0,1.942349206036013,1.831854625634866,0.0,0.6236284521078136,44.00847453969327
2024-07-04,0.0,20.785929699056418,11.046251724165572,4.246148875415511,3.5229396491180474,0.0,1.96565665658938,1.831854625634866,0.0,0.6236284521078136,44.02240968208761
2024-07-05,0.0,20.785929699056418,11.045573465022485,4.246148875415511,3.5229396491180474,0.0,1.945370542218857,1.831854625634866,0.0,0.6273280474337448,44.00514490389993
2024-07-08,0.0,20.782353423574683,11.045573465022485,4.24244928008958,3.5229396491180474,0.0,1.9441373437768799,1.831854625634866,0.0,0.6273280474337448,43.99663583465029
2024-07-09,0.0,20.776927350429986,11.045573465022485,4.24244928008958,3.5180068553501394,0.0,1.9447539429978684,1.831854625634866,0.0,0.6366386956706719,43.9962042151956
2024-07-10,0.0,20.776927350429986,11.045573465022485,4.232830332242158,3.5173902561291506,0.0,1.9447539429978684,1.831854625634866,0.0,0.6366386956706719,43.985968668127185
2024-07-11,0.0,20.776804030585787,11.045573465022485,4.235913328347101,3.5173902561291506,0.0,1.941917586581321,1.831854625634866,0.0,0.6366386956706719,43.986091987971385
2024-07-12,0.0,20.775509172221714,11.051739457232369,4.235790008502903,3.5173902561291506,0.0,1.94197924650342,1.831854625634866,0.0,0.6273280474337448,43.981590813658165
2024-07-15,0.0,20.775509172221714,11.051739457232369,4.2370848668669785,3.5173902561291506,0.0,1.9417942667371235,1.831854625634866,0.0,0.6273280474337448,43.982700692255946
2024-07-16,0.0,20.775324192455415,11.051739457232369,4.233261951696851,3.5173902561291506,0.0,1.9425341858023095,1.831854625634866,0.0,0.6273280474337448,43.97943271638471
2024-07-17,0.0,20.77520087261122,11.051739457232369,4.233323611618949,3.5173902561291506,0.0,1.9404377484509485,1.831854625634866,0.0,0.6273280474337448,43.97727461911124
2024-07-18,0.0,20.76854160102454,11.05284933583015,4.233323611618949,3.5152938187777893,0.0,1.941547627048728,1.831854625634866,0.0,0.6273280474337448,43.97073866736877
2024-07-19,0.0,20.76854160102454,11.052726015985952,4.233138631852652,3.5152938187777893,0.0,1.9399444690741576,1.831854625634866,0.0,0.6273280474337448,43.9688272097837
2024-07-22,0.0,20.76841828118034,11.060618486014604,4.245963895649214,3.5152938187777893,0.0,1.9459254815177467,1.831854625634866,0.0,0.6273280474337448,43.99540263620831
2024-07-23,0.0,20.76656848351738,11.089845289089462,4.249046891754157,3.5145538997126033,0.0,1.954742850377883,1.831854625634866,0.0,0.6273280474337448,44.033940087520094
2024-07-24,0.0,20.765396944997498,11.096011281299347,4.265695070720848,3.5145538997126033,0.0,1.954742850377883,1.831854625634866,0.0,0.6273280474337448,44.05558272017679
2024-07-25,0.0,20.765396944997498,11.096011281299347,4.265695070720848,3.5135673409590216,0.0,1.953941271390598,1.831854625634866,0.0,0.6273280474337448,44.05379458243593
2024-07-26,0.0,20.763547147334535,11.096011281299347,4.270072925189866,3.5135673409590216,0.0,1.9548045102999816,1.831854625634866,0.0,0.6272047275895472,44.057062558307166
2024-07-29,0.0,20.76342382749034,11.096011281299347,4.269394666046779,3.5135673409590216,0.0,1.9548045102999816,1.831854625634866,0.0,0.6272047275895472,44.05626097931988
2024-07-30,0.0,20.76317718780194,11.096011281299347,4.269579645813075,3.5135673409590216,0.0,1.9535096519359056,1.831854625634866,0.0,0.6272047275895472,44.05490446103371
2024-07-31,0.0,20.76311552787984,11.096011281299347,4.269641305735174,3.5135673409590216,0.0,1.9535096519359056,1.831854625634866,0.0,0.6272047275895472,44.05490446103371
2024-08-01,0.0,20.762930548113545,11.097737759118115,4.268839726747889,3.5131973814264286,0.0,1.9541262511568944,1.831854625634866,0.0,0.6272047275895472,44.05589101978728
2024-08-02,0.0,20.756641236059462,11.097737759118115,4.277348795997531,3.5101143853214856,0.0,1.956777627807145,1.831854625634866,0.0,0.6272047275895472,44.05767915752815
2024-08-05,0.0,20.756579576137362,11.097737759118115,4.277348795997531,3.5067847495281477,0.0,1.9602922433667798,1.831854625634866,0.0,0.6272047275895472,44.05780247737235
2024-08-06,0.0,20.756579576137362,11.097737759118115,4.274142480048391,3.506476449917653,0.0,1.9623270207960417,1.831854625634866,0.0,0.6272047275895472,44.056322639241976
2024-08-07,0.0,20.756579576137362,11.098970957560091,4.274265799892588,3.506476449917653,0.0,1.9684930130059273,1.831854625634866,0.0,0.6272047275895472,44.06384514973804
2024-08-09,0.0,20.756517916215262,11.098970957560091,4.275005718957774,3.506476449917653,0.0,1.9811949569582914,1.831854625634866,0.0,0.6272047275895472,44.07722535283349
2024-08-12,0.0,20.75627127652687,11.098970957560091,4.286104504935569,3.506476449917653,0.0,1.9795917989837213,1.831854625634866,0.0,0.6272047275895472,44.08647434114832
2024-08-13,0.0,20.75608629676057,11.098970957560091,4.287029403767051,3.4999404981751745,0.0,1.9720692884876612,1.831854625634866,0.0,0.6272047275895472,44.07315579797497
2024-08-14,0.0,20.755901316994276,11.098970957560091,4.287029403767051,3.4999404981751745,0.0,1.9706511102793873,1.831854625634866,0.0,0.6272047275895472,44.07155264000039
2024-08-15,0.0,20.736170141922646,11.098970957560091,4.287029403767051,3.4999404981751745,0.0,1.972007628565562,1.831854625634866,0.0,0.6272047275895472,44.05317798321494
2024-08-16,0.0,20.736170141922646,11.098970957560091,4.287029403767051,3.4999404981751745,0.0,1.9718226487992656,1.831854625634866,0.0,0.6272047275895472,44.052993003448634
2024-08-19,0.0,20.735985162156346,11.098970957560091,4.282651549298032,3.4999404981751745,0.0,1.9730558472412427,1.831854625634866,0.0,0.6272047275895472,44.0496633676553
2024-08-20,0.0,20.71545240809743,11.098970957560091,4.2858578652471735,3.4968575020702315,0.0,1.9891490869090436,1.831854625634866,0.0,0.6272047275895472,44.04534717310838
2024-08-21,0.0,20.675188478966874,11.098970957560091,4.290605679248785,3.4918630483802247,0.0,1.9953767390410277,1.831854625634866,0.0,0.6272047275895472,44.01106425642142
2024-08-22,0.0,20.675188478966874,11.098970957560091,4.2924554769117504,3.4918630483802247,0.0,1.979283499373227,1.831854625634866,0.0,0.6272047275895472,43.99682081441658
2024-08-23,0.0,20.675188478966874,11.098970957560091,4.292640456678047,3.4918630483802247,0.0,1.979283499373227,1.831854625634866,0.0,0.6272047275895472,43.99700579418288
2024-08-26,0.0,20.65280592724499,11.12980091860952,4.2957234527829895,3.4918630483802247,0.0,1.9802083982047098,1.831854625634866,0.0,0.6272047275895472,44.00946109844685
2024-08-27,0.0,20.65280592724499,11.12980091860952,4.289064181196314,3.4918630483802247,0.0,1.9802083982047098,1.831854625634866,0.0,0.6272047275895472,44.00280182686017
2024-08-28,0.0,20.65280592724499,11.134117113156439,4.284254707272603,3.4918630483802247,0.0,1.9802083982047098,1.831854625634866,0.0,0.6272047275895472,44.00230854748338
2024-08-29,0.0,20.646023335814117,11.135288651676317,4.279383573426793,3.4918630483802247,0.0,1.9857577911936066,1.831854625634866,0.0,0.6272047275895472,43.997375753715474
2024-08-30,0.0,20.646023335814117,11.167351811167721,4.127885144829908,3.4918630483802247,0.0,2.011161679098335,1.831854625634866,0.0,0.6272047275895472,43.90334437251472
2024-09-02,0.0,20.625983861131992,11.173579463299706,4.097363483390975,3.4918630483802247,0.0,2.033297591131823,1.831854625634866,0.0,0.6272047275895472,43.88114680055914
2024-09-03,0.0,20.625182282144706,11.173579463299706,4.086757976789972,3.4913081090813347,0.0,2.033544230820219,1.831854625634866,0.0,0.6272047275895472,43.86943141536035
2024-09-04,0.0,20.625182282144706,11.173579463299706,4.08688129663417,3.4913081090813347,0.0,2.032619331988736,1.831854625634866,0.0,0.6272047275895472,43.86862983637306
2024-09-05,0.0,20.625182282144706,11.173579463299706,4.088114495076147,3.4913081090813347,0.0,2.032680991910835,1.831854625634866,0.0,0.6272047275895472,43.869924694737136
2024-09-09,0.0,20.622099286039763,11.173579463299706,4.092184049934671,3.4913081090813347,0.0,2.0336675506644166,1.831854625634866,0.0,0.6272047275895472,43.871897812244306
2024-09-10,0.0,20.605081147540478,11.180053755120085,4.101371378327401,3.4502426009634974,0.0,2.048280952201845,1.831854625634866,0.0,0.6272047275895472,43.84408918737772
2024-09-11,0.0,20.519620495511464,11.210883716169514,4.101371378327401,3.4466046655596654,0.0,2.05500188371062,1.831854625634866,0.0,0.6272047275895472,43.79254149250308
2024-09-12,0.0,20.499827660517735,11.214644971417544,4.1014946981715985,3.4466046655596654,0.0,2.031756093079352,1.831854625634866,0.0,0.6272047275895472,43.753387441970304
2024-09-13,0.0,20.49914940137465,11.214644971417544,4.122952351062,3.4466046655596654,0.0,2.031756093079352,1.831854625634866,0.0,0.6272047275895472,43.77416683571762
2024-09-16,0.0,20.494031627840442,11.214644971417544,4.136517533923747,3.4466046655596654,0.0,2.034839089184295,1.831854625634866,0.0,0.6272047275895472,43.7856972411501
2024-09-17,0.0,20.48761899594216,11.214644971417544,4.137134133144736,3.4464813457154677,0.0,2.0385386845102262,1.831854625634866,0.0,0.6272047275895472,43.78347748395455
2024-09-20,0.0,20.48761899594216,11.214644971417544,4.140957048314865,3.4464813457154677,0.0,2.0385386845102262,1.831854625634866,0.0,0.6272047275895472,43.787300399124675
2024-09-23,0.0,20.486879076876974,11.220810963627429,4.155015510553404,3.41028697144344,0.0,2.054508604333829,1.831854625634866,0.0,0.6310276427596762,43.79038339522962
2024-09-24,0.0,20.462215108037434,11.220810963627429,4.164696118322924,3.41028697144344,0.0,2.0606745965437145,1.831854625634866,0.0,0.6310276427596762,43.78156602636948
2024-09-25,0.0,20.421149599919595,11.220810963627429,4.173205187572566,3.41028697144344,0.0,2.0606129366216157,1.831854625634866,0.0,0.6310276427596762,43.74894792757919
2024-09-26,0.0,20.39025797894807,11.221427562848417,4.153289032734636,3.41028697144344,0.0,2.0890998206312865,1.831854625634866,0.0,0.6310276427596762,43.72724363500039
2024-09-27,0.0,20.37582955717694,11.221427562848417,4.155323810163898,3.41028697144344,0.0,2.0662856494547106,1.831854625634866,0.0,0.6310276427596762,43.692035819481944
2024-09-30,0.0,20.36103117587321,11.221427562848417,4.128995023427687,3.41028697144344,0.0,2.0662239895326118,1.831854625634866,0.0,0.6310276427596762,43.65084699151991
2024-10-02,0.0,20.303255828866586,11.241467037530544,4.161058182919092,3.406155756662817,0.0,2.020718967023657,1.831854625634866,0.0,0.6310276427596762,43.59553804139723
2024-10-03,0.0,20.273720726181235,11.248311288883519,4.19022332607185,3.405539157441829,0.0,2.0056739460315365,1.8306214271928891,0.0,0.6352205174623983,43.58931038926526
2024-10-04,0.0,20.273720726181235,11.11790055364444,4.416638560018844,3.405539157441829,0.0,2.1717241162437517,1.8342593625967214,0.0,0.6889263096105005,43.908708785737325
2024-10-07,0.0,20.273720726181235,11.117283954423451,4.330129689314151,3.405539157441829,0.0,2.245161083463487,1.8383905773773448,0.0,0.7019365531733588,43.91216174137485
2024-10-08,0.0,20.273720726181235,11.16211071778932,4.506662046283171,3.405539157441829,0.0,2.224073390105679,1.8403020349624089,0.0,0.720434529803015,44.132842602566654
2024-10-09,0.0,20.273720726181235,11.145277559056332,4.653412660878444,3.405539157441829,0.0,1.8266751921785622,1.8403020349624089,0.0,0.7401657048746485,43.885093035573455
2024-10-10,0.0,20.11574800576397,11.13997480575583,4.57232986331845,3.3902474967613125,0.0,1.670798909112658,1.8427684318463633,1.0810217542371157,0.734369672197356,44.54725893899305
2024-10-14,0.0,20.09589351084814,11.147250676563496,4.568445288226223,3.337774903055187,0.0,1.619621173770609,1.8520174201611914,1.0810217542371157,0.7362194698603217,44.43824419672228
2024-10-15,0.0,20.095523551315544,11.144907599523739,4.565978891342269,3.337774903055187,0.0,1.6267120648119773,1.8520174201611914,1.0810217542371157,0.7294368784294478,44.43337306287648
2024-10-16,0.0,20.0710445622423,11.146942376953001,4.572144883552154,3.333705348196663,0.0,1.6248622671490118,1.8489344240562489,1.0810217542371157,0.7749419009384023,44.453597517324894
2024-10-17,0.0,19.9903317242149,11.146942376953001,4.581455531789081,3.3251346190249222,0.0,1.6452100414416335,1.8489344240562489,1.0810217542371157,0.792453318814477,44.41148379053138
2024-10-18,0.0,19.862572365626075,11.159274361372772,4.583305329452047,3.3251346190249222,0.0,1.6318298383461822,1.8489344240562489,1.0810217542371157,0.8359852238162682,44.32805791593163
2024-10-21,0.0,19.83803171663073,11.120120310839999,4.62030128271136,3.318043727983554,0.0,1.623814048473331,1.8489344240562489,1.0810217542371157,0.8665685451773,44.31683581010964
2024-10-22,0.0,19.73468968719305,11.121168529515678,4.612162172994311,3.318043727983554,0.0,1.646689879572006,1.8489344240562489,1.0810217542371157,0.8708847397242198,44.233594915276186
2024-10-23,0.0,19.70028345066189,11.121476829126173,4.612162172994311,3.318043727983554,0.0,1.7136525549713622,1.858183412371077,1.0810217542371157,0.8873479389246139,44.2921718412701
2024-10-24,0.0,19.70028345066189,11.127642821336059,4.618328165204196,3.314960731878611,0.0,1.7122343767630883,1.858183412371077,1.0810217542371157,0.8873479389246139,44.30000265137665
