date,EVERBRIGHT SECURITIES INVESTMENT,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,ZHONGTAI INTERNATIONAL SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD
2024-04-17,0.0,29.848062802278786,17.106417349292208,29.307352706411926,8.828674210775251,2.6880178420530254,7.005020346454234,1.8638884031439034,3.3525663395906657
2024-04-18,0.0,29.8584697745136,17.201303009922405,29.173893127254118,8.831752459705188,2.688955059561386,7.030395074436507,1.8816205163608026,3.3336109782459884
2024-04-19,0.0,29.89106464638332,17.22008073938526,29.049490100114106,8.841393604813529,2.6918904459456083,7.084453007174256,1.884377355654709,3.3372501005292126
2024-04-22,0.0,29.910613682173327,17.231342833213752,28.913776848797994,8.847175958906927,2.763974553597889,7.089086305687651,1.9083477155810848,3.3356821020413756
2024-04-23,0.0,29.911034372413702,17.266747478198823,28.810337562532172,8.83323547864037,2.8310561903787517,7.104657419633574,1.9233771323773747,3.319554365825229
2024-04-24,0.0,30.019516619538084,17.035321803839114,28.682987391784202,8.862841066471061,2.864064887417963,7.128469482580672,2.026726327418426,3.3800724209504702
2024-04-25,0.0,30.031595134092644,17.138647234799,28.523703574143,8.866407078414984,2.8652172593853837,7.1431024384725355,2.0498948693580843,3.3814324113343703
2024-04-26,0.0,30.10809236535551,17.212355284327177,28.325439161135645,8.880155732885566,2.869660195710554,7.154178858312722,2.051659567180663,3.398458835092159
2024-04-29,0.0,30.212086602858722,17.240429702367784,28.1094657939667,8.895857780347976,2.8983420906335216,7.166829003126263,2.0489132656345226,3.428075761064512
2024-04-30,0.0,30.293051802272057,17.244052826696052,27.7491405252835,8.885920933367387,2.9225638578459967,7.378960171336385,2.073901029915119,3.4524088532834973
2024-05-02,0.0,30.345724414434855,17.276729602376417,27.493231287535675,8.902759390542812,2.994815914595587,7.42369764230531,2.1040907211811164,3.458951027028233
2024-05-03,0.0,30.363031023007387,17.450918673910838,27.216347238242072,8.907142366263365,2.996290312011644,7.4273524514600435,2.1545949447304267,3.4843229903742294
2024-05-06,0.0,30.40683450764132,17.509059972527204,27.011574446871673,8.905413947160383,2.995945530586501,7.52056906996059,2.168375531404937,3.4822269938473913
2024-05-07,0.0,30.52596369363699,17.524116207557608,26.827249838879137,8.959230563319082,3.1177087473546594,7.51417809722231,2.0704840562248554,3.4610687958053594
2024-05-08,0.0,30.547351427684116,17.595689086377966,26.70436365533263,8.964325517378386,3.1410442621747228,7.516318717930846,2.072372356073995,3.458534977047339
2024-05-09,0.0,30.59781267002238,17.62712886990024,26.5436502563813,8.97913370798052,3.1844450701578486,7.52873494266362,2.0848147201020533,3.4542797627920403
2024-05-10,0.0,30.676189378693273,17.62705317723683,26.223146247513196,8.98805067030196,3.2142162015101388,7.544526778550143,2.218740886285419,3.508076659909038
2024-05-13,0.0,30.70038868481199,17.71867645058704,26.030581858310793,8.990058359931478,3.2149341712648183,7.569975129889436,2.266525074990126,3.508860270214321
2024-05-14,0.0,30.74715082689125,17.766772422332522,25.746477387002304,9.07010903705164,3.2197313996396493,7.605069384656335,2.2687171875055965,3.5759723549207063
2024-05-16,0.0,30.75663073098662,17.929171757611208,25.50581217185136,9.076964131602127,3.228330173403888,7.60682539047198,2.267098667507045,3.6291669765657715
2024-05-17,0.0,30.822075927374858,17.968992000453813,25.384990885293774,9.096278461100619,3.25571459584257,7.623011499604829,2.3074662109049164,3.5414704194246243
2024-05-20,0.0,30.833255807230124,17.975509769476204,25.112849549210914,9.099577891695908,3.2745544080578655,7.6257765421964345,2.414733784906926,3.6637422472256183
2024-05-21,0.0,30.853095898668247,18.00240259693936,24.903782064136227,9.113191601758498,3.284472212024956,7.606116540374646,2.4197803673503824,3.8171587187476854
2024-05-22,0.0,30.904871586634762,18.061340080572787,24.553929153530895,9.128484775782312,3.333792686130737,7.620795771327339,2.3627962010115233,4.033989745009643
2024-05-23,0.0,30.934419306633615,18.078608277853878,24.266616918236938,9.137212393737702,3.3503988323001033,7.719137733448714,2.363857134800756,4.1497494029882915
2024-05-24,0.0,30.955485210191036,18.170048199295223,24.070693722380582,9.110584330147434,3.360833054854458,7.693222467389138,2.3894452651643423,4.249687750577786
2024-05-27,0.0,30.962835351718777,18.174362537284885,23.726001853896694,9.112747568222119,3.3621107401854693,7.695049163806776,2.425988726215732,4.540904058669545
2024-05-28,0.0,30.972640971760356,18.180118175988973,23.27263573797843,9.11563348416534,3.3852478196943774,7.6974861088553945,2.5906200911177084,4.785617610439426
2024-05-29,23.85442463094375,23.572588879396676,13.993150724764783,17.425794048036114,6.937706109511622,2.6129559484146903,5.858385651205972,2.0399540111978904,3.7050399965284995
2024-05-30,23.85808398388529,23.57620499773908,13.995297323480042,17.2204593447728,6.93877037811806,2.6133567850805863,5.8592843482442385,2.19987966771444,3.7386631709654674
2024-05-31,23.85695120705543,23.575085604464437,13.98604994448471,17.040314204453146,6.938440926754014,2.613232703447866,5.8666759629661644,2.3089787360936374,3.8142707102805913
2024-06-03,23.85163730587704,23.56983448607605,14.03332508677441,16.895206440922493,6.986190411198513,2.61265063157197,5.847111828277632,2.339501997363067,3.8645418119388193
2024-06-04,23.89797392043801,23.61562364184097,14.060587650229303,16.78278348551056,6.9723232061718345,2.618823803740087,5.900544597619801,2.335449307967882,3.815890386481555
2024-06-05,23.92103460319443,23.63841186676382,14.07690218674284,16.60891516255966,6.979051246551661,2.621350874241296,5.876941592793444,2.374323954192192,3.903068512960651
2024-06-06,23.931025319257795,23.648284544307554,14.34601339766292,16.25003831929761,6.981966075301864,2.6239111446219434,5.859246146782249,2.415981911771121,3.9435331409969443
2024-06-07,23.959905027140795,23.67682304361807,14.528388395744138,15.885420150839321,6.990391838010053,2.6450511120706532,5.86631702297231,2.4896909143640684,3.9580124952405864
2024-06-11,23.985991656504353,23.702601464131252,14.562566582810282,15.426267549846495,6.998002709621508,2.655275035781569,5.872704044863008,2.538669381239318,4.257921575202214
2024-06-12,24.014297956499803,23.73057333026564,14.596663477437657,14.931801175009648,7.0062611784354845,2.635798836611388,5.879634528491076,2.7124331614585855,4.492536355790718
2024-06-13,23.992378988607204,23.70891333105012,14.619519713310162,14.718543349047664,6.999866237634154,3.242747767143219,5.8705948878975045,2.4467851996326866,4.400650525677283
2024-06-14,24.06392858623356,23.77961758300447,14.663117755566605,14.407301217082264,7.020741100146907,3.2376823132795773,5.888102059748027,2.5159727846492617,4.423536600289334
2024-06-17,24.114031843845193,23.829128879607513,14.718197143640591,13.97916494562788,7.029267692970144,3.244423458243733,5.944661396980108,2.69730289368659,4.443821745398252
2024-06-18,24.108424854698903,23.823588136033035,14.787298895426826,13.645773347423171,7.0276332492605205,3.234442090632866,5.93589756566656,2.9941533918715386,4.442788468986582
2024-06-19,24.109715121185133,23.824863158251986,14.788090301597142,13.510121670543542,6.978734679829578,3.2272332207037713,5.978661607503874,3.090648411559062,4.491931828825913
2024-06-20,24.172436895948696,23.886843886488446,14.82471143888632,12.868800653035661,6.99688995966274,3.264308485005317,6.055274912598779,3.3762330052615632,4.554500763112477
2024-06-21,24.229013389014632,23.9427519384291,14.859409230736475,12.355515282156098,7.199470845662227,3.2649011441472364,6.026791122920212,3.586289387737203,4.535857659196814
2024-06-24,24.219356054261066,23.953972229951127,14.853486484858323,12.350590552237598,7.196601240578075,3.263229024451379,6.120791018803311,3.5331365167298734,4.50883687812925
2024-06-25,24.257851485876262,23.99204584750828,14.875795561242663,12.139231165871715,7.208039871328532,3.268415760608776,6.132933586906156,3.5725466169752167,4.553140103682396
2024-06-26,24.337930774374623,24.0712476664413,14.972781230308193,11.914764129223624,7.231834835392018,3.2430638802172376,6.15690536785777,3.6614668552717666,4.410005260913466
2024-06-27,24.371301851383002,24.104253079555974,14.970925029988887,11.90740905130798,7.241750802342578,3.2475106236767832,6.167959163756219,3.572838336033001,4.416052061955576
2024-06-28,24.36057681428804,24.093645562156986,14.96732031445378,11.894896663248398,7.238563937461037,3.2460814972346417,6.165244840523308,3.5923371095388053,4.4413332610950045
2024-07-02,24.329817502344525,24.063223295666635,15.011741179468082,11.872986698103738,7.2294240370443585,3.24067913603103,6.198431701613834,3.636594532867029,4.417101916860767
2024-07-03,24.342964628223267,24.076226361788525,15.01985308786717,11.87250812724852,7.233330607565764,3.242430304798733,6.232712730685161,3.597752321566238,4.3822218302566185
2024-07-04,24.346911537122683,24.080130022396133,15.02228837020545,11.86753760130767,7.2345034021445445,3.242956024538346,6.215086786319031,3.59833565235083,4.392250603615308
2024-07-05,24.34527817822085,24.078514561040002,15.021280571397048,11.860032754621516,7.234018061713821,3.2427384646608695,6.214669835392312,3.6021940063610125,4.401273566592571
2024-07-08,24.33725068352752,24.070575027696126,15.01632752673717,11.849229315272018,7.231632751462826,3.2416692197080557,6.197717355120346,3.655775808617081,4.399822311858858
2024-07-09,24.353083982516356,24.086234833160702,15.02013163855882,11.850040918889034,7.236337498314484,3.243778180931571,6.147689903318307,3.6506976884255353,4.41200535588519
2024-07-10,24.359668346698342,24.09274704910954,15.005919303752904,11.846345706190545,7.238293993083969,3.2446552040176067,6.167998325490729,3.612527572116974,4.4318444995393955
2024-07-11,24.36293914717181,24.095982009755712,15.007934165665842,11.841036283782842,7.239265887080339,3.245090867575357,6.157637247881339,3.6200991627812034,4.430015228305558
2024-07-12,24.36502928513665,24.098049245013925,15.009221721850421,11.83515150968074,7.23988695600707,3.2453692694373286,6.1581655220484155,3.6256318407165935,4.423494650108856
2024-07-15,24.294707347207957,24.056392672140813,14.965902358432878,11.794298339530645,7.218991315982469,3.328985245048622,6.140391928241973,3.7031292427718103,4.4972015506428304
2024-07-16,24.301802639937964,24.063418364839944,14.970273164661748,11.790860145991441,7.221099629364073,3.329957478402575,6.118002671633865,3.7060709424719964,4.498514962696396
2024-07-17,24.308268838873463,24.06982113472992,14.974256439723096,11.787112884966865,7.223021012210783,3.3308435101024094,6.11963054356373,3.7126391266297882,4.474406509199946
2024-07-18,24.27831816063116,24.040164252418204,14.955806374869992,11.76571368152203,7.214121391274874,3.326739514753839,6.112090430913711,3.7872325364587103,4.5198136571574805
2024-07-19,24.257671316101636,24.019719939492575,14.943087610456718,11.74902329686952,7.207986335222093,3.3610467617533244,6.084610737496916,3.8209624876014385,4.555891515005777
2024-07-22,24.256815546219652,24.018872564135314,14.940332339038651,11.741738822512369,7.207732049576325,3.360928189671397,6.069727728706305,3.8217560672977027,4.582096692842282
2024-07-23,24.248261167142253,24.010402097740663,14.935805939147,11.730730429379424,7.205190179555385,3.3597429288224783,6.049026197267059,3.8454656261116584,4.615375434834081
2024-07-24,24.196120202938033,23.98155352589864,15.062970782047197,11.698838286744444,7.189696880442216,3.352518483548667,6.0263880341026,3.849420643579459,4.642493160698745
2024-07-25,24.193834913953324,23.979288502430027,15.061548105976962,11.691066390206439,7.189017823843617,3.352201842967564,6.025818850362545,3.8651688864071754,4.6420546838523435
2024-07-26,24.199795494398973,23.985196225561005,15.065258785554676,11.687092852417083,7.190788965922441,3.3530277173618526,5.99618328207603,3.879458340331119,4.643198336376824
2024-07-29,24.17856593014989,23.964154921124557,15.05204260447616,11.669622228808269,7.1844807590456945,3.3685938730772516,5.990923057531341,3.952491591493337,4.6391250342935
2024-07-30,24.18080357818366,23.966372726113285,15.05343562231003,11.663483566994016,7.185145659490599,3.3689056255392638,5.991477498073385,3.950821352992783,4.63955437030298
2024-07-31,24.176820852155902,23.96242531815645,15.050956229527806,11.654530124427783,7.183962222118937,3.368350746207959,6.014918986663996,3.9131580202144542,4.674877500526713
2024-08-01,24.177939462911656,23.963534009280842,15.051652605681879,11.648036634109765,7.184294608972433,3.368506592727106,5.991693190589209,3.9207419379963673,4.693600957730746
2024-08-02,24.16358436433849,23.949306209042017,15.04271603119938,11.633907371594878,7.180029098363115,3.4462251212958166,5.988135759795612,3.937650106263747,4.658445938106944
2024-08-05,24.192401227532745,23.977867529672984,15.06065558368485,11.640559557586887,7.18859181460333,3.4507053644840955,5.995277054993245,3.8669768482585005,4.626965019183358
2024-08-06,24.172168542115497,23.95781426393299,15.048245023610935,11.623608208634636,7.182579822845672,3.5669771220335744,5.969910043641402,3.855416568397827,4.62328040478747
2024-08-07,24.17887917594332,23.964465389112764,15.052607769047126,11.619617060678298,7.184573837699832,3.56796737978792,5.971567399298927,3.8172501971343675,4.643071791297448
2024-08-08,24.15889247046002,23.944655922002582,15.040165007079285,11.602615039548095,7.178634937047233,3.6197560715788994,5.959234159724544,3.8468266560307205,4.64921973652862
2024-08-09,24.15067487762376,23.93651120124554,15.035049128842337,11.591273919954418,7.176193140549114,3.6248101585050603,5.957207139653139,3.8529126828440874,4.675367750782546
2024-08-12,24.153309257674966,23.939122220106235,15.047967034534985,11.58514298500799,7.176975926957728,3.625205556464718,5.943066312168169,3.8533329624578934,4.675877744627319
2024-08-13,24.16059027879719,23.94929769535458,15.021063651303582,11.581237777105484,7.179139428147581,3.626298375587242,5.944857850995748,3.8415488343718684,4.695966108336726
2024-08-14,24.160143463993787,23.948854788098682,15.020785858686564,11.573626183691637,7.179006660457091,3.6262313124990864,5.944747909538968,3.8414777905410933,4.705126032493092
2024-08-15,24.174897083759742,23.902043341442983,15.037730472704721,11.573291795167687,7.183390588670245,3.628445704894882,5.948378125989979,3.8438236252314155,4.707999262138344
2024-08-16,24.17498655457089,23.923412437556024,14.985972406732781,11.565932667644843,7.183417174255307,3.630309623711091,5.928599897699361,3.871595201313004,4.7357740365167
2024-08-19,24.167652146752875,23.91615435437904,14.981425838198714,11.555023984740458,7.181237809606477,3.6292082302842172,5.9268012299176265,3.8837400905453103,4.758756315575286
2024-08-20,24.175970777204412,23.925311700668537,14.98658252220047,11.551599022164972,7.183709628679344,3.601958716089234,5.928841265453227,3.885632063509626,4.760394304030177
2024-08-21,24.14625576808815,23.895904779976647,14.977773425258324,11.530007634087882,7.17488003506873,3.5956832096486395,5.921554047335892,3.892500413162304,4.8654406873734315
2024-08-22,24.144827714878566,23.894491532976996,14.976887612666182,11.521933002663479,7.174455699695128,3.6010150988942042,5.921203835926543,3.9000325658818253,4.8651529364170765
2024-08-23,24.16121584728749,23.910709751458835,14.987053070053925,11.52235569015627,7.179325311164589,3.603459262627493,5.847546502702336,3.912666639609419,4.875667924939645
2024-08-26,24.161037110127573,23.910532867465104,14.986942200496772,11.514872762385185,7.17927220074894,3.603432605356661,5.847503244372086,3.912637694918586,4.883769314129093
2024-08-27,24.161037110127573,23.910532867465104,14.986942200496772,11.501556922243658,7.17927220074894,3.603432605356661,5.847503244372086,3.912637694918586,4.89708515427062
2024-08-28,24.16541693196428,23.914867278835892,14.989658976950365,11.4901386514404,7.188157637924785,3.6040858220517933,5.8489332092429684,3.900768612160522,4.897972879428987
2024-08-29,24.17583656030814,23.925178875347545,14.959296162103294,11.481398854197366,7.187926023801785,3.6165581043158084,5.851455148360342,3.9022654874596627,4.900084784106056
2024-08-30,24.17856593014989,23.927879946787943,14.960985015835277,11.468999411558842,7.188737516238257,3.6169664014432406,5.8410111737933,3.902706039980333,4.914148564212918
2024-09-02,24.181027365766823,23.930315861974517,14.962508079754318,11.456469935197507,7.189469346844521,3.6173346172403016,5.834572183492946,3.9031033447533705,4.925199264975693
2024-09-03,24.17556813098631,23.924913229129917,14.959130065938893,11.440189507319332,7.18784621477002,3.6229948197709367,5.879518303271539,3.902222159797524,4.907617569015523
2024-09-04,24.174315539629408,23.923673624775507,14.958354999271343,11.426088562863393,7.18747379605396,3.622807104141142,5.903454418297448,3.8964686608183987,4.907363294149401
2024-09-05,24.158401044158637,23.907924132512882,14.94850757784194,11.405067202474598,7.182742120446182,3.620422128766935,5.96780427658306,3.9049988506632523,4.904132666552514
2024-09-09,24.162556460285074,23.91203646483605,14.951078827045961,11.393527323477938,7.096309476107942,3.621044867021462,5.968830781196714,3.9829812491655696,4.911634550863286
2024-09-10,24.156078208624542,23.905625380388525,14.956315488872873,11.370502930635542,7.094406876160673,3.620074024388928,5.9598343002609155,4.015565943744301,4.921596846923703
2024-09-11,24.144604596822887,23.894270728233423,14.958452386308757,11.346805361425137,7.091037187183967,3.618354567956871,6.003577251576417,4.011440839966326,4.931457080526214
2024-09-12,24.142596719867846,23.892283669163543,14.957023633127886,11.327381648519987,7.04683444035181,3.6319137441740192,6.058518312506391,4.011107246612714,4.932340585675805
2024-09-13,24.144336860599154,23.894005767927776,14.849800466528814,11.369966151521501,7.047342359354007,3.638274398750041,6.058954996041692,4.034313342136228,4.963005657140788
2024-09-16,24.150987401143396,23.876554866204156,14.877923322329629,11.31153785642457,7.04928354483202,3.7165502534452397,6.089832648008403,3.9583357616160506,4.968994345996535
2024-09-17,24.160098783422395,23.885562714010874,14.883536279044637,11.241091575015094,7.051943010306587,3.7179523870125264,6.082883391770803,4.006062873420258,4.9708689859968205
2024-09-19,24.156882216527865,23.910119260656764,14.922235044424406,11.191703187784455,7.051004146329563,3.717457395552817,6.082073544033148,3.992585794806146,4.975939409884836
2024-09-20,24.148621352839076,23.920427500525637,15.048373630805692,11.10155235499429,7.0485929335083135,3.7161861466996635,6.061508955092957,3.980499324194063,4.97423780134031
2024-09-23,24.15965198679762,23.931353899844048,15.055247443549183,11.051513711093957,7.051812597580905,3.717883630316103,6.064277737854637,3.991749053781176,4.97650993918237
2024-09-24,24.158579742318654,23.93029178760388,15.054579267287387,11.03271580902223,7.051499626718219,3.7177186246199025,6.064008595388226,4.014317473429117,4.976289073612381
2024-09-25,24.157105561554978,23.928831537200146,15.054955006672047,10.944764056329005,7.0510693371392925,3.8374997380026263,6.035901744018169,4.013887603621175,4.975985415462561
2024-09-26,24.163494977905525,23.935160576375957,15.184710462129686,10.812822287094841,7.05293430467842,3.857010838559616,6.0088292446262415,4.011434994227042,4.973602314402672
2024-09-27,24.17525497097793,23.946809442685343,15.192100621955673,10.640990857358288,7.11132702045844,3.858887985089252,6.011753647340116,4.084817004075037,4.978058450059915
2024-09-30,24.154738314377337,23.926486659467326,15.21433750243748,10.631960236768242,7.188494201090595,3.8556130876891923,6.0066516914228805,4.047884553215782,4.973833753531164
2024-10-02,24.13470230952868,23.90663998605356,15.24088244656393,10.623141180064662,7.182531449484967,4.0554448789759885,6.0173722156594645,3.9109594070217018,4.928326126647044
2024-10-03,24.071865466203963,23.852872867352275,15.44479271668758,10.595482887478866,7.1638310902438285,4.04488616765633,6.003548048620706,3.9072259643668916,4.915494791389557
2024-10-04,24.10095292398044,23.8840939734049,15.112754709069973,10.608286035682882,7.477436822397067,4.374462701049163,5.975750852439697,3.6787616617837733,4.787500320192102
2024-10-07,24.032454381801347,23.81786739887584,15.143385173213131,10.578135687240014,7.614204723763134,4.403604321802072,6.030878395396356,3.547261716033063,4.832208201875045
2024-10-08,24.015357431455858,23.699818197745966,15.135369410365628,10.57061028605879,7.733422675759651,4.400471549625125,6.026587962682839,3.5748858013144575,4.843476684991686
2024-10-09,24.00556085369067,23.745275974140966,15.109717518691104,10.513010104960957,7.729532974414603,4.588859911893982,6.025599555378667,3.4543561247122336,4.828086982116812
2024-10-10,24.005649075469396,23.67131086240599,15.176842818436775,10.561008220723417,7.784687219802826,4.588876776210804,6.014045273620363,3.363962443831708,4.833617309498721
2024-10-14,23.993084006069815,23.658920792767375,15.189835789038089,10.555480363475912,7.7806125482593345,4.656999000751899,6.010897393885985,3.3194096824557824,4.83476042329581
2024-10-15,23.97639503069525,23.64246425277446,15.175783079374188,10.548321770265149,7.775200553236765,4.653759711395714,6.019563388306684,3.3771147263096832,4.831397487642106
2024-10-16,23.970016205232554,23.636174268279987,15.14550797601046,10.545698910846873,7.773131991753562,4.652521596954143,6.0179619071763275,3.42282018898059,4.8361669547655
2024-10-17,23.968345074304743,23.634526411995836,15.140966190462436,10.544963690500985,7.772590067994889,4.6521972345229115,6.017542349584902,3.4330391916043994,4.835829789028899
2024-10-18,23.963640772989887,23.629887629746534,15.13799445140673,10.543077446660236,7.771064530642881,4.691272151695509,5.998018153841415,3.4301642092062288,4.834880653810576
2024-10-21,23.926467115585464,23.629861046329328,15.114511599829312,10.556025942399394,7.759009647444357,4.683994804091691,5.988713713248743,3.477589406011411,4.863826725060304
2024-10-22,23.92278675698939,23.626226311547725,15.111454218250048,10.554402219154763,7.757816160009916,4.68327431408128,5.978636605881358,3.481266210738782,4.884137203346736
2024-10-23,23.914772751767025,23.618311652483595,15.179614833236604,10.55086655103372,7.755217333215531,4.681705442310944,5.903410923613068,3.4921817789626495,4.903918733376863
2024-10-24,23.71774623841539,23.42372759164207,15.121727759229971,10.464122730917449,7.691324464681594,4.660926104635727,5.908513034416676,4.035290189460115,4.976621886601011
2024-10-25,23.714431132881565,23.540259190903168,14.9916399736896,10.462841650539726,7.690249423569381,4.642122267051404,5.907687182581506,4.026376076105097,5.024393102678553
2024-10-28,23.713613262372014,23.539447327288496,14.991122937453074,10.46248080487642,7.689984199909603,4.641962168127559,5.909298610363675,4.02787086972723,5.024219819881928
2024-10-29,23.712537202910017,23.53837917100432,14.983908351454827,10.462006045870211,7.689635249280722,4.6417515284726925,5.90903046241789,4.033314879600305,5.029437108989013
2024-10-30,23.678326452476544,23.504419683306438,14.836505026381403,10.446912212814471,7.678541194258837,4.757034164052771,5.872230760127276,4.156725215369578,5.069305291212685
2024-10-31,23.6898336167318,23.51584233256179,14.683233453662345,10.452170525856515,7.682272802357932,4.958633549521659,5.884151308006906,4.0675336062714695,5.066328805029583
2024-11-01,23.690563926037516,23.5165672780707,14.68368610783471,10.45267408593572,7.681421585436603,4.959330436961618,5.881612590052899,4.067659000045526,5.066484989624713
2024-11-04,23.660658120768243,23.486881117630812,14.666055703308267,10.4396602551827,7.670638263553535,4.964298968129542,5.874187930963458,4.086793200412852,5.150826440050587
2024-11-05,23.65538846168189,23.481650161845057,14.662608234139766,10.437516224590514,7.668929872839408,4.983292287546827,5.872879642426118,4.08588299720495,5.15185211772547
2024-11-06,23.659244079355258,23.465556327861695,14.664817007497799,10.439398548008317,7.670179840118593,4.987726544152961,5.873836869511168,4.08654895974963,5.152691823744581
2024-11-07,23.663400985948776,23.444863977738894,14.603815906126934,10.441413873401286,7.671527483392568,5.0711995474644675,5.874868897040459,4.0662555302972585,5.162653798589356
2024-11-08,23.67669574449177,23.45803595609663,14.558194000999384,10.447280150880871,7.675837561458194,5.074048688783879,5.878169562211297,4.066184013620665,5.16555432145731
2024-11-11,23.674378808961883,23.455740418004893,14.556769376664302,10.446257809130424,7.67508642536388,5.073552156505293,5.879406511569563,4.073759659107502,5.165048834692261
2024-11-12,23.68025784456689,23.4659154489851,14.531382314229196,10.448851918234386,7.676992372156838,5.074812066808014,5.880866538905306,4.07459002983764,5.166331466276632
