date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,ABN AMRO CLEARING HONG KONG LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CHONG HING SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HAITONG INTERNATIONAL SECURITIES CO LTD
2024-03-22,38.07776141489039,29.45042607656055,0.0,8.029460303023304,5.3825806898585435,4.924261938048806,11.340724463385127,0.0,2.7947851142332842,0.0
2024-03-25,37.65915824150697,30.19645218795387,0.0,7.974673003120708,5.345853805189325,4.848318896587546,11.242171764576362,0.0,2.7333721010652186,0.0
2024-03-26,37.64321882411367,30.18367139630329,0.0,7.971297684937634,5.333009778595443,4.846266822612526,11.237413462040397,0.0,2.785122031397037,0.0
2024-03-28,37.64720241337175,30.186865579821593,0.0,7.972141246588911,5.33357414373559,4.846779678235913,11.23860266001428,0.0,2.7748342782319626,0.0
2024-04-03,37.26623283167635,30.186865579821593,0.0,7.972141246588911,5.714543725430989,4.846779678235913,11.23860266001428,0.0,2.7748342782319626,0.0
2024-04-05,37.250464727270675,30.216404943174922,0.0,7.968768070768302,5.712125785240995,4.844728906741437,11.244425388354033,0.0,2.7630821784496304,0.0
2024-04-08,37.267678569665755,30.192055202914148,0.0,7.9679252227846,5.711521619872147,4.844216485002672,11.243236077637206,0.0,2.773366822123473,0.0
2024-04-09,37.25191818921247,30.179287080645,0.0,7.964555613038189,5.709106235894631,4.842167881555076,11.238481349548135,0.0,2.8144836501064994,0.0
2024-04-10,37.14831656415042,30.22402282510027,0.0,7.976361734357508,5.717569030822638,4.849345585401423,11.255140518082342,0.0,2.829243742085402,0.0
2024-04-12,37.09725398199397,30.182478098680704,0.0,7.965397748259597,5.7097098903453745,4.842679869959595,11.239669654513209,0.0,2.9628107562475505,0.0
2024-04-15,37.09333190488206,30.179287080645,0.0,7.964555613038189,5.709106235894631,4.842167881555076,11.238481349548135,0.0,2.9730699344369063,0.0
2024-04-16,37.226604782020885,30.147670972479023,0.0,7.932129053633828,5.68586241897646,4.822453681280035,11.203254840353619,0.0,2.9820242512561546,0.0
2024-04-17,37.27925165627066,30.147670972479023,0.0,7.932129053633828,5.68586241897646,4.822453681280035,11.066372967304185,0.0,3.0662592500558055,0.0
2024-04-18,37.24642745867473,30.127624845968803,0.0,7.929624234054438,5.684066928835482,4.820930839641946,11.126034710702045,0.0,3.065290982122557,0.0
2024-04-19,37.23858795399821,30.121283683285903,0.0,7.927955233011725,5.682870565256192,4.819916146087659,11.123692939769992,0.0,3.0856934785903114,0.0
2024-04-22,37.226834882654195,30.08021540399471,0.0,7.957014587041813,5.681076963864142,4.818394906388476,11.130702644015301,0.0,3.105760612041358,0.0
2024-04-23,37.21362398508298,30.08654592188208,0.0,7.958689176884234,5.682272572301657,4.819408959470665,11.164613331874182,0.0,3.0748460525041987,0.0
2024-04-24,37.223115907579874,30.047662569358074,0.0,7.960719166247113,5.683721925659023,4.820638225836726,11.167461042822636,0.0,3.0966811624965573,0.0
2024-04-25,37.238794052042,30.028728924955555,0.0,7.964072171552222,5.686115873915646,4.822668648617344,11.172164707823148,0.0,3.087455621094086,0.0
2024-04-29,37.245402013445194,30.025567279497565,0.0,7.963233655454148,5.685517197812128,4.822160882588805,11.170988420145683,0.0,3.087130551056471,0.0
2024-05-03,37.25861376272174,30.029772504381665,0.0,7.961557152857337,5.684320223723615,4.821145671232252,11.168636587723622,0.0,3.0759540973597734,0.0
2024-05-06,37.25861376272174,30.04029902331449,0.0,7.961557152857337,5.684320223723615,4.821145671232252,11.168636587723622,0.0,3.0654275784269522,0.0
2024-05-07,37.2769882200997,30.046624750600575,0.0,7.963233655454148,5.685517197812128,4.822160882588805,11.160459684594178,0.0,3.045015608850455,0.0
2024-05-08,37.29804569120272,30.00450980839456,0.0,7.963233655454148,5.685517197812128,4.853747089243318,11.149930949042675,0.0,3.045015608850455,0.0
2024-05-10,37.29804569120272,30.036096015049075,0.0,7.963233655454148,5.685517197812128,4.853747089243318,11.107816006836659,0.0,3.055544344401959,0.0
2024-05-13,37.29411909202725,30.03293392685756,0.0,7.962395315907771,5.684918647761387,4.853236104848148,11.106646617385675,0.0,3.0657502952122107,0.0
2024-05-14,37.29679378439397,30.0055609254643,0.0,7.960719166247113,5.704772747605907,4.820638225836726,11.114833987955421,0.0,3.0966811624965573,0.0
2024-05-16,37.32051374241672,29.999245837637613,0.0,7.959043722124493,5.7035720987987775,4.819623655442509,11.101971520724558,0.0,3.096029422855329,0.0
2024-05-17,37.4086358924346,29.97083013949964,0.0,7.959881356021392,5.7041723600223815,4.820130887251385,11.103139925873824,0.0,3.0332094388967725,0.0
2024-05-20,37.4086358924346,29.97083013949964,0.0,7.959881356021392,5.7041723600223815,4.830655190498659,11.09261562262655,0.0,3.0332094388967725,0.0
2024-05-21,37.50863009439083,29.820406198559805,0.0,7.9721869405810315,5.712990729565782,4.901366585328576,11.046520820267414,0.0,3.0378986313065566,0.0
2024-05-22,37.529711240994395,29.715000465541983,0.0,7.9721869405810315,5.712990729565782,4.901366585328576,11.109764260078107,0.0,3.0589797779101207,0.0
2024-05-23,37.67473007246695,29.55386159392142,0.0,7.976110336778867,5.715802295109052,4.903778721818652,11.11523176945561,0.0,3.0604852104494427,0.0
2024-05-24,37.82526204036727,29.45755935873471,0.0,7.950119917520572,5.697177164340436,4.8877995967127355,11.079012419215536,0.0,3.1030695031087454,0.0
2024-05-27,37.84515231135705,29.47304950491579,0.0,7.954300458012057,5.70017300340573,4.890369827645138,11.084838275995645,0.0,3.0521166186685926,0.0
2024-05-28,37.83719369327532,29.466851491950113,0.0,7.952627714329276,5.698974289774967,4.931400261816346,11.04044834735003,0.0,3.0725042015039543,0.0
2024-05-29,37.858223118698845,29.466851491950113,0.0,7.952627714329276,5.698974289774967,4.931400261816346,11.008904209214744,0.0,3.083018914215716,0.0
2024-05-30,38.12216301002344,28.991921719529774,0.0,8.001404918342647,5.733928777974943,4.961646857694184,11.076426993615803,0.0,3.112507722819203,0.0
2024-05-31,38.09395275017866,29.044467435229183,0.0,7.995483908251734,5.729685691854262,4.957975257342525,11.068230478545042,0.0,3.110204478598602,0.0
2024-06-03,38.1311397448849,28.99236427488048,0.0,7.981140729776655,5.719407151439771,4.991290742861645,11.04837506929417,0.0,3.136282286862388,0.0
2024-06-05,38.12309393322155,28.98624677867681,0.0,7.979456679533204,5.718200335355218,4.990237562035089,11.046043821248917,0.0,3.1567208899292156,0.0
2024-06-06,38.12711641458443,28.957651309134754,0.0,7.980298615810347,5.718803679730112,4.990764096886242,11.05776062058516,0.0,3.1676052632689613,0.0
2024-06-12,38.382255469573195,28.76904153589921,0.0,8.03370118172239,5.757072772798858,5.024161294342915,10.844965500050986,0.0,3.1888022456124445,0.0
2024-06-13,38.256533396914925,29.00989065329384,0.0,8.002957108523484,5.735041101127891,5.004934392681721,10.803463033674497,0.0,3.1871803137836388,0.0
2024-06-14,38.25248580321932,29.006821367080683,0.0,8.002110384686732,5.734434325914776,5.004404863759574,10.802320012470455,0.0,3.197423242868459,0.0
2024-06-17,38.26306594035201,29.006821367080683,0.0,8.002110384686732,5.734434325914776,5.004404863759574,10.79173987533777,0.0,3.197423242868459,0.0
2024-06-18,38.26306594035201,29.006821367080683,0.0,8.002110384686732,5.734434325914776,5.004404863759574,10.781159738205087,0.0,3.2080033800011427,0.0
2024-06-20,38.279516398057645,28.989797061660866,0.0,7.994497925094832,5.728979121288759,4.99964414090329,10.802613767448547,0.0,3.2049515855460604,0.0
2024-06-21,38.2552547498206,28.98198663240378,0.0,7.9894309933584555,5.725348080740788,5.038728845965601,10.795767045234475,0.0,3.213483652476301,0.0
2024-06-24,38.23102383628416,29.026969507375956,0.0,7.984370480420521,5.721721640001661,5.035537310481167,10.788928996460696,0.0,3.21144822897584,0.0
2024-06-25,38.2350601899981,29.019476319214277,0.0,7.985213454011294,5.722325727731319,5.036068952265387,10.790068069633595,0.0,3.2117872871460236,0.0
2024-06-26,38.11290819155404,29.04707690074898,0.0,7.992808233895847,5.727768262809453,5.040858784797249,10.800330561976496,0.0,3.2782490642179343,0.0
2024-06-27,38.1169363276827,29.050146873245115,0.0,7.993652990203988,5.728373628061562,5.041391550895508,10.801472044057041,0.0,3.268026585854088,0.0
2024-06-28,38.16534045974076,28.949466330758522,0.0,8.003804011567244,5.73564800476348,5.047793539247565,10.815188673188702,0.0,3.2827589807337256,0.0
2024-07-02,38.11997171363083,28.962823729810182,0.0,7.998725280272654,5.732008508472163,5.097468821187421,10.808326006750093,0.0,3.2806759398766596,0.0
2024-07-05,38.08320360909638,28.975080955682625,0.0,8.002110384686732,5.734434325914776,5.099626097953731,10.823480286735823,0.0,3.2820643399299314,0.0
2024-07-08,38.08320360909638,28.975080955682625,0.0,8.002110384686732,5.734434325914776,5.099626097953731,10.812900149603138,0.0,3.2926444770626153,0.0
2024-07-09,38.079174780185646,28.97201567669393,0.0,8.001263840000112,5.733827679083378,5.0990866075981325,10.811756250965335,0.0,3.302875165473471,0.0
2024-07-11,36.811831085455296,28.02334536916204,0.0,7.739267522158727,5.546077122534196,4.8809571724147816,10.457732138800642,3.3255997505970734,3.2151898388772504,0.0
2024-07-12,36.79513096016991,28.026213183548908,0.0,7.719592209045056,5.546644689309439,4.881456673063842,10.458802347738464,3.325940081227985,3.246219855896397,0.0
2024-07-15,36.72285908787062,28.049176846692266,0.0,7.725917363068954,5.551189408904163,4.885456361710859,10.467371911254713,3.328665235966518,3.2693637845319143,0.0
2024-07-16,36.647251567014166,27.99981030701605,0.0,7.771953551148189,5.557731490263564,4.933382280491783,10.491113770755346,3.3264507078004755,3.272306325510431,0.0
2024-07-17,36.65663129602341,28.006976755296893,0.0,7.7329913435543505,5.559153971160652,4.934644961509087,10.493798932669739,3.3273021006026,3.288500639183265,0.0
2024-07-18,36.65936288555537,28.00124330325613,0.0,7.731408283183812,5.558015928202307,4.93363476499726,10.501886449973421,3.3266209515023024,3.287827433329398,0.0
2024-07-19,36.68086233388237,27.96888875843771,0.0,7.723544216010773,5.559723167424459,4.935150214914529,10.48463448147817,3.3276427797660206,3.3195540480859744,0.0
2024-07-22,36.83340459273046,27.862163707192533,0.0,7.6912567098822615,5.536481299336369,4.996088097007037,10.45100061108615,3.313731901076096,3.315873081689099,0.0
2024-07-23,36.83716054577801,27.87520198830592,0.0,7.6920409979327005,5.537045861967463,4.966006141396233,10.452066314026979,3.3140698068866032,3.3264083437060887,0.0
2024-07-24,36.83340459273046,27.87235980534969,0.0,7.6912567098822615,5.536481299336369,4.9043232135926225,10.491785003714778,3.313731901076096,3.356657474317728,0.0
2024-07-26,36.829649405526126,27.879713260576867,0.0,7.690472581749078,5.53591685182026,4.903823214964171,10.490715360079276,3.31339406416498,3.356315261119241,0.0
2024-07-29,36.82589498393083,27.87687119720602,0.0,7.6896886134842415,5.5353525193839275,4.903323318275634,10.499839953895847,3.313056296132185,3.3559731176913123,0.0
2024-08-02,36.84574946726784,27.87921926256129,0.0,7.695964838656801,5.539870403080834,4.856313649846182,10.508409788532706,3.315760370168087,3.3587122198862644,0.0
2024-08-05,36.830719087113515,27.888242928753492,0.0,7.692825445949318,5.537610539748758,4.854332627846056,10.524519478859517,3.314407781617581,3.3573421101117655,0.0
2024-08-06,36.85703030546313,27.908165799315686,0.0,7.69832106523264,5.541566511384874,4.85780047775175,10.511627084210721,3.316775536280082,3.3087132203611236,0.0
2024-08-07,36.864554702582716,27.91386327739825,0.0,7.699892684659622,5.542697827357721,4.858792202250968,10.483150402755765,3.317452659099926,3.3195962438950364,0.0
2024-08-08,36.88714633859026,27.9309696779452,0.0,7.704611395470929,5.546094548485259,4.7289903792793275,10.550857584871588,3.3194856873990966,3.331844387958336,0.0
2024-08-13,36.89091430357567,27.92360793788829,0.0,7.705398409616664,5.516016537153776,4.729473438337404,10.582579874983912,3.3198247677314394,3.3321847307128394,0.0
2024-08-14,36.889824433368894,27.94568864749905,0.0,7.703037849385357,5.514326697306354,4.71781284102877,10.5793378859433,3.3188077344899347,3.3311639109783435,0.0
2024-08-16,36.889824433368894,27.94568864749905,0.0,7.703037849385357,5.514326697306354,4.71781284102877,10.589549602049424,3.3188077344899347,3.320952194872221,0.0
2024-08-20,36.94571168351465,28.04805115091614,0.0,7.639929081751004,5.542626561771889,4.649647837930862,10.551518713891669,3.335840060325674,3.2866749098981045,0.0
2024-08-21,36.824206945933824,28.265816883401445,0.0,7.621155207402588,5.529006464842003,4.638222089950792,10.515351184060625,3.3276427797660206,3.2785984446426997,0.0
2024-08-22,36.79783309039044,28.327425171429915,0.0,7.615696861841778,5.525046536580241,4.634900150131203,10.507819987162794,3.3252594896084786,3.2660187128551463,0.0
2024-08-23,36.784897298381516,28.333223037200728,0.0,7.6172555911611175,5.526177365732652,4.635848790142391,10.509970656680432,3.325940081227985,3.266687179473185,0.0
2024-08-26,36.66686977245078,28.45268993072267,0.0,7.643851953683665,5.545472532452996,4.64176589753473,10.44397326945314,3.3375529130504136,3.2678237306516067,0.0
2024-08-27,36.315124223085846,29.192450636859963,0.0,7.479289362264116,5.4999767439254965,4.603684237508008,10.358289534393018,3.3101711884736784,3.2410140734898745,0.0
2024-08-28,36.35119844373081,29.278931559773042,0.0,7.338001278276418,5.5162701024630145,4.6173223820616345,10.388975359638678,3.31997737648237,3.189323497574033,0.0
2024-08-29,45.46716167165034,11.01749555866059,0.0,9.287808275501822,6.98201828599209,5.844207898645229,13.162397435444346,4.202140635087831,4.036770239017759,0.0
2024-08-30,45.41419977844415,11.113754162806421,0.0,9.303446030947017,6.99377381444741,5.854047711352276,13.067995886624884,4.209215721658163,4.043566893719677,0.0
2024-09-02,35.718435380667096,30.101704197608374,0.0,7.321370451832178,5.503768042676625,4.606857694981175,10.283892509371693,3.3124529886479688,3.1515187342148874,0.0
2024-09-03,35.81699960958499,30.235870622054428,0.0,7.3415736109436125,5.5189555683195595,4.619570216445261,10.312270682285993,3.321593629081217,2.8331660612849356,0.0
2024-09-04,35.69580486088812,30.33623563083212,0.0,7.34607835316945,5.522341963867521,4.622404754940962,10.318598225078386,3.3236317375128595,2.8349044737105844,0.0
2024-09-05,34.87582193856486,31.661456564288326,0.0,7.203297042275388,5.460946604755599,4.596550959682554,10.159191169740863,3.305042172338119,2.7376935483542923,0.0
2024-09-09,34.84393129359936,31.754425892171945,0.0,7.1967103075179715,5.455953084899507,4.59234784799735,10.149901549002994,3.302020023449422,2.7047100013614482,0.0
2024-09-10,34.837310724221815,31.757652489230935,0.0,7.197441572016077,5.456507469420187,4.592814480778259,10.150932890038673,3.302355544807376,2.704984829486682,0.0
2024-09-16,34.833771231988756,31.754425892171945,0.0,7.1967103075179715,5.455953084899507,4.582187786386736,10.149901549002994,3.302020023449422,2.7250301245826756,0.0
2024-09-17,34.833771231988756,31.76458595378256,0.0,7.1967103075179715,5.455953084899507,4.582187786386736,10.129581425781765,3.302020023449422,2.735190186193289,0.0
2024-09-19,34.78782319648195,31.854592953212396,0.0,7.187217373246233,5.448756323905733,4.576143579295132,10.116219841590347,3.29766444184239,2.731582290425815,0.0
2024-09-23,35.10004647927987,31.355597886660174,0.0,7.251723180056362,5.497659314386259,4.617214805937063,10.207013661905213,3.327261223790566,2.6434834479844986,0.0
2024-09-24,34.95603989808299,31.515929841965608,0.0,7.207360276894176,5.487733442768284,4.614217819855729,10.276654387206523,3.33991267584212,2.6021516573845638,0.0
2024-09-25,34.9488567516417,31.53000269193017,0.0,7.2058792302860635,5.486605763744427,4.6132696403019615,10.274542628734881,3.3392263543388365,2.6016169390219597,0.0
2024-09-26,34.88195093453939,31.5624316468724,0.0,7.2132905564176,5.481963688075924,4.618014438923245,10.285110108960456,3.3426607854121486,2.614577840798838,0.0
2024-09-27,34.917864342492614,31.594927377568695,0.0,7.189830045458945,5.487607753073438,4.5609948116539085,10.295699349105886,3.3461022884594134,2.6069740321871016,0.0
2024-09-30,34.889607997426026,31.640413564396308,0.0,7.186130733383231,5.484784268582237,4.558648088146212,10.290402004844722,3.344380651574534,2.605632691646732,0.0
2024-10-02,34.87166582443042,31.69613807828889,0.0,7.151579895763838,5.481963688075924,4.5563037782694815,10.274824998851496,3.3426607854121486,2.624862950907798,0.0
2024-10-03,34.864966614527226,31.74054306852851,0.0,7.121457015132325,5.482527572073465,4.556772447333105,10.275881884617997,3.3430046171179666,2.61484678066941,0.0
2024-10-04,34.850627438104446,31.76861664755369,0.0,7.118528120071097,5.480272731821706,4.554898349337741,10.271655645572016,3.3416297145254306,2.6137713530138758,0.0
2024-10-07,34.758089999856054,31.76861664755369,0.0,7.118528120071097,5.480272731821706,4.688563537918758,10.271655645572016,3.3416297145254306,2.572643602681255,0.0
2024-10-08,36.57971792335843,28.452394607201313,0.0,7.491601254924367,5.767486955524344,4.793614861720983,10.809980241217296,3.516760338734356,2.5884438173189084,0.0
2024-10-09,36.592916745747154,28.41575384331167,0.0,7.49430440082008,5.7695680004387615,4.795344510683623,10.813880736282032,3.51802926856022,2.600202494156463,0.0
2024-10-10,36.721441353234816,28.153467128308336,0.0,7.5206265040347775,5.800695069554028,4.812187108262985,10.86272484935211,3.530385576039436,2.5984724112135185,0.0
2024-10-14,36.80540081105073,28.21783687384728,0.0,7.537821573194534,5.705082095841024,4.823189634461018,10.887561251605007,3.538457406771628,2.484650353228779,0.0
2024-10-15,37.34206532201111,27.19326410485456,0.0,7.647731565726675,5.7661760384824134,4.893517212735075,11.04631424996631,3.59005213123905,2.5208793749848115,0.0
2024-10-16,36.59529648380509,27.220425073580422,0.0,7.453695047497905,5.544249681819265,4.775418182973234,10.86109849778266,3.5192991144360564,2.048881801361373,1.9816361167439949
2024-10-17,36.5280532999368,27.332538772663174,0.0,7.4399990200098145,5.534062225053305,4.766643439938491,10.841141429157158,3.5128324670748516,2.0667344493211766,1.9779948968452243
2024-10-18,36.4767985470444,27.294186810427146,0.0,7.429559500877516,5.52629704278347,4.7599550700537305,10.825929558421523,3.5079033962981003,2.2041506232554924,1.9752194508386227
2024-10-21,36.46892596432135,27.299087278663098,0.0,7.438747240145638,5.5251043331062375,4.7589277556637715,10.823593058799915,3.50714630519439,2.2036749137961427,1.9747931503094562
2024-10-22,36.425761086718964,27.32066971746429,0.0,7.438747240145638,5.5251043331062375,4.7589277556637715,10.823593058799915,3.50714630519439,2.225257352597339,1.9747931503094562
2024-10-23,36.39335215485866,27.288277600492645,0.0,7.429927662396733,5.626337872008358,4.753285443593269,10.810760317288091,3.5029881387025217,2.2226190279441447,1.972451782715574
2024-10-24,36.39339138120277,27.288307012989815,0.0,7.429935670697203,5.626343936320996,4.753290566891876,10.810771969597623,3.502991914376099,2.22251363921339,1.9724539087102342
2024-10-25,36.98973431571943,26.814382332791343,0.0,7.398304614817716,5.580926111758045,4.733054644779419,10.71108511448948,3.6597996232874874,2.2130518543163635,1.8996613880407194
2024-10-28,36.98973431571943,26.814382332791343,0.0,7.398304614817716,5.570193561543126,4.733054644779419,10.70035256427456,3.6812647237173266,2.2130518543163635,1.8996613880407194
2024-10-30,36.493619484440934,27.61595843620455,0.0,7.299076850314217,5.495484843297502,4.669573826385739,10.556836972577283,3.790719795569376,2.204547098987553,1.8741826922228477
2024-10-31,36.52584929355803,27.605021310719653,0.0,7.305523123852992,5.5003382513728765,4.673697820530711,10.566160378841538,3.794067618480713,2.1535043018862594,1.8758379007572237
2024-11-04,36.60757423718735,27.442849886823574,0.0,7.319745083152375,5.5110459837854195,4.682796298361022,10.533637024884655,3.801453684383777,2.2214081306510787,1.8794896707707502
2024-11-05,36.66066716574019,27.442849886823574,0.0,7.319745083152375,5.5110459837854195,4.682796298361022,10.459306924910672,3.801453684383777,2.242645302072217,1.8794896707707502
2024-11-06,36.68473212342547,27.43702303920788,0.0,7.318190906404657,5.5098758420077605,4.681802016041276,10.457086135602397,3.80064653456412,2.2315527976686536,1.8790906050777914
2024-11-08,36.80586252256762,27.527618154931506,0.0,7.342355056834017,5.5280690635834455,4.6972609962240846,10.480963311302718,3.4617002806640076,2.270875384115589,1.8852952297770134
2024-11-11,36.93244193953947,27.27705576715107,0.0,7.359087530083117,5.56201828313342,4.707965571711782,10.504848350486151,3.469589140150406,2.297401793724207,1.8895916240203747
2024-11-12,36.952634104711045,27.2683225478481,0.0,7.356731391436096,5.560237507163741,4.706458235430346,10.501485042320772,3.468478291416922,2.2966662409628356,1.8889866387101388
2024-11-14,36.94729776978819,27.22547224070822,0.0,7.355669004854101,5.559434552508201,4.74846137402332,10.510639221152742,3.4679774079945593,2.2963345790782435,1.8887138498924216
2024-11-15,36.880396032432735,27.176174145768368,0.0,7.342349843087451,5.549367893977605,4.739863172399297,10.672680671335048,3.4616978225388126,2.292176527416469,1.8852938910442147
2024-11-21,39.60702208193954,25.017949463918242,0.0,7.885181387769046,5.9596414453979785,5.090288758545299,8.224533971672066,3.7176266214094875,2.473079617073019,2.024676652275321
2024-11-22,40.109878865269806,28.2941553293914,0.0,7.985292851348058,6.035305960665868,5.085411356491969,4.170268993934189,3.764826175079476,2.5044782124682547,2.0503822553509763
2024-11-25,39.76820924567316,28.893484751787035,0.0,7.928756808451419,5.983895167363384,5.0420920891987056,4.134745221210784,3.7327561024819573,2.4831442134049206,2.0329164004286353
2024-11-26,39.76820924567316,28.893484751787035,0.0,7.9517276152359235,5.960924360578879,5.0420920891987056,4.134745221210784,3.7327561024819573,2.4831442134049206,2.0329164004286353
2024-11-27,39.79304928890425,28.964851295417688,0.0,7.9797100526315585,5.973273342282374,5.052537566978732,4.166329383248978,3.740489087171043,2.292632080506067,2.0371279028593063
2024-11-28,39.7331400366307,28.971520074166996,0.0,7.981547276661534,5.974648610462504,5.042189000737142,4.224847861348245,3.741350285935094,2.293159929102371,2.0375969249554204
2024-11-29,39.67576742725151,28.954853881728592,0.0,8.034481925483728,5.99422207614848,4.947246627147498,4.325964492575487,3.7391980321463647,2.291840763087864,2.0364247744304818
2024-12-02,39.6940349789415,28.968185300986722,0.0,8.038181168709336,5.996981941142097,4.949524442785224,4.281914169107217,3.7409196369888322,2.292895974425155,2.0373623869139177
2024-12-03,39.69623218755122,28.978191924421903,0.0,8.04095783736232,5.976024512063548,4.951234181478469,4.283393291883699,3.7422118813500056,2.293688020815142,2.038066163073695
2024-12-04,39.70080353581863,28.993044826112975,0.0,8.041883819921685,5.953681052362068,4.951804356896885,4.283886559920096,3.7426428278871806,2.2939521578926962,2.0383008631877875
2024-12-05,39.77029526622933,28.9430493663615,0.0,8.028016436166157,5.943414554889599,4.943265490527132,4.3109873463899415,3.736189033537949,2.2899964784023363,2.034786027496052
2024-12-06,39.818724200342224,28.91977711163295,0.0,8.021561344268182,5.869715293920346,4.985237646891252,4.30752100825857,3.733184873824095,2.311128604964332,2.0331499158980453
2024-12-09,39.818724200342224,28.91977711163295,0.0,8.021561344268182,5.846741848542967,4.985237646891252,4.30752100825857,3.733184873824095,2.334102050341711,2.0331499158980453
2024-12-10,39.81415085924217,28.916455558571535,0.0,8.020640035589437,5.846070326656358,4.973179668845193,4.307026272094566,3.7327561024819573,2.3568047760901467,2.0329164004286353
2024-12-11,40.26738831360975,28.13048500141911,0.0,8.111945624021581,5.912620987055348,5.006561189431935,4.356056719343331,3.7752491567642203,2.383634236824671,2.056058771530052
2024-12-12,40.248686920212045,28.140641865833064,0.0,8.1081781910519,5.909874986986277,5.0042359909451575,4.354033634813073,3.773495816837996,2.3825272049697133,2.0783253883507733
2024-12-16,40.25803544503333,28.112337706830765,0.0,8.110061470007675,5.91124766811538,5.005398320152709,4.343431488949219,3.774372283177797,2.406307498690583,2.0788081190425403
2024-12-17,40.25336063984245,28.12068537737985,0.0,8.109119721185627,5.910561247852245,5.004817088063493,4.342927125140942,3.7739339991198024,2.4060280757465327,2.0785667256690603
2024-12-18,40.26723310260279,28.114156086948277,0.0,8.10723687953033,5.909188885461964,5.0036550287507,4.341918748846315,3.7730577362969315,2.405469424494536,2.078084107068156
2024-12-19,42.29171467693812,24.500012396302896,0.0,8.514837561691929,6.206280170264236,5.255219554781701,4.5602137203906175,3.9627525645105632,2.5264071734356577,2.1825621816842795
2024-12-23,42.47578017176454,24.1346766546287,0.0,8.55189654123749,6.233291655594104,5.278091755522708,4.580061059316689,3.9799995836308124,2.5741412691667596,2.1920613091382015
2024-12-27,42.503641506683344,24.045541395161564,0.0,8.567290184082399,6.247833165703561,5.280031557682814,4.606245628048115,3.9814623114777596,2.575087316531154,2.192866934629289
2024-12-30,42.52100517638139,24.014512333072833,0.0,8.57079011001087,6.250385542572275,5.282188566369903,4.608127380406226,3.9830888261489985,2.5761392961739062,2.1937627688636026
2025-01-03,42.50867478110785,24.019663926803318,0.0,8.572628716099707,6.251726375420663,5.283321701580992,4.609115915996411,3.9839432784543445,2.5766919296341637,2.1942333749025464
2025-01-06,42.5138862553044,24.022608687123626,0.0,8.56141991251414,6.2524928239363415,5.283969425718751,4.609680983921694,3.98443170152806,2.577007826649841,2.194502383303147
2025-01-07,42.52093306811848,24.019663926803318,0.0,8.54811214207845,6.251726375420663,5.283321701580992,4.621374203007039,3.9839432784543445,2.5766919296341637,2.1942333749025464
2025-01-08,42.48231512831035,24.025554169575315,0.0,8.55020836024006,6.253259460405015,5.284617308695219,4.622507483475864,3.9849202443757448,2.601846387250871,2.194771457671564
