date,CHINA MERCHANTS SECURITIES (HK) CO LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),HANG SENG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-01,0.09724530747273814,10.822997589456158,17.2014696758158,6.776981699274175,16.066640946417124,7.385991351117503,4.163156672685464,3.486533877701152,1.5782569995939892,0.5755678214700745,68.15484194100418
2024-03-04,0.09734550474603176,10.797571309721915,17.199974424198956,6.891854019364028,15.886013190731788,7.3371687652835,4.187573977438863,3.486749687212862,1.5794285369432683,0.5755678214700745,68.03924723711128
2024-03-05,0.1119627454230586,10.788310769424816,17.20667608028579,6.971695831213921,15.650368885001917,7.402954094350095,4.192583841103543,3.4874125307131116,1.586407662402297,0.5756448962956849,67.97401733621423
2024-03-06,0.11207835766147434,10.836918008196065,17.212826651369507,7.027112630827853,15.466022897140702,7.4756343022375855,4.209047023853941,3.487435653160795,1.5898952982611712,0.578161389351867,67.99513221206097
2024-03-07,0.11120355839079543,10.892986090086405,17.234819952857457,7.114434554503242,15.323101568174543,7.427789032899806,4.26127677942888,3.487905809597019,1.6022272703588474,0.5791248246719979,68.03486944096899
2024-03-08,0.10975069792803795,10.940140468394894,17.24155243887453,7.14274028420869,15.076508070524566,7.499033425422222,4.271932374069529,3.488244938829705,1.6070174707705387,0.5790708722940706,67.95599104131679
2024-03-11,0.09669807621090376,11.056970489055255,17.264894549810663,7.3351691475690854,14.802600877103314,7.369540978203122,4.2867191793628985,3.4882565000535464,1.6072833789188945,0.5786122770816883,67.88674545336937
2024-03-12,0.09679441974291685,11.008263053010714,17.248882254790086,7.3275156173859655,14.617854127125115,7.67061940228799,4.2926154035221,3.488237231347144,1.607225572799687,0.5785621784450414,67.93656926045676
2024-03-13,0.09686378708596628,11.01138843718922,17.267981396576364,7.337843644017769,14.35274084373801,7.849732140517454,4.266352156695331,3.4878056123237253,1.600223324892975,0.5799032804106639,67.85083462344747
2024-03-14,0.09616240617291094,11.079048962079245,17.239512437805235,7.370796985707528,14.009601041769981,7.948995317023311,4.257885487102019,3.487674585120187,1.601244566332314,0.5806123688062802,67.67153415791901
2024-03-15,0.09666339253937904,11.10027151531109,17.27552950381301,7.419627741473047,13.839970102539494,7.939639862932214,4.286345366458688,3.4880599592482393,1.6061465252411402,0.5800728450270068,67.63232681458331
2024-03-18,0.09721062380121342,11.181221023432208,17.310261347103733,7.532827537847153,12.918143122174246,8.662748200157074,4.3130672084978405,3.4888114387979416,1.6193579288065145,0.5778685050145471,67.70151693563247
2024-03-19,0.09715281768200557,11.211203130594685,17.319810917996872,7.609597917896468,12.77178019414255,8.56540629865914,4.333095101932723,3.4890426632747733,1.6236933877471038,0.6159126389358784,67.6366950688622
2024-03-20,0.0969485693941378,11.230171245177422,17.323545193297697,7.633433307716508,12.679780672521945,8.51456178580245,4.337515343181483,3.4904492788421644,1.6252580067069964,0.6163789416308217,67.54804234427164
2024-03-21,0.09816635163878333,11.264380906524632,17.341819634449944,7.71267393592664,12.607250937816497,8.477272249107516,4.366152494637056,3.4904839625136894,1.6328652919947506,0.6149106662029421,67.60597643081245
2024-03-22,0.09812781422597809,11.249555563818456,17.341904416758112,7.790269016609985,12.553103664631383,8.444902113354445,4.378534565371379,3.490657380871313,1.6380138903455304,0.6152960403309945,67.60036446631757
2024-03-25,0.09851318835403047,11.310610386925795,17.35325753857054,7.815580389340466,12.732535411710307,8.120713847174162,4.382396014134464,3.4894935510045944,1.6377402747146133,0.6152960403309945,67.55613664225997
2024-03-26,0.09862494685116566,11.428191887135858,17.36386303457454,7.9043359047722115,12.518938645023168,7.891680364849139,4.424054957376926,3.491031193775523,1.6540069166597042,0.6311734544067528,67.40590130542499
2024-03-27,0.09857099447323832,11.53474012605978,17.382002594781966,8.044581257453034,12.26003661758372,7.803731969283705,4.450376010322904,3.491378030490771,1.6568548314660112,0.6351543691495338,67.35742680106466
2024-03-28,0.09880992643263081,11.534858574651778,17.39210039890967,8.139229143302698,12.045706896281212,7.723319306591669,4.46374078508376,3.490977241397596,1.6655951166902394,0.6353277875071575,67.18966517684841
2024-04-02,0.09774629383920623,11.661465536940828,17.40844026193909,8.453732969206246,11.62177283415955,7.56152525084695,4.508548234952411,3.493586224244511,1.6720154496635922,0.6421334946085625,67.12096655040095
2024-04-03,0.10144203172722857,11.716701210714575,17.398532293106864,8.623201242017283,11.424198409196503,7.524931017715073,4.524329305496156,3.4940448194568936,1.6811256940507502,0.6421797395039288,67.13068576298525
2024-04-05,0.10123007595679978,11.844475856611623,17.394192201969254,8.8275574346409,11.15452887061588,7.5732550334783895,4.546657882475511,3.4930505542065178,1.6795841975385406,0.6442877359843753,67.2588198434778
2024-04-08,0.10145744669235067,11.945767592428911,17.409843016057717,9.050716030972193,10.913986729480351,7.55063391899843,4.545490198867513,3.492534152874928,1.6848753843167,0.6473090691483059,67.3426135398374
2024-04-09,0.10215497386412548,11.945767592428911,17.497357626797132,9.050716030972193,10.682652694638058,7.643635432620677,4.566435282727159,3.495397482646357,1.737101286150359,0.6476944432763584,67.36891284612133
2024-04-10,0.10187365075064725,11.919319366020677,17.49026288909969,9.086066399738439,10.509374894520212,7.65461661059341,4.597585073497633,3.493478319488656,1.7424926702018118,0.6623810512964347,67.2574509252076
2024-04-11,0.10206633781467345,11.902729009808022,17.48467111050165,9.042792738899436,10.353261388303926,7.798759093827836,4.596467488526282,3.491879016857239,1.7420417824719905,0.6650786701928013,67.17974663720385
2024-04-12,0.1019931167303435,11.904389972299928,17.500506133423322,9.112183204396548,10.160733545452482,7.814415954436367,4.607026739634916,3.4917055984996157,1.7463117278108107,0.6683312278335635,67.1075972205179
2024-04-15,0.10178886844247573,11.949972024165962,17.497268909819116,9.283139021341865,9.960099149715425,7.8735599461746535,4.597161161956776,3.4922913671742553,1.7400763744189232,0.6690518774530214,67.16440870066248
2024-04-16,0.10241317452992058,12.003920548352017,17.519863394946828,9.393857008331315,9.872260674412537,7.759844445996128,4.614206259640532,3.4924956154621225,1.7418645103730863,0.6850680262148784,67.18579365825936
2024-04-17,0.10284864729461977,12.090625873422521,17.572944989201897,9.47636560914733,9.636863913753817,7.798227131088955,4.6544701485394455,3.495894615271545,1.7486038945870535,0.684778995618839,67.26162381792602
2024-04-18,0.10042079028788978,12.09679185947136,17.586032294590552,9.469205357848116,9.472078611003344,7.835205774913563,4.668351324631892,3.495632560864469,1.7575407206165885,0.6882280940649079,67.16948738829268
2024-04-19,0.0937615253551446,12.08639077361236,17.561238475460307,9.473047537904797,9.29520064192749,8.041962659521625,4.669183732748486,3.4952163568061723,1.7552631595197987,0.6903784816994403,67.16164334455563
2024-04-22,0.09415460696575803,12.126149822403525,17.57399435909884,9.518575637392908,9.19358919973357,8.08051493235324,4.65825452247692,3.4951855268759284,1.7495210850118181,0.6903784816994403,67.18031817401194
