date,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,MORGAN STANLEY HONG KONG SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,BANK OF CHINA (HONG KONG) LTD
2024-03-25,34.81940434752591,24.420814548214906,9.351093207088704,8.071707454759244,6.947171235845058,9.794484638176831,0.0,4.7849113375779115,0.9653417257457716,0.845071505065665
2024-03-26,34.642662225203715,24.452835713030318,9.441797324929867,8.087744481892656,6.996002208925878,9.808421191353132,0.0,4.791482479300993,0.9328081238933732,0.8462462514700688
2024-03-27,34.55572290214999,24.45023678574661,9.446186159505917,8.08064730835624,7.016335618233506,9.807893878070729,0.0,4.787211409551316,1.0093243737866975,0.8464415645989983
2024-03-28,34.52140091342713,24.441565136971818,9.4648219601705,8.094631994068784,7.006705718833392,9.806662107207128,0.0,4.803487536475362,1.0134598976148412,0.8472647352310421
2024-04-02,34.53774811829535,24.439491327378136,9.466746854752026,8.096031272515646,6.994116204358355,9.807835889712809,0.0,4.793532102801142,1.0175460859649959,0.8469521442215464
2024-04-03,34.62132511816727,24.435188849051112,9.46732643234045,8.104473065797185,6.993687117819812,9.806751018523123,0.0,4.789696332265875,0.9325028625628917,0.8490492034722791
2024-04-05,34.659090824278394,24.45403768678843,9.435465501771066,8.065396721239516,6.987303247034503,9.808333045587265,0.0,4.801194399063012,0.9364133447861646,0.8527652294516528
2024-04-08,32.27689589277603,22.562062873814533,8.695305857396923,7.391747300441358,6.419325627347557,9.004041446180883,7.615173750800637,4.412085636293663,0.8406488073349675,0.7827128076134462
2024-04-09,32.30735310131696,22.559976363925237,8.697796637981776,7.393864675145137,6.39658798185518,9.0063995582487,7.617355126273778,4.407305619426111,0.8296868985784973,0.7836740372486144
2024-04-10,32.33870112313481,22.56680796320983,8.710177630229591,7.343768117454907,6.4006235980866935,9.008611687936195,7.619288433205089,4.406655202865936,0.8218619117183544,0.7835043321585966
2024-04-11,32.347904464924355,22.580106903446588,8.714590147339601,7.317257890670034,6.400262101355544,9.006543827255564,7.619472422418057,4.404549937513136,0.8260102206435537,0.7833020844335656
2024-04-12,32.360743509409645,22.576145129254964,8.725844133103388,7.319738463131574,6.377029337616758,9.008332123355615,7.620673415348735,4.409963176270999,0.8240038963494597,0.7775268161588609
2024-04-15,32.36353619913941,22.582295681759543,8.748235356769268,7.320933096459295,6.339258995147996,9.01341075748995,7.623222614930647,4.405418161696772,0.8250171231133782,0.7786720134937362
2024-04-16,32.451886723977694,22.625693887111584,8.772564164462425,7.358296687953435,6.26435016421496,9.031778555124175,6.09578417614381,5.79623197733971,0.8227329177488307,0.7806807459233785
2024-04-17,32.44980775874373,22.573755341335783,8.79529137924921,7.394881503537463,6.284514648815756,9.029097660871752,6.090485746004037,5.798357352773829,0.8032894781943961,0.7805191304740393
2024-04-18,32.476946399314635,22.562285139084352,8.789050809827826,7.483167985382158,6.281055629687453,9.023550225183598,6.087391041456222,5.743889782162855,0.7717285200485139,0.7809344678523908
2024-04-19,32.300307495688195,22.54698130957439,8.779498343989417,7.583491339939395,6.229594096829501,9.013655393746603,6.080417448423754,5.907030737263654,0.7777306173977772,0.7812932171473077
2024-04-22,32.27789140967137,22.526155889025564,8.804012289561156,7.648861660808949,6.1399891327238585,9.007110967432439,6.077716925394407,5.923249523074219,0.785924294049005,0.8090879082590321
2024-04-23,32.29283699190983,22.511997312801903,8.803010870541735,7.667083387147201,6.106990899778626,9.00464591055205,6.075805027787472,5.92123887514006,0.80019023961705,0.8162004847240741
2024-04-24,32.32881787758173,22.546335253327076,8.796312528136367,7.637212894550152,6.013265714376262,9.013439454682157,6.08258438664454,5.934041329689426,0.8299943252110386,0.8179962358012547
2024-04-25,32.25831865841448,22.541428772294744,8.739626626315298,7.644209547290388,5.9999054375374525,9.01239209230337,6.081579011957743,5.947550606720151,0.956390806213764,0.8185984409526118
2024-04-26,32.35048150526368,22.531246084573933,8.691327385460184,7.638727383030178,5.97346437531496,9.017746185236566,6.085142174171719,5.944616019813074,0.9480970498897358,0.8191518372459725
2024-04-29,32.41682278571815,22.52431499448622,8.655556743165926,7.627145251618413,5.970633715894288,9.02801507946635,6.083907799737961,5.946335837706979,0.9266591979333978,0.8206085942723154
2024-04-30,6.995813739242733,4.863262017575175,1.85721828438353,1.639296912266614,1.2916191306601312,1.9456537598911288,1.312726711908614,1.284061403491231,0.19852891734007094,0.1777633331345439
2024-05-02,32.5572051209816,22.55298192146783,8.588192193692116,7.591624361256621,5.983364571791976,9.022811009088768,6.087663320321038,5.974734078807811,0.8186105378709816,0.8228128847212612
2024-05-03,33.495292592433486,22.554384122218714,8.559978458128228,7.538163628529208,5.994041991055743,9.022412489690062,6.089436941197155,5.11487287739443,0.8077736008286552,0.8236432985243191
2024-05-06,33.31292252622333,22.556977602837808,8.55919747745069,7.537475874445857,6.006339236262557,9.021810806768565,6.08888136356207,5.249706686996202,0.8493219516888986,0.8173664737640198
2024-05-07,33.36707924311832,22.54927656186015,8.556275333727791,7.534902550501521,6.023846788286664,9.014148953997799,6.086802595487974,5.276624142126384,0.778089450144721,0.8129543807486728
2024-05-08,33.5706446803213,22.56007333528529,8.484169638555866,7.403383781525152,6.063286475323242,9.005100025634611,6.089717005106692,5.22236794901719,0.7823016668352007,0.8189554423954547
2024-05-09,33.62614727856464,22.568351970811932,8.481742980888043,7.3945034467799635,6.06492052262772,9.00655786516057,6.091951685233676,5.1667421599479155,0.7803431911771845,0.8187388988083544
2024-05-10,33.072636134375756,22.563487519342956,8.492563749632376,7.343731908439322,6.040595604613838,9.005785340637532,6.094628179049721,5.7575450094668295,0.808893354744973,0.8201331996967003
2024-05-13,33.051750607730305,22.574474684324034,8.504018738609552,7.368453357632947,5.990451584308153,9.00129843695357,6.09759592440576,5.7823069170570145,0.808969319625899,0.8206804293527629
2024-05-14,33.51613549759848,22.573626839931812,8.5031078884091,7.364775725522954,5.990877202071731,8.99608083106739,6.097366912985434,5.312101499528445,0.8224685652811305,0.8234590376035201
2024-05-16,33.276011104144224,22.563160892495727,8.50537298297707,7.418336599861752,5.96124991609977,8.981046900053263,6.094539953805931,5.5446140193783275,0.8279347973719333,0.8277328338120005
2024-05-17,33.74454255188362,22.57257092878223,8.515425921785837,7.2876190611234,5.938526305784943,8.975181711509418,6.097081700611183,5.170775977768711,0.8676842144752884,0.8305916262753754
2024-05-20,33.56159454116738,22.566567053716728,8.491136016303086,7.297653995443759,5.982289519540637,8.97272057439687,6.095459992702494,5.2361690321675045,0.9647821122052771,0.8316271623562679
2024-05-21,33.70713860896761,22.573450986954693,8.656524108002413,7.0957543875486095,5.96868144556376,8.966659816883448,6.0973194133022055,5.197325619878581,0.906521603561976,0.8306240093367019
2024-05-22,33.6751862864797,22.613136346174407,8.653125669753043,7.12581130043723,5.954933561794233,8.98480195049493,6.108699065020584,5.137029616477302,0.9153982490713406,0.8318779542972282
2024-05-23,33.50095617872173,22.61121558386154,8.669891924400407,7.132752565240126,5.9599515170727155,8.986807622173867,6.108300238637323,5.271659114508882,0.9230124295827327,0.8354528258006793
2024-05-24,33.471034456043306,22.61193405253195,8.652687521604511,7.193936612150403,5.949193743888983,8.994425841613998,6.108494329146728,5.297750182927764,0.8845454166364534,0.8359978434559042
2024-05-27,33.466485787974385,22.603808966008344,8.668794180496468,7.195609854448424,5.950111628229945,8.996943021138266,6.107839899843272,5.286937236804054,0.8853393640976809,0.8381300609591685
2024-05-28,33.37385451275882,22.613304670584906,8.66310047865721,7.236270653059424,5.936014957863697,9.000648484483332,6.110405761348167,5.354802423020048,0.8713377326689806,0.8402603255554216
2024-05-29,33.330591324687795,22.618751132746002,8.674080005705749,7.310936132423188,5.909301868591444,8.99844391750449,6.111877465473368,5.357796630347058,0.8471659517583153,0.8410555707625873
2024-05-30,32.573524916725454,22.621701696715395,8.682178612305712,7.315521609639183,5.901697388383763,8.999988333825378,6.112674745806359,6.1129427565270245,0.8384564195297515,0.8413135205419842
2024-05-31,7.0153131417125705,4.854045956518145,1.8179664595706908,1.5831887685256334,1.2673068750820182,1.9333962395132414,1.312726711908614,1.3105716498384354,0.18152698783066937,0.18156754486620186
2024-06-03,32.68171317165572,22.613226011979677,8.449071826328376,7.445942648427225,5.910593263722556,9.011806353519182,6.115513963869793,6.108785965100925,0.817119202592235,0.8462275928043053
2024-06-04,34.12379546030425,22.605883899686084,8.40904199818852,7.4904483347966195,5.927799315945575,9.01006643402845,6.113528365254539,4.634020305895508,0.8381287376751206,0.8472871482253344
2024-06-05,32.56816304523151,22.614696356151168,8.42146527891654,7.500360356079945,5.913747238903996,9.004525170227842,6.112484108936679,6.18120922353046,0.8360585681482118,0.847290653873653
2024-06-06,32.55401211974554,22.597845934849264,8.457873607737715,7.494198944361824,5.90985589843983,9.004928784749868,6.1126574661741895,6.205019732626353,0.8231116648376148,0.8404958464777977
2024-06-07,32.44758954174458,22.58849063011053,8.467077544054863,7.516333524474558,5.903000971183678,9.005834412556803,6.111008784507148,6.200234031408345,0.9190499415481659,0.8413806184113313
2024-06-11,32.49553779808446,22.620653958956318,8.456222996755734,7.529968742812089,5.903901195902466,9.007375982964252,6.111250324166644,6.2373931211162015,0.7956150983436016,0.8420807808982325
2024-06-12,32.60104289766837,22.619266144593496,8.49119626918208,7.549216353716439,5.890646244558952,9.003266748435964,6.11087538889775,6.097931895721697,0.7946771317519064,0.8418809254733438
2024-06-13,32.61002812828268,22.599231955114973,8.49167080281593,7.522541658756192,5.86062858092775,8.990258355191164,6.105462904043546,6.1832183151317475,0.7958240395672632,0.841135260168755
2024-06-14,32.612434092410965,22.59563162451979,8.52318231068185,7.515051631622304,5.841856388603134,8.991638811688999,6.104490230063525,6.18367958052841,0.7910340727181204,0.8410012571629054
2024-06-17,32.59032583887684,22.59953646811306,8.58987704178758,7.499915331954679,5.807404826085913,8.992600441111577,6.105545172008108,6.1836620164484515,0.7909486798717615,0.8401841837420283
2024-06-18,32.4086777998953,22.633456635718012,8.619655702153182,7.494094691381043,5.782560894265395,8.99599649234356,6.108705856604855,6.194121988874275,0.9241107000534531,0.8386192387109211
2024-06-19,32.38003968095347,22.63047293469595,8.635182925820741,7.499031576901813,5.790315510400182,8.991625991793047,6.107900564147711,6.20537723592994,0.9248035386257437,0.8352500407314001
2024-06-20,32.359732691689466,22.630007011964135,8.670182975217575,7.502950407441104,5.780420563050782,8.990996518017361,6.10777481292171,6.199546965943042,0.9233033265849684,0.835084727169862
2024-06-21,32.317159012810556,22.627874353115068,8.818505850283573,7.488914036093819,5.697012055481735,8.989927048879306,6.107199214337229,6.198592460639634,0.9198099398317878,0.8350060285272952
2024-06-24,32.26138864714553,22.613943012058527,8.929636035637758,7.484229317902312,5.673004897638075,8.985798320010389,6.103439184834349,6.195787085207524,0.9182815605892956,0.8344919389762333
2024-06-25,32.28167402688706,22.6168554122068,8.980376486521399,7.454846817360543,5.618450702055758,8.998205945815881,6.104225233387554,6.189479533652139,0.9213604463052771,0.8345253958075866
2024-06-26,32.35529663845686,22.573456719411965,9.117209743726685,7.425087964235419,5.624953834263692,8.989275871207557,6.105499542642358,6.188624741252744,0.7844147145262482,0.8361802302764695
2024-06-27,32.188865157733744,22.54379887045449,9.164972408209564,7.4135927742777525,5.6293485883179954,9.00079494297121,6.104324578465073,6.2001646630151885,0.9181187037938527,0.8360193127611267
2024-06-28,32.21020469122746,22.517254542676632,9.148408636445625,7.411220300606187,5.626810687835278,9.002715067966708,6.105174958768531,6.210651913937853,0.9314234237255872,0.8361357768101372
2024-07-02,32.18631509465701,22.519910872825655,9.169181385936627,7.413205129340629,5.627992725736385,9.006072216068338,6.105895178024271,6.205880754442826,0.9315333024906588,0.8340133404776009
2024-07-03,32.288620754492555,22.53389293656709,9.208729676862335,7.387434281282401,5.628294455283711,9.010182231350138,6.1043522919423,6.210104243394701,0.7897834723454569,0.8386056564793098
2024-07-04,32.21584744280497,22.514366332369217,9.31370073167951,7.321078509132731,5.690692237402427,9.004002900893903,6.099062603585979,6.205907197572114,0.7888030201030606,0.8465390244560815
2024-07-05,32.05320852045591,22.520317146205375,9.383240102360434,7.264154030325903,5.685829160725964,9.00712313696975,6.1006746581112195,6.206437009320888,0.9245535981705222,0.8544626373540359
2024-07-08,32.03761105149938,22.525051268927186,9.416314741866058,7.226655293968319,5.687394674422321,9.010719787256297,6.101957115295541,6.210536744670776,0.9283024835901817,0.8554568385039352
2024-07-09,32.19679632150146,22.532031680802582,9.38878772208263,7.178893736260508,5.689231248053509,9.01462330350153,6.103848084306099,6.212683588977436,0.7987150961718755,0.884389218342371
2024-07-10,32.22021056234131,22.523999444869585,9.425265150373912,7.130975556728735,5.677081911549259,9.021126275284795,6.102334221131273,6.210624331691824,0.7981399749685947,0.8902425710607139
2024-07-11,32.16424585739917,22.53917405060479,9.477116834529506,7.153417261599736,5.638220876800226,9.025425310907513,6.106445414442957,6.217698660725301,0.7868205407172273,0.8914351922735706
2024-07-12,32.32026885846932,22.53383865909521,9.525328484733997,7.167801380611231,5.61080666739023,9.025474489095481,6.104999918838513,5.895122367579749,0.9243941029042552,0.8919650712820159
2024-07-15,32.22750791610232,22.53511815460968,9.53945170685696,7.138867216132493,5.580161440026193,9.02480146380083,6.10534656727823,6.018798147634781,0.9379316695436007,0.8920157180149154
2024-07-16,32.293530663176675,22.568629538717804,9.518291454845754,7.034392801751066,5.519480013303089,9.023900633644535,6.114425668285181,6.087260169755901,0.9871138328219361,0.8529752236980581
2024-07-17,32.211502490325664,22.56514230079343,9.554386281079683,7.048690801472233,5.511805334456561,9.02192652598653,6.115049140761171,6.136489462110406,0.9808322897823571,0.8541753732319665
2024-07-18,32.20656816872877,22.556456690897075,9.591718614104728,7.063813242385554,5.490782238309954,9.02076791664509,6.114263836975171,6.166940471021155,0.9346231421836151,0.8540656787488863
2024-07-19,32.13024454898393,22.559207927867558,9.615003437165377,7.069053279169446,5.468004436366737,9.015857090357766,6.11500960076893,6.229584723702247,0.9419356166944871,0.8560993389235191
2024-07-22,29.44943429730235,24.094118908634194,9.655443989135645,7.205715544825201,6.270761546734553,9.075131697807315,6.148987185268345,6.284172650395134,0.9971671257035291,0.8190670541937365
2024-07-23,29.451131514988997,24.075815944785976,9.682670176450832,7.229709931708496,6.24573828170147,9.08043394337057,6.150354566923704,6.270567816981432,1.0003744728653727,0.8132033502231452
2024-07-24,29.496037292931803,24.057262223127697,9.707320710709697,7.224291140692499,6.254304003990033,9.075775216303906,6.148664817241667,6.277351667888545,0.9460129965471455,0.8129799305670069
2024-07-25,29.784804010632065,24.27450442339029,9.809775080395273,7.299839650696505,6.222587032957664,9.161085708427253,6.205593687057099,5.47233921609133,0.9512234053033358,0.8182477850491853
2024-07-26,29.76728937548106,24.276275223307188,9.837402594670683,7.319422170033536,6.231017178854661,9.166701109839549,6.206489251041844,5.43087371348008,0.9440545160589995,0.820474867232396
2024-07-29,29.758841382237723,24.268403070526258,9.860942974663674,7.333764580597042,6.222671687982033,9.16312621660636,6.204476651037601,5.42682811799525,0.9407365093801235,0.8202088089739377
2024-07-30,29.74010775944657,24.255142988554297,9.861427445112362,7.33837520421335,6.224217250765039,9.158487395990079,6.201182770493529,5.4535230417199845,0.947762773526081,0.8197733701787083
2024-07-31,6.35676081208518,5.13008210651987,2.087539078751086,1.5536464380906663,1.3142560050247405,1.9377814291871818,1.3115806732279471,1.084764226387812,0.20306691217143363,0.17357710850933034
2024-08-01,30.028626623700966,24.233297676986325,9.88369226459048,7.4013032613724095,6.209396622753391,9.164753446978002,6.199617952147115,5.11071727311057,0.9502321778570642,0.8183627005036769
2024-08-02,30.023535852249267,24.20538050296734,9.878974504871103,7.338174179767582,6.209548740432049,9.137547807716611,6.193264251640997,5.213335281300786,0.9862474379750923,0.8139914410791732
2024-08-05,30.01433386280967,24.189788962411132,9.886171169152949,7.305541375731369,6.207633442468506,9.132364000449282,6.190005340151675,5.277123895516047,0.9834748346083839,0.8135631167009845
2024-08-06,30.260708099673018,24.181739649496638,9.903437989695647,7.302730213762051,6.209364430480937,9.132850417795176,6.190233198993142,5.057279915388966,0.9407759908365111,0.8208800938779119
2024-08-07,30.42920222862059,24.170238334156164,9.91828467550528,7.300989153003404,6.231802348584517,9.130054626128864,6.19073159869916,4.869689443315354,0.9395640071031717,0.8194435848834934
2024-08-08,30.361459326940874,24.08157133590194,9.89924274913691,7.2846572787763675,6.238553260199894,9.104459256797407,6.175104064667073,5.09615681285724,0.9418705294997621,0.8169253852225293
2024-08-09,30.463374534823874,24.022621585024417,9.884033021472485,7.286121285713909,6.228329426871005,9.088487442941345,6.16416969716251,5.108378346085912,0.939005819111432,0.8154788407931098
2024-08-12,29.945728850446386,23.606727156282385,9.732064913827516,7.182341918208243,8.152183598804138,8.932695892476655,6.061000156202053,4.665447620462466,0.9193912544890529,0.8024186388011032
2024-08-13,29.953345285103982,23.59868500264138,9.745747988979627,7.178605734038077,8.137788627256374,8.931154708538674,6.060578251817544,4.658135559273775,0.921827974121065,0.8141308682295003
2024-08-14,29.949145968147434,23.543913968715845,9.752726090313029,7.249832274497475,8.110788780714483,8.926421424519711,6.0574635531040615,4.658512009451927,0.9363923580073773,0.8148035725286582
2024-08-15,29.935844568998103,23.537814273986104,9.763754819800823,7.253358106336494,8.10771612613384,8.927864393107885,6.057644206854591,4.66629983599778,0.9348757960977349,0.8148278726866421
2024-08-16,29.962211323117245,23.489365347089166,9.751599526691663,7.280634187953801,8.09213721918718,8.936797521264378,6.0545779047386,4.686358313072376,0.9303595332091331,0.8159591236764556
2024-08-19,29.83623879527783,23.410727876724522,9.749961870060199,7.333672460509943,8.078411651254564,8.944171665811618,6.059224921116141,4.810799530400428,0.9602058393128112,0.8165853895319434
2024-08-20,29.83696741989356,23.347598593289693,9.745196004319407,7.416660145597802,8.056835211131427,8.9455957548751,6.0619347594786746,4.812288649041176,0.9599728752386102,0.8169505871345486
2024-08-21,29.86927524710633,23.324770243016285,9.711439112319963,7.44949252276205,8.047740288449564,8.952655677032823,6.062180153703876,4.832208827335168,0.9321502380513367,0.8180876902226016
2024-08-22,29.86364183858827,23.24987807061118,9.720718000827718,7.5659763431241185,8.020012138818378,8.832541187183887,6.062688236435631,4.932353070499759,0.9351389827205583,0.8170521311904981
2024-08-23,29.87040101101257,23.229406400248163,9.722814909977648,7.572145658573779,8.003034154695175,8.832279897887622,6.062426567947381,4.954409292971348,0.9360949974592732,0.816987109227043
2024-08-26,29.88157968128474,23.203305584842624,9.72698789824132,7.581659838663512,7.980158585203818,8.83261832520931,6.064561694958883,4.980752664962599,0.930223177769625,0.8181525488635646
2024-08-27,30.003399546273997,23.090760656906657,9.728564074959202,7.535585379073578,8.001545566496452,8.826184689154063,6.069908864814936,4.965470036522344,0.9625810245735309,0.816000161225244
2024-08-28,30.000630257335835,23.055076585099965,9.763265260423735,7.503007341519476,8.047494701577133,8.825241205640918,6.07407745973705,4.949634855781078,0.965380455776498,0.8161918771083111
2024-08-29,29.99742559138932,22.937822551387814,9.74801138270572,7.507684486763832,8.072987582648652,8.815409663700548,6.0714197500567115,5.067238905402097,0.9661653332015065,0.8158347527437992
2024-08-30,29.99287564274965,22.885182902320988,9.747643369139638,7.50022313329609,8.12209832446511,8.811183222181668,6.069676079657433,5.089657018185546,0.9650493411415025,0.8164109668623702
2024-09-02,29.82810605062236,22.46931317473779,9.610353368300336,7.385975185054021,9.304290607551648,8.662782410609239,5.974343143216603,5.053165194250731,0.9098234236561025,0.8018474420011709
2024-09-03,30.336439185029278,22.42210749653305,9.55519256068524,7.398322290165743,9.31676333296741,8.656032798561284,5.976994101139668,4.6231783239431135,0.9095015521119871,0.8054683588632254
2024-09-04,30.34533192447373,22.35229913218608,9.48483728129787,7.410761764373991,9.376311356885779,8.656061598507279,5.97906886011095,4.6242024738337815,0.965595402052164,0.8055302062783796
2024-09-05,30.378469106442125,22.30219091503759,9.516275574664546,7.395636769216749,9.37813959498999,8.655716357992068,5.9820406930619905,4.6185853654077045,0.9657078866507416,0.807237736536497
2024-09-09,30.39249907082186,22.215607570586098,9.520478016752897,7.369790050998747,9.376678316793482,8.654545386399482,5.988063855089133,4.6863807480738675,0.9886333867768082,0.8073235977076243
2024-09-10,30.392337256601827,22.192441010276443,9.538115094017709,7.364836991903467,9.430248023924028,8.647216703124704,5.986814839954089,4.629296290697552,1.0108844900902314,0.8078092994099534
2024-09-11,30.35267794836873,22.09006473476066,9.68900356443665,7.455808840412999,9.294371780522324,8.658835605927354,5.9995880595303905,4.621427365398795,1.0298729761217695,0.8083491245203258
2024-09-12,30.446475210031938,22.103606265050797,9.671964109758552,7.433764494437304,9.21358559769187,8.657671677099708,6.003265894086875,4.627096377653171,1.0337257199240268,0.8088446542657626
2024-09-13,30.665121597269575,22.127506425126604,9.758871164110374,7.401751671253258,8.883246473506555,8.630828449237853,6.006852110162448,4.655520260899995,1.0472220565884092,0.8230797918449251
2024-09-16,30.66052545516904,22.11800453070055,9.86729919756501,7.444245584081095,8.745644291584435,8.624518829624542,6.008144952811792,4.676196004043114,1.035803078322327,0.8196180760980887
2024-09-17,30.789469372974388,22.175666176779004,9.881583049352066,7.4019097584496,8.715651308670463,8.517264503060092,6.027091886060292,4.65162551216525,1.0199841412196,0.819754291269243
2024-09-19,30.872093824342027,22.149736261483575,9.878273881964022,7.399430989788793,8.671576625591761,8.51565065689153,6.025073519588596,4.709876893973901,0.9588075763197303,0.8194797700560599
2024-09-20,30.898185929802118,22.14872207850761,9.883412600771688,7.4032802043021375,8.645547954919172,8.520153420496689,6.02908243189603,4.694615300179138,0.9560735940600952,0.8209264850653227
2024-09-23,30.909686093191713,22.129381662539362,9.964573555636447,7.503647496984798,8.527525546825098,8.506305107321305,6.023817795781748,4.672504088209471,0.94089253962619,0.8216661138838642
2024-09-24,30.932695432521506,22.115410106740804,9.939083087119359,7.450115929461256,8.530275861163341,8.403732882664237,6.038041777730551,4.764954609175375,1.0031082796422675,0.8225820337813029
2024-09-25,30.932113033998604,22.10494082645249,9.920627536506807,7.400172639237922,8.463127909069799,8.410492676998976,6.040121478147663,4.889394997394468,1.0176021372801278,0.821406764913144
2024-09-26,30.93229518302326,22.05084542142006,9.960588987289322,7.465362980152763,8.53603353124874,8.39231123471405,6.0253400398995005,4.7659020585132215,1.0119108002099189,0.8594097635291585
2024-09-27,30.96474008374286,22.056973753931697,10.039634699294787,7.341737406682657,8.328059355987588,8.392786337994023,6.026935054507268,4.964153271608346,1.0238873627851226,0.8610926734656491
2024-09-30,6.67961927966617,4.824448186462002,2.1920549254139954,1.611394053833156,1.7723057795319124,1.8357685150856446,1.3214652568486984,1.2431738631370024,0.21077408596773367,0.18828460491122134
2024-10-02,30.556164726688458,22.101964510015073,10.083571328629553,7.3052923261019584,8.117784807700346,8.36064325406932,6.0561292423616635,5.634635621511675,0.9614750575280656,0.8223391253938919
2024-10-03,30.49990877503874,22.122067632985324,10.157013322973505,7.35660622441522,8.118951640020152,8.29009873109845,6.050946112627824,5.624775637547118,0.9610093949457336,0.8186225283479329
2024-10-04,30.525850981329267,22.08993532807532,10.16451185812115,7.362037325919871,8.184025285756682,8.304381383168783,6.060223274169661,5.551191280988292,0.9582207049106065,0.7996225775603638
2024-10-07,30.52929279713888,22.096980958726792,10.16776740250444,7.364395278726706,8.19105007034912,8.322715044637878,6.047583912521161,5.512046688775954,0.964133758346914,0.8040340882721578
2024-10-08,30.522062445218484,22.092319335638656,10.175680232893253,7.370126449439993,8.08295260663672,8.373550801865095,6.0522903051703585,5.54338022115736,0.9715233009304073,0.8161143010496719
2024-10-09,30.327283934304834,22.083940065018552,10.184904783915794,7.3768076841014025,8.159356717950491,8.409986420767625,6.056316389206209,5.630248676657603,0.947875023274793,0.8232803048027006
2024-10-10,30.01158309294059,21.90472009496623,10.425230924760315,7.775138005767526,8.118926762034631,8.269209187860032,6.037177469288962,5.650238237795803,0.987450467013763,0.8203257575721483
2024-10-14,29.966938973897083,21.80126655279249,10.623152056400151,7.842770814213858,8.109720529518412,8.251473855352684,6.0276276511864815,5.603480172963789,0.9549049129569754,0.8186644807180725
2024-10-15,29.910202520601842,21.74650475848347,10.891730437650349,7.841322541948453,8.032353080034888,8.242356513385946,6.032612525080332,5.532758512507629,0.9638472753492555,0.8063118349578364
