date,MIRAE ASSET SECURITIES (HK) LTD,LONG BRIDGE HK LTD,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,USMART SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,CMB WING LUNG BANK LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD
2024-05-16,82.32949129040644,0.5589739145506544,5.186757951295606,0.9662882398821389,0.03466504896438166,8.102955195424213,1.0486177311725453,0.1733252448219083,1.0876159112574746,0.5113094722246295
2024-05-17,82.32949129040644,0.5589739145506544,5.191091082416154,0.9662882398821389,0.03466504896438166,8.094288933183117,1.0486177311725453,0.1733252448219083,1.0919490423780223,0.5113094722246295
2024-05-20,82.32949129040644,0.5589739145506544,5.234422393621631,0.9662882398821389,0.03466504896438166,8.050957621977641,1.0486177311725453,0.1733252448219083,1.0919490423780223,0.5113094722246295
2024-05-22,82.3330588898037,0.5589981366728778,5.238982536724877,0.9663301122329592,0.034666551111496295,7.908306972310092,1.048663171122763,0.17333275555748145,1.0963296789010704,0.6413311955626815
2024-05-23,82.45454150935208,0.5902009286985201,5.255392093043441,0.9677559345571324,0.03471770168814824,7.733368051035021,1.0502104760664843,0.17358850844074122,1.0979473158876882,0.6422774812307426
2024-05-24,82.47601684247081,0.5903546468724226,5.308850978860095,0.9680079871511047,0.03472674393367192,7.570430177540478,1.0504840039935757,0.1736337196683596,1.0982332769023744,0.7292616226071102
2024-05-27,82.47243684347599,0.6293949127528431,5.343345776543103,0.9723066238388749,0.034725236565674104,7.409497352200711,1.0504384061116416,0.1736261828283705,1.0981856063894435,0.8160430592933414
2024-05-28,82.47243684347599,0.6380762218942616,5.469224759093672,0.9723066238388749,0.034725236565674104,7.274937060508726,1.0504384061116416,0.1736261828283705,1.0981856063894435,0.8160430592933414
2024-05-29,82.47243684347599,0.6424168764649709,6.168070144977863,0.9723066238388749,0.03906589113638337,6.563069710912406,1.0504384061116416,0.1736261828283705,1.0938449518187343,0.8247243684347599
2024-05-30,82.48317777295419,0.6425005426524854,6.2079444323855,0.9724332537443021,0.039070978945083566,6.294768830041242,1.0505752116344693,0.17364879531148253,1.089646190579553,1.0462339917516823
2024-05-31,83.02381472580292,0.6467118199694123,6.248634476731484,0.978807078872624,0.03932707013327507,5.571334935547301,1.0574612191391741,0.17478697837011142,1.0967882892724492,1.1623334061612411
2024-06-03,83.31871601473426,0.697246097175934,6.367303981757587,0.9822838098579197,0.04385195579722856,4.955271005086827,1.061217330292931,0.17540782318891424,1.1006840905104367,1.2980178915979654
2024-06-04,83.33698846440633,0.750032896179657,6.416948111759288,0.9824992324224747,0.043861572876003334,4.833545330935567,1.0614500635992805,0.17544629150401334,1.1009254791876837,1.2983025571296987
2024-06-05,83.34064391613299,0.741293095885604,5.803140626370734,0.98254232827441,0.04386349679796473,5.443459952627423,1.0614966225107465,0.17545398719185892,1.1053601193087115,1.3027458548995527
2024-06-06,83.34064391613299,0.741293095885604,5.807526976050531,0.98254232827441,0.04386349679796473,5.43468725326783,1.0614966225107465,0.17545398719185892,1.1097464689885077,1.3027458548995527
2024-06-07,83.34429968855551,0.7457121551081283,5.864806772820986,0.9869719699960521,0.043865420888713424,5.364740974689653,1.0615431855068649,0.1754616835548537,1.1097951484844497,1.3028030003947888
2024-06-11,83.39551419918361,0.741781152613791,6.01325549752008,1.0534170214633718,0.05267085107316859,5.09151560373963,1.0621954966422331,0.17556950357722864,1.1104771101259712,1.3036035640609227
2024-06-12,83.40649692712906,0.7506584723441616,6.2949956101843725,1.0535557506584723,0.06584723441615452,4.776119402985075,1.0623353819139596,0.17559262510974538,1.1106233538191397,1.3037752414398596
2024-06-13,83.42480790340285,0.8166849615806805,6.643249176728869,1.0537870472008781,0.08342480790340286,4.285400658616904,1.062568605927552,0.17563117453347968,1.1459934138309549,1.3084522502744236
2024-06-14,83.45778792936835,0.8653254853729246,7.5551260651849255,1.0542036370025476,0.09224281823772291,3.2768163050162524,1.0629886673109021,0.17570060616709127,1.1508389703944477,1.30896951594483
2024-06-17,84.23105909473777,0.9043755818592897,7.678326018530833,1.063971272775635,0.09753070000443322,2.1944407500997474,1.0728377000487654,0.17732854546260585,1.1659351864166334,1.4141951500642815
2024-06-18,84.26094283560246,0.975653022306976,7.7830502461306486,1.06434875160761,0.09756530223069759,1.9867843363342055,1.0732183245376736,0.17739145860126834,1.1663488403033395,1.414696882345115
2024-06-19,80.71025020177562,0.9472834628945245,7.501805360859777,1.0237458051909434,0.09345397391784546,6.036277133511746,1.0364895289070133,0.16991631621426445,1.1256955949195022,1.355082621808759
2024-06-20,81.12377780624226,0.956406643610435,8.129456470688698,1.0332607489005594,0.0939327953545963,4.957089791213014,1.0418000939327954,0.17078690064472055,1.1314632167712735,1.3620255326416464
2024-06-21,81.17923520615253,0.999786370433668,8.741721854304636,1.0339671010467848,0.13672292245246742,4.1486861781670585,1.042512283700064,0.21362956633198035,1.140781884212775,1.3629566331980347
2024-06-24,80.88203993018604,1.0770082159124772,8.743774211400112,1.0344387212123793,0.14899323145034268,4.359116257290026,1.0429526201523989,0.21284747350048955,1.140862457962624,1.3579668809331233
2024-06-25,80.82354942998128,1.152799047132891,8.899098179343202,1.0549600136123873,0.17866258295048493,4.109239407861153,1.0421984005444955,0.21269355113152968,1.1698145312234132,1.3569848562191593
2024-06-26,80.75484529071744,1.198571914314859,8.92978578714723,1.0583134988099285,0.21251275076504592,4.033492009520572,1.041312478748725,0.21251275076504592,1.1815708942536551,1.3770826249574974
2024-06-27,80.79261810605094,1.228898243823617,8.972232852829867,1.067313007611515,0.21686439596887355,3.814262023217247,1.046051792320449,0.21686439596887355,1.2671684313475358,1.377726750861079
2024-06-28,80.53918867364673,1.2377601627739392,8.956805561442923,1.0512483574244416,0.22042304268577,3.213089737611801,1.0427705480903735,1.1021152134288499,1.2631935907761433,1.3734051121190285
2024-07-02,80.58017727639,1.255354340726918,9.101318970270157,1.0729886763645617,0.23749946986725473,2.879681072140464,1.043301242631155,1.1026761100979685,1.2977649603460706,1.4292378811654438
2024-07-03,80.607526197446,1.306690424674388,9.261380509948665,1.0733528488396757,0.2757625896228416,2.6006533452123373,1.0436553391879853,1.1030503584913665,1.2982054219167622,1.4297229646599634
2024-07-04,80.79948968743355,1.4076121624495004,9.670423134169678,1.0759089942589835,0.3359557729109079,1.7308101211992346,1.0546459706570275,1.1056772273017224,1.331065277482458,1.488411652136934
2024-07-05,80.79948968743355,1.4161173718902829,9.972358069317456,1.0759089942589835,0.3487135870720816,1.275781416117372,1.0546459706570275,1.2375079736338508,1.331065277482458,1.488411652136934
2024-07-08,77.52254273940186,1.5912521930719328,9.653596637969725,1.036353992410951,0.35089150924150314,4.932881798522992,1.0037129217838345,1.1873189440613652,1.2893222897711045,1.4321269737647395
2024-07-09,77.57001714705642,1.620805095125337,9.79423532293623,1.0451539152445497,0.37968482077243404,4.633787866416266,1.0043275904303095,1.2043765820200865,1.2901118641299911,1.457499795868376
2024-07-10,77.59219177522768,1.6825254216523053,9.870543553722383,1.1067096826887735,0.39612855801037283,4.357414138114101,1.0046146935108424,1.2047208722995875,1.3027320619104015,1.4824192428635603
2024-07-11,77.61120869245536,1.7442097953514972,9.89338670805931,1.3561537518892202,0.4411584494097463,3.9214084391977453,1.0212001143744127,1.2050161349618072,1.3030513459417508,1.5032065683591356
2024-07-12,77.69054628720968,1.8032384690873406,10.610893032384691,1.422963689892051,0.5315668956493295,2.9031730454694147,1.0181550539744848,1.2062479555119399,1.3043833824010467,1.5088321884200195
2024-07-15,77.74776986660119,1.8413945494721333,10.696456338489238,1.4894835911285702,0.5687863163925034,2.582044357148703,1.0475488992552582,1.2071364268761764,1.3094361240690728,1.5099435305671494
2024-07-16,74.87389659520807,2.0294766708701135,10.450819672131148,1.485655737704918,0.6029319041614124,5.658890290037831,1.008827238335435,1.1625157629255989,1.2728562421185372,1.4541298865069359
2024-07-17,74.91818145972162,2.1765703245140178,10.57134971018493,1.5062497535586135,0.8635306178778439,5.0510626552580735,1.0133669807972872,1.167146405898821,1.2736090848152675,1.4589330073735263
2024-07-18,74.92704471961511,2.2675289849357205,10.982727344427794,1.5064279517312091,0.9030680653048347,4.49956621184636,1.0134868680495308,1.1672844861582143,1.273759760233457,1.459105607697768
2024-07-19,74.97435087996212,2.371557098887223,11.147502170310156,1.5113250730013417,0.950990450635309,4.1156972614631835,1.0259648015152711,1.1680214663404624,1.274563964959356,1.460026832925578
2024-07-22,75.07210873602276,2.4734284246710656,11.438618673199258,1.6160259196333322,1.0194002133628355,3.4256588565332495,1.035204867833577,1.1813979216879371,1.2762258485123867,1.461930538543601
2024-07-23,75.11068943706515,2.6367805186590765,11.519607843137255,1.6287160025300444,1.0594560404807085,3.0400063251106895,1.0436432637571158,1.1820050600885514,1.312460468058191,1.4666350411132194
2024-07-24,75.16120099687488,2.7255824993077256,11.669765417935835,1.6377230111950631,1.0997270461648008,2.523834012421377,1.044345108588156,1.1827999525297677,1.3410340598916097,1.6139878950907869
2024-07-25,69.68129973961199,2.750577621300473,10.81893864378186,1.5219862837862619,1.052554369750981,9.311622107309201,0.9682033226977665,1.1552426009461987,1.2432610848278138,1.4963142259874573
2024-07-26,69.82213729237101,2.8075848890195503,10.851830074966927,1.52506247243863,1.0951051006908716,9.021755108040571,0.9701602234308394,1.1575775393208878,1.245773923269146,1.5030133764515654
2024-07-29,69.86578415149843,2.8975914690200404,10.939510939510939,1.5922044493473064,1.2575841147269717,8.376539805111234,0.9707666850523994,1.1583011583011582,1.437764294907152,1.503952932524361
2024-07-30,69.87092266392087,3.015481925495532,10.958702607288641,1.6033538042878683,1.3459346155260545,8.079285110138638,0.9634832493656456,1.1583863494281617,1.4452248740484683,1.5592248005001288
2024-07-31,69.87092266392087,3.0485786783363364,11.010186445041004,1.6033538042878683,1.3827087853491709,7.840253006288384,1.037031589011878,1.1620637664104732,1.4856764608538962,1.5592248005001288
2024-08-01,69.8991979986756,3.1638584357295265,11.066146714737695,1.6076815539695386,1.409020675446987,7.541755573541314,1.0852770215583842,1.1625340298727098,1.4862776837613125,1.5782503127069383
2024-08-02,69.9017696184835,3.193407159412825,11.342481880725506,1.6114197417313565,1.4679371619881536,7.1446966631102615,1.1037121518707922,1.1625767999705676,1.4900114050255693,1.5819874176814686
2024-08-05,69.97900629811056,3.2227173953077233,11.377113181834924,1.6168833560458178,1.5174395049906082,6.824794666863099,1.1712275790946927,1.1638613679054177,1.5027070826120585,1.6242495672350927
2024-08-06,70.16248153618906,3.290251107828656,11.502954209748891,1.6765140324963073,1.6691285081240768,6.189069423929099,1.170605612998523,1.1669128508124076,1.5288035450516986,1.6432791728212703
2024-08-07,70.2195284204302,3.4037992460640107,11.612092541946929,1.696355976051445,1.7665755044718752,5.91691921058467,1.1272082193805897,1.1678616305713652,1.5374380959420504,1.5522211545568778
2024-08-08,70.22731472925521,3.5335427832193678,11.779708002217705,1.715024949177601,1.8776566253927187,5.385326187396045,1.149510256884125,1.2123452226945113,1.537608575124746,1.58196266863796
2024-08-09,70.25328156775744,3.5829173599556294,11.54372342392309,1.7156590867073396,1.900536143464596,5.424292845257903,1.2793492327602145,1.2127934923276023,1.5381771122203733,1.549269735625809
2024-08-12,70.25847723995119,3.6534408164774614,11.40406020042155,1.719483785083016,2.070776171282772,5.317457382686832,1.2831416632770032,1.2128831860370521,1.5271974263210442,1.5530821284620788
2024-08-13,70.20914936072722,3.680437513857069,11.50691005838445,1.7293622053063336,2.172788411795137,5.173305742369374,1.2822407804301235,1.2120316310693964,1.5298204123863721,1.5039538836745252
2024-08-14,70.18580769088693,3.690295888589265,11.37379483580215,1.7324812530013667,2.223781906837575,5.134645931070149,1.3889401943038675,1.2116286801374163,1.536699789442577,1.521923829928706
2024-08-15,70.18840044329517,3.7495382342076096,11.385297377170298,1.7473217584041374,2.2608053195419284,4.994458810491318,1.3963797561876616,1.2116734392316217,1.5404506834133727,1.5256741780568894
2024-08-16,70.19099338726957,3.8272562710111195,11.404189294026377,1.7473863090620267,2.319997044589752,5.031585947024271,1.3964313421256789,1.008533747090768,1.5442018545199305,1.5294248032805053
2024-08-19,70.18840044329517,3.8788326560768382,11.440709272257111,1.754710011082379,2.3309937199852233,4.879940893978574,1.4480975249353527,1.0084964905799778,1.5404506834133727,1.5293683043960105
2024-08-20,70.18840044329517,3.9157739194680454,11.444403398596233,1.7768747691171038,2.430735131141485,4.632434429257481,1.4776505356483192,1.0121906169190986,1.5441448097524937,1.5773919468045807
2024-08-21,70.20396098137748,3.97945610404966,11.446940585279338,1.7772686964232929,2.5236476500147798,4.448714159030446,1.4890629618681643,1.0124150162577594,1.5407921962754951,1.5777416494235883
2024-08-22,70.20655507519493,4.0387244577467385,11.491704541255588,1.784724531648376,2.560691719321583,4.286294941432953,1.4928130658094076,1.012452425821232,1.5408491298082254,1.58519011196098
2024-08-23,70.20655507519493,4.094150685437683,11.517570114178028,1.7662491224180614,2.593947455936149,4.068285112515242,1.5002032295015335,1.012452425821232,1.5408491298082254,1.6997376491889296
2024-08-26,70.21174383799564,4.194227855585529,11.540593474003177,1.7663796607664164,2.6421787812719413,3.8912087506004953,1.5003141051698015,1.012527253242674,1.5409630094970623,1.6998632718672628
2024-08-27,70.21174383799564,4.245962824729315,11.555374893758545,1.7922471453383098,2.826946528214035,3.5549314511658845,1.5077048150474854,1.012527253242674,1.5926979786408484,1.6998632718672628
2024-08-28,70.22731472925521,4.34300498983552,11.605987802624282,1.72241729809647,3.1121788948438365,3.082609499168361,1.5117353539087044,1.012751801885049,1.593051192016263,1.7889484383662908
2024-08-29,70.22991054927182,4.380128631625638,11.606416796037553,1.7483551415687144,3.230575885266504,2.897907887927848,1.5117912323501146,1.0127892363421307,1.5931100761440082,1.7890145634656611
2024-08-30,70.2351027650451,4.428508058553896,11.710779239982257,1.7484844004140174,3.2936566612450098,2.6726304894277684,1.5119030016264972,1.0128641135590715,1.5932278574597072,1.7928434126866775
2024-09-02,70.23769916084433,4.51739307234483,11.81472034305571,1.7448523159957117,3.3196554656020107,2.4065653765110344,1.5156556134708514,1.0129015563195445,1.633950685741747,1.7966064101142285
2024-09-03,70.27666814617547,4.693741677762983,11.876756916703654,1.7458203876313065,3.3658825270010357,2.056517236277556,1.5201952951620061,1.0134635301080042,1.6533510874389705,1.7976031957390146
2024-09-04,70.27666814617547,4.734428169847611,11.94703358484983,1.749519159639,3.3880751590471965,1.9159638999852049,1.5238940671696997,1.0134635301080042,1.6533510874389705,1.7976031957390146
2024-09-05,65.44728049326582,4.471082635803107,11.170817402087424,1.6327374186214736,3.17935999448865,8.521924838965244,1.4191726085908167,0.9438186765870965,1.5397333884468327,1.6740725431435362
2024-09-09,65.45629930754126,4.705963413373755,11.310159506666208,1.6674130981499984,3.269369896992455,7.996003720673856,1.4297033796120853,0.9439487373824371,1.5468357046887382,1.674303234919213
2024-09-10,65.46080964685615,4.8785529715762275,11.34539190353144,1.6778639104220499,3.310938845822567,7.624461670973298,1.533161068044789,0.9440137812230835,1.550387596899225,1.6744186046511629
2024-09-11,65.49014201020267,5.011719288570247,11.119536743416518,1.7130842410037226,3.7708534399558804,7.1694471253274505,1.551082310767958,0.9444367847787122,1.551082310767958,1.678615745208879
2024-09-12,65.4788572216287,5.210738532584347,11.090050659957956,1.7162353103353207,3.787434951924734,6.989006444498052,1.5508150394596272,0.9442740462487508,1.5542612951028707,1.6783264982596409
2024-09-13,65.4788572216287,5.2968949236654375,11.100389426887688,1.7162353103353207,3.8184512527139267,7.171657993589966,1.5508150394596272,0.9442740462487508,1.2440982872109454,1.6783264982596409
2024-09-16,65.4788572216287,5.36582003653031,10.793672674639005,1.7265740772650515,3.8770375986490677,7.3336320088224145,1.5542612951028707,0.9442740462487508,1.2440982872109454,1.6817727539028844
2024-09-17,65.51498224199166,5.386021171683735,10.823764697769041,1.7275266370125169,3.8757284231578226,7.241129616220131,1.5551187890072755,0.9447950070687219,1.2482328195579464,1.6827005965311541
2024-09-19,65.52176012138769,5.390026898406787,10.835230015863164,1.7346023863714737,3.903717497758466,7.1798055038278505,1.558728188150907,0.9448927512242223,1.2483619559969654,1.6828746810124837
2024-09-20,65.52176012138769,5.414166494240982,10.838678529553762,1.7346023863714737,3.9830333126422515,7.072901579419271,1.558728188150907,0.9448927512242223,1.2483619559969654,1.6828746810124837
2024-09-23,65.53532008830022,5.491169977924945,10.906456953642383,1.7349613686534215,4.035596026490066,6.8053256070640185,1.5900938189845477,0.9450883002207505,1.2727649006622517,1.683222958057395
2024-09-24,65.5421021766877,5.505536582841768,10.931732726206493,1.773086343095657,4.05671116630446,6.685294422022146,1.5971575425161268,0.9451861050743385,1.2797957846079546,1.6833971506433474
2024-09-25,65.57829703517068,5.587961205260069,10.944672626238223,1.7740655092672488,4.107272287992269,6.474993959893695,1.615297000655783,0.9457080730335139,1.2805025368446485,1.6912297656438753
2024-09-26,65.58735199696227,5.69229176015741,10.959991715281852,1.784666367496289,4.173426766543546,6.268770064551762,1.615520038662018,0.9458386551140875,1.2806793468880526,1.6914632883427112
2024-09-27,65.51724137931035,5.793103448275862,10.820689655172414,1.782758620689655,4.23448275862069,6.3068965517241375,1.6310344827586205,0.9448275862068966,1.2793103448275862,1.689655172413793
2024-09-30,65.53984132459469,5.864091065884788,10.196619523973784,1.8006209037599172,4.294584339427389,6.609175577785444,1.7385305277681962,0.9865470852017937,1.279751638496033,1.6902380131079684
2024-10-02,65.53984132459469,6.026215936529837,8.847878578820282,1.8351155570886513,4.422214556743705,7.330113832355985,1.9972404277337015,0.9865470852017937,1.2901000344946534,1.7247326664367024
2024-10-03,65.55567056550392,6.207086913017976,8.884518510851189,1.8804126556947176,4.433633509298554,7.183521374598903,1.8390090742849257,0.9867853569333748,1.3042128144084464,1.7251492254079979
2024-10-04,65.5127232604648,6.3305978898007025,8.902834287290531,1.830908213226674,4.5203779049720705,7.168471139921384,1.720570995103786,0.9861388869733121,1.3033583890766154,1.7240190331701262
2024-10-07,65.51724137931035,6.348275862068966,8.951724137931034,1.8310344827586207,4.5793103448275865,7.120689655172415,1.6310344827586205,0.9862068965517241,1.3103448275862069,1.7241379310344827
2024-10-08,65.43826416394008,6.313070432236955,9.061477527122438,1.8288272774237988,4.60823144480799,7.070776648872052,1.6531771999311176,0.9850180816256243,1.3122094024453246,1.7289478215946272
2024-10-09,65.43826416394008,6.333735147236094,9.089030480454625,1.8357155157568452,4.615119683141037,7.01567074220768,1.6566213190976409,0.9746857241260547,1.3122094024453246,1.7289478215946272
2024-10-10,65.43150354707625,6.33996831737723,9.060541359597767,1.8079757559060543,4.635305461808664,6.890970452510503,1.6840002755010675,1.036572766719471,1.38439286452235,1.728769198980646
2024-10-14,65.43150354707625,6.388181004201392,9.070872649631518,1.8079757559060543,4.642192988497831,6.825538948963428,1.6840002755010675,1.036572766719471,1.38439286452235,1.728769198980646
2024-10-15,65.43375693081242,6.474498054206703,9.08840444949547,1.8183696662878397,4.659572269862589,6.684574852774047,1.6909460343699418,1.0366084650618177,1.3844405413782415,1.7288287357509386
2024-10-16,65.44051801336364,6.5543845147068955,9.275332368946753,1.7703382241509955,4.718605772542536,6.368395674037336,1.715230419508163,1.0367155748432872,1.3880278294413446,1.7324516084590478
2024-10-17,65.44051801336364,6.602603843769374,9.306330509058345,1.7703382241509955,4.75993662602466,6.1445202176758285,1.7841151753117033,1.0573810015843494,1.3880278294413446,1.7462285596197562
2024-10-18,65.44502617801047,6.716726370901075,9.324193992835491,1.832460732984293,4.81193166161477,5.793607054284927,1.880683383852301,1.0574538440341692,1.388123449986222,1.74979333149628
2024-10-21,65.44502617801047,6.737393221273077,9.368972168641498,1.832460732984293,4.836042987048774,5.693717277486911,1.887572333976302,1.0574538440341692,1.388123449986222,1.7532378065582805
2024-10-22,65.45178958972062,6.844879258672362,9.383719728547314,1.849874263667367,4.85376692273244,5.78387130111268,2.1495745633676666,0.5270591477488029,1.4020462296324365,1.7534189947983052
