date,KINGSTON SECURITIES LTD,JOY RICH SECURITIES INVESTMENT LTD,GET NICE SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),EVERBRIGHT SECURITIES INVESTMENT,EMPEROR SECURITIES LTD,MINERVA HOLDING FINANCIAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD
2024-03-21,0.0,66.38958368701024,21.837213837049855,0.0,0.0,5.738243516477972,0.0,4.086530704061902,0.2332265163344863,1.715201739065536
2024-03-22,0.0,66.39249802614768,21.83728729251162,0.0,0.0,5.738262818634848,0.0,4.086544450229436,0.23322730085588086,1.7121801116205477
2024-03-26,0.0,66.39562478482655,21.838315720867158,0.0,0.0,5.738533062466657,0.0,4.086736906285561,0.2332382847096111,1.7075512408444522
2024-03-27,0.0,66.39348787990426,21.84779651402049,0.0,0.0,5.741024364711033,0.0,4.0814437789496125,0.23199338447819629,1.7042540779364082
2024-03-28,0.0,66.40008944104501,21.849193605470123,0.0,0.0,5.74139148347502,0.0,4.072617630382357,0.23234478050395568,1.7043630591235388
2024-04-02,0.0,66.36349608863674,21.85066442109373,0.0,0.0,5.741777975006361,0.0,4.073901536072443,0.2323604211879736,1.7377995580027512
2024-04-03,0.0,66.30248989725611,21.855740255406285,0.0,0.0,5.743111770313403,0.0,4.074847889410002,0.2744971089703402,1.7493130786438553
2024-04-09,0.0,66.26890327948982,21.869876734758073,0.0,0.0,5.746826464028065,0.0,4.075799138578202,0.27534841493483436,1.7632459682110029
2024-04-10,0.0,66.18566862264093,21.92734660178629,0.0,0.0,5.7619280284642755,0.0,4.079416503035501,0.2743831545766431,1.7712570894963517
2024-04-11,0.0,58.11757468372668,19.31559676084622,0.0,12.07248600256887,5.075629093844261,0.0,3.592627655435702,0.26133881321168345,1.564746990366581
2024-04-12,0.0,58.092185141460284,19.333486618298824,0.0,12.083667383934335,5.080330076272889,0.0,3.5953594822494725,0.24877505886714096,1.5661962389170476
2024-04-15,0.0,57.98396216787338,19.38272482442019,0.0,12.114441869525,5.093268577454737,0.0,3.600037567296955,0.2503043385842768,1.5752606548454582
2024-04-16,0.0,57.93390026606784,19.415476952242802,0.0,12.1349123530202,5.101874972324127,0.0,3.5941578686595053,0.24683935215474048,1.5728382355307917
2024-04-17,0.0,57.93519148326007,19.415709220302926,0.0,12.135057523420027,5.101936006240817,0.0,3.5942008657014,0.23757095178834595,1.5803339492864075
2024-04-18,0.0,57.63699615684066,19.52308631307982,0.0,12.20216952961873,5.130151872561632,0.0,3.6140783183062033,0.3044439444391681,1.5890738651537895
2024-04-19,0.0,57.6375161566263,19.523262449960203,0.0,12.202279617339515,5.130198156685579,0.0,3.6111035980160895,0.3143708683446433,1.581269153027674
2024-04-22,0.0,57.54295765145193,19.540068772424693,0.0,12.212783775984951,5.13461441471361,0.0,3.614212165125531,0.3727328542388533,1.5826303660604366
2024-04-23,0.0,57.5438236616121,19.540362846604715,0.0,12.212967575971359,5.134691689647559,0.0,3.614266558305579,0.37183547563198965,1.5820521922266901
2024-04-24,0.0,57.40916792036682,19.551190936248098,0.0,12.219735265433547,5.137537025854623,0.0,3.6162693666769297,0.4834717782083194,1.5826277072116626
2024-04-25,0.0,57.16995608276767,19.64294382958546,0.0,12.277081954444771,5.161647264882366,0.0,3.668641776887767,0.48997675704245613,1.5897523343895068
2024-04-26,0.0,49.57403757583579,17.058894642080823,13.222633845416265,10.662019368890336,4.482627330970236,0.0,3.193911389114384,0.4221037817635288,1.3837720659286377
2024-04-29,0.0,49.8056078200624,17.018423359495923,13.190215284766015,10.636724318545188,4.483264934673968,0.0,3.186334011265933,0.29815468211036356,1.3812755890802075
2024-04-30,0.0,49.83591652062657,17.015256386589723,13.187236506779188,10.63474492145205,4.482430640081601,0.0,3.184954764278832,0.2939056015820081,1.365554658610025
2024-05-02,0.0,49.92614582103225,16.9397778782422,13.278516747214427,10.544515296306104,4.4625468857144766,0.0,3.2073577226815906,0.2101457218109083,1.4309939269980416
2024-05-03,0.0,50.24233245725544,16.83526966823009,13.196596309600567,10.479461998265068,4.435015663612671,0.0,3.1893855516534537,0.19666086589291715,1.425277485489786
2024-05-06,0.0,50.257279138946096,16.837583884262134,13.198410344976889,10.480902529925176,4.435625311367257,0.0,3.1610346837816827,0.20187515852547683,1.4272889482152837
2024-05-07,0.0,50.36214467909392,16.817345149025762,13.180732529129378,10.468304510351857,4.430293700436523,0.0,3.1489454891664708,0.18453512557045706,1.4076988172256293
2024-05-08,0.0,50.367308575873956,16.816561005956427,13.180636028803272,10.467816404271096,4.430087128943249,0.0,3.1487986631508798,0.18633979512368884,1.4024523978774268
2024-05-09,0.0,37.202093618663255,12.420978896363383,9.735426993451513,7.731695356880901,5.407954042818144,24.01196647350706,2.3219260667964834,0.12691902757132198,1.0410395239479366
2024-05-10,0.0,37.224172178667324,12.428350452671038,9.741204738415101,7.736283934653428,6.5598272964890585,22.816482621417258,2.321389635231174,0.12699435100323994,1.0452947914523767
2024-05-13,0.0,37.22891860433999,12.425781304626886,9.74148792098961,7.734684715286753,6.558471270399117,22.811766072594107,2.320909765141914,0.12677669475992573,1.051203651861693
2024-05-14,0.0,37.32233271604725,12.410127729197551,9.727113130931505,7.724940823321765,6.550209132009953,22.783028587832426,2.317985962188791,0.1271904755868327,1.0370714428839243
2024-05-16,0.0,37.32033511849953,12.409463503815193,9.726592508132157,7.72452736248687,6.549858546161024,22.781809175252217,2.317861896978051,0.13043326948702685,1.0391186191879338
2024-05-17,0.0,37.32689945640975,12.411646225686928,9.728303335211702,7.725886042885723,6.542789586029637,22.785816306837656,2.318269589692296,0.12720603854435214,1.033183418701957
2024-05-20,0.0,37.33168146025466,12.413236299891784,9.729549642422612,7.726875817479928,6.543627792401248,22.78873543118968,2.2946651935282056,0.12645749051792896,1.0451708723139659
2024-05-21,0.0,37.3318956084894,12.413307506773902,9.729605454692493,7.726920141677277,6.543665329053382,22.788866155745165,2.2946783565704605,0.12645821592453552,1.044603231073385
2024-05-22,0.0,37.3408504051967,12.410691190394337,9.72736360237522,7.72529156140411,6.5422861399232115,22.784063013330265,2.2940513349948803,0.12490218717546697,1.0505005652058155
2024-05-23,0.0,37.148086820653035,12.4314622089971,9.743643698885652,7.7382209117740475,6.5532355661100565,22.822195313089903,2.3419338845275877,0.14904771500443464,1.0721738809581791
2024-05-24,0.0,37.14296031721495,12.432438300567036,9.744408748749864,7.738828500171237,6.5537501120165915,22.823987262586915,2.342117768119365,0.14925092483782745,1.0722580657362135
2024-05-27,0.0,37.11262304318945,12.435748630082513,9.747003348707812,7.74088908328293,6.555495149627748,22.83006450317879,2.3427413932996464,0.14967378105200282,1.085761067579108
2024-05-28,0.0,37.106784728469584,12.437130439970865,9.748086396139028,7.741749219443456,6.5562235696280435,22.832601287237445,2.3454922388809254,0.15083988742757992,1.0810922328030752
2024-05-29,0.0,37.10823057909554,12.43684452307579,9.747862297613345,7.7415712445552805,6.556072848760758,22.832076389110977,2.3454383184157828,0.1508364197730052,1.081067379599518
2024-05-30,0.0,37.11171431704997,12.438012099826883,9.748777431461841,7.742298026866122,6.556688335930554,22.834219875066893,2.351214700061912,0.15027580200710447,1.066799411728719
2024-06-04,0.0,37.11195529496429,12.437964439341604,9.748740075696343,7.742268359610762,6.556663211743069,22.83413237796595,2.3512056905809193,0.1502752261741183,1.0667953239229464
2024-06-05,0.0,37.11711101898245,12.439692365328993,9.750094405128884,7.743343942899744,6.557574086573865,22.83730457635322,2.351532328386829,0.1501044842708678,1.0532427920751453
2024-06-06,0.0,37.11630693282536,12.439358659460257,9.749832850129922,7.743136220775957,6.557398173786548,22.8366919452415,2.3541518358294566,0.14990884405534177,1.053214537895653
2024-06-11,0.0,37.0778203264929,12.443483567303346,9.754982678323076,7.745703855024762,6.55957261572506,22.844264622603248,2.355315829838731,0.14976687695917174,1.0690896277297106
2024-06-12,0.0,36.18301699997439,12.62266998737896,9.894288006804718,7.857242150329356,6.654030596714102,23.1732225044411,2.3872880541623354,0.14997915086130037,1.0782625493337359
2024-06-14,0.0,36.178022608493784,12.620927662921947,9.892922284655901,7.8561576044149914,6.653112131741322,23.170023872744505,2.3933740761603404,0.14995844903333144,1.085501309833881
2024-06-17,0.0,36.180343773877176,12.621737415868218,9.893557010024843,7.856661651893629,6.653538992372682,23.171510450878635,2.3935276339463813,0.14996807029883316,1.079155000839603
2024-06-18,0.0,36.191486933856574,12.621148494330244,9.892317728358522,7.8562950654950265,6.653228542845232,23.17042928422762,2.3870002987046295,0.14996107289239874,1.0781325792897483
2024-06-19,0.0,36.213684614651235,12.616757854083719,9.888876392701228,7.853562020612571,6.650914020278393,23.162368764268574,2.386169909965865,0.14990890449248256,1.0777575189459256
2024-06-20,0.0,36.22322858764607,12.614870082458815,9.887396778011604,7.852386938098633,6.649918882944986,23.158903114612425,2.385812881329798,0.14988647450060238,1.0775962603970717
2024-06-21,0.0,36.23427636876755,12.614183760103073,9.886858846078539,7.8519597225453746,6.649557088652743,23.157643135489522,2.3792709646787094,0.14987831980399427,1.0763717938804893
2024-06-24,0.0,35.29931428943348,12.799138667000287,10.031824473039359,7.967088731846584,6.747055922951429,23.49719104532974,2.414156919103064,0.15207590398482218,1.0921540473112357
2024-06-25,0.0,35.341047320576415,12.791194825131297,10.02559817693111,7.962143923083382,6.742868332932474,23.482607410064436,2.411673396231157,0.1519815174042272,1.0908850976455018
2024-06-26,0.0,35.37966104839364,12.79568251411243,10.029115578321909,7.964937377959045,6.745234014663744,23.490846096126457,2.3707338306133363,0.13981449793412795,1.083975041875302
2024-06-27,0.0,35.45341539739291,12.79036318371613,10.024946345513504,7.961626250674317,6.742429933811881,23.481080648168827,2.367778082598338,0.12419176870955288,1.0541683894145357
2024-06-28,0.0,35.48169823494109,12.785148989615857,10.020859517380517,7.9583805676527675,6.739681275476114,23.47150821379577,2.364843420192784,0.12414113996833524,1.0537386409767604
2024-07-02,0.0,35.48220648035623,12.785048274110675,10.020386700740467,7.958317875202334,6.739628183376446,23.471323316082877,2.3648247910473645,0.12414016204170834,1.0541242170418954
2024-07-03,0.0,35.48697098634979,12.784494367194643,10.019952571640925,7.957973084379763,6.739336191779527,23.470306430730986,2.3647223359937053,0.12413478372065409,1.0521092482100085
2024-07-05,0.0,35.558121150365515,12.770511545477865,10.008993420156658,7.949269187638149,6.731965158264044,23.444636185116796,2.3615458178112747,0.12399901342737829,1.0509585217423238
2024-07-08,0.0,35.56041644025228,12.77126523356663,10.00958412939289,7.9497383363860115,6.732362464349687,23.44601983705394,2.3585375726852424,0.12400633158210579,1.0480696547312132
2024-07-09,0.0,35.561255939748534,12.771566733712113,10.00982043261078,7.949926011390886,6.732521399915216,23.446573343559564,2.3570194059317604,0.12400925908586746,1.047307474045275
2024-07-10,0.0,35.56202551577446,12.771843121351187,10.010037053695305,7.950098054596462,6.732667097442664,23.447080747481568,2.354906328230235,0.12401194275241026,1.047330138675713
2024-07-12,0.0,35.563005024345955,12.772194904738937,10.01031276681774,7.950317029446061,6.732852539779971,23.447726566054488,2.3549711909848203,0.12401535849600565,1.0446046193360154
2024-07-15,0.0,35.563774676077934,12.772471319567295,10.010529409212088,7.950489089576168,6.732998251640226,23.448234019891704,2.3528579650217623,0.12401804242655066,1.0446272265862733
2024-07-16,0.0,35.564054557694625,12.772571837016708,10.0106081905895,7.95055165874269,6.733051239334953,23.44841855400558,2.501223177779288,0.12401901843009722,0.8955017664065587
2024-07-18,0.0,35.55436622046071,12.7690923410807,10.007881107041989,7.948385774491765,6.7312170257777195,23.442030750663736,2.648356348036935,0.12398523324758884,0.7746851991988559
2024-07-22,0.0,35.53444652834165,12.669544560525173,10.002274090756554,7.94393261122935,6.7274457935777505,23.42889711660306,2.7952923556898117,0.12391576927069532,0.774251174005957
2024-07-23,0.0,35.53493551655603,12.669718905662833,10.002411731683186,7.94404192739443,6.727538369712385,23.429219520796323,2.795330821605317,0.12391747447104792,0.7728857321184484
2024-07-24,0.0,35.53500537311383,12.669743812502771,10.00243139498194,7.944057544235042,6.727551595082466,23.429265579262562,2.7953363168225245,0.12372113249854333,0.7728872515003196
2024-07-25,0.0,35.535424518228496,12.669893255598874,10.002549376398008,7.944151246568143,6.7276309483949275,23.429541933862893,2.7953692885794927,0.12372259182316488,0.7717168405459978
2024-07-26,0.0,35.535075229946294,12.669768719440636,10.003433988172233,7.944073161137053,6.727564820504544,23.42931163790989,2.795341812061338,0.1237213757169229,0.7717092551110907
2024-07-29,0.0,35.533468592284905,12.6691958846442,10.003768013939181,7.94371398792459,6.7272606489517885,23.42825233483499,2.7989503914531433,0.12371578193611733,0.7716743640310837
2024-07-30,0.0,35.53388770114664,12.669345314814587,10.00270652965853,7.943807682153138,6.727339995400778,23.428528665532706,2.7989834044113224,0.12371724113451815,0.7716834657477792
2024-07-31,0.0,35.53409725928499,12.669420031221659,10.00217577812818,7.943854530096243,6.727379669327184,23.42866683332602,2.7989999111824493,0.12371797074662683,0.7716880166866419
2024-08-07,0.0,35.53409716323695,12.669419996976439,10.002175751092473,7.943854508624143,6.727379651143194,23.428666769998742,2.79900017391506,0.1237179704122193,0.7716880146007826
2024-08-15,0.0,35.53416701649862,12.669444902641166,10.00219541346343,7.943870124727885,6.727392875889246,23.428712826291747,2.7990056762158693,0.12371821361816658,0.7714929506538664
2024-08-16,0.0,35.5998105467775,12.692849618718988,10.020672824715932,7.958545118483104,6.56198011522441,23.471993520590665,2.8035855466623407,0.12335593040519849,0.7672067784218665
2024-08-20,0.0,35.59988065863829,12.692874616585323,10.020692559877647,7.9585607923981865,6.561993038681847,23.47203974738561,2.8035910681692413,0.12315922887060515,0.7672082893932458
2024-08-22,0.0,35.59336143679269,12.690550236167383,10.018857522325954,7.957103382361484,6.344979755465897,23.467741434260656,3.0373986711681606,0.12293976694675024,0.7670677945110216
2024-08-23,0.0,35.57549839382328,12.684181300078649,10.013829413847255,7.953109995002337,6.391981881238721,23.455963808975675,3.0358743087368496,0.12287806784750893,0.7666828304497277
2024-08-26,0.0,35.57465822175313,12.683881742929989,10.013592921312545,7.952922169639651,6.391830924403484,23.455409859022467,3.037967466096716,0.12307197082873697,0.7666647240132789
2024-08-27,0.0,35.57402811874269,12.683657084353635,10.013415559241889,7.952781306439513,6.391717711456151,23.45499441372792,3.037913657218663,0.12287298950513109,0.7686191593144055
2024-08-28,0.0,35.574098129086025,12.68368204602467,10.01343526582836,7.952796957659776,6.391730290474472,23.455040573589443,3.037722834044729,0.12287323132144025,0.7686206719710846
2024-08-29,0.0,35.574728234576604,12.683906705485295,10.013612628597127,7.952937821414362,6.391843503867421,23.455456020519215,3.0360053916798013,0.12287540771105437,0.7686342861491257
2024-08-30,0.0,35.574728234576604,12.683906705485295,10.013612628597127,7.952937821414362,6.391843503867421,23.455456020519215,3.0360053916798013,0.12208818639153132,0.7694215074686487
2024-09-02,0.0,35.57465822175313,12.683881742929989,10.013592921312545,7.952922169639651,6.392027729346042,23.455409859022467,3.0359994166711344,0.12208794611594621,0.7694199932090929
2024-09-03,0.0,35.570685445547554,12.682465278904711,10.012474660008607,7.9520340323661065,6.40272731585785,23.45279049178641,3.035660373463255,0.12207431202607545,0.7690880900394308
2024-09-04,0.0,35.568095743278455,12.681541939680313,10.011745707838541,7.951455089331423,6.655502406053576,23.205122228249298,3.03543936404331,0.12206542447952151,0.7690320970455661
2024-09-05,0.0,35.55102714494738,12.67545625696203,10.007334568911041,7.947639304701092,6.699903688958224,23.19398643640381,3.033982701993221,0.12200684710401087,0.7686630500191829
2024-09-09,0.0,35.39382699680773,12.675506115865446,10.006980582788353,7.947670566737932,6.591758801212529,23.19407766994256,3.2995058660724808,0.12200732701790765,0.7686660735550613
2024-09-10,0.0,35.37608514840348,12.669152270377781,10.004126728321804,7.9436866413383225,6.636026041419001,23.1824511846254,3.29824505241287,0.1219461684576775,0.768280764643659
2024-09-11,0.0,35.365379070206586,12.66531812834861,9.998937433084764,7.9412825954978326,6.666443030426692,21.947204671788565,4.525477552296244,0.12190926315258671,0.7680482551981129
2024-09-12,0.0,35.36086221548404,12.663700518032966,9.997660372045056,7.9402683374653265,6.678363561993274,21.944401581939825,4.52489955977386,0.12189369294111237,0.7679501603245432
2024-09-13,0.0,52.39276270856369,12.663650751960386,9.997621083032259,7.940237133634359,6.678730299292984,4.91227588944762,4.524881777729852,0.12189321392075325,0.7679471424180977
2024-09-16,0.0,52.39579982352903,12.664384841197645,9.998200627286833,7.940697415012552,6.724116508882097,4.912560645315538,4.468453127205433,0.12190027985285977,0.7738867317180087
2024-09-17,0.0,52.38571178247472,12.66194650005893,9.998829660424509,7.939168550451036,6.7228218790906995,4.911614803976373,4.451679160275755,0.1218768097458697,0.8063508535021101
2024-09-19,0.0,52.38396221153355,12.661523618076394,9.995941766460634,7.93890339916989,6.722597351191735,4.9114507665271745,4.451530483695191,0.1218727393206053,0.8122176640248234
2024-09-20,0.0,52.39605722233771,12.664447056061848,9.999428764641936,7.940736424361806,6.7241495416745085,4.912584778686189,4.417678952248635,0.1219008786983191,0.8230163812890493
2024-09-23,0.0,52.405325264053424,12.666687198352019,10.02753361898057,7.942141016240203,6.725338938391717,4.913453737975772,4.329625126867833,0.12192244105413079,0.8679726580843304
2024-09-24,0.0,52.396829433937896,12.664633704322137,10.14793838278116,7.94085345470924,6.724248641999088,4.912657180220848,4.225266151554256,0.12190267527000014,0.865670375205371
2024-09-25,0.0,52.479432867383736,12.684599458712484,10.16393657507391,7.953372184696065,6.734849398403117,4.920401968499311,3.851284973798958,0.12209485444634191,1.0900277189860814
2024-09-26,0.0,52.47488859058965,12.683501079255755,10.163056463788573,7.952683489664912,6.734266217180291,4.919975903138821,3.850951484963855,0.1220842820604867,1.0985924893576493
2024-09-27,0.0,52.297438117862846,12.734022914918594,10.203538682797918,7.984361191730987,6.761090631749124,4.939573505763701,3.8662908724762755,0.1225705769720205,1.0911135057285322
2024-09-30,0.0,52.306119347219095,12.736136727325672,10.20523244185646,7.985686573494667,6.762212954000174,4.9403934612351135,3.8503329439842178,0.12259092334708811,1.091294627537512
2024-10-02,0.0,52.51059555184899,12.698370321379288,10.175562003655124,7.9620066549014465,6.742160995939081,4.92574373589167,3.773107387333679,0.12222740506241589,1.0902259439883089
2024-10-03,0.0,52.507388441396664,12.697594762165817,10.174349473053338,7.961520371428634,6.74174921513991,4.925442893670118,3.772876942944076,0.1222199399635303,1.0968579602379092
2024-10-04,0.0,52.549344589207834,12.707740804056328,10.182676485216529,7.967882042336683,6.747136225139311,4.9293785799843,3.6210105938384176,0.12231760008373042,1.1725130801368706
2024-10-07,40.809662171102985,31.107753457911507,7.522629844955514,6.027861852892498,4.7167650156693695,3.99411737442835,2.918055301461432,2.143537768209285,0.07240862425046397,0.6872085891185956
2024-10-09,40.82498461546894,31.11943321207635,7.525454300517084,6.033394530111532,4.718535977880153,3.995617010495028,2.919150917980529,2.093782889553419,0.07243581087876884,0.697210735038199
2024-10-10,40.82436491856083,31.118960839172228,7.525340068979558,6.033302947077983,4.718464353550497,3.9955563596085506,2.9191066071543226,2.093751107280992,0.07243471134992736,0.6987180872651104
2024-10-14,40.82894158543361,31.12244946949071,7.5261837067108175,6.034679982233295,4.718993322942681,3.9960042864891228,2.919433857278941,2.07985577001802,0.07244283173451964,0.7010151876682835
2024-10-15,40.8295733413992,31.122931034585292,7.526300161149024,6.033255229182314,4.7190663410535505,3.996066117617938,2.9194790303763534,2.0798879521231455,0.07244395265975884,0.7009968398534238
2024-10-16,40.8294303006005,31.12282199967386,7.526273793790803,6.033701207510193,4.7190498084531995,3.9960521179495023,2.9194688023828155,2.0798806655215594,0.07244369886232717,0.7008776052552431
2024-10-17,40.82904886337046,31.122531243645007,7.5262034817387535,6.033761617050122,4.719005722085251,3.996014785979898,2.9194415280837385,2.0798612348335963,0.07244302207786987,0.7016885011353085
2024-10-18,40.82905124733101,31.122533060853314,7.526203921184998,6.033995524690311,4.719005997622492,3.9960150193025417,2.919441698546525,2.079861356274269,0.07244302630773346,0.701449147886801
2024-10-21,40.829575725421,31.12293285184029,7.52630060060656,6.034073035637813,4.719066616597871,3.9960663509465757,2.9194792008435195,2.0798880735669383,0.07244395688973108,0.7001735876496998
2024-10-22,40.829957172495355,31.123223615373114,7.526370914473255,6.033195166414513,4.719110704103622,3.996103683879662,2.919506475846505,2.0799075047563775,0.07244463369165517,0.7001801289659345
2024-10-23,40.82995598046215,31.123222706728615,7.526370694740376,6.033194990274994,4.719110566328883,3.9961035672131597,2.919506390611327,2.079907444033345,0.07244755108302008,0.700180108524131
2024-10-24,40.84073480514013,31.131439021268122,7.528357604307924,6.035488578340474,4.720356378728359,3.9971585107885748,2.9202771200126936,2.0509033206921146,0.07246667673311499,0.7028179839884949
2024-10-25,40.842881710733685,31.133075531014796,7.528753353138792,6.032768602545827,4.720604517248916,3.99736863242341,2.920430632414309,2.050076594265616,0.07247048614336109,0.7015699400712828
2024-10-28,40.84352582642707,31.13356651749011,7.528872085901596,6.032863742770235,4.7206789638923565,3.9974316732217208,2.920476689282066,2.0485318677382893,0.07247162904453447,0.7015810042320245
2024-10-29,40.392427124033716,30.789710026828626,7.445719019173986,5.966580013971603,4.668541149833963,3.9532818060344552,2.8882213142073523,1.975305100659407,1.1951893031387155,0.7250251421181718
2024-10-30,40.39494718625863,30.791630980598413,7.446183553656647,5.966952265751843,4.668832417654068,3.953528449201335,2.88840150881187,1.9316401720292542,1.195263870368984,0.7626195956689577
2024-10-31,40.39611398822457,30.792520392222023,7.446398635547189,5.9671246202694075,4.668967276175319,3.953642646275183,2.8884849398544543,1.9316959671647154,1.1952983953858711,0.7597531388812725
2024-11-01,40.41035440163717,30.803375352689976,7.4490236354428765,5.969228147393376,4.670613177665795,3.955036381964341,2.88950318679998,1.888456479007028,1.1899407548720338,0.7744684825274217
2024-11-05,40.41096159316916,30.80383819319083,7.449135561807789,5.969317838880552,4.670683356628901,3.9550958089264494,2.8895466034413992,1.889178345463478,1.1899586344962199,0.7722840639952266
2024-11-06,40.39536722720136,30.791951162863924,7.446260981705885,5.967014312231155,4.6688809658242425,3.9535695593879447,2.888431543431971,1.8882182474934899,1.1894994360584372,0.8108065638015876
2024-11-07,40.39541389895645,30.79198673908224,7.446269584921865,5.9677144307354215,4.668886360127696,3.953574127239232,2.8884348806505393,1.8882204290916689,1.189500810375102,0.8099987388197897
2024-11-08,40.39914798881883,30.79483310292474,7.4469579066169755,5.967919432842695,4.6693179447939555,3.953939589544078,2.888701883123468,1.8883949732807654,1.189610765998491,0.8011764120559983
2024-11-11,40.39266044991942,30.78988788284952,7.445762029191172,5.966845538817667,4.668568117549852,3.9533046420719127,2.888237997948445,1.8880917234238626,1.1894197311251389,0.8172218871030159
2024-11-12,40.38622164481828,30.784979810814768,7.44457513508711,5.965894391875002,4.667823922939359,3.95267446426703,2.8877775974363877,1.887790751552122,1.189230131288266,0.8330321499216793
2024-11-13,40.39424713743235,30.791097358286006,7.446054510486151,5.967079925936581,4.668751506280698,3.953459934123502,2.88835145249971,1.8708357819344805,1.1894664534111679,0.8306559396093496
2024-11-14,40.39396712469567,30.790883914539734,7.44600289447029,5.967038562165785,4.668719142516578,3.953432528757294,2.8883314304606316,1.8708228133093843,1.189458208035145,0.8313433810494804
2024-11-15,40.38594174333552,30.784766451873402,7.444523539579187,5.96527549302208,4.667791572033924,3.952647069789449,2.887757583352413,1.8704511224950666,1.189221889188274,0.8516235353306892
2024-11-18,40.388694276428524,30.786864609914584,7.44503092646977,5.965682060691291,4.668109708747313,3.9529164653116267,2.8879544005608193,1.809585007505408,1.1893029414669538,0.9058596029037111
2024-11-19,40.39382711978312,30.790777193776293,7.44597708673071,5.966440216211527,4.6687029608027775,3.9534188262166703,2.8883214195451865,1.7971063664374665,1.189454085390001,0.9059747251062545
2024-11-20,40.3977476242232,30.793765654818717,7.446699771069154,5.967019301112044,4.669156091194036,3.9538025332621975,2.8886017514116413,1.7873439981990886,1.1895695302575848,0.9062937444523375
2024-11-21,40.384682234673875,30.783806373234174,7.444291368643579,5.965089455113139,4.667645998508535,3.95252379933924,2.887667523407493,1.7747532407174367,1.1891848011520567,0.9503552052104741
2024-11-22,40.37675379910992,30.777762808898938,7.442829884210137,5.963918371802313,4.66672963298362,3.9517478286363894,2.8871006083143786,1.7727880397778406,1.188951337012986,0.9714176892534745
2024-11-25,40.1538009480727,30.607813783255803,7.4017319754796365,5.930986734678579,4.640960828441525,3.929927019332149,2.8711585810018914,2.275098881689446,1.1823861710352939,1.006135077012976
2024-11-26,40.15398540960833,30.607954391721243,7.401765978109881,5.931013980889276,4.640982148434676,3.9299450729249794,2.871171770745039,2.2730420895340053,1.1823916027693682,1.0077475552632025
2024-11-27,40.15398540960833,30.607954391721243,7.401765978109881,5.931013980889276,4.640982148434676,3.9299450729249794,2.871171770745039,2.272812395792346,1.1823916027693682,1.007977249004862
2024-11-28,40.15490774270887,30.608657453427007,7.4019359959473245,5.931265065206666,4.641088751338743,3.930035343377267,2.8712377212785785,2.265514233503346,1.1824187621883377,1.0129389310238572
2024-11-29,40.15578399840213,30.60932539196464,7.402097520127608,5.931279644563082,4.641190028633845,3.930121104148189,2.871300377091812,2.2645300031538276,1.1824445647920647,1.0119273671228075
2024-12-02,40.152694214448275,30.606970159591683,7.401527966258521,5.93082326267119,4.640832912596021,3.9298187012583643,2.8710794450877906,2.2640112295198156,1.1823535816788286,1.0198885268895068
2024-12-03,40.36388837853117,30.767955956545734,7.440458342970518,5.962018062566648,4.665242652634621,3.9504886660476997,2.8861806788974693,1.7457857535998038,1.1885724962801612,1.0294090119261723
