date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,MERRILL LYNCH FAR EAST LTD,CHINA MERCHANTS BANK CO LTD,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD
2024-03-01,0.0,90.66666666666666,0.0,0.0,9.333333333333334,0.0,0.0,0.0,0.0
2024-03-07,0.0,91.8918918918919,0.0,0.0,8.108108108108109,0.0,0.0,0.0,0.0
2024-03-14,0.0,88.31168831168831,0.0,0.0,11.688311688311687,0.0,0.0,0.0,0.0
2024-03-22,0.0,87.17948717948718,0.0,0.0,12.82051282051282,0.0,0.0,0.0,0.0
2024-03-25,0.0,82.92682926829268,0.0,0.0,17.073170731707318,0.0,0.0,0.0,0.0
2024-03-26,0.0,91.8918918918919,0.0,0.0,8.108108108108109,0.0,0.0,0.0,0.0
2024-04-02,0.0,94.44444444444444,0.0,0.0,5.555555555555555,0.0,0.0,0.0,0.0
2024-04-05,0.0,94.36619718309859,0.0,0.0,5.633802816901409,0.0,0.0,0.0,0.0
2024-04-10,0.0,83.75,0.0,0.0,5.0,11.25,0.0,0.0,0.0
2024-04-12,0.0,82.5,0.0,0.0,5.0,12.5,0.0,0.0,0.0
2024-04-16,0.0,73.33333333333333,0.0,0.0,4.444444444444445,11.11111111111111,0.0,11.11111111111111,0.0
2024-04-26,0.0,73.03370786516854,0.0,0.0,4.49438202247191,11.235955056179774,0.0,11.235955056179774,0.0
2024-05-08,0.0,72.72727272727273,0.0,0.0,4.545454545454546,11.363636363636363,0.0,11.363636363636363,0.0
2024-05-09,0.0,73.23943661971832,0.0,0.0,5.633802816901409,7.042253521126761,0.0,14.084507042253522,0.0
2024-05-17,0.0,73.23943661971832,0.0,0.0,5.633802816901409,7.042253521126761,0.0,14.084507042253522,0.0
2024-05-27,0.0,73.61111111111111,0.0,0.0,5.555555555555555,6.944444444444445,0.0,13.88888888888889,0.0
2024-05-29,0.0,73.61111111111111,0.0,0.0,5.555555555555555,6.944444444444445,0.0,13.88888888888889,0.0
2024-06-03,2.666666666666667,72.0,0.0,0.0,5.333333333333334,6.666666666666667,0.0,13.333333333333334,0.0
2024-06-04,7.228915662650602,65.06024096385542,0.0,0.0,9.63855421686747,6.024096385542169,0.0,12.048192771084338,0.0
2024-06-05,12.5,61.36363636363637,0.0,0.0,9.090909090909092,5.681818181818182,0.0,11.363636363636363,0.0
2024-06-06,25.53191489361702,57.446808510638306,0.0,0.0,1.0638297872340425,5.319148936170213,0.0,10.638297872340425,0.0
2024-06-07,25.806451612903224,56.98924731182796,0.0,0.0,1.0752688172043012,5.376344086021505,0.0,10.75268817204301,0.0
2024-06-12,25.0,57.608695652173914,0.0,0.0,1.0869565217391304,5.434782608695652,0.0,10.869565217391305,0.0
2024-06-13,27.835051546391753,55.670103092783506,0.0,0.0,1.0309278350515463,5.154639175257731,0.0,10.309278350515463,0.0
2024-06-24,26.47058823529412,56.86274509803921,0.0,0.0,1.9607843137254901,4.901960784313726,0.0,9.803921568627452,0.0
2024-06-25,27.77777777777778,56.481481481481474,0.0,0.0,1.8518518518518516,4.62962962962963,0.0,9.25925925925926,0.0
2024-07-02,27.77777777777778,57.407407407407405,0.0,0.0,1.8518518518518516,3.7037037037037033,0.0,9.25925925925926,0.0
2024-07-03,26.31578947368421,60.526315789473685,0.0,0.0,1.7543859649122806,2.631578947368421,0.0,8.771929824561402,0.0
2024-07-04,26.08695652173913,60.0,0.0,0.0,1.7391304347826086,3.4782608695652173,0.0,8.695652173913043,0.0
2024-07-08,24.59016393442623,56.557377049180324,0.0,0.0,7.377049180327869,3.278688524590164,0.0,8.19672131147541,0.0
2024-07-09,24.390243902439025,56.91056910569105,0.0,0.0,7.317073170731707,3.2520325203252036,0.0,8.130081300813007,0.0
2024-07-10,24.59016393442623,57.377049180327866,0.0,0.0,7.377049180327869,2.459016393442623,0.0,8.19672131147541,0.0
2024-07-11,24.59016393442623,58.19672131147541,0.0,0.0,6.557377049180328,2.459016393442623,0.0,8.19672131147541,0.0
2024-07-12,24.793388429752067,58.67768595041323,0.0,0.0,5.785123966942149,2.479338842975207,0.0,8.264462809917356,0.0
2024-07-15,28.346456692913385,55.90551181102362,0.0,0.0,5.511811023622047,2.3622047244094486,0.0,7.874015748031496,0.0
2024-07-16,28.57142857142857,55.55555555555556,0.0,0.0,5.555555555555555,2.380952380952381,0.0,7.936507936507936,0.0
2024-07-18,30.53435114503817,54.19847328244275,0.0,0.0,5.343511450381679,2.2900763358778624,0.0,7.633587786259542,0.0
2024-07-23,30.303030303030305,53.78787878787878,0.0,0.0,5.303030303030303,3.0303030303030303,0.0,7.575757575757576,0.0
2024-07-25,29.411764705882355,55.14705882352941,0.0,0.0,5.147058823529411,2.941176470588235,0.0,7.352941176470589,0.0
2024-08-01,22.413793103448278,64.65517241379311,0.0,0.0,0.8620689655172413,3.4482758620689653,0.0,8.620689655172415,0.0
2024-08-02,22.413793103448278,64.65517241379311,0.0,0.0,0.8620689655172413,3.4482758620689653,0.0,8.620689655172415,0.0
2024-08-21,20.8,60.0,0.0,0.0,8.0,3.2,0.0,8.0,0.0
2024-08-27,16.39344262295082,61.47540983606557,0.0,0.0,10.655737704918032,3.278688524590164,0.0,8.19672131147541,0.0
2024-08-28,16.260162601626014,60.97560975609756,0.0,0.0,10.569105691056912,4.0650406504065035,0.0,8.130081300813007,0.0
2024-08-30,15.789473684210526,56.390977443609025,0.0,0.0,15.789473684210526,4.511278195488721,0.0,7.518796992481203,0.0
2024-09-02,16.666666666666664,59.523809523809526,0.0,0.0,11.11111111111111,4.761904761904762,0.0,7.936507936507936,0.0
2024-09-11,17.5,62.5,0.0,0.0,6.666666666666667,5.0,0.0,8.333333333333332,0.0
2024-09-12,16.27906976744186,58.139534883720934,0.0,0.0,13.178294573643413,4.651162790697675,0.0,7.751937984496124,0.0
2024-09-16,17.5,62.5,0.0,0.0,6.666666666666667,5.0,0.0,8.333333333333332,0.0
2024-09-24,16.153846153846153,57.692307692307686,7.6923076923076925,0.0,6.153846153846154,4.615384615384616,0.0,7.6923076923076925,0.0
2024-09-25,9.130434782608695,76.08695652173914,4.3478260869565215,0.0,3.4782608695652173,2.608695652173913,0.0,4.3478260869565215,0.0
2024-09-26,7.636363636363637,63.272727272727266,19.636363636363637,0.7272727272727273,2.909090909090909,2.181818181818182,0.0,3.6363636363636362,0.0
2024-09-27,6.7092651757188495,65.17571884984025,19.488817891373802,0.6389776357827476,2.5559105431309903,2.2364217252396164,0.0,3.1948881789137378,0.0
2024-09-30,5.6000000000000005,52.800000000000004,33.6,1.6,2.1333333333333333,1.6,0.0,2.666666666666667,0.0
2024-10-02,4.952830188679245,46.4622641509434,41.0377358490566,1.4150943396226416,1.8867924528301887,1.8867924528301887,0.0,2.358490566037736,0.0
2024-10-03,4.242424242424243,39.1919191919192,46.06060606060606,1.2121212121212122,5.656565656565657,1.6161616161616161,0.0,2.0202020202020203,0.0
2024-10-04,3.954802259887006,35.781544256120526,52.730696798493405,1.1299435028248588,3.0131826741996233,1.5065913370998116,0.0,1.8832391713747645,0.0
2024-10-07,3.664921465968586,33.1588132635253,55.32286212914486,1.9197207678883073,2.7923211169284468,1.3961605584642234,0.0,1.7452006980802792,0.0
2024-10-08,3.577512776831346,32.36797274275979,56.38841567291312,1.8739352640545146,2.72572402044293,1.362862010221465,0.0,1.7035775127768313,0.0
2024-10-09,3.583617747440273,32.76450511945392,55.80204778156996,1.877133105802048,2.7303754266211606,1.5358361774744027,0.0,1.7064846416382253,0.0
2024-10-10,3.4257748776508974,30.505709624796083,54.81239804241436,2.6101141924959217,2.936378466557912,1.631321370309951,2.4469820554649266,1.631321370309951,0.0
2024-10-14,3.1914893617021276,28.419452887537993,57.75075987841946,2.43161094224924,2.735562310030395,1.6717325227963524,2.2796352583586628,1.5197568389057752,0.0
