date,FUTU SECURITIES INTERNATIONAL,MORGAN STANLEY HONG KONG SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,TIGER BROKERS (HK) GLOBAL LTD,UBS SECURITIES HONG KONG LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,PATRONS SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),GUOTAI JUNAN SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-06-28,0.67833366839881,0.013078735912769049,0.00045272547390354397,0.031238057699344533,0.026157471825538098,0.026157471825538098,0.011418742508456054,0.0,0.013984186860576137,0.003772712282529533,0.804593772787465
2024-07-03,0.5819031424573552,0.0045775575694691675,0.00015090849130118132,0.02329021049081565,0.00452725473903544,0.026157471825538098,0.03792833414703024,0.0,0.046077392677294035,0.003672106621662079,0.728284379019501
2024-07-04,0.5677177442750442,0.00261574718255381,0.0003521198130360898,0.04466891342514968,0.00452725473903544,0.026157471825538098,0.07822090132444566,0.0,0.05825067764225599,0.0032193811477585353,0.7857302113748175
2024-07-05,0.5725971188271157,0.00261574718255381,0.00045272547390354397,0.06252641822912279,0.00452725473903544,0.026157471825538098,0.09104812308504608,0.0,0.054830085172762555,0.0032193811477585353,0.8179743256828366
2024-07-08,0.5651522999229242,0.00261574718255381,0.00045272547390354397,0.07334152677237413,0.00452725473903544,0.026157471825538098,0.09919718161530985,0.0,0.057898557829219904,0.0032193811477585353,0.8325621465086175
2024-07-09,0.5554438536492148,0.00261574718255381,0.00020121132173490846,0.07117850506372386,0.00452725473903544,0.026157471825538098,0.09572628631538269,0.0,0.055785838951003364,0.0023642330303851743,0.8140004020785722
2024-07-10,0.537536046014808,0.00261574718255381,0.00020121132173490846,0.08470996645039645,0.00452725473903544,0.026157471825538098,0.10266807691523704,0.0,0.05593674744230455,0.0023642330303851743,0.8167167549219932
2024-07-11,0.5188233930934615,0.00261574718255381,0.00010060566086745423,0.09859354765010514,0.00452725473903544,0.026157471825538098,0.10322140805000804,0.0,0.05553432479883473,0.0023642330303851743,0.8119379860307893
2024-07-12,0.5315500091931944,0.00261574718255381,0.00010060566086745423,0.1015111118152613,0.00452725473903544,0.026157471825538098,0.10322140805000804,0.0,0.05528281064666609,0.0023642330303851743,0.8273306521435098
2024-07-15,0.5270730572845926,0.00261574718255381,0.00010060566086745423,0.10181292879786367,0.00452725473903544,0.026157471825538098,0.10271837974567075,0.0,0.05472947951189509,0.0023642330303851743,0.8220991577784023
2024-07-16,0.5051410232154876,0.00261574718255381,0.00010060566086745423,0.10286928823697195,0.00452725473903544,0.026157471825538098,0.11026380431072982,0.0,0.055785838951003364,0.0023642330303851743,0.8098252671525727
2024-07-17,0.5045373892502829,0.00261574718255381,0.00010060566086745423,0.10432807031955002,0.00452725473903544,0.026157471825538098,0.10830199392381447,0.0,0.05558462762926846,0.0023642330303851743,0.8085173935612958
2024-07-18,0.505241628876355,0.00261574718255381,0.00010060566086745423,0.10694381750210383,0.00452725473903544,0.026157471825538098,0.10488140145432102,0.0,0.05558462762926846,0.0023642330303851743,0.8084167879004284
2024-07-19,0.5011167967807895,0.00261574718255381,0.00010060566086745423,0.10976077600639257,0.00452725473903544,0.026157471825538098,0.1044789788108512,0.0,0.05513190215536491,0.0023642330303851743,0.8062537661917781
2024-07-22,0.501921642067729,0.00261574718255381,0.00010060566086745423,0.10955956468465765,0.00452725473903544,0.026157471825538098,0.10543473258909203,0.0,0.05508159932493119,0.0023642330303851743,0.80776285110479
2024-07-23,0.502676184524235,0.00261574718255381,0.00010060566086745423,0.10966017034552511,0.00452725473903544,0.026157471825538098,0.10583715523256185,0.0,0.05493069083363,0.0023642330303851743,0.808869513374332
2024-07-24,0.5011167967807895,0.00261574718255381,0.00010060566086745423,0.10548503541952575,5.0302830433727115e-05,0.026157471825538098,0.1068432118412364,0.0,0.053522211581485644,0.0023642330303851743,0.7982556161528156
2024-07-25,0.5028773958459699,0.00261574718255381,0.00010060566086745423,0.10543473258909203,0.0003521198130360898,0.026157471825538098,0.10905653638032038,0.0,0.053522211581485644,0.0023642330303851743,0.8024810539092486
2024-07-26,0.5044870864198492,0.00261574718255381,0.00010060566086745423,0.10840259958468193,0.00025151415216863554,0.026157471825538098,0.11056562129333218,0.0,0.052314943651076196,0.0023642330303851743,0.8072598228004527
2024-07-29,0.4958853024156819,0.00261574718255381,0.00010060566086745423,0.1077989656194772,0.00025151415216863554,0.026157471825538098,0.11469045338889781,0.0,0.051057372890233016,0.0023642330303851743,0.800921666165803
2024-07-30,0.4992555920547416,0.00261574718255381,0.00010060566086745423,0.10784926844991093,0.00025151415216863554,0.026157471825538098,0.11061592412376592,0.0,0.0506549502467632,0.0023642330303851743,0.7998653067266949
2024-07-31,0.4988531694112718,0.00261574718255381,0.00010060566086745423,0.10789957128034466,0.00025151415216863554,0.026157471825538098,0.1091068392107541,0.0,0.05070525307719693,0.0023642330303851743,0.7980544048310806
2024-08-01,0.4944768231635375,0.00261574718255381,0.00010060566086745423,0.1024165627630684,0.0029678669955898996,0.026157471825538098,0.13596855066236438,0.0,0.051510098364136565,0.0023642330303851743,0.8185779596480413
2024-08-02,0.47747446647693775,0.00261574718255381,0.00010060566086745423,0.10236625993263467,0.00030181698260236265,0.026157471825538098,0.12565647042345032,0.0,0.052717366294546014,0.00261574718255381,0.7900059519616843
2024-08-05,0.4783296145943111,0.00261574718255381,0.00010060566086745423,0.10090747785005659,0.00015090849130118132,0.026157471825538098,0.1256061675930166,0.0,0.052918577616280923,0.00261574718255381,0.7894023179964795
2024-08-06,0.4795368825247205,0.00261574718255381,0.00010060566086745423,0.09809051934576787,0.0018109018956141759,0.026157471825538098,0.12419768834087223,0.0,0.052516154972811105,0.00261574718255381,0.7876417189312991
2024-08-07,1.299925744068376,0.00261574718255381,0.00010060566086745423,0.10136020332396013,0.003319986808625989,0.026157471825538098,0.12288981474959533,0.0,0.05397493705538919,0.00261574718255381,1.6129602578574598
2024-08-08,1.3000263497292435,0.00261574718255381,0.00010060566086745423,0.10136020332396013,0.0016096905738792677,0.026157471825538098,0.12223587795395688,0.0,0.053824028564088015,0.00261574718255381,1.610545721996641
2024-08-09,1.3047045129595802,0.00261574718255381,0.00010060566086745423,0.10015293539355066,0.0015593877434455403,0.026157471825538098,0.12324193456263142,0.0,0.053824028564088015,0.00261574718255381,1.614972371074809
2024-08-12,1.2787985552862107,0.00261574718255381,0.00010060566086745423,0.11016319864986238,0.0017102962347467217,0.026157471825538098,0.1345097685797863,0.0,0.05422645120755782,0.00261574718255381,1.6108978418096769
2024-08-13,1.3082760139203746,0.00261574718255381,0.00010060566086745423,0.11101834676723572,0.0010060566086745422,0.026157471825538098,0.1432121582448211,0.0,0.06131915029871335,0.00261574718255381,1.6563212976913326
2024-08-14,1.2747743288515123,0.00261574718255381,0.00010060566086745423,0.11343288262805463,0.0010060566086745422,0.026157471825538098,0.147840018644724,0.0,0.0652930739029778,0.00261574718255381,1.6338359324874565
