date,YUET SHEUNG INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,WATON SECURITIES INTERNATIONAL LIMITED,THE HONGKONG AND SHANGHAI BANKING,VALUABLE CAPITAL LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD,CHINA SKY SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,QUAM SECURITIES LTD
2024-12-11,63.0056675128981,9.40668977057635,7.628014713409449,3.9193866989190647,4.836019707386657,4.00051206554439,3.1131510965807805,1.3883310164746385,1.3702102301150296,1.3320171880955465
2024-12-12,62.984596797405565,9.43698650324694,7.6254637091245385,3.9180759552146,4.8344024180317,3.999174191431077,3.1121099787951803,1.3878667228799138,1.3697519965772642,1.3315717272932186
2024-12-13,62.979331320407454,9.43619757646339,7.624826224631471,3.9177484062602823,4.845144856650369,3.9988398627096564,3.1090631601569085,1.3877506979995882,1.3696374860779066,1.3314604086429782
2024-12-16,62.87805473568191,9.612992807987535,7.612564799446949,3.9025453710197486,4.815096081574021,3.9924093586749407,3.1040634992847607,1.3855190666342303,1.3674349824311731,1.3293192972647294
2024-12-17,62.82911043743652,9.683350083766996,7.6066391765325205,3.8995076284343857,4.8113480092189285,3.9893016659323757,3.1016472952479104,1.3844405781423854,1.3663705705963503,1.32828455469163
2024-12-19,62.85007723195684,9.653210382164145,7.609177599239672,3.8451903612560097,4.868572188797929,3.9906329416376467,3.1026823505122803,1.3849025818366187,1.3668265441218839,1.3287278184769808
2024-12-27,70.04427471220674,7.783836326091359,6.135636815507173,3.1005573513638507,3.925758121814344,3.217834526077331,2.5018383141076503,1.1167119121857219,1.1021363550989605,1.0714155655468631
2024-12-30,70.03799260291798,7.7921069809132035,6.135086524406443,3.1002792695332166,3.925406029631737,3.2175459259276535,2.5016139300052145,1.1166117568724538,1.1020375070337571,1.0713194727583502
2025-01-03,69.88208697217826,8.203185649124354,5.942453638704725,3.0933780009927805,3.8898216028973365,3.210383620036624,2.496045299564363,1.1141261622148004,1.0995843548766555,1.0689346994101039
2025-01-06,69.88208697217826,8.247929671703263,5.942453638704725,3.0486339784138727,3.8898216028973365,3.210383620036624,2.496045299564363,1.1141261622148004,1.0995843548766555,1.0689346994101039
2025-01-07,69.87864765521094,8.341928982740127,5.933212810800175,2.9701857510366456,3.889630161427594,3.2102256177883453,2.493685363169804,1.1140713293788125,1.099530237730294,1.0688820907172623
2025-01-08,69.86614390134513,8.349383080436677,5.932151149833496,2.9696542800821706,3.897880932363636,3.209651195238318,2.4932391549352984,1.113871982737758,1.0993334930032288,1.0686908300242985
2025-01-13,65.5223435559549,12.670914228337082,5.931695502653964,2.973911380890291,3.903468677771718,3.2142523398189105,2.4968132983945224,1.1154687562577126,1.1009094251017384,1.0702228348191467
2025-01-17,65.51338396755125,12.652995051529729,5.931695502653964,2.973911380890291,3.930347442982747,3.2142523398189105,2.4968132983945224,1.1154687562577126,1.1009094251017384,1.0702228348191467
2025-01-20,65.51338396755125,12.661954639933407,5.931695502653964,2.9649517924866147,3.930347442982747,3.2142523398189105,2.4968132983945224,1.1154687562577126,1.1009094251017384,1.0702228348191467
2025-01-21,65.51029383183693,12.663089200604972,5.932227005776854,2.965217463766642,3.9306996174898594,3.214540349403287,2.497037022634038,1.115568706622186,1.1010080708931815,1.0703187309720492
2025-01-22,65.52203589333682,12.647434937468113,5.933290297822405,2.965748949183414,3.9314041558753017,3.2151165234405075,2.4974845914140302,1.1157686610964268,1.101205415519867,1.0705105748431178
2025-01-23,65.94916216627611,11.977246624470233,5.874350701759562,3.130265136637641,3.967137923041449,3.236960777599636,2.5550560785972873,1.1233494545258667,1.1086872628503281,1.0777838742418857
2025-01-24,66.19031649760532,11.79931106490784,5.685653056691821,3.0906546142755995,4.240738853335879,3.227162461970083,2.466361722677763,1.1199490634572136,1.105331254396025,1.074521410682443
2025-01-27,66.30269815301045,11.731385726050915,5.482008630330336,3.225122138845623,4.250631157056481,3.2357199673099837,2.4638823751077483,1.1229188457981685,1.1082622745176705,1.0773707319726202
2025-02-03,66.43439651974103,11.589284627599323,5.477803637648624,3.3237102543887307,4.243308521059026,3.2439122730380388,2.3706556102682868,1.1257618898766155,1.1110682105910774,1.0800984557892508
2025-02-04,66.28109640013885,11.658015222771708,5.47186627040648,3.3562375527010366,4.238709217637836,3.2403962108093833,2.440345773534286,1.1245416815213052,1.1098639286500434,1.0789277418290757
2025-02-05,66.18932601706558,11.840313021381718,5.464290124400545,3.450810159033573,4.205780583946623,3.2359096766733173,2.3048245857336567,1.1229846822183358,1.1083272516271325,1.07743389791952
2025-02-06,66.17738767286224,11.937379058553043,5.463304548927012,3.4501877481111785,4.123857028079564,3.235326026621931,2.3044088723416554,1.1227821332806422,1.108127346400473,1.0772395648222708
2025-02-07,66.16545363443956,11.944243046340357,5.471336032994644,3.4495655616725878,4.123113356110129,3.2347425870745363,2.3039933088842397,1.122579657395902,1.1079275132732647,1.077045301814783
2025-02-11,66.02834861028644,11.931742751716458,5.4614871103773925,3.4433560172258257,4.115691361894895,3.228919744310958,2.4888558391514644,1.120558907781782,1.1059331389051124,1.0751065183496695
2025-02-12,65.9080691921066,11.97205481065323,5.616517206503888,3.444596137028254,4.036140190358336,3.2300826351928014,2.4897521970639427,1.1209624754885124,1.106331439161855,1.0754937164425926
2025-02-13,65.90213555186496,11.961974073977043,5.634017364981422,3.444286023342549,4.035776820528998,3.2297918339518774,2.489528047062141,1.1208615563122197,1.106231837203727,1.0753968907750573
2025-02-14,65.88927688134606,11.965775302284074,5.642690065165508,3.444084479388472,4.03689102181213,3.2296028412222815,2.489382371202763,1.120795968591426,1.106167105547562,1.0753339634397256
2025-02-17,65.82933641258933,12.00970602952856,5.66018526844968,3.4437744578198726,4.03652763836601,3.229312126361836,2.4891582877831544,1.12069507939247,1.1060675331754999,1.0752371665335785
2025-02-18,65.82933641258933,12.000704462625809,5.678188402255181,3.4437744578198726,4.03652763836601,3.229312126361836,2.480156720880404,1.12069507939247,1.1060675331754999,1.0752371665335785
2025-02-19,65.82341127418582,12.008625065109225,5.71368034910695,3.443464492059847,4.036164320334411,3.2290214638344645,2.443930461233876,1.1205942083550964,1.1059679787279717,1.0751403870523395
2025-02-20,65.82341127418582,12.01762582180284,5.758684132575025,3.425462978672617,4.000161293559949,3.2290214638344645,2.443930461233876,1.1205942083550964,1.1059679787279717,1.0751403870523395
2025-02-21,65.82341127418582,12.01762582180284,5.767684889268641,3.425462978672617,4.000161293559949,3.2290214638344645,2.4349297045402607,1.1205942083550964,1.1059679787279717,1.0751403870523395
2025-02-24,65.79750256757848,12.062677941354842,5.776198513420517,3.4629438393903795,3.9893349610056554,3.248429220685451,2.3250836879990198,1.1328555685583717,1.1180693010972684,1.0869043989100202
2025-02-25,65.42838638004032,12.45646573669913,5.77093931221225,3.470661722611813,3.966955264905387,3.230205917936302,2.357281223446373,1.126500383145853,1.1117970648919415,1.0808069941106198
2025-02-26,65.43430700429023,12.448543909483794,5.771461525354389,3.470975783298541,3.967314235267322,3.2304982197421084,2.3574945341689433,1.126602320330231,1.1118976715709008,1.080904796493543
2025-02-27,65.41933818419177,12.474562128396252,5.761891116363689,3.470661722611813,3.966955264905387,3.230205917936302,2.357281223446373,1.126500383145853,1.1117970648919415,1.0808069941106198
2025-03-03,65.4075017864692,12.508491326204703,5.742755493138321,3.470033771708462,3.9662375190283052,3.229621472984216,2.3568547177849104,1.126296564107941,1.1115959061426766,1.0806114424312734
2025-03-04,65.46638585641172,12.460151481585577,5.733319933273492,3.469798348698926,3.9659684312802623,3.2294023606478963,2.356694817949,1.1262201509822494,1.1115204903770595,1.0805381287938127
2025-03-05,65.39993433859158,12.524606065474863,5.7338386131601276,3.4701122531443613,3.9663272230588973,3.2296945170371814,2.3569080225521337,1.1263220374541432,1.1116210470054444,1.080635882521264
2025-03-06,65.31887926182523,12.466941921157686,5.73228285496628,3.6138796493738576,3.96525104242441,3.22881820641048,2.3562685244400283,1.1260164333280243,1.1113194316882007,1.0803426743858031
2025-03-07,65.40961814122879,12.376554802834535,5.732308777351356,3.613895991969341,3.9652689739827522,3.228832807690808,2.3558269624181047,1.1260215253711643,1.1113244572689303,1.0803475598842216
2025-03-10,65.38108982766009,12.39000194393165,5.738536937462895,3.6087683178436,3.969577243305727,3.232340938267992,2.358386571135449,1.127244949059846,1.1125319125761333,1.0815213587566153
2025-03-11,65.14568124392068,12.399056120229321,5.738536937462895,3.708364257117963,3.969577243305727,3.232340938267992,2.485145039302821,1.127244949059846,1.1125319125761333,1.0815213587566153
2025-03-12,57.66992414768377,15.05212597060947,6.954605841274495,4.508440467616337,4.826009917633383,3.9297155513374404,3.021312817796482,1.3704470200042336,1.3525596593013671,1.3148586067430177
2025-03-13,57.63484141146321,15.048225532012694,6.947722839302734,4.492981733251209,4.898210581982305,3.925826295712371,3.0183226120886637,1.3690906829585159,1.3512210254500212,1.313557285778271
2025-03-14,57.63148456185333,15.063592956712778,6.944668098615166,4.491006281088464,4.896056960787687,3.924100207669538,3.0169955308125953,1.368488727884755,1.3506269272195925,1.3129797473560962
2025-03-17,57.62546714722533,15.07301086752357,6.943942992404197,4.4899878299650595,4.895545754022854,3.9236904847867966,3.0166805204813896,1.3683458413332108,1.3504859056531588,1.3128426566044338
2025-03-18,57.636457876874594,15.062020137874308,6.943942992404197,4.4899878299650595,4.895545754022854,3.9236904847867966,3.0166805204813896,1.3683458413332108,1.3504859056531588,1.3128426566044338
2025-03-19,57.614476417576064,15.084001597172833,6.943942992404197,4.4899878299650595,4.895545754022854,3.9236904847867966,3.0166805204813896,1.3683458413332108,1.3504859056531588,1.3128426566044338
2025-03-20,57.62746045826061,15.065414525785501,6.945507884492621,4.490999696917296,4.8966490178064666,3.92457473055376,3.0168107014907997,1.3686542127561432,1.35079025214788,1.313138519788926
2025-03-21,57.63845366478877,15.076407732313662,6.945507884492621,4.469013283860972,4.8966490178064666,3.92457473055376,3.0168107014907997,1.3686542127561432,1.35079025214788,1.313138519788926
2025-03-25,57.63845366478877,15.087400938841824,6.945507884492621,4.458020077332811,4.8966490178064666,3.92457473055376,3.0168107014907997,1.3686542127561432,1.35079025214788,1.313138519788926
2025-03-26,57.270980560004936,15.08905971033894,6.924282672131038,4.843314741410806,4.897187375728751,3.9250062145931732,3.017142382184122,1.3688046882824931,1.3509387636362356,1.3132828916895085
2025-03-27,57.27727786172937,15.079723222549122,6.9250440402233115,4.84384729409237,4.8977258520426625,3.9254377935213123,3.0174741358181683,1.3689551969002896,1.3510873077841212,1.3134272953392738
2025-03-28,57.28357654846133,15.07038468132332,6.925805575768345,4.844379963901795,4.898264446787259,3.925869467369482,3.017805962417003,1.3691057386204495,1.3512358846023111,1.3135717307486963
2025-03-31,57.31978682719133,15.02200829592123,6.928853393581426,4.846511815191263,4.9004200108542495,3.927597112589027,3.019133998941859,1.369708236743232,1.3518305187937723,1.3141497901926031
2025-04-01,57.31512394328594,15.026554519825897,6.930950324851154,4.8397248001133955,4.9019030619987705,3.9287857509873967,3.020047702282118,1.370122761898966,1.352239633480606,1.3145475012757548
2025-04-02,57.32774178166399,15.029862593215002,6.910461313469775,4.840790258252899,4.902982208589159,3.92965066726459,3.020712561243936,1.370424392365382,1.3525373270031833,1.3148368969320876
2025-04-07,57.31512394328594,15.026554519825897,6.908940320643943,4.8397248001133955,4.923913066205983,3.9287857509873967,3.020047702282118,1.370122761898966,1.352239633480606,1.3145475012757548
2025-04-08,57.31042595476424,15.028208374473643,6.909700733355001,4.84025747054985,4.924455002582608,3.9292181615287274,3.0203800951751294,1.3702735605331278,1.3523884638595025,1.3146921831781697
2025-04-09,57.29150907762397,15.056255643636101,6.907419997211946,4.838659810885447,4.9228295512146465,3.927921215362639,3.019383135926869,1.3698212641810883,1.3519420709739054,1.3142582329833816
2025-04-10,57.29150907762397,15.07826080450648,6.907419997211946,4.838659810885447,4.900824390344267,3.927921215362639,3.019383135926869,1.3698212641810883,1.3519420709739054,1.3142582329833816
2025-04-11,57.2537127628308,15.112294671985909,6.858881751581154,4.890444262679558,4.908586543683259,3.9253298898917475,3.017391190570148,1.3689175666429205,1.3510501686847298,1.3133911914497738
2025-04-15,57.2537127628308,15.123289993806335,6.858881751581154,4.879448940859133,4.908586543683259,3.9253298898917475,3.017391190570148,1.3689175666429205,1.3510501686847298,1.3133911914497738
2025-04-16,57.2537127628308,15.112294671985909,6.858881751581154,4.879448940859133,4.919581865503684,3.9253298898917475,3.017391190570148,1.3689175666429205,1.3510501686847298,1.3133911914497738
2025-04-17,57.23483330048648,15.118303075575495,6.845628333163145,4.910815026571876,4.91795962903905,3.9240355088940957,3.0163962031603986,1.3684661648664282,1.350604658698493,1.3129580995445371
2025-04-22,57.23483330048648,15.12929477167884,6.845628333163145,4.89982333046853,4.91795962903905,3.9240355088940957,3.0163962031603986,1.3684661648664282,1.350604658698493,1.3129580995445371
2025-04-23,62.24758696020688,13.355902228429745,6.04321246229178,4.325486569329027,4.341497006969974,3.46407650776841,2.662826878555591,1.208060294725958,1.1922924394735108,1.159058652249122
2025-04-24,62.23913201451765,13.367670895726347,6.042391626727667,4.324899048497954,4.3409073114782055,3.463605990272603,2.6624651929427428,1.2078962066917063,1.1921304931505494,1.1589012199945727
2025-04-29,62.22705750420232,13.365077542077316,6.041219391227835,4.343460200557232,4.340065167180659,3.4629340441045873,2.661948669617371,1.2076618725238688,1.1918992175612078,1.1586763909475994
2025-05-02,62.23309417368367,13.356673056739323,6.041805452118256,4.343881561211066,4.34048619848107,3.4632699845957244,2.662206906225999,1.207779028241366,1.192014844137814,1.1587887945657123
