date,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CENTRAL CHINA INTERNATIONAL SECURITIES,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BOCI SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD
2024-03-28,63.260328044296955,0.0,5.041128441894201,7.899394010829966,0.0,1.7666940608604804,7.053330980237854,4.840281068308675,0.0737388402282758,10.065104553343598
2024-04-02,63.345235655030265,0.0,5.043378968139109,7.871321396487307,0.0,1.817062645381977,7.0738883878678145,4.696015254185873,0.07384251038674314,10.07925518252091
2024-04-03,63.36257546448877,0.0,5.042463202392147,7.869384156584489,0.0,1.857702662505883,7.054805488639028,4.657269620597744,0.07386215967939372,10.081937245112552
2024-04-05,63.35145878939931,0.0,5.030765590534041,7.844285744034953,0.0,2.016559006804973,7.081126666075282,4.521806099346962,0.0738490589892497,10.08014904481523
2024-04-08,63.26689674480427,0.0,5.022082308451094,7.7311728772131865,0.0,2.0142068251773138,7.050721783443029,4.775197611652874,0.07374522915263229,10.065976620105598
2024-04-09,63.47097650976764,0.0,5.026699810007992,7.73828122403122,0.0,1.8471026672009248,7.046567683872315,4.721327393640435,0.0738130334396813,10.075231678039795
2024-04-10,63.33548123321344,0.0,5.027125480864461,7.740016124361912,0.0,1.9960235171460887,7.023307783279065,4.72651433893441,0.07383111977668504,10.077700402423934
2024-04-11,63.34354238656788,0.0,5.015359124194384,7.737056791578407,0.0,1.9965390330129982,7.024632032948309,4.730357138178916,0.07383826156035321,10.078675231958748
2024-04-12,63.69950207901114,0.0,5.043372770740104,7.774936227242797,0.0,2.0206281842046225,7.062701484318904,4.188981778025206,0.07425546433275365,10.135622012124475
2024-04-15,63.716099440276984,0.0,5.024270609748014,7.770649173692512,0.0,2.030112299331912,7.066380477458141,4.190141634469029,0.07118919399926987,10.131157171024133
2024-04-16,63.78670555167737,0.0,5.012500636132444,7.762944712335333,0.0,1.9782086875315403,7.068401218211371,4.1864436779991845,0.0712062835084666,10.133589232604287
2024-04-17,63.82699477154129,0.0,5.013086872524589,7.730659806043601,0.0,1.9960184415431046,7.082963203151807,4.137347736637623,0.07126303791976862,10.141666130638216
2024-04-18,63.72561292060114,0.0,5.006512056575758,7.703498474981119,0.0,2.027931626141687,7.084049200223803,4.236649372108863,0.08738132240445352,10.128365026963177
2024-04-19,63.71046146420011,0.0,5.002726582446241,7.683632946680774,0.0,2.045741333551109,7.090615551064502,4.251191701948772,0.08738033079291369,10.128250089315587
2024-04-22,63.76610290844076,0.0,5.006586813594696,7.690071912386759,0.0,2.0686793210562024,7.103821771675384,4.139898850071141,0.08745909228739399,10.137379330487667
2024-04-23,63.72906751395918,0.0,5.002010170672917,7.6867791186349415,0.0,2.1117476482625053,7.115701693510504,4.134233581629452,0.08742164338497739,10.133038629945522
2024-04-24,63.91404199195554,0.0,4.9965019212556,7.690783226829057,0.0,1.95555279685037,7.100746493452437,4.1165893722099804,0.08746718205770602,10.138317015389315
2024-04-25,63.9126365181188,0.0,4.970568946277601,7.6910827670160415,0.0,1.9556289616092966,7.126501498988672,4.117398837282188,0.08747058872452992,10.138711881982864
2024-04-26,63.82171566227679,0.0,4.897889235043901,7.6972168148897335,0.0,2.1223956561934187,7.137287947341843,4.087428427437163,0.08755513059460938,10.14851112622254
2024-04-29,63.82414511999418,0.0,4.898088146336719,7.69103154975829,0.0,2.12361897594918,7.1372529111943335,4.089381336557356,0.08755868635166793,10.14892327385827
2024-04-30,63.827535657114986,0.0,4.8983109461662195,7.686832682400737,0.0,2.13021373048446,7.163895101059545,4.0564267486084296,0.08740021521084591,10.149384918954778
2024-05-02,63.82264872355871,0.0,4.8947119948424564,7.686283268948643,0.0,2.1472803602158455,7.170530526465408,4.042491662140279,0.0873939683135949,10.14865949551507
2024-05-03,63.81016529088366,0.0,4.871329556350328,7.67615256889184,0.0,2.153351302661232,7.166348782664992,4.088627210072026,0.0873766520409574,10.146648636434968
2024-05-06,63.78199467405635,0.0,4.869202283382167,7.672800450815988,0.0,2.31442548254823,7.176044089706213,3.955976852863653,0.08733849531438308,10.142217671313018
2024-05-07,63.80697228143691,0.0,4.871084311179202,7.675766116008996,0.0,2.327175389444969,7.1443885353150165,3.9394792865438406,0.08899627267207452,10.146137807398993
2024-05-08,63.81484866025195,0.0,4.85365675885672,7.660308995681808,0.0,2.3295741437162683,7.163624130306301,3.9415897987611666,0.08900725843635118,10.147390253989439
2024-05-09,63.89555045608888,0.0,4.792849060746935,7.620856000013267,0.0,2.332727714308671,7.197160599090037,3.914173615043189,0.08909668866953833,10.157585866039486
2024-05-10,63.92237615351273,0.0,4.795150076094825,7.615013247582164,0.0,2.333926814082964,7.163771699322911,3.9169989745685916,0.08995583119887503,10.162807203636936
2024-05-13,63.92301943556302,0.0,4.7935755837194725,7.6129718193463525,0.0,2.344110198450417,7.168970195879136,3.9177063647874086,0.07500384699774894,10.16464255525644
2024-05-14,63.93640642543925,0.0,4.7768051853380555,7.598072184663732,0.0,2.3502787923421535,7.177088766852949,3.9196360215699264,0.07501898175515581,10.166693642038775
2024-05-16,63.88347810924424,0.0,4.742144259589253,7.589381980476187,0.0,2.3720842967075684,7.263213834983525,3.9164111751422084,0.07495726054073876,10.15832908331628
2024-05-17,63.879531191301,0.0,4.739249882538987,7.580133384463708,0.0,2.3763275923521263,7.275934642217606,3.916169207203114,0.07495262945042619,10.157701470473038
2024-05-20,63.887231303233285,0.0,4.739797029562421,7.568813075407116,0.0,2.376601939685794,7.31807652795729,3.87564466296643,0.07496128274137281,10.158874178446293
2024-05-21,63.897978389704356,0.0,4.740606422263731,7.567340794810505,0.0,2.3770077807485874,7.305339712776727,3.876143854872032,0.07497408352477204,10.160608961299289
2024-05-22,63.93624369445931,0.0,4.663056230355727,7.571872496892408,0.0,2.37843125187283,7.329730426042398,3.8787905456034535,0.07518171273510192,10.166693642038775
2024-05-23,0.030195269141060833,39.97032547710248,2.777769322342379,4.5468798483286745,0.0,1.4322451653770707,4.398054304803936,40.69432448108856,0.04514632473517833,6.105059807080666
2024-05-24,38.39934897038415,39.97681027809258,2.7662962977677537,4.537648548359288,0.0,1.4358982643909677,4.399549728200198,2.332266617462872,0.04613100100856344,6.106050294333623
2024-05-27,38.40685637178255,39.98462608667873,2.7544223388510067,4.538535697489958,0.0,1.4363745033514395,4.393078306852669,2.3327225955493462,0.046140020014113464,6.107244079430181
2024-05-28,38.451202899842855,40.03079438864984,2.7148347909503814,4.5330107371030905,0.0,1.4380330150921914,4.391789415726253,2.279845640013494,0.04619329564991275,6.1142958169719845
2024-05-29,38.47577624983438,40.05525577394463,2.6573458485287405,4.525302513500944,0.0,1.4389117455842042,4.399956990481401,2.283197311160843,0.0462215227191025,6.118032044245749
2024-05-30,38.48236881397909,40.063240611567025,2.6437712860649025,4.523853897061339,0.0,1.4391985862601515,4.398385440491382,2.283698980996694,0.04623073677469747,6.119251646804713
2024-05-31,38.58380072815778,40.099335150586604,2.5646863105861004,4.523321981974797,0.0,1.4404952165061256,4.403328465010833,2.213995039590219,0.046272387852017864,6.1247647197355235
2024-06-03,38.536547503714836,40.101364970107376,2.5459286654068265,4.520440400942087,0.0,1.5002489223355695,4.411100403921752,2.211510511038891,0.04628604614713897,6.126572576385522
2024-06-04,38.522197445028205,40.08469815722584,2.544870533926571,4.5178754683258475,0.0,1.5393246677985535,4.409169052278577,2.2115715984626187,0.04626680887502279,6.124026268078762
2024-06-05,38.58587298837675,40.12906880093311,2.536893053280372,4.452516188553703,0.0,1.5052744034953818,4.401292577038856,2.213921504837228,0.04435539455681294,6.130805088927782
2024-06-06,58.265019343198475,27.273550374913967,1.7192531387757886,3.020064420437786,0.0,1.0331909028125836,2.988518546354864,1.5034818010705937,0.030145954640649248,4.166775517795287
2024-06-07,58.33640298073307,27.3269662915421,1.6897055882331318,2.9515759052123243,0.0,1.0018019630994717,2.999588678489099,1.4925678162142544,0.029515091289876866,4.171875685186667
2024-06-11,58.61543198437775,27.457673976407055,1.6961102329542892,2.9641503964339804,0.0,1.0077343103001632,3.0131308715777347,1.024281768118999,0.02965626500121824,4.191830194828812
2024-06-12,58.61784642943799,27.458926790575592,1.6961876215536686,2.963279161781505,0.0,0.9863087115619865,3.0094437270532777,1.04632848400076,0.029657618130729913,4.192021455904485
2024-06-13,58.42473527308207,27.381841383736216,1.6831093910154165,2.911785265443646,0.0,1.000781980099985,2.9999975322153403,1.3899780375859387,0.02955991380890905,4.178211223012475
2024-06-14,58.26481571952377,27.30680223815324,1.6765627419858844,2.8909335911417036,0.0,0.9970389506315233,2.992443069180129,1.6751638278513805,0.029478905718742975,4.1667609558136345
2024-06-17,58.28755993604242,27.317551604706424,1.6654131754245065,2.86044604209765,0.0,1.0061051160677423,2.989884694974349,1.6751477125942689,0.029490510137319494,4.1684012079553145
2024-06-18,58.292479913048766,27.319990896138314,1.662751248576454,2.8048376232557986,0.0,1.0165326077503878,3.0238671830681785,1.6816281027127467,0.02915936817801318,4.168753057271341
2024-06-19,58.30652489004987,27.326573368600954,1.6620839943687369,2.7890280671678425,0.0,1.0187798004875834,3.020791440708596,1.677294569091326,0.02916639382962446,4.169757475695468
2024-06-20,58.30802316095438,27.327275564622333,1.6621267040327805,2.7682755963724697,0.0,1.0271489838924819,3.028778232484865,1.679339990663711,0.02916714330250673,4.169864623674472
2024-06-21,58.29603914928908,27.308312943273233,1.6617183578499073,2.738945867719438,0.0,1.0302743904597587,3.026087089750268,1.7404534590637497,0.02916114859771944,4.169007593996842
2024-06-24,58.32138876425176,27.300007624541028,1.6624316672791022,2.7363830861016436,0.0,1.0393285522478635,2.989867531727514,1.7506219248193553,0.029173666315997417,4.1707971827157335
2024-06-25,58.311462091939305,27.295360989137475,1.6620819632081494,2.7329136942931798,0.0,1.0635145255424139,2.9860212572547047,1.7493894914168695,0.029168700771935317,4.170087286435967
2024-06-26,58.30354535340783,27.291717675881454,1.6618601128632664,2.732548912134998,0.0,1.0775879113221407,2.992630253383513,1.7414142994837167,0.029164807410194265,4.169530674112889
2024-06-27,58.466704023923164,27.36829681461738,1.666439979520055,2.736307831432007,0.0,1.0602557056445394,3.0041435528151013,1.4874164741298277,0.029246356267078878,4.1811892616508395
2024-06-28,58.463730369858645,27.366904845488616,1.6663552233139183,2.7331571757174196,0.0,1.0648193912191364,3.004392291526397,1.4904192304138497,0.02924486877864186,4.180976603683369
2024-07-02,58.45667543128859,27.363755122340123,1.666163438468313,2.732173468116454,0.0,1.064696838584689,3.0089981591436743,1.4978006341498344,0.029241502916090477,4.180495404992239
2024-07-03,58.46602560601448,27.368131968776616,1.666429942150855,2.7326104806410267,0.0,1.0596469953936865,3.008743276047205,1.4880014735256182,0.02924618010923388,4.1811640773412755
2024-07-04,58.46766580382945,27.368809681043903,1.6664712076641774,2.72812714208895,0.0,1.054185257775957,3.0010543007060826,1.503172087787856,0.029246904327278937,4.181267614776347
2024-07-05,58.46852992624433,27.369304249016846,1.665162766347486,2.728176440700264,0.0,1.0523972578008542,2.998163709634084,1.5076750450656424,0.02924743283335416,4.181343172357136
2024-07-08,58.483912722434454,27.37650498468882,1.6566971283508074,2.722199673905075,0.0,1.0527410839592508,3.00390647000446,1.4923395448128407,0.02925512769585416,4.1824432641484375
2024-07-09,58.531722726297765,27.396129256266573,1.614941952631232,2.70257916332434,0.0,1.0690381789334114,3.002040155512224,1.4688311078150078,0.02927609861859489,4.185441360600855
2024-07-10,58.567013230109666,27.398625571633573,1.6150891049670772,2.6994754471180826,0.0,1.070140580890588,3.0089466462690817,1.4256079178038235,0.0292787662354025,4.185822734972701
2024-07-11,58.53571787596823,27.40075514132046,1.6152146384465054,2.6874234098901697,0.0,1.1062052672198943,3.009582545947466,1.4296719994635874,0.02928104193981261,4.186148079803878
2024-07-12,58.54183709551073,27.403619567390976,1.615383490103913,2.675575234770553,0.0,1.106454931299863,3.0075517536376264,1.4337081321008966,0.029284102927711362,4.186585692257731
2024-07-15,58.551293020545494,27.40804591588235,1.615644413674861,2.665149759801744,0.0,1.1089794381199443,3.0054906910672003,1.428846000609516,0.02928883301982553,4.187261927279072
2024-07-16,58.51860215283781,27.392653069054884,1.6016080064002427,2.6617773881357776,0.0,1.049543908292823,3.0009893898292486,1.5606434151700432,0.029272383889456546,4.184910286389717
2024-07-17,58.51066871848328,27.389002118586035,1.6010596610520196,2.660819837451355,0.0,1.0723767676417812,3.00079033944243,1.5516615622020336,0.029268482404506697,4.184352512736553
2024-07-18,58.50485004173747,27.38630581024209,1.6009020448488238,2.6595533531512796,0.0,1.0722711975880084,2.997213429250347,1.5656979376567757,0.02926560107086116,4.183940584454345
2024-07-19,58.514388911116846,27.390304607328375,1.596447261508721,2.6531767955898244,0.0,1.0911819175566033,2.981977952343293,1.5587011799386252,0.02926987427225975,4.1845515003454565
2024-07-22,58.27295667720105,27.277260114189524,1.589858449369265,2.6422266791028037,0.0,1.5144694094725428,2.9577310367323872,1.5490674241192113,0.029149072472178263,4.167281137341044
2024-07-23,58.22688204858997,27.25616081163855,1.5756983629313153,2.6265860617739207,0.0,1.5193631973795778,2.937180796693914,1.6649445025386431,0.029126525299309872,4.164057693154802
2024-07-24,58.259423519961075,27.271420877206324,1.5741130874078844,2.625255710849804,0.0,1.526482562079385,2.941959608207494,1.6048124272933844,0.029076144132767223,4.167456062861877
2024-07-25,58.275940420152125,27.27915249055713,1.5745593580227184,2.621730718903952,0.0,1.5268486218406392,2.935989525938294,1.5880569152376955,0.02908438739611529,4.168637561951329
2024-07-26,58.27856460921167,27.280353557908,1.5746286839241583,2.6218461504654837,0.0,1.5335868718555583,2.934184196746612,1.5789291600345283,0.0290856679457267,4.168821101908262
2024-07-29,58.27538255823181,27.27877035494203,1.5745373010614911,2.6204932780418413,0.0,1.533831402716285,2.974771508482046,1.544550450289051,0.02908397997215769,4.168579166263288
2024-07-30,58.33290804802309,27.305819217795047,1.5760985680452744,2.623091685607972,0.0,1.543965961986658,2.9320488045425237,1.4842422828344135,0.029112818830187244,4.172712612334832
2024-07-31,58.39912081901323,27.336813625841316,1.5605738598751207,2.612164666887137,0.0,1.5276026008459107,2.932702994744914,1.4238917888392557,0.029680650836776762,4.177448993116341
2024-08-01,58.397852020010156,27.336192317208464,1.5605383912932802,2.612105297844344,0.0,1.5517664208329047,2.9310988642883555,1.4034126638322157,0.029679976257623315,4.177354048432655
2024-08-02,58.36676666886673,27.321234617791145,1.559617692432982,2.6088053313109616,0.0,1.6394408687727962,2.922413155353856,1.3769896274533389,0.029663736096651988,4.175068301921541
2024-08-05,58.41807790939109,27.345566204992465,1.5610066477424702,2.611128666083275,0.0,1.6228460892548948,2.927757439520864,1.3051403790428933,0.02969015385528002,4.178786510116772
2024-08-06,58.45027308604085,27.360605483415917,1.5618651567022142,2.610089171869006,0.0,1.6660904177749434,2.915384165386988,1.2249013131747284,0.029706482589778233,4.1810847230455765
2024-08-07,58.4613815926198,27.365805381551024,1.5621619900351076,2.60556628015794,0.0,1.6828022651201633,2.9111869719892556,1.1995040497045362,0.029712128323148894,4.181879340499027
2024-08-08,58.46996075064356,27.36972730199067,1.5613819387356735,2.6036641167943406,0.0,1.675547409889467,2.911804974086056,1.1957184563393346,0.029716386506007074,4.182478665014895
2024-08-09,58.48041746140923,27.374747417519618,1.5616683251373638,2.6041416770754737,0.0,1.6778629685882323,2.9191001016309435,1.16909440243522,0.02972183704235027,4.1832458091615665
2024-08-12,58.080702383867646,27.18760923127685,1.5436128452775408,2.5863393447750402,0.0,2.3583193789825727,2.9428242923375625,1.116425403252152,0.029518653773073826,4.154648466457569
2024-08-13,58.14457378651924,27.21753862573984,1.5446465602177697,2.5878553754906637,0.0,2.3663731721728127,2.9366128480004323,1.013626384360278,0.02955114929061917,4.159222098208339
2024-08-14,58.15608054353596,27.22295611273141,1.5439554644505187,2.5842431393079437,0.0,2.3923404524516454,2.9318717718658385,0.9789455180934348,0.029557031268746186,4.160049966294499
2024-08-15,58.1192533235149,27.205748372777972,1.5419816068298569,2.5752915696084115,0.0,2.402137972333571,2.9284883842807634,1.0401400405102477,0.029538348150507224,4.157420381993777
2024-08-16,58.115752044186976,27.204047136610182,1.5418851832783462,2.57160477737471,0.0,2.4088396973394737,2.9305005398494064,1.040673711091123,0.02953650105166907,4.157160409218111
2024-08-19,58.106464168809005,27.1996683371991,1.5376462228027825,2.567665662474203,0.0,2.4101813038408557,2.9483864149521573,1.043964875924727,0.029531746817390587,4.156491267179787
2024-08-20,58.10234105797629,27.19789007867814,1.535882979776858,2.5615120202280304,0.0,2.473007370409317,2.9239845269882467,1.02628348502403,0.0228789566121006,4.1562195243069855
2024-08-21,58.0943119485381,27.194131627091622,1.532079769692614,2.53209780765596,0.0,2.460363238032206,2.9346193653080754,1.0738752685640776,0.022875794989984776,4.155645180127351
2024-08-22,58.08867216990012,27.191491628828718,1.5298032614957373,2.522277007794054,0.0,2.4793408487542257,2.9402523457257628,1.0630656523943154,0.02287357421456659,4.162223510892501
2024-08-23,58.06222617896687,27.17911217661858,1.5291067889878989,2.4972685917082327,0.0,2.5225426858614197,2.9507440953520074,1.0758077437491644,0.022863160577730135,4.160328578178094
2024-08-26,58.047334371601664,27.174201088894367,1.5211398016880344,2.4938373754840044,0.0,2.5476766081233606,2.957495644281328,1.076196276735749,0.022857296631314545,4.159261536560171
2024-08-27,58.05831318668952,27.172964304457626,1.5210705697710893,2.4898702018783823,0.0,2.54709555700788,2.95397246635035,1.074785222201099,0.02285625632294827,4.159072235321105
2024-08-28,58.05044486015271,27.16928170080648,1.512294492845475,2.4662810030045423,0.0,2.580963667546663,2.948656044099953,1.0907164938604144,0.022853158739186582,4.158508578944584
2024-08-29,58.05243538005881,27.17005785286281,1.5054948385845752,2.4359904349490584,0.0,2.5876145130008044,2.9551180870230294,1.111076915283528,0.020196391638926385,4.162015586598465
2024-08-30,58.02920986403822,27.159249866372498,1.5037670130702183,2.434822194276916,0.0,2.6180630847993203,2.9676228383120904,1.1067168044087654,0.020188357709474757,4.1603599770125
2024-09-02,57.867252085741704,27.083511206528684,1.4995734768404754,2.428032236127857,0.0,2.8685716792761067,2.958751050786678,1.1254181727425003,0.020132058689255633,4.148758033266737
2024-09-03,57.71908767985682,27.014196987903212,1.495735652304873,2.420893466568345,0.0,3.117190977531516,2.973108844179423,1.1015656459694312,0.020080535166078495,4.138140210520301
2024-09-04,57.622561857257935,26.96902012023391,1.4932342767628688,2.4168449144744364,0.0,3.1240457192541182,3.027288503607833,1.195737813212014,0.020046953724426428,4.131219841472449
2024-09-05,57.55466250106724,26.937241264101235,1.491474729065471,2.4139970332206993,0.0,3.128400189332455,3.0263559570357925,1.301493162551002,0.020023331462458188,4.126351832163645
2024-09-09,57.4972713144199,26.90773229150621,1.4898408614219858,2.410036687594389,0.0,3.214913607043781,3.018500880530228,1.319871428523258,0.02000139647907983,4.121831532481174
2024-09-10,52.5662474962669,24.60251923341818,1.3622046648441273,2.2035663696007943,0.0,2.996878837432553,11.106426285027581,1.3761217836477118,0.018287856302447215,3.767747473459711
2024-09-11,52.54626967213781,24.593169035795412,1.361686958397153,2.1952120833902167,0.0,3.041502271936264,11.107617393446183,1.3793271306640233,0.018280905995086316,3.756934548237846
2024-09-12,52.572246779388145,24.58310185369898,1.361129553593056,2.1916085287053004,0.0,3.0447654826345305,11.109021388936114,1.3644563383989035,0.018273422729742497,3.755396651915236
2024-09-13,52.49914787857083,24.56001250673894,1.3598511310120691,2.1885892341725772,0.0,3.0769169098920415,11.086696800204649,1.45865983350081,0.018256259663825693,3.7518694462442554
2024-09-16,52.4298787451126,24.527607203932885,1.3580568979000331,2.1857015362598835,0.0,3.1260542817033365,11.076026941692179,1.5315231175766217,0.018232171743579318,3.746919104078877
2024-09-17,52.40291330336093,24.514992302292907,1.3570587126605609,2.1845773984805636,0.0,3.137574112338224,11.070989758954237,1.568679607618273,0.01822279467506562,3.7449920096192377
2024-09-19,52.3839786573128,24.506134346258488,1.356568369189731,2.183788049240274,0.0,3.1364404185887382,11.068247855689146,1.6029872547498505,0.018216210266958712,3.743638838704012
2024-09-20,52.43772530355299,24.531277960149275,1.3579602260533807,2.186028644299192,0.0,3.134679839762613,11.07852432449479,1.5080889403065092,0.018234900336597366,3.7474798610446607
2024-09-23,53.5512009118142,25.05218117419948,1.3842839549737478,2.232324802511431,0.0,3.0609649698393726,9.888179866204895,0.9846973865257378,0.019112160100531433,3.827054773830602
2024-09-24,53.54566437656467,25.049419163567865,1.3596312693227632,2.2320786880196475,0.0,3.078512547098816,9.870552145505094,1.0183989170700478,0.01911005297903875,3.826632839872055
2024-09-25,53.264945498902335,24.918265924041542,1.35251253956825,2.220087368422756,0.0,3.1065680048231044,9.826183646569085,1.4858295872646645,0.019009996952216144,3.8065974334560466
2024-09-26,52.97832044417415,24.78417774902676,1.3449314994716919,2.2081408122493595,0.0,3.0948811236270304,9.769550475114642,2.0137644857805186,0.020119734052385964,3.786113676503456
2024-09-27,53.017944702073706,24.77315825664336,1.3443335186726233,2.2067350103746075,0.0,3.38002324449755,9.760966530308353,1.710783280289059,0.021625155056374825,3.7844303020843655
2024-09-30,53.06035100385663,24.822496279863422,1.342337344111395,1.997846627725207,0.0,3.4171632189953574,9.71679771430225,1.829372244493892,0.021668223541678786,3.7919673431101657
2024-10-02,53.076352498644184,24.82972641700786,1.305996976803084,1.9065698044045953,0.0,3.641035908836457,9.69777128680436,1.7278007295958093,0.02167453492253735,3.7930718429811208
2024-10-03,53.02470594154119,24.804179358997274,1.2906100407295795,1.867132666781589,0.0,3.706867013161921,9.661525992431613,1.8338966377907076,0.02165371672809756,3.789428631838022
2024-10-04,53.000241982317256,24.79273547785457,1.2900145931764104,1.8662712295210753,0.0,3.765237823735924,9.639304844613793,1.836930642415112,0.021583099688448258,3.7876803066774163
2024-10-07,52.99228063639801,24.792042155936645,1.2898208157136473,1.8659908905965412,0.0,3.8092867717030674,9.598212996237692,1.839128211092664,0.02612617593629956,3.787111346385441
2024-10-08,52.95279923028936,24.773571075378005,1.28885984670418,1.86460065142846,0.0,3.7946370770742366,9.615472620114508,1.8981486834849088,0.027621021247161672,3.784289794279179
2024-10-09,52.88002546061731,24.739524411526425,1.2870885486616406,1.8620381047772947,0.0,3.8427130128069904,9.652947866181334,1.9289905420404838,0.02758306129287095,3.7790889920956445
2024-10-10,52.86672234584072,24.73330064877484,1.2781774524792509,1.8407666292588907,0.0,3.841383451475952,9.650519458247002,1.983476085221853,0.02751564822473785,3.7781382804767505
2024-10-14,52.892019690691306,24.74510751656729,1.2749154320314915,1.8364421084117246,0.0,3.824884847553252,9.633829307422218,1.9853304740587774,0.027528783294149994,3.779941839969786
2024-10-15,52.92080792970334,24.75860418466813,1.2753081271742084,1.7907706373981784,0.0,3.8255787219884643,9.63859957861863,1.98078349708303,0.027543798256242688,3.782003525109783
2024-10-16,52.94855944301171,24.771587522610364,1.2651353007784225,1.7458600653455587,0.0,3.8603518967661223,9.637900112704429,1.959060620201389,0.027558242141621135,3.7839867964403875
2024-10-17,52.98048798963183,24.78652505434664,1.265716378607204,1.7207924756606634,0.0,3.882436662872134,9.64516636747893,1.9050316304704762,0.027574860055842847,3.7862685808762815
2024-10-18,52.98484061135347,24.788447974389246,1.2658145719355285,1.7093496946276137,0.0,3.884859167037464,9.6458540234695,1.9036642016556737,0.030607438775553837,3.786562316755954
2024-10-21,52.99513497837199,24.793264094968713,1.2660605056711132,1.7045896748367741,0.0,3.8856139520971023,9.64675817690573,1.890667227859529,0.030613385461523205,3.787298003827528
2024-10-22,53.00160763980901,24.796405724723975,1.2631895197066978,1.6916493390379785,0.0,3.9035672450816628,9.637795001474494,1.885874655568278,0.0321329707436789,3.787777903854217
2024-10-23,53.00199324995961,24.796586129548874,1.2502847994715702,1.6916616465355323,0.0,3.920935449966917,9.641320955901843,1.8772791024757023,0.032133204525260986,3.787805461614688
2024-10-24,52.971367419619384,24.782258063880874,1.248350481650784,1.6743844704133635,0.0,3.9795664622141813,9.627872792904139,1.8984688958922902,0.03211463718449255,3.785616776240496
