date,EMPEROR SECURITIES LTD,GET NICE SECURITIES LTD,THEIA SECURITIES LTD,WELL LINK SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,QUAM SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,YUEN META (INTERNATIONAL) SECURITIES LTD,VALUABLE CAPITAL LTD
2024-04-05,0.0,0.0,24.857601867886345,19.94322540664904,17.502122129133497,12.020327782772284,11.744190408595376,11.149412229887208,0.0,2.783120175076249
2024-04-09,0.0,0.0,24.85602367851056,19.941959227126862,17.50735985379706,12.019564621719942,11.743444779285335,11.148704362570765,0.0,2.7829434769894754
2024-04-16,0.0,0.0,24.87708269448353,19.95885485143621,17.43746879443211,12.029748076910959,11.753394294718026,11.158149990169369,0.0,2.785301297849795
2024-04-17,0.0,0.0,24.750217986833707,19.85707144231026,17.858509778733158,11.96840043049996,11.693455959126,11.101247199203062,0.0,2.771097203293855
2024-04-18,0.0,0.0,24.71012285580644,19.824903164773442,17.837994690952787,12.102595293999705,11.674512665410683,11.083263278364267,0.0,2.766608050692675
2024-04-23,0.0,0.0,24.705964576232496,19.82787757305811,17.84551052183278,12.100558639827792,11.672548050024687,11.081398159863157,0.0,2.7661424791609814
2024-04-24,0.0,0.0,24.706484284640787,19.82829466726471,17.835368042209907,12.100813184112058,11.674897165438415,11.081631265345905,0.0,2.7725113909882126
2024-04-25,0.0,0.0,24.71272249143379,19.833301166816085,17.75991532236663,12.103868551040687,11.677844991683784,11.128615517853838,0.0,2.783731958805186
2024-04-26,0.0,0.0,24.712202520549976,19.834987923475914,17.549135491094006,12.103613878200402,11.677599282641268,11.336683455148853,0.0,2.785777448889584
2024-04-29,0.0,0.0,24.710642739176325,19.84004776759751,17.537508183625217,12.102849923977166,11.676862217548226,11.340175765360613,0.0,2.7919134027149415
2024-04-30,0.0,0.0,5.062467268530591,4.064628892485609,3.596787089738644,2.4795098307554047,2.392237765704101,2.3262780628573525,0.0,0.5719790604802124
2024-05-02,0.0,0.0,24.72208571049238,19.85134017332087,17.480377436471265,12.108454495496586,11.682269523251575,11.362266382736301,0.0,2.793206278231025
2024-05-03,0.0,0.0,24.72676998119597,19.85510154897056,17.574217547469686,12.110748771122164,11.575007351450823,11.36441927275401,0.0,2.793735527036786
2024-05-06,0.0,0.0,24.723646936849082,19.852593806847484,17.64988421513025,12.109219157447795,11.50828928940355,11.362983922103988,0.0,2.7933826722178567
2024-05-07,0.0,0.0,24.725208360404487,19.85384759872071,17.646788556996736,12.107878747115064,11.509016096173799,11.363701552104166,0.0,2.7935590884850368
2024-05-09,0.0,0.0,24.72676998119597,19.85510154897056,17.64790311148347,12.108643469293199,11.509742994752905,11.358103367267114,0.0,2.793735527036786
2024-05-10,0.0,0.0,24.729373120919,19.857191818083194,17.639233397855346,12.109918220942157,11.510954696451682,11.359299104926182,0.0,2.7940296408224365
2024-05-13,0.0,0.0,24.730935267856086,19.858446190817432,17.65508725814101,12.110683200772607,11.51168183993947,11.338960103653045,0.0,2.794206138820351
2024-05-14,0.0,0.0,24.818449987325124,19.84423923954754,17.650873214385378,12.10201908453586,11.503446255878009,11.288765085375099,0.0,2.7922071329529836
2024-05-16,0.0,0.0,24.929117722518104,19.788444511494678,17.580263088114652,12.189690212016576,11.471102780889138,11.257025215159468,0.0,2.7843564698073835
2024-05-17,0.0,0.0,24.902991571162143,19.76770587556857,17.666640413828567,12.17691520349015,11.459080864557835,11.24522765586103,0.0,2.781438415531703
2024-05-20,0.0,0.0,25.02246556489636,19.76770587556857,17.798690617429546,12.17691520349015,11.20755666722264,11.24522765586103,0.0,2.781438415531703
2024-05-22,68.91442718353584,0.0,7.781301732475805,6.1405285448062354,5.579670598830614,3.782568188002527,3.4443393984264623,3.4931540285108107,0.0,0.864010325411714
2024-05-27,68.90321145517274,0.0,7.796310198947014,6.139529182220214,5.578762515104904,3.781952580225674,3.443778836920522,3.4925855224908755,0.0,0.8638697089180599
2024-06-03,68.91801698780317,0.0,7.799287694792347,6.140848409549726,5.557171544496139,3.7827652248201815,3.444518816652456,3.4933359895275453,0.0,0.8640553323584441
2024-06-04,68.92205596466646,0.0,7.799744776175797,6.141208297221067,5.556194880380498,3.778428707944571,3.444720684500861,3.4935407183322056,0.0,0.8641059707785342
2024-06-05,68.92160716608117,0.0,7.799693986709752,6.141819475926398,5.556158700200337,3.778404104014305,3.4446982535714836,3.493517969502239,0.0,0.8641003439943097
2024-06-07,68.91308110334829,0.0,7.822819359397689,6.139757516364561,5.5359387336841275,3.7785877779662496,3.4442721214104166,3.5015499388132145,0.0,0.8639934490154586
2024-06-11,68.92070958644497,0.0,7.8236853233670285,6.130669772742453,5.537202706265823,3.7770525774607115,3.4446533925890948,3.501937550484218,0.0,0.8640890906456967
2024-06-12,68.92115837334072,0.0,7.823736268394592,6.130058529393815,5.537238762540179,3.7770771722698977,3.44467582293423,3.5019603538432054,0.0,0.8640947172833643
2024-06-14,68.91936326082491,0.0,7.823532492265064,6.128596572384418,5.534489951831556,3.776978794954932,3.444586103306344,3.5083806132604383,0.0,0.8640722111723462
2024-06-17,68.92026080539382,0.0,7.823634379002928,6.127374074608202,5.534562028112633,3.7770279829718256,3.4446309625360723,3.508426303293198,0.0,0.8640834640813055
2024-06-19,68.9269931348961,0.0,7.825701052521626,6.1260189565674406,5.528590468127452,3.774792057164151,3.444967444005854,3.508769016475536,0.0,0.8641678702418405
2024-06-21,68.55377319969634,0.0,7.78332712168732,6.630433531223525,5.492825496228799,3.7543526388333652,3.4263139315321434,3.499485432177464,0.0,0.8594886486210429
2024-06-24,68.55421722058192,0.0,7.783377534080977,6.629828779133967,5.493508770330467,3.7537292584477244,3.426336123672344,3.499508098247443,0.0,0.8594942155051558
2024-06-25,68.49033737863414,0.0,7.776124866822053,6.62365100580765,5.487742743244661,3.7502314775457437,3.516971997554439,3.49624720441371,0.0,0.8586933259776037
2024-06-26,68.50363585977611,0.0,7.77569306632796,6.591928906321813,5.4797472045423925,3.727012528920389,3.5176548732355406,3.5454675060216885,0.0,0.8588600548541038
2024-06-27,68.52270602441334,0.0,7.7778576776669395,6.573694594558857,5.487746661437621,3.7138072721771596,3.5186341242888255,3.5464544996054186,0.0,0.8590991458518419
2024-06-28,68.17139835209784,0.0,7.737981536824385,7.087460365508201,5.402932571983106,3.7024959933773083,3.51669651952334,3.528272253930746,0.0,0.8527624067550763
2024-07-02,68.17930268315861,0.0,7.738878739599856,7.059295164580889,5.463465450124033,3.6977720496648048,3.517104273129728,3.5119333184866335,0.0,0.832248321255453
2024-07-03,68.2017082452088,0.0,7.750443078648295,7.061615039815984,5.395669285281789,3.7292724740336713,3.5182600886767834,3.5066437673764566,0.0,0.8363880209582213
2024-07-04,68.23732383302954,0.0,7.754490434546255,7.071749715375613,5.3398189618534095,3.7312199359774234,3.5200973579239694,3.5084749704689657,0.0,0.8368247908248286
2024-07-05,68.29279985461737,0.0,7.760794730415216,7.071046678634882,5.269313788278093,3.7342533673327285,3.522959149478065,3.5113273131792155,0.0,0.837505118064429
2024-07-08,68.00757757966677,0.0,7.728382067101575,7.0415147217630665,5.247306700132334,4.136303588041768,3.5082456449020154,3.496662388524008,0.0,0.8340073098684606
2024-07-09,68.01675520595137,0.0,7.729425012680887,7.042464974556855,5.23451981903005,4.136861782435418,3.508719082842159,3.497134263303075,0.0,0.8341198592001822
2024-07-10,68.05086522978547,0.0,7.733301276266354,7.0395673157499425,5.194067815966525,4.1382934539980365,3.5104786859161443,3.498888056654597,0.0,0.8345381656629304
2024-07-11,68.0504277052931,0.0,7.733251555976922,7.039522055735893,5.194677358802057,4.138266847359948,3.510456115734269,3.4988655609932167,0.0,0.834532800104593
2024-07-12,68.04605276978046,0.0,7.732754388244093,7.0390694876026405,5.2007723560973895,4.138000799794903,3.510230429876822,3.4986406202880236,0.0,0.8344791483156662
2024-07-15,68.05392805876866,0.0,7.733649336194831,7.039884152144762,5.196873472292014,4.138479710044731,3.510636685315973,3.4990455343841256,0.0,0.8275030508549007
2024-07-16,68.0780027403771,0.0,7.736385183349451,7.042374573702455,5.162692826128425,4.1405869319763955,3.5118786042301746,3.500283352825716,0.0,0.8277957874102713
2024-07-17,68.09201766758929,0.0,7.737977839873814,7.043824357231325,5.157322343792186,4.140796006513785,3.4965183200951757,3.503577262716394,0.0,0.8279662021880277
2024-07-22,68.08106801270907,0.0,7.736733520940116,7.042691662851125,5.156493011636892,4.140130138637434,3.512036729672835,3.5030138639042128,0.0,0.8278330596483147
2024-07-31,45.6216877908117,0.0,5.184449238474751,4.717210880102068,3.455408693478275,2.7700251938026264,2.353444913071683,2.3495537744368034,0.0,0.554737792643582
2024-08-01,68.0863234075274,0.0,7.737330744080757,7.040018927770188,5.160750717281534,4.128870749990218,3.512307834991387,3.5065006556355347,0.0,0.8278969627229743
2024-08-02,68.10516190354517,0.0,7.739471551031634,7.04196679867727,5.120997529600961,4.130013148511518,3.51327963951616,3.520983399338635,0.0,0.8281260297786592
2024-08-05,68.10866789022634,0.0,7.739869971407106,7.042329312194827,5.116113251967853,4.130869245215158,3.526330253552973,3.507651414544408,0.0,0.8281686608913325
2024-08-06,68.11392754711815,0.0,7.740467678889838,7.042873152458464,4.992305625686383,4.130544712084672,3.64372637684864,3.507922291123089,0.0,0.8282326157907569
2024-08-07,68.12532625765715,0.0,7.741763028514876,7.044051761229365,4.975119014400448,4.131235949328461,3.6443361461535186,3.509796624084771,0.0,0.8283712186314139
2024-08-08,68.12269544738935,0.0,7.741464063199258,7.0437797395787065,4.960123623998287,4.149741399025376,3.644195412046553,3.5096610855192516,0.0,0.8283392292432196
2024-08-09,68.12269544738935,0.0,7.741464063199258,7.0437797395787065,4.96076724422303,4.149741399025376,3.644195412046553,3.5090174652945088,0.0,0.8283392292432196
2024-08-13,68.12883432078132,0.0,7.742161684857361,7.044414489447869,4.952202788378666,4.150115352770023,3.644523808539135,3.5093336802329844,0.0,0.8284138749926359
2024-08-14,68.12839579313287,0.0,7.74211185056926,7.044369146377617,4.9528145864142195,4.150088639553151,3.6445003496839905,3.5093110915616563,0.0,0.8284085427072362
2024-08-19,68.12795727112976,0.0,7.742062016922695,7.044323803891086,4.9534263765738515,4.150061926680169,3.644476891130841,3.509288503181122,0.0,0.828403210490481
2024-08-22,68.03774194187577,0.0,7.731809945644791,7.034995680506867,5.001506523369128,4.14585203229432,3.639650859412563,3.584993686968823,0.0,0.8234493299277501
2024-08-23,68.04605276978046,0.0,7.732754388244093,7.035855007062134,4.992474017072524,4.143786864767816,3.640095443713313,3.5854315948817175,0.0,0.8235499144779416
2024-08-27,68.03074492438037,0.0,7.731014804478775,7.034272199884913,4.985566131727642,4.142854665968403,3.6675576219872807,3.5846250053689834,0.0,0.8233646462036343
2024-08-28,68.03074492438037,0.0,7.731014804478775,7.034272199884913,4.986208883207894,4.142211914488151,3.6675576219872807,3.5846250053689834,0.0,0.8233646462036343
2024-08-29,68.05305293664084,0.0,7.733549887303989,7.036578813323483,4.971126896298596,4.143570190283551,3.6526861974057088,3.585800442425536,0.0,0.8236346363182915
2024-08-30,68.05174029564859,0.0,7.733400718763274,7.036443088306059,4.969102161209997,4.147347966110949,3.652615742585129,3.585731277730527,0.0,0.8236187496454734
2024-09-03,68.04605276978046,0.0,7.732754388244093,7.035855007062134,5.002760354802147,4.120642604876164,3.65231046976724,3.5854315948817175,0.0,0.8241928105860431
2024-09-04,68.02068923268119,0.0,7.729872075533471,6.988889160411249,5.025316568161085,4.167305909028666,3.650949104804434,3.593092349044533,0.0,0.8238856003353768
2024-09-05,68.02637251921708,0.0,7.7305179242948805,6.967620952550781,5.014167661970314,4.175366619153782,3.6686073246689466,3.593392560253797,0.0,0.8239544378904253
2024-09-09,68.02855865154174,0.0,7.730766356402823,6.9678448677887435,5.0091869533805315,4.1755008009952554,3.6687252210194643,3.5954362319352664,0.0,0.8239809169361838
2024-09-10,68.00932550800616,0.0,7.728580701702503,6.978083340579413,4.978856038012306,4.174320296691912,3.733870551510022,3.5944197244200033,0.0,0.8025438390776876
2024-09-12,68.01282163424992,0.0,7.728978001537731,6.997076942030625,4.8750136769592745,4.174534884186055,3.814385264717577,3.594604501214006,0.0,0.8025850951048077
2024-09-13,68.00801455332831,0.0,7.72843172479458,6.996582395351529,4.881737019645769,4.174239832069172,3.8141156676299524,3.5943504380196947,0.0,0.8025283691609937
2024-09-19,68.00801455332831,0.0,7.72843172479458,6.996582395351529,4.881737019645769,4.174239832069172,3.8141156676299524,3.5949929747444034,0.0,0.8018858324362851
2024-09-23,68.0202520961271,0.0,7.729822399329354,6.997841378973839,4.860765272661082,4.174990955873225,3.8148019897352032,3.5994957813970494,0.0,0.8020301259031455
2024-09-24,68.01850360609471,0.0,7.729623700897623,6.997018860606362,4.854856602161721,4.1748836359229635,3.8237008301457127,3.5994032547994332,0.0,0.8020095093714861
2024-09-25,67.99403418084118,0.0,7.726842995069656,6.9945017068771556,4.8569645118493225,4.1733817357391105,3.8544454987196795,3.598108381724738,0.0,0.8017209891791597
2024-09-26,67.98704614982957,0.0,7.726048875127783,7.00406027056812,4.8564653413112,4.172952819859298,3.854049361249648,3.597738589091346,0.0,0.8016385929630424
2024-09-27,67.96958235484135,0.0,7.724064289221127,7.019599829188239,4.852649169265744,4.171880915773616,3.853059373719215,3.5968144399673703,0.0,0.8123496280233393
2024-09-30,45.6216877908117,0.0,5.184449238474751,4.715055721622489,3.2592892718366047,2.793300905382077,2.5862020288661927,2.414208528824167,0.0,0.5452550953334354
2024-10-02,67.98136943219005,0.0,7.725403772855851,7.025955426610422,4.834222151378189,4.162970115876721,3.853727559506058,3.603861038368322,0.0,0.8124905032143874
2024-10-03,67.98049617515375,0.0,7.725304535914034,7.0258651744565705,4.841225097265184,4.1635589170321525,3.853678056315177,3.597391977523654,0.0,0.8124800663394792
2024-10-04,68.02506090726335,0.0,7.730368872694118,7.01504624588097,4.856610028550081,4.097519683061304,3.840136897197486,3.622244676297311,0.0,0.8130126890553759
2024-10-07,68.0359925525712,0.0,7.73161114501976,7.0020319423595145,4.8631756966047135,4.090464542844466,3.84075400821413,3.6228267719763356,0.0,0.8131433404098767
2024-10-08,67.99010323664734,0.0,7.726396282516503,6.9973091707226684,4.9331254482219595,4.081924274796401,3.838163473888749,3.6203832264934324,0.0,0.8125948867129511
2024-10-09,67.98966649312685,0.0,7.726346650976727,6.963218963800109,4.958788294552706,4.081898054009944,3.8323575485749966,3.6344919646845963,0.0,0.8132320302740718
2024-10-10,68.11348921135017,0.0,7.740417866407036,6.974613305297593,4.967175701999447,4.104133267626444,3.6443464615026913,3.641111098115315,0.0,0.8147130877013058
2024-10-14,68.10428546327272,0.0,7.7393719523468185,6.891309744731827,4.978086551922713,4.262509935011765,3.5209557828375857,3.688877569238802,0.0,0.8146030006377678
2024-10-15,67.59357088025821,0.0,7.681334339991739,7.636151898642021,4.911379271295351,4.2362929285280355,3.4932748650190533,3.639501530064261,0.0,0.8084942862013256
2024-10-16,67.5948659054445,0.0,7.677649706785085,7.648432232647219,4.905725668577634,4.245314958064702,3.4927031593557283,3.62679859298224,0.0,0.8085097761428979
2024-10-17,67.58623334140196,0.0,7.6805005019735155,7.6174435162261025,4.914677432947237,4.248604097928233,3.4922571050097244,3.651877483437524,0.0,0.808406521075696
2024-10-18,67.59054934778868,0.0,7.680990972999653,7.5483233745094065,4.849854842329828,4.374678139385943,3.4829012299627427,3.664243947711341,0.0,0.8084581453124011
2024-10-21,67.72765303154642,0.0,7.6741753616898265,7.522042017885794,4.724036273260344,4.389950810378808,3.4790880081155704,3.679355318078587,0.0,0.8036991790446445
2024-10-22,62.55889203209581,7.456732914570834,7.134608672462313,6.827999588803972,4.566244118960719,4.091568928433465,3.210028655611077,3.4050601078664053,0.0,0.7488649811954063
2024-10-23,62.578495273732585,7.459069531035688,7.136844349170243,6.833095381861303,4.528061977678338,4.0981721983492285,3.2110345392729016,3.406127105920783,0.0,0.7490996429789328
2024-10-24,62.63960297062737,7.46635328814787,7.1438134544414185,6.800708007484878,4.4756692594282725,4.105133131201466,3.214170104046172,3.4053104644897623,0.0,0.749239320132784
2024-10-25,62.715691103815985,7.475422644537121,7.197523689219436,6.766306280408251,4.356080937981856,4.111304693969626,3.218074346591933,3.4094468846438324,0.0,0.750149418831959
2024-10-28,62.711232071181634,7.474891148304824,7.197011951368,6.782415004552346,4.3486613088219785,4.112789862552151,3.2178455442255927,3.409204475851772,0.0,0.7459486331417068
2024-10-29,62.586636077112956,7.460039877449214,7.243618302057139,6.792592191045377,4.4163010327137915,4.140688747767764,3.2114522610592346,3.404796259856735,0.0,0.7438752509377862
2024-10-30,62.58478570854484,7.4598193220052496,7.243404145098629,6.794165263528125,4.382466462188817,4.175452928213385,3.2113573147465018,3.404695597345136,0.0,0.7438532583293124
2024-11-01,62.59181769124081,7.460657502080384,7.244218008916035,6.794928651179386,4.351025177338826,4.196619844920216,3.2117181406055706,3.405078146558248,0.0,0.7439368371605203
2024-11-05,61.85041720262738,7.460392793287764,7.243960979531952,6.794687562862613,5.093598554554809,4.196470946224367,3.2116041868379566,3.404957332256733,0.0,0.7439104418164242
2024-11-06,61.84968571412141,7.460304561197745,7.243875307123682,6.772136407020994,5.108321732907644,4.204700030310444,3.2115662040456865,3.4049170627280128,0.0,0.744492980544385
2024-11-07,61.84931997635672,7.460260445935353,7.243832471679461,6.772096361125804,5.105334859387085,4.208223166098521,3.211547212986459,3.4048969283208432,0.0,0.7444885781097502
2024-11-08,61.83834985439744,7.458937230628036,7.2425476438802665,6.757296951740289,5.1333995243065145,4.209841673326485,3.2109775856305256,3.4042930068132713,0.0,0.7443565292771638
2024-11-11,61.84054356745759,7.45624558937221,7.2439870716825245,6.757536666587291,5.132990382102433,4.214721012119562,3.2110914949357054,3.404413773975512,0.0,0.7384704417671787
2024-11-13,61.79560353641623,7.450827074448052,7.238722806766912,6.811707877890746,5.142849048627429,4.211658139735384,3.2087579683666574,3.4019397585181097,0.0,0.7379337892304826
2024-11-14,61.79377808738441,7.45060697618392,7.2385089740865425,6.811506659279079,5.145651139463284,4.211533726883441,3.208663181297813,3.401839264837603,0.0,0.7379119905839121
2024-11-15,61.78720736375581,7.4498147300902025,7.237739281029669,6.8107823706995845,5.155737295879411,4.21108590147078,3.2083219942133825,3.4014775367424774,0.0,0.7378335261186791
2024-11-18,61.74453169755652,7.444669234440979,7.23274026329164,6.804897584070238,5.152176291373173,4.243597239852429,3.240935597929182,3.399128177932849,0.0,0.737323913552992
2024-11-19,61.50562045954977,7.415863199405143,7.228276143611769,6.7615136811165,5.467427617380799,4.243054548831005,3.2507410754539383,3.393032325792378,0.0,0.7344709488586967
2024-11-20,61.50851405229141,7.416212086023415,7.228616205011483,6.758303334041916,5.464156388747535,4.244430317252715,3.2508940097827135,3.3943681040779596,0.0,0.7345055027708544
2024-11-22,61.50887577052778,7.416255699158891,7.228658714936252,6.7577549998382045,5.464188522266652,4.244455277827237,3.250913127585606,3.3943880656208956,0.0,0.7345098222384786
2024-11-25,61.511407917309725,7.416561005470662,7.228956298409751,6.75038786464544,5.4679420826630745,4.244630010069344,3.2510469585020596,3.3945278029955324,0.0,0.734540059934411
2024-11-26,61.52117672242259,7.417738851036602,7.245397444062236,6.735578623260081,5.459399327553828,4.245304112073322,3.2480340911301657,3.392125918160977,0.0,0.7352449103001945
2024-11-27,61.524795585847535,7.418175185080486,7.245823640458443,6.735974830556887,5.461485157671738,4.250847908570623,3.238225231439669,3.389384300724269,0.0,0.7352881596503534
2024-11-28,61.53746496126858,7.419702758564704,7.2473157227817016,6.736185219926806,5.44201749548966,4.252899959581712,3.238892056753989,3.39008225317975,0.0,0.7354395724530871
2024-11-29,59.60857087848639,7.187131905085349,7.020148347223958,6.525039248616163,5.271437258685072,4.119592655293747,3.1373688671494913,3.2838200013561005,3.1345036458622966,0.712387192241431
2024-12-02,59.60857087848639,7.187131905085349,7.020148347223958,6.517630421816851,5.279415995238176,4.119022745539954,3.1373688671494913,3.2838200013561005,3.1345036458622966,0.712387192241431
2024-12-03,59.60925031634983,7.187213826350594,7.02022836515634,6.517704711886604,5.27947617173748,4.119639611749684,3.137404627899472,3.2821476826542755,3.1345393739535536,0.7123953122621712
2024-12-04,59.612647738013834,7.18762346069137,7.020628482181928,6.504967366801663,5.280347023544625,4.119874410087032,3.136443546414224,3.2823347482453094,3.1347180266277483,0.720415197392268
2024-12-05,59.61196822269969,7.187541530087728,7.020548455128113,6.504893217688824,5.281426718159618,4.119827448278419,3.136407794581306,3.282297333421237,3.134682294463762,0.7204069854913082
2024-12-09,59.63746065342656,7.190615206566045,7.023550718775715,6.458068787833532,5.291097682249644,4.121589249120819,3.137178860395255,3.2837009733259737,3.1360228083509036,0.7207150599555532
2024-12-10,59.57139527894428,7.182649564146419,7.015770147581919,6.418450051602334,5.347317714530574,4.117023421967519,3.2148650374821566,3.280063344692667,3.132548775101523,0.7199166639506045
2024-12-11,59.57071670376013,7.182567746896246,7.015690231247955,6.418376939315717,5.3483958991359835,4.116976525131989,3.2148284170937194,3.2800259816331363,3.132513092374066,0.7199084634110582
2024-12-12,59.5710559894198,7.182608655288336,7.015730189187355,6.41841349525082,5.347856809903685,4.1169999734162035,3.214846727183652,3.2800446630565006,3.1325309336361786,0.7199125636574782
2024-12-16,59.59413648463452,7.18539151958282,7.018448397289761,6.402667580162719,5.368161505106771,4.086687865689301,3.2160923027953383,3.281315499268691,3.133744616422608,0.7133542290474737
2024-12-17,59.62165277864688,7.188709217552951,7.021689012910732,6.4232949520808065,5.401422017432777,3.9939490232959125,3.2175772633400297,3.282830575203191,3.135191554717408,0.7136836048193081
2024-12-18,59.62097305802428,7.188627262194832,7.021608961677579,6.4232217228789885,5.403070523149627,3.9921934050258914,3.218680637795007,3.2827931490746214,3.1351558117573215,0.7136754684218485
2024-12-19,59.62777096175784,7.1894468998759775,7.022409556155126,6.423954090042621,5.393994987539969,3.9926485895869805,3.2173373474934444,3.28316744876582,3.1355132780364663,0.7137568407457556
2024-12-20,59.62063320352484,7.188586285216523,7.021568936745472,6.423185108904218,5.425840727496788,3.9921706485222366,3.19643131238399,3.2827744363303433,3.1351379405828945,0.7136714002926879
2024-12-23,59.62165277864688,7.188709217552951,7.021689012910732,6.414744429658849,5.426503549870516,3.992808953639652,3.2021863229805083,3.282830575203191,3.135191554717408,0.7136836048193081
2024-12-27,59.62063320352484,7.188586285216523,7.021568936745472,6.414634732702629,5.421850551936046,3.9921706485222366,3.208971864146322,3.2827744363303433,3.1351379405828945,0.7136714002926879
2024-12-30,59.6100996354607,7.187316230558402,7.020328390137054,6.413501417138319,5.4208926380603675,3.990325476826156,3.228352267004552,3.281054598312958,3.134584035213005,0.7135453112884877
2025-01-02,59.594815593480085,7.185473401177683,7.018528376473451,6.411856994037171,5.430898284883452,3.978476569956639,3.25259475942759,3.280213335229555,3.1337803272125333,0.7133623581218348
2025-01-03,59.58632784520863,7.184450015354049,7.017528767673554,6.410943789967723,5.431833884417945,3.983037212143988,3.2675133324429915,3.279746153230771,3.133334000828425,0.7052849987319255
2025-01-06,59.580557557253535,7.183754279488344,7.016849196315709,6.410322959769424,5.431307870367898,3.9826514982985297,3.2768808219807615,3.279428545477313,3.1330305714999516,0.7052166995485345
2025-01-07,59.40020715646901,7.16200904888693,6.995609187549695,6.388079318384142,5.715863632814797,3.9677564205890525,3.2743446298157517,3.269501712349699,3.1235468851699406,0.7030820079709793
2025-01-08,59.3968339056411,7.161602328875164,6.995211917142516,6.387716548709069,5.723489432384523,3.9635558999590996,3.275862340669291,3.2693160421326075,3.123369503513869,0.7030420809727581
2025-01-09,59.388402454500714,7.1605857309161065,6.994218938500088,6.386809804755936,5.741982337836986,3.9578830257196675,3.2753973281180846,3.268851958836257,3.122926137502069,0.702942283314102
2025-01-10,59.414378994895635,7.1637177775245835,6.997278216124639,6.389603401081667,5.70132184964739,3.9596142072980025,3.2762619367307844,3.270281757609153,3.124292108190089,0.7032497508980601
2025-01-13,59.42720696260755,7.16526447281791,6.998788975986918,6.3909829598266645,5.685507531020514,3.955923708825208,3.276969303921204,3.2709878336383085,3.124966664063001,0.7034015872927265
2025-01-14,59.426869313542895,7.165223761753555,6.998749210790602,6.390946648017161,5.686043400057479,3.9559012323534315,3.276950685081839,3.2709692487840147,3.1249489088608793,0.7033975907581398
