date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,BOCI SECURITIES LTD,DBS BANK (HONG KONG) LTD
2024-03-20,39.09766407388446,15.041405536255398,15.489598978083563,9.615103264334984,6.71350129133807,3.80660817164823,4.024157498155289,2.7286282500208823,2.055847101625027,1.4274858346540984
2024-03-21,39.08720687059598,15.0322838919934,15.486401288666904,9.626116883970713,6.715551126171533,3.8083129855230697,4.025356053867156,2.73120957151516,2.057137919982032,1.430423407714057
2024-03-22,39.0904413576607,15.041959524666593,15.48314652812027,9.604794596435386,6.715028118497678,3.805805171293853,4.03827899659796,2.7310484867908453,2.059268663934937,1.4302285560017785
2024-03-25,39.082285554823805,15.039076836139376,15.480069888137088,9.606789972251496,6.711142076062271,3.821210285251745,4.043125949312261,2.7278066052782837,2.0588734923306644,1.429619340413012
2024-03-26,39.125247732825756,15.015225730562543,15.47862384873438,9.601496929510501,6.705804296211566,3.8148109493697726,4.04993359972139,2.722747387347487,2.053563710240449,1.4325458154761554
2024-03-27,39.15046667867107,15.002420351799914,15.475467476337897,9.589295040118765,6.704870379068899,3.8134971623815335,4.049279277326667,2.7288388502006167,2.0535786714109534,1.4322861126836788
2024-03-28,39.19126026091808,15.013841190450849,15.449788764340393,9.578106571466135,6.70149156883334,3.8106729848225718,4.052532951888265,2.71599263612684,2.054748735730883,1.4315643354226457
2024-04-02,39.21918786403917,15.014989607050858,15.400840915334065,9.576391136289143,6.7007389640818955,3.81161562955077,4.048757401819122,2.734000815537109,2.056052139729846,1.437425526568016
2024-04-03,39.244928021450384,15.004145092913292,15.351223766662555,9.587368787862689,6.700583820104739,3.834891060642312,4.051551050528877,2.7340878994249986,2.0565953376486155,1.4346251627615345
2024-04-05,39.04599717986484,14.885635021343754,15.37980838011152,9.637941244033769,6.715955405802202,3.8419400891193924,4.292758638337323,2.7223491195338236,2.0484409689323657,1.4291739529210061
2024-04-08,39.02377277249033,14.968069635428934,15.345281957708806,9.617445580901599,6.706939066148088,3.8275695393634472,4.326686970964553,2.7164062781448917,2.0404525259833095,1.4273756728660405
2024-04-09,39.00835921006636,14.962157565444386,15.37041293590369,9.627941364291964,6.704289967492954,3.826148011456141,4.315257781537415,2.716507006540886,2.0398572458731135,1.4290689113930946
2024-04-10,39.01453538090875,15.058111456562298,15.364793973525579,9.615277514277047,6.701219892890487,3.8207090247440303,4.297771299339007,2.6609211323694764,2.038823749189669,1.4278365761936664
2024-04-11,38.90232883731459,15.199635196489586,15.348707381948435,9.615327802122733,6.697494905804503,3.8198779270213623,4.281539748090878,2.660704659492538,2.0405764809619815,1.4338070607533893
2024-04-12,38.804924811685524,15.322215187742472,15.30756980449908,9.613044045528703,6.690005642278171,3.8204411967722076,4.254560347037644,2.711455374201791,2.0443606028470267,1.4314229874073765
2024-04-15,38.747228107905094,15.392555261158025,15.297034673886891,9.613625767840897,6.684159471407758,3.8198457833283523,4.266034866450597,2.7071235698584193,2.042226802722417,1.4301656954415463
2024-04-16,38.76838285549272,15.504259994647507,15.259585209984431,9.62211347240409,6.609730825950772,3.8202824770401227,4.247789060990482,2.7045450772604505,2.035216843113421,1.4280941831160097
2024-04-17,38.781268614964205,15.579056597509613,15.23472499467007,9.60560265915116,6.607594941253484,3.81712998380226,4.226007725165689,2.6939612602952354,2.0367835760208,1.4178696471674805
2024-04-18,38.886336555543345,15.643509742874148,15.232528290925144,9.579490961554802,6.602063835072368,3.80522113282687,4.110031880289604,2.6796987957589775,2.0387467433118713,1.422372061842872
2024-04-19,38.786877272965285,15.741904346046894,15.250623137538415,9.595551307198743,6.59964092769796,3.8029865316155145,4.103614576879563,2.659342423577007,2.0376393470402796,1.4218201294403348
2024-04-22,38.7606183381059,15.791593783952033,15.224460134095203,9.590820639885923,6.601931985749062,3.8031054287034585,4.104892686502917,2.6611643647043675,2.039066670358686,1.4223459679424526
2024-04-23,38.76372123980478,15.793607549537889,15.221520751391646,9.587270611306678,6.601683852280743,3.7957538216602282,4.117935966293739,2.6601651833133513,2.0349153728100244,1.423425651600919
2024-04-24,38.68416574950638,15.884691991653169,14.927810427367563,9.586832674847026,6.601391617879336,3.797688317335636,4.391816485964028,2.6593467478254573,2.0440973923763517,1.4221585952450548
2024-04-25,38.65978783910363,15.978616542834775,14.915447519605479,9.584566676859598,6.59801797669217,3.7796780714288,4.3584506053486,2.6594539874169336,2.0445190551510097,1.4214617255590027
2024-04-26,38.7025712703627,15.957135016916741,14.906038549210265,9.568991257247598,6.598325790304093,3.7751594672794258,4.381021771051106,2.6538601806944033,2.03508792848931,1.4218087684443603
2024-04-29,38.76146948611371,15.931923104400026,14.90087867212632,9.560589536367562,6.595171957252501,3.774503431848612,4.3817090234991385,2.6465850561426287,2.0322311216099496,1.414938610639559
2024-04-30,38.88734921212005,15.87130281379619,14.818975644739599,9.541410416939202,6.592004305897106,3.766211712126756,4.433589026662917,2.6430150788914952,2.0295213215053423,1.4166204673213418
2024-05-02,38.904491157035125,15.904501551382902,14.780991771580226,9.525318977909556,6.584104803651465,3.762355318064571,4.456221218746278,2.6335243427720556,2.0373895542143092,1.4111013046435084
2024-05-03,38.93267208209751,15.97249219016268,14.720574379171381,9.537762416590732,6.582972746811786,3.753422457206902,4.420983724231743,2.634087052228991,2.037635036535582,1.4073979149626958
2024-05-06,38.96094106971794,15.984089806248189,14.669527419983016,9.555388024353352,6.587752638998298,3.750799633844166,4.413351679423886,2.636267876592736,2.033163344232561,1.4087185066058525
2024-05-07,38.954726797799225,15.9815403431782,14.670774215633495,9.568601492977416,6.586701892144962,3.754710743989619,4.41538024433951,2.63386148028427,2.034795102713195,1.3989076869401125
2024-05-08,39.02237654581442,16.035778492764937,14.629350114683822,9.55663861186893,6.527363166662167,3.752238718469378,4.382518026450541,2.6581661423348666,2.0413102227012594,1.3942599582496786
2024-05-09,39.08907473703476,16.000640919066896,14.606054948248879,9.550099006929354,6.527281498871615,3.750788322198803,4.349553790712794,2.6590884246591147,2.0732056990909657,1.3942126531868229
2024-05-10,39.17664965504666,15.984135648525132,14.570509214755866,9.555336883032464,6.5236406861424925,3.7414441063322132,4.315701971709072,2.6654262897023635,2.0744666604057183,1.392688884348015
2024-05-13,39.19905086447504,15.99340938390419,14.588190225276534,9.522024059168642,6.51911223411248,3.73616374581908,4.318104193114879,2.6621191904547987,2.0700741453257754,1.3917519583485767
2024-05-14,39.29346471168205,15.978969725378068,14.551117795400742,9.479940084011048,6.504069597918509,3.7157747886287793,4.34439913564946,2.6549499100071627,2.080906699088617,1.3964075522355672
2024-05-16,39.33823760247875,16.057625601694447,14.53727121377439,9.436519357509567,6.46500351404566,3.7008429754828778,4.349417954052926,2.64039334553662,2.079076020525221,1.3956124148995415
2024-05-17,39.26828540548508,16.19931140164593,14.515285546113645,9.430910603893027,6.460772471048877,3.6874186292355815,4.342018103297689,2.640041238530956,2.0609419315947766,1.3950146691544418
2024-05-20,39.05559430645534,16.353881494356248,14.547638692994127,9.442549569093424,6.4639616385780725,3.6949316097739535,4.3428896811644675,2.6453217035132965,2.055608451132191,1.397622852938882
2024-05-21,38.745643574614604,16.48056222511495,14.685176542419578,9.441943435616958,6.461322708387231,3.6833808133794546,4.397572734598175,2.6424898262308294,2.061276100454318,1.4006320391838998
2024-05-22,38.66148626846165,16.429708296690183,14.897366605431436,9.402357626899445,6.45876147376349,3.679811625498565,4.385189758080833,2.626772779427548,2.058349906421838,1.4001956593250138
2024-05-23,38.60522981386901,16.48354639877142,14.937779883278058,9.38656664171865,6.399803903036166,3.678171447355546,4.412654012994403,2.608347151286684,2.070171198500349,1.4177295491897188
2024-05-24,38.246708075686755,16.63401221289579,15.117654068314138,9.381578134513642,6.400190633188382,3.677591550330364,4.46042654887449,2.6140010728991947,2.056618046848258,1.411219656448989
2024-05-27,37.942123910923,16.820417405507452,15.219203958141906,9.397208989031752,6.397786031057507,3.681407102573759,4.4447626977834265,2.6166264592123274,2.063834278639548,1.4166291671293274
2024-05-28,37.85728293553755,16.891713431754123,15.224673475553905,9.406269930079695,6.399323542478744,3.676469494147329,4.450257012647329,2.617314696480007,2.0601714567062275,1.4165240246150943
2024-05-29,37.570633139099456,17.01435715293596,15.236487241843784,9.433192156036684,6.4097044176164975,3.6669613677443,4.568904539551593,2.621262921303229,2.0597049316896854,1.4187921321788077
2024-05-30,37.42346855167747,17.106401454160075,15.33677151153307,9.442370182051759,6.407870880252982,3.669185266300132,4.5388118416002845,2.622091203509722,2.033425432196059,1.4196036767184452
2024-05-31,37.30448053866635,17.20771713093405,15.413207935605522,9.4323983938987,6.411979461526316,3.653251399581721,4.498946249917636,2.6209884884769123,2.03651650703877,1.4205138943540245
2024-06-03,37.25897517341993,17.30072599082939,15.387199248816904,9.435082323144668,6.411596890316069,3.6542844554772644,4.483397413870857,2.620534243345835,2.0265059244039283,1.4216983363751554
2024-06-04,37.24134611950193,17.349740217143758,15.37361317495555,9.426790943991783,6.4082251304176845,3.6526902013808713,4.478747320241943,2.6233240431583766,2.0253164296185746,1.4202064195895303
2024-06-05,37.17706667200885,17.478096632095852,15.376036855033087,9.427399196183696,6.411047970548507,3.580524707494575,4.489178824190005,2.6238839480116845,2.0159629539740194,1.420802240459722
2024-06-06,37.035629085484764,17.623877180104984,15.35722349032898,9.424678524631773,6.408309283191284,3.5788826967589347,4.512827354876035,2.6278117242709023,2.010336039875811,1.4204246204765307
2024-06-07,36.961537315699445,17.712349996119364,15.362827514514457,9.440439110436994,6.41343321030481,3.5806714779833095,4.4691130494079845,2.630359860527296,2.007354230918565,1.421914234087776
2024-06-11,36.95129288423982,17.792796836288343,15.303183487998298,9.4378089108023,6.416685107088156,3.5694281430763337,4.4871601217350126,2.631603858282374,1.9971853972785842,1.4128552532107757
2024-06-12,36.617316302458065,17.60223483731434,15.214690017573803,9.370574905291893,6.402091937753767,3.56055295557701,4.656896338701958,3.262988809997357,1.9058294330145225,1.4068244623172825
2024-06-13,36.45564990130653,17.454218006643256,15.139184498485445,9.352977541878797,6.398437180032411,3.5538824000663496,4.445784206080978,3.890887150424264,1.906881878927459,1.4020972361545088
2024-06-14,36.35804285014046,17.641112197803444,15.058625626870015,9.31815337618711,6.336576827339608,3.550541629538026,4.337349064109289,4.097592808240878,1.9006450109915929,1.4013606087795767
2024-06-17,36.290298787374596,17.61300406677796,15.075130228844005,9.419484314376717,6.326523192706449,3.547281960204808,4.248824371544025,4.192556321179672,1.8869184255245561,1.3999783314672065
2024-06-18,36.37702342456582,17.631045670086248,15.030505838085459,9.422181209941828,6.324469784763338,3.5453240191782998,4.188598351400847,4.194784491200434,1.8864542897975574,1.399612920980171
2024-06-19,36.23951787455066,17.66931103195324,15.037437750082896,9.430395377567297,6.318675152264403,3.54164539766054,4.179209607340164,4.311183460991474,1.8742476350303638,1.3983767125589632
2024-06-20,36.06164323640017,17.76577087595058,15.118462722083697,9.41933012995923,6.312411538086507,3.541035800698443,4.193924527742964,4.366324960892716,1.854005670353651,1.3670905378320453
2024-06-21,35.87883942126568,17.877655270895353,15.19817815956706,9.405665012337492,6.3158458531115045,3.5389932411488254,4.221587477709061,4.338046910162239,1.857502440321893,1.3676862134808847
2024-06-24,35.868102133616695,17.83473746586999,15.268401548711841,9.401282340820103,6.315121485584241,3.5526607658692173,4.268216506928094,4.273365749372244,1.8506986691585519,1.3674133340690282
2024-06-25,35.78325122947453,17.901665810478445,15.253361826786763,9.51266663499367,6.294749453690004,3.5477578648527714,4.285452869156729,4.208498010418156,1.8471947247694853,1.3654015753794395
2024-06-26,35.783375375381304,17.894501554925977,15.423152512607125,9.489428999922229,6.279213874367392,3.539012570430601,4.238008574355187,4.143882978743198,1.8471942103321304,1.3622293489348558
2024-06-27,35.77651081514768,17.926592863872877,15.434490353106431,9.474694027867843,6.2567819270549565,3.538135067830628,4.242994584601516,4.144279539936982,1.8428487244550622,1.3626720961260232
2024-06-28,35.74450449396149,17.953237391515593,15.43529474728514,9.469421201267961,6.254918591914577,3.535755855802865,4.248517450932552,4.154492854572949,1.8416501988147032,1.36220721393217
2024-07-02,35.71144041922087,17.98588885321766,15.428313753989281,9.459181116667063,6.251003041185174,3.53937000510323,4.2393120468912935,4.172967666387037,1.8342053201555748,1.3783177771828203
2024-07-03,35.72139646160707,17.916255304643823,15.452507354327471,9.453668255354252,6.250235333559137,3.566940438239801,4.28521237775846,4.141340046711382,1.8339703475737583,1.378474080224844
2024-07-04,35.63670527142451,17.996888626927813,15.441200176028971,9.464888530078609,6.252931601359069,3.5718840552387934,4.2726332873299615,4.145892102224704,1.8368102012522751,1.3801661481352925
2024-07-05,35.617674698795625,18.093672518523277,15.407550629349744,9.449262331698721,6.250983686518451,3.5721059566813764,4.268324756173258,4.126035151512329,1.8345040484883224,1.3798862222588977
2024-07-08,35.529092148345384,18.200329014763238,15.389337821067759,9.434837407364162,6.2505779442843235,3.5713417441232096,4.279418633769428,4.131001957446357,1.8345328491645705,1.3795304796715635
2024-07-09,35.40081308578869,18.252472165005045,15.47662999049407,9.423436047295802,6.24030552221717,3.5601576992666653,4.262819090304372,4.1643689984650925,1.8302482719882132,1.3887491291748812
2024-07-10,35.18814215925524,18.354117959330292,15.466937746777488,9.446973623846484,6.2508392331389855,3.562618124205826,4.319339289208977,4.191185093708809,1.8278957014155721,1.3919510691123242
2024-07-11,35.020297502777616,18.48351750496278,15.393182861524322,9.457240309866052,6.216066669978842,3.5762007749947777,4.404699859267105,4.207391232418114,1.8426945246526387,1.398708759557755
2024-07-12,34.91236597086914,18.56570194768529,15.327780752706374,9.468271387421352,6.2336314690032335,3.5845264436616295,4.434830661839095,4.215480170405236,1.8533505858159705,1.4040606105926785
2024-07-15,34.94596810674966,18.599958227172976,15.241416375959464,9.48832414084856,6.246455810058029,3.5896928160437844,4.432884467390599,4.2175882464159296,1.8297675823110728,1.4079442270499265
2024-07-16,34.931580791651676,18.545267245835866,15.357336578945185,9.477365001045976,6.245361233173062,3.603139093542506,4.405825023391465,4.195399436380033,1.830849088838184,1.4078765071960475
2024-07-17,34.875237110778855,18.54756990166831,15.416378720027868,9.466986024556824,6.245363096337294,3.6012875534613893,4.412722182483283,4.19599734337754,1.8306109728737134,1.4078470944349206
2024-07-18,34.86285088807563,18.529224728058068,15.419250239123958,9.473019967996214,6.2504860982792145,3.6045999365137122,4.4163120322089116,4.202156282314007,1.8330083199459735,1.409091507484308
2024-07-19,34.795818196032904,18.540188332068297,15.502573805497185,9.462010227654769,6.2477514127795235,3.6020380097434725,4.4076350423067545,4.20204873550235,1.831729828123307,1.408206410291432
2024-07-22,34.22245584851881,18.23903688616554,16.910917526004784,9.29392916173924,6.146604522264904,3.543048135124328,4.33715922802606,4.120122061633063,1.8014355783481508,1.3852910521751187
2024-07-23,34.21480129202281,18.26607459264861,16.921051570521435,9.286758201914205,6.146405650115487,3.543227101226957,4.3171832361240465,4.119166673925944,1.800320330706203,1.385011350794302
2024-07-24,34.14587000806464,18.282816369570998,16.967711717053184,9.28816939192196,6.147141340193364,3.5414326403233742,4.329973414614253,4.118688060568654,1.794695906340669,1.3835011513489075
2024-07-25,34.0780714924988,18.303066658628012,17.00663836116911,9.290388796029472,6.150719895916059,3.542801694325215,4.329770753154452,4.119332841901431,1.7949976923240825,1.384211814053362
2024-07-26,33.991036799929525,18.3206973202172,17.053845669139797,9.289415111388248,6.1546097336845556,3.5440704231176525,4.347929775782899,4.119585481891789,1.7938106536595708,1.384999031188761
2024-07-29,33.96254232859069,18.356775569647795,17.10150100511033,9.257825356119708,6.156477257750388,3.5438584547701706,4.322135363833571,4.118910945945791,1.7936325833746758,1.3863411348568755
2024-07-30,33.935107968463086,18.362584867144268,17.100087793095568,9.241554223453923,6.159171521275121,3.566499595452808,4.326907573063325,4.12034942394276,1.7953636580977583,1.3923733760113803
2024-07-31,33.90378725695262,18.35490458033478,17.124057866360026,9.239451772524763,6.16089721560533,3.5677341917238197,4.330855542161817,4.136182221734996,1.7952489622291377,1.3868803903727132
2024-08-01,33.88507047109178,18.343798818272987,17.14969220216977,9.234645900404319,6.159035037925227,3.5645385395663607,4.328605496134692,4.154314676382791,1.793837662744228,1.3864611953078476
2024-08-02,33.850730531061,18.365193342836903,17.16586182262256,9.207088603109971,6.159302079416336,3.5628322810303934,4.319273810487559,4.190759700116101,1.7931422995762054,1.3858155297429742
2024-08-05,33.85974378172963,18.33149328430359,17.191387785609145,9.197981425500059,6.158695780747444,3.5609805166830024,4.332516747706137,4.191024851130205,1.7917312503498377,1.3844445762409543
2024-08-06,33.79091741223979,18.279126725075606,17.37368440441126,9.163474032818385,6.147036199303682,3.5529773639521047,4.278844346673288,4.274592106325955,1.7586973751364132,1.3806500340635142
2024-08-07,33.7935782721058,18.2453171225853,17.444687682547013,9.133751728874415,6.140927699081955,3.5476282162025536,4.238220724488892,4.3284993720081575,1.7539895145086841,1.3733996675972309
2024-08-08,33.74149628961457,18.204299993731652,17.499487270464908,9.12345115620764,6.139242304697652,3.5461857605748515,4.227397072483701,4.391997190506463,1.7533616274908597,1.3730813342277053
2024-08-09,33.74172654352781,18.10543831414733,17.532690988371513,9.123356370340167,6.0798263335919005,3.5445865716196803,4.3104461257619375,4.451383926824199,1.737666659214792,1.372878166600668
2024-08-12,33.759700075016895,18.089663407053393,17.514235963224063,9.153275773414503,6.078041550184823,3.542620606770826,4.305262916455397,4.449997130541764,1.7343645580317855,1.3728380193065512
2024-08-13,33.749761181944855,18.103078449861492,17.506740889855628,9.177691893754243,6.076436756599761,3.537027572780745,4.305473694342325,4.43832046173587,1.7330864125954117,1.3723826865296682
2024-08-14,33.741037324530055,18.16408248790657,17.457946707857115,9.176235269684147,6.076145592076145,3.536792953773741,4.297836155126846,4.4548758724266095,1.7222838433925989,1.372763793226173
2024-08-15,33.71980086972729,18.187679841410343,17.486178880794377,9.165782988719675,6.070882617898375,3.5321492456341925,4.2899410677507355,4.456832786280572,1.7204060343777072,1.3703456674067382
2024-08-16,33.75607024394316,18.204834588788003,17.46962076839108,9.153518903162661,6.068475209734311,3.543210003216009,4.267353831168375,4.4485714442305415,1.7186012548289098,1.3697437525369542
2024-08-19,33.76067587404032,18.258746635714438,17.45847620493441,9.146867612729247,6.069671371865322,3.531754655086123,4.234080201028998,4.451505139809339,1.7182963347944729,1.3699259699973303
2024-08-20,33.82109114221174,18.255604011800695,17.461418348738363,9.119224046477335,6.064807394826582,3.525547871387872,4.217765537339622,4.452993590988313,1.713976970508793,1.3675710857206727
2024-08-21,33.81313012654596,18.281626676861936,17.535483695621966,9.098189265962398,6.0651675672759895,3.5235352897266057,4.167232666908764,4.43513157224946,1.7129970180006888,1.3675061208462358
2024-08-22,33.80218638520574,18.3030479834184,17.536739148707063,9.09328651594897,6.064137862486329,3.5229370867711025,4.163455896968172,4.433735516270281,1.713199649692478,1.367273954531471
2024-08-23,33.755028625966546,18.366770089177027,17.55012406717568,9.086223802762134,6.060927935095014,3.5194417938773794,4.158451398050824,4.431378343002144,1.7060752445380296,1.3655787003552198
2024-08-26,33.737645954981225,18.397791511936497,17.534269445970533,9.090555915745673,6.059463985435285,3.5127658988978974,4.1688689098891905,4.42802982033032,1.7041151720026602,1.3664933848107181
2024-08-27,33.73736982097757,18.404020746966353,17.5428117477097,9.086102578883773,6.0575653898383885,3.511038144234329,4.161214428707302,4.431633345737543,1.7022180782845988,1.3660257186604452
2024-08-28,33.6947821734478,18.49481075889181,17.526039319095688,9.074353302499626,6.054197135412745,3.509214854445978,4.150960862302846,4.429089465770459,1.701292556237559,1.3652595718954958
2024-08-29,33.73150094633665,18.48941843683531,17.47182552275336,9.055447463624986,6.056053400460318,3.510757846323731,4.149876873678146,4.4626070707404,1.70715594077435,1.3653564984727466
2024-08-30,33.718544071299156,18.502484378484382,17.413672634680896,9.044384622825806,6.054206900609959,3.5088826108381337,4.135865794031684,4.538054656066655,1.7189707108752623,1.364933620288065
2024-09-02,33.674767078596865,18.53675199189241,17.420888653992396,9.034632390627534,6.057096458173657,3.510003980157135,4.128141879293752,4.5498924124106015,1.7252383690134876,1.36258678584217
2024-09-03,33.685792682573165,18.565431539717668,17.40715910105515,9.030301110323027,6.056941534543513,3.514700135660408,4.10087614381739,4.549899933061383,1.7234887441511737,1.3654090750971206
2024-09-04,33.69676940103672,18.45245977893904,17.279246739096664,9.090879938818293,6.0691448382092545,3.5257594897050395,4.136575387759118,4.577377704289395,1.7880069152577887,1.3837798068886902
2024-09-05,33.61954336555441,18.476274745402023,17.193217851081773,9.12493438113807,6.072078863255472,3.530669561970856,4.210392469922888,4.586180855848285,1.8032900631955642,1.383417842630661
2024-09-09,33.63308808030104,18.484280444007688,17.15907870229002,9.142192357947954,6.073959471539875,3.5346645364146223,4.214184738799058,4.562865117619019,1.8118402444735129,1.3838463066072055
2024-09-10,33.58744877781274,18.467377621117723,17.125549537017722,9.183102666263341,6.0731757509080095,3.538159878276016,4.262755649586275,4.566611195808395,1.8112552262522514,1.3845636969575257
2024-09-11,33.72623648021514,17.967075521684965,17.138241436114264,9.303897852431513,6.100408013561358,3.561992744262642,4.385666481959224,4.598864562644164,1.8257863576435756,1.3918305494831564
2024-09-12,33.48903554988218,17.827276262471294,17.219063869752805,9.461738241249163,6.120597250052468,3.579817420867083,4.438794091658307,4.626385253522879,1.840678272539175,1.3966137880046443
2024-09-13,33.51628817895058,17.812653859917898,17.19306905386853,9.433085836391228,6.1310216765124315,3.600401754875792,4.4286100622154265,4.637133357114271,1.8484948616736343,1.3992413584802057
2024-09-16,33.493153310502535,17.803013152691452,17.169897278436675,9.457582950985497,6.137580005842635,3.6046968247229887,4.436956369350409,4.642123262393562,1.854081229912978,1.4009156151612725
2024-09-17,33.45849061104891,17.845845594328537,17.10455380643251,9.497667658855494,6.142344196986745,3.6109305995959344,4.428302289658644,4.647739788823405,1.8621224024053165,1.4020030518645077
2024-09-19,33.45484492210618,17.843901083360812,17.08401118200632,9.526116407784633,6.141734121727796,3.6131717283579627,4.428798063124941,4.643475089199139,1.862008308778078,1.4019390935541343
2024-09-20,33.46568533497054,17.849683063677997,17.08090033844843,9.53323034815212,6.145500932858425,3.6152012459147653,4.432987013341891,4.612191650761881,1.8620786481933838,1.402541423680568
2024-09-23,33.525687247012705,17.824764316962344,16.99626754706321,9.541823109540255,6.149244725993617,3.6188507124591354,4.412991229508992,4.651623041435632,1.8730796922748878,1.4056683777492263
2024-09-24,33.57156324435049,17.828241805147407,16.90584585337111,9.547226047295325,6.153216281395077,3.6168889090622,4.431673869155112,4.654990687983234,1.8837770585516525,1.4065762436883897
2024-09-25,33.58635875821054,17.80446230264024,16.92057075118843,9.557643809060263,6.155256395468663,3.6185887014643563,4.450984626474231,4.612603920888294,1.8864203365387078,1.4071103980662814
2024-09-26,33.51895619296109,17.935437339080842,16.847362534334238,9.557770586657666,6.155275446217012,3.614755588922098,4.467192847908356,4.603153641117907,1.8932480110841476,1.406847811716643
2024-09-27,33.45997106386031,18.1526590669224,16.735343243331446,9.49864087257932,6.141324375340802,3.5870905150251433,4.551872804286075,4.589949555277031,1.8801107955671776,1.403037707810296
2024-09-30,33.396951558846354,18.45448101469813,16.627017259013666,9.425712495026207,6.118885491086071,3.562307156101549,4.579350653526005,4.585389849400339,1.852317501022592,1.3975870212790902
2024-10-02,33.6327521860068,18.66381960429457,16.492908043394422,9.389793492825808,6.097167457852846,3.549834354715299,4.50499972292445,4.442833139562614,1.834109214653686,1.391782783769505
2024-10-03,33.89855436062074,18.89625512204446,16.109023051295015,9.425058579444034,6.08767273782818,3.546623959351167,4.545191781884477,4.302225220499067,1.820892956949065,1.3685022300837906
2024-10-04,33.93383658633839,18.91592268460013,16.008824471632803,9.420885093094833,6.094008897221477,3.5135917019737404,4.534782678015558,4.244508767869169,1.965122112169166,1.3685170070847341
2024-10-07,34.01359869126365,18.96038490761132,15.822679926295374,9.430442636893401,6.111273570834496,3.5032214622232027,4.569587576753227,4.274177829611825,1.941391663405551,1.373241735107947
2024-10-08,34.09614980102485,19.006401820723926,15.387904786199408,9.426778642964315,6.076239133350024,3.486346720877768,4.723094098199551,4.246938935343804,2.2022815952945125,1.347864466021844
2024-10-09,34.01089434650515,18.95887741003632,15.502686031545323,9.433395519400552,6.060692651703016,3.4725582945429356,4.774153236712519,4.261102325113074,2.180616181087348,1.3450240033537648
2024-10-10,34.01087352708306,19.34137417772247,15.407436771919302,9.29124340979163,5.976123146443708,3.453312657227848,4.676873487186126,4.212987350121742,2.178436483472048,1.4513389890320618
2024-10-14,34.0592551010418,19.41464250010232,15.383761077205754,9.254662071931154,5.970447830556337,3.4275949711086886,4.681452685179184,4.219050102485535,2.1448423577711972,1.4442913026180253
2024-10-15,34.253291258946945,19.956011664315827,15.187102383946375,9.161038546652238,5.925394253766265,3.411078924538508,4.43176081340032,4.16983724542571,2.0748099777590756,1.4296749312487371
