date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),GF SECURITIES (HONG KONG) BROKERAGE LTD,ICBC (ASIA) SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-02,8.115734304898245,2.456348901680838,0.0,1.4461935506623538,1.1016959447115608,0.0,0.6541209216537489,0.0,0.0,13.774093623606747
2024-04-03,8.11516877433874,2.4634180336746754,1.5251795073170153,1.4603318146500284,1.1016959447115608,0.0,0.6781559704327955,0.0,0.0,15.343950045124815
2024-04-05,8.11516877433874,2.464831860073443,1.5237656809182478,1.458917988251261,1.1016959447115608,0.0,0.6781559704327955,0.0,0.0,15.342536218726046
2024-04-10,8.11516877433874,2.464831860073443,1.5237656809182478,1.4730562522389354,1.083316201527584,0.0,0.6781559704327955,0.0,0.0,15.338294739529745
2024-04-11,8.11516877433874,2.467659512870978,1.5237656809182478,1.4801253842327726,1.083316201527584,0.0,0.6781559704327955,0.0,0.0,15.348191524321116
2024-04-12,8.11516877433874,2.467659512870978,1.5237656809182478,1.4801253842327726,1.083316201527584,0.0,0.6993633664143073,0.0,0.0,15.369398920302629
2024-04-15,8.11516877433874,2.4704871656685126,1.5237656809182478,1.4829530370303077,1.083316201527584,0.0,0.6993633664143073,0.0,0.0,15.3750542258977
2024-04-19,8.113754947939972,2.4761424712635827,1.5237656809182478,1.4829530370303077,1.083316201527584,1.1060646682837523,0.6993633664143073,0.0,0.0,16.485360373377752
2024-04-25,8.113754947939972,2.4747639905247842,1.5237656809182478,1.4829530370303077,1.083316201527584,1.1060646682837523,0.6993633664143073,0.0,0.0,16.483981892638955
2024-04-26,8.113754947939972,2.480419296119854,1.5237656809182478,1.4956774746192147,1.083316201527584,1.1060646682837523,0.7205707623958191,0.0,0.0,16.523569031804445
2024-04-29,8.113754947939972,2.4846607753161565,1.5237656809182478,1.4956774746192147,1.083316201527584,1.1060646682837523,0.7615717279600751,0.0,0.0,16.568811476565003
2024-05-02,8.113754947939972,2.4818331225186214,1.5407315977034572,1.4956774746192147,1.083316201527584,1.1060646682837523,0.7573302487637729,0.0,0.0,16.578708261356372
2024-05-03,8.113754947939972,2.4818331225186214,1.5449730768997596,1.4956774746192147,1.083316201527584,1.1060646682837523,0.7573302487637729,0.0,0.0,16.582949740552678
2024-05-06,8.113754947939972,2.4818331225186214,1.5449730768997596,1.4955926450352885,1.083316201527584,1.1060646682837523,0.7573302487637729,0.0,0.0,16.582864910968752
2024-05-07,8.113754947939972,2.498799039303831,1.5449730768997596,1.5040756034278935,1.083316201527584,1.1060646682837523,0.7573302487637729,0.0,0.0,16.608313786146564
2024-05-08,8.120824079933808,2.5157649560890403,1.549214556096062,1.5040756034278935,1.083316201527584,1.1060646682837523,0.7573302487637729,0.0,0.0,16.636590314121914
2024-05-09,8.120824079933808,2.515729610429071,1.549214556096062,1.5054894298266608,1.083316201527584,1.1173752794738918,0.7573302487637729,0.0,0.0,16.64927940605085
2024-05-10,8.120824079933808,2.515729610429071,1.549214556096062,1.5069032562254283,1.083316201527584,1.1173752794738918,0.7573302487637729,0.0,0.0,16.65069323244962
2024-05-13,8.120824079933808,2.5185572632266062,1.549214556096062,1.5069032562254283,1.083316201527584,1.1173752794738918,0.7573302487637729,0.0,0.0,16.653520885247154
2024-05-14,8.120824079933808,2.5383508328093503,1.5506283824948295,1.5054894298266608,1.083316201527584,1.1173752794738918,0.7573302487637729,0.0,0.0,16.6733144548299
2024-05-17,8.127893211927645,2.5383508328093503,1.5704219520775737,1.5054894298266608,1.083316201527584,1.1173752794738918,0.7573302487637729,0.0,0.0,16.70017715640648
2024-05-21,8.127893211927645,2.5383508328093503,1.5704219520775737,1.5054894298266608,1.083316201527584,1.1187891058726593,0.7573302487637729,0.0,0.0,16.701590982805246
2024-05-23,8.127610446647893,2.5383508328093503,1.577491084071411,1.5054894298266608,1.083316201527584,1.1187891058726593,0.7573302487637729,0.0,0.0,16.708377349519328
2024-05-27,8.127610446647893,2.5383508328093503,1.5916293480590857,1.5054894298266608,1.083316201527584,1.1187891058726593,0.7573302487637729,0.0,0.0,16.722515613507007
2024-05-28,8.127610446647893,2.5383508328093503,1.6043537856479926,1.5054894298266608,1.083316201527584,1.1187891058726593,0.7573302487637729,0.6168100429902759,0.0,17.352050094086188
2024-05-29,8.127610446647893,2.539764659208118,1.6043537856479926,1.5054894298266608,1.083316201527584,1.1187891058726593,0.7573302487637729,0.6309483069779503,0.0,17.36760218447263
2024-05-30,8.127610446647893,2.539764659208118,1.6043537856479926,1.5054894298266608,1.083316201527584,1.1187891058726593,0.7573302487637729,0.6450865709656248,0.0,17.381740448460302
2024-05-31,8.127610446647893,2.539764659208118,1.6043537856479926,1.512558561820498,1.083316201527584,1.1258582378664965,0.7573302487637729,0.6450865709656248,0.0,17.395878712447978
2024-06-04,8.127610446647893,2.539764659208118,1.6043537856479926,1.512558561820498,1.083316201527584,1.1527209394430782,0.7573302487637729,0.6450865709656248,0.0,17.42274141402456
2024-06-05,8.127610446647893,2.546833791201955,1.6043537856479926,1.512558561820498,1.083316201527584,1.1597900714369154,0.7573302487637729,0.6450865709656248,0.0,17.436879678012236
2024-06-06,8.127610446647893,2.546833791201955,1.6043537856479926,1.512558561820498,1.083316201527584,1.199377210602404,0.7573302487637729,0.6450865709656248,0.0,17.476466817177723
2024-06-07,8.127610446647893,2.546833791201955,1.6043537856479926,1.5124171791806214,1.083316201527584,1.2135154745900787,0.7714685127514473,0.6450865709656248,0.0,17.504601962513195
2024-06-11,8.127610446647893,2.546833791201955,1.6043537856479926,1.5152448319781564,1.083316201527584,1.2290675649765206,0.7714685127514473,0.6450865709656248,0.0,17.522981705697173
2024-06-13,8.127610446647893,2.546833791201955,1.6036468724486088,1.5152448319781564,1.083316201527584,1.2290675649765206,0.782779123941587,0.6450865709656248,0.0,17.53358540368793
2024-06-14,8.148817842629404,2.546833791201955,1.6036468724486088,1.5152448319781564,1.083316201527584,1.2290675649765206,0.782779123941587,0.6450865709656248,0.0,17.554792799669443
2024-06-17,8.148817842629404,2.5510752703982575,1.6036468724486088,1.5152448319781564,1.083316201527584,1.2290675649765206,0.7940897351317265,0.6634663141496018,0.0,17.58872463323986
2024-06-18,8.153059321825706,2.5199710896253733,1.6036468724486088,1.5223139639719936,1.083316201527584,1.2290675649765206,0.8039865199230988,0.7327438076892069,0.0,17.648105341988092
2024-06-19,8.153059321825706,2.5199710896253733,1.6036468724486088,1.5222574109160427,1.083316201527584,1.2290675649765206,0.8039865199230988,0.7327438076892069,0.0,17.64804878893214
2024-06-24,8.153059321825706,2.5200983340012626,1.6036468724486088,1.5222574109160427,1.083316201527584,1.2290675649765206,0.8039865199230988,0.7327438076892069,0.0,17.64817603330803
2024-06-26,8.153059321825706,2.52151216040003,1.6036468724486088,1.5222574109160427,1.083316201527584,1.2290675649765206,0.8039865199230988,0.7525373772719511,0.0,17.669383429289542
2024-07-02,8.153059321825706,2.5200983340012626,1.6036468724486088,1.5222574109160427,1.083316201527584,1.2361366969703578,0.8039865199230988,0.7525373772719511,0.0,17.675038734884613
2024-07-12,8.153059321825706,2.5143157840303036,1.6036468724486088,1.5216211890365974,1.083316201527584,1.2361366969703578,0.8039865199230988,0.7525373772719511,0.0,17.668619963034207
2024-07-18,8.153059321825706,2.5143157840303036,1.6036468724486088,1.5214798063967205,1.083316201527584,1.2361366969703578,0.8039865199230988,0.7525373772719511,0.0,17.668478580394332
2024-07-24,8.160128453819544,2.515729610429071,1.6036468724486088,1.5214798063967205,1.083316201527584,1.2361366969703578,0.8039865199230988,0.7723309468546955,0.0,17.69675510836968
2024-07-26,8.160128453819544,2.5143157840303036,1.6036468724486088,1.5214798063967205,1.083316201527584,1.2474473081604975,0.8039865199230988,0.7723309468546955,0.0,17.70665189316105
2024-07-30,8.16154228021831,2.512901957631536,1.6036468724486088,1.5214798063967205,1.083316201527584,1.2474473081604975,0.8039865199230988,0.7723309468546955,0.0,17.70665189316105
2024-07-31,8.171439065009684,2.511488131232769,1.6036468724486088,1.5214798063967205,1.083316201527584,1.2474473081604975,0.8039865199230988,0.7723309468546955,0.0,17.715134851553657
2024-08-01,8.186991155396125,2.511488131232769,1.6036468724486088,1.5257212855930231,1.083316201527584,1.2474473081604975,0.8039865199230988,0.7723309468546955,0.0,17.734928421136402
2024-08-05,8.186991155396125,2.511488131232769,1.6036468724486088,1.5257212855930231,1.083316201527584,1.2474473081604975,0.8181247839107733,0.7723309468546955,0.0,17.749066685124077
2024-08-06,8.186991155396125,2.480383950459885,1.6206127892338182,1.5257212855930231,1.083316201527584,1.2474473081604975,0.8322630478984478,0.7723309468546955,0.0,17.749066685124077
2024-08-07,8.186991155396125,2.4690733392697455,1.6206127892338182,1.5257212855930231,1.083316201527584,1.2728961833383114,0.8322630478984478,0.7723309468546955,0.0,17.76320494911175
2024-08-08,8.186991155396125,2.467659512870978,1.6206127892338182,1.5257212855930231,1.083316201527584,1.274310009737079,0.8322630478984478,0.7723309468546955,0.0,17.76320494911175
2024-08-09,8.186991155396125,2.4478659432882335,1.6206127892338182,1.5257212855930231,1.083316201527584,1.274310009737079,0.8322630478984478,0.7723309468546955,0.0,17.743411379529007
2024-08-13,8.186991155396125,2.4478659432882335,1.6177851364362834,1.5257212855930231,1.083316201527584,1.2771376625346138,0.8322630478984478,0.7723309468546955,0.0,17.743411379529007
2024-08-19,8.186991155396125,2.4478659432882335,1.6177851364362834,1.5257212855930231,1.083316201527584,1.2785514889333813,0.8322630478984478,0.7723309468546955,0.0,17.744825205927775
2024-08-20,8.182749676199823,2.4506935960857685,1.6177851364362834,1.5257212855930231,1.083316201527584,1.2785514889333813,0.8322630478984478,0.7723309468546955,0.0,17.743411379529007
2024-08-26,8.177094370604753,2.4506935960857685,1.6177851364362834,1.5257212855930231,1.083316201527584,1.287034447325986,0.8379183534935176,0.7723309468546955,0.0,17.751894337921613
2024-08-27,8.177094370604753,2.433727679300559,1.6177851364362834,1.5318855686916493,1.083316201527584,1.3294492392890096,0.8379183534935176,0.7723309468546955,0.0,17.78350749619805
2024-08-28,8.177094370604753,2.433727679300559,1.6177851364362834,1.5318855686916493,1.083316201527584,1.3290250913693793,0.8379183534935176,0.7723309468546955,0.0,17.78308334827842
2024-09-02,8.175680544205987,2.433727679300559,1.6177851364362834,1.5318855686916493,1.083316201527584,1.3290250913693793,0.8379183534935176,0.7723309468546955,0.0,17.781669521879653
2024-09-09,8.175680544205987,2.433727679300559,1.6290957476264232,1.5318855686916493,1.083316201527584,1.3290250913693793,0.8379183534935176,0.7723309468546955,0.0,17.792980133069793
2024-09-10,8.175680544205987,2.433727679300559,1.6290957476264232,1.5304717422928815,1.083316201527584,1.3290250913693793,0.8435736590885873,0.7723309468546955,0.0,17.797221612266096
2024-09-11,8.175680544205987,2.4407968112943963,1.6290957476264232,1.5304717422928815,1.083316201527584,1.3290250913693793,0.8435736590885873,0.7723309468546955,0.0,17.80429074425993
2024-09-23,8.175680544205987,2.4351415056993266,1.6290957476264232,1.5304717422928815,1.083316201527584,1.3360942233632167,0.826607742303378,0.7723309468546955,0.0,17.78873865387349
2024-09-26,8.185577328997358,2.4351415056993266,1.6290957476264232,1.5301889770131283,1.083316201527584,1.3360942233632167,0.826607742303378,0.7723309468546955,0.0,17.79835267338511
2024-09-27,8.191232634592428,2.4351415056993266,1.6290957476264232,1.5301889770131283,1.083316201527584,1.3360942233632167,0.826607742303378,0.7723309468546955,0.0,17.80400797898018
2024-09-30,8.191232634592428,2.415347936116582,1.6474754908104,1.507567754632849,1.083316201527584,1.3360942233632167,0.826607742303378,0.7723309468546955,0.0,17.779972930201133
2024-10-02,8.191091251952551,2.4224170681104193,1.723822116343842,1.451014698682151,1.083316201527584,1.3360942233632167,0.826607742303378,0.7723309468546955,0.0,17.806694249137838
2024-10-03,8.209470995136527,2.4167617625153497,1.7501334256249044,1.4651529626698254,1.083316201527584,1.3459910081545887,0.839332179892285,0.7723309468546955,0.6075353418143614,18.490024824190122
2024-10-04,8.209470995136527,2.4860392560549545,1.7501334256249044,1.484239619053186,1.083316201527584,1.3459910081545887,0.8746778398614713,0.7723309468546955,0.6068284286149777,18.61302772088289
2024-10-07,8.217953953529133,2.511488131232769,1.7501334256249044,1.484239619053186,1.083316201527584,1.3459910081545887,0.8775054926590061,0.7723309468546955,0.6153113870075824,18.658270165643447
2024-10-08,8.217812570889256,2.524212568821676,1.7501334256249044,1.4701013550655115,1.083316201527584,1.3700260569336355,0.8732640134627039,0.7723309468546955,0.6195528662038847,18.68075000538385
2024-10-09,8.217812570889256,2.480383950459885,1.7501334256249044,1.4701013550655115,1.083316201527584,1.3700260569336355,0.8845746246528434,0.7723309468546955,0.6082422550137451,18.63692138702206
2024-10-10,8.217812570889256,2.4789701240611173,1.7501334256249044,1.4701013550655115,1.083316201527584,1.3516463137496584,0.8874022774503783,0.7723309468546955,0.6082422550137451,18.619955470236853
2024-10-14,8.217812570889256,2.4817977768586523,1.7501334256249044,1.4697478984658197,1.083316201527584,1.3516463137496584,0.8874022774503783,0.7723309468546955,0.6082422550137451,18.62242966643469
2024-10-16,8.244675272465837,2.4860392560549545,1.7501334256249044,1.455609634478145,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7723309468546955,0.6082422550137451,18.645050888814975
2024-10-17,8.264468842048583,2.4860392560549545,1.7501334256249044,1.455609634478145,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7723309468546955,0.6082422550137451,18.664844458397717
2024-10-18,8.285676238030092,2.4860392560549545,1.7501334256249044,1.455609634478145,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7723309468546955,0.6082422550137451,18.68605185437923
2024-10-21,8.282848585232557,2.4860392560549545,1.7501334256249044,1.4554682518382682,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7723309468546955,0.6082422550137451,18.683082818941816
2024-10-22,8.282848585232557,2.4852757897996205,1.7501334256249044,1.4554682518382682,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7723309468546955,0.6082422550137451,18.682319352686484
2024-10-24,8.282848585232557,2.4854454489674724,1.7430642936310672,1.4554682518382682,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7723309468546955,0.6082422550137451,18.675419879860495
2024-10-25,8.282283054673051,2.4854454489674724,1.7430642936310672,1.4554682518382682,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7723309468546955,0.6082422550137451,18.67485434930099
2024-10-29,8.282283054673051,2.4854454489674724,1.7430642936310672,1.4554682518382682,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7072949325113927,0.6082422550137451,18.609818334957687
2024-10-30,8.282283054673051,2.4854454489674724,1.7430642936310672,1.4639512102308732,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7072949325113927,0.6082422550137451,18.618301293350292
2024-10-31,8.282283054673051,2.4854454489674724,1.7430642936310672,1.4625373838321056,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7072949325113927,0.6082422550137451,18.616887466951525
2024-11-01,8.282283054673051,2.4854454489674724,1.7430642936310672,1.469606515825943,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7072949325113927,0.6082422550137451,18.623956598945362
2024-11-04,8.282283054673051,2.4854454489674724,1.7430642936310672,1.4837447798136174,1.0875576807238865,1.3516463137496584,0.8888161038491457,0.7072949325113927,0.6080443193179176,18.63789692723721
2024-11-05,8.300662797857028,2.4854454489674724,1.8349630095509515,1.5386436588777574,1.0875576807238865,1.259747597829774,0.8859884510516108,0.7072949325113927,0.6080443193179176,18.70834789668779
2024-11-06,8.285916588517884,2.4925145809613096,1.9523106006486501,1.5782307980432464,1.086143854325119,1.208849847474146,0.8718501870639362,0.7072949325113927,0.6080443193179176,18.791155708863602
2024-11-07,8.274605977327743,2.4925145809613096,1.9664488646363245,1.60933497881613,1.086143854325119,1.1947115834864714,0.8718501870639362,0.7072949325113927,0.6080443193179176,18.810949278446344
2024-11-08,8.246329449352395,2.491100754562542,1.9763456494276965,1.6517497707791535,1.086143854325119,1.1947115834864714,0.8577119230762619,0.7072949325113927,0.6080443193179176,18.81943223683895
2024-11-11,8.247743275751162,2.556136768905845,2.011691309396883,1.6918317491842108,1.1002821183127933,1.2159189794679832,0.823780089505843,0.7072949325113927,0.5995613609253129,18.954240583961425
2024-11-12,8.261881539738837,2.468479532182263,2.004622177403046,1.7809028123065604,1.086143854325119,1.2130913266704484,0.8096418255181685,0.7072949325113927,0.5995613609253129,18.93161936158115
2024-11-13,8.261881539738837,2.468479532182263,2.011691309396883,1.7809028123065604,1.086143854325119,1.2130913266704484,0.8096418255181685,0.7072949325113927,0.5995613609253129,18.938688493574986
2024-11-14,8.276019803726511,2.468479532182263,2.0074498302005805,1.783871847743972,1.086143854325119,1.2130913266704484,0.811055651916936,0.7072949325113927,0.5995613609253129,18.952968140202536
2024-11-15,8.276019803726511,2.450099788998286,2.0074498302005805,1.799423938130414,1.1002821183127933,1.2130913266704484,0.811055651916936,0.7072949325113927,0.5995613609253129,18.964278751392676
2024-11-18,8.336814338873513,2.445858309801984,2.0230019205870224,1.8064930701242512,1.1002821183127933,1.2130913266704484,0.811055651916936,0.7072949325113927,0.5995613609253129,19.043453029723654
2024-11-19,8.339641991671048,2.428892393016774,2.037140184574697,1.8064930701242512,1.1002821183127933,1.2130913266704484,0.811055651916936,0.7072949325113927,0.5995613609253129,19.043453029723654
2024-11-20,8.339641991671048,2.4147541290290997,2.037140184574697,1.8206313341119256,1.1002821183127933,1.2130913266704484,0.811055651916936,0.7072949325113927,0.5995613609253129,19.043453029723654
2024-11-21,8.319848422088302,2.3805395301789276,2.051278448562371,1.8460802092897397,1.1002821183127933,1.2173328058667507,0.811055651916936,0.7072949325113927,0.5995613609253129,19.033273479652525
2024-11-22,8.300761765704943,2.3890224885715323,2.0187604413907203,1.8729429108663214,1.1002821183127933,1.2074360210753785,0.811055651916936,0.7072949325113927,0.5995613609253129,19.00711769127533
2024-11-25,8.299347939306175,2.3890224885715323,2.0187604413907203,1.8785982164613912,1.1002821183127933,1.2074360210753785,0.811055651916936,0.7072949325113927,0.5995613609253129,19.011359170471632
2024-11-26,8.288037328116035,2.391850141369067,2.061175233353744,1.8785982164613912,1.1002821183127933,1.2074360210753785,0.811055651916936,0.7072949325113927,0.5995613609253129,19.04529100404205
2024-11-27,8.288037328116035,2.3904363149703,2.062589059752511,1.7739750629525999,1.1002821183127933,1.2074360210753785,0.811055651916936,0.7072949325113927,0.5995613609253129,18.94066785053326
2024-11-28,8.288037328116035,2.3734703981850904,2.062589059752511,1.8022515909279488,1.1002821183127933,1.2074360210753785,0.811055651916936,0.7072949325113927,0.5995613609253129,18.9519784617234
2024-11-29,8.282382022520965,2.366401266191253,2.062589059752511,1.853149341283577,1.1002821183127933,1.2074360210753785,0.811055651916936,0.7072949325113927,0.5995613609253129,18.99015177449012
2024-12-02,8.282382022520965,2.3593321341974156,2.062589059752511,1.8602184732774145,1.1002821183127933,1.2074360210753785,0.811055651916936,0.7072949325113927,0.5995613609253129,18.99015177449012
2024-12-03,8.29086498091357,2.4031607525592067,2.083796455734023,1.7626644517624603,1.1002821183127933,1.2060221946766112,0.839332179892285,0.7072949325113927,0.5995613609253129,18.992979427287654
2024-12-04,8.295106460109873,2.404574578957974,2.083796455734023,1.8333557717008329,1.1002821183127933,1.2116775002716809,0.839332179892285,0.7072949325113927,0.5995613609253129,19.074981358416167
2024-12-05,8.295106460109873,2.394677794166602,2.0979347197216973,1.8291142925045305,1.1002821183127933,1.2116775002716809,0.839332179892285,0.7072949325113927,0.5995613609253129,19.074981358416167
2024-12-06,8.295106460109873,2.3960916205653695,2.0979347197216973,1.8291142925045305,1.1002821183127933,1.2116775002716809,0.8421598326898199,0.7072949325113927,0.5995613609253129,19.07922283761247
2024-12-09,8.297651347627653,2.397505446964137,2.065416712550046,1.8616322996761816,1.1002821183127933,1.2116775002716809,0.8421598326898199,0.7072949325113927,0.6023890137228478,19.086009204326555
2024-12-10,8.320272570007933,2.394677794166602,2.065416712550046,1.8277004661057628,1.1002821183127933,1.2258157642593552,0.8421598326898199,0.7072949325113927,0.6094581457166851,19.09307833632039
2024-12-11,8.330169354799304,2.3847810093752297,2.065416712550046,1.8272763181861325,1.1002821183127933,1.2258157642593552,0.839332179892285,0.7072949325113927,0.6094581457166851,19.089826535603223
2024-12-12,8.347135271584515,2.3932639677678345,2.065416712550046,1.8612081517565513,1.1002821183127933,1.237126375449495,0.839332179892285,0.7072949325113927,0.6094581457166851,19.1605178555416
2024-12-13,8.347135271584515,2.3904363149703,2.065416712550046,1.8640358045540866,1.1002821183127933,1.237126375449495,0.839332179892285,0.7072949325113927,0.6094581457166851,19.1605178555416
2024-12-16,8.347135271584515,2.394677794166602,2.093693240525395,1.8654496309528539,1.1002821183127933,1.0109141516467028,0.839332179892285,0.7072949325113927,0.6094581457166851,18.968237465309223
2024-12-17,8.347135271584515,2.3960916205653695,2.1078315045130696,1.8654496309528539,1.1002821183127933,1.0109141516467028,0.839332179892285,0.7072949325113927,0.6094581457166851,18.983789555695665
2024-12-19,8.347135271584515,2.3960916205653695,2.1219697685007444,1.8858087310951053,1.1002821183127933,1.0109141516467028,0.839332179892285,0.7072949325113927,0.6094581457166851,19.01828691982559
2024-12-20,8.340066139590677,2.3904363149703,2.1219697685007444,1.8858087310951053,1.1002821183127933,1.0109141516467028,0.839332179892285,0.7072949325113927,0.6094581457166851,19.005562482236684
2024-12-23,8.340066139590677,2.372056571786323,2.1219697685007444,1.8928778630889425,1.1002821183127933,1.0109141516467028,0.839332179892285,0.7072949325113927,0.6094581457166851,18.994251871046547
2024-12-30,8.331583181198072,2.369228918988788,2.1219697685007444,1.9720521414199197,1.1002821183127933,1.0250524156343774,0.839332179892285,0.7072949325113927,0.6094581457166851,19.07625380217506
2025-01-02,8.32734170200177,2.3678150925900208,2.1219697685007444,1.9932595374014312,1.1002821183127933,1.0250524156343774,0.839332179892285,0.7072949325113927,0.6094581457166851,19.0918058925615
2025-01-03,8.32734170200177,2.363573613393718,2.1219697685007444,1.9975010165977338,1.1002821183127933,1.0250524156343774,0.839332179892285,0.7072949325113927,0.6094581457166851,19.0918058925615
2025-01-06,8.301892826823956,2.363573613393718,2.083796455734023,2.0441572877570597,1.1002821183127933,1.0250524156343774,0.839332179892285,0.7072949325113927,0.6094581457166851,19.07483997577629
2025-01-07,8.301892826823956,2.3621597869949507,2.083796455734023,2.0406227217601414,1.1002821183127933,1.0250524156343774,0.839332179892285,0.7072949325113927,0.6094581457166851,19.069891583380606
2025-01-13,8.301892826823956,2.3522630022035784,2.083796455734023,2.0406227217601414,1.1002821183127933,1.0250524156343774,0.839332179892285,0.7072949325113927,0.6094581457166851,19.059994798589234
2025-01-14,8.301892826823956,2.3451938702097412,2.083796455734023,2.0406227217601414,1.1002821183127933,1.0250524156343774,0.839332179892285,0.7072949325113927,0.6094581457166851,19.052925666595392
2025-01-15,8.301892826823956,2.3395385646146716,2.083796455734023,2.0420365481589084,1.1002821183127933,1.0250524156343774,0.8379183534935176,0.7072949325113927,0.6094581457166851,19.047270361000322
2025-01-16,8.301892826823956,2.338124738215904,2.083796455734023,2.0420365481589084,1.1002821183127933,1.0250524156343774,0.8379183534935176,0.7072949325113927,0.6094581457166851,19.04585653460156
2025-01-17,8.301892826823956,2.338124738215904,2.083796455734023,2.0420365481589084,1.1101789031041656,1.0250524156343774,0.8379183534935176,0.7072949325113927,0.6094581457166851,19.055753319392927
2025-01-20,8.301892826823956,2.333883259019602,2.083796455734023,2.0420365481589084,1.1101789031041656,1.0250524156343774,0.8379183534935176,0.7072949325113927,0.6094581457166851,19.05151184019663
2025-01-21,8.301892826823956,2.3296417798232993,2.083796455734023,2.0420365481589084,1.1101789031041656,1.0250524156343774,0.8379183534935176,0.7072949325113927,0.6094581457166851,19.047270361000322
2025-01-23,8.301892826823956,2.3268141270257647,2.083796455734023,2.0420365481589084,1.1101789031041656,1.0250524156343774,0.8379183534935176,0.7072949325113927,0.6094581457166851,19.04444270820279
2025-01-24,8.301892826823956,2.3239864742282292,2.083796455734023,2.0420365481589084,1.1101789031041656,1.0250524156343774,0.8379183534935176,0.7072949325113927,0.6094581457166851,19.041615055405256
2025-01-27,8.294823694830118,2.3211588214306946,2.083796455734023,2.0222429785761644,1.1101789031041656,1.0250524156343774,0.8379183534935176,0.7072949325113927,0.6094581457166851,19.011924701031138
2025-02-06,8.29340986843135,2.3140896894368574,2.0753134973414182,2.0052770617909546,1.1101789031041656,1.0292938948306798,0.8379183534935176,0.7072949325113927,0.6094581457166851,18.982234346657023
2025-02-07,8.29340986843135,2.3070205574430203,2.0749600407417264,2.0052770617909546,1.1101789031041656,1.0391906796220518,0.8379183534935176,0.7072949325113927,0.6094581457166851,18.984708542854865
2025-02-10,8.291996042032585,2.3070205574430203,2.0749600407417264,2.0066908881897225,1.1101789031041656,1.0391906796220518,0.8379183534935176,0.7072949325113927,0.6094581457166851,18.984708542854865
2025-02-11,8.291996042032585,2.2957099462528805,2.0749600407417264,2.0066908881897225,1.1101789031041656,1.0349492004257494,0.8379183534935176,0.7072949325113927,0.6094581457166851,18.96915645246842
2025-02-12,8.291996042032585,2.2957099462528805,2.0749600407417264,2.0081047145884896,1.1101789031041656,1.0349492004257494,0.8379183534935176,0.7072949325113927,0.6094581457166851,18.97057027886719
2025-02-13,8.291996042032585,2.2957099462528805,2.0749600407417264,1.9868973186069778,1.1101789031041656,1.049087464413424,0.8379183534935176,0.7072949325113927,0.6094581457166851,18.963501146873355
