date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,UOB KAY HIAN (HONG KONG) LTD,FIRST SHANGHAI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-18,13.528716632082439,15.776140400239157,9.48337319312067,8.047501846446032,6.7168431048429635,3.2676819188970563,2.635726092920198,3.8297049203390428,3.5601118418738786,1.4917254598529879,68.33752541061443
2024-04-19,13.647240882073646,15.964302043400275,9.466280730137516,7.804678718390602,6.7168431048429635,3.2655716948616047,2.643815285056097,3.821967432209053,3.5590567298561533,1.4498726831498612,68.33962930397777
2024-04-22,13.657440298244996,15.984700875742973,9.48075721872472,7.724081876692576,6.7168431048429635,3.2655716948616047,2.6455738050856397,3.836739000457215,3.560815249885696,1.4769538916048253,68.34947701614321
2024-04-23,13.555094432525586,16.127844406147787,9.556021875989169,7.3572194281292855,6.7168431048429635,3.2655716948616047,2.648387437132909,3.8342770724158552,3.5429135159849467,1.585277670312665,68.18945063834278
2024-04-24,13.556501248549221,16.051172932859707,9.47618506664791,7.612556536418951,6.734780009144305,3.2655716948616047,2.6628073013751625,3.8518622727112857,3.5425618119790383,1.4688636443569092,68.2228625189041
2024-04-25,13.58709949706327,16.18271023106953,9.489901522878345,7.552204129005029,6.734780009144305,3.281398375127493,2.6659726374283403,3.8550276087644635,3.5446720360144903,1.4498716280378434,68.34363767453311
2024-04-26,13.671860162487251,15.841909049344071,9.33496781908346,7.259958147223297,6.734780009144305,3.281398375127493,2.6480357331270006,3.8504554566876514,4.024485632891358,1.4498716280378434,68.09772201315373
2024-04-29,13.708085675095838,16.056800196954242,10.535579784053741,7.066493159357084,6.7354834171561215,3.2908943832870254,2.6490908451447264,3.8251327682622307,2.834776492104245,1.4744131818661415,68.1767499032814
2024-04-30,13.627897161748672,15.981535539689798,10.60767910526501,7.062146801252066,6.7354834171561215,3.288784159251574,2.643815285056097,3.833573664404038,2.835128196110154,1.4744131818661415,68.09045651179967
2024-05-02,13.799528716632082,16.249533992192173,10.56371610452643,5.850109731649844,6.748848169380649,3.283860303168853,2.6849646537474063,3.8275946963035907,2.831962860056976,1.5152108465515421,67.35533007420955
2024-05-03,13.789329300460732,16.502057468434568,10.690860619702459,6.581281961101537,6.748496465374741,3.2792881510920404,2.679689093658777,3.539549115464425,2.8323145640628846,1.4543660535293497,68.09723279288151
2024-05-06,13.789329300460732,16.502057468434568,10.7007083318679,6.825531952308937,6.748144761368832,3.276826223050681,2.7036049660605634,3.2680336229029647,2.831962860056976,1.386135476383076,68.03233496289522
2024-05-07,13.789329300460732,16.502057468434568,10.668068793303556,6.98421728273485,6.748144761368832,3.2683853269088736,2.7099356381669186,3.2627580628143353,2.8316111560510673,1.3864871803889847,68.15099497063272
2024-05-08,13.393662293813527,17.09995427847923,10.669123905321282,7.1442042696866315,6.7499032813983755,3.2683853269088736,2.6898885098301273,3.091478211936834,2.8333696760806104,1.3868388843948931,68.32680863785039
2024-05-09,13.283930643970034,17.009918052966626,10.722315619174902,6.827807477227166,6.748144761368832,3.2683853269088736,2.6638624133928883,3.0995674040727326,2.8333696760806104,1.3966865965603348,67.853987971723
2024-05-10,13.177364330179719,17.11613266275103,10.721612211163086,6.57401962508353,6.748144761368832,3.258537614743432,2.632209052861112,3.088664579889565,2.833721380086519,1.6615197130095312,67.81192593113636
2024-05-13,13.083107656596207,16.840045018112757,10.663753385151056,7.066704533464637,6.748144761368832,3.2595927267611575,2.6184925966306754,3.104842964161362,2.8316111560510673,1.3646815320226497,67.5809763303204
2024-05-14,13.001512327225406,17.317659058136673,10.694041782435901,6.752610698835859,6.748144761368832,3.2550205746843455,2.6392431329792845,3.1020293321140926,2.81050891569655,1.336193507544051,67.656964091021
2024-05-16,13.02085604755038,17.573699574438155,10.68208384623501,6.590967537720255,6.748144761368832,3.2550205746843455,2.637484612949742,3.007420954524672,2.811212323708367,1.336193507544051,67.6630837407238
2024-05-17,13.052509408082159,17.739352161221117,10.65376252945521,3.2902254422677877,6.750958393416101,3.2550205746843455,2.651201069180178,3.0035522104596772,2.81050891569655,1.3231804593254317,64.53027116378856
2024-05-20,12.956494214469103,17.56385186227271,10.601851369887102,3.4746628917103366,6.750958393416101,3.2567790947138886,2.640649949002919,3.015158442654662,2.8080469876551892,1.3140361551718074,64.38248936095383
2024-05-21,13.116871241163436,17.829740090739634,10.584266169591672,3.1217627404776143,6.750958393416101,3.2121126859634934,2.651201069180178,3.0257095628319206,2.8080469876551892,1.3140361551718074,64.41470509619106
2024-05-22,13.081349136566667,17.988358597404424,10.542061688882637,3.087973129813949,6.750958393416101,3.183976365490803,2.6638624133928883,3.037315795026905,2.8143776597615444,1.3326764674849647,64.48290964724089
2024-05-23,12.56539935989871,18.292934266521296,10.5487440649949,6.363226884254211,6.750958393416101,3.1769422853726303,2.679689093658777,3.0369640910209967,2.809102099672915,1.3520201878099392,67.57598072662047
2024-05-24,12.504202862870608,18.044631238349805,10.567595399711603,6.7295107797277804,6.750958393416101,3.1787008054021735,2.6951640699187562,3.046108395174621,2.8098055076847324,1.3140361551718074,67.640713607428
2024-05-27,12.378292828755319,17.911687124116344,10.525390919002566,7.076587064326663,6.750958393416101,3.1822178454612597,2.698681109977843,3.0288748988850984,2.814025955755636,1.3309179474554214,67.69763408715225
2024-05-28,12.39622973305666,17.931734252453136,10.457037597158232,7.0200260260964376,6.750958393416101,3.1857348855203464,2.703253262054655,3.026412970843738,2.809102099672915,1.299264586923645,67.57975380719586
2024-05-29,12.48872788661063,17.859634931241867,10.499593781873177,6.666478739492843,6.750958393416101,3.1787008054021735,2.713804382231914,3.0534941792987023,2.8126191397320017,1.299264586923645,67.32327682622305
2024-05-30,12.427883093588436,17.990820525445788,10.51364048816516,6.099778074772272,6.750958393416101,3.171666725284001,2.7426441107164212,3.0228959307846517,2.9198888615341327,1.299264586923645,66.9394407906306
2024-05-31,12.458129638096578,18.007350613723492,10.497813807899272,5.8504663595118345,6.750958393416101,3.175183765343087,2.7648014630886646,3.02324763479056,2.9244610136109452,1.6699606091513381,67.12237329863187
2024-06-03,12.584391376217773,17.77698448985334,10.445058207012977,4.437839833995709,6.750958393416101,3.16674286920128,2.7415889986986954,3.0193788907255654,2.9483768860127317,3.602634966412267,67.47395491154644
2024-06-04,12.568916399957796,17.82798157071009,10.357941124749411,1.5927921781029086,6.750958393416101,3.1646326451658284,2.7429958147223297,3.015158442654662,2.942749621918194,3.5639475257623183,64.52807371715964
2024-06-05,12.49365174269335,17.657405127844406,10.374303801920304,1.251746913797348,6.7544754334751875,3.1575985650476563,2.726817430450533,3.0211374107551086,2.9388808778531987,3.5913804382231915,63.967397742060285
2024-06-06,12.473956318362465,17.586009214644953,10.36973164984349,1.1814061126156228,6.7544754334751875,3.1575985650476563,2.6923504378714873,3.014103330636936,2.939232581859107,3.6863405198185206,63.855204164175426
2024-06-07,12.422607533499805,17.705588576653888,10.318382864980832,1.3588154609080998,6.754123729469279,3.152323004959026,2.646277213097457,3.03872261105054,2.9561143741427216,3.5653543417859526,63.918309710547604
2024-06-11,12.397636549080294,18.05131361446207,10.59881370238807,1.132870959800232,6.754123729469279,3.153729820982661,2.6596419653219847,3.073541307635494,2.9603348222136248,3.303686561389934,64.08569303274363
2024-06-12,12.742658178876656,17.969366581085357,10.80338268912883,1.2048943129462244,6.755882249498822,3.1607639011008333,2.6754686455878733,3.0770583476945803,2.97194105440861,3.0560869412302605,64.41750290155804
2024-06-13,12.173601097316498,18.553898638905498,10.902231913621495,1.2557725178489783,6.757640769528366,3.151619596947209,2.679337389652868,3.067210635529139,2.9747546864558787,2.9403763232863223,64.45644356909224
2024-06-14,12.282277635142265,18.83983399570921,10.93707558119087,0.7855741567896458,6.757640769528366,3.1533781169767523,2.690943621847853,3.0566595153518796,2.9912847747335842,3.060307389301164,64.55497555657159
2024-06-17,11.754018218267506,18.69598705729258,10.853841311152534,3.948535856223402,6.757640769528366,3.161115605106742,2.6927021418773958,3.0566595153518796,2.9993739668694825,3.1000499419688388,67.01992438363872
2024-06-18,11.961523581753596,18.49657088594239,11.226176274047761,3.683201209861781,6.795273098160588,3.1350895086695036,2.6708964935110613,3.0570112193577885,3.0057046389758377,2.936859283227236,66.96830619350754
2024-06-19,12.128934688566103,18.71462736960574,11.152670136812858,4.045110610909859,6.797031618190132,3.125241796504062,2.637484612949742,3.0485703232159813,2.9571694861604474,2.8672218900573276,67.47406253297224
2024-06-20,12.203847641824641,18.70442795343439,11.12357858826012,3.8946136531495097,6.805824218337847,3.125241796504062,2.6392431329792845,3.04892202722189,2.957521190166356,2.8390855695846375,67.34230577146275
2024-06-21,12.099743256075687,18.575000879260013,11.13613442127106,5.7171438117680164,6.805824218337847,3.1322758766222347,2.651552773186087,3.052087363275068,2.965258678296346,1.0176105229838568,67.15263180107621
2024-06-24,12.105722224176134,18.34006260331305,11.149499173495586,6.298503147750853,6.771005521752893,3.144585516829037,2.6431118770442796,3.066155523511413,3.1822600499419686,0.6806780853233918,67.3815837231386
2024-06-25,12.215805578025533,18.703372841416662,11.1966310273274,6.025580839165758,6.772412337776528,3.1305173565926916,2.665269229416523,3.0457566911687124,3.167136777687898,0.7000182886083072,67.62250096718601
2024-06-26,12.269264586923645,18.807828931171528,11.215623043646467,5.911638940667534,6.774522561811978,3.1273520205395138,2.6564766292688073,2.9958147223296874,3.1555305454929137,0.7200654169450991,67.63411739879717
2024-06-27,12.203847641824641,18.767031266486125,11.215623043646467,5.958946646502303,6.771357225758802,3.1273520205395138,2.6480357331270006,3.004607322477403,3.152365209439736,0.6961495445433123,67.5453156543453
2024-06-28,12.304153624309782,18.86867372419372,11.14930010902824,6.120304927373123,6.771357225758802,3.1259452045158795,2.654718109239264,2.998276650371048,3.142165793268385,0.5255731016776282,67.66046846973587
2024-07-02,12.173319734111772,19.100094960081595,11.168643829353217,5.958674779305737,6.771357225758802,3.1259452045158795,2.660697077339711,2.9993317623887736,3.1604544015756337,0.6820813843069673,67.80060035873808
2024-07-03,11.965814370625681,19.11995779551929,10.430768824956917,5.92186965849541,6.771357225758802,3.12840713255724,2.6568283332747162,2.9989800583828647,3.1667850736819894,0.8811458516512503,67.04191432490416
2024-07-04,12.153976013786796,19.40483804030528,10.489503393943657,5.523093588435972,6.771357225758802,3.1266486125276964,2.660697077339711,2.9993317623887736,3.103830056624345,0.8670776914149051,67.10035346252594
2024-07-05,12.07783209650758,19.601088875602294,10.491965321985017,5.401142334611191,6.771357225758802,3.1248900924981537,2.6497942531565433,2.999683466394682,3.076397144163472,0.8670776914149051,67.06122850209265
2024-07-08,12.060950304223965,19.618674075897722,10.476842049730946,5.343898990609503,6.771357225758802,3.1241866844863364,2.6526078852038126,3.0126965146133013,3.0749903281398376,0.7816136179791088,66.91781767664334
2024-07-09,12.14184222558295,19.36931593570851,10.524181408926248,5.423523722435199,6.771357225758802,3.1241866844863364,2.6561249252628985,3.011993106601484,3.0742869201280203,0.7999022262863574,66.8967143811768
2024-07-10,12.259311363556431,19.415740864488445,10.543173425245314,5.293355607920374,6.771357225758802,3.1241866844863364,2.6617521893574367,3.0235993387964686,3.0742869201280203,0.7130313368269265,66.87979495656455
2024-07-11,12.13410473745296,19.102724299229767,10.556819188970563,6.3615362430978095,6.771357225758802,3.1241866844863364,2.636077796926107,3.015861850666479,3.0732318081102945,0.606816727042521,67.38271656174165
2024-07-12,12.086624696655294,19.159700348186966,10.584729012063447,5.941432490416066,6.771357225758802,3.1241866844863364,2.633264164878838,3.0165652586782965,3.0732318081102945,0.6426905356452011,67.03378222487954
2024-07-15,12.245946611331904,18.93390637639363,10.478514402279043,5.911821475046601,6.771357225758802,3.1182077163858897,2.627285196778391,3.010937994583758,2.965962086308163,0.6975563605669468,66.76149544543313
2024-07-16,12.208665986705588,19.124529947596102,10.42540709738684,5.87675658565751,6.771357225758802,3.135792916681321,2.624823268737031,2.996869834347413,2.9522456300777264,0.8150254985404284,66.93147399148877
2024-07-17,12.209721098723314,19.51034924207787,10.390588400801885,5.682389125312137,6.771357225758802,3.135792916681321,2.626581788766574,2.9993317623887736,2.9557274997362217,0.7928681461681849,67.07470720641508
2024-07-18,12.106320120986178,19.46849646537474,10.429275841451833,4.839959905743326,6.771357225758802,3.138958252734499,2.6381880209615587,2.973305665951535,2.931459923328527,1.7280490978792247,67.02537052017023
2024-07-19,12.207610874687862,19.238833749516406,10.41809165406394,5.244514120915837,6.756937361516548,3.138958252734499,2.6526078852038126,3.0039039144655857,2.9089508669503745,1.6531361446206871,67.22354482467556
2024-07-22,12.139380297541589,19.274004150107267,12.773010937994583,5.166221292160518,6.756937361516548,3.138958252734499,2.66104878134562,2.997221538353322,2.90754405092674,1.410812084549643,69.22513874723033
2024-07-23,12.409488974079414,18.988420497309463,12.79200295431365,4.906840642914922,6.756937361516548,3.1379031407167726,2.646277213097457,2.965919881827454,2.9128196110153692,2.0804522913515986,69.59706256814265
2024-07-24,12.494249639503394,18.918079696127737,12.790596138290015,4.849054619632118,6.756937361516548,3.1371997327049552,2.626230084760665,2.9680301058629057,2.9202053951394507,2.1033130517356593,69.56389582527345
2024-07-25,12.341258396933142,19.129805507684733,12.749602574473323,5.308768684275314,6.758344177540182,3.136848028699047,2.650849365174269,2.9694369218865404,2.9233707311926285,2.1033130517356593,70.07159743959484
2024-07-26,12.228361411036472,19.1611071642106,12.854860549361657,5.549482643407309,6.758344177540182,3.1298139485808742,2.643815285056097,2.9789329300460734,2.900861674814476,2.0551296029261774,70.26070938697991
2024-07-29,12.103858192944818,19.140004923856083,12.776078852038125,6.085868533042591,6.756937361516548,3.1294622445749662,2.643815285056097,2.9332114092779515,2.7021489114761015,1.8310941511623817,70.10247986494566
2024-07-30,11.733865578728942,19.209642317025992,12.795070868357191,6.456566665494321,6.756937361516548,3.1294622445749662,2.646980621109275,2.9353216333134036,2.6891358632574827,1.7917033025006155,70.14468645587874
2024-07-31,11.524601695213308,19.213511061090983,12.777169134456443,6.570892624766995,6.756937361516548,3.1294622445749662,2.646277213097457,2.933914817289769,2.688784159251574,1.845865719410544,70.08741603066859
2024-08-01,11.561882319839622,19.191002004712836,12.803898638905498,6.451600956634897,6.756937361516548,3.1294622445749662,2.662455597369254,2.938486969366581,2.676474519044772,1.9376604649526958,70.10986107691767
2024-08-02,11.450743853972496,19.095690219111596,12.782012098617804,6.4163120317940425,6.76397144163472,3.1294622445749662,2.660345373333802,2.9346182253015862,2.566039461189463,2.050909154855274,69.85010410438575
2024-08-05,11.459219920514894,19.03590053810713,12.777264797946048,6.344728660359442,6.76397144163472,3.1294622445749662,2.652959589209721,2.936728449337038,2.56674286920128,2.1986248373368973,69.86560334822214
2024-08-06,11.396968311469067,19.119606091513383,12.757217669609258,6.390303520557099,6.76397144163472,3.1153940843386208,2.6543664052333558,2.93356311328386,2.5674462772130977,2.2767031266486124,69.97554004150108
2024-08-07,11.383251855238631,19.185374740618297,12.75616255759153,6.774327717792705,6.76397144163472,3.1153940843386208,2.6497942531565433,2.9099989448879824,2.578349101396265,2.4476312735202055,70.56425597017551
2024-08-08,11.038230225442268,19.237778637498682,12.778906200541623,4.255334646361622,6.76397144163472,3.1153940843386208,2.646980621109275,2.911405760911617,2.579755917419899,2.5144550346428445,67.84221256990118
2024-08-09,11.041043857489537,19.278224598178173,12.609759786163966,4.298981816902894,6.76397144163472,3.1153940843386208,2.650145957162452,2.911405760911617,2.579755917419899,2.572486195617768,67.82116941581965
2024-08-12,11.01712798508775,19.357006295501705,12.267393521612211,4.218178876657405,6.76397144163472,3.1153940843386208,2.6385397249674676,2.9078887208525304,2.582921253473077,2.643178700805402,67.51160060493089
2024-08-13,11.033658073365455,19.466737945345198,12.487805015299125,4.224278830935884,6.76397144163472,3.118911124397707,2.6378363169556502,2.910350648893891,2.5794042134139907,2.6083600042204482,67.83131361446206
2024-08-14,11.002708120845496,19.400969296240284,12.536480849716877,6.118377589420743,6.76397144163472,3.118911124397707,2.637132908943833,2.910350648893891,2.5575985650476563,2.749745014595716,69.79624555973693
2024-08-15,10.938697991770125,19.340476207224,14.623902155945556,7.199017690711497,6.76397144163472,3.1259452045158795,2.6223613406956705,2.905778496817079,2.5579502690535647,2.787729047233848,72.86582984560194
2024-08-16,10.917595751415607,19.352082439418986,15.27103752681743,6.454462772130974,6.756937361516548,3.1259452045158795,2.6213062286779447,2.905778496817079,2.5579502690535647,2.8116449196356346,72.77474096999966
2024-08-19,10.903527591179262,19.356654591495797,15.309513945063834,6.54032919494953,6.756937361516548,3.1259452045158795,2.615327260577498,2.907537016846622,2.5579502690535647,2.838022720078782,72.91174515527732
2024-08-20,10.89930714310836,19.37353638377941,15.160743150564485,6.605324095241445,6.756937361516548,3.1259452045158795,2.614272148559772,2.907537016846622,2.558653677065382,2.8193824077656244,72.82163858896354
2024-08-21,10.879260014771567,19.336959167164913,15.01212675412373,6.788329054267928,6.756937361516548,3.1241866844863364,2.6195477086484016,2.9068336088348046,2.558653677065382,2.8193824077656244,72.80221643864525
2024-08-22,10.857102662399324,19.307952027573595,14.990328491541518,6.817513100974221,6.756937361516548,3.1171526043681634,2.6234164527133967,2.9089438328702566,2.558653677065382,2.8193824077656244,72.75738261878803
2024-08-23,10.753701684662188,19.398339957092112,15.004472268139136,6.981781732493933,6.756937361516548,3.1108219322618083,2.6234164527133967,2.9089438328702566,2.558301973059473,2.834857384025604,72.93157457883446
2024-08-26,10.75334998065628,19.35332184433581,15.06419160834242,7.03787852143636,6.747089649351107,3.1108219322618083,2.6177891886188585,2.9089438328702566,2.558301973059473,2.8352090880315126,72.98689761896388
2024-08-27,10.764604508845355,19.344177540182184,15.056793162874124,7.020952766152007,6.747089649351107,3.1087117082263567,2.6213062286779447,2.9089438328702566,2.557246861041747,2.848925544261949,72.97875180248303
2024-08-28,10.671754651285479,19.325185523863116,15.064882355010024,7.133757957303135,6.747089649351107,3.1101185242499914,2.624823268737031,2.9089438328702566,2.5604121970949247,2.8777652727464567,73.02473323251152
2024-08-29,10.744909084514473,19.36492807653079,15.064557732212569,7.079144655857631,6.747089649351107,3.1101185242499914,2.626581788766574,2.911054056905708,2.5614673091126505,2.8886680969296243,73.09851897443112
2024-08-30,10.709035275911791,19.412408117328457,14.943571554180002,7.129790032708473,6.747441353357014,3.1101185242499914,2.6290437168079346,2.911054056905708,2.5614673091126505,2.917507825414132,73.07143776597616
2024-09-02,10.683009179474553,19.24499701051595,15.721927689656384,7.234383990433652,6.747441353357014,3.1101185242499914,2.633967572890655,2.911054056905708,2.5621707171244683,2.955140154046355,73.80421024865473
2024-09-03,10.623219498470087,19.085323391833434,15.73353392185137,7.401879506207576,6.747441353357014,3.1101185242499914,2.6336158688847466,2.910350648893891,2.580107621425808,3.036559631414202,73.86214996658812
2024-09-04,10.619350754405092,19.078641015721168,15.748305490099531,7.416510392853374,6.747441353357014,3.1101185242499914,2.6300988288256604,2.910350648893891,2.580107621425808,3.1019765765132066,73.94290120634473
2024-09-05,10.639749586747794,19.067738191538,15.746195266064081,7.485212956775578,6.747441353357014,3.1101185242499914,2.6353743889142898,2.910350648893891,2.580107621425808,3.1209685928322726,74.04325713079872
2024-09-09,10.6970773397109,19.07020011957936,15.356972531917137,7.469161537649914,6.747441353357014,3.1101185242499914,2.6325607568670204,2.910350648893891,2.580107621425808,3.1476980972813284,73.72168853093237
2024-09-10,10.59648999402103,19.118031864382935,15.79882390180424,7.42589104209897,6.747441353357014,3.1101185242499914,2.629747124819752,2.910350648893891,2.580107621425808,3.201860514191256,74.1188625892449
2024-09-11,10.613020082298737,19.115569936341576,15.818624837336898,7.41611367073471,6.747441353357014,3.1101185242499914,2.641705061020645,2.910350648893891,2.578349101396265,3.201860514191256,74.15315372982099
2024-09-12,9.50585587169838,19.601976576513206,16.06793092533324,7.479490732599444,6.748144761368832,3.1097668202440825,2.644518693067914,2.913867688952977,2.604726901839412,3.201860514191256,73.87813948580875
2024-09-13,9.42074350226849,19.486617662575174,16.340037280624625,7.396798438434214,6.748144761368832,3.109415116238174,2.6459255090915486,2.913867688952977,2.5952308936798794,3.201860514191256,73.85864136742516
2024-09-16,9.365525973340837,19.386030316885307,16.07520416417543,7.564292195688109,6.748144761368832,3.109415116238174,2.6536629972215384,2.9117574649175255,2.5923750571519006,3.2321070586993987,73.63851510568705
2024-09-17,8.97759645482362,19.697640066120353,16.18563922203074,7.671006225160905,6.748144761368832,3.109415116238174,2.664214117398797,2.9142193929588855,2.5301234481060737,3.471617486723174,73.96961629092955
2024-09-19,8.97759645482362,19.697640066120353,16.183528997995285,7.641849963071079,6.748144761368832,3.109415116238174,2.6645658214047057,2.9142193929588855,2.529420040094257,3.471617486723174,73.93799810079837
2024-09-20,8.97759645482362,19.697640066120353,16.176143213871207,7.694410016530089,6.748144761368832,3.109415116238174,2.668434565469701,2.9142193929588855,2.5332887841592515,3.471617486723174,73.9909098582633
2024-09-23,8.974079414764534,19.741251362853024,16.086106988358598,7.704374142721486,6.748144761368832,3.109415116238174,2.676523757605599,2.9173847290120634,2.532937080153343,3.495709211127915,73.98592656420357
