date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,HANG SENG SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-03,49.83182672990082,4.860549707628663,9.24100547890979,9.305124953762107,3.5042664064531186,1.079973990966863,1.3649999552097787,0.8835103674904257,0.6688722732983937,0.5363723650028319,81.27650222862279
2024-04-05,49.9651176588436,4.666334538356728,9.251260278331056,9.245163814980344,3.5290090911032657,1.0778276375996214,1.3737940419227828,0.8931018841002867,0.6688722732983937,0.5366406591737372,81.20712187770982
2024-04-08,50.147672688921844,4.655543150593652,9.262945979997149,9.324533354085391,3.5346134582288404,1.077678585282452,1.3895345628251567,0.8777913791329469,0.6688722732983937,0.5358059661975876,81.47499139856342
2024-04-09,50.196476665554194,4.655543150593652,9.262945979997149,9.273057018458505,3.542426929747186,1.0798547491131274,1.3642552898331997,0.8758842547347623,0.6688722732983937,0.5381013718819988,81.45741768321216
2024-04-10,50.192095123638666,4.625971170867212,9.28947729245333,9.28617123753235,3.5421288251128473,1.067185302153715,1.4108192337169696,0.903970406437498,0.6688722732983937,0.5388764439312804,81.52556730914226
2024-04-11,50.10013647677317,4.542621115105995,9.338157779240909,9.34391447783463,3.492524213958818,1.0663804196409994,1.4108462121863774,0.9205218464714331,0.6688722732983937,0.5388764439312804,81.42285125844201
2024-04-12,50.12191302031164,4.354964247789521,9.374854459728054,9.368993797143105,3.471150111676703,1.0693912764478244,1.4130050859482612,0.9251558830122346,0.6688722732983937,0.5396217055171283,81.30792186087287
2024-04-15,50.13462621412614,4.358929039426231,9.413429199411535,9.406921426191596,3.4536513696409967,1.070716724178255,1.418162296122328,0.9483192838358113,0.6688722732983937,0.539383221809657,81.41301104804096
2024-04-16,50.0960809122753,4.2929286733835506,9.56397203975279,9.506629377552903,3.4453938712698036,1.0606821495556074,1.400036043831338,0.9582806737707287,0.6688722732983937,0.5410526077619561,81.53392862245238
2024-04-17,50.08220503586072,4.231697981490296,9.59041392081867,9.493525815719735,3.4371363728986104,1.0472972514737808,1.430412906070494,0.959669841366749,0.6688722732983937,0.5408778439200748,81.48210924291752
2024-04-18,50.090129774933835,4.173418525476999,9.690666509346913,9.477683864715527,3.4245910119932415,1.04690971544914,1.428683899191327,0.9707776671991759,0.6688722732983937,0.5400431509439252,81.51177639254847
2024-04-19,49.9777912792679,4.1324887591822375,9.763046314564452,9.559905818014245,3.4018952628147843,1.0466414212782347,1.401317893758996,0.938531092693445,0.6688722732983937,0.5396258044558505,81.43011591932854
2024-04-22,49.82363854085711,4.0783471445458845,9.869976446901893,9.664980323529084,3.4073878407024827,1.0454490027408785,1.4074551974446114,0.9608358031178078,0.6688722732983937,0.5400729614073592,81.46701553454551
2024-04-23,49.88129361671378,4.076290222568944,10.061806779099115,9.664021097341939,3.411889220681003,1.0454490027408785,1.4219693158813143,0.9220053641842217,0.6688722732983937,0.5400384557959343,81.69363534830552
2024-04-24,49.79411448145064,4.105027509319235,10.071107643690496,9.576513897928706,3.425879196644379,1.0339421638553885,1.5211688497887563,0.9081174145319482,0.6688722732983937,0.5389652791123136,81.64370870962026
2024-04-25,49.77894520355382,4.099274089876491,10.128880321825417,9.548412691941936,3.419261273762051,1.0297388885112069,1.5188779156738603,0.9166958225420077,0.6691107570058651,0.5392633837466526,81.6484603484393
2024-04-26,49.829915953720864,4.15063751837312,10.141519958321394,9.48375014497201,3.4155349658328116,0.9846654677991324,1.5189025093061932,0.9206539068244454,0.6691107570058651,0.5368785466719398,81.65156972882778
2024-04-29,49.821550914102836,4.138295986511481,10.145544370884974,9.394693621247956,3.389212326620668,0.9830948290069582,1.5198442963722292,0.9311673865421586,0.6691107570058651,0.536476105415582,81.5289905937107
2024-04-30,49.78444918394378,4.145480308199054,10.162387282725133,9.407763050100492,3.393165268598163,0.9815446849083947,1.5393105289945734,0.9595333839703802,0.6691107570058651,0.5363270530984123,81.57907150154425
2024-05-02,49.62695126437876,4.16214435725861,10.370166212859498,9.248069142746614,3.414748044124315,0.991303810848913,1.5769352092084163,1.0010408025203315,0.6691107570058651,0.5367145891230533,81.59718419007437
2024-05-03,49.51382793373676,4.178569922610696,10.446033842298803,9.25201314158508,3.4574664382251106,0.996759125657319,1.6138431713551493,0.9967088950264328,0.6691107570058651,0.5403812761254244,81.66471450362664
2024-05-06,49.45114688827129,4.178569922610696,10.446033842298803,9.111491237579452,3.4717517613549584,1.014228057229591,1.6147979259727792,1.0108252673547686,0.6653546386131922,0.543541185249419,81.50774072653495
2024-05-07,49.41620827986516,4.178569922610696,10.446033842298803,9.05171440198787,3.5196273656298205,1.0198622348186004,1.6154239457048913,1.0309013475328124,0.6612407946593124,0.5530805335482707,81.49266266865624
2024-05-08,49.20334152341037,4.2553616764164515,10.60704015530536,9.020764955272305,3.474106787966237,1.0173581558901519,1.618637141032274,1.0283664893008682,0.6556960484606048,0.55200735686465,81.43268028991928
2024-05-09,49.18832860139426,4.202060567796618,10.865735356984846,8.969227359143064,3.469814081231754,1.012260566642953,1.5837473472600168,1.0416964616038176,0.6556960484606048,0.5453298130554537,81.53389620357339
2024-05-10,49.37947463440336,4.160981749184687,10.939188338886003,8.897292027935325,3.459064130012851,1.0059705588583976,1.5589954213662054,1.0427355053068066,0.6556960484606048,0.543869100347192,81.64326751476143
2024-05-13,49.282935162674285,4.2428710922376425,11.005039652611515,8.902668121437156,3.437272681242662,1.0040030682717593,1.5589845405470522,1.0579272901035208,0.6556960484606048,0.5445845514696058,81.69198220905581
2024-05-14,49.216946646290815,4.136656411022615,11.097452089256642,8.865817395380216,3.427345796919169,0.99371845838706,1.5647536850092583,1.0676999798049016,0.6556960484606048,0.5420208516142895,81.56810736214557
2024-05-16,49.20777501005843,4.161220232892158,11.207750803962115,8.797472659966935,3.4240219302462878,0.9884329886940687,1.558444673054264,0.916585374774985,0.6556960484606048,0.5373406088551653,81.45474033096501
2024-05-17,49.163503863443516,4.278673458821771,11.243493549619375,8.68010797111372,3.4539637832977843,0.9860779620827897,1.509415627422985,0.9187623583934049,0.6556960484606048,0.5355817915125646,81.42527641416851
2024-05-20,48.97419855202531,4.3509936431124405,11.261856795094664,8.694540706985249,3.453904162370917,0.983517541378451,1.5066006253609208,0.9471348395974234,0.6556960484606048,0.5342696094383623,81.36271252382433
2024-05-21,48.95170283105649,4.297603103102305,11.271902921271892,8.68946636989953,3.459866255057699,0.9837173460096169,1.500230129325094,0.9629550289633245,0.6516418254335928,0.535074491951078,81.30416030207061
2024-05-22,48.95561575248682,4.333345848759565,11.229303769024833,8.749282108145891,3.472163071224188,0.9828181879062915,1.4972511697141433,0.9634190288266734,0.6505388382865381,0.5363563418787362,81.37009411625368
2024-05-23,49.00763963180083,4.3280395862683285,11.252764603747321,8.75749787186828,3.4506250113931864,0.9844611915984516,1.4986543482279773,0.9591386189083567,0.6505388382865381,0.5369227406839805,81.42628244278325
2024-05-24,49.09205712573146,4.295337507881328,11.308301497124699,8.66114240522475,3.452167702875891,0.9859994115116413,1.5419069458335086,0.9655638916707433,0.6505388382865381,0.537429518562357,81.49044484470292
2024-05-27,49.061781246437185,4.301120737787507,11.331881573700924,8.601850660399394,3.4490674146787645,0.9847175615839832,1.5341562253406915,0.9778996850181718,0.6505388382865381,0.537429518562357,81.4304434617955
2024-05-28,49.0895798762201,4.358505879897787,11.346935857735048,8.522442814848837,3.4509454738751013,0.9844228851529389,1.539951379432244,0.9856567402344686,0.6505388382865381,0.5372208453183197,81.46620059100138
2024-05-29,48.958782816122046,4.332481345319981,11.365179861356603,8.520532262247357,3.5287375177813822,0.9891627488389308,1.53870932647327,0.9779382150421602,0.6505388382865381,0.5368333092936788,81.39889624076194
2024-05-30,48.9382545112137,4.34977141411165,11.395705775912928,8.49649943925773,3.5302802092640877,0.9967380347544395,1.5430173110702632,0.979366583397596,0.6505388382865381,0.5367438779033771,81.41691599517232
2024-05-31,48.953510612085275,4.4313924629937,11.456727794562145,8.556766582446643,3.5237815282354945,0.9983214175197316,1.5382290053811911,0.9850171567414939,0.6505388382865381,0.5388902312706186,81.63317562952284
2024-06-03,48.74714328192067,4.48686973544421,11.485614133629605,8.280464873906137,3.512796372460098,0.9983214175197316,1.54227391263838,1.0573954714358598,0.6505388382865381,0.5388902312706186,81.30030826851184
2024-06-04,48.55153179054149,4.507588007530779,11.542790602495847,9.313313068279658,3.1109513253709684,1.005267255499833,1.531184047610172,0.9094925712101545,0.6505388382865381,0.5382940220019404,81.66095152882738
2024-06-05,48.56243712880104,4.518051480196082,11.612099929979692,9.320304516268815,3.1517767550437106,1.0049095299386261,1.538934768102989,0.9115785583889424,0.6505388382865381,0.5373897961198314,81.80802130112626
2024-06-06,48.54972654340209,4.527143671543425,11.63082090101619,9.306042445300445,3.1585139197797747,1.0068059225699744,1.5461305668189838,0.9108342656431562,0.6505388382865381,0.5374196065832653,81.82397668094384
2024-06-07,48.384198132144924,4.463766626282928,11.686596278101039,9.346790218715942,3.1553242001923465,1.0054346412520143,1.5422775644201505,0.9193739200507518,0.6906637220685833,0.5362719037410596,81.73069720696974
2024-06-11,48.48660050224371,4.466926535406923,11.590785448624446,9.55938324059025,3.1532631792766836,0.9970529823006187,1.5386998616511298,0.944326321311156,0.7500461652289353,0.5341553608372519,82.0212395974711
2024-06-12,48.63012089171384,4.452677133885514,11.52961437765806,9.495187674530015,3.15117644683631,0.9939825045669257,1.556168793223402,0.9079947444749175,0.7727021174387083,0.5335591515685737,82.02318383589626
2024-06-13,48.59923494128539,4.475184033778117,11.646322342001824,9.400310285189699,3.1802316621791236,0.9971755778314906,1.5299533971534613,0.8141819613099833,0.7904989641087535,0.5340957399103841,81.96718890474823
2024-06-14,48.63551353002287,4.524550161224675,11.633354790408072,9.107178334255991,3.1599009261171958,0.9979119708044668,1.5187144798080838,0.8116488171796866,0.8100546281213996,0.5341851713006859,81.73301280924314
2024-06-17,48.38817484796701,4.4758994849005305,11.648140780271293,8.012007639765947,3.1579223311329283,0.9986572323903147,1.5386543261682344,1.5862357011690038,0.8100546281213996,0.5341851713006859,81.14993214318734
2024-06-18,48.40585468856808,4.5238347101022605,11.684211441026324,7.952974649763201,3.154732909650135,0.99686860458428,1.4846438030448317,1.515078050426098,0.8100546281213996,0.5345628698723934,81.062816355159
2024-06-19,48.35968416827547,4.6185723628952315,11.755547880023675,7.9349463248445895,3.156670366194863,0.9892108182112181,1.484685388641322,1.4255652030330297,0.8100546281213996,0.5346821117261291,81.06961925196694
2024-06-20,48.30329327964687,4.675450727127136,11.785477585311323,7.985821532476331,3.156253019706788,0.9904330472120084,1.4847027532362724,1.3914386316508391,0.8100546281213996,0.5342051443111865,81.11713034880016
2024-06-21,48.51350273139117,4.662214881362479,11.887280317938131,7.958006283360051,3.166105452397855,0.9862595823312608,1.4847757888716855,1.3523951969560177,0.8100546281213996,0.5311346665774936,81.35172952930753
2024-06-24,48.405742228594775,4.679624192007884,11.953310494444247,7.88268291845689,3.208328098491744,0.9827133296011626,1.4847826452782753,1.310030056846914,0.8100546281213996,0.5308961828700223,81.2481647747133
2024-06-25,48.47920601678892,4.690564632088129,11.913424094369672,7.961457962394905,3.2824369105884488,0.9825676309611295,1.478618586701728,1.2847652419297224,0.8100546281213996,0.5312240979677954,81.41431980191186
2024-06-26,48.49249708643709,4.698762509532455,11.932472980503942,8.440060779361477,3.2998909369290037,0.9811997778464645,1.4730216721920113,0.7649286664675228,0.8100546281213996,0.5319991700170771,81.42488820740844
2024-06-27,48.330971251579044,4.70177336633928,11.940015027752722,8.491974136382304,3.307269026628897,0.9736314228637043,1.4764200650234771,0.8020757085309961,0.8100546281213996,0.5323270851148502,81.36651171833668
2024-06-28,48.308398321509934,4.748545983467087,11.895865731407099,8.492338867402417,3.306941111531124,0.9745555472301555,1.4692759129353816,0.8266920713423415,0.8100546281213996,0.531671254919304,81.36433942986623
2024-07-02,48.30069753354337,4.761006757182463,11.930952646868812,8.5336677212764,3.3072392161654633,0.9637045385402117,1.4692870173330108,0.7826385411104997,0.8100546281213996,0.5318203072364737,81.3910689073781
2024-07-03,48.29003768445019,4.781277872317522,11.946662761098484,8.515334807947655,3.3552489675257777,0.964330558272324,1.4705092463338012,0.7853483867628009,0.8100546281213996,0.5316414444558701,81.45044635728583
2024-07-04,48.31637284405698,4.800326758451791,11.964817333329735,8.437803829174896,3.3929890142331103,0.9636151071499099,1.4704630401154786,0.8055461681578134,0.8100546281213996,0.531701065382738,81.49368978817385
2024-07-05,48.304131251774,4.834906896035129,11.930893025941945,8.429542679021932,3.3924226154278663,0.9631381397349673,1.4704183244203277,0.8093830729063922,0.8100546281213996,0.5318501176999075,81.47674075108387
2024-07-08,48.23860867293401,4.819882422464438,12.006551982137212,8.409735340171745,3.3927207200622047,0.9632871920521369,1.4682560224551489,0.7831935374134804,0.8100546281213996,0.5321482223342466,81.42443874014602
2024-07-09,48.177348617734275,4.842270080503305,12.063668830076587,8.396064708797905,3.3922437526472624,0.964328918696835,1.4666760678931516,0.7926176682711603,0.8100546281213996,0.5320587909439449,81.43733206368582
2024-07-10,48.136917878597394,4.7990150980607,12.08715947526251,8.445446486737765,3.4025768045350424,0.9660281151125679,1.4899370979844744,0.7987044432212549,0.8100546281213996,0.5340709972257339,81.46991102485885
2024-07-11,48.10408105691567,4.831478692740229,12.102963492451998,8.454825827374135,3.4066831958730637,0.9704698741642209,1.5085787731882367,1.0206867922371825,0.8100546281213996,0.5351143634459208,81.74493669651206
2024-07-12,48.12909315362911,4.870232295204315,12.096971589301782,8.45593507471851,3.406802437726799,0.9705593055545225,1.5095051333394454,1.0001808451764218,0.8100546281213996,0.5352634157630904,81.7845978785354
2024-07-15,48.11171193934548,4.924248854946563,12.112592272141152,8.433512165806633,3.408255697819202,0.9711657994330855,1.5095051333394454,0.9989672612100273,0.8100546281213996,0.5348907849701665,81.81490453713316
2024-07-16,48.10556114642516,4.982021533081483,12.097329314862987,8.381843850795233,3.421603332821736,0.9701224332128986,1.5095498490345964,0.9966167806944219,0.8100546281213996,0.5349802163604682,81.80968308541038
2024-07-17,48.11847243076919,5.014932284712522,12.104543447013995,8.37476744298529,3.422050489773245,0.9726861330682149,1.5149753533795682,0.9931321610974734,0.8100546281213996,0.5355988580028805,81.86121322892377
2024-07-18,48.12270685804766,5.074821505751251,12.141269937964575,8.237628504896302,3.3958769028782707,0.9773961862907731,1.5149647706650493,0.9798623314045021,0.8100546281213996,0.5369403288574065,81.79152195487718
2024-07-19,48.136414156291515,5.154206769875758,12.1465578670208,8.121810979095308,3.3959067133417045,0.9860114102231735,1.51603794734867,0.9656398338263412,0.8100546281213996,0.538460662492536,81.77110096763721
2024-07-22,51.24079719320178,5.1799331998192235,12.12622623664497,8.088583044133332,3.3981424980992476,0.9808840105125407,1.516038841662573,0.9650126962018504,0.8100546281213996,0.539474218249289,84.8451465666462
2024-07-23,51.376038695293204,5.149377474799464,12.088439312983887,7.981698074647994,3.3796778225221242,0.9567249402102714,1.5160382454533043,0.933217079481716,0.8100546281213996,0.5395636496395908,84.73082992315295
2024-07-24,51.39897792143175,5.115095441850466,12.12146930646866,7.944183469570381,3.3799461166930294,0.9440256827874249,1.5161062878360922,0.9410181051315777,0.8100546281213996,0.5412032251284559,84.71208018501923
2024-07-25,51.40162777352639,5.105734956332217,12.12397338539711,7.954106851164419,3.361642492144608,0.940686910882827,1.517567000544354,0.9501731220306077,0.8100546281213996,0.5412032251284559,84.70677034527239
2024-07-26,51.4231238751301,5.121117155464116,12.107160284020383,7.936179881821485,3.310487736892015,0.9295079870951101,1.517567000544354,0.9475763325608797,0.8100546281213996,0.5411137937381542,84.643888675388
2024-07-29,51.45010413316561,5.142848983307437,12.111631853535469,7.863439444522556,3.313915940186915,0.9191041353566748,1.5185192212725918,0.9928289886843504,0.8100546281213996,0.5416503820799645,84.66409771023297
2024-07-30,51.43519368461755,5.159304359122956,12.117355462514782,7.867526980742455,3.3157790941515346,0.9108764474489152,1.5185707188481739,0.9608466094108027,0.8100546281213996,0.5423956436658124,84.63790362864438
2024-07-31,51.36625072772931,5.155041462851908,12.175485866210908,7.86980800287826,3.315630041834365,0.9040498513225494,1.5397224350730714,0.960439994689564,0.8100546281213996,0.5436178726666028,84.64010088337794
2024-08-01,51.232242037353195,5.078875728778263,12.247388704013504,7.800704293065951,3.2967363936884273,0.897072414251208,1.5433846505059274,0.957610609078893,0.8100546281213996,0.5452574481554678,84.40932690701224
2024-08-02,51.38053225002507,5.061049071644783,12.263247870560344,7.787060491109201,3.307408539597768,0.895238623593071,1.5187910181729503,0.9608680729444751,0.8100546281213996,0.5451083958382983,84.52935896160736
2024-08-05,51.284685647992355,5.065967798111378,12.412717534217977,7.647631289640744,3.3097635662090465,0.8954472968371083,1.5221297900775486,0.9582546641413826,0.8100546281213996,0.5451083958382983,84.45176061118724
2024-08-06,51.16314168121803,5.107613015528554,12.44047107567495,7.805377306787692,3.3212704050945367,0.8954174863736744,1.5098399793699668,0.9723870595938143,0.8304747955736291,0.5448102912039592,84.5908030964188
2024-08-07,51.19838495256045,5.200472609125188,12.46310191256928,7.607245340725176,3.3247880397797385,0.8944933620072232,1.506674182679444,0.9736179336290004,0.8304747955736291,0.5446016179599218,84.54385474660904
2024-08-08,51.2512500086264,5.209684042326267,12.48116705341023,7.405034334424839,3.332576023351848,0.8950597608124675,1.496538625111914,0.958787675227581,0.8304747955736291,0.5448102912039592,84.40538261006914
2024-08-09,51.35719550135662,5.1784724871109615,12.506476136865622,7.2899763047059825,3.325838858615784,0.8944933620072232,1.4777912718152784,0.9795597552006476,0.8304747955736291,0.5439457877643759,84.38422426101613
2024-08-12,60.1798448863213,5.171347786350257,12.519592740776542,7.224349985453239,3.339134325307308,0.893509616713904,1.4707858129083091,0.7595295443826899,0.8304747955736291,0.5423062122755107,92.9308757060627
2024-08-13,60.29377004390351,5.140881492720799,12.458302427956419,7.1644528646417,3.37942316663824,0.8859079485382566,1.4702937912093326,0.7761162352896356,0.8304747955736291,0.5386097148097055,92.93823248128122
2024-08-14,60.521060294986164,5.0881169724427755,12.43132395854873,7.0965186193099035,3.4782597581533743,0.8771138618252526,1.4702881272212802,0.7794548581419165,0.8304747955736291,0.5385202834194038,93.11113152962243
2024-08-15,60.59927646726096,5.12290578327015,12.427269735521717,7.062419771658707,3.476866118987839,0.8744118414196028,1.4755258256466184,0.8405247971111038,0.8304747955736291,0.5382221787850647,93.24789731523538
2024-08-16,60.69095959091817,5.126363797028484,12.351819452570487,7.005414489378733,3.476687256207235,0.8740243053949621,1.4909378352419507,0.8393617418802297,0.8304747955736291,0.5379836950775935,93.22402695927147
2024-08-19,61.44207870925224,5.144279885552265,12.350567413106264,6.979302908247702,3.4801229121179937,0.8729542588100018,1.5152334374667473,0.8344685033598703,0.8304747955736291,0.538125220252746,93.98760804373946
2024-08-20,61.490932469358526,5.159393790513258,12.358079649891609,6.96632641351492,3.4651506068583116,0.8730436902003036,1.5171413071265178,0.8386201320761526,0.8304747955736291,0.538125220252746,94.03728807536598
2024-08-21,61.54820947401271,5.069008465381638,12.34612565405461,7.0326132581111995,3.471530046033169,0.8705396112718549,1.5186913766989225,0.8310017700409822,0.8304747955736291,0.538125220252746,94.05631967143145
2024-08-22,61.56056225932429,4.999550085580624,12.354472583816104,7.105830513772754,3.5048432389205653,0.8688061328231731,1.514488101354741,0.8302602347630635,0.8304747955736291,0.5381550307161799,94.10744297664513
2024-08-23,61.6461042784618,5.000623262264244,12.135544540357458,7.18220261077952,3.505499069116111,0.8703860873851703,1.5144658925594827,0.8293259003128861,0.8304747955736291,0.5382742725699154,94.05290070938021
2024-08-26,61.587407028803476,5.019135560056704,12.052164674132806,7.23262447578859,3.5004611007957798,0.876586663779424,1.5158967948043105,0.8355965312962096,0.8304747955736291,0.5389002923020276,93.98924791733296
2024-08-27,61.531975366362026,5.022474331961302,12.033831239120952,7.381859158468205,3.4215378988544987,0.877272304438404,1.5134225263392957,0.9091981928837445,0.8304747955736291,0.5392282073998006,94.06127402140186
2024-08-28,61.49923050996,5.126393607491917,11.851644889949235,7.3988621524970055,3.4707552720885215,0.8854105609558618,1.512379160119109,0.8377876748847607,0.8100248176579656,0.5433718618171144,93.93586050742148
2024-08-29,61.54956026063706,5.238302087222822,11.765194545990889,7.243371371434991,3.4464746496216003,0.8934593860830179,1.5182220109521556,0.8314094281284409,0.8100248176579656,0.5470087383560516,93.843027296085
2024-08-30,61.43032265489244,5.3655927660856255,11.79095078639779,7.221435416443306,3.430161246138185,0.8944133209129032,1.5136610100467671,0.827103530263888,0.8100248176579656,0.5487079347717846,93.83237348361067
2024-09-02,62.26686395430103,5.371077891357466,11.808956306311872,7.073202216282752,3.517163083670056,0.8894945944463076,1.5124833476888104,0.8367130822041267,0.8100248176579656,0.5464125290873734,94.63239182300777
2024-09-03,62.265183016794154,5.4290592427364235,11.813904843241902,6.99435063397987,3.440992654448421,0.8892859212022702,1.5124255153897486,0.8586973301465749,0.8100248176579656,0.5468298755754482,94.56075385117279
2024-09-04,62.43862811829931,5.360137451277219,11.827677277348368,6.938625189421274,3.3737104384780823,0.8910417574985277,1.5124106101580317,0.8276773816849908,0.8100248176579656,0.5470087383560516,94.52694178017981
2024-09-05,62.50026095334429,5.369199832161129,11.826574290201314,6.908488226886603,3.328718996540451,0.8996569814309283,1.5206084876023576,0.8055970695241268,0.8328000117214742,0.5481713464299742,94.54007619584263
2024-09-09,62.49086387548217,5.351432795954517,11.746652437734998,6.929145760153925,3.23003704680438,0.9058276728355894,1.5635892137813714,0.8115454493977295,0.8328000117214742,0.5502282684069141,94.41212253227307
2024-09-10,62.620234504904914,5.393793464494106,11.617066353187782,7.001041443445295,3.2205051511213867,0.9145025176948577,1.5299779162596359,0.7796726981034597,0.8328000117214742,0.5543719228242279,94.46396598375715
2024-09-11,62.62364117013999,5.414064579629166,11.506708017555441,7.078295035855802,3.212381799835646,0.9453861578123902,1.5388860279952745,0.7917329682426003,0.8426970855815329,0.5552811419589622,94.5090739846068
2024-09-12,62.41880035928167,5.488739790531115,11.52331244568813,7.101069931814676,3.209102648857916,0.9440631694451931,1.5456231927313384,0.7761382205064181,0.8427865169718347,0.5584410510829567,94.40807732691124
2024-09-13,62.484399849117324,5.501230374709923,11.530824682473476,7.09106844680644,3.166175581513083,0.997590837587125,1.5182571872990076,0.7704222877214413,0.8427865169718347,0.5588136818758807,94.46156944607553
2024-09-16,62.39594907401025,5.50898109520274,11.673855286029385,6.850250132891319,3.269412644588014,1.0008401781014213,1.510055881651387,0.770084535170735,0.8427865169718347,0.5594695120714267,94.38168485668851
2024-09-17,62.37052775416002,5.499859093391963,11.802874971771354,6.721085270192427,3.280502136985429,0.9961964531600038,1.520578975243558,0.7369415600295464,0.8427865169718347,0.5590185542858301,94.33037128619198
