date,UOB KAY HIAN (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,QUAM SECURITIES LTD,CELESTIAL SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,CHINA DEMETER SECURITIES LTD
2024-09-11,6.039164690583646,24.89099671077794,21.712690277671538,10.521685917539967,9.806471353170657,0.0,0.0,7.477243172951886,19.55174787730437,0.0
2024-09-13,6.2232579462102695,24.82426650366748,21.68780562347188,10.509627139364303,9.7570293398533,0.0,0.0,7.468673594132029,19.529339853300733,0.0
2024-09-16,6.294854176210109,24.805313788364636,21.671247518705144,10.501603298213467,9.749580088563139,0.0,0.0,7.4629714460222925,19.514429683921207,0.0
2024-09-17,6.576452656232573,24.157031859920444,21.104873787129634,10.22714599055727,9.49477675750028,0.0,0.0,7.267928175768616,18.967247853080043,2.2045429198111455
2024-09-19,6.715171312966331,24.12116262667508,21.073536508407884,10.211960354875831,9.480678570102825,0.0,0.0,7.257136493559524,18.939084598537438,2.201269534875088
2024-09-20,5.842732327243844,20.644956314535346,18.03653693407466,8.740270055599682,8.114376489277204,0.0,14.316123907863384,6.211278792692613,16.209690230341543,1.8840349483717236
2024-09-23,5.956569979394516,20.662545569820892,18.02821366302108,8.720874940561103,8.096370264701221,0.0,14.284355682358536,6.197495641147567,16.173720082421937,1.8798541765731493
2024-09-25,6.900988545426016,20.45504471991213,17.847167738898477,8.633296720539779,8.015063549348815,0.0,14.140906951200376,6.135258120194571,16.01129766201161,1.8609759924682254
2024-09-27,6.988556200031352,20.435804985107385,17.83038093745101,8.625176359931023,8.007524690390342,0.0,14.127606207869572,6.1294873804671575,15.99623765480483,1.859225583947327
2024-09-30,7.075959279561472,20.416601409553643,17.813625685199685,8.617071260767425,8.0,0.0,14.11433046202036,6.123727486296007,15.981205951448707,1.8574784651527017
2024-10-02,7.415871028329941,20.40381906401628,17.802473000469558,8.61167631867272,7.994991391454062,0.0,14.105493817498827,6.119893567068399,15.971200500860855,1.5745813116293628
2024-10-03,7.411231033943376,20.391052713905836,17.885186923197246,8.575003910527139,7.98998905052401,0.0,14.09666823087752,6.116064445487251,15.961207570780541,1.5735961207570779
2024-10-16,7.40196844243087,20.490548351820028,17.862833932198093,8.564286830182784,7.980003124511795,0.0,14.07905014841431,6.1084205592876115,15.941259178253397,1.5716294329011091
2024-10-17,7.390883848625713,20.615854990172526,17.829844320344428,8.551461641656006,7.9680529123638975,0.0,14.057966492995973,6.099273078962968,15.917386828066016,1.5692758868124668
2024-10-18,7.367897241314964,20.862749976674028,17.774391192112713,8.524865486890803,7.943271234410474,0.0,14.014244393991229,6.080303548657979,15.867881690666502,1.564395235281311
2024-10-21,7.293045593079457,21.512791306221715,17.593818304959516,8.592186682264568,7.862574269617954,0.0,13.871871440445771,6.0185327709879015,15.706677338915739,1.5485022935073731
2024-10-24,7.280494176219306,21.475767540489873,17.563539137650206,8.731061188112726,7.849042687236854,0.0,13.84799778727066,6.008174805617874,15.698085374473708,1.545837302928793
2024-10-29,7.311226528166201,21.475767540489873,17.47134208180952,8.792525892006516,7.849042687236854,0.0,13.84799778727066,6.008174805617874,15.698085374473708,1.545837302928793
2024-10-30,7.708314207901099,21.383763273049972,17.396493160745433,8.75485785978763,7.815416628415803,0.0,13.788671623978702,5.982435203035589,15.630833256831606,1.5392147862541692
2024-10-31,7.7647634484234995,21.370684118780392,17.385852778372428,8.749503042906511,7.8106364108994155,0.0,13.780237927765377,5.978776109361142,15.621272821798831,1.5382733416924066
2024-11-01,7.825927398391388,21.370684118780392,17.385852778372428,8.749503042906511,7.8106364108994155,0.0,13.780237927765377,5.917612159393253,15.621272821798831,1.5382733416924066
2024-11-07,7.938544243868169,21.34457374996182,17.36461101438651,8.738813036439721,7.801093497052445,0.0,13.763401447814532,5.910382113076148,15.60218699410489,1.5363939032957634
2024-11-08,8.022826451829474,21.325032805395345,17.34871372333608,8.730812658305105,7.793951600598126,0.0,13.75080106197931,5.904971161768745,15.587903201196252,1.5349873355915653
2024-11-11,8.296345838146776,21.243995865507387,17.17638475101842,8.697634827020126,7.764333921079832,0.0,13.698546847449384,5.882531768711619,15.528667842159663,1.7115583389067914
2024-11-12,8.028595804771852,20.5583831014092,16.622047012444472,8.41693389426613,7.513753640669589,3.2273248801153245,13.256450236827396,5.692683357359301,15.027507281339178,1.656320790797564
2024-11-14,8.256665001028777,20.54025454866112,16.54860233385262,8.409511772140736,7.507127950383587,3.1362981687781075,13.24476058904794,5.687663501954675,15.014255900767173,1.6548602333852622
2024-11-18,8.467718460732375,21.31047330732957,16.388193514583456,8.327996739826512,7.4343598998661,2.8148105024160217,13.116376550037842,5.632531874017581,14.8687197997322,1.6388193514583453
2024-11-20,8.613261920009315,21.31047330732957,16.388193514583456,8.327996739826512,7.4343598998661,2.6692670431390813,13.116376550037842,5.632531874017581,14.8687197997322,1.6388193514583453
2024-11-22,8.613261920009315,21.31047330732957,16.388193514583456,8.298888047971124,7.4343598998661,2.6692670431390813,13.116376550037842,5.632531874017581,14.8687197997322,1.6679280433137336
2024-11-26,8.615769857908223,21.31667831353366,16.392965292336363,8.272187281621243,7.436524574889354,2.6700442580945727,13.120195667365477,5.634171907756813,14.873049149778709,1.6684136967155836
2024-12-02,8.672818012999072,21.242455896007428,16.335886722376973,8.301415970287836,7.584726090993501,2.6607474466109564,13.074512534818941,5.6145543175487465,14.821262766945217,1.6916202414113277
2024-12-03,8.67357302457851,21.244305156553786,16.29958503815908,8.302138649487826,7.614404689358986,2.660979077798091,13.075650735614172,5.615043092191173,14.822553030962538,1.6917675052958416
2024-12-04,8.658497726021842,21.20738101445497,16.27125517800759,8.287708930795748,7.774977549897163,2.656354103299441,13.0529243069436,5.605283740331972,14.796790359491323,1.6888270907563512
2024-12-05,8.769288671433948,21.19510147361107,16.261833762774675,8.08025245360586,7.770475666599114,2.654816015749399,13.045366376190614,5.6020381575518945,14.788222691873425,1.8326047306099997
2024-12-10,8.73766803207754,21.176368776322622,16.136848785553568,7.9068828246697045,7.886690128656321,2.6452431777534184,12.99832689090175,5.466451277909191,14.729129406334737,2.3163906998211505
2024-12-11,8.763986618987197,21.17026185257815,16.13219517822125,7.904602606990426,7.884415734225401,2.6444803322182486,12.994578382743107,5.464874841388856,14.724881762602376,2.315722690044988
2024-12-12,8.713728638605344,20.96283977520358,16.03968344993692,7.830599839431128,8.039912834040601,2.6579883014107124,12.920059639866958,5.376189930037848,14.64044041747907,2.8185571739878426
2024-12-13,8.714228364971039,20.958307048230772,16.04060331479039,7.8310489189654175,8.040373917531687,2.6581407352182143,12.920800596432871,5.376498250845902,14.641280036703561,2.8187188163101453
2024-12-16,8.714228364971039,20.958307048230772,16.04060331479039,7.773699604289728,8.097723232207375,2.6581407352182143,12.920800596432871,5.376498250845902,14.641280036703561,2.8187188163101453
2024-12-17,8.826042378673957,20.84472544998861,16.01161995898838,7.6355661881977674,8.014354066985646,2.6116427432216907,12.804739120528593,5.340054682159946,14.513556618819775,3.397698792435635
2024-12-18,8.826042378673957,21.015607199817726,16.01161995898838,7.6355661881977674,8.014354066985646,2.6116427432216907,12.804739120528593,5.340054682159946,14.513556618819775,3.226817042606516
2024-12-20,8.484535241152308,20.154511574766737,15.293381572862543,11.642773591578031,7.654851609042192,2.4944914447376294,12.230352819564212,5.100514131824488,13.862517341748049,3.0820706727238107
2024-12-23,8.482227842593348,20.17622583013788,15.289222485110548,11.612411955073291,7.652769845802398,2.4938130592042644,12.227026733023306,5.017540996981317,13.885942726605204,3.1628185254684396
2024-12-27,8.51577548086053,20.588155503106265,15.061989636743442,11.584059032581862,7.634084805078538,2.406337321288082,12.197173164048722,5.005290144054692,13.852038740131848,3.15509617210602
2024-12-30,8.91139924365208,20.424095083738518,15.186385737439224,11.507293354943274,7.709346299297677,2.341977309562399,12.117774176121015,4.8757428417071855,13.784440842787681,3.1415451107509456
2025-01-02,9.433556469607764,20.48014624835336,15.114122106621503,11.371884829421727,7.672661773798962,2.3308331317041695,12.060112374653869,4.8525418716563165,13.476893297846601,3.207247896335726
2025-01-03,9.726141524899889,20.715418312773792,14.55024322072617,11.368217366766105,7.670187320271977,2.3300814319116343,12.056222956811524,4.850976914187428,13.472546964444085,3.259963987207396
2025-01-06,9.79886677945165,20.698729826257416,14.565375010070088,11.359059050994924,7.664008163484519,2.2744971669486294,12.046510378903838,4.847068933107764,13.434839818469884,3.311044872311287
2025-01-07,9.871474952373287,20.68206820682068,14.553650486999919,11.349915479352815,7.65783895462717,2.2726662910193456,12.036813437441305,4.843167243553624,13.424025329362205,3.30837961844965
2025-01-09,9.8741243726348,20.687619098741244,14.557556563514856,11.406640006441398,7.659894253737352,2.2732762554013797,12.04004401621085,4.844467108618052,13.320271612227918,3.3361067124721546
2025-01-10,9.871474952373287,20.68206820682068,14.553650486999919,11.484075236791972,7.65783895462717,2.2726662910193456,12.036813437441305,4.843167243553624,13.263033620435213,3.335211569937482
2025-01-13,9.922476461278467,20.676520292926313,14.549746506075806,11.480994661873979,7.655784758174844,2.2720566538802007,12.03358459186137,4.841868075860404,13.20582633654336,3.3611416615252554
2025-01-14,10.06991882986418,20.648825310080635,14.530257976372257,11.49240536848027,7.645530284765196,2.2690133676230277,12.017466313054195,4.835382678346594,13.134560261458919,3.356639609954727
2025-01-15,10.06560449859419,20.656044985941893,14.524032668362565,11.487481590574374,7.64225465256393,2.268041237113402,12.012317579327888,4.833311018878029,13.128932922747355,3.3819788458963718
2025-01-16,10.106980476063118,20.6311848087724,14.506552554158866,11.540518855308907,7.633056967103504,2.2653115806365336,11.997860390478737,4.827493982348222,13.11313185343675,3.3779085316929662
2025-01-17,10.160470714094677,20.6311848087724,14.506552554158866,11.540518855308907,7.633056967103504,2.2653115806365336,11.997860390478737,4.827493982348222,13.059641615405187,3.3779085316929662
2025-01-20,10.180681028492009,20.617950499812903,14.497247019832148,11.533115945902603,7.628160581600471,2.2638584487090396,11.990164109691559,4.824397284438979,13.088683380552734,3.375741700967552
2025-01-21,10.180681028492009,20.59122253701823,14.497247019832148,11.533115945902603,7.628160581600471,2.2638584487090396,11.990164109691559,4.824397284438979,13.088683380552734,3.4024696637622283
2025-01-22,10.234136954081361,20.59122253701823,14.497247019832148,11.533115945902603,7.628160581600471,2.2638584487090396,11.990164109691559,4.824397284438979,13.088683380552734,3.3490137381728764
2025-01-23,10.365006412997008,20.53227875160325,14.33304831124412,11.530034202650706,7.626122274476272,2.263253527148354,11.986960239418556,4.823108165882855,13.08518597691321,3.4550021376656694
2025-01-27,10.365006412997008,20.53227875160325,14.33304831124412,11.610196665241556,7.626122274476272,2.1830910645575035,11.986960239418556,4.823108165882855,13.08518597691321,3.4550021376656694
2025-02-03,10.532382586317821,20.598327257130602,14.379155050396742,11.64754449924941,7.650654085352778,1.7343984559296592,12.025520051469012,4.838623203945957,13.127278576024018,3.4661162341840015
2025-02-04,10.830160347508983,20.65747841475841,14.383010671957955,11.65066766772135,7.652705529039523,1.3594680109400976,12.028744570172146,4.83992063066445,13.130798519869147,3.467045637367941
2025-02-05,10.82435546979686,20.673205767272336,14.37530149541727,11.644423004770328,7.648603741223134,1.3587393471619231,12.022297261081631,4.837326472637616,13.123760518840113,3.4919869217987882
2025-02-06,10.826531569565626,20.55003819709702,14.37819146797475,11.646763968745393,7.650141396271428,1.3590125045233403,12.024714191896853,4.838298955946015,13.126398884912815,3.5999088630667577
2025-02-10,10.829434397329509,20.55554810773129,14.382046572734708,11.649886718592898,7.652192564985991,1.3593768852305177,12.027938278390733,4.839596208759535,13.129918356950384,3.5740619092944375
2025-02-11,10.826531569565626,20.55003819709702,14.37819146797475,11.646763968745393,7.623336415906075,1.3590125045233403,12.024714191896853,4.838298955946015,13.126398884912815,3.6267138434321096
2025-02-12,11.160696337393961,20.567147777375734,14.403838164542544,11.573459842667418,7.6227234350500535,1.3749849234109275,11.996944477947975,4.218764657794932,13.128023693697315,3.953416690119139
2025-02-13,11.194660018496924,20.578497996166583,14.406154918439288,11.575321350543515,7.623949495355664,1.3591217982226869,11.998874100285496,4.200678220542308,13.103328105941802,3.9594139960057366
2025-02-14,11.197361541246028,20.639772620627706,14.409631446996208,11.60760970116237,7.625789325503761,1.3594497848208182,12.001769697944738,4.102481599163416,13.09576479105498,3.960369491479977
2025-02-17,11.264093523347322,20.63653792012441,14.409245083186981,11.585848158625035,7.625584856081832,1.3594133340483436,11.947822123312465,4.102371599790859,13.10882009893955,3.9602633025432024
2025-02-18,12.027407841847024,22.079333972277453,15.36612928605147,12.407913370620967,8.142246126997296,1.4504985194615703,6.108115067160656,4.320025176305664,14.035790407255352,4.0625402320225446
2025-02-19,12.229871729835494,22.345097470831217,15.517066454090875,12.377708529603595,8.151315312703819,1.4696717153416914,4.710486267120806,4.374230016667875,14.235814189434018,4.588738314370606
2025-02-20,12.232353836563693,22.352531856598194,15.601397486264334,12.388918687754598,8.115278120062046,1.4844667372174947,4.7114422812078685,4.317130804134472,14.244502109276466,4.551978080920834
2025-02-21,12.221015279889928,22.33760590918966,15.723079151278153,12.362951698167862,8.08168585704975,1.500470707509595,4.707075095951915,4.313129118690709,14.239988413353611,4.512998768918821
2025-02-24,12.846199175014734,22.18118056254222,15.513747359041064,12.277045575405666,8.019891630855023,1.4861232878681174,4.671083835175417,4.280150049585352,14.145479109475833,4.579099415036579
2025-02-25,12.92924074791568,22.126078034640607,15.572488412472914,12.294976107451893,8.010102314635441,1.4550777045933962,4.663710591645501,4.227474277842353,14.108800780633404,4.612051028168812
2025-02-26,31.375976095902836,20.590671146964002,14.43678502416706,11.415132344690234,7.4368894430509895,1.3509505365914911,4.329969668562471,3.924950967256936,0.8566678451955906,4.282006927618395
2025-02-27,31.548191550080183,20.618415909422865,14.360277006252641,11.415740711595161,7.439950529125511,1.3510225351957859,4.330200433319827,3.8905185431673517,0.8567135011152764,4.188969280725395
2025-02-28,31.546510285926217,20.646627678065425,14.3568471225936,11.415132344690234,7.439554039770105,1.3509505365914911,4.329969668562471,3.890311209908436,0.8566678451955906,4.167429268696434
2025-03-03,31.546089997886668,20.744941372159097,14.356655849103234,11.414980263095444,7.439454924034192,1.3509325381394468,4.329911981216176,3.810322543470235,0.8499950289279754,4.156715501967528
2025-03-04,31.549452615803762,20.78446048792317,14.358186179746143,11.416197029330451,7.445577614367246,1.3510765391854669,4.3303735230303415,3.757431795367866,0.8500856331364178,4.157158582109129
2025-03-05,31.585768666405784,20.83653131824389,14.337172689189462,11.396828253117755,7.434680863696243,1.3490992118446654,4.324035935399569,3.7519327193313177,0.8328758447877322,4.151074497983585
2025-03-06,31.596551091640464,20.832207372192116,14.336028267625151,11.395918535679012,7.434087412721728,1.3489915240694046,4.323690782273733,3.751633232619054,0.8301486301965566,4.150743150982783
2025-03-07,31.637650581548023,20.82800107162889,14.358365523446368,11.384645179056864,7.424999680271914,1.3473424616670937,4.31840532585607,3.7470470827428057,0.834448782965419,4.119094310816559
2025-03-10,31.66573312484325,20.850776806809556,14.330184708667815,11.362300812869318,7.415731342853084,1.3446980653885956,4.30992969675832,3.739692844571834,0.8381155594926948,4.142837037745536
2025-03-11,31.731885595167537,20.82978329136211,14.315756423485274,11.350860728893375,7.410914439475904,1.3433441618928434,4.305590262477063,3.7359275508262515,0.8372717064263088,4.138665839993337
2025-03-12,31.805239062144953,20.817097214473662,14.307037620021775,11.29628400648027,7.40904891001683,1.3425260176477958,4.302968005281397,3.7336522384287814,0.8500016798125098,4.136145245692026
2025-03-13,31.79850291737354,20.839162482227128,14.304007481607467,11.28859668731709,7.407479721180399,1.3422416792846539,4.302056664373891,3.7328614749336535,0.8498216549317041,4.135269236770473
2025-03-14,31.799344779423578,20.863541603064867,14.267321324651553,11.26242065597842,7.43415072919309,1.3422772149931967,4.302170560875631,3.732960302052086,0.8604341121751261,4.135378717592452
2025-03-17,31.79766109989756,20.862436941378252,14.266565912960777,11.261824344727248,7.433757113303742,1.34220614545762,4.301942773902629,3.732762653047819,0.8656832535791751,4.1351597617451725
2025-03-18,31.795135914878593,20.860780168162822,14.268080084562861,11.260929996239408,7.433166767616421,1.3420995552640762,4.301601138666911,3.73246621878175,0.8709087843824084,4.134831371444747
2025-03-19,31.822935028277122,20.876369705418846,14.203720793292776,11.257528381029847,7.442315185293678,1.3432729793321092,4.30536211324394,3.7357295874916643,0.8743196906895385,4.138446535930482
2025-03-20,31.82377818451648,20.87692282980403,14.16700379097178,11.347910461330118,7.376274276054878,1.3433085696694769,4.305476184838067,3.7358285665364153,0.8849409512221011,4.138556185056653
2025-03-21,31.85810473439642,20.836186628082118,14.168129954899863,11.348812529799162,7.35831249013595,1.343415351998173,4.30581843589158,3.7361255351428477,0.9062091723537972,4.138885167300091
2025-03-24,31.91764021178572,20.843918947015634,14.067359045184963,11.353024079616958,7.361043163459326,1.34391389408494,4.3074163271953205,3.737512013135632,0.9277512089343767,4.140421109587133
2025-03-25,31.947314284975675,20.849445546533175,14.018060482548597,11.348079982089654,7.362994885575461,1.3442702221774425,4.308558404414881,3.7385029847538345,0.9412542975798662,4.1415189093514115
2025-03-26,34.11202974865903,20.156909556016075,13.502064249267498,10.978122147960654,7.048570014625205,1.2671010142739634,4.16809544169067,3.616624352482365,1.1439818873809469,4.006501587643585
2025-03-27,34.098910285964,20.146593227430714,13.463539425674664,10.97389996988908,7.058679116145944,1.2666136881133656,4.166492395109756,3.6152334012952343,1.2050778004317446,4.0049606899455
2025-03-28,34.079686651405616,20.0634839690886,13.45594920769963,10.967713313455421,7.02907421000192,1.2172111738063844,4.164143489337631,3.613195273825267,1.406839861936221,4.00270284944331
2025-03-31,34.065719434785905,20.055261152088878,13.45043442232821,10.963218306525373,7.0261934146726865,1.2167123120559702,4.1624368570335815,3.6117144421029845,1.4472472764455224,4.001062381960895
2025-04-01,34.19455349491086,20.002491515972327,13.384462183569076,11.061179510527456,7.015904283568421,1.0925569398554762,4.15785720670995,3.6077407147452485,1.5070633198474834,3.9761908302937
2025-04-02,34.28834737560369,19.971276338352006,13.384119726592703,11.083924040451079,7.015724773526514,1.0055360452209772,4.157750823114728,3.6076484065180106,1.5095833757770396,3.9760890948432532
2025-04-03,34.209571138493835,19.8360472390468,13.230838792867845,11.385209534283346,6.974079024139485,0.8475088711618992,4.148198541078573,3.599359964874331,1.8226546205108316,3.946532273543061
2025-04-07,34.152031563752274,19.716036449756395,13.272295977552032,11.610710536429925,6.967445699429196,0.812953613064343,4.067316509249816,3.593305938622958,1.967398712494272,3.8405049996487923
2025-04-08,34.33558381453622,19.683931875887424,13.174355232126295,11.566361314261517,6.953555977095628,0.8218070181492454,4.0098076179665965,3.587454785109709,2.2618775205408026,3.605264844326566
2025-04-09,34.34607019529127,19.639042092455757,13.178378792812273,11.59025434964602,6.9480444388523575,0.8118777201442865,4.011032247483999,3.5885504244622064,2.280383815828466,3.6063659230233664
2025-04-10,33.179870376334804,18.880254410786165,12.72787666995676,11.155235490329128,6.69167382186812,4.578513667593977,3.854560651777835,3.448559973989053,2.147401175292474,3.3360537620716793
2025-04-11,33.175813327329664,18.86816388622305,12.75077525795697,11.134307585247043,6.695746577730375,4.5779538325461155,3.854089337656345,3.448138303360055,2.159366043877254,3.3356458480731312
2025-04-14,33.10376350047072,18.785703795131266,12.723083664066301,11.107686390262717,6.693405924536607,4.568011626224035,3.8457191895988667,3.4406497825725904,2.403574493499292,3.3284016336375983
2025-04-15,32.99130739337079,18.783429962571958,12.723984641183359,10.988895826476538,6.668184464363472,4.51025887968608,3.829831893526542,3.426435894589102,2.763019583083552,3.3146514611486064
2025-04-16,32.956069366442016,18.81434489111976,12.802639178861444,10.671293483176889,6.663489675004677,4.505441470604255,3.8257412487458544,3.4227761172155167,3.027093488062234,3.311111080767351
2025-04-17,32.943416118097645,18.83658239920826,12.822120219202224,10.597775867895292,6.6584790014585895,4.5020535616419455,3.8228644467390662,3.420202328618073,3.0878847973977352,3.3086212597411713
2025-04-22,33.00665008854511,18.814869881040288,12.815592061230454,10.570560232115927,6.664786715157496,4.499761419909898,3.820918102251078,3.4184609924962057,3.144499225012467,3.2439012822410804
2025-04-23,32.96748551337377,18.792544792495452,12.83428740419121,10.558017562693149,6.656878504551253,4.494422155128093,3.8163843300010094,3.414404762247096,3.22552279667598,3.240052178642989
2025-04-24,32.957908352588,18.787085497670603,12.893501367256444,10.55495042456592,6.657365520081717,4.493116511007878,3.8152756580541034,3.4134128666600803,3.224585771908671,3.2027980302065857
2025-04-25,32.92921022751237,18.770726627937403,12.993536942887667,10.519153418581247,6.6539873659501065,4.489204126209886,3.8119535037213255,3.4104406346745364,3.221777961267009,3.2000091912584483
2025-04-29,32.909310360612906,18.75938305307116,13.034030464810217,10.51279645613124,6.649966210811,4.48649119856969,3.8096498539578825,3.4083796282237397,3.231917420521376,3.1980753532907857
2025-04-30,32.90135714675193,18.754849461097145,13.011546871792673,10.510255821958827,6.648359109268506,4.485406945402525,3.8087291734668,3.407555922962048,3.274637074903245,3.1973024723963044
