date,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL,FUTU SECURITIES INTERNATIONAL,CELESTIAL SECURITIES LTD,DBS BANK (HONG KONG) LTD,MONMONKEY GROUP SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,CITIBANK N.A.
2024-06-07,49.01228540445129,8.753526713830352,7.3695996094208445,14.484759432345776,6.6757582728139075,0.0,3.5323471835581195,2.4965143627034463,0.4788350225568851,7.196373998319383
2024-06-11,49.02277912883447,8.754143153585412,7.356034215641167,14.48577947624905,6.676228392221669,0.0,3.5325959380663097,2.496690171923268,0.47886874301649746,7.1968807804621555
2024-06-12,48.98318162948926,8.802731841859003,7.377708564446185,14.47303924442808,6.670356654525668,0.0,3.5294890226770077,2.4944943348523263,0.47844757832820095,7.1905511293942705
2024-06-13,48.976433707933666,8.800255100246424,7.396734810632616,14.46896710191583,6.668479879202531,0.0,3.528495963648215,2.493792482514613,0.4783129620468043,7.1885279918593
2024-06-14,48.974927567486475,8.80863751863555,7.398430394464187,14.465405856485173,6.666838566914516,0.0,3.5276274952883706,2.4931786856194504,0.4781952349251296,7.186758680181152
2024-06-17,48.99595380871783,8.788158678212925,7.395434320891568,14.4664231762836,6.667307430832634,0.0,3.527875585478721,2.493354025327376,0.4782288653316892,7.187264108923657
2024-06-18,49.01015859026707,8.772859172030358,7.362751210639565,14.503063515800429,6.666369768935435,0.0,3.527379439988374,2.493003370570559,0.4781616092482081,7.186253322520006
2024-06-19,49.00857493045612,8.781863049525555,7.361457105427821,14.500514402086667,6.665198062379749,0.0,3.5267594543353904,2.4925651907974755,0.47807756574152405,7.1849902392497
2024-06-20,50.30421545882202,8.814224537143172,7.280309213120467,13.696573163015469,6.5201144418666495,0.0,3.449991288479702,2.4383086812592274,0.46767108967363896,7.028592126619655
2024-06-21,50.89897912539997,9.095777576610411,7.162927642487743,13.390576404262756,6.372847783026055,0.0,3.3687069220496366,2.3832357870772873,0.45710802986439125,6.869840729221751
2024-06-24,51.40582603345476,8.990691271573189,7.14465932178632,13.246015129450198,6.294568359176157,0.0,3.32732817804769,2.353961853246989,0.45149324752010694,6.785456605744587
2024-06-25,51.40241311545066,9.036568525042933,7.104349981410336,13.245135704548272,6.294150452348495,0.0,3.3271072712143477,2.3538055698174674,0.45146327213497867,6.785006108032506
2024-06-26,51.351093181444575,8.9742621414005,7.094683152876572,13.295450001555023,6.318060041674626,0.0,3.3397459536069882,2.3627469710365787,0.45317824566703835,6.810780310738103
2024-06-27,52.12910106564328,8.796146549990821,7.0060144591794815,13.096528573052076,6.215742497224432,0.0,3.2856605851858975,2.324483569511587,0.4458392705719855,6.700483429640444
2024-06-28,52.567125396978156,8.914620169552324,6.424265754455341,13.106840710055028,6.2206367398360465,0.0,3.2882476968705436,2.326313855521824,0.4461903220444266,6.705759354686311
2024-07-02,51.41483907261678,8.708495451424463,6.285868293444619,12.827560538941496,6.083519247757797,0.0,3.2157669691920368,2.275036416411235,2.6309653931795967,6.557948617031971
2024-07-03,51.28977123604233,8.690512515763396,6.510629490300844,12.796357188428868,6.068720940405293,0.0,3.2079445384498846,2.2695023354365422,2.624565506381108,6.54199624879174
2024-07-04,51.28648819341169,8.689956238704957,6.516613716424248,12.795538097503837,6.068332483426823,0.0,3.2077391988973263,2.2693570652834882,2.6243975087426574,6.541577497604971
2024-07-05,51.316299903124396,8.932481732483428,6.452084733295319,12.712538077199467,6.0289694089316335,0.0,3.186931756755324,2.254636568102277,2.607373992822302,6.508683827285851
2024-07-08,51.31466823810715,8.935377336493172,6.451879581307207,12.71213386637951,6.028777710416869,0.0,3.1868304243313252,2.254564879153118,2.607291088151876,6.508476875659771
2024-07-09,51.31466823810715,8.92583846665847,6.4550592045854405,12.71213386637951,6.028777710416869,0.0,3.1868304243313252,2.260924125709586,2.607291088151876,6.508476875659771
2024-07-10,51.31784786138538,8.9099403502673,6.467777697698376,12.71213386637951,6.028777710416869,0.0,3.1868304243313252,2.260924125709586,2.607291088151876,6.508476875659771
2024-07-11,51.44286247624219,10.290736152592995,6.488214431170242,11.130107928319305,6.032997895737171,0.0,3.1890612272603853,2.2625067879446106,2.6091162096117295,6.554396891121368
2024-07-12,51.43795244226026,10.289753939283388,6.4971397907391575,11.129045600028846,6.032422068046891,0.0,3.1887568429737696,2.2622908399067594,2.6088671789661673,6.553771297794765
2024-07-15,51.084196173226914,10.666618896983977,6.676937148444992,11.057979047374179,5.993900935513036,0.0,3.16839445393984,2.2478445686924524,2.592207781259813,6.511920994564793
2024-07-16,51.04411969146126,10.736718384679223,6.663872236990104,11.052039582604886,5.990681489782077,0.0,3.1666926450330064,2.2466372057950013,2.5908154538982298,6.5084233097562105
2024-07-17,51.052184739581904,10.744734862928421,6.655445048127261,11.053785821576264,5.991628026518974,0.0,3.154552866252773,2.2469921778717827,2.5912248066588157,6.509451650483801
2024-07-18,51.040894385657474,10.745517961852126,6.6729291635775425,11.051341241490867,5.990302958819169,0.0,3.15385522679787,2.2464952483655725,2.590651749005864,6.50801206443351
2024-07-22,51.031286064475914,10.766272712722493,6.665768125952945,11.049944823984298,5.9895460403837895,0.0,3.1534567142050864,2.2462113873187826,2.590324401277051,6.507189729679642
2024-07-23,51.0343143035224,10.76807102066944,6.6649259639843,11.0485487593282,5.988789313208565,0.0,3.1530583023095193,2.245927597998753,2.589997136263329,6.506367602715496
2024-07-24,51.042111889908185,10.776525479577808,6.661136248312976,11.047501942313806,5.988221893298017,0.0,3.1527595594474356,2.245714803063066,2.5897517417659577,6.4962764423127535
2024-07-25,51.043592129584795,10.79445214044809,6.6510313814490285,11.046455323646194,5.987654580899969,0.0,3.1524608731899773,2.2455020484469275,2.589506393764974,6.489345128570045
2024-07-26,51.00569691406628,10.80708387895426,6.669978989208285,11.062244996778906,5.987654580899969,0.0,3.1524608731899773,2.2455020484469275,2.589506393764974,6.479871324690417
2024-07-29,50.997644552686026,10.827479797671497,6.662611115437968,11.060498580206243,5.986709299070241,0.0,3.151963188505249,2.245147546987911,2.5890975837194175,6.478848335715444
2024-07-30,50.99281435613348,10.845397104694873,6.652508661079236,11.059450994919114,5.986142273222848,0.0,3.1516646531148313,2.244934899834566,2.588852359644212,6.478234697356846
2024-07-31,50.963156044122634,10.858639559194778,6.673769183638664,11.063293111470916,5.988221893298017,0.0,3.1527595594474356,2.245714803063066,2.5897517417659577,6.464694103998535
2024-08-01,51.01097655764536,10.86660249105298,6.657763529012783,11.068186940613685,5.9908707732038025,0.0,3.1541541773479747,2.246708191237712,2.5908973141031177,6.413840025782588
2024-08-02,51.009364850006534,10.875737750498153,6.651234112824747,11.067837237811583,5.990681489782077,0.0,3.15405452086765,2.2466372057950013,2.5908154538982298,6.4136373785160306
2024-08-05,51.04082861920668,10.874363434945051,6.678825813897653,11.066438647554621,5.989924475689428,0.0,3.1536559579119405,2.246353308874633,2.590488064800111,6.359121677119884
2024-08-07,51.073490808123125,10.903946833838905,6.631455522599198,11.061197080660746,5.987087375983867,0.0,3.152162243521058,2.245289334138881,2.589261092247163,6.35610970888706
2024-08-08,51.20283471812156,10.931561142075683,6.398164777487712,11.08920962605442,6.002249709289442,0.0,3.1601451125804334,2.2509755423255577,2.59581841089484,6.369040961170355
2024-08-09,51.20106179602206,10.936161413252194,6.419308144515671,11.103280342002979,6.0012998138902836,0.0,3.1596449988816535,2.250619310676621,2.5954076055993283,6.333216575159206
2024-08-12,51.22985939036797,10.938931265486689,6.4177680595364235,11.106092521222303,6.002819790879581,0.0,3.1604452567993686,2.2511893354495838,2.5960649565000824,6.2968294237580045
2024-08-13,51.22808202266871,10.937199943444286,6.426248604572151,11.104334742302198,6.00186971504783,0.0,3.159945048104012,2.250833036134459,2.5956540731721214,6.295832814554234
2024-08-14,51.27255919579409,10.938584957229601,6.433394046968294,11.105740920919612,6.002629751650982,0.0,3.160345202391681,2.2511180665626864,2.595982769428187,6.239645089054872
2024-08-15,51.267609794802105,10.936853744798306,6.445037182095197,11.103983253285614,6.00167973596914,0.0,3.1598450253648576,2.2507617898050998,2.5955719121135132,6.23865756176617
2024-08-16,52.33586524227458,9.936020446465097,6.437389026895031,11.096256120654388,5.9975032369352235,0.0,3.1576461260106194,2.2491955108874895,2.593765683847377,6.196358606030189
2024-08-19,52.35227613089387,9.954355043514578,6.442182352023017,11.099064742435043,5.999021291136357,0.0,3.158445371592975,2.249764814572637,2.594422203191772,6.150468050639747
2024-08-20,52.8550032957589,9.840969203427589,6.398987075618893,10.9761286931273,5.932574613478402,0.0,3.123461631525811,2.224845850264078,2.5656857264436677,6.082343910355358
2024-08-21,52.256017352076434,10.883809539518447,6.324972062662108,10.849171364125572,5.863954442552174,0.0,3.0873335615054414,2.1991117782167113,2.53600926983551,5.999620629507602
2024-08-22,52.27837084213305,10.887176610348469,6.333116090285111,10.852527719112988,5.865768545406547,0.0,3.0882886747624076,2.199792106652587,2.536793822597677,5.958165588701162
2024-08-23,52.27956505869811,10.904051849820288,6.332136619244895,10.850849282074652,5.864861353696032,0.0,3.087811044275672,2.199451889825318,2.536401485547667,5.9448714168173735
2024-08-26,52.28089998845322,10.921597413522921,6.331549082031572,10.849842469029907,5.864317173350049,0.0,3.0875245368919386,2.1992478102370385,2.536166141563433,5.928855384919915
2024-08-27,52.30535786444116,10.920246410634912,6.355505892248951,10.848500342236992,5.863591756624141,0.0,3.0871426097426213,2.1989757630235607,2.535852417512638,5.884826943535019
2024-08-28,52.303455440829985,10.91855812697503,6.36379939767356,10.846823150608408,5.8626852380549925,0.0,3.086665333660401,2.1986357986390965,2.5354603715789326,5.883917141979596
2024-08-29,52.32067684518239,10.91957103452257,6.367482074899912,10.847829403348767,5.863229115557626,0.0,3.0869516815990963,2.198839764654465,2.5356955845912172,5.859724495643963
2024-08-30,52.32229481362061,10.91990871213605,6.373863798012201,10.848164862418798,5.8634104304837145,0.0,3.087047142718721,2.198907761736201,2.535773998626971,5.8506284802467325
2024-09-02,54.19803573158028,10.575978527055634,6.125639652211038,10.400463296958725,5.621428670254715,0.0,2.959645332737741,2.108159284024359,2.4311231195855627,5.579526385591939
2024-09-03,54.20132445619631,10.574306498372591,6.142457101413188,10.407711963384775,5.6205399401998735,0.0,2.959177422191657,2.1058497803442164,2.4307387667261504,5.557894071171241
2024-09-04,54.19836014062713,10.57727081394177,6.142457101413188,10.407711963384775,5.6205399401998735,0.0,2.959177422191657,2.1058497803442164,2.4307387667261504,5.557894071171241
2024-09-05,54.198788573461265,10.577354426252187,6.142505656946929,10.407794235348755,5.620584370028556,0.0,2.95841032380463,2.105866426884578,2.4307579814827625,5.5579380057903425
2024-09-09,53.31163025732722,12.035100676358548,6.052631578947368,10.235753712197775,5.527676280805411,0.0,2.909507890849724,2.071056518697038,2.39057762574827,5.466065459068647
2024-09-10,53.29066594151525,12.027737041964901,6.098458729495857,10.229491001971505,5.524294191342857,0.0,2.907727718589451,2.0843571241271475,2.3891149591616734,5.448153291831363
2024-09-11,47.981496476749996,10.696897127991317,5.419602708336923,9.073445548989541,4.899987939975536,10.559412849094636,2.579122374791103,1.848801750426408,2.1191185844977,4.8221146391468395
2024-09-12,47.97932994574111,10.717939884592196,5.428817500645939,9.071570062871414,4.898975109809664,10.557230212729309,2.5785892687968306,1.8484196021014556,2.118680561536474,4.800447851175609
2024-09-13,47.98852900903384,10.737777624678133,5.420646061368079,9.070866955450875,4.898595406436501,10.556411956699591,2.578389410862994,1.8482763372057973,2.118516349606869,4.781990888657325
2024-09-16,47.987289230292276,10.740083705068807,5.4205060195311825,9.070632610530305,4.89846885172491,10.556139232875768,2.5783227984361274,1.8482285871755568,2.118461617953532,4.781867346411532
2024-09-17,47.97252160738267,10.738783099755517,5.423711304707139,9.067353052580835,4.896697772115285,10.552322578423608,2.603216142694811,1.8475603457181227,2.1176956716366515,4.780138424985365
2024-09-20,47.985850518125794,10.739146899851965,5.427755017729886,9.06548008400179,4.895686301511343,10.55014287189727,2.6026784177367714,1.8471787103659587,2.117258236650945,4.768822942128275
2024-09-23,47.98481966902748,10.745505709835374,5.427054378974725,9.064309871517947,4.895054344552206,10.548781012538402,2.6023424524323815,1.8469402683235374,2.116984931542215,4.768207361255734
2024-09-25,47.97491116521979,10.77167955810612,5.425933733125694,9.06243815980796,4.8940435527029,10.546602768719833,2.601805088318549,1.8465588890705258,2.116547790100407,4.759479294828224
2024-09-26,48.48465033039648,12.36715308370044,5.441561123348017,9.08590308370044,4.894169878854625,8.481897026431719,2.6018722466960353,1.8466065528634363,2.116602422907489,4.679584251101321
2024-09-27,48.48965683406189,12.36843011048773,5.4601934395759475,9.086841290056103,4.894675248683441,8.482772863387602,2.6021409148797026,1.846797232643789,2.116820982342615,4.651671083881183
2024-09-30,49.1039586919105,13.637349397590363,5.682788296041307,9.087779690189329,4.895180722891566,6.418244406196213,2.602409638554217,1.8469879518072287,2.117039586919105,4.6082616179001725
2024-10-02,50.17538726333907,14.623580034423409,5.726678141135973,9.087779690189329,4.895180722891566,4.352839931153184,2.602409638554217,1.8469879518072287,2.117039586919105,4.572117039586919
2024-10-03,50.21245093313132,14.627608291439984,5.77732249845052,9.108360305764066,4.896529164658081,4.3540389780318165,2.6031265064389504,1.8457750843605811,2.117622753253908,4.457165484470766
2024-10-04,50.13625057022112,14.659287503335255,5.817890741330487,9.107184355714692,4.895896990093215,4.353476842567329,2.6027904254495065,1.8971794496613101,2.1173493540363046,4.412693767590784
2024-10-07,50.13495601879745,14.658908990756201,5.820322586197993,9.106949202141394,4.8957705747680444,4.353364432892087,2.60272321966502,1.8971304632227637,2.1172946826640042,4.412579828895048
2024-10-08,50.096229987949734,14.685488035806507,5.846445171285936,9.138405921845411,4.896023411946978,4.353589258047856,2.6183508349113445,1.8972284386297125,2.1174040282320536,4.3508349113444655
2024-10-09,50.06781528081379,14.683213136198559,5.943647911323775,9.136990309643883,4.895264978743179,4.352914852234979,2.6179452314153426,1.8969345427632143,2.1170760254049124,4.288197731458373
2024-10-10,50.06007298264941,14.683971357752684,5.946536766730929,9.163281465161113,4.895517763701459,4.35313963095566,2.618080418617461,1.8970324979344533,2.1171853483888734,4.265181768107959
2024-10-14,50.07168983174836,14.683592237187487,5.954128835147811,9.163044881449288,4.895391367959034,4.353027238693576,2.618012823271225,1.896983519084298,2.117130685485606,4.2469985799733205
2024-10-15,50.07426786344351,14.682834054784383,5.964148329188217,9.162571750673402,4.89513859605339,4.352802471579419,2.6178776430495434,1.8943038355952186,2.1170213681465735,4.239034087486338
2024-10-16,50.0949560516189,14.688142976437469,5.948226138310419,9.16588469253351,4.896908547766424,4.354376328997322,2.6188241978667173,1.8949887653991513,2.117786826677227,4.219905474392858
2024-10-17,50.094951147075285,14.687384324021865,5.9530839753798475,9.165411268454354,4.896655619162398,4.354151422545518,2.618688933844101,1.8923083544957604,2.11767744157018,4.219687513450695
2024-10-18,50.1001213853425,14.688142976437469,5.963722139481228,9.16588469253351,4.896908547766424,4.354376328997322,2.6188241978667173,1.8924060985373496,2.117786826677227,4.2018268063602475
2024-10-21,50.09753368054061,14.692549390952525,5.963414109241166,9.165411268454354,4.896655619162398,4.354151422545518,2.618688933844101,1.8974734214264193,2.11767744157018,4.19644471226273
2024-10-22,50.0884879577186,14.732728493466695,5.962952123538829,9.16470122402603,4.896276275242309,4.353814106426567,2.6184860640074374,1.8973264241568681,2.117513385094772,4.167713946321896
2024-10-23,50.084607903049495,14.052486164068753,6.716473150116626,9.163991289603471,4.895896990093215,4.353476842567329,2.6182832256009916,1.8971794496613101,2.1173493540363046,4.100255631202499
2024-10-24,50.140243272113295,14.023121188105165,6.737707177561076,9.18472830019641,4.900072361393474,4.357189621308708,2.6205161779401123,1.8729540677440475,2.1191550945866786,4.0443127390510325
2024-10-25,50.02521883580214,14.439806167855881,6.641591282717782,9.174319823037793,4.895896990093215,4.353476842567329,2.6182832256009916,1.8558653159240164,2.1173493540363046,3.8781921623645457
2024-10-28,50.116882287890995,14.533600854318951,6.420676174817948,9.194452447454726,4.906640811672012,4.363030347990056,2.62195868836508,1.8599379273104306,2.121995780161237,3.8608246800185633
2024-10-29,50.022415416288766,14.598126071198259,6.466330320471482,9.18945854699823,4.903975805144511,4.360660599560657,2.6205345904358595,1.858927715455257,2.1208432334755276,3.85872770097145
2024-10-30,50.0185343868911,14.594407270307222,6.476173399103108,9.18874557545392,4.903595326231072,4.360322274195134,2.620331274148582,1.8587834890509187,2.120678686144727,3.858428318474215
2024-10-31,50.01982286973099,14.593596695958547,6.482423147595917,9.186607324464179,4.902454243645478,4.359307613016213,2.6197215145361965,1.8583509440857175,2.120185197315122,3.8575304496516347
2024-11-04,50.084571996658546,14.527052683176041,6.374312205292481,9.198499105953179,4.9088003203380115,4.364950603050115,2.6231126637072224,1.9850255787140916,2.1229297120409814,3.810745131069335
2024-11-05,50.0845632394969,14.538491805994672,6.420248236252434,9.19754663058635,4.908292029655811,4.364498626278803,2.6228410487222322,1.9615220002485123,2.122709889411992,3.779286493352294
2024-11-06,50.0871428867246,14.568047378120752,6.429937119073421,9.1965943524507,4.907783844226482,4.364046743099319,2.6225694899811565,1.961318911904581,2.1224901123021596,3.7400691621168303
2024-11-07,50.08584646338454,14.567670308167235,6.432359026302666,9.196356313726978,4.90765681431108,4.363933786924764,2.6225016090819517,1.9612681463893584,2.122435175135413,3.7399723565760117
2024-11-08,48.90623710185262,16.559831399629036,6.3051619544031015,8.978374071122806,4.791330086439698,4.260494985621461,2.5603401657364557,1.9147799923516617,2.072126861334281,3.651323381508879
2024-11-11,48.91629026741896,16.53539725353501,6.34338730682337,8.978827858205447,4.791572250965777,4.260710320555694,2.5604695710480607,1.9148767696099653,2.072231591254846,3.6262368105828697
