date,BNP PARIBAS,KINGSWAY FINANCIAL SERVICES GROUP LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA GALAXY INTERNATIONAL SECURITIES,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,CGS INTERNATIONAL SECURITIES HK LTD,UBS SECURITIES HONG KONG LTD
2024-06-05,2.9908452800712797,66.25415395494929,10.597859811251864,5.108642676926647,0.0,4.57830723063506,5.667991907349468,3.5129474314677354,1.289251707348659
2024-06-11,2.990834773425944,66.25392120840695,10.597822581658246,5.108624730596521,0.0,4.578291147338934,5.667971996061803,3.512935090711432,1.2895984718001665
2024-06-12,2.9921867874724084,66.19834164433004,10.588932204326461,5.121889111556296,0.0,4.577960465796204,5.663217207107496,3.509988134555311,1.347484444855784
2024-06-13,2.9921867874724084,66.19834164433004,10.588932204326461,5.121889111556296,0.0,4.339281272646443,5.663217207107496,3.509988134555311,1.586163638005545
2024-06-14,2.9969535010635866,66.19508882866107,10.570862813211036,5.139186513457504,0.0,4.33906805156318,5.662938931229121,3.509815662796678,1.5860856980178188
2024-06-17,2.9894627407947554,66.20020053967724,10.571679115399744,5.13958337124227,0.0,4.3394031226742165,5.663376234174564,3.510086697456585,1.5862081785806308
2024-06-18,2.988535595013962,66.20298907845279,10.57212442427941,5.136640653862903,0.0,4.339585910547542,5.663614791521835,3.5102345521878644,1.5862749941336958
2024-06-19,2.998750509141008,66.19601817194666,10.571011222414075,5.136099786414891,0.0,4.339128969734462,5.663018435832341,3.509864938712423,1.5861079658041441
2024-06-24,2.988535595013962,66.20298907845279,10.57212442427941,5.136640653862903,0.0,4.339585910547542,5.663614791521835,3.5102345521878644,1.5862749941336958
2024-07-02,2.9887034518159266,66.20670749560858,10.572718227812752,5.135876033569388,0.0,4.221177059828653,5.663932899249262,3.510431711206837,1.7004531209085918
2024-07-05,2.9885985391050895,66.20438343593824,10.572347092787787,5.139206056961467,0.0,4.221028883492187,5.663734077732159,3.5103084842246455,1.7003934297584185
2024-07-08,2.988178961906595,66.19508882866107,10.570862813211036,5.152523812976131,0.0,4.220436282160652,5.662938931229121,3.509815662796678,1.700154707058711
2024-07-11,2.9877595025026524,66.18579683080623,10.5693789503396,5.165837830086217,0.0,4.219843847199473,5.662144007960155,3.509322979726276,1.6999160513794083
2024-07-16,2.9875393334535025,66.18091957614656,10.568600089085319,5.165457157678629,0.0,4.226901920611994,5.6617267625756655,3.5090643764809477,1.6997907839673712
2024-07-22,2.9859781130291205,66.14633492576567,10.552555486071862,5.188009867158449,0.0,4.262220404977955,5.658768072338511,3.507230618875253,1.6989025117831724
2024-07-23,2.9906456664320453,66.22338670296507,10.403953280243032,5.196119542512131,0.0,4.304010055520255,5.6676136168042115,3.512712971923503,1.7015581635997452
2024-07-24,2.990278026837537,66.21524587260602,10.40267432392662,5.177919378592607,0.0,4.333335354065758,5.666916897966772,3.5122811546784454,1.701348991326239
2024-07-25,2.989920977771994,66.20733955371149,10.40143221027927,5.142182500162389,0.0,4.379876887330709,5.666240249386014,3.5118617767166147,1.7011458446415284
2024-07-26,2.987885327958359,66.1622631254628,10.394350526951248,5.1211341565110535,0.0,4.462525990438629,5.662382461506861,3.509470770123319,1.6999876410477361
2024-07-29,2.9861352090016773,66.12350935207351,10.388262157451457,5.11462709681344,0.0,4.521993365878592,5.659065787070551,3.50741513858176,1.6989918931290044
2024-07-31,3.0064287646414107,66.08387435966348,10.382035344994003,5.111561345945879,0.0,4.560645535313979,5.652168382269556,3.505312764195423,1.6979735029762628
2024-08-01,3.0054490060364523,66.06233842795794,10.378651965821387,5.0976309537222155,0.0,4.6257385144296554,5.650326409270118,3.504170425356671,1.67569429740556
2024-08-05,3.0013367825607684,65.97194824053622,10.364451313548106,5.090656089854565,0.0,4.7688326678547,5.642595316558576,3.4993758233331436,1.6608037657539099
2024-08-06,2.993326247940994,65.94195000400987,10.35973847316273,5.0883413074427875,0.0,4.8187812131805705,5.640029560757162,3.497784615153869,1.6600485783520265
2024-08-07,2.9982015432143,65.96456152719847,10.363290831967703,5.09008610187877,0.0,4.8183341849393875,5.64371302133742,3.4989840070118516,1.622828782452097
2024-08-09,2.9982015432143,65.96456152719847,10.363290831967703,5.387499742474777,0.0,4.8183341849393875,5.346299380741413,3.4989840070118516,1.622828782452097
2024-08-13,2.996766620365116,65.9714865224863,10.364378775835082,5.3793169467762105,0.0,4.818840016263866,5.34686063813723,3.4993513322422447,1.6229991478939534
2024-08-19,2.9967561336625472,65.9712556658849,10.36434250735932,5.37964805663084,0.0,4.818823153508643,5.346841927658807,3.4993390868253496,1.6229934684695972
2024-08-20,2.995689363194361,65.96317670259647,10.363073270601879,5.378989254873689,0.0,4.826980307795522,5.350385836062997,3.498910551219488,1.6227947136555985
2024-08-28,2.990258508665159,65.9668696974191,10.36365345454462,5.379290401368783,0.0,4.827250549681629,5.35068538117558,3.4991064401865826,1.622885566958537
2024-09-02,2.9902480454689657,65.96663887312819,10.363617191144963,5.379621488144607,0.0,4.827233658677246,5.350666658623416,3.4990941964835445,1.6228798883290678
2024-09-04,3.0074136750471823,65.70386985102137,10.461057640971529,5.430201582722913,0.0,4.872620111152676,5.400974515086288,3.531993261182905,1.5918693628151355
2024-09-09,3.0246239095368646,65.51044847844263,10.520922120708716,5.458434706172648,0.0,4.90050418157101,5.431882147996474,3.5522054563808214,1.600978999190836
2024-09-27,3.024634653660585,65.51068118584179,10.520959493318434,5.45845409572307,0.0,4.90016636742308,5.431901443226419,3.552218074589248,1.600984686217374
2024-10-03,3.0249570128698644,65.51766317666203,10.52208079508591,5.448378056309567,0.0,4.900688616863563,5.432480363874571,3.552596662531539,1.6011553158029646
2024-10-04,3.026701475483213,65.50928496624513,10.520735261642708,5.447681333386719,0.0,4.910718357991785,5.43178567390293,3.552142366683337,1.60095056466418
2024-10-07,2.9407114384147937,63.648134836903836,10.221836139128074,5.292910100217756,2.841047845813434,4.771202499868094,5.277466044025307,3.4512243024944538,1.5554667931342503
2024-10-08,2.9383665681378144,63.64967252198041,10.22208309003915,5.293037972446747,2.841116483125204,4.771317768082947,5.2775935431389716,3.451307681153066,1.5555043718956867
2024-10-09,2.93826515956667,63.647475851757484,10.221730306675928,5.292855299725235,2.8444696194078944,4.771153100909496,5.277411403433839,3.4511885700168574,1.5554506885065977
2024-10-10,2.9381637579948854,63.645279333151784,10.221377547662307,5.292672639612049,2.8478225242524595,4.770988445101602,5.2772292763002415,3.451069467101866,1.5553970088228108
2024-10-14,2.938062363421737,63.64308296614761,10.221024812995761,5.292489992105882,2.8511751976828608,4.770823800658088,5.277047161736878,3.450950372407239,1.5553433328439425
2024-10-15,2.9400720573886137,63.64176521870733,10.220813183881381,5.292380409653008,2.851116163320547,4.7707250194463935,5.276937899032031,3.4508789195358838,1.5553111290348227
2024-10-16,2.939980747730338,63.63978869985991,10.220495756641197,5.292216044481939,2.8541333109318434,4.770576855298457,5.2767740134581755,3.4507717457766214,1.555262825821523
2024-10-17,2.940315678546648,63.63956909423296,10.220460488164914,5.292197782315358,2.854123462003242,4.770560393183441,5.276755804578335,3.4507598379920705,1.5552574589830261
2024-10-18,2.9379711142891383,63.641106365450206,10.220707372610537,5.2923256201282545,2.854192405930912,4.770675630374498,5.2768832693763255,3.450843194209783,1.5552950276303494
2024-10-23,2.937869733011402,63.638910286445714,10.220354684196492,5.29214299657183,2.8575446397403996,4.770511007520066,5.2767011786928215,3.4507241151315053,1.5552413586897695
2024-10-25,2.9385395976555224,63.63847108883204,10.220284149434535,5.292106473372975,2.8575249186801064,4.7704780843125345,5.276664762064138,3.4507003003020245,1.5552306253461223
2024-10-28,2.9392094530536985,63.63803189728048,10.22021361564615,5.292069950678239,2.8575051978920176,4.77044516155943,5.276628345938103,3.450676485801253,1.5552198921506248
2024-10-29,2.937869733011402,63.638910286445714,10.220354684196492,5.29214299657183,2.8575446397403996,4.770511007520066,5.2767011786928215,3.4507241151315053,1.5552413586897695
2024-10-31,2.9425585913621064,63.63583603045003,10.219860961307079,5.2918873447659776,2.8574065980344354,4.770280554610026,5.276446272847279,3.450557418227793,1.5551662283952665
2024-11-01,2.9445679634080655,63.634518583089125,10.21964938038519,5.291777787267381,2.8573474413859734,4.770181795892933,5.276337035023896,3.4504859816277906,1.5551340319196452
2024-11-06,2.946577252256026,63.63320119027709,10.219437808223807,5.29166823430501,2.857288287186891,4.770083041264943,5.276227801723501,3.450414547985619,1.5551018367771186
2024-11-18,2.8665797463922513,61.90560440609217,9.941987238970302,7.862933019565138,2.779714914103352,4.640578632116289,5.132981917304955,3.356738212901041,1.512881912554499
2024-12-03,2.8633191223064864,61.907682484926866,9.942320976657774,7.863196966502469,2.7798082249882854,4.640734409421569,5.133154223854315,3.3568508935977364,1.5129326977444997
2024-12-13,2.8595223952872226,61.941782894925815,9.947797473403194,7.867528226044053,2.7813394178287476,4.5935818911904285,5.135981702716309,3.3586999369988497,1.5137660616053819
2024-12-19,2.8596952827378104,61.94552791085825,9.948398919766046,7.868003898799639,2.7815075783166527,4.58781359491001,5.136292225475043,3.3589030048504442,1.513857584286095
2024-12-20,2.859599231573294,61.94344729054592,9.94806477391943,7.895617587603495,2.78141415331308,4.5607891783864485,5.138470861326275,3.358790186345948,1.5138067369861188
2024-12-23,2.857439784914074,61.896670256605205,9.940552422186867,7.97859588089391,2.779313748670722,4.541235047956571,5.137275511596448,3.3562537720936145,1.512663575082592
2025-01-03,2.857458965628938,61.897085741260206,9.940619148667897,7.980327575789015,2.779332404960458,4.541265531235709,5.134960602417764,3.3562763011236063,1.5126737289164094
2025-01-07,2.8567877937870643,59.36593112267702,9.938284254713642,7.978453123269406,5.308717509414023,4.550265323802172,5.133754481522616,3.3554879649921134,1.5123184258219455
2025-01-08,2.8567973797362907,59.36613032501285,9.93831760261875,7.977808795117808,5.308735322811508,4.550280592213937,5.13410725775423,3.3554992243293773,1.5123235004052504
2025-01-09,2.856730279442633,59.36473593673514,9.938084171982636,7.977621412800569,5.308610631539513,4.550173715483327,5.13633546242364,3.3554204105552827,1.512287979037266
2025-01-14,2.8568069657498483,59.36632952868553,9.938350950747656,7.977835564738857,5.308753136328539,4.550295860728169,5.133788934256583,3.355510483742203,1.5123285750226108
2025-01-16,2.856164845047431,59.3529858377488,9.936117120821493,7.998519264258472,5.30755989494621,4.549273096779002,5.132635019345269,3.354756270113274,1.5119886509400524
2025-02-03,2.856193590547501,59.35358318816486,9.936217121581564,7.998599764316607,5.307613312193325,4.549318882347138,5.13168023907361,3.354790033621974,1.5120038681534238
2025-02-06,2.856212754535666,59.35398142845556,9.936283789873222,7.997982469413638,5.307648924288752,4.549349406571235,5.131714670724075,3.354812543005342,1.5120140131325077
2025-02-18,2.856231918781,59.35437967409038,9.936350459059526,7.997365166226977,5.307684536862069,4.549379931204947,5.131749102836591,3.354835052690771,1.5120241582477305
2025-02-21,2.855752889786176,59.344425136208955,9.934683997753872,7.996023899164024,5.306794365874266,4.5653883002334625,5.130888438617325,3.354272401159387,1.5117705712025356
2025-02-24,2.855752889786176,59.344425136208955,9.934683997753872,9.35506656540163,5.306794365874266,4.5653883002334625,3.7718457723797187,3.354272401159387,1.5117705712025356
2025-02-27,2.8554270404261755,59.34462419424405,9.934717321501997,9.355097944948477,5.306812166367854,4.565403613840805,3.7718584242203326,3.3542836523404675,1.5117756421098487
2025-03-04,2.8550918528486973,59.337657957482115,9.933551123317004,9.353999786048655,5.306189220136347,4.576606313373091,3.77141566029399,3.3538899059075575,1.5115981805925363
2025-03-05,2.8554270404261755,59.34462419424405,9.934717321501997,9.355097944948477,5.306812166367854,4.565403613840805,3.7718584242203326,3.3542836523404675,1.5117756421098487
2025-03-06,2.857056265366722,59.3436289174223,9.93455070499688,9.354941049319326,5.306723165094053,4.565327046831401,3.7717951658660085,3.354227397189844,1.511750287913463
2025-03-07,2.8555419799995603,59.34701299483008,9.935117223917455,9.35144921352434,5.307025781605715,4.565587385142356,3.7720102529282666,3.354418672401059,1.5118364956511572
2025-03-11,2.856692043718272,59.34999926601626,9.935617147212662,9.345881509905722,5.3072928248379885,4.565817120075391,3.7722000560028253,3.354587462763408,1.5119125694674682
2025-03-17,2.8579955291194947,59.349202897648404,9.9354838294147,9.345756105280678,5.307221610681679,4.5657558551659925,3.7721494399819493,3.354542450339219,1.5118922823678862
2025-03-18,2.8577654532268717,59.344425136208955,9.934683997753872,9.344668320958036,5.306794365874266,4.573773981236362,3.7718457723797187,3.354272401159387,1.5117705712025356
2025-03-20,2.8577750389828136,59.34462419424405,9.934717321501997,9.344364237260988,5.306812166367854,4.573789322971656,3.7718584242203326,3.3542836523404675,1.5117756421098487
2025-03-24,36.40073366077334,25.801874217644254,9.934750645473676,9.344060151523967,5.306829966980858,4.573804664809872,3.771871076145822,3.3542949035970278,1.5117807130511804
2025-03-27,36.40048946482074,25.801701124615086,9.934683997753872,9.344668320958036,5.306794365874266,4.573773981236362,3.7718457723797187,3.354272401159387,1.5117705712025356
2025-03-31,36.39731521556324,25.79945112655623,9.933817658763187,9.35257378111809,5.3063315949521375,4.573375132240719,3.771516854312451,3.3539798969421253,1.511638739551816
2025-04-01,36.391334481153876,25.795211812085334,9.932185353612761,9.367468785815458,5.3054596691035005,4.5726236443395285,3.770897126167875,3.3534287776395297,1.5113903500821362
2025-04-02,36.38984129619664,25.795817343138882,9.932418507219136,9.367688682953123,5.305584212394961,4.572730984633263,3.77098564629038,3.353507497879376,1.5114258292942349
2025-04-03,36.38105699758225,25.789590381039755,9.930020878457295,9.386214104204965,5.307656172829274,4.571627153645781,3.7700753520212182,3.3526979804366586,1.5110609797828018
2025-04-08,36.37904253792027,25.78483569887822,9.928190136191251,9.392863820200228,5.320421157459232,4.562404108727418,3.769380284369538,3.3520798623105037,1.5107823939433442
2025-04-09,36.378432820859864,25.78440354197884,9.928023738549017,9.394382406530966,5.320331986570667,4.562327642294344,3.769317109109658,3.352023681055108,1.510757073051537
2025-04-10,36.38022955643433,25.782588641177473,9.927324929355711,9.396402589231895,5.319957501476597,4.5620065112633075,3.7690517961412664,3.351787740345638,1.5106507345737792
2025-04-14,36.380351495650466,25.782675059231654,9.927358203753233,9.396098904186976,5.319975332904696,4.5620218021920556,3.769064429245213,3.3517989748643497,1.5106557979713626
2025-04-17,36.38013825466309,25.78276147786514,9.927391478373812,9.396130398127212,5.319993164452332,4.562037093223307,3.7690770624338468,3.3518102094583737,1.5106608614028894
2025-04-28,36.37891890234523,25.781897317598656,9.927058742205391,9.395815468225086,5.319814854354918,4.5652358853902735,3.7689507343583437,3.351697866907081,1.5106102286150214
2025-04-30,36.37858373255853,25.781897317598656,9.927058742205391,9.395815468225086,5.319814854354918,4.565571055176964,3.7689507343583437,3.351697866907081,1.5106102286150214
2025-05-02,36.378492422202754,25.782070145017677,9.927125287654693,9.395543280483139,5.319850515418168,4.565601660211655,3.768975999295978,3.3517203348148743,1.5106203549010637
