date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CITIBANK N.A.,BOCOM INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA CITIC BANK INTERNATIONAL LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD
2024-04-11,58.49402826226433,8.088078477367642,4.4050990249052635,2.555726795704003,2.9426177175888903,4.80109237760946,1.77401840393996,0.7364442178979603,0.8002290909848923,0.7580413245804246
2024-04-12,58.511900477618894,8.0907502308967,4.368654231620537,2.54701117254125,2.9411651137284314,4.852720357109503,1.77401840393996,0.7433959649444418,0.8002290909848923,0.7585601116734456
2024-04-15,58.491226811962015,8.093629499262969,4.347124567260166,2.5720685891341644,2.9395309343854152,4.690756479272206,1.77401840393996,0.7477018978165161,0.8002290909848923,0.7585601116734456
2024-04-16,58.430766845354256,8.088908951746152,4.3000965172778125,2.609914107570046,2.936962938274961,4.842354731597396,1.77401840393996,0.7903980755721444,0.8002290909848923,0.7585601116734456
2024-04-17,68.54493954423006,9.453731163940843,4.981905235806299,3.090886705112314,3.4452917276283226,5.6130453275194565,2.0808445155858593,0.9609655244149636,0.9386330556041548,0.8897572001577201
2024-04-18,58.362711161281446,8.058793360996281,4.284740419324391,2.6732580116279103,2.938311784716816,4.637285612381625,1.77401840393996,0.8266612933743123,0.8002290909848923,0.7585601116734456
2024-04-19,58.24056274022965,8.058041119711401,4.253431618260574,2.6749440696802287,2.9385711782633264,4.744058325327883,1.77401840393996,0.8525487693160602,0.8002290909848923,0.7585601116734456
2024-04-22,68.50265371435502,9.488481265356622,4.978637170213942,3.244435104812516,3.4620568143938852,5.39478005141658,2.0891251577338976,1.0035535203028432,0.9423683103930451,0.8939088910216504
2024-04-23,68.36010592743143,9.48032344940625,4.94419563862633,3.267177557584372,3.460433679860568,5.535828353685691,2.0872617077752196,1.0300343998101162,0.9415277402708765,0.8931115455491353
2024-04-24,58.08652701862661,8.108572020145834,4.159271760877262,2.7726057399414317,2.9438109279028386,4.696018640514137,1.77401840393996,0.9016000889611957,0.8002290909848923,0.7590788987664665
2024-04-25,58.09633209468471,8.114849343971386,4.134707192022717,2.785808871458816,2.9438109279028386,4.695214520519955,1.77401840393996,0.9224812694552909,0.8002290909848923,0.7590788987664665
2024-04-26,68.32438230614906,9.552996211509564,4.851038561642699,3.27130325480907,3.4670015205904368,5.5226566646093245,2.0885707701610077,1.08626079885697,0.9421182357249795,0.8936716759468886
2024-04-29,68.32782596031511,9.560252839762388,4.746082339773743,3.317946156488942,3.470275284442068,5.552141309802967,2.0897698170873986,1.0988624550320516,0.9426591051036871,0.8941847321916453
2024-04-30,57.96451099204095,8.100686456331914,3.8834067241633456,2.777456399261178,2.9680382851469194,4.765594889556591,1.77401840393996,0.9361772487110454,0.8002290909848923,0.7590788987664665
2024-05-02,68.31271056449458,9.618733066297649,4.567090144263523,3.2714465461769473,3.5029249770690054,5.704354085357739,2.0923343876443687,1.091308212215968,0.9438159386297724,0.8952820778504446
2024-05-03,68.4368450009475,9.629563273171039,4.54287990629498,3.311477459548319,3.5303311187746633,5.517849717694371,2.0953633741901587,1.0951552661962425,0.9451822621948267,0.8953526209879008
2024-05-06,68.33424364883753,9.619916441810684,4.537419378733684,3.307497073909814,3.5255980529644444,5.64927875106247,2.092844753911458,1.0948793328098445,0.9440461560463875,0.894276409913686
2024-05-07,68.27759618183387,9.67418257793268,4.537295019436937,3.3074064237018934,3.5236042044909355,5.650028647940228,2.092787394280339,1.0988273682386966,0.9440202821065412,0.8942519000378839
2024-05-08,68.4552470797613,9.699996513751747,4.539189572625648,3.3038414823561677,3.5314653179155275,5.42971715516624,2.097693197974476,1.1002683159734528,0.94623320550237,0.8963481589730651
2024-05-09,68.27867054888101,9.679901390549208,4.537886865185331,3.3565548710622157,3.5246583893398333,5.592894813894391,2.09328625790429,1.0974364869231086,0.9442453108793165,0.89446506538129
2024-05-10,68.28893444887943,9.679787033154708,4.544136210051946,3.397424066648972,3.516718932617361,5.542199346739047,2.094008068980902,1.0974474889456576,0.9445709074009859,0.894773496580987
2024-05-13,68.29047898664656,9.698695399738382,4.536784024867484,3.40108658398076,3.5150182044663905,5.523148344509247,2.0956044593050933,1.0984373478552585,0.9452910115302032,0.8954556371006175
2024-05-14,68.18309975002211,9.705425385360673,4.566867139249347,3.4097526865324177,3.5146868362119728,5.591582351763014,2.094603492119414,1.09411494425398,0.9448394925046266,0.8950279219824377
2024-05-16,68.20306311692022,9.726194458833147,4.575430430191895,3.421716870326959,3.518044932317266,5.524013878524828,2.0966047742127567,1.093306228849295,0.9457422363244219,0.8958830734992018
2024-05-17,68.08292790981537,9.711470774336858,4.558093913010653,3.385867561419646,3.507295922192734,5.733007879557688,2.0917299139421432,1.0910394231653198,0.9435432709730099,0.8950234315865729
2024-05-20,68.06261320903701,9.700512696819455,4.5103428496948945,3.464987197052493,3.4843418652633034,5.745722030236442,2.090436211692002,1.1036143624066241,0.9429597042110551,0.8944698735867304
2024-05-21,68.16913094610634,9.874097571449504,4.429448441481146,3.4406641648270875,3.493729257985154,5.554268505228393,2.09511247837927,1.1013960745590778,0.9456817740282796,0.8964707859557487
2024-05-22,67.97781150868896,9.963127801425866,4.444696740460833,3.4270009533860746,3.4864004886251196,5.67338750852152,2.0916345887074717,1.096845826050281,0.9441119409483654,0.8949826431855064
2024-05-23,68.003136261672,9.98009290878841,4.452069036135508,3.444700936514158,3.486979258642585,5.604574304930051,2.092520163454066,1.0950624076803295,0.9457649128648861,0.8950998093180105
2024-05-24,68.03845327093025,10.070216734567824,4.459321399562807,3.4525794280453175,3.486769815243039,5.45418334410232,2.0960951669733587,1.0989100000049132,0.9471038354373931,0.8963670051327844
2024-05-27,57.59798106283199,8.577167032582853,3.7733460423789404,2.9489674122139204,2.9532528529958206,4.446145459705084,1.775055978126002,0.9303668332692101,0.8020448458104658,0.7590788987664665
2024-05-28,57.608278986628456,8.569281468768935,3.796042977698609,2.9753477358940383,2.9567806052283636,4.407729275466879,1.774537191032981,0.9308856203622311,0.8022783000023253,0.7590788987664665
2024-05-29,57.63128719420394,8.569281468768935,3.7946941312567546,2.9789273668358836,2.9469236504609646,4.385551127240231,1.774537191032981,0.931793497775018,0.8022783000023253,0.7601164729525086
2024-05-30,68.12868528455162,10.132228261111837,4.498668879298211,3.562908210332702,3.4818495411421235,5.146171463138948,2.0982766765413294,1.1037798418191933,0.9486427523168318,0.8987890897472117
2024-05-31,57.599174273145934,8.565416868076893,3.8303348045472974,3.046084356027452,2.9446409872516717,4.316853340382391,1.774537191032981,0.9352693712982585,0.8022783000023253,0.7601164729525086
2024-06-03,67.98496598122348,10.125196232140803,4.536153279737082,3.614910772047366,3.477860715426594,5.2126473803142215,2.0947657114126548,1.1091593218122904,0.9470554251258132,0.8972851807597005
2024-06-04,67.93339595944491,10.125114481424802,4.617261220603067,3.6815888491950735,3.4826814822445025,5.102882405687563,2.0941661519463546,1.119096726883905,0.9467843609002763,0.8970283616695442
2024-06-05,57.57495547588889,8.581058662082441,3.9154677665120436,3.1142529800504115,2.9500104336644393,4.457742737654732,1.774537191032981,0.9440887518796156,0.8022783000023253,0.7606352600455296
2024-06-06,67.94792201267738,10.130189812734143,4.636035219721073,3.6892039363537505,3.4561686954825843,5.087847910839045,2.0944053715666535,1.113591395906586,0.9468925134435255,0.8977431312752616
2024-06-07,67.76922536022033,10.12703692216349,4.694286177167988,3.7275211877917074,3.4553352111559263,5.163614486093751,2.0934181523825117,1.1257963459992195,0.946446186067134,0.8973199709579428
2024-06-11,57.38137889150868,8.913282238404113,4.051830953912614,3.2531582242067842,2.930037130583131,3.9537316867384464,1.774537191032981,0.9603786666004749,0.8074661709325353,0.7619322277780821
2024-06-12,57.37939442712047,8.906226733939027,4.074035041493912,3.285738053648503,2.9445631691877185,3.9472518284317775,1.774537191032981,0.9778358522806316,0.8074661709325353,0.7619322277780821
2024-06-13,57.30730377267427,8.719904349480535,4.124902115964621,3.305451963183301,2.9440443820946975,3.840389054046172,1.774537191032981,1.0093262288270062,0.8074661709325353,0.7619322277780821
2024-06-14,57.24131405444199,8.595914234248516,4.138987185540141,3.304595964479816,2.9443037756412083,4.0104516653139095,1.774537191032981,1.0275615951466945,0.8074661709325353,0.7621916213245925
2024-06-17,67.5091582411253,10.134997036541725,4.900199119662295,3.9200857780395024,3.4540206864971523,4.913655981495073,2.095591130571222,1.218647614382408,0.9535550759899952,0.9000893356953202
2024-06-18,67.44127176598998,10.099064729703159,4.981197891519447,4.041095530412839,3.4575542420960494,4.8010411628289145,2.095374926715019,1.2299465810639854,0.9534566969304912,0.8999964727401067
2024-06-19,67.32166105698934,10.0778527092804,5.014724317606569,4.0856501230974045,3.454341362512499,4.85978266987276,2.0930940762881662,1.2414580292565323,0.9524188434721658,0.8990168116241681
2024-06-20,67.23929588391248,10.075320150735736,5.063215875049122,4.131649980006464,3.4560225999091316,4.848174066426811,2.0925744359140777,1.2427709981838164,0.9521823919482147,0.8987936179141497
2024-06-21,56.99112119702622,8.54463213010339,4.303027664353381,3.4917743476417926,2.9307634325133605,4.105260732865427,1.774537191032981,1.0536565859256508,0.8074661709325353,0.7621916213245925
2024-06-24,56.885052581922615,8.506708793603556,4.344167480829947,3.482124907711602,2.9386489963272795,4.130190942863133,1.774537191032981,1.0994136075301029,0.8074661709325353,0.7621916213245925
2024-06-25,56.82525022983397,8.448967790150318,4.388290323091383,3.4519314988977796,2.9458601369202713,4.140411048595646,1.774537191032981,1.1024744513789269,0.8074661709325353,0.762451014871103
2024-06-26,56.809160048143916,8.455296992685174,4.379237488318166,3.424435782967667,2.9479352852923557,4.139373474409604,1.774537191032981,1.1036676616928751,0.8074661709325353,0.762451014871103
2024-06-27,56.79943279014977,8.45890256298167,4.367901990335658,3.4369904306187755,2.9479352852923557,4.118751687462019,1.774537191032981,1.1029672991172967,0.8074661709325353,0.762451014871103
2024-06-28,56.79707230887653,8.449668152725897,4.361391212318244,3.4476774447350076,2.9464048633679436,4.073124362630823,1.774537191032981,1.0877668372917815,0.8074661709325353,0.762451014871103
2024-07-02,67.26843525083164,9.986348400210387,5.163272435515912,4.094232688004305,3.4907058515645786,4.754210070159655,2.101614361533852,1.2794438749493775,0.9562958217273139,0.9054412455029766
2024-07-03,67.25911632965149,9.982136287577154,5.14230817894319,4.103402156574646,3.484829211902981,4.756909330564983,2.10273964190102,1.3058249542693856,0.9568078571097755,0.9059260515053705
2024-07-04,67.21362892186241,9.97886793581635,5.1522282406928,4.11520377550416,3.4891158947080796,4.777061914286957,2.103100248659179,1.3077397125858825,0.9569719437007438,0.9060814121834382
2024-07-05,67.18905145305172,9.988448218947948,5.1473001627055845,4.07135322410653,3.4818535919243403,4.85175855119646,2.1022050041840394,1.3066913711671795,0.9565645813574568,0.9047738413587463
2024-07-08,56.69150624282994,8.42728248966204,4.3563330381612895,3.4433715118629333,2.9355103344145026,4.056151931610385,1.774537191032981,1.1090630474602936,0.8074661709325353,0.7637479826036556
2024-07-09,56.664061368034936,8.425233280644608,4.374438707707722,3.440103153176901,2.9355103344145026,4.037553414325582,1.774537191032981,1.1085701997219235,0.8074661709325353,0.7637479826036556
2024-07-10,67.17332670414797,9.984953765109575,5.217267426192343,4.075560444566842,3.482532698114789,4.783330788642226,2.104583862901005,1.314999593920619,0.9576470314458988,0.9057976849587352
2024-07-11,67.14449519640327,9.99518055440185,5.210821945161666,4.087974536535031,3.4824429044032987,4.793586964257295,2.1052734966304927,1.3152458518730996,0.9579608349038985,0.9070177154300987
2024-07-12,67.1285592484914,9.990748394715032,5.222134553788977,4.104927509645749,3.483244692816433,4.7860544295518865,2.1047352489984963,1.3150941839534682,0.9577159165349751,0.9067858215035897
2024-07-15,56.59792779014177,8.425337038063212,4.366112174864735,3.452450285990801,2.9344727602284606,4.100479850409693,1.774537191032981,1.1097893493905229,0.8074661709325353,0.7646558600164424
2024-07-16,67.0920558948071,10.001673404727615,5.182519954666391,4.090048880268431,3.4749831152129906,4.8747546138228754,2.1032543105374835,1.317366270807628,0.9570420463481213,0.9063015088013662
2024-07-17,56.665536124104264,8.438359009127714,4.400066790102959,3.4494672602059304,2.9303224634842926,4.047031706393786,1.774537191032981,1.1226033905881416,0.8074661709325353,0.7638776793769109
2024-07-18,56.6664699408717,8.439085726087617,4.3997295784924955,3.4647196007407475,2.936781362792404,4.045890374789139,1.774537191032981,1.1296588950532271,0.8074661709325353,0.7638776793769109
2024-07-19,56.55748984072335,8.439604513180637,4.448599322655074,3.4917743476417926,2.93618475763543,4.042620511620537,1.775055978126002,1.1303851969834566,0.8074661709325353,0.7638776793769109
2024-07-22,67.36440904095184,9.922948707549645,5.239487667042746,4.126880702769817,3.4439583272558325,4.6385031432750905,2.086969112772348,1.3354821272274426,0.9432547776436989,0.8981063935115339
2024-07-23,57.26654210010981,8.440201637124705,4.4343845563062985,3.526688719002106,2.9247973809436187,3.8863358998479605,1.775055978126002,1.1355471285590157,0.8022783000023253,0.7664716148420159
2024-07-24,57.295412601836425,8.440201637124705,4.4600904567654895,3.5294123512404663,2.9206470841994507,3.836117309243528,1.775055978126002,1.1345873724369266,0.8022783000023253,0.7643964664699319
2024-07-25,57.31020840972938,8.439241881002616,4.416667977079632,3.5234462996707245,2.9175343616413247,3.7329305564416515,1.775055978126002,1.1353136743671561,0.8022783000023253,0.7643964664699319
2024-07-26,57.3610599205873,8.433846495235198,4.409871866161056,3.499244881781295,2.9097784946006606,3.7567169446566644,1.7768198542422735,1.1337573130880931,0.8022783000023253,0.7651746471094634
2024-07-29,57.33797908281879,8.433846495235198,4.421363000271471,3.502928270141744,2.9102972816936816,3.719364273959152,1.7768198542422735,1.1337573130880931,0.8022783000023253,0.7651746471094634
2024-07-30,57.323842134533976,8.435973522316583,4.422037423492399,3.5063522649556833,2.899402752740241,3.7037228431045692,1.7768198542422735,1.1340167066346036,0.8022783000023253,0.7651746471094634
2024-07-31,57.325190980975826,8.434738549641647,4.4073816881145556,3.517168975845171,2.8942148818100306,3.6990278199127284,1.7768198542422735,1.1294513802160189,0.8022783000023253,0.7641370729234214
2024-08-01,67.66107159313853,9.96510231567983,5.197787507012634,4.134348759661168,3.4043099205414795,4.353206770886369,2.099385865318693,1.3340029660850732,0.9479248664716543,0.9028594352045612
2024-08-02,67.64290388783226,9.958978744815894,5.211494949557547,4.171946606155482,3.390744925297029,4.330541409972995,2.0981796798484913,1.3454888482609209,0.9473802437704782,0.9023407044888943
2024-08-05,67.64383770813184,9.955128737097501,5.223140731953175,4.179290709368774,3.391186393101194,4.321210198334702,2.09845285839669,1.3396289733401783,0.9475035906706848,0.9006200996052636
2024-08-06,67.6558791174406,9.945433556783351,5.2384615848021285,4.1853160474072055,3.3904083764093222,4.295042930471744,2.0985401491160944,1.3427176696807281,0.9475430045987779,0.9006575632900397
2024-08-07,67.68662926103617,9.943604207834507,5.24571064878741,4.146982732777487,3.3912883059846437,4.289153053209108,2.097947357940673,1.3510059403220638,0.9472753446582737,0.9004031474496662
2024-08-08,67.74059401925444,10.377833273138773,5.2376592726114914,4.103261342994994,3.391072535196434,3.8532541392726047,2.0978138759968807,1.3509506080085023,0.9472150742449894,0.9003458592808931
2024-08-09,67.76651946120579,10.369469650910876,5.227727910253192,4.106338595905615,3.3920207097612454,3.8429356847122955,2.0984004437385857,1.3485100152319383,0.9474799241505819,0.9005976041298878
2024-08-12,68.68907724478272,10.068496078284806,5.09059898499538,3.99819896089827,3.2938042552035496,3.7124831549387927,2.0375305446052536,1.3135571154289551,0.9199956526970597,0.8762580081652044
2024-08-13,68.72800651545835,10.076269620089954,5.110976502769936,4.002488393121531,3.2962677219934684,3.6287069288984912,2.0391096764724876,1.3205288434622335,0.9207086699604019,0.8769371277731414
2024-08-14,68.72538262173829,10.07590835245936,5.116246524417887,4.001515966879219,3.2961532986988304,3.6268544549558994,2.0390388928872363,1.3213164918827813,0.9206767094134124,0.8769066866670745
2024-08-15,68.6975548024564,10.066882276777907,5.14017887866514,4.023682287829085,3.293137342488982,3.622724066860873,2.0383996121390595,1.3214696737065732,0.9198509112162268,0.8761201478597541
2024-08-16,68.7537158970867,10.0719254298,5.174893942996333,4.042542836276816,3.2941834674628536,3.505022233604797,2.039047146851164,1.3221274639725205,0.9201431185888275,0.8763984633599805
2024-08-19,68.692966636801,10.066937813114366,5.224897571365869,4.035812481170663,3.292514172172644,3.5311185019150657,2.0379770691895267,1.3221769847616904,0.9196602339246688,0.8759385355845081
2024-08-20,61.08322852163954,8.948827365635772,4.625515585254831,3.578794504529645,2.91684926649761,3.127812958842836,1.8113724221538035,1.1671021977959137,0.8174023205006637,0.7779606565892799
2024-08-21,68.81204470034726,10.096688572534342,5.1898563232037915,4.02425563801477,3.2835469258912267,3.443290444569822,2.0400169904284957,1.3153449983369483,0.9205807714872255,0.874374635186124
2024-08-22,68.79537000407056,10.101654976744058,5.21474474769584,4.033094284688687,3.280424131739449,3.424624239646976,2.0399259756195467,1.3129052749023102,0.9205397000238835,0.876716664868684
2024-08-23,68.8309021674886,10.104438164261927,5.2284385489277465,4.039306837480832,3.2830153161052027,3.3575219653169737,2.0414261689925874,1.316372736176431,0.9212166792741613,0.877361415975533
2024-08-26,68.7008313019503,10.096814118935388,5.282692172867488,4.031125367468611,3.27982886577937,3.457120915185648,2.037411521156061,1.3191347067045238,0.9194050239693577,0.8756360059832449
2024-08-27,68.72675850533273,10.095986920021119,5.268348606148417,4.057992455313894,3.2795601601416515,3.4214068267374365,2.0372446027025406,1.3178079554825302,0.9193297001267435,0.8755642679929333
2024-08-28,68.7002862793716,10.098082857327732,5.270298811147332,4.054757312093038,3.279275539644267,3.4507420264432076,2.037067798026364,1.3147511798172462,0.9192499150141877,0.8754882811150352
2024-08-29,68.68805861027805,10.066177676542484,5.315692319369618,4.048380262720073,3.2793453301980655,3.4292621459936923,2.0382565071149403,1.3354730148530125,0.9233549700084884,0.875999162921577
2024-08-30,68.70247742309908,10.066745482833092,5.356571321297243,4.046515722529303,3.2757995566467066,3.3692001442514927,2.038455791045128,1.3447044993437804,0.9234452480508933,0.8760848109032802
2024-09-02,68.75638528579816,10.057094287898925,5.360938522972327,4.007030529625557,3.271957983190157,3.3645419627774085,2.03619467570698,1.3483227849393964,0.9224209353218755,0.875113031769215
2024-09-03,68.75769287253772,10.060324606040277,5.344343018233044,3.967675289140582,3.2707767266159737,3.418075509375571,2.0361990868225077,1.3473750300509373,0.9224229336108207,0.8751149275725628
2024-09-04,68.77520308036141,10.072380579790345,5.325756729931039,3.970581633956151,3.270512106029147,3.4046130658156737,2.036089830834822,1.3474215622809644,0.9223734393205384,0.8750679716799051
2024-09-05,68.79213986471619,10.104505063446934,5.332258431986829,3.948314629428361,3.268634250240891,3.364719482901242,2.036326491134901,1.355451453603882,0.9224806493127643,0.8751696832280064
2024-09-09,61.21071262675603,8.986827891827318,4.7463988409038995,3.516661462546488,2.9075464886251847,2.9470582405107666,1.8113724221538035,1.2214124492954404,0.8205737220480813,0.7784892235138495
2024-09-10,61.24136142130712,8.98418505720447,4.766378670652631,3.512644353919759,2.9075464886251847,2.9295098186150557,1.8113724221538035,1.221438877641669,0.8205737220480813,0.7784892235138495
2024-09-11,68.87781330616778,10.165661830651135,5.348344962016825,3.9582019279528167,3.2732972618544,3.1552138597882333,2.039231500796462,1.3820205023708496,0.9237966539959634,0.8764181944055365
2024-09-12,68.78645780553248,10.265299575355153,5.37408075276291,3.971129904362859,3.2788508907459013,3.090273265118875,2.041763418589895,1.3896943853458412,0.9249436435284678,0.8775063586576272
2024-09-13,68.8119759908442,10.27353100912126,5.3897489669493295,3.973584242975619,3.2810988907397483,3.032534884184486,2.043163263933696,1.390676978446882,0.92557779048246,0.8781079823223175
2024-09-16,68.55382027521787,10.132367646546964,5.395817634323935,3.9426845517735196,3.264498734986761,3.496965860555706,2.032826230659324,1.3864587312099792,0.9208949887763369,0.8736653459495973
2024-09-17,68.66741214589352,10.080616820412262,5.40463997886414,3.922282055825208,3.263933713138493,3.4358955354081457,2.032474387596331,1.3984956319619921,0.9207355995926185,0.8735141313072861
2024-09-19,68.53997328944311,10.062334225131984,5.395870238272192,3.9159176363092802,3.258637550566059,3.6093416711457325,2.0291764300619337,1.397410634805341,0.9192415847472676,0.8720967395170978
2024-09-20,68.54506203470763,10.002682868439337,5.3957985717375205,3.91586562611729,3.2585942701959456,3.6489231799403874,2.0291494790722777,1.4126094376115008,0.9192293756214002,0.8720851565567116
2024-09-23,68.51837581893857,10.011535298088603,5.396732673313823,3.9021294068754244,3.259015333528037,3.6634497602165377,2.029411678158793,1.4278040317555722,0.9193481549942712,0.8721978441303827
2024-09-24,68.77907930725263,9.96450089438959,5.379588167439022,3.8644436923168906,3.25545778248372,3.5019150128197096,2.027380562656589,1.4378816316365395,0.9184280349862767,0.8713249140190267
2024-09-25,68.80151117510694,9.970213670924414,5.404079310607967,3.8122329771374455,3.2559734707723162,3.492534769585007,2.028512705210302,1.4441895265971474,0.9189409093227894,0.8718114847356654
2024-09-26,68.75003218837983,10.12940990469792,5.424789289225827,3.789362027667714,3.2428245059736938,3.3820351557988104,2.0291187538229125,1.4611407662232598,0.9192154567100134,0.8720719515000218
2024-09-27,68.74062724139098,10.160373865314234,5.415824498596962,3.78479633645993,3.2414915469077417,3.355709040829031,2.0286550985338905,1.4816442743899019,0.9190054152289757,0.8718726823483477
2024-09-30,61.423365936132335,9.091263254774322,4.806946182113348,3.3564263993632126,2.8934601800854045,3.0544058486420713,1.8113724221538035,1.3194351854568735,0.819780871661227,0.7742606881172928
2024-10-02,68.70879721397584,10.16449681158012,5.325829239186142,3.7271814535436674,3.2364857749922864,3.5068083087570785,2.02689186762643,1.5186237206021742,0.917319465441635,0.8675661442946282
2024-10-03,68.41028457753751,10.123671653847852,5.1392214643407526,3.7837225656266815,3.273307738673111,3.515186541743303,2.021597593762811,1.9527844043925453,0.9155133239878592,0.8647101360875825
2024-10-04,68.30315270760474,10.137449985174031,5.143668026427459,3.7869963216661264,3.2798300107003833,3.674044044055817,2.0233467223569717,1.868331422467909,0.9178700636356375,0.8653106959109209
2024-10-07,68.37039901779242,10.142074777331015,5.145595288628845,3.7884152574975287,3.293639619196381,3.5904510764494857,2.024104842756317,1.862652513785238,0.9170326905450789,0.8656349160176843
2024-10-08,68.4398294652115,10.16219298330891,5.150702948878406,3.7921757432983276,3.2748561156775997,3.5187884315487876,2.0261140252252794,1.850873593623776,0.9179725240420871,0.8664941691853296
2024-10-09,68.38060524567511,10.157227242431045,5.151628599463395,3.7928572482754173,3.2786674313521345,3.5435163780395964,2.0264781451621734,1.8777276301515826,0.9199115033839231,0.8713805760656198
