date,KGI ASIA LTD,TIGER BROKERS (HK) GLOBAL LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,LONG BRIDGE HK LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,CHINA GALAXY INTERNATIONAL SECURITIES,DAH SING SECURITIES LTD,HANTEC SECURITIES CO LTD
2024-04-03,0.0,8.562684182008415,52.44205096190824,10.847531210575124,0.0,15.122272473439025,10.49441755906934,2.5310436129998632,0.0,0.0
2024-04-05,0.0,8.58725265586919,52.59252026929788,10.878655479710371,0.0,14.960715675982586,10.44255011153796,2.53830580760201,0.0,0.0
2024-04-08,0.0,8.59077395164161,52.634589441172,10.73959510677717,0.0,15.04886264098762,10.44683219208626,2.539346667335339,0.0,0.0
2024-04-10,0.0,8.611962521561251,52.76440913900641,10.766083600492578,0.0,14.839336337092684,10.472598605634888,2.5456097962121915,0.0,0.0
2024-04-11,0.0,8.5270399388965,52.63781015471894,10.71104593571626,0.0,14.76347565746852,10.828032016029034,2.5325962971707363,0.0,0.0
2024-04-12,0.0,8.650383150473173,52.12733388194373,10.622529360338042,0.0,14.618431700052945,11.48395830805684,2.497363599135276,0.0,0.0
2024-04-15,0.0,8.440233047927894,52.074831871665594,10.611830479268864,0.0,14.502989423783678,11.87526689215451,2.4948482851994633,0.0,0.0
2024-04-17,0.0,8.45249261503517,52.180325477449166,10.371428764285039,0.0,14.420803659392508,11.908119963143127,2.4807104404167273,0.18611908027826968,0.0
2024-04-22,0.0,8.445726033336081,52.15856646489186,10.423166698558289,0.0,14.40925918954533,11.898587004016983,2.4787245256539028,0.18597008399754866,0.0
2024-04-24,0.0,8.500181112271258,52.47472399640003,9.644180605805492,0.0,14.502165038428775,12.196873621301341,2.4947064719271146,0.18716915386598812,0.0
2024-04-25,0.0,8.457591621420722,52.211803507058605,9.59585919520885,0.0,14.429503077811786,12.636804300208349,2.48220694079271,0.1862313574989707,0.0
2024-04-26,0.0,8.444052976547683,51.88810925468006,9.5804984476449,0.0,14.406404786169267,13.016767788202982,2.478233502516538,0.18593324423856963,0.0
2024-04-29,0.0,8.422210438667237,51.73393055719847,9.555217278959036,0.0,14.348901962297198,13.28246451280676,2.471822966094556,0.18545228397673863,0.0
2024-05-02,0.0,8.437365685685615,51.84701632456314,9.572411301743369,0.0,14.174784348830608,13.306365486567785,2.4762708587124926,0.1857859938969855,0.0
2024-05-06,0.0,8.079707888308798,53.4976260880059,9.16663920778579,0.0,13.562431089138304,13.144382790827219,2.3713023633279597,0.1779105726060261,0.0
2024-05-07,0.0,8.06492285834397,53.59084288018576,9.145087407997051,0.0,13.534268784117899,13.12032992949633,2.366963125204239,0.17758501465474838,0.0
2024-05-08,0.0,8.063397257157082,53.59981294446969,9.143357477475845,0.0,13.531517498307691,13.117848022196737,2.3665153786086974,0.17755142178425365,0.0
2024-05-09,0.0,8.063397257157082,53.61892052090845,9.143357477475845,0.0,13.531517498307691,13.117848022196737,2.3665153786086974,0.15844384534549277,0.0
2024-05-13,0.0,7.997686204944575,53.25777124460732,9.068845504241892,0.0,13.497052539927736,13.674261935329005,2.3472299322086174,0.15715263874085642,0.0
2024-05-14,0.0,7.984068038184505,53.072487902386854,9.148001369248748,0.0,13.474070253857985,13.821254236167709,2.3432331551631163,0.15688504499107478,0.0
2024-05-17,0.0,7.8974069201234,52.683567878521266,9.235848964974645,0.0,13.477533121808838,14.23266183728381,2.31779910273106,0.15518217455698402,0.0
2024-05-20,0.0,7.851855068672939,52.90066783748617,9.238395921084093,0.0,13.399795379168408,14.150568549662454,2.3044301524556743,0.15428709147026007,0.0
2024-05-21,0.0,7.863591801024144,52.83066943912317,9.252205215745281,0.0,13.419420656768677,14.17172042195661,2.307874749902376,0.15451771547974508,0.0
2024-05-22,0.0,7.862367725211515,52.449821558720366,9.24956327062499,0.0,13.061475760087413,14.914762525101121,2.307515497574506,0.15449366268009224,0.0
2024-05-23,0.0,7.863832851884764,52.44096073750379,9.251286896679803,0.0,13.063909723646091,14.917541842625361,2.307945495588157,0.15452245207203516,0.0
2024-05-24,0.0,7.862367725211515,52.449821558720366,9.24956327062499,0.0,13.061475760087413,14.914762525101121,2.307515497574506,0.15449366268009224,0.0
2024-05-27,0.0,7.863832851884764,52.42232606249932,9.251286896679803,0.0,13.063909723646091,14.936176517629828,2.307945495588157,0.15452245207203516,0.0
2024-05-28,0.0,7.547043376808837,52.19870996244572,9.251286896679803,0.0,13.063909723646091,15.476582092759351,2.307945495588157,0.15452245207203516,0.0
2024-05-29,0.0,7.548450005935319,52.18980068718479,9.253011165238572,0.0,13.06634459449624,15.479466641060336,2.3083756538891413,0.15455125219559715,0.0
2024-06-03,0.0,7.547043376808837,52.19870996244572,9.251286896679803,0.0,13.063909723646091,15.476582092759351,2.307945495588157,0.15452245207203516,0.0
2024-06-04,4.048313765104706,7.186601491821356,51.05433033463957,8.809451449192386,0.0,11.765687477130415,14.73743059406524,2.197719519223103,0.14714256022341,0.053322808599810305
2024-06-05,3.9993377016531397,7.194261089966793,50.91334519622578,8.783313492271791,0.0,11.778227540480552,14.75313799013768,2.2000618848562596,0.1472993871857349,0.23101571722226705
2024-06-07,4.039169930700116,7.201937032984391,50.91431969320246,8.792684880525465,0.0,11.790794363163029,14.768878904336777,2.202409248880468,0.14745654880225476,0.14234939740503716
2024-06-11,4.039169930700116,7.201937032984391,50.736494087449756,8.792684880525465,0.0,11.790794363163029,14.946704510089479,2.202409248880468,0.14745654880225476,0.14234939740503716
2024-06-12,4.043484140800252,7.209629373247693,50.82628850184632,8.802076287812035,0.0,11.803388030922225,14.962668984144173,2.2047616273119703,0.1476140461452951,8.900777004009497e-05
2024-06-19,4.018447030157751,7.16498760342151,50.61772188741484,8.747574143070578,0.0,11.889523816869922,15.223847215856539,2.1911098213740283,0.14670002519775763,8.845663707927789e-05
2024-06-20,4.013476768946076,7.1561255082638136,50.325411997140165,8.754424053727412,0.0,11.874818126186735,15.540736898225283,2.1883997226533123,0.14651857762870418,8.834722849708413e-05
2024-06-21,4.013482087646363,7.156134991634214,50.32547868888864,8.754435655179321,0.0,11.874701341798282,15.540757492968083,2.188402622742911,0.14651877179661538,8.834734557573104e-05
2024-06-24,4.012064266733382,6.923985030344365,50.34302693592678,8.751343023473934,0.0,11.870506430863054,15.76488944692126,2.187629537691878,0.14646701190974884,8.83161355911271e-05
2024-06-26,4.01206497539353,6.923986253343782,50.34303582813154,8.751344569243802,0.0,11.8704908643477,15.76489223150998,2.1876299240979202,0.14646703778055437,8.831615119060947e-05
2024-06-28,3.99017298450849,6.916656024073915,50.28973907373907,8.830302420550824,0.0,11.893212971284974,15.748202384037233,2.185313941900019,0.14631197725210643,8.822265336828974e-05
2024-07-02,3.9789399400571335,6.897184410969719,50.253733690490186,8.893417844487002,0.0,11.85973146797808,15.791842692959202,2.1791618956742442,0.1459000830934773,8.797429095624641e-05
2024-07-03,3.9566625269141937,6.858568239587146,50.00736421268378,8.84362509904245,0.0,11.793330833221912,16.228317257630884,2.1669611360280485,0.14508321315383807,8.748173774983603e-05
2024-07-04,3.9566625269141937,6.858568239587146,49.83240073718411,8.84362509904245,0.0,11.968294308721584,16.228317257630884,2.1669611360280485,0.14508321315383807,8.748173774983603e-05
2024-07-05,3.940117487327159,6.829888694070572,49.885371120645,8.806644910218848,0.0,11.848555372259773,16.386958912957702,2.1578998482545084,0.14447653833921428,8.711592722028792e-05
2024-07-08,3.9261145729970983,6.835843802782697,49.59753795227346,8.814323589942424,0.0,11.946078236302077,16.575630781846495,2.1597813618137836,0.14460251015672113,8.719188523957523e-05
2024-07-09,3.947683421563275,6.843003655455744,49.457463278295215,8.893382267326617,0.0,11.95859054095096,16.592992072973793,2.1620435136128466,0.14475396661165846,8.728320989101715e-05
2024-07-12,3.9483726748450882,6.844198422670667,49.44863870813939,8.894935024288001,0.0,11.96067847377029,16.59588915792719,2.1624209997048265,0.14477924020527985,8.729844926875851e-05
2024-07-16,3.9490621688519014,6.8453936071637465,49.43981105596029,8.896488323557168,0.0,11.962767135810129,16.598787254701346,2.1627986176356266,0.14480452262582452,8.731369396892534e-05
2024-07-18,3.9494070061665965,6.845991355957914,49.44412820543898,8.897265176645961,0.0,11.955079608575554,16.60023668268687,2.1629874760621703,0.14481716714763831,8.732131831578973e-05
2024-07-19,3.95078695786878,6.848383395423596,49.35658215074389,8.987725775215162,0.0,11.941786435050613,16.606036926832676,2.163743239710924,0.14486776732533557,8.735182902326015e-05
2024-07-22,3.952858694489785,6.851974590501003,49.26010735296231,8.992438811080328,0.0,11.948048538409145,16.684663005032043,2.164877875963388,0.14494373392691942,8.739763508292096e-05
2024-07-24,3.951477295406976,6.849580042113034,49.27783934051405,8.989296238151232,0.0,11.943873073367774,16.678832243056092,2.1641213196219184,0.14489308067655537,8.736709237389076e-05
2024-07-25,3.9515118186167832,6.849639885425095,49.278269870429625,8.989374775704873,0.0,11.943103745868855,16.678977962436925,2.1641402270858316,0.14489434657633155,8.736785568144254e-05
2024-08-01,3.9515356399832737,6.849681177920101,49.27856694045762,8.989428967417028,0.0,11.942572902056671,16.679078510294293,2.1641532734285613,0.14489522006007413,8.736838237142987e-05
2024-08-02,3.9453310904679837,6.838926071575538,49.18374538706149,8.975314111263849,0.0,11.923821132703761,16.827352061511395,2.1607552030662953,0.14466771114979252,8.723119989254512e-05
2024-08-05,3.9446428986015984,6.837733144242103,49.17516616956172,8.991191726356849,0.0,11.921741237117915,16.82441683337566,2.160378298283933,0.14464247647623563,8.721598398267988e-05
2024-08-07,3.944653219705959,6.837751035077646,49.17529483571352,8.99121525168741,0.0,11.921510781554769,16.82446085423291,2.160383950884295,0.1446428549313032,8.721621218211282e-05
2024-08-09,3.936430691947425,6.823497919642555,49.107603968567275,8.972473295709982,0.0,12.070294352645092,16.789390700104985,2.1558806863345756,0.14434135063586734,8.70344122403387e-05
2024-08-16,3.934376135260636,6.819936504651363,49.047177450102645,9.054779243613718,0.0,12.063994456644263,16.780627747666735,2.1547554590851568,0.14426601398946434,8.698898602871635e-05
2024-08-19,3.936430691947425,6.823497919642555,49.055383321223076,9.05950770795032,0.0,12.035480587748957,16.789390700104985,2.1558806863345756,0.14434135063586734,8.70344122403387e-05
2024-08-22,3.933691759545611,6.818750192320936,49.003856264155324,9.0532041855089,0.0,12.114080265143622,16.777708795914652,2.1543806443096196,0.1442409192468461,8.697385449388949e-05
2024-08-26,3.9302734492346616,6.812824815978563,48.92651344774279,9.045337107174824,0.0,12.225210924274219,16.76312925626668,2.152508524677398,0.14411557637514652,8.689827571401228e-05
2024-08-27,3.9309566359418016,6.814009067255851,48.917635508955456,9.046909428834638,0.0,12.22733599310297,16.766043136744944,2.152882688264248,0.14414062751913,8.691338095989606e-05
2024-08-28,3.931007884519675,6.814097902698888,48.91827325683338,9.047027374995157,0.0,12.226191685336918,16.766261718618747,2.152910755777151,0.14414250670601972,8.691451406503684e-05
2024-08-29,3.9296417129199623,6.811729749974243,48.88389547393748,9.043883196142142,0.0,12.274073213340197,16.760434818427697,2.1521625391320405,0.14409241181820515,8.688430803538576e-05
2024-08-30,1.5222150063918345,7.00015112826275,49.986082735250484,9.294048866162129,0.0,12.595732647156616,17.24190795476281,2.2116941774689387,0.14807819690250099,8.928764194212692e-05
2024-09-02,1.522187823879557,7.000026125097502,49.98697584424913,9.293882900384396,0.0,12.595507722519894,17.241600062400234,2.2116546827826555,0.1480755526391161,8.928604751399876e-05
2024-09-03,1.5224596926964773,7.0012763576845645,49.995903717518786,9.295542824941068,0.0,12.579896931567399,17.24467948094323,2.212049693130664,0.14810199952344885,8.930199435822149e-05
2024-09-05,1.5216443774308261,7.01537783316614,50.004831328271116,9.290564829133332,0.0,12.573160081943183,17.235444523525622,2.2108650851624922,0.14802268719638745,8.925417090542162e-05
2024-09-11,1.5216715405371743,7.015503065748064,50.003938856873944,9.290730676426058,0.0,12.573384527345477,17.23575219608006,2.2109045516530337,0.14802532957200024,8.925576419526798e-05
2024-09-13,1.5216715405371743,7.015503065748064,50.02179000971299,9.290730676426058,0.0,12.555533374506423,17.23575219608006,2.2109045516530337,0.14802532957200024,8.925576419526798e-05
2024-09-16,1.523847735643768,7.025536179357184,49.98606780757918,9.26826430696366,0.0,12.573489477096492,17.260401641501332,2.2140664427302332,0.14823702571619754,8.93834119511092e-05
2024-09-17,1.510615387807972,6.9645298620698775,49.80011356259609,9.2055046864286,0.0,13.066836750055483,17.11052076235339,2.1948405734937686,0.14694980794467136,8.860725015356079e-05
2024-09-19,1.503687034002895,6.9325874316141265,49.76574998750635,9.16328414906573,0.0,13.271509000782888,17.03204430660728,2.184774058772924,0.1462758307898999,8.820085790857667e-05
2024-09-20,1.5013035413170386,6.921598594799244,49.66925414104009,9.14875943730468,0.0,13.426594447916301,17.005046831659378,2.181310975783193,0.14604396912924758,8.806105082441787e-05
2024-09-23,1.5007749020573342,6.919161360318392,49.68697661187894,9.1455379745671,0.0,13.421866673183239,16.999059011661004,2.180542892189378,0.14599254410186302,8.803004275214238e-05
2024-09-30,1.49998264084133,6.915508725146028,49.73113364315633,9.123113317684341,0.0,13.414781250581242,16.99008518411029,2.179391780479722,0.14591547442914982,8.798357156674334e-05
2024-10-02,1.5018325531282017,7.117840124536831,48.118716975490194,9.66291723867057,0.0,13.642746548283597,17.187223032992367,2.358263762172101,0.4103716726453881,8.809208074921822e-05
2024-10-03,1.5010391751428553,7.114079959899129,48.14612447023216,9.657812577837763,0.0,13.459448361913534,17.35423457069195,2.357017954476263,0.41015488426228336,8.804554405815754e-05
2024-10-04,1.5047487950801985,7.131661468291529,48.388679645431445,9.593417448220563,0.0,13.210269571331187,17.39712326782049,2.3628430128367612,0.41116852785084157,8.826313698380606e-05
2024-10-07,1.515167970360638,7.181042488646443,48.75928205288088,8.451153829110494,0.5687954446452628,12.43157190833769,17.535359213253518,3.356820970976128,0.1296178169200683,0.07118830486888368
2024-10-08,1.4918342123534791,7.315469342224324,47.973381352214105,8.163494999430426,0.21001347393945427,13.167596300059623,18.227874454855336,3.305125548592384,0.14512281071672856,8.750561414143928e-05
2024-10-09,1.6480978458834308,7.406232510778923,47.53763361111666,8.313937252529307,0.1384342525379238,13.071365314391281,18.472770484349958,3.2679516433928115,0.14349056361187149,8.652140783620238e-05
2024-10-10,1.6461039206821613,7.397272197113937,47.16902072179886,8.286595420334956,0.13826677003951285,13.504918131726958,18.450421494150124,3.2639979636070104,0.14331696381520603,8.641673127469552e-05
2024-10-15,1.6432638109388946,7.38450929400882,47.0876375274275,8.27229812105992,0.1380282111029686,13.654152649470491,18.418588010738457,3.2583664161075054,0.14306969151350452,8.626763193935537e-05
2024-10-16,1.6421729798574998,7.379607310404526,47.056379820525876,8.266806805639385,0.13793658524120608,13.711470734011952,18.40636138702547,3.256203447911162,0.14297471901714115,8.62103657757538e-05
2024-10-18,1.6421729798574998,7.396849383559677,47.056379820525876,8.266806805639385,0.13793658524120608,13.6942286608568,18.40636138702547,3.256203447911162,0.14297471901714115,8.62103657757538e-05
2024-10-21,1.642427849607715,7.397997394870232,47.063683099728486,8.269814311644968,0.13795799337753348,13.679109293529876,18.409218104793098,3.256708819616578,0.14299690908564788,8.622374586095841e-05
2024-10-22,1.6429945101720986,7.400549807373522,47.07992072820858,8.27266751316996,0.13800559081349223,13.649327379726145,18.415569542345516,3.2578324296784746,0.14304624501795504,8.625349425843266e-05
2024-10-23,1.6412957003009512,7.392897848108381,47.03124142126583,8.264113808854404,0.13786289693442202,13.738611533823644,18.39652836410198,3.2544639230548573,0.1428983392449518,8.616431058401377e-05
2024-10-24,1.6388950578337287,7.382084620164902,46.971054966657924,8.389687547848041,0.13766125165808676,13.718516742688372,18.36962066719384,3.2497037787979166,0.14268932887489838,8.603828228630421e-05
2024-10-28,1.180023579111716,5.104561996615229,31.19804466531394,8.005000141490529,0.6070959656168597,46.351570066630394,1.2826574884990005,3.702693161953529,0.3381425410777237,2.2302103936910784
2024-10-29,1.141874284223347,5.056027996493929,36.12514801376672,14.965848681148463,2.6370382341253857,28.61750550781606,4.9110420350496415,2.776191747641764,3.5949195914878156,0.17440390824687682
2024-10-30,1.3107994969382055,5.608847726335741,34.1251274539946,14.076328357782646,2.0253124941230825,29.400888102120998,6.051027599819933,3.6392961339155288,3.762313718501548,5.891646771361073e-05
2024-10-31,1.570951409726246,5.684575300421157,29.634281406725066,14.800656588049183,2.1778957053621664,31.77981193072668,6.232577583844718,3.9071619606762065,4.212030461575061,5.765289351339916e-05
2024-11-01,2.65856973006805,5.322728867476366,27.817602244851685,13.860781652382311,3.4460062166871435,32.80506532126582,5.848779256525568,4.215386619392451,3.9708229467849825,0.05425714456561958
2024-11-04,2.1983448006522908,5.05256312562575,26.01572072993251,13.628709562365076,3.3434345286836953,32.78710178432131,9.205688685906203,3.9531192898157936,3.815266662082423,5.0830614945933096e-05
2024-11-05,2.2910352655937225,4.897401095675667,24.623358822705896,13.58277707584928,3.1312333975678404,32.52779425438067,10.701800874270468,3.771020178882957,4.473530545953739,4.848911975916501e-05
2024-11-06,2.28174153595164,4.84855902564285,24.851861068192026,13.759481299223738,3.3889689062102857,31.89360202308926,10.252732008475204,4.2386470024566165,4.4843588383377995,4.8292420574131976e-05
2024-11-07,3.0749125711515854,4.890811609864994,24.0851586172853,14.318512171159037,3.188070200084561,32.360383663654666,9.815907517416637,3.7809201874384586,4.485274845527167,4.8616417593091396e-05
2024-11-08,1.9929722647923291,4.813028881065065,24.69955508994838,15.09865481190584,1.9200618095903184,33.67271558101043,7.858566987399253,5.534509833018004,4.409885224512347,4.9516758035648817e-05
2024-11-11,1.7672399412460391,4.763444861076124,24.52946558817214,14.884346595231948,2.541895636225243,32.85195433515044,8.848677654422058,5.397800973708859,4.415126970097219,4.744466993103708e-05
2024-11-12,1.5362084076431048,4.666596362775325,24.932193892809632,14.569026057128232,2.5585885166836273,31.817254127387322,10.456188348486558,5.256640806884636,4.207257276277179,4.6203924383914104e-05
2024-11-13,1.4780248600064745,4.578757998290052,24.9836613911195,14.230606488237003,2.150504824517277,30.19431555462949,12.08726319686074,5.057546719601732,3.7989661715668976,1.4403527951708346
2024-11-14,1.523059282527738,4.4332708734725825,25.087821108377174,14.195112969593568,2.1767100733143745,30.264923107033955,11.014267043437656,4.915937406570761,3.6925966173918545,2.696301518280338
2024-11-15,1.6841236171262093,4.3414734992758985,25.256810045898447,15.011111354163178,1.971539730259408,30.94628112550296,7.56038109014065,5.2736327713652535,3.736416515719005,4.21823025054899
2024-11-18,1.6727954560666374,4.268535828182896,24.457137584951298,15.145434263865981,2.019507278710793,30.615664742758263,7.492032620430702,4.975749993116111,3.7112837240134073,5.641858507903912
2024-11-19,1.4987731468814873,4.770035453004053,23.911970667415307,15.373522308659348,2.0032398430891147,30.529393588631233,7.496622727375687,4.978798461503398,3.7310622153010904,5.706581588139279
2024-11-20,1.5048317272803293,4.789317652820272,23.683485121602445,15.005068416237505,2.0289131370332925,30.8109836822587,7.737832505627932,4.998924556524124,3.7109935561620344,5.72964964445336
2024-11-21,1.520869734473624,4.485104815922594,23.802675069272222,14.694273585141268,2.0505366334657595,30.952847817746942,7.900232369283885,5.052201468847847,3.750544118706035,5.790714387139825
2024-11-22,1.4981175437808816,4.426756238550579,23.71779180520985,14.483195980827283,2.0461062234628646,30.795992186372807,8.656898011280635,4.976620603089372,3.694436029330532,5.7040853780952
2024-11-25,1.4987731468814873,4.4286934664588085,23.605638115387524,14.594562390645843,1.9507256913129236,30.879487933805844,8.660686425081263,4.978798461503398,3.6960527807836296,5.706581588139279
2024-11-26,1.4487979580724955,4.4097814320592645,23.138804685690825,14.715253266645817,1.9162504768402984,30.834771799388477,8.89386680975042,4.957537290802496,4.002723745947925,5.682212534801978
2024-11-27,1.451834609441572,4.419024245212319,23.161103406250263,14.746096141409334,1.9290001487796384,30.76840211821124,8.912508175631515,4.967928189214164,3.949980627905967,5.6941223379439885
2024-11-28,1.4849030836662858,4.305304467380424,23.358154277030586,15.4124585292887,1.95507270087184,31.52280780595646,6.167893511706088,5.974299511778473,3.9952886034946427,5.823817508826499
2024-11-29,1.5083457487732421,4.373273759061795,23.128087308980938,15.927975665290168,1.913352635499899,31.66661488904097,6.2289753956714895,5.2520314038074485,4.085583116535696,5.915760077338352
2024-12-02,1.5078855179241184,4.319967401992039,22.523523118762647,18.17165159237046,1.7197413798635528,30.33059240663018,6.153049669336072,5.367265524089662,4.017858279185261,5.888465109846016
2024-12-03,1.5567193848566476,4.709699272192314,23.641581855299698,17.307455488183415,2.0345160628087346,31.377638575475675,4.298188141678598,5.541087957742173,3.5002105624194257,6.032902699343319
2024-12-04,1.5657524460304315,4.737027898051081,23.6205539770788,17.09146189250444,2.0463215996531865,31.463388623507267,4.313822384031485,5.573240821629206,3.5205209770253125,6.067909380488793
2024-12-05,1.5730723750345497,4.590872778303921,23.375678851936975,17.54536672896883,2.0184880150310596,31.311279210608493,4.352689696522833,5.599295851746263,3.5369794942543074,6.096276997592765
2024-12-06,1.5521738032561108,4.446849679625239,23.185064201761282,18.843760776056826,1.696445475289396,31.024464398867437,4.2487342231516445,5.524908119736244,3.4623125476416057,6.01528677461422
2024-12-09,1.6101722397679998,4.496533644649267,24.754868570388076,18.60775277747658,1.1113262363324425,29.725577112565222,4.202305162462799,5.97218380718961,3.4241402849693623,6.0951401641986385
2024-12-10,1.589595506206845,4.2676333024013875,24.76044914093635,18.538972602354978,1.205962836099528,30.479677515956837,3.3696814346707225,6.0714183775828765,3.5194639578835347,6.197145325906941
2024-12-11,1.5915620684054541,4.272912989150161,24.30573942906783,18.50480896372258,1.2074547885598494,30.631583456190686,3.373850223588975,6.0789296103629615,3.82834636963558,6.204812101315925
2024-12-12,1.6046952127161804,4.308171923770227,23.709915758543527,18.906976675681943,1.0830878546886042,30.769206634020573,3.37290521976671,6.129091310878751,3.8599368594706656,6.256012550462822
2024-12-13,19.414352686037134,3.5872520775288663,23.51602623516172,14.813250315537314,1.3412513298725186,19.450392664818697,3.0200059381720123,6.339414093324537,3.343483219703817,5.1745714398433815
2024-12-16,19.63869003496306,3.7191445404917056,23.45969781203601,14.777204686036294,1.3986526477062824,20.254900630537247,3.146102246324363,5.076292170877304,3.3479031880292434,5.181412042998492
2024-12-17,19.64850282560843,3.7011810333073667,23.124884971241944,14.9841620162005,1.371989520967386,20.418580602019272,3.333384144805709,5.09532339902842,3.121154116946903,5.200837369874073
2024-12-18,19.565963518017927,3.711246201361549,23.09978975550318,15.096896039251675,1.2557449431331102,20.41012085953198,3.3344507330427104,5.10917986425941,3.2016273110735933,5.2149807748248636
2024-12-19,21.971159560764015,3.6165966859173513,22.778691669024393,14.747904691795814,1.10242749855814,19.326452647102514,3.0129660780917287,5.066226983683256,3.2064357591822157,5.171138425880575
2024-12-20,24.313457449255736,3.5396722875003372,22.020713735569526,14.162602542153133,1.019235993498981,18.668478947273652,2.883023572897959,5.0470132873371885,3.1942753322553292,5.151526852258163
2024-12-23,25.360632069854304,3.6610807404387926,21.79299982226758,13.802158154117567,1.01213463234593,17.845066684608863,2.798322946683855,5.367296185678123,3.030747804049375,5.329560959955613
2024-12-27,25.639617341208353,3.646707917815291,22.18132002900375,13.586125182907912,1.0046245239968372,17.38540946150156,2.799429743478462,5.527627652990887,2.992394383250286,5.236743763846663
2024-12-30,26.241943881847142,3.5896617709439345,22.082811856067437,13.41583070347217,1.00983891578203,16.99987524544707,2.774224735816475,5.512909453290646,3.22899701323573,5.143906424097363
2025-01-02,29.307125218837488,3.48219688499256,19.60250073069402,13.337951065493167,1.0094458385708769,16.587646750829773,2.923801182709,5.468044469986119,3.179243408449746,5.102044449437245
2025-01-03,29.136129031610608,3.5552336154511046,19.6281585051352,13.462396196805566,1.1280281712043987,16.187463314287264,3.1012295048075353,5.436140462036761,3.2929452830331205,5.072275915628441
2025-01-06,29.18619446837138,3.5613426741922645,19.63032499340392,13.3296715665105,1.1299664939997338,16.004871137491058,3.239037265741678,5.445481536351385,3.2986036442946833,5.174506219643401
2025-01-07,29.204401362173627,3.5635643063386793,19.213695403007502,13.454952870536435,1.13067138822562,16.022653009060832,3.2410578377481722,5.448878529547668,3.5423911199907545,5.17773417337071
2025-01-08,29.22947296331141,3.5666235802409028,19.378474243541966,13.216762078790243,1.1394464829653648,16.13786581314737,3.126773824532375,5.453556321345105,3.568845500882685,5.182179191242583
2025-01-09,29.30494671738883,3.575832999491113,19.232897125264223,13.26653838998268,1.1580378204041242,16.085640621318902,3.134847502733302,5.467638011054707,3.5780606573794174,5.195560154982705
2025-01-10,29.318711113192037,3.5775125514522825,19.4219805925189,13.264941365704377,1.1429252352560904,15.889661340214953,3.136319925878324,5.470206134942411,3.579741255661032,5.198000485179591
2025-01-13,29.24088338171144,3.5680158963930633,19.331386768558794,13.159461758634125,1.1398912929395781,16.120743188198965,3.20606918098631,5.455685246470535,3.5936611082418213,5.184202177865374
2025-01-14,29.39695424392709,3.587059894143743,19.50520880734819,12.845091154452371,1.028238175345362,15.963462820151669,3.301672781033957,5.484804527488099,3.769824912780874,5.117682683328646
2025-01-15,29.401569788426563,3.5876230897192545,19.44546824286676,12.847107931065729,1.0283996165278388,15.738308220926836,3.341443062431495,5.721177045910169,3.770416803848765,5.118486198276592
2025-01-16,29.371594629914743,3.583965476484014,19.378589165951553,12.747744064304214,1.0273511540906037,15.88695275719444,3.455672060226242,5.589866252133351,3.844996583037904,5.113267856662932
2025-01-17,29.39234014832354,3.586496875364658,19.38442858734975,12.85877083971483,0.9339018121846704,15.937413479196344,3.4581128438896243,5.483943641960755,3.8477123513984655,5.116879420617361
