date,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,ORIENT SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,EVERBRIGHT SECURITIES INVESTMENT,CITIBANK N.A.,PHILLIP SECURITIES (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-04-09,7.43438446749634,9.166802252041123,0.0,3.845867968248469,2.7799932463000534,1.2475266460602408,1.5624382607057854,1.1272464458131437,0.6855242827967121,0.2818215319022684,28.131605101364137
2024-04-10,7.43438446749634,9.166802252041123,0.0,3.845867968248469,2.781127011898055,1.2475266460602408,1.5624382607057854,1.1282384907113951,0.6855242827967121,0.2818215319022684,28.13373091186039
2024-04-11,7.423755415015074,9.152630182066103,0.0,3.84643485104747,2.7738992562107945,1.2475266460602408,1.5624382607057854,1.1400013087906622,0.6855242827967121,0.2818215319022684,28.114031734595113
2024-04-12,7.423755415015074,9.149512326671598,0.0,3.84643485104747,2.774891301109046,1.2472432046607402,1.5622965400060351,1.1400013087906622,0.6855242827967121,0.2818215319022684,28.11148076199961
2024-04-16,7.423755415015074,9.149512326671598,0.0,3.843883878451966,2.782260777496057,1.2330711346857197,1.5622965400060351,1.1400013087906622,0.6855242827967121,0.2818215319022684,28.102127195816095
2024-04-19,7.423755415015074,9.149512326671598,0.0,3.843883878451966,2.783111101694558,1.2330711346857197,1.5603124502095322,1.1400013087906622,0.6855242827967121,0.2818215319022684,28.10099343021809
2024-04-22,7.423755415015074,9.16368439664662,0.0,3.843883878451966,2.7927481092775723,1.2330711346857197,1.5596038467107811,1.1400013087906622,0.6924685970844722,0.2818215319022684,28.131038218565134
2024-04-23,7.423755415015074,9.16368439664662,0.0,3.843883878451966,2.7931732713768227,1.2330711346857197,1.5596038467107811,1.1400013087906622,0.6924685970844722,0.2818215319022684,28.131463380664385
2024-04-24,7.423755415015074,9.16368439664662,0.0,3.843742157752216,2.794873919773825,1.2330711346857197,1.5596038467107811,1.1400013087906622,0.6924685970844722,0.2819632526020186,28.133164029061387
2024-04-25,7.423755415015074,9.180690880616643,0.0,3.843742157752216,2.7950156404735753,1.2330711346857197,1.5596038467107811,1.1400013087906622,0.6924685970844722,0.2819632526020186,28.15031223373116
2024-04-29,7.423755415015074,9.196847040388167,0.0,3.843742157752216,2.801818234061585,1.2330711346857197,1.5631468642045363,1.1400013087906622,0.6924685970844722,0.2819632526020186,28.17681400458445
2024-04-30,7.423755415015074,9.242764547107233,0.0,3.8426083921542147,2.798842099366831,1.2330711346857197,1.5631468642045363,1.1400013087906622,0.6853825620969619,0.2819632526020186,28.211535576023252
2024-05-02,7.423755415015074,9.239221529613479,0.0,3.8426083921542147,2.798983820066581,1.2327876932862192,1.5681070886957935,1.1400013087906622,0.6855242827967121,0.2819632526020186,28.212952783020757
2024-05-06,7.426589829010079,9.15773212725711,0.0,3.8440255991517165,2.799408982165832,1.2316539276882177,1.5751931236833039,1.1589918825571899,0.6855242827967121,0.2819632526020186,28.16108300691218
2024-05-07,7.426589829010079,9.15773212725711,0.0,3.853946048134231,2.799550702865582,1.2315122069884674,1.5729255924873005,1.1737308353312115,0.683398472300459,0.2819632526020186,28.18134906697646
2024-05-08,7.427298432508829,9.15773212725711,0.0,3.8536626067347304,2.7996924235653324,1.2315122069884674,1.5729255924873005,1.1737308353312115,0.683398472300459,0.2819632526020186,28.18191594977546
2024-05-09,7.427298432508829,9.15773212725711,0.0,3.8253184667846893,2.806778458552843,1.2315122069884674,1.5729255924873005,1.1737308353312115,0.683398472300459,0.2819632526020186,28.16065784481293
2024-05-10,7.427298432508829,9.172612800730882,0.0,3.8253184667846893,2.7985586579673307,1.2315122069884674,1.5729255924873005,1.1737308353312115,0.683398472300459,0.2819632526020186,28.16731871770119
2024-05-14,7.4149687316305615,9.170486990234629,0.0,3.8359475192659547,2.7916143436795706,1.2385982419759778,1.5729255924873005,1.1737308353312115,0.6835401930002092,0.2819632526020186,28.163775700207434
2024-05-16,7.391726536871528,9.17020354883513,0.0,3.829711808476946,2.79133090228007,1.2385982419759778,1.5729255924873005,1.1737308353312115,0.6835401930002092,0.2819632526020186,28.13373091186039
2024-05-17,7.391726536871528,9.17020354883513,0.0,3.829711808476946,2.7998341442650823,1.2385982419759778,1.5729255924873005,1.1737308353312115,0.6835401930002092,0.2819632526020186,28.1422341538454
2024-05-20,7.391726536871528,9.17020354883513,0.0,3.830845574074947,2.798983820066581,1.2385982419759778,1.5729255924873005,1.1737308353312115,0.6835401930002092,0.2819632526020186,28.142517595244904
2024-05-21,7.391726536871528,9.16439300014537,0.0,3.8377898883627073,2.8023851168605862,1.2385982419759778,1.5729255924873005,1.1737308353312115,0.6836819136999593,0.2819632526020186,28.14719437833666
2024-05-22,7.391726536871528,9.176439259624138,0.0,3.8445924819507176,2.7960076853718268,1.2385982419759778,1.5681070886957935,1.1737308353312115,0.6836819136999593,0.2819632526020186,28.15484729612317
2024-05-23,7.390309329874026,9.19868940948492,0.0,3.8445924819507176,2.7883547675853158,1.2385982419759778,1.5681070886957935,1.1737308353312115,0.6835401930002092,0.2819632526020186,28.167885600500185
2024-05-24,7.394277509467032,9.203933075375678,0.0,3.8445924819507176,2.776166787406798,1.2385982419759778,1.5681070886957935,1.1737308353312115,0.6835401930002092,0.2819632526020186,28.164909465805433
2024-05-27,7.39314374386903,9.217963424650948,0.0,3.8453010854494685,2.776308508106548,1.2385982419759778,1.5681070886957935,1.1737308353312115,0.6835401930002092,0.2819632526020186,28.178656373681203
2024-05-28,7.39314374386903,9.23355270162347,0.0,3.836797843464456,2.776308508106548,1.2384565212762275,1.5681070886957935,1.1737308353312115,0.6835401930002092,0.2819632526020186,28.185600687968964
2024-05-29,7.39314374386903,9.233977863722721,0.0,3.836797843464456,2.776308508106548,1.2384565212762275,1.5681070886957935,1.1737308353312115,0.6835401930002092,0.2819632526020186,28.186025850068212
2024-05-30,7.39314374386903,9.162550631048617,0.0,3.836797843464456,2.7727654906127928,1.2384565212762275,1.5675402058967929,1.1737308353312115,0.6835401930002092,0.2819632526020186,28.110488717101354
2024-05-31,7.350627533943968,9.203649633976177,0.0,3.836797843464456,2.769364193818788,1.2384565212762275,1.5654143954005397,1.1737308353312115,0.683398472300459,0.2819632526020186,28.103402682113842
2024-06-03,7.350627533943968,9.231852053226469,0.0,3.8013676685269044,2.7731906527120436,1.2384565212762275,1.5654143954005397,1.1754314837282138,0.683398472300459,0.2819632526020186,28.10170203371684
2024-06-04,7.350627533943968,9.231852053226469,0.0,3.8013676685269044,2.773332373411794,1.2384565212762275,1.5654143954005397,1.1754314837282138,0.683398472300459,0.2819632526020186,28.101843754416596
2024-06-05,7.347793119948963,9.231710332526719,0.0,3.8013676685269044,2.7785760393025516,1.2384565212762275,1.5654143954005397,1.1754314837282138,0.683398472300459,0.2819632526020186,28.1041112856126
2024-06-06,7.347793119948963,9.231710332526719,0.0,3.8013676685269044,2.7792846428013025,1.2384565212762275,1.5647057919017888,1.1754314837282138,0.683398472300459,0.2819632526020186,28.1041112856126
2024-06-07,7.347793119948963,9.231710332526719,0.0,3.799950461529402,2.7825442188955574,1.2384565212762275,1.5632885849042866,1.1754314837282138,0.683398472300459,0.2819632526020186,28.104536447711848
2024-06-11,7.347793119948963,9.23312753952422,0.0,3.799950461529402,2.7825442188955574,1.2384565212762275,1.5632885849042866,1.1754314837282138,0.683398472300459,0.2819632526020186,28.10595365470935
2024-06-13,7.347793119948963,9.22504945963846,0.031036833245295253,3.799667020129902,2.781127011898055,1.2384565212762275,1.5632885849042866,1.1754314837282138,0.683398472300459,0.2819632526020186,28.127211759671876
2024-06-14,7.348501723447715,9.22660838733571,0.031036833245295253,3.799667020129902,2.772056887114042,1.2327876932862192,1.5632885849042866,1.1754314837282138,0.6832567516007088,0.2812546491032676,28.11389001389536
2024-06-18,7.348501723447715,9.21938063164845,0.031036833245295253,3.8070364965169126,2.7719151664142916,1.2327876932862192,1.5632885849042866,1.1754314837282138,0.6832567516007088,0.2812546491032676,28.11389001389536
2024-06-19,7.348501723447715,9.229159359931215,0.031036833245295253,3.806611334417662,2.7464054404592546,1.2327876932862192,1.5632885849042866,1.1754314837282138,0.6832567516007088,0.2812546491032676,28.097733854123835
2024-06-20,7.490222423197921,8.953229157517562,0.031036833245295253,3.789321409048137,2.8297372119123763,1.236614152179475,1.5596038467107811,1.1754314837282138,0.6866580483947138,0.2812546491032676,28.033109215037744
2024-06-21,7.481010577714158,8.912555316689252,0.031036833245295253,3.78450290525663,2.8288868877138746,1.236614152179475,1.5511006047257687,1.1983902370877475,0.7606362536643215,0.2812546491032676,28.06598841737979
2024-06-24,7.479593370716656,8.84948960530041,0.031036833245295253,3.779259239365872,2.8264776358181214,1.2312287655889669,1.5525178117232707,1.1983902370877475,0.8426925388196912,0.2859314321950244,28.076617469861056
2024-06-25,7.486679405704166,8.837443345821644,0.031036833245295253,3.7774168702691195,2.822792897624616,1.2312287655889669,1.558186639713279,1.1983902370877475,0.8639506437822221,0.2859314321950244,28.093057071032078
2024-06-26,7.48271122611116,8.82823150033788,0.031036833245295253,3.7774168702691195,2.8280365635153735,1.2312287655889669,1.558186639713279,1.1983902370877475,0.8710366787697325,0.2859314321950244,28.092206746833583
2024-06-27,7.481294019113658,8.82142890674987,0.031036833245295253,3.7915889402441403,2.836539805500386,1.2312287655889669,1.558186639713279,1.1983902370877475,0.8781227137572428,0.28876584619002854,28.116582707190613
2024-06-28,7.481294019113658,8.690337259480929,0.031036833245295253,3.7915889402441403,2.8335636708056318,1.2312287655889669,1.558186639713279,1.1983902370877475,0.970099447895127,0.31002395115255954,28.095749764327334
2024-07-02,7.481294019113658,8.710603319545209,0.031036833245295253,3.7915889402441403,2.842208633490394,1.2312287655889669,1.5503920012270178,1.2017915338817524,0.970099447895127,0.34417863979235935,28.15442213402392
2024-07-03,7.49574953048818,8.653915039645126,0.031036833245295253,3.787337319251634,2.8087625483493457,1.2377479177774764,1.5312597067607399,1.2108616586657655,0.9842715178701475,0.33000656981733867,28.070948641871045
2024-07-04,7.488663495500669,8.422485136953037,0.03372952654054918,3.834105150169202,2.7336505774817357,1.2475266460602408,1.878475421148746,1.246291833603317,0.9726504204906308,0.33000656981733867,28.18758477776547
2024-07-05,7.505811700170444,8.330366682115404,0.031036833245295253,3.8448759233502177,2.6892919984599213,1.2546126810477511,1.5241736717732297,1.246291833603317,0.9699577271953768,0.3359588392068473,27.732377890167804
2024-07-08,7.504252772473191,8.229603264593006,0.031036833245295253,3.7981080924326496,2.7101249413232016,1.2444087906657362,1.5468489837332626,1.246291833603317,0.9719418169918796,0.3373760462043494,27.61999337526589
2024-07-09,7.503544168974441,8.179717578280934,0.031036833245295253,3.7802512842641236,2.6951025471496797,1.2323625311869686,1.8657205581712275,1.1769904114254661,0.9719418169918796,0.3372343255045992,27.773902055194615
2024-07-10,7.503544168974441,8.19020491006245,0.031036833245295253,3.721012031768537,2.6951025471496797,1.2323625311869686,1.8657205581712275,1.1896035537032346,0.9766186000836365,0.333691308010844,27.738897042356314
2024-07-11,7.503544168974441,7.878277649912245,0.031036833245295253,3.726113976959545,2.6306196287633354,1.2245678927007073,2.0313920561792194,1.195272381693243,0.9797364554781409,0.333691308010844,27.534252351917015
2024-07-12,7.450824068667364,7.852342761857957,0.031036833245295253,3.7296569944532996,2.608369478902553,1.2418578180702324,2.170136621234671,1.195272381693243,1.0525808951497473,0.3301482905170889,27.66222614379145
2024-07-15,7.450824068667364,7.830234332696925,0.031036833245295253,3.721153752468288,2.6112038928975574,1.2213083166064524,2.170136621234671,1.195272381693243,1.0539981021472493,0.3301482905170889,27.615316592174132
2024-07-16,7.450824068667364,7.816062262721904,0.031036833245295253,3.694226819515748,2.6182899278850678,1.2213083166064524,2.170136621234671,1.195272381693243,1.0541398228469996,0.3243377418273304,27.575634796244074
2024-07-17,7.450824068667364,7.672499193874945,0.031036833245295253,3.6552536270844413,2.6483347162321116,1.2213083166064524,2.170136621234671,1.195272381693243,1.055131867745251,0.3243377418273304,27.424135368211104
2024-07-18,7.450824068667364,7.663429069090931,0.031036833245295253,3.653694699387189,2.6483347162321116,1.2213083166064524,2.170136621234671,1.195272381693243,1.055131867745251,0.3243377418273304,27.41350631572984
2024-07-19,7.450824068667364,7.663429069090931,0.031036833245295253,3.653694699387189,2.6558459133188723,1.2213083166064524,2.170136621234671,1.195272381693243,1.059808650837008,0.3349667943085959,27.436323348389624
2024-07-22,7.450824068667364,7.660027772296926,0.031036833245295253,3.6800547495407274,2.6600975343113786,1.2213083166064524,2.170136621234671,1.195272381693243,1.0609424164350094,0.3349667943085959,27.46466748833966
2024-07-23,7.450824068667364,7.642879567627152,0.031036833245295253,3.701879737302259,2.6545704270211203,1.2213083166064524,2.170136621234671,1.195272381693243,1.0609424164350094,0.3349667943085959,27.46381716414116
2024-07-24,7.450824068667364,7.39486834306429,0.031036833245295253,3.9943912615866854,2.6437996538401047,1.2210248752069521,2.170136621234671,1.195272381693243,1.0616510199337605,0.3349667943085959,27.49797185278096
2024-07-25,7.450824068667364,7.39486834306429,0.031036833245295253,3.9943912615866854,2.657404841016125,1.2210248752069521,2.170136621234671,1.2165304866557738,1.0048210193339275,0.3349667943085959,27.476005144319682
2024-07-26,7.450824068667364,7.387073704578029,0.031036833245295253,4.015365925149716,2.6588220480136266,1.2245678927007073,2.16942801773592,1.2165304866557738,1.0048210193339275,0.337092604804849,27.495562600885208
2024-07-29,7.450824068667364,7.387073704578029,0.031036833245295253,4.04541071349676,2.6588220480136266,1.2245678927007073,2.16942801773592,1.2165304866557738,0.9903655079594065,0.34276143279485727,27.51682070584774
2024-07-30,7.450824068667364,7.387073704578029,0.031036833245295253,4.0449855513975095,2.6583968859143763,1.224993054799958,2.16942801773592,1.2165304866557738,0.9903655079594065,0.34276143279485727,27.51639554374849
2024-07-31,7.450824068667364,7.38140487658802,0.031036833245295253,4.100965227798841,2.6351546911553423,1.224993054799958,2.16942801773592,1.2165304866557738,0.9885231388626539,0.34276143279485727,27.541621828304024
2024-08-01,7.450824068667364,7.36765796871225,0.031036833245295253,4.155669417902421,2.617439603686566,1.2281109101944625,2.16942801773592,1.2165304866557738,0.9880979767634033,0.34276143279485727,27.567556716358315
2024-08-02,7.450824068667364,7.367091085913249,0.031036833245295253,4.143481437723903,2.625234242172828,1.2275440273954616,2.16942801773592,1.2165304866557738,0.9848384006691484,0.34276143279485727,27.5587700329738
2024-08-05,7.450824068667364,7.363548068419494,0.031036833245295253,4.143481437723903,2.6440830952396053,1.2275440273954616,2.16942801773592,1.2165304866557738,0.9849801213688987,0.34276143279485727,27.574217589246576
2024-08-06,7.450824068667364,7.4147092410293185,0.031036833245295253,4.183446675053461,2.6348712497558417,1.2235758478024559,2.16942801773592,1.2165304866557738,0.9846966799693984,0.34276143279485727,27.65188053270969
2024-08-07,7.451532672166115,7.382822083585522,0.031036833245295253,4.223128470983519,2.6408235191453504,1.2245678927007073,2.1658850002421652,1.2165304866557738,0.9846966799693984,0.33780120830360005,27.658824846997447
2024-08-08,7.451532672166115,7.383247245684774,0.031036833245295253,4.241552161951046,2.6545704270211203,1.2261268203979596,2.1658850002421652,1.2165304866557738,0.9844132385698978,0.33780120830360005,27.692696094237746
2024-08-09,7.451532672166115,7.382538642186022,0.031036833245295253,4.277124057588348,2.6542869856216202,1.2261268203979596,2.1656015588426647,1.2165304866557738,0.9844132385698978,0.33780120830360005,27.726992503577296
2024-08-12,7.451532672166115,7.375452607198511,0.031036833245295253,4.401129669869778,2.694819105750179,1.2261268203979596,2.0109842754151894,1.2165304866557738,0.9842715178701475,0.33780120830360005,27.72968519687255
2024-08-13,7.451532672166115,7.5171733069487185,0.031036833245295253,4.477800568434641,2.704314392633443,1.2281109101944625,1.7619810059540764,1.2165304866557738,0.9845549592696481,0.33780120830360005,27.710836343805774
2024-08-14,7.459610752051876,7.579530414838809,0.031036833245295253,4.513230743372192,2.6941105022514282,1.22641026179746,1.6911206560789729,1.2165304866557738,0.9858304455673998,0.33780120830360005,27.73521230416281
2024-08-15,7.459610752051876,7.579530414838809,0.031036833245295253,4.513230743372192,2.6956694299486803,1.221591758005953,1.6911206560789729,1.2165304866557738,0.9854052834681493,0.33780120830360005,27.731527565969305
2024-08-16,7.469247759634891,7.5724443798513,0.031036833245295253,4.5118135363746905,2.72968239788873,1.2235758478024559,1.656682526039673,1.2165304866557738,0.9863973283664007,0.33780120830360005,27.73521230416281
2024-08-19,7.522534742740969,7.5724443798513,0.031036833245295253,4.515356553868445,2.7299658392882304,1.2235758478024559,1.6202603062038696,1.2165304866557738,0.9869642111654016,0.3416276671968556,27.760296868018596
2024-08-20,7.593395092616071,7.5724443798513,0.031036833245295253,4.515356553868445,2.730249280687731,1.2235758478024559,1.5493999563287664,1.2165304866557738,0.9871059318651518,0.3414859464971054,27.760580309418092
2024-08-21,7.683529457657203,7.40875697163981,0.031036833245295253,4.5188995713622,2.731099604886232,1.2242844513012068,1.5493999563287664,1.2165304866557738,0.9871059318651518,0.3414859464971054,27.692129211438743
2024-08-22,7.683529457657203,7.401670936652299,0.031036833245295253,4.5181909678634495,2.731666487685233,1.221591758005953,1.5493999563287664,1.2165304866557738,0.9872476525649019,0.3414859464971054,27.682350483155982
2024-08-23,7.683529457657203,7.386081659679777,0.031036833245295253,4.5232929130544575,2.731808208384983,1.2213083166064524,1.5493999563287664,1.2165304866557738,0.9872476525649019,0.3414859464971054,27.67172143067472
2024-08-26,7.6809784850617,7.3789956246922666,0.031036833245295253,4.53250475853822,2.7325168118837344,1.2213083166064524,1.549258235629016,1.2193649006507778,0.9872476525649019,0.3414859464971054,27.67469756536947
2024-08-27,7.6809784850617,7.3789956246922666,0.031036833245295253,4.53250475853822,2.730957884186482,1.2213083166064524,1.5491165149292658,1.2193649006507778,0.9873893732646521,0.3414859464971054,27.673138637672217
2024-08-28,7.6809784850617,7.399828567555547,0.031036833245295253,4.519041292061951,2.734359180980487,1.2228672443037047,1.5467072630335124,1.2193649006507778,0.9872476525649019,0.3414859464971054,27.682917365954985
2024-08-29,7.751838834936803,7.31323722000817,0.031036833245295253,4.522584309555706,2.7189116247077143,1.2228672443037047,1.5495416770285164,1.2193649006507778,0.9872476525649019,0.3414859464971054,27.658116243498696
2024-08-30,7.751838834936803,7.31323722000817,0.031036833245295253,4.521450543957704,2.716644093511711,1.2228672443037047,1.5488330735297655,1.2193649006507778,0.9873893732646521,0.3414859464971054,27.654148063905694
2024-09-02,7.751838834936803,7.31323722000817,0.031036833245295253,4.527686254746714,2.715085165814459,1.2228672443037047,1.5459986595347615,1.2193649006507778,0.9873893732646521,0.3414859464971054,27.655990433002444
2024-09-03,7.751838834936803,7.312386895809669,0.031036833245295253,4.5347722897342235,2.7156520486134594,1.2228672443037047,1.5459986595347615,1.2193649006507778,0.9873893732646521,0.3414859464971054,27.662793026590453
2024-09-04,7.751838834936803,7.312386895809669,0.031036833245295253,4.53944907282598,2.717210976310712,1.2179070198124475,1.5459986595347615,1.2193649006507778,0.9858304455673998,0.3414859464971054,27.662509585190953
2024-09-05,7.751838834936803,7.3122451751099184,0.031036833245295253,4.556597277495755,2.716502372811961,1.2179070198124475,1.5459986595347615,1.2193649006507778,0.9858304455673998,0.3414859464971054,27.678807465662224
2024-09-09,7.751838834936803,7.305159140122409,0.031036833245295253,4.558581367292258,2.719336786806965,1.2221586408049538,1.5431642455397572,1.2193649006507778,0.9817205452746438,0.3414859464971054,27.673847241170968
2024-09-10,7.751838834936803,7.305159140122409,0.031036833245295253,4.521025381858454,2.7217460387027184,1.2327876932862192,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.3414859464971054,27.649187839414434
2024-09-11,7.751838834936803,7.305300860822158,0.031036833245295253,4.525985606349711,2.723446687099721,1.2327876932862192,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.3414859464971054,27.655990433002444
2024-09-12,7.751838834936803,7.305300860822158,0.031036833245295253,4.531796155039469,2.7136679588169565,1.2327876932862192,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.3414859464971054,27.652022253409434
2024-09-13,7.751838834936803,7.305300860822158,0.031036833245295253,4.542992090319736,2.7136679588169565,1.2327876932862192,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.3414859464971054,27.663218188689704
2024-09-16,7.751838834936803,7.3031750503259065,0.031036833245295253,4.545117900815989,2.713951400216457,1.2327876932862192,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.3414859464971054,27.663501630089204
2024-09-17,7.751838834936803,7.3031750503259065,0.031036833245295253,4.553054260002001,2.7109752655217028,1.2327876932862192,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.2965604846762899,27.623536392759647
2024-09-19,7.751838834936803,7.3031750503259065,0.031036833245295253,4.5723282751680285,2.711116986221453,1.2326459725864691,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.28479766659702277,27.631047589846407
2024-09-23,7.751838834936803,7.303033329626156,0.031036833245295253,4.575871292661784,2.711116986221453,1.2283943515939628,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.28479766659702277,27.630197265647904
2024-09-24,7.751838834936803,7.301616122628654,4.364714110906864,4.578563985957038,2.7252890561964738,1.2283943515939628,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.28479766659702277,31.979322099582248
2024-09-25,7.751838834936803,7.301616122628654,4.364714110906864,4.575020968463282,2.72273808360097,1.2279691894947122,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.28479766659702277,31.972802947393735
2024-09-26,7.746595169046044,7.301616122628654,4.364714110906864,4.585224858845297,2.72273808360097,1.2274023066957114,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.28479766659702277,31.97719628908599
2024-09-27,7.746595169046044,7.301474401928903,4.364714110906864,4.585791741644298,2.72287980430072,1.2274023066957114,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.28479766659702277,31.977763171884995
2024-09-30,7.749429583041049,7.301474401928903,4.364714110906864,4.5850831381455475,2.726989704593476,1.2235758478024559,1.5431642455397572,1.2192231799510278,0.9817205452746438,0.28607315289477464,31.981447910078497
2024-10-02,7.749429583041049,7.359013006027487,4.364714110906864,4.545259621515739,2.7203288317052166,1.2164898128149455,1.5431642455397572,1.2192231799510278,0.9591869540143609,0.28749035989227667,31.96429970540872
2024-10-03,7.752972600534805,7.4032298643495515,4.4710046357195194,4.577288499659286,2.5207860864569254,1.2164898128149455,1.5431642455397572,1.2192231799510278,0.9573445849176083,0.28749035989227667,31.9489938698357
2024-10-04,7.752972600534805,7.4568002888551295,4.4710046357195194,4.544125855917738,2.515825861965668,1.214222281618942,1.5407549936440037,1.2278681426357902,0.9547936123221046,0.28749035989227667,31.965858633105977
2024-10-07,7.750138186539799,7.46346116174339,4.612725335469726,4.506995032583183,2.6042595786097973,1.1962237527506658,1.5472741458325132,1.2278681426357902,0.944164559840839,0.28819896339102774,32.14130885939673
2024-10-08,7.7487209795422975,7.410315899337062,4.804756883631256,4.491405755610661,2.649468481830113,1.1858781416689008,1.5411801557432543,1.2213489904472807,0.9389208939500815,0.30166242986729735,32.2936586116282
2024-10-09,7.7487209795422975,7.283475873060627,4.946477583381462,4.479926378930894,2.624100476574826,1.2205997131077015,1.535369607053496,1.2135543519610195,0.9389208939500815,0.28749035989227667,32.27863621745468
