date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCOM INTERNATIONAL SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD
2024-03-01,76.07113100234588,11.148690672705804,1.4654511751000172,0.21513621965215465,3.0876291768766455,2.707241006536598,2.0676864688441183,1.7883787548693968,0.7357128124355895,0.7129427106337899
2024-03-04,76.03397003200398,11.168709894964266,1.4567167407981025,0.25120811205517507,3.088819337602198,2.728176979362776,2.0545982392386604,1.780538195167717,0.7266251569000315,0.7106373119070897
2024-03-05,75.88096506284377,11.142298632599514,1.7879513215205196,0.24819483419869287,3.0737072932235634,2.6854466515173465,1.9905079586213121,1.7729600373631555,0.7277051310030137,0.6902630771091072
2024-03-06,75.77921415651574,11.139422020668938,1.8139307048074889,0.2979075857852547,3.06187145220704,2.6843935495558404,1.9881087172834686,1.7725928097694787,0.7715808955530262,0.690978107853733
2024-03-07,75.81485714589058,11.146781373531779,1.70473761697689,0.3394932619831315,3.091297424731769,2.680986103148625,1.9805539429268069,1.77278643767152,0.7781014621192337,0.6904052310196696
2024-03-08,75.95521398300605,11.076768158716597,1.673773267933986,0.3046096715666155,3.1108268577036005,2.679436591441646,1.9711187346276984,1.7718968094760934,0.768734756597708,0.6876211689300177
2024-03-11,76.00392870505227,11.027173472029421,1.6750171652542958,0.26607586551245177,3.152305934727892,2.677134815754487,1.9707859992527177,1.7832729419258824,0.7559408524386245,0.6883642480519542
2024-03-12,76.00386101397892,10.938106099496666,1.696460859115236,0.2742954780492591,3.2031801108637215,2.681425838963731,1.973820126978114,1.779660571559997,0.759378439410268,0.6898114615840805
2024-03-13,75.92762410502463,10.875733395796013,1.6989482752616913,0.3789381412436997,3.239475540517279,2.6835006114524287,1.968117399467822,1.7779697414968159,0.758656964812693,0.6910358249269225
2024-03-14,75.70005836147725,10.947890793242099,1.6810219056321754,0.5555265829845746,3.2675588444951753,2.6739624431498945,1.9619478714759548,1.7715604628254844,0.7549743688907511,0.6854983658266454
2024-03-15,75.21752513340991,11.058849982431605,1.6970446379396993,0.9332331042865284,3.288698686196227,2.660405257631806,1.9506415849055196,1.7626082711689366,0.7513837901372534,0.6796095518925075
2024-03-18,74.88347035512372,11.0288674220634,1.7818580201518268,1.0057467576676007,3.3368919371108,2.6652901874598105,1.9899376872133951,1.7838201838939904,0.8387517702668175,0.6853656790486382
2024-03-19,71.932134354477,13.75261615308953,1.7750376781665662,1.0855335883206898,3.4116234164212873,2.429733333860737,2.1362196912520792,1.7824112783592319,0.9971340964232442,0.6975564096296332
2024-03-20,71.6714641826121,13.889089435227476,1.795946495016769,1.2156656671535677,3.438502236012774,2.4230775875490362,2.0991466956599267,1.7795075018389217,0.9976176885686432,0.6899825103607821
2024-03-21,71.84003560202832,14.064145757673815,1.8176005657590113,1.1989927613018683,3.4228905582332136,2.3473430347129316,2.0803181760048424,1.7776741747392606,0.7707852564219994,0.6802141131247365
2024-03-22,72.1108537626447,13.706484113975314,1.9114616245237033,1.2553524785451986,3.4246796330223046,2.355140096581038,2.067177734503317,1.7786033286210854,0.7112408239496864,0.6790064036336474
2024-03-25,74.84734890487597,10.919541810646477,1.9131812516674884,1.2552878959990144,3.433925626799682,2.362330345196732,2.0349553633806505,1.7848575577582588,0.7682457639414971,0.6803254797342231
2024-03-26,74.78579914263058,10.759366731175474,1.939961537739306,1.2817469872749336,3.415519993708687,2.56559575582571,2.0301610843643227,1.7778880214597286,0.7634759403026515,0.6804848055186017
2024-03-27,74.81738981020276,10.73851155707848,1.9375292002452682,1.2618938647896922,3.4152948467859456,2.5671662744276516,2.0343650611370565,1.7772511926505623,0.768508975227456,0.6820892174551384
2024-03-28,74.9641866144947,10.5626504937752,1.963529550503763,1.2313801390276575,3.4248258140309447,2.5681078216350373,2.0502429224770946,1.7713319929329001,0.7785115111175317,0.6852331400051849
2024-04-02,74.80395199824173,10.681942615385436,1.96366898876785,1.2232943549889468,3.424360731883206,2.56775907948984,2.050528505416267,1.7710902100044694,0.8281506285528194,0.6852528872694245
2024-04-03,74.75586547780878,10.735508484314895,1.8902811287681283,1.2366548870858443,3.4325185017865656,2.578732423939378,2.06632689473898,1.7900254958431152,0.8279019637612797,0.6861847419530381
2024-04-05,74.74566948725601,10.717104126112352,1.9764750476669528,1.2451059309704609,3.4302291722603364,2.5724761726194507,2.0688983159613117,1.7879063058403077,0.7703632146517629,0.6857722266610553
2024-04-08,74.66821034438867,10.727152796719338,2.0293950910786633,1.2433708375784627,3.4291162805892035,2.5759733982589412,2.0938570892405184,1.7712172475576209,0.7766335886457384,0.6850733259428372
2024-04-09,74.60568846559529,10.808520847012492,2.0272587466209795,1.2420619409474498,3.425055692093257,2.5697232253741786,2.0909542117016264,1.7693526869470189,0.7772574132243257,0.6841267704833723
2024-04-10,74.61744115776088,10.788012156193485,2.03092637409596,1.2452518804253843,3.428812503265498,2.574391987775717,2.0920970064702766,1.771293421504212,0.7672347886631762,0.6845387238454177
2024-04-11,74.561939102874,10.814942387194936,2.039818644992769,1.2463800462950279,3.434781703205833,2.577155989944425,2.098541757812092,1.7743770560207945,0.7667849156654758,0.6852783959946364
2024-04-12,74.48902557384955,10.849817255705185,2.053580986274088,1.2689318445497342,3.4336065236890074,2.578827376639105,2.099766856378997,1.7737699689475712,0.7663870023229372,0.6862866116438294
2024-04-15,74.28357571408809,10.88137954179623,2.0597010934092395,1.3522890506950256,3.434543572753114,2.579644153540232,2.169383815281851,1.7839721697100823,0.7805405394518168,0.6749703492743147
2024-04-16,74.03091952332885,11.17918050467113,2.0687645059315,1.4019172098912935,3.4282695593439625,2.5252500134300435,2.1406941569702878,1.7728795121527923,0.780839160596688,0.6712858536834565
2024-04-17,73.21115895205384,12.004386699919825,2.144185289289155,1.4342466065423511,3.387234551312055,2.496652597721187,2.1052757273401963,1.7539575565673138,0.8023063731442549,0.6605956461098323
2024-04-18,73.11185340477354,11.913789247796638,2.2820432220257074,1.503161867132315,3.384158131979188,2.494669114504712,2.1046440586640522,1.7502914344501357,0.7978262420430968,0.6575632766306169
2024-04-19,73.28216458144206,11.656383703831672,2.35195070359619,1.5240928533190248,3.3941775226522615,2.50452016322359,2.112363427788833,1.7552422035822912,0.7601958590626348,0.6589089815014535
2024-04-22,73.20513313390363,11.655519012271021,2.3847804122702483,1.5285854646246906,3.412073269313036,2.519786138269593,2.102825967194593,1.7653106852778901,0.7645565211276313,0.6614293957476586
2024-04-23,72.72360895802802,12.034450811654555,2.490267425213486,1.6334624117112946,3.3665776141104504,2.4820286699590084,2.0407433770283143,1.7524511103156817,0.8403722079983691,0.6360374139808103
2024-04-24,72.29458866987316,11.870415527445461,2.678654565464902,1.7055252830499685,3.3475947537326376,2.46837296960047,1.9960082548713238,1.7487418841239288,1.2603466991395182,0.6297513926986293
2024-04-25,73.57310871898918,10.362115011542636,2.6965678845845438,1.7475090538438436,3.3982625910177413,2.5046658017454075,2.0233874443005515,1.7755317137949866,1.281763708701044,0.6370880714800715
2024-04-26,73.68749527412733,10.255466766736514,2.698956181417027,1.7285226153503703,3.402377958971655,2.5163100511041057,2.0198724643894432,1.7753154635726198,1.2830601342792383,0.6326230900516898
2024-04-29,72.42263827859176,11.826037782998455,2.704401945338498,1.7005012003549562,3.338793252596617,2.4683748634798426,1.974270867531262,1.7416719206625926,1.2011783407094225,0.622131547736583
2024-04-30,61.91459664065121,10.166982900194204,2.44815926806488,1.3864447802213509,2.8590612640076554,2.072920495981049,1.685963833811666,1.4914150640097048,1.0244465747862328,0.5303283507636204
2024-05-02,72.70701790410702,11.645393778745197,2.883664561194863,1.6548030212932563,3.3525990204639866,2.435698180223211,1.9737463601556853,1.7488665757708584,0.978095626610085,0.6201149714358428
2024-05-03,72.47723059907685,11.865933644551415,2.901133189932588,1.6866814422071224,3.336935528571213,2.4246924521482036,1.9633515598331355,1.7426063436306576,0.9842503408937888,0.6171848991550322
2024-05-06,72.73733287828202,11.56564212175052,2.9083475152683653,1.690875757967642,3.3452335752142166,2.428318733432488,1.9655190779058882,1.751501484532995,0.9916467838060291,0.6155820718398484
2024-05-07,62.09743889992947,9.88357310770516,2.482943871964377,1.4435515630295914,2.855736684170183,2.0670868652390357,1.6706517689602216,1.4982731972744336,0.8421343485220677,0.5227483087341832
2024-05-08,62.4894633236319,10.144787454268865,2.529981927264844,1.481261797186064,2.855166756198045,1.7679500053468362,1.6639455025024685,1.4914150640097048,0.8382589143019249,0.5209815320205551
2024-05-09,62.461598044263745,10.14683780814383,2.5407725635373257,1.482382655531269,2.853266996290918,1.769184849286469,1.6588731435504391,1.494150718275968,0.8357132360263746,0.5188348033255015
2024-05-10,72.86464926634841,11.765510321775734,3.0191041658971205,1.7152612593438268,3.328716001473094,2.067690676610387,1.9279941067421063,1.7419872580219382,0.9713373113524708,0.5977496324349182
2024-05-13,72.66832012532251,11.581703825998739,3.219602819897718,1.790371452162884,3.3300190693816933,2.196310958880095,1.9075842320758807,1.7473801926507648,0.9672502537961369,0.5914570698335875
2024-05-14,72.46961496553944,11.455842964971561,3.4886267390412873,1.870427840901141,3.324513991797888,2.200200827123286,1.8989508793596912,1.739678007639924,0.9618143223627582,0.5903294612630219
2024-05-16,72.29744756418519,11.39096602721595,3.7191476038424294,1.8930672392719574,3.320628448845776,2.153634839039835,1.8942091626827486,1.7404206267807123,1.0004456850193986,0.5900328031159996
2024-05-17,62.00829861253604,9.727649667409336,3.388464431696505,1.6387328958878284,2.848422608527744,1.7530224139053963,1.6217708325642473,1.491427374453903,0.7803720330830208,0.509127030200082
2024-05-20,72.30974677835748,11.352922862045839,3.9751692032203447,1.9094494704645562,3.312146296652776,2.014959035178011,1.890512267701544,1.7350422560657286,0.9085981937463313,0.5914536365673908
2024-05-21,72.23674185933017,11.361196873218923,3.9716471421704487,1.8920547172362863,3.313614735971661,2.0604053777909344,1.8877684964736492,1.7358114866614025,0.9502153195392039,0.5905439916073288
2024-05-22,71.8726160834072,11.40257661483032,3.890730557342312,1.9573901560264246,3.3120032842500686,2.4023721222563243,1.8799331755531303,1.734964378733484,0.9577756226576486,0.5896380049430981
2024-05-23,61.86130565859963,9.150569688146447,3.3383677629455635,1.6871197807223557,2.8470737789936833,2.6540595972495016,1.619586108671051,1.4914150640097048,0.8186144279846781,0.5074362438827389
2024-05-24,61.830214947863546,9.169283634065986,3.3344162623387392,1.6796727218864174,2.8470737789936833,2.716086796212399,1.6143997641245942,1.4917950159911302,0.7969570130626367,0.5064863639291753
2024-05-27,72.02660825426254,10.4993250444779,3.8922050693913515,1.9555689122317592,3.314891098655864,3.1663677403942803,1.8826669438804269,1.7359009442220599,0.9323978995773842,0.5940680929064283
2024-05-28,61.83723079919577,9.04157652977156,3.3565864604549125,1.6436342764482164,2.848023658947247,2.720645954023117,1.6216736408473986,1.4914176096879803,0.7977929264193717,0.5102098933471444
2024-05-29,72.01483021535003,10.491114720591483,3.937657114112572,1.929774873858175,3.3120309995686417,3.1691508520530736,1.8886171786391595,1.7371842752555628,0.9269248712676422,0.5927148993036537
2024-05-30,61.86200716946004,8.996740493618976,3.4336201710965053,1.7528348842616022,2.847270603698332,2.7209547324423524,1.6179932387431428,1.4939131301516575,0.7931624092693866,0.5089132833686689
2024-05-31,62.21972363919816,9.003906180513004,3.4476067704530746,1.7766025884743293,2.847270603698332,2.7189186451343867,1.60667075354973,1.493925080606618,0.7874536883524155,0.5092938711062627
2024-06-03,72.00368095544013,10.367471777357899,4.021895779168635,2.078862626636393,3.2944568491918784,3.1455357027497555,1.859364825975091,1.728950454955613,0.9109688960140133,0.5888121325105918
2024-06-04,62.173844662783026,8.974435235846727,3.2772366697192497,1.832434809579327,2.846680692705062,2.723181227795436,1.6101150725749531,1.4939105802138155,0.9182997905959075,0.5090464890768267
2024-06-05,62.18943172872311,9.054401305597404,3.302659930590509,1.7841339630960236,2.846680692705062,2.7248558138408487,1.6096964260636,1.4939105802138155,0.7864451689065658,0.510911368991036
2024-06-06,62.017036425490616,9.033754420832945,3.321118435863804,1.8545046357771013,2.8492877187075787,2.7247987256802095,1.6134642446657779,1.4908468489261864,0.8014877089410886,0.5117867207875014
2024-06-07,61.90883533169272,9.101093655095928,3.410175966460733,1.7500903899682663,2.857812884029678,2.726777781915697,1.6238352605152064,1.4941724626360537,0.7990900061942481,0.5133090717378763
2024-06-11,61.7801722426533,9.163282928328888,3.4557894068113395,1.812031044261643,2.857812884029678,2.7299366601377244,1.626290051422686,1.4804903334695598,0.8173011865262678,0.5107401045091187
2024-06-12,61.63167853439961,9.2627562128638,3.435028345725603,1.8759317254036272,2.857812884029678,2.73022210094092,1.6270321975109938,1.4864320311700991,0.8357596917995629,0.5132139248034778
2024-06-13,61.28483910996684,9.173434173789243,3.483115606370568,1.9070067141781537,2.857812884029678,2.7301269540065216,1.6250531412755065,1.4785348356150296,0.8568632818491344,0.5134422774460341
2024-06-14,61.259691413646976,9.199459943107888,3.4625638685405074,1.8277112590505038,2.8582125011541515,2.747595740868204,1.6349864812267023,1.4754901337142798,0.8445321820629373,0.5168865964712572
2024-06-17,60.85401701699716,9.107849532560467,3.4607489402808715,1.8144344438163627,2.84077764408024,2.727806718520428,1.6233083032229818,1.4670171905895697,0.8370336741652273,0.5126696684969784
2024-06-18,71.3686968043988,10.668892071179311,4.081142578215009,2.122545522997965,3.333501810459877,3.211521224644462,1.9061389802731656,1.7227978233718664,0.9826851787020767,0.6020780057574633
2024-06-19,60.71535152064887,9.062150557722521,3.4343932251201172,1.8582912620092054,2.837069302248576,2.734826079844649,1.6261841601536602,1.4670171905895697,0.832227965873173,0.511988544487081
2024-06-20,60.70968494728876,9.083774731427855,3.4375339636101994,1.8820738420214584,2.837069302248576,2.7036835765032263,1.6295140997576034,1.4670171905895697,0.83553898536573,0.5133697126182619
2024-06-21,61.00090113230871,9.107063102985773,3.478378764281387,1.8817436637626452,2.8505557462764273,2.71672605153777,1.6372602449369111,1.4740006149363705,0.8393967877666648,0.5138330489709145
2024-06-24,60.95132940163124,9.445242634031715,3.4990997199118774,2.020878227303525,2.8419441931565994,2.125865150226683,1.6278692797245604,1.4739908817902394,0.8848783348730391,0.513757008766766
2024-06-25,71.21211547156531,11.022418246494562,4.112789997712612,2.5386154010423363,3.319932546412653,2.4865249858613065,1.907108101476629,1.7217871486491787,1.0772053612544619,0.6015027395309425
2024-06-26,61.33776322879767,9.403065147855902,3.5679161046663492,2.2127656824724875,2.842324394177343,2.1305511278073395,1.632564762330736,1.4739908817902394,1.0068508334481436,0.5149356319310692
2024-06-27,61.250654650553315,9.319688603821108,3.5669465920634553,2.306561274289771,2.852703882043625,2.129315474489925,1.6369560841203168,1.4739950449914168,1.0155004066700455,0.5167225767285609
2024-06-28,61.23331554498223,9.73690392384802,3.521113359012894,2.30783494770926,2.8538254750548164,2.1203047102983175,1.6432294009625754,1.0678741238201417,1.0163178388646428,0.5176160491273069
2024-07-02,71.6347151074825,10.931556731497025,4.073357864740078,2.6902153209092208,3.3243149470819793,2.471768335729424,1.9265595337808459,1.151234204526805,1.1893625138611077,0.606915440391012
2024-07-03,71.63312830357476,10.887638611780465,4.146793521958244,2.690225830875729,3.316295815539531,2.4945777081146745,1.9235469975797428,1.12086794844239,1.182701228226448,0.604224033908006
2024-07-04,71.54761827477478,10.808902448813997,4.184022151719875,2.8342454824613132,3.3129722157466275,2.4903341387009426,1.9149385680158888,1.1201891199744831,1.1831385191506851,0.603639080641413
2024-07-05,71.570225917714,10.745338292746052,4.220928608797136,2.834806336364778,3.3120261271116322,2.494131211982093,1.9120269618039796,1.1198730277882678,1.1869779121805135,0.6036656035115452
2024-07-08,61.534844326263816,9.221081546062464,3.7730429623803006,2.541004275196217,2.8537202779412576,2.148812193922796,1.6459244003655817,0.9649058907304867,1.019129325838104,0.5203991965701178
2024-07-09,71.32630525672904,10.652401912259913,4.421058006535452,2.9873466282543406,3.3106560056895438,2.491847611556802,1.9059187556321109,1.1189468337412365,1.1821318269839012,0.6033871626176612
2024-07-10,71.18060753223031,10.66477848634029,4.553231420902306,2.933123719029134,3.3158474132855007,2.504943625171041,1.9280352668174,1.119950626719451,1.1893186069934256,0.6101633025111419
