date,THE HONGKONG AND SHANGHAI BANKING,HUATAI FINANCIAL HOLDINGS (HONG KONG),FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,GF SECURITIES (HONG KONG) BROKERAGE LTD,ABCI SECURITIES CO LTD,CITIC SECURITIES BROKERAGE (HK) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD,CHINA GALAXY INTERNATIONAL SECURITIES
2024-07-10,0.021066674103039317,5.952511248477149,0.2473619477819663,5.725775044410019,0.00019596906142362155,2.163498438116782,0.0009798453071181079,0.0030375204520661342,0.0,0.0
2024-07-11,0.15532437509030486,43.88780523045803,1.8237971391417425,38.15055627799451,0.0014448779078167896,15.951452102297356,0.007224389539083947,0.022395607571160235,0.0,0.0
2024-07-12,0.2671368464371111,35.92014985206366,1.589340069107912,39.164461220811845,0.001064290224849048,15.66635210977799,0.13871249263865928,0.05392403805901844,7.198859080878963,0.0
2024-07-15,0.3478457201923382,35.66512264560307,1.2926031630676746,39.66817070546358,0.00493898588508391,15.578972620378961,0.1449945141978205,0.12065236947847836,7.163293456902056,0.01340581883094204
2024-07-16,0.3523946255410263,35.65676269625982,1.2896443953733656,39.73875529561994,0.008465936949934565,15.577323987879602,0.14497917026762944,0.06031980076828378,7.157949691169676,0.013404400170729728
2024-07-17,0.3537648154509173,35.787259508978686,1.2369374378078621,39.89326855317627,0.008852973359632565,15.637892142454964,0.1455428820323594,0.06055433777988675,6.8645955430590915,0.011331805900329684
2024-07-18,0.36198162738982476,35.8997676781312,1.2312348582268229,40.01868521452474,0.008880805382478527,15.68705462761007,0.08419003502589643,0.060744708816153126,6.635382549572657,0.012077895320170796
2024-07-19,0.3766411300657876,35.980975707003104,1.076524364195597,39.990174579215676,0.009255831173639394,15.72067325491983,0.08437046108278985,0.06087488964201293,6.688406003474497,0.012103779227066899
2024-07-22,0.2364513045835176,36.04901639110401,0.9882451960798299,40.06262571506013,0.009272600179745788,15.74915476682977,0.088089701707585,0.07382416296951455,6.740823692206736,0.0024964692791623277
2024-07-23,0.3011329861642563,35.9960703213153,1.0276252140144302,39.98519251510114,0.015661762873791108,15.718714738786712,0.08435995002473846,0.12351435720921625,6.745236510416852,0.0024916440935576763
2024-07-24,0.3080256387108423,36.514579759862784,1.0165207186061207,40.564773855737116,0.015888778550148957,15.946555926694952,0.08558273900875689,0.12169359935000452,5.423851223255395,0.0025277602238873344
2024-07-25,0.3142064661523793,36.519097974632345,0.9982375545346854,40.570194446852156,0.015168588021149346,15.9486868336656,0.08559417526219988,0.12170986102684117,5.424576001849124,0.0025280980035248908
2024-07-26,0.31961689310710956,36.51613975022933,0.99713247668783,40.56931533366559,0.015168259333896724,15.94834124249713,0.08559232052698866,0.12170722370293326,5.424458457026877,0.002528043222316121
2024-07-29,0.3217814630763897,36.52165433953542,0.9696781463076389,40.5690223044031,0.015168149774644632,15.948226048769213,0.08559170229978043,0.12170634462036287,5.444643476251011,0.0025280249624407723
2024-07-30,0.2683235277945785,37.080698667546415,0.9809204376752626,41.17739777496747,0.015395612250508606,16.187386594820477,0.08687524055644141,0.12353146020050952,4.075071937831051,0.004398746357288172
2024-07-31,0.03792001338547077,4.952677097093832,0.15349276736005157,5.503497136490276,0.0019106983488803102,2.163498438116782,0.011611166889349578,0.00837767737585982,0.5432752305316348,0.0010288375724740132
2024-08-01,0.28302127954833456,36.908531174337455,1.6221684177467124,41.02311279584853,0.010590473686324776,16.126735103038005,0.07559407079549064,0.04272708349310341,3.899850637802148,0.007668963703890356
2024-08-02,0.19591153896951996,37.066903423682554,1.473005297682814,41.17370823121964,0.00917188852853558,16.201223896805246,0.08144637013339595,0.018710652598212585,3.7711136873926887,0.008805012987394157
2024-08-05,0.18522823291527837,37.290649664043215,1.1058346893368314,41.1516620728589,0.06383363405247641,16.294180807846,0.08006877797333747,0.018818007726452583,3.799761638568798,0.009962474678710191
2024-08-06,0.18092825018111214,37.16273613526961,1.502219312987486,41.01334529715259,0.004045143804862263,16.2394136747925,0.0816383567890384,0.018754757640725036,3.786990082042871,0.009928989339207373
2024-08-07,0.18266283454496005,37.140830472718186,3.7216174297832305,38.81713869879376,0.004042839396367325,16.230162522143736,0.08159184963577693,0.01874407356497578,3.793285946355197,0.009923333063810706
2024-08-08,0.17284086530522375,37.07968661125484,3.8843323975706867,38.75745399166988,0.0029357259499825693,16.205207243903782,0.0814663951120163,0.018715252931138876,3.787453441221262,0.00990807508119117
2024-08-09,0.18045774647887325,37.06095950704225,3.924955985915493,38.73826291079812,0.0029342723004694834,16.19718309859155,0.08142605633802817,0.01833920187793427,3.7855780516431925,0.009903169014084508
2024-08-12,0.18912390914721977,37.03383338770035,3.9880954562614304,38.710292225761165,0.002932153630189454,16.185488038645783,0.08136726323775735,0.018325960188684088,3.7828447021481693,0.007696903279247317
2024-08-13,0.18858630638237983,35.55379635493632,7.8097952290479205,37.159946520301176,0.002814720990781789,15.537259869115475,0.07810850749419464,0.01759200619238618,3.6510449651678276,0.001055520371543171
2024-08-14,0.19488925787296316,35.550052064278276,7.815973883432302,37.1541946922579,0.0028142853122449557,15.534854923592153,0.07809641741479752,0.01758928320153097,3.6504798356457377,0.0010553569920918582
2024-08-15,0.195166894068333,35.537605671444446,7.846764097731141,37.14008411517308,0.0028132164910750707,15.528955030734389,0.0763084973204113,0.01758260306921919,3.6536649177837477,0.0010549561841531516
2024-08-16,0.17903182123549544,35.54678569293053,7.842226888539501,37.148575307677966,0.002813859665783818,15.532505355126677,0.07456728114327117,0.01758662291114886,3.654851973394957,0.0010551973746689319
2024-08-19,0.17410083075992375,35.546113858426125,7.84966129474743,37.14713806371739,0.002813750800160384,15.53190441688532,0.07456439620425016,0.0175859425010024,3.6550622894083387,0.001055156550060144
