date,CITYLINE SECURITIES LTD,NANYANG COMMERCIAL BANK LTD,UBS SECURITIES HONG KONG LTD,EVERBRIGHT SECURITIES INVESTMENT,BANK OF CHINA (HONG KONG) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,UOB KAY HIAN (HONG KONG) LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-05-17,25.79045163883555,36.79552102068573,11.27743792454988,7.84755393048332,5.787902581686294,1.4532061185862437,0.25775109913934185,4.809227156651696,4.39799692759912,1.582951601782822
2024-05-20,25.790158361371475,36.79510259850199,11.277309682577147,7.84746469161507,5.787836764250629,1.453189593377178,0.2581272198454204,4.809930571746856,4.397946915547993,1.582933601166236
2024-05-22,25.78840638742893,36.792603038008316,11.276543593729262,7.846931598585467,5.7874435856182,1.453090875476128,0.2581096847781016,4.80960382412053,4.397648154745956,1.5896192575091097
2024-05-23,25.78647607288424,36.789849037016,11.275699521560327,7.846344239833307,5.7865366367032065,1.4529821086756693,0.2573323695133405,4.817960760673266,4.397318981858418,1.5895002712822297
2024-05-24,25.785352225378094,36.78824563141785,11.275208094707292,7.846002273975647,5.786284443082412,1.4612563677600208,0.2542893054591637,4.816803327582134,4.39712733426929,1.5894309963680904
2024-05-27,25.78632947852344,36.789639889229065,11.275635419976254,7.846299633900523,5.786503740636404,1.461311748713093,0.25164597468148675,4.815848895858927,4.397293983399398,1.5894912350814088
2024-05-28,25.777890525744684,36.79382329683566,11.276917590150443,7.847191848928202,5.787161733045056,1.4614779167621303,0.25167458973963414,4.816396513584021,4.397794006589458,1.589671978620717
2024-05-29,25.77659334441901,36.79292946506731,11.276350119088585,7.8467969667048,5.78639674020958,1.4614043730460682,0.2562101589050744,4.816154145434919,4.3975727031335445,1.5895919839911115
2024-05-30,25.77083653620108,36.784712326523206,11.273831718609266,7.84504450451328,5.803269625583622,1.4610779907118299,0.2561529382813639,4.815078531004696,4.396590572471899,1.5934052560997547
2024-05-31,25.77098301904912,36.784921412845186,11.273895799686965,7.845089096176432,5.8023552692137566,1.4610862955592485,0.25653333125776917,4.815105900175105,4.396615562933804,1.5934143131026062
2024-06-03,25.771275989740953,36.78533959261999,11.274023964027831,7.845178281023525,5.802421231774681,1.4611029055373201,0.25577836499615864,4.814781698152438,4.396665544709906,1.5934324274171956
2024-06-04,25.771764289030113,36.786036580040474,11.274237577738296,7.845326926941541,5.8025311727090765,1.4611305896733502,0.254267417429789,4.81449397738512,4.396748850195479,1.5934626188567633
2024-06-05,25.772057277485644,36.786454785170775,11.274365749850151,7.845416117196182,5.80259713926951,1.461147200658535,0.2561650720150314,4.8115170890823675,4.3967988350021265,1.5934807342696784
2024-06-06,25.77108067520628,36.78506080504703,11.273938520810145,7.845118824233492,5.802377256567427,1.4610918321766446,0.2531238575361741,4.81133476221161,4.396632223399571,1.600241242811628
2024-06-07,25.769050800043768,36.78216340690449,11.273050522046123,7.844500898580745,5.811392943163832,1.461355656949428,0.25158828576774916,4.81087527637047,4.391360108424235,1.6046621017491578
2024-06-11,25.77032019744216,36.783975316194365,11.27360583862009,7.844887322943428,5.811679215527542,1.4652169165497002,0.2516006791429611,4.8111122626920535,4.382861102614352,1.6047411482733416
2024-06-14,25.76979289410728,36.78322265527647,11.27337516201579,7.844726803585675,5.81269705743572,1.4663236942587383,0.25159553097731335,4.810445440150975,4.382771422033822,1.6050493401582215
2024-06-19,25.775946109361215,36.79200561630613,11.276066976587034,7.846599938260414,5.785280234160847,1.46667381757404,0.25658273558550293,4.811594060412775,4.383817923885017,1.605432587867032
2024-06-21,25.763154624357583,36.77374733837143,11.27047115321671,7.842706010758628,5.782409250296934,1.4670824365601345,0.25645540469334055,4.846709640940518,4.381642425030615,1.615621715774114
2024-06-24,25.64308757401563,36.60236633176271,11.217946054987808,7.806155728344044,5.755460810454214,1.9262869457099416,0.25526021550029554,4.824121951702282,4.361222143069911,1.6080922444531605
2024-06-25,25.642990885474227,36.60222832071383,11.217903757162379,7.806126294844306,5.754496471725837,1.9262796825488822,0.25525925302891433,4.825423454576352,4.361205698864176,1.6080861810611013
2024-06-26,25.636973458856723,36.59363918132909,11.21527134532858,7.804294496347948,5.773031095483018,1.9258276585753025,0.25519935347077,4.827872294580389,4.360182291127771,1.6077088249004112
2024-06-27,25.636055385095208,36.592328743495045,11.214869720450082,7.804015020378769,5.7730128366503966,1.9291512707512892,0.2551902146451299,4.827699405885679,4.360026150662777,1.607651251985626
2024-06-28,25.63344648179188,36.58860485361022,11.21372841730416,7.803220829530759,5.772425334710904,1.928954946900085,0.2551642447139544,4.827208105615872,4.359582444076246,1.6176643417459193
2024-07-03,25.63372677916985,36.58846694631831,11.213686151278319,7.803191418159185,5.772403577676197,1.928947676413714,0.25516328296616103,4.827189911229943,4.359566012233296,1.6176582445550185
2024-07-04,25.63208439698263,36.5861226814017,11.212967677583618,7.802691458761977,5.778063958449909,1.9292009756097948,0.2570313797602601,4.824996182254958,4.359286689853675,1.617554599341478
2024-07-08,25.626482558957832,36.57812686139572,11.21051710712925,7.800986196988004,5.767381006969927,1.9287793528024073,0.25697520609391256,4.823941689508109,4.3583339769348965,1.6484760432199481
2024-07-09,25.620786649188453,36.569996767472134,11.208025384210847,7.799252298729124,5.784935259095143,1.9283506496772975,0.2603085957391929,4.82286948864976,4.357365265094701,1.6481096421433452
2024-07-10,25.6220414626564,36.57178783365192,11.20857431275835,7.799634277899334,5.785218584301887,1.928445093317896,0.255423706380524,4.82310569535455,4.357578673086199,1.6481903605929358
2024-07-11,25.622466196594473,36.572394080405964,11.208760116138418,7.799763571632122,5.785314485273536,1.9284770609532629,0.2539209498914523,4.823034948417943,4.357650908218321,1.6482176824745103
2024-07-12,25.62122340685425,36.5706201763723,11.208216447470223,7.799385252618308,5.785033874912648,1.9283835222795376,0.25880611569443324,4.822753921202367,4.357439545120067,1.6481377374758628
2024-07-15,25.62146471581823,36.570964610294396,11.208322010075726,7.799458709749729,5.784146527907163,1.9284016844188905,0.2588085532140886,4.822799343457728,4.3574805848942235,1.6481532601698268
2024-07-17,25.620692543133007,36.5698624445807,11.207984216737236,7.7992236517996085,5.780204991124261,1.9283435667771645,0.25880075331280616,4.822653995252205,4.357349260337982,1.6548845769450327
2024-07-22,25.590313159832696,36.526500233876476,11.194694503823705,7.789975829775907,5.801571808931851,1.9279384343701416,0.26117484242910727,4.902726273141073,4.352182593467823,1.6529223203512209
2024-07-23,25.583670879814502,36.51739550942848,11.191788783399414,7.787953845891882,5.800065939728145,1.9296950775757264,0.28443003872956985,4.901453710333601,4.351052931032841,1.6524932840658295
2024-07-24,25.578955991783165,36.510665613948206,11.189726216567937,7.786518581556709,5.798997028952648,1.9293394485392155,0.28400151241256927,4.900550407381355,4.350251063017707,1.6709941358404927
2024-07-25,25.57818637916651,36.50956709104884,11.189389543152654,7.786284302919923,5.798822550319555,1.929281399102723,0.28136029143678365,4.9004029609639455,4.355761622462115,1.6709438594269554
2024-07-29,25.578090180845713,36.509429780334344,11.189347460400231,7.786255019081574,5.798800741228649,1.9296502383280234,0.28135923325434753,4.900384530785626,4.355745240653505,1.670937575087986
2024-07-30,25.57842687813427,36.509910372353794,11.189494751418598,7.786357513479489,5.797936823489574,1.9296756392863637,0.2817390370376788,4.899696836796298,4.355802577522747,1.670959570481188
2024-07-31,25.575493099675146,36.50515869595769,11.188211345725723,7.785464438699835,5.7972718153465355,1.929454310552951,0.2817067223092597,4.899134854423242,4.355302978394348,1.6828017389152679
2024-08-01,25.57539692161183,36.50502141627942,11.188169271835106,7.78543516102809,5.797626069941757,1.9294470547327751,0.28170566293547283,4.899116430954322,4.355286600035425,1.682795410645797
2024-08-02,25.563524489357736,36.488451191014526,11.193312305160093,7.781821060656499,5.7949347364324115,1.9285513802877061,0.28157489149880477,4.8968421973183895,4.353264819287913,1.7177229289859195
2024-08-05,25.563020035063026,36.48773115118127,11.193091423471158,7.781667499160847,5.7957600668118285,1.9285133234842804,0.2826029873991637,4.896745566156362,4.353178914735315,1.717689032536742
2024-08-06,25.560464439254226,36.48408338606296,11.191972423545089,7.780889547384453,5.795180650916709,1.9369647532868122,0.28407807888289754,4.8961056924779225,4.352743717103181,1.7175173110857418
2024-08-07,25.559647909221912,36.48291790059782,11.191614895549993,7.780640986564727,5.794995523645043,1.9369028768723064,0.28406900399760027,4.895385550209203,4.356362908413072,1.7174624449283267
2024-08-09,25.5595518502949,36.482780789556216,11.191572834934671,7.780611745159395,5.794597922168307,1.9368955975540332,0.28481958155279324,4.895367152245155,4.356346536217799,1.717455990316736
2024-08-12,25.558303149944518,36.48099843979431,11.19102607570344,7.780231626890136,5.79431482970651,1.9368009713952694,0.2896911216117114,4.895127991296089,4.356133708877241,1.7173720847807767
2024-08-13,25.5490857540013,36.467841861869296,11.18699012238739,7.77742574908932,5.811008590981177,1.936102479742212,0.28921097816069075,4.893362602857593,4.354562704380552,1.7344091565304698
2024-08-14,25.549181734276072,36.46797886064553,11.187032148563834,7.7774549665520345,5.811030421202682,1.9361097531002407,0.2888363945446549,4.893380985757541,4.354579063170409,1.734415672186999
2024-08-15,25.54927771527199,36.4681158604511,11.187074175056036,7.7774841842342735,5.811052251588207,1.9361170265129168,0.2884618081142111,4.893399368795608,4.354595422083176,1.7344221878924835
2024-08-16,25.549373696989054,36.46825286128601,11.187116201864002,7.777513402136038,5.811074082137754,1.9361242999802422,0.28808721886932787,4.893417751971795,4.354611781118855,1.734428703646923
2024-08-19,25.54981042290732,36.46887622808191,11.18730742782727,7.777646346360921,5.810215430893993,1.9361573949465933,0.2873407845836467,4.893501397167429,4.354686216283152,1.7344583509477633
2024-08-20,25.539616047694224,36.46371338132834,11.182843691789476,7.774543065208647,5.811652449175146,1.9353848680812664,0.28685060615775265,4.894647007853028,4.35294869633724,1.757800186374887
2024-08-21,25.537841858560316,36.459115047223236,11.182066840652517,7.7740029823114885,5.820636308498305,1.9352504205313714,0.28645517582926805,4.894306985923199,4.3526463051711755,1.757678075299121
2024-08-22,25.536978828647815,36.45788294205776,11.181688952097153,7.7737402664112665,5.8204396049838945,1.9351850203691199,0.2898249113120617,4.894141586930082,4.352499211145741,1.7576186760451067
2024-08-23,25.539975710676433,36.45277307416875,11.183001174772157,7.774652550619035,5.818400033562289,1.9354121232401569,0.2902344583313037,4.894715936976176,4.35300999696551,1.7578249406881852
2024-08-26,25.53966999649578,36.45233673351678,11.182867313954116,7.774559487823623,5.819151859553254,1.935388956306163,0.2906065144536969,4.894657347097739,4.352957891321414,1.7578038994774354
2024-08-27,25.534971311126327,36.44563037978098,11.180809935176558,7.782515684457675,5.81845673663693,1.9350328912601213,0.29918865624339963,4.893756847801215,4.35215705170365,1.7574805058131484
2024-08-28,25.510355472435908,36.410496611762674,11.170031579076639,7.775013300830137,5.812847715553214,1.933167509978445,0.3953007316962599,4.88903924198573,4.347961550771428,1.7557862859095688
2024-08-29,25.511097084827313,36.411555102519245,11.170356303435748,7.775239328500094,5.812172703303601,1.9332237091553481,0.39531222349696304,4.887118265824567,4.348087950506112,1.7558373284310143
2024-09-02,25.50631324689357,36.40472721197629,11.16826163953164,7.773781316532992,5.829834793633169,1.9328611912721105,0.3952380945951699,4.886201833980457,4.34727259756352,1.7555080740210882
2024-09-03,25.439527406149733,36.30940491704611,11.1390186150293,7.753426413966012,5.814943986795582,1.9278001791826445,0.6556695755093792,4.873407781999377,4.335889680222211,1.750911444099656
2024-09-04,25.436387562361197,36.3067935293541,11.137643794740763,7.752469456418135,5.814226284164313,1.9275622427099455,0.6660609748405693,4.872806287368246,4.3353545281314165,1.7506953399113097
2024-09-05,25.436672970677847,36.30720090877459,11.137768764379597,7.752556442797472,5.813169475171171,1.9275838708713182,0.6660684483601936,4.872860962562845,4.335403172862707,1.7507149835422582
2024-09-09,25.437481662357943,36.30835520011356,11.138122860253102,7.749997707210325,5.812980261826257,1.927645153297713,0.6660896242432653,4.873015882277511,4.33554100552973,1.7507706428905947
2024-09-10,25.439574985501867,36.311343118543036,11.139039448250006,7.750635476694789,5.808969927091368,1.9278037847324687,0.6624038540709373,4.87341689669641,4.335897789603278,1.7509147188158423
2024-09-11,25.44033627934133,36.31242975626534,11.13937279037991,7.750867418896799,5.806151206614785,1.9278614753639296,0.6624236768853369,4.8735627364858995,4.336027543825889,1.7509671159407794
2024-09-13,25.44033627934133,36.31430010453152,11.13937279037991,7.755356254735628,5.806151206614785,1.9278614753639296,0.6635458858450443,4.866081343421183,4.336027543825889,1.7509671159407794
2024-09-16,25.439384669161157,36.31294174757877,11.138956115834745,7.755066161244653,5.8059340242420685,1.9277893626140914,0.6672616221450408,4.86589932489387,4.335865352261008,1.750901620024594
2024-09-17,25.439670144740067,36.31334924399435,11.139081114925208,7.755153187013186,5.80599917724786,1.9278109958725789,0.6661469304431055,4.865953929022262,4.335914008456416,1.7509212682849624
2024-09-19,25.4328383315585,36.30359730866577,11.136089719173672,7.753070543745146,5.8054917393311705,1.9272932830053033,0.6880316418420852,4.864647179052468,4.334749600494026,1.7541906531318616
2024-09-20,25.43293344040504,36.303733069889915,11.136131363784248,7.753099537190036,5.805139488791356,1.9273004903267474,0.6884081756141024,4.86466537092614,4.334765810758456,1.7538232523139587
2024-09-23,25.43359922224887,36.30468342689052,11.136422884779646,7.75330249737618,5.8041695436146465,1.9273509430862399,0.688426196723053,4.864792717851647,4.334879286004274,1.7523732814249187
2024-09-24,25.42708556939683,36.29538564317224,11.133944674367175,7.751316843655546,5.802683071127166,1.9268573403185936,0.6901192619354427,4.863359886352823,4.33376910499616,1.77547860467802
2024-09-25,25.527716917124536,36.439029851376944,11.178008861552506,7.781993794756084,5.8256480238462105,1.9344831553380177,0.297226885412548,4.882231978006314,4.351155216004972,1.782505316581861
2024-09-26,25.527189921143012,36.438277601484614,11.177778101952239,7.781551632680493,5.8244955552462825,1.9344432197318486,0.30059887002729646,4.882131188866351,4.351065390450994,1.7824685184168725
2024-09-27,25.530000186915096,36.442289059253895,11.179008653662196,7.782408296820753,5.823034595713274,1.9346561808758385,0.29349958967411105,4.882668658373072,4.349394641857889,1.7830401368538713
2024-09-30,25.528728666666154,36.440474053060505,11.17845188375377,7.782020694405459,5.84226378637901,1.9345598254316274,0.2961125574446965,4.865259179722385,4.349178020498027,1.782951332638357
2024-10-02,25.541887705274625,36.459257660001384,11.184213928618671,7.786032014832209,5.826497097438139,1.9355570136490918,0.26284009839881745,4.86767313553262,4.351419847822611,1.7846214984318316
2024-10-03,25.532202869052362,36.44543323389409,11.179973158264369,7.782704328459909,5.8242878374652935,1.9348230995041256,0.2954020144933239,4.867704539502511,4.349769899743333,1.7876990196206772
2024-10-04,25.54495770111326,36.46551790419789,11.185933818225966,7.78659224550327,5.807196285420316,1.9357896570639368,0.26212047437590863,4.869478929295331,4.351942864796889,1.7904701200072397
2024-10-07,25.54416614720753,36.45208717782017,11.185587203065877,7.786350964716025,5.803260376109186,1.9357296733332277,0.27225345349667074,4.864445287708323,4.351808012454895,1.8043117040881007
2024-10-08,25.546564946325567,36.4555103169459,11.186637618122012,7.787082164619723,5.803805348131045,1.9359114536507527,0.272279020248013,4.852881885781611,4.352216681626634,1.8071105645487422
2024-10-09,25.54379197516431,36.45155322608104,11.185423356103943,7.7888660458292724,5.801954699454816,1.93607690952705,0.2673667845282007,4.857669736517125,4.351744266984156,1.81555299981009
2024-10-10,25.542736677177878,36.45004729263314,11.18496124950847,7.78854426217778,5.801715001640269,1.940128252439622,0.2673557387277328,4.85746905021743,4.351564482128137,1.815477993349545
2024-10-14,25.546044872417124,36.454768160034604,11.186409881893654,7.786923636133987,5.802286023637812,1.9418820261397038,0.25612164645418584,4.8580981705888995,4.3521280797208695,1.8153375029791556
2024-10-15,25.548916782479857,36.45886643888898,11.187667468469819,7.787423383113425,5.800120825519711,1.9443543315148648,0.25615043988727537,4.848341395223889,4.352617349996909,1.8155415849052663
2024-10-16,25.553993813757543,36.4661114742396,11.189890660088677,7.788970884810863,5.781519026926784,1.944740709843153,0.2562013416067561,4.849187429223105,4.353482293689584,1.8159023658139433
2024-10-17,25.55668256686172,36.469948384083835,11.19106804368934,7.7897904287067234,5.7821273497331465,1.9449453325592156,0.25622829872968417,4.849697653489734,4.353940360601414,1.8055715815451818
2024-10-18,25.556742590127936,36.470034038605505,11.191470108668765,7.789808724065028,5.782140929827835,1.9449499005218676,0.2562289005159037,4.8497090436493355,4.35371572311629,1.8052000409015365
2024-10-21,25.56392340669353,36.480281221854646,11.194614636719095,7.791621582014323,5.764689311491546,1.9454963836433241,0.2563008945396695,4.851071692700408,4.354939010234207,1.7970618601092492
2024-10-22,25.575171050274374,36.49633185674291,11.199540055773737,7.795049748382884,5.767977770409076,1.946352365315735,0.25641366209359195,4.853206072643447,4.356855101165329,1.753102317198911
2024-10-23,25.581487766817624,36.50534595024611,11.20117775324087,7.7949062206373485,5.768965113125334,1.946833087660106,0.25647699275199015,4.854404747992542,4.365454086964424,1.724948280563656
2024-10-24,25.577980900431186,36.50034157474594,11.1996422274689,7.793837647344827,5.768174268197777,1.9465662039050504,0.2701504433068296,4.853739276578524,4.3648556438895465,1.7247118141314224
2024-10-25,25.58024173296765,36.503567832523885,11.200632161570546,7.794526543071415,5.766239291780627,1.9467382604964327,0.2701743218496413,4.854168297607302,4.365241452593334,1.7184701055391665
2024-10-28,25.580181984124128,36.50348256960944,11.200605999784221,7.7945083370688435,5.766225823333661,1.9474859652516485,0.27017369079214587,4.8540144078003795,4.3652312565157825,1.7180899657197521
2024-10-29,25.580145904039775,36.503431082535144,11.200590201663257,7.794497343147125,5.766029627550882,1.9474832183807331,0.27017330972020664,4.854007561357715,4.365225099487186,1.7184166521179802
2024-10-30,25.581108074455155,36.50480412088994,11.201011500140885,7.794790525006778,5.766246510720458,1.9475564709237096,0.2705596115402415,4.854190139771815,4.365389292860554,1.7143437536904578
2024-10-31,25.581108074455155,36.50480412088994,11.201011500140885,7.794790525006778,5.766622650254217,1.9475564709237096,0.2701834720064819,4.854190139771815,4.365389292860554,1.7143437536904578
2024-11-01,25.572650044886057,36.49273432658041,11.197308044989674,7.792213288377561,5.76448098900773,1.9469125390748383,0.27009413968402496,4.852585170838619,4.397244526251307,1.7137769303097774
2024-11-04,25.57188081168013,36.491636613868984,11.196971226507815,7.791978896196908,5.764307591640469,1.9498620062081398,0.27008601516894315,4.852439203579009,4.39711225577882,1.7137253793707845
2024-11-05,25.571167269064592,36.49061837285549,11.196658792854855,7.791761473433103,5.764146747815723,1.9524395519765696,0.2700784788487522,4.852462191195133,4.396989561362915,1.7136775605928654
2024-11-06,25.570585599646105,36.48978831779598,11.196404101548021,7.7915842336021015,5.762464692946358,1.9523951396755241,0.2738979808277956,4.852351811843604,4.396889542684286,1.7136385794302278
2024-11-07,25.570417353095664,36.48954822626633,11.196330432669376,7.7915329673859,5.7618628042003435,1.9550141698955175,0.27389617866373217,4.852413880453222,4.3968606125099905,1.712123374859928
2024-11-08,25.569263722104395,36.48790196945675,11.19582530075865,7.790711489069648,5.761978818266699,1.9549259677788442,0.2784893974713736,4.852194959699693,4.396662244427184,1.7120461309667663
2024-11-11,25.569263722104395,36.48790196945675,11.19582530075865,7.790711489069648,5.761978818266699,1.9549259677788442,0.2781134320946192,4.852194959699693,4.396662244427184,1.7124220963435208
2024-11-12,25.57128264465625,36.49078301636356,11.196709311515939,7.791326635570979,5.762809773202438,1.9550803267062835,0.2781353916428538,4.852578083982683,4.397009400319299,1.7042854160397165
2024-11-13,25.56712497338987,36.500357202551086,11.194888822601504,7.790059832676112,5.762624657611478,1.9547624474113428,0.27809016921337826,4.851789096400481,4.39629448429824,1.7040083138465083
2024-11-14,25.56690871534983,36.50004846640193,11.194794131285303,7.789993940907955,5.763421758971574,1.954745913166837,0.278087817003851,4.851748057824507,4.396257298496957,1.7039939005912619
2024-11-15,25.566716489052144,36.499774038653925,11.194709962571235,7.789935371383147,5.763754354270924,1.9547312162954245,0.2784616541070886,4.851711579673125,4.396224244979476,1.7039810890135134
