date,SINOLINK SECURITIES (HONG KONG) CO LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,CCB INTERNATIONAL SECURITIES LTD,BOOM SECURITIES (H.K.) LTD
2024-04-30,51.170195569730545,8.828849346447045,6.4516399174484675,8.391046130229828,6.352813921115058,4.041288928520389,3.8576955957338317,3.866992614866755,4.1766681159525145,2.8628098599555662
2024-05-02,51.17177391259651,8.829803716056725,6.4205145421540895,8.426522805253812,6.351239255552142,4.039545499845132,3.8600423381347624,3.8612344782184236,4.176576433828452,2.8627470183599546
2024-05-03,51.18215657994325,8.817246166013106,6.426832543715016,8.43212991700931,6.356463649958294,4.042181915622719,3.8515671263762625,3.849719647375252,4.177346665087851,2.8643557888989366
2024-05-06,51.18934909867787,8.81220201807068,6.440842617753741,8.428855809176559,6.355228723885138,4.035993807853515,3.846703461304938,3.843099124480446,4.1779336986588715,2.8697916401382333
2024-05-07,51.18338400619792,8.787936695435697,6.440767602625189,8.434493847441034,6.358406257964126,4.043629925243116,3.857198887736251,3.8421446363448686,4.177446844238442,2.8745912967733527
2024-05-08,51.19290522884575,8.798933575187865,6.43557976050345,8.430874186606543,6.354286299323745,4.038870222528736,3.853085070534972,3.8427579227225914,4.177657592277981,2.8750501414683582
2024-05-09,51.19544872654569,8.803308624591011,6.431625425327628,8.427533186690443,6.3545181424237445,4.042801328425513,3.855252659900757,3.8365468465773627,4.177810018693997,2.8751550408238566
2024-05-10,51.214741446357,8.801372928168611,6.435113287290004,8.399640922232157,6.356828910906046,4.044271460020159,3.8545592571055742,3.8379419754188016,4.179329245093207,2.876200567408431
2024-05-13,51.20709425880945,8.806043784624745,6.456283841775841,8.391001617145239,6.362469926674626,4.042344422335206,3.8518545986847603,3.8286174420116317,4.178594908526902,2.875695199411603
2024-05-14,51.1774725672123,8.82573131656583,6.463918274360027,8.390410874775988,6.36253442324546,4.0423853997160615,3.851420583500232,3.830548499089565,4.178637267083501,2.8769407944510346
2024-05-16,51.18067967798253,8.83094533798189,6.470219513710304,8.386139316245707,6.358895275872231,4.041119845625019,3.84122349760076,3.834813230095476,4.178866018129676,2.877098286756407
2024-05-17,51.18480613902968,8.831405539014714,6.456546637653646,8.38340976726347,6.358648104670444,4.053541325109271,3.8401307014119013,3.835071771317484,4.179147755221447,2.8772922593079406
2024-05-20,51.21752847899176,8.852708581395454,6.440789252860981,8.351555632232529,6.343304902247401,4.043414431185333,3.8271695311978764,3.8244069391980053,4.191279278513739,2.907842972176922
2024-05-21,51.19781833419218,8.855200167174408,6.44831592537056,8.355778053713733,6.3431623090115465,4.045238562890644,3.844355235872217,3.8157692308422946,4.187638239832125,2.9067239411002945
2024-05-22,51.18677129391943,8.857205422546578,6.461701738906965,8.357870553224965,6.333065375328059,4.052378374825224,3.837314084788026,3.81768695873176,4.187331808309512,2.9086743894194846
2024-05-23,51.1885204521631,8.858696319828738,6.460315890261126,8.347239797244658,6.337491062312839,4.052441928572431,3.8414302329063004,3.8177468317962786,4.187397478541312,2.9087200063732226
2024-05-24,51.171891774316826,8.866540638166914,6.460265676201009,8.361974696086797,6.330596176007849,4.051392998986016,3.849086411802912,3.8139708947179765,4.186313617209617,2.907967116504087
2024-05-27,51.17255750506754,8.85950910427271,6.462512373040245,8.365462624627455,6.330577160885197,4.052527031750583,3.848460658888085,3.814020513319496,4.186368079876726,2.9080049482719654
2024-05-28,51.14442363304859,8.896875413323729,6.466305504886257,8.362851468919837,6.32860116464591,4.050856724796286,3.845097442978024,3.81283002310046,4.185061366859592,2.9070972574413227
2024-05-29,51.13480814887883,8.904738385033157,6.456693304506217,8.369758907698351,6.338174356707653,4.039528686479966,3.85030172088492,3.813709688272473,4.185137003860012,2.90714979767842
2024-05-30,51.11667185444614,8.90510990736712,6.457097821384034,8.389296791427622,6.338438797191835,4.040372880976899,3.8496515733020757,3.8126526193169816,4.183436665184028,2.907271089403265
2024-05-31,51.11434148156611,8.900840377990143,6.460477944417789,8.39000113607209,6.338970956862912,4.042468958496977,3.850785637984077,3.810810433707313,4.183787896197049,2.9075151767055436
2024-06-03,51.12007554952116,8.89913572356127,6.461878478896428,8.390942336433138,6.33968207020563,4.037110650603097,3.845270668758718,3.813805938258758,4.184257238526637,2.9078413452351644
2024-06-04,51.12829892798444,8.900567273891824,6.461498574344052,8.379044515433776,6.340701896652279,4.037760076262609,3.846835492942425,3.8120537955702734,4.184930334770925,2.9083091121473994
2024-06-05,51.13323249690455,8.899939002944825,6.461175719561715,8.374986099386314,6.341313735701591,4.03755822674237,3.8455843748572174,3.812286442651311,4.1853341550165695,2.9085897462335435
2024-06-06,51.13309424032624,8.899914938846905,6.461158249513309,8.374963454682176,6.34129658974198,4.0375473097915355,3.8458443619506344,3.812276134801536,4.185322838501827,2.9085818818438627
2024-06-07,51.13036382609456,8.897614698446626,6.461894717565256,8.374516246866062,6.345824645716807,4.037331712108676,3.8468556682763144,3.812072566189697,4.185099349874507,2.9084265688614943
2024-06-11,51.13199902096106,8.890053034389865,6.4574394258963705,8.383161421165356,6.346228938945374,4.0377241248646385,3.8471007518997666,3.812315433777657,4.185365983042379,2.908611865057533
2024-06-12,51.13055602858372,8.871821870048374,6.470776197597948,8.383448702091174,6.346049842486032,4.039638027543163,3.8475329434178285,3.8155875983606333,4.185247868137318,2.9093409217338073
2024-06-13,51.14057224761902,8.86145793421704,6.4674464274685315,8.384955761022406,6.347293001766281,4.038806773745242,3.8472049233962786,3.81628434659485,4.186067737167118,2.9099108470032324
2024-06-14,51.139673306698676,8.869009376737107,6.462059390987701,8.38480837159132,6.347181430050089,4.039411851098592,3.845920370282064,3.8160820503774895,4.185994155128066,2.9098596970489012
2024-06-17,51.14001904946649,8.872720145269627,6.462238294470346,8.384865059220838,6.347224341784434,4.039439160569761,3.8448646509118403,3.8128626878916645,4.186022455606181,2.9097441548088234
2024-06-18,51.14045987827567,8.872390979680818,6.469257636185217,8.377787777725757,6.347279055087249,4.039473980681055,3.8446273612794677,3.8128955549055905,4.186058539270767,2.9097692369084127
2024-06-19,51.13537784267831,8.887057617833653,6.457392926067973,8.374251186559679,6.3466483001393845,4.039072561714287,3.850937844366429,3.8125166519589775,4.185642553599934,2.9111025150813687
2024-06-20,51.130400501333526,8.89511509952258,6.45473654088279,8.373571255481837,6.34603053927953,4.041383205419844,3.850563007356171,3.8121455547350975,4.18523513758747,2.9108191584011505
2024-06-21,51.129026718381155,8.90155091346686,6.450186466102917,8.373734932325597,6.345860032722088,4.041274620638634,3.850459549574407,3.8120431291619803,4.185122687760609,2.9107409498657573
2024-06-24,51.129026718381155,8.90155091346686,6.450321652125633,8.373734932325597,6.345860032722088,4.041274620638634,3.850324363551691,3.8120431291619803,4.185122687760609,2.9107409498657573
2024-06-25,51.13151513420108,8.901578568239623,6.448742888572549,8.370897853999884,6.346168881521097,4.041471306794113,3.8511877192954556,3.8122286587728036,4.1853263749061105,2.9108826136972876
2024-06-26,51.12728151568645,8.896752292280773,6.465241799062882,8.37020475527113,6.341925938812018,4.040190408718345,3.8508688462953313,3.8119130115288407,4.1849798356888765,2.9106415966553536
2024-06-27,51.125208162393655,8.895174920923383,6.466061022959138,8.369865320216572,6.340316996833968,4.04516325297674,3.850712682866221,3.8121639556462132,4.184810123131014,2.9105235620530894
2024-06-28,51.124447974985884,8.890987439910708,6.456502704101143,8.369740867594277,6.340222721831175,4.058755670475673,3.8506554261156336,3.8134590112460973,4.184747898641885,2.910480285097524
2024-07-02,51.11933457449729,8.890098174963699,6.459100782653102,8.368903737048385,6.339588581038506,4.065107738862672,3.8502702885910796,3.8130775940583583,4.184329345624746,2.9101891826621658
2024-07-03,51.1254759610697,8.891166215657373,6.457173234924456,8.352336199883862,6.340907811631216,4.0723549454495735,3.8507328532634744,3.813535690466119,4.184832043562261,2.911485044091972
2024-07-04,51.127901066282035,8.891587962606971,6.4566684286492535,8.355794283768793,6.3344494363330295,4.072313031760383,3.850915510385745,3.8137165831640654,4.185030548472206,2.9116231485775215
2024-07-05,51.115065944984565,8.889355823057976,6.475691576596751,8.353156053141362,6.333129537710352,4.065344159597865,3.8621121985059106,3.8124888915455903,4.183979940612251,2.9096758742473776
2024-07-08,51.11222512385425,8.888321213088076,6.47550060419748,8.352691809932793,6.338858933435837,4.065118220036269,3.861897553963478,3.812124970617936,4.183747407631918,2.909514163241961
2024-07-09,51.53390899455319,8.81109427937645,6.419287406134096,8.28087417216355,6.284356518512488,4.030165752680951,3.8286924069349895,3.779347775373481,4.1477749495697145,2.884497744701089
2024-07-11,51.53446136000762,8.8111887209624,6.418284362626511,8.280962930592988,6.284423877296478,4.030208949953986,3.8287334447188965,3.7793882842576725,4.147819407435216,2.8845286621482344
2024-07-12,51.53563517591513,8.811389416054807,6.416152823777196,8.281151548573286,6.284567019506991,4.030300747233926,3.8288206529307303,3.779474368519963,4.147913883563878,2.8845943639240934
2024-07-15,51.538017496108125,8.81179673714171,6.412831682612084,8.280529431183096,6.2848575340386095,4.0304870545690585,3.8289976465144067,3.779649080989816,4.1481056277612645,2.8847277090818335
2024-07-16,51.54167772145719,8.81724654401726,6.414493119805882,8.261955537997588,6.2853038840532,4.030773299395751,3.8300735805593518,3.78286550757828,4.1484002258484045,2.887210579287086
2024-07-17,51.53960583193688,8.816892105405246,6.42147096780155,8.258273560081628,6.285051225315167,4.030611269028736,3.829919617986452,3.782847437134281,4.14823346707504,2.8870945182350094
2024-07-18,51.5356697007219,8.825329676806886,6.418836806288572,8.257642867475097,6.284571229670721,4.030303447217229,3.8296271231969423,3.783228458343161,4.147916662338698,2.88687402794079
2024-07-19,51.53724926010162,8.822719422836002,6.418849308593591,8.257895962803467,6.284763850694003,4.0304269753221345,3.829744500607158,3.78334441364231,4.148043795268342,2.8869625101313843
2024-07-22,51.538492260146725,8.822932213405892,6.416592273610131,8.258095130690805,6.284915429636653,4.030524183089023,3.829836868218069,3.7834356621537135,4.14814383977399,2.887032139275001
2024-07-23,51.53676588738713,8.82370857019708,6.418655118541731,8.25781851121952,6.284704905301962,4.030389173567957,3.8297085810728104,3.7833089292987476,4.148004890374933,2.886935433038114
2024-07-24,51.52542649378881,8.81560508222222,6.414965573026072,8.276262665872462,6.283322111070631,4.039683161899547,3.8288659482024716,3.7824765055268106,4.147092224256098,2.8863002341348745
2024-07-25,51.52561721175809,8.815546036761928,6.415056563332847,8.276207232838196,6.283280026421563,4.039455169749067,3.8288403030935765,3.7824511711267066,4.1472653827432655,2.8862809021747564
2024-07-26,51.525479168113634,8.81552241879928,6.415307289231106,8.276185059832406,6.283263192719785,4.039444347537835,3.828830045146208,3.782441037461689,4.14725427169484,2.8862731694632195
2024-07-29,51.5239607368415,8.815262629562245,6.4180651854467055,8.274869545606705,6.283078027953209,4.039325307041398,3.829788830355861,3.782329570730103,4.147132054091408,2.886188112370861
2024-07-31,51.41583055645832,8.803446140733373,6.408205109129211,8.457074771573147,6.269892116955525,4.03084822244172,3.8217514871249905,3.7743918273403705,4.138428722075219,2.8801310461681204
2024-08-01,51.4113947563792,8.803131527289489,6.408584532497623,8.457928360924221,6.270524949617877,4.0312550639574205,3.820533007098518,3.7773796368171837,4.138846421904387,2.8804217435140824
2024-08-02,51.41169544836279,8.801712473689793,6.409557813374504,8.457977829165026,6.270511492226236,4.0312786417282105,3.8205553524103646,3.777401729736101,4.138870628949269,2.880438590357701
2024-08-05,51.413843350539864,8.802080195804757,6.406182511993258,8.458331190571112,6.270105009044434,4.031447062397777,3.8207149693824847,3.777559543815723,4.139177235764386,2.8805589306862034
2024-08-06,51.41349967413108,8.80175397775589,6.405337548457718,8.458274650762016,6.270063096457634,4.033024396819276,3.8206894297706984,3.777534292676859,4.13928325761089,2.8805396755579338
2024-08-07,51.4070394126888,8.800246990524816,6.402260250245432,8.471915919688822,6.269275244101358,4.033052328825948,3.8202093486098647,3.777059634089279,4.138763144173811,2.880177727051862
2024-08-08,51.4066958272357,8.798450430059319,6.399209827984634,8.479211285763785,6.267428763440377,4.0328917008794996,3.820183815757263,3.7770343896332554,4.138735482226606,2.8801584770195574
2024-08-09,51.406791016750155,8.801195836063414,6.39559147595723,8.47557678396626,6.2623207069563955,4.033476020891742,3.8210047006198513,3.777581638839156,4.145886040821186,2.8805757791346096
2024-08-12,51.40885290089307,8.800746661231285,6.395179511571833,8.476585218689822,6.26257188349374,4.037648718122931,3.820756866196131,3.777733154534371,4.145918631642549,2.874006453624266
2024-08-13,51.414386440810574,8.784177728575337,6.397940405734408,8.471480596024849,6.254287292791876,4.04142611336048,3.8211681243635707,3.7810814380568596,4.146364889532939,2.8876869707491006
2024-08-14,51.41466143038252,8.784224710703116,6.3789874689991315,8.469653932558495,6.254320743814137,4.048400771980059,3.8211885618609243,3.7944728978306794,4.1463870663434585,2.887702415527478
2024-08-15,51.35931038829214,8.761143974518228,6.376394286396978,8.457196619270361,6.247587583250465,4.045378103976162,3.9225938671937013,3.8037447563351803,4.142056794318143,2.8845936264486505
2024-08-16,51.3646445780928,8.762053908948378,6.3735834006441685,8.447154633477945,6.248236459135156,4.045798257877352,3.9230012686957925,3.808147282831266,4.1424869892903695,2.8848932210067737
2024-08-19,51.36428435676045,8.773346875472479,6.383156559975091,8.449633439109082,6.2481926401215,4.045769884609108,3.9269811971909623,3.781304119629352,4.1424579379420186,2.8848729891899603
2024-08-20,51.38567482016476,8.766443181242503,6.38220660304058,8.460769565227132,6.220910106323581,4.043044709874115,3.929819306609804,3.7808742748007913,4.1441830489999285,2.886074383716802
2024-08-21,51.384563791885476,8.775731458236,6.38576597683299,8.44285417280834,6.220489304716031,4.056366467464368,3.917907913714622,3.787294014331371,4.143457676873809,2.8855692231369963
2024-08-22,51.45159927633721,8.779427342276492,6.301441703898687,8.452294702241192,6.227198361797563,4.068040971898197,3.923793572831031,3.7586716843968726,4.148416555196805,2.889115829125949
2024-08-23,51.458461174752365,8.774573117895427,6.297166600411861,8.427177770075573,6.233641619418551,4.079880753402676,3.947138519789007,3.7460814701237513,4.14736308091446,2.888515893216325
2024-08-26,51.38978798985124,8.756877260537689,6.292516273518838,8.432418235694508,6.2241412592177285,4.074012459608351,3.941461155698965,3.727071046279437,4.27735312130932,2.8843611982839215
2024-08-27,51.41149860741123,8.765814021114005,6.248835638187904,8.443070512374613,6.218118901986157,4.06656142498665,3.9409415607325324,3.7261281615591413,4.2778038825328135,2.9012272891149453
2024-08-28,51.39735387947514,8.7595938685962,6.238561360246634,8.440345551115394,6.212279630440908,4.064914574888805,3.9393455833657534,3.727289407040791,4.276071484812413,2.9442446600179575
2024-08-29,51.36623726118573,8.771535145802439,6.236067170672724,8.478103178304911,6.209131540222032,4.062854667966541,3.9373493088839995,3.722064497696053,4.273904573530669,2.942752655734898
2024-08-30,51.36907977387026,8.771592493320764,6.23745128166725,8.477151053240327,6.209313830993371,4.064708767567109,3.940667648699059,3.713166051164771,4.2740300489464,2.942839050530692
2024-09-02,51.376117001975864,8.765845623799626,6.242156276604144,8.465836212420683,6.2077510073330116,4.070881363478966,3.9436531195077182,3.7127102346838257,4.272571363248404,2.9424777969477613
2024-09-03,51.382763326569545,8.771510651310605,6.2375710007640865,8.46059554840987,6.207038743761766,4.0704142795874505,3.943600881573326,3.7122842465525956,4.272081137894005,2.9421401835767527
2024-09-04,51.39652680159297,8.765072121654073,6.2360044828224614,8.458584281765678,6.2029399681732595,4.070088470575768,3.945152897936518,3.7119871034171856,4.271739186820291,2.9419046852417927
2024-09-05,51.40066781873735,8.760623787921746,6.2349454064074985,8.457509597940293,6.202151869475939,4.069571355878851,3.9433511197576614,3.708847718473302,4.271196451906573,2.951134873500792
2024-09-09,51.3923501818665,8.75806975630226,6.225660126918554,8.455043934825639,6.200343722891066,4.075452455829574,3.935667367590128,3.706916355103154,4.269951247106631,2.9805448515664996
2024-09-10,51.381950286171794,8.754593760966415,6.222389441600095,8.451688207582123,6.19788286490967,4.07383494716361,3.9341053383081226,3.7084776121934824,4.2690563231986145,3.0060212179060675
2024-09-11,51.38553749153923,8.746775363463758,6.218243218086345,8.448671431461758,6.195643919836262,4.072428989318854,3.9307488451167294,3.7138602750721956,4.2831066832367055,3.004983782868165
2024-09-12,51.389740770448576,8.744550488377593,6.215835311805109,8.448057190922821,6.19470497270642,4.07001320428362,3.9301531418461724,3.713297441169693,4.28911909955157,3.0045283788884247
2024-09-13,51.4056711492475,8.74170871500144,6.208354640797982,8.44597770634201,6.1926918391911006,4.068690545654123,3.9268781281222775,3.7120907067789344,4.294384591080687,3.003551977783946
2024-09-16,51.4039405700792,8.740055746140534,6.203851656011527,8.444380657229114,6.191520863686299,4.067921197349817,3.926135595114375,3.7113887879038945,4.293572566311018,3.0172323601742197
2024-09-17,51.38197164349094,8.73497607007676,6.199252170821663,8.446223565431742,6.187993092523524,4.065603399282361,3.9238819471240536,3.7092741329381638,4.291126197830931,3.059697780479862
2024-09-19,51.38718977247842,8.734731951205601,6.198546589300586,8.442660458596817,6.187820154913122,4.0654897767029246,3.9237722852745183,3.70917046879451,4.291006272501428,3.0596122702320647
2024-09-20,51.40792956805635,8.734464164533282,6.191989097843399,8.426078778825934,6.188265581877291,4.065545165353228,3.924339590403434,3.709706746457428,4.2916266728941155,3.060054633755532
2024-09-23,51.40535576742593,8.724278609354172,6.197566665046407,8.426176265461379,6.187555249977046,4.075059964633214,3.923889127578015,3.709280920673499,4.291134050318474,3.0597033795318582
2024-09-24,51.417063319805365,8.724059313674786,6.196263806424612,8.415203881855915,6.18568655649321,4.079535965910781,3.9239700726951066,3.7072280143477228,4.291222571256978,3.0597664975355197
2024-09-25,51.41977463865515,8.72009528266552,6.197254287805889,8.41510308565122,6.185612465153644,4.079487101765829,3.9239230718979514,3.707849046792016,4.291171171557724,3.0597298480550634
2024-09-26,51.44692703875179,8.719317424359426,6.154029052790337,8.411853416234171,6.1814189455363024,4.092835434913671,3.9224748941917063,3.706570329333748,4.291770911341715,3.0728025525471296
2024-09-27,51.43731476603711,8.705482289173402,6.137035876387133,8.41047945727764,6.175472978806472,4.123681226458568,3.932691668372416,3.704992814826317,4.289848053244681,3.083000869416257
2024-09-30,51.480100258177366,8.681698767517297,6.129737846825565,8.39433477178046,6.155253437310339,4.134858487003728,3.945337361375912,3.7008424200860315,4.292750132523803,3.085086517399495
2024-10-02,51.482284734778304,8.683557215676055,6.17854478451583,8.407384026816384,6.103332582418311,4.122850894028866,3.9354096658550004,3.7094403140442482,4.29237724727788,3.084818534589124
2024-10-03,51.491150175613306,8.746963265599911,6.163888961722544,8.360555128165052,6.082850956959124,4.116674861581786,3.9308607639735107,3.7297152437005305,4.292461533678065,3.0848791090061716
2024-10-04,51.4768601579979,8.798514828869827,6.171325285688392,8.346573772650583,6.092792642298599,4.079387010943395,3.9481983698985466,3.7104046265625716,4.289418114042349,3.0865251910478393
2024-10-07,51.524344329296525,8.799846138633963,6.171292326273311,8.334141300925296,6.089006719439191,4.043529636050947,3.9368239091962556,3.7029189644038945,4.30919008614512,3.0889065896354944
2024-10-08,51.53780048967306,8.826069757526895,6.181270458166082,8.394829600651292,6.070389215989608,3.9512383302970235,3.9281841957183796,3.7229245989551942,4.307649182533195,3.079644170489269
2024-10-09,51.54698556088015,8.781217437228083,6.221134017506251,8.36827822229181,6.123011077686001,3.8826959356496564,3.8449435977751385,3.7508264226649395,4.343083143979842,3.1378245843381265
2024-10-10,51.48845308939146,8.708505557734558,6.258886295686201,8.373091427207548,6.131375828135352,3.8942751663276556,3.857086755448311,3.7523919841910782,4.338366014832673,3.1975678810451615
2024-10-14,51.48381290189386,8.700503953387544,6.267180615334815,8.330770733774447,6.101577184123595,3.9435894149487725,3.8784337570540015,3.752066711614461,4.331074480872356,3.2109902469961473
2024-10-15,51.49390262419692,8.703232280104844,6.277695082710472,8.333886034511549,6.109542431805538,3.8971382533043233,3.8840585447679508,3.739552010799891,4.339992484844375,3.22100025295414
2024-10-16,51.52278041762679,8.70562715241575,6.282671878372289,8.297311350057457,6.1107560535152174,3.8902863443552524,3.8848300882712836,3.7418933224995725,4.338473537238915,3.225369855647473
2024-10-17,51.54163898116789,8.700419415863621,6.271428129980279,8.27855877259565,6.110641542806976,3.9050660581519314,3.8896135689797084,3.742625698444139,4.333432388451552,3.226575443558254
