date,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,MERRILL LYNCH FAR EAST LTD,CMB INTERNATIONAL SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CHINA SECURITIES DEPOSITORY AND CLEARING,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,TIGER BROKERS (HK) GLOBAL LTD,TOTAL_CCASS_PCT
2024-03-22,30.54764434308728,9.597273822392212,20.881090245351043,10.976639696800126,0.2955645418480327,0.0,3.8105131137604253,9.392748371809281,2.7307523236919224,3.262678518952542,91.49490497769287
2024-03-25,30.43006151286506,9.621794817078582,21.012699503045802,10.976506533911992,0.2966869147623041,0.0,3.7952944979736953,9.392748371809281,2.6448812841152978,3.2565530260983833,91.4272264616604
2024-03-26,30.44166570740244,9.617248255612298,20.883354014449317,10.959613870388722,0.2955645418480327,0.0,3.803036968755195,9.392748371809281,2.8764705698498636,3.2562676770523824,91.52596997716753
2024-03-27,30.43637723841655,9.611274948916005,20.85662632047387,10.959138288645388,0.2961732864795019,0.0,3.8246093566328847,9.392748371809281,2.903426543062109,3.2522727904083655,91.53264714484396
2024-03-28,30.420473784919416,9.616259045586158,20.85672143682254,10.965320851308746,0.2972956593937732,0.0,3.800354687722783,9.392748371809281,2.9175418092043013,3.2513216269216945,91.5180372736887
2024-04-02,30.484639273730217,9.592479958419393,20.85672143682254,10.957920799382448,0.31154408842409936,0.0,3.6080865005271816,9.392748371809281,3.0323852885849134,3.4444458612553004,91.68097157895538
2024-04-03,30.497118538675334,9.596836287188346,20.85672143682254,10.952480144238692,0.3108972972531633,0.0,3.5770024777827847,9.392748371809281,3.0188597438044575,3.4444458612553004,91.6471101588299
2024-04-05,30.363403975719176,9.595999263320074,21.21784986803948,11.097209180370497,0.31082120417422965,0.31574823103518357,3.305578465226453,9.392748371809281,2.7135743111226507,3.441744556953156,91.75467742777018
2024-04-08,30.39155841492463,9.5779652036128,20.971517548261517,11.064660365856627,0.31080218090449624,0.31574823103518357,3.6022844032584906,9.161691737627251,3.0427910171290904,3.429417478165904,91.86843658077599
2024-04-09,30.428558674556115,9.58515599957203,20.923674024881983,11.055357986956988,0.31028855262169414,0.3452342991219732,3.6022844032584906,9.16028401566698,3.0427910171290904,3.42989305990924,91.88352203367458
2024-04-10,30.456237532018232,9.580438228678144,20.879977574304334,11.077272793689879,0.31078315763476283,0.3502754656013275,3.7126954607912177,8.984699236027579,3.0696138274532023,3.421789147002806,91.84378242320147
2024-04-11,30.523313581098243,9.592479958419393,20.876401199594454,11.045427840156147,0.3111826462991645,0.3944284746525783,3.8744503233344254,8.793230026160781,3.0384917581693394,3.4064373683279414,91.85584317621247
2024-04-12,30.497479980800268,9.584870650526028,21.251506978248017,11.073494011390034,0.3111636230294311,0.4134707676557245,3.624161163451915,8.233812733110316,3.189194100997434,3.4074456016238126,91.58659961083299
2024-04-15,30.61336974001622,9.649740000316966,21.766001770986517,11.062301480409683,0.33113805624951437,0.4150877455830645,3.463053092079643,8.055888091293706,2.522999194933323,4.293078489647575,92.17265766151621
2024-04-16,30.598626705972826,9.645098322502013,21.31189729918022,11.015314004168154,0.3321843360848521,0.4150877455830645,3.7926122169412846,8.055888091293706,2.861917768503803,4.297472864955994,92.32609935518592
2024-04-17,30.565602309715622,9.655922562980326,21.071671448986685,11.043449420103872,0.29744784555164056,0.4150877455830645,3.8422629509454915,8.055888091293706,3.0692143387888002,4.293592117930378,92.31013883187958
2024-04-18,30.515456970698345,9.664749360136629,20.98703692194273,10.992733382994594,0.2972195663148396,0.4387146465919631,3.957448849181305,8.06745423929162,3.304379999233248,4.2837190409387365,92.50891297732402
2024-04-19,30.483821273131678,9.720868005850196,20.97575612299082,10.99121152141592,0.29687714745963817,0.4647384795872716,3.9730669536324372,8.05691534785931,3.25600382430118,5.232984766220765,93.45224344244922
2024-04-22,30.512869806014603,9.65160428075084,21.15244615460173,10.99309482511953,0.10818533497391786,0.48946873024070814,3.8265877766851593,8.056839254780376,3.466686536598725,5.1838286372296265,93.44161133699521
2024-04-23,30.118422308092292,9.554661698189369,20.918241359511516,10.998915945657952,0.10731026456618088,0.48956384658937513,3.701985359931306,8.058836698102386,4.260375396416168,5.3976745388184435,93.60598741587499
2024-04-24,29.86567914641417,9.539100663547439,20.886813015584945,10.985942075699766,0.10915552173032192,0.48956384658937513,3.9962753427072006,8.055945161102906,4.379803483802534,5.442892850974766,93.75117110815341
2024-04-25,29.868323380907114,9.536247173087425,20.877776962461574,10.982955422351619,0.11480543284114549,0.4907623125825801,3.7686619203469176,8.055869068023974,4.5628644084471635,5.445080526994108,93.70334660804363
2024-04-26,29.806935289477394,9.387960785515475,21.688274783415462,10.999087155085553,0.1146722699530116,0.4907623125825801,3.4643466744215154,7.62385061237817,4.07286302665392,5.453888300880679,93.10264121036376
2024-04-29,29.82700483904614,9.410636523037702,21.247024334968035,10.997641386585814,0.11535710766341445,0.4907623125825801,3.8346155965126596,7.363878608201353,4.254877671463212,5.4571793265445585,92.99897770660547
2024-04-30,29.891075211508273,9.38459366677266,21.141121792362124,11.014534050109084,0.2970103103477721,0.49998859840328524,3.950467309189143,7.334297423765896,4.167560863386848,5.779498575411058,93.46014780125614
2024-05-02,29.867600496657243,9.37243779741301,21.064275011481637,10.981350238851514,0.2951270066441642,0.5332032273578238,4.146749406298494,7.324538486392656,4.215765828891316,5.934304427753347,93.7353519277412
2024-05-03,29.923186490818278,9.387199854726138,20.99432644867188,11.168501166488829,0.2925398419604201,0.6194357090593835,4.627086967067165,6.156319492063784,4.421217142012172,5.742625961919481,93.33243907478752
2024-05-06,29.893814562349885,9.35193071264039,20.960217726039872,11.204226867048177,0.29282519100642124,0.6403993523056042,4.627086967067165,6.156319492063784,4.421217142012172,5.742987404044416,93.2910254165779
2024-05-07,29.904619779558466,9.247511985073688,21.708842552418528,11.1199436997962,0.29293933062482175,0.6680782097677197,4.627086967067165,5.80277202406831,4.421217142012172,5.753830667792461,93.54684235817953
2024-05-08,30.059259939221377,9.276275168910608,21.199094255711216,11.05621403409499,0.2930915167826891,0.6540390367044611,5.129187148410859,5.047072633908491,4.707003723217231,5.785808784214328,93.20704624117624
2024-05-09,30.18222635477816,9.29556476442029,20.98852568303207,10.959613870388722,0.294194866427227,0.6765435647990883,5.570013377943231,4.498023022862734,4.816882129197423,5.783545015116052,93.06513264896499
2024-05-10,30.268877348413852,9.324632320572942,21.01502509777071,10.981186258266412,0.2950889601046974,0.703176142425866,5.633455982504162,3.815886616762023,4.98421080977252,5.656412503487655,92.67795204008084
2024-05-13,30.275535492820545,9.35955904380349,21.071887553330857,11.02159168318018,0.29356709852602436,0.7121931722795036,5.892305613766708,3.608590046477025,4.861491696722275,5.563731133346468,92.66045253425308
2024-05-14,30.312345519754697,9.386297200577287,21.026003426733865,11.237429701575481,0.2939475639206926,0.7230174127578154,5.751818766785456,3.5593283383388656,5.161146241562992,5.224356001302386,92.67569017330955
2024-05-16,30.3202591999638,9.389055574688632,21.071452491152055,11.2578011504349,0.4839710052877518,0.7363337015712043,5.663531771952687,3.5559231730565855,5.145109625177725,5.0275792991799655,92.6510169924653
2024-05-17,30.342801774597895,9.401515816364018,21.232468489898814,11.046544696322195,0.6084783056929378,0.7420406824912281,5.834113431652199,3.520806217128705,5.050468858253997,4.84877958695562,92.6280178593576
2024-05-20,30.317310593155117,9.423050157702239,21.210705869323792,11.021129607958356,0.6876151077839345,0.7458453364379107,5.796142985264307,3.520882310207639,4.7979585413974135,4.877143282128138,92.39778379135885
2024-05-21,30.16618973839289,9.590150559040538,21.206254424206172,11.007813319144967,0.688376038573271,0.7591616252512996,5.830993615415919,3.519874076911768,4.774122384421448,4.845888049956141,92.38882383131441
2024-05-22,30.190939012316058,9.439923797955778,21.64612188094398,11.059986348483127,0.6224033391377958,0.7665426539078636,5.79772191665218,3.291423630683216,4.780095691117739,4.7868207974338945,92.38197906863164
2024-05-23,30.255789338837264,9.356754062681297,21.246514891804573,11.056499383140993,0.5570393843337899,0.7741519618012287,6.043331352180272,3.249781693236775,4.8767719479029426,4.811094489613729,92.22772850553285
2024-05-24,30.26212408765849,9.397882371844936,21.307722452404526,10.955891016501894,0.48338128392601604,0.7817612696945938,6.044796143949744,3.174107126237259,4.906524341765999,4.814442585086811,92.12863267907026
2024-05-27,30.26368399577663,9.413005871282998,21.26231390755087,10.956290505166296,0.48338128392601604,0.7906261133903641,6.0826714739889685,3.166935353547763,4.969225038807328,4.82169045085524,92.20982399429248
2024-05-28,30.24429928391828,9.411160614118858,21.280156022466535,10.97916979167467,0.48395198201801837,0.8058447291770943,5.862914662028586,3.1675060516397653,4.920087933085923,5.029785998469041,92.18487706859678
2024-05-29,30.269010511301985,9.398605256094806,21.32848387829348,10.9860752385879,0.48395198201801837,0.822147671338629,5.697792680742564,3.167315818942431,5.006529670754549,5.027027624357697,92.18694033243206
2024-05-30,30.29282764500822,9.426911881458123,21.22304226951321,10.995073245171803,0.4841422147153525,0.8411709410720416,5.668477822083375,3.167011446626696,5.015774979844989,5.027198833785297,92.1416312792791
2024-05-31,30.300608162329183,9.459707998478526,21.34951334205298,10.98234667772015,0.4841422147153525,0.869268310468292,5.608193080298189,3.166935353547763,4.9021680129970475,5.1109012206123134,92.23378437321979
2024-06-03,30.481003736651463,9.496118536748279,21.35467892071639,10.980748723062543,0.4841422147153525,0.8978032150684111,5.550647689354617,3.166935353547763,4.896746381123025,4.8971959009868264,92.20602067197467
2024-06-04,30.49726863227353,9.511717617929676,21.35467892071639,11.01171860618854,0.4841422147153525,0.9152665766836839,5.516310687485807,3.166935353547763,4.900037406786906,4.814749049962215,92.17282506628986
2024-06-05,30.46085809400378,9.401116327699615,21.460729464360824,11.171247746172938,0.48395198201801837,0.8962433069502713,5.6508432510405004,3.1587743708321283,4.852973837466442,4.820265798184905,92.35700417872943
2024-06-06,30.472024753337294,9.361528903384384,21.40820184127483,11.109878678012949,0.48395198201801837,0.8962433069502713,5.699314542321236,3.1605245116476026,4.899885220629038,4.812466257594206,92.30401999716983
2024-06-07,30.49028709228137,9.459403626162793,15.000776139893487,10.982479840608283,6.8599702650694985,0.8962433069502713,5.739586804346871,3.1592499525754643,4.892256889465941,4.813417421080876,92.29367133843486
2024-06-11,30.44101682367183,9.385346037090617,14.636023966025032,11.342852857784107,6.8599702650694985,0.8962433069502713,5.80323866487487,3.158797198755809,5.050758772884734,4.802364901365764,92.37661279447254
2024-06-12,30.376166497150624,9.323852176281177,14.768340889353878,11.508716746589732,6.859780032372164,0.8962433069502713,5.827074821850836,2.98393530336628,5.063941898809989,4.793366894781859,92.40141856750681
2024-06-13,30.39273576508843,9.334657393489753,14.707908146530166,11.42410504746946,6.859780032372164,0.8962433069502713,5.850359304004534,2.9826188931007276,5.114315517064066,4.799530434175485,92.36225384024506
2024-06-14,30.35860801918669,9.367339370891758,14.635714837891866,11.37449236000472,6.859780032372164,0.9057549418169777,5.890764728918302,2.9823525673244595,5.220731687952776,4.801185458642292,92.396724005002
2024-06-17,30.3540043879112,9.382215567823286,14.98769954427874,10.999774846286416,6.859780032372164,0.9171689036570252,5.797874102810048,2.9830754515743294,5.304966726332328,4.805674950299378,92.39223451334492
2024-06-18,30.34323721724209,9.375948351609614,15.034081700077353,10.992485509789967,6.859780032372164,0.9171689036570252,5.724881816842943,2.98247526741424,5.353685320119598,4.805674950299378,92.38941906942438
2024-06-19,30.358227553792016,9.500455652014798,15.028374148459237,11.002834739223037,6.860559986431235,0.9171689036570252,5.686359695632783,2.9823611277958397,5.197009670595211,4.8057510433783115,92.3391025209795
2024-06-20,30.280133252231344,9.639941863948696,15.091633298941407,11.013281040794894,6.861865337583146,0.9496891241275384,5.663334564290619,2.9828905245667134,5.117971403601463,4.807521638325066,92.40826204841088
2024-06-21,30.294803515637238,9.644772115245384,15.051401741740108,11.060812748520457,6.863826908647014,0.9499606075528041,5.742186705325944,2.984200006156197,5.129826106735083,4.81076111143446,92.5325515669947
2024-06-24,30.316887444731993,9.656822175962018,15.058085166600296,11.02875422035758,6.866440595694481,0.9598421323675973,5.6666156539313555,2.984879414379663,5.2051009072097,4.958931187673675,92.70235889890836
2024-06-25,30.29812751777399,9.71811902369663,15.104029077029757,11.06378556419673,6.869111224649319,0.9792624337363389,5.673333758246083,2.9860403514444553,5.0979671277183325,4.956898139109386,92.74667421760103
2024-06-26,30.33991015255574,9.720089757477892,15.17337311246644,11.076327268749575,6.8711371606537615,0.9890775510438312,5.523005386929823,2.9869210369452235,5.07706483675704,4.962132512549418,92.71903877612874
2024-06-27,30.39375561479783,9.773489891684061,15.03183277420722,11.102979569424107,6.878442009980722,0.9996654869388172,5.596223256046766,2.9900964950413527,5.115382116033838,5.00313131438415,92.88499852853886
2024-06-28,30.379229210305077,9.803024866544849,15.125659819076837,11.179095280039789,6.883417765328166,1.0099319544293157,5.413584943184013,3.011174354155978,5.2037317982993665,4.987434809233992,92.99628480059738
2024-07-02,30.469813302734178,9.822677347890398,15.12944391723936,11.272840237391495,6.883680538141636,1.0195141980584406,5.369241661869642,3.0102204117622255,5.0357515492553055,4.987930601426319,93.00111376576899
2024-07-03,30.559891989749588,9.8082645465491,15.2201091614976,11.162442293744109,6.883746234479811,1.0290677088816333,5.357668579716893,2.9933184735011973,5.109840260835194,4.989906048864879,93.11425529782001
2024-07-04,30.533881287272397,9.824150052216305,15.215230867345072,11.108916349181214,6.8843112747567785,1.0329700037808118,5.374544094108395,3.024870345351558,5.159032416140357,4.990735597404877,93.14864228755776
2024-07-05,30.543550762140647,9.810192276109843,15.287650394158797,11.062292914915476,6.8842517978393625,1.0329897226542382,5.43204879621019,3.0288605241042768,5.088327970741656,4.991938058597096,93.16210321747158
2024-07-08,30.51102492565082,9.837999707301364,15.206387792907769,11.034539651473183,6.885316439146679,1.0350587177738884,5.484075700956158,3.024861301644961,5.124225880829805,4.9935692158702505,93.13705933355489
2024-07-09,30.512409364834408,9.836755581644905,15.252019347652656,11.059246406390063,6.885447899181611,1.0369877609000673,5.432457986506642,3.0258927880285915,5.077298126966561,4.989826902431831,93.10834216453733
2024-07-10,30.532673168443946,9.856948945950903,15.262828876763734,11.125017555960312,6.885776571231979,1.04085600495812,5.2488447692657205,3.0522910930845297,5.011838994788,4.993845645066056,93.0109216255133
2024-07-11,30.542048185383653,9.860767690121863,15.230736532625391,11.107145833240212,6.885776571231979,1.0427653770436007,5.287223148183883,3.0206356132793446,5.099631923278405,4.993845645066056,93.07057651945439
2024-07-12,30.559529623468247,9.860955972462564,15.298166163746597,11.007358178866621,6.885908048838095,1.0475588090527816,5.301701949204627,3.0146404644718765,5.093466436064341,4.99476204365501,93.06404768983076
2024-07-15,30.51979957097601,9.866030470433538,15.364871904151242,11.03637958893593,6.889184777063896,1.048057300390956,5.327970059339437,3.0168964476691627,5.051628164552358,4.996088176701938,93.11690646021447
2024-07-16,30.522534477593794,9.86149684333731,15.369335908614543,11.038401166343338,6.8893019077532776,1.0499854692120631,5.33203417331999,3.0214962837576955,5.063691945102657,4.938385044329673,93.08666321936434
2024-07-17,30.561666937876236,9.86489323850524,15.34041755611169,11.009208745593225,6.8893124365496705,1.0518974264393295,5.311525135749318,3.022513388309472,5.062228712386063,4.938488109202522,93.05215168672277
2024-07-18,30.554982706175664,9.856075372614194,15.319451703691103,11.013720060735917,6.89076045255041,1.0538190884702965,5.469457114851111,3.0178367727514974,4.993626612900238,4.939602525357297,93.10933241009772
2024-07-19,30.563102514906713,9.865263525241211,15.282759163723162,11.059059753033718,6.890892120552534,1.0539920879932365,5.578476688202926,3.0133352909510287,4.911749114449357,4.941130003757933,93.15976026281182
2024-07-22,30.57766592868071,9.877814544347908,15.319167507982485,11.099777861429324,6.893210301271971,1.0562580972739049,5.568846527183649,3.017491410453148,4.894745897168893,4.942792260561051,93.24777033635304
2024-07-23,30.597627651136694,9.88131303169392,15.308599642109586,11.048465568382452,6.895731775310876,1.0585565995270452,5.618897210152093,3.009091882592375,4.89324748293989,4.944657653282853,93.2561884971278
2024-07-24,30.6229251652475,9.881924914121393,15.308504035480293,11.017336049884802,6.895731775310876,1.0642929972845978,5.680028088921745,3.006510503601476,4.879135944456311,4.945384263665477,93.30177373797447
2024-07-25,30.65386347048657,9.892422522017714,15.27031779167456,11.013180029709455,6.895731775310876,1.0700293950421502,5.653525931281852,3.006173968266366,4.916632864464847,4.945384263665477,93.31726201191987
2024-07-26,30.649752385426986,9.901524273126364,15.347041538042049,11.014786221081568,6.895731775310876,1.0700293950421502,5.493480433846133,3.005753299097479,4.904356973263684,4.944198741462249,93.22665503569955
2024-07-29,30.652792676238494,9.893741893501952,15.331132594927768,11.027501902777477,6.895731775310876,1.0700293950421502,5.4063445519089095,3.005428236557884,4.893591666805344,4.944198741462249,93.1204934345331
2024-07-30,30.688637704906114,9.900224022967986,15.352097025385781,11.03658453256027,6.895731775310876,1.0700293950421502,5.365444035897559,3.0047207475011195,4.902215384767532,4.944351712069118,93.1600363364085
2024-07-31,30.69404904012407,9.88875122745288,15.328577794579815,11.024174792078096,6.895731775310876,1.0700293950421502,5.381525070944564,3.0038220451857693,4.9459076143542235,4.944542925327703,93.17711168040015
2024-08-01,30.693532764325894,9.887527462597937,15.31094793213827,11.018591364927412,6.895731775310876,1.0700293950421502,5.339802337921299,3.0167480614661213,5.004380628829544,4.945269535710326,93.18256125826983
2024-08-02,30.693915190843057,9.887527462597937,15.318806797066117,11.050294523200819,6.894584495759365,1.0700293950421502,5.300660983888931,3.042657458004401,4.906422076456404,4.946263844654968,93.11116222751416
2024-08-05,30.696917239002847,9.887680433204803,15.308741331134199,11.050485736459406,6.894584495759365,1.0700293950421502,5.328578119642354,3.0410971578143466,4.944913305409582,4.946263844654968,93.16929105812402
2024-08-06,30.682155575440078,9.898942894135466,15.204510983879466,11.026870899024146,6.894584495759365,1.0700293950421502,5.362518473041207,3.049204599978354,5.044917839649583,4.946435936587695,93.1801710925375
2024-08-07,30.65836864607209,9.860528150485722,15.203765252170983,11.073832875332643,6.894584495759365,1.0700293950421502,5.292132872556036,3.0514417951037998,5.011245184812749,5.042099929857814,93.15802859719335
2024-08-08,30.658196554139366,9.861675430037232,15.255071020074759,11.108920508283008,6.894584495759365,1.0700293950421502,5.206545818013351,3.0516521296882435,5.004323264851968,5.042099929857814,93.15309854574726
2024-08-09,30.65831128209452,9.862822709588743,15.22673321515245,11.093107171798021,6.894584495759365,1.0700293950421502,5.264732012600793,3.0564133398270124,5.021303002214324,5.042157293835389,93.19019391791277
2024-08-12,30.657202245194725,9.862650617656016,15.170351308873014,11.103929842233937,6.894584495759365,1.0700293950421502,5.280373257153053,3.0547306631514632,5.012717526903854,5.041583654059634,93.14815300602721
2024-08-13,30.661944334007636,9.863606683948941,15.183124354546502,11.108805780327856,6.894584495759365,1.0700293950421502,5.217502337730276,3.0488795374387596,5.037747342452641,5.042157293835389,93.12838155508952
2024-08-14,30.65731697314987,9.863606683948941,15.194597150061606,11.106358250617967,6.894584495759365,1.0700293950421502,5.211192300196968,3.047999956449268,5.023176892148458,5.0424058710715505,93.11126796844616
2024-08-15,30.696917239002847,9.863606683948941,14.678512565140453,11.043296117936606,6.894584495759365,1.0700293950421502,5.170463876118345,3.0441756912775664,5.082778064849429,5.0425397203525595,92.58690384942825
2024-08-16,30.69519631967558,9.862650617656016,14.688302683980009,11.03861139310127,6.894584495759365,1.0700293950421502,5.167806011824013,3.0389173266664766,5.119395403868475,5.042616205655993,92.61810985322934
2024-08-19,30.69533016895659,9.862172584509553,14.589598399898387,11.032997371829213,6.894584495759365,1.0700293950421502,5.32016473626461,3.013218264712641,5.150849984905721,5.0425970843301355,92.67154248620837
2024-08-20,30.690779293402265,9.871924460697393,15.215716654472327,11.042263566340246,6.894584495759365,1.0700293950421502,5.157021584039813,2.999737729982392,5.061457786517193,5.041679260688927,93.04519422694207
2024-08-21,30.700072257769502,9.877699101106662,15.237130627301271,11.058237521962443,6.894584495759365,1.0700293950421502,5.244214829954613,2.999802742490311,4.994093355517666,5.043228088083466,93.11909241498745
2024-08-22,30.70577041287533,9.891275242466204,15.065034870309521,11.00815876953901,6.894966922276535,1.0700293950421502,5.604154667915182,2.998827554871527,4.935926282256083,5.043132481454173,93.21727659900571
2024-08-23,30.69227075681923,9.896380636470425,14.815558931833559,11.010988725766069,6.894966922276535,1.0700293950421502,5.656527979441638,2.9976037900165826,4.929941307262369,5.037243113089753,93.00151155801831
2024-08-26,30.664557420548633,9.869887648473705,14.925335062854417,11.009325883709424,6.895111870482991,1.069920014940558,5.585804757893957,3.169345369983858,4.955981186289335,4.846171059458339,92.99144027463522
2024-08-27,30.650398005102208,9.807483342294738,14.828946124040312,11.009078502703312,6.896034970409175,1.070063253093233,5.822329868439194,3.1659044408805035,5.0355176179106,4.77898224101796,93.06473836589124
2024-08-28,30.648878345993303,9.851929954506353,14.8141947304993,11.015219777182542,7.082728573395548,1.0778576933542758,5.76367903699362,3.1653145616162344,4.9382569543765715,4.720536012529102,93.07859564044685
2024-08-29,30.673784109277413,9.867687702022991,15.040159637490644,11.01462933044844,7.083948083448248,1.0914351217665763,5.758893808751911,3.1659743553074957,4.924644038191949,4.665772654079441,93.28692884078511
2024-08-30,30.677435517098484,9.928287532515089,15.042603511673786,11.018911042731414,7.084720657047409,1.1049474559026808,5.699845143001219,3.1665875017256075,4.925812517180379,4.666932033909003,93.31608291278506
2024-09-02,30.676933048821738,9.954494044077947,15.195473486112357,11.040881534212051,7.085669662219122,1.1223177316631763,5.560687291457842,3.170111677235305,4.855095605808043,4.6684948307183864,93.33015891232597
2024-09-03,30.68112546054209,9.965646301588098,15.180223768467323,11.04903903767288,7.0731632151216655,1.1281880203591415,5.47149181117213,3.0001853309579363,4.864016435818186,4.668801249435985,93.08188063113543
2024-09-04,30.694378021879782,9.962216975253515,15.162172968073431,11.03828711753539,7.073840112634219,1.141693904009328,5.484226673787238,3.000950943935581,4.913824532617934,4.83542049812394,93.30701174785035
2024-09-05,30.703610869171076,9.939792074644643,15.14942712766273,11.048584567574007,7.075262019204617,1.1534096319260814,5.514331801936528,3.0021093306480195,4.8855223519520585,4.836373318147609,93.30842309286737
2024-09-09,30.70650386004624,9.93260930619322,15.09808928166341,11.04981262698537,7.073964493546639,1.1630482913330176,5.302428098119471,3.0210053968752772,5.005917599278717,4.8370531341359175,93.19043208817727
2024-09-10,30.73171759831267,9.93040765099152,15.175058190273463,11.070144434152377,7.073964493546639,1.1687917396852794,5.29955637394334,3.0041770932031504,4.975592191978774,4.8370531341359175,93.26646290022312
2024-09-11,30.732238274735813,9.90536078062097,15.171066746384948,11.071201489104379,7.074370806380151,1.1746026507341305,5.315522137385788,3.0043879383283714,5.002395088516668,4.837330963741449,93.28847687593267
2024-09-12,30.679964782573187,10.049013565737045,15.17654971657647,11.088761279805972,7.074565194023194,1.174669896266615,5.394731333053099,3.0043876151253803,4.922551179979654,4.837205811511488,93.4024003746521
2024-09-13,30.677571404626434,10.041507932496026,15.166899616695162,11.075894479964226,7.074565194023194,1.1804140033388235,5.48363096350731,3.0043876151253803,4.903327568311329,4.836899459134304,93.4450982372222
2024-09-16,30.644452585517485,9.971601061916978,15.168973965938173,11.07323584818446,7.074836118131067,1.186184387188307,5.582854012483384,3.0044452264218124,4.88819713830379,4.8371612817107845,93.43194162579624
2024-09-17,30.646672576782592,9.946227195245863,15.177240276984612,11.069831558823774,7.080987200239655,1.186252529413185,5.593993832386843,3.0044837794984094,4.893226864949147,4.838588091444301,93.43750390576838
2024-09-19,30.642957698564928,9.962025002099336,15.148727629221192,11.071765593359775,7.080987200239655,1.190082300771603,5.593993832386843,3.0043497375008648,4.893226864949147,4.838588091444301,93.42670395053764
2024-09-20,30.697388073919452,9.96523868184289,15.091691963818976,11.074089698696769,7.081665229206273,1.1959414623682032,5.594529476605676,3.004618263668302,4.893695408311936,4.839051402955925,93.4379096613944
2024-09-23,30.70744452913175,9.959146415184964,15.165984729813825,11.08608297650818,7.082072108916495,1.19601017562983,5.581329748164085,3.0048100469190717,4.907804170266796,4.839310280663804,93.5299951811988
2024-09-24,30.705203769623207,9.957231236117837,15.175196741126703,11.070818999343183,7.085902467050747,1.2055860709654627,5.606878236919552,3.0048100469190717,4.961620702053051,4.864571492559203,93.63781976267802
