date,GF SECURITIES (HONG KONG) BROKERAGE LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,DA INTERNATIONAL FINANCIAL SERVICE LTD,HANG SENG SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-04-12,56.05847450124484,17.709970186949732,0.0,9.91147862467045,3.529213585459264,3.091265886544089,4.641435179348761,1.8613014171483269,1.5964506425897487,1.6004099760447885
2024-04-15,56.03623233839744,17.688732536692335,0.0,10.001016518694382,3.519334361513317,3.065476151746121,4.62976803265351,1.8612775813979017,1.594455493893144,1.603706985011852
2024-04-16,55.718210338911966,17.639483921875563,0.0,10.250129729470595,3.587426875173969,3.0610194563516724,4.687602932481592,1.8572316425052926,1.5823197443106543,1.6165753589186946
2024-04-17,55.444416891132384,17.57699094271418,0.0,10.564353377392775,3.588298096530037,3.066191397337855,4.694948434746324,1.8560923088172983,1.579970615193167,1.6287379361359826
2024-04-18,55.21637417707249,17.56206397280531,0.0,10.857268831246712,3.5766892689980927,3.0609731472406665,4.660191678889383,1.8559132993924774,1.57922753208787,1.6312980922669928
2024-04-19,54.918230639133384,17.508233018020878,0.0,11.233544207447073,3.571167680652975,3.050593038001542,4.631043115150615,1.8527422071679622,1.572401333816351,1.6620447606092288
2024-04-22,57.25765476492126,17.46276106235274,0.0,8.944297516586088,3.86961421277337,3.065367855871084,4.574494158375238,1.6163339171982254,1.5767739843295436,1.6327025275924487
2024-04-23,57.23294451104935,17.45199390437469,0.0,8.953334594207217,3.8668083972769005,3.0671916554243794,4.57293769473138,1.6156900964012364,1.5765151770766435,1.6625839694582103
2024-04-24,57.31296104866802,17.44688083871855,0.0,8.861347714790712,3.8399683902607578,3.0530939446806107,4.592174831026931,1.6147755568635842,1.5900588012403436,1.6887388737504883
2024-04-25,57.20696903835958,17.42498203196633,0.0,8.847833502666882,3.8327271382718755,3.103529606086902,4.677752755964961,1.6128215048402197,1.5822381195724589,1.711146302270794
2024-04-26,57.13050286148137,17.414644777580417,0.0,8.824673974176168,3.865990479392815,3.15943644522929,4.675388085719535,1.6119228924732867,1.5977790823609148,1.7196614015862064
2024-04-29,57.185867803047344,17.37102375580318,0.0,8.84409177707598,3.828611907976648,3.1619237535081077,4.695653365324046,1.6134727951450656,1.5926692680749734,1.706685574044661
2024-04-30,54.98680026347902,17.29300359390119,0.0,11.075534074496735,3.8058990387526754,3.1647207918872713,4.757366315770035,1.6157843049723484,1.5910914913032037,1.7098001254375244
2024-05-02,55.01125112314905,16.990871055609716,0.0,11.058128206591665,3.8705626087868685,3.1798094085988255,4.93658914733904,1.6063789719453876,1.611697064083615,1.7347124138958288
2024-05-03,55.115553358137895,16.590113869406846,0.0,11.1700593359752,3.933379289348914,3.183908430275227,5.06749805151201,1.5685975771729217,1.6133549367709725,1.7575351514000204
2024-05-06,55.108682486106005,16.59754579791054,0.0,11.128431596188529,3.9321035757586373,3.18951659133022,5.10403175047373,1.5693002670481317,1.6101325305202727,1.7602554046639258
2024-05-07,55.124097674744846,16.66158884666174,0.0,11.122579855438177,4.167551652354128,3.217704692989044,4.939370920229677,1.3773371005761763,1.6169790235040746,1.772790233502143
2024-05-08,55.40407487675153,16.374715317862126,0.0,11.02418688987903,4.232168595994086,3.233705219187876,4.94826257417858,1.3790093769287055,1.6093861806539278,1.7944909685641355
2024-05-09,55.39738731829152,16.38527518968054,0.0,11.023995790434915,4.224311150672665,3.235467642199563,4.946795722805397,1.3800824894327788,1.6126226984176566,1.7940619980649597
2024-05-10,55.53086225904037,16.238339355583467,0.0,10.978758911800375,3.709341586162841,3.2562402097635363,4.9298887367897395,1.959312169940236,1.626318959516731,1.7709378114027012
2024-05-13,55.46950191425586,15.805844890680575,0.0,10.99654365175851,3.84539961363889,3.2642983296282306,5.2098910743866576,1.9645926174533996,1.6175855525904916,1.8263423556073861
2024-05-14,55.46950191425586,15.805844890680575,0.0,11.016477421569107,3.84539961363889,3.2642983296282306,5.189957304576058,1.9645926174533996,1.6175855525904916,1.8263423556073861
2024-05-16,55.40956611725553,15.785167825892024,0.0,10.99477146459857,4.009642834884521,3.384087510310299,5.107468772251552,1.9645881433899468,1.5868685125127524,1.7578388189048062
2024-05-17,55.44542589841805,15.796516137958076,0.0,10.922337396675463,4.039020952413713,3.398781055384075,5.058286792520443,1.9671222089766305,1.5896730582313376,1.7828364994222048
2024-05-20,55.45750868622722,15.771280049722506,0.0,10.9504012916562,3.7132978490763557,3.4130899889867763,5.1759849653791905,1.9828839212802338,1.5943059810277427,1.9412472666437797
2024-05-21,55.47462039744959,15.7634027721765,0.0,10.904043705946236,3.7217726737491956,3.446281022889918,5.1544975083500955,2.0045687605868134,1.5965023843465882,1.9343107745050583
2024-05-22,55.66093473739285,15.799953045929364,0.0,10.770224390423342,3.706726984240775,3.4721304861708275,5.021638397554844,2.0153604912731558,1.6013854790055289,1.9516459880093084
2024-05-23,55.72628923351096,15.81020010880938,0.0,10.751041454794844,3.711339964580092,3.5058653925952776,4.991673946623926,2.0247911761880926,1.6130261808290574,1.865772542068372
2024-05-24,55.81001057621533,15.815782715262475,0.0,10.701484890317696,3.7368067563313185,3.5263167210702537,4.917476948827535,2.0272599290885065,1.6149928839188359,1.8498685789680498
2024-05-27,55.894605530704766,15.837169122549685,0.0,10.650792056840265,3.9551080694633667,3.5357326231078283,4.80473269850583,1.8324719756040961,1.631501526113336,1.857886397110828
2024-05-28,55.9886134761105,15.850329290851034,0.0,10.584889623533385,4.128978032399174,3.5660680908639963,4.741019011277548,1.6785540923804334,1.6461074008339405,1.815440981749987
2024-05-29,56.10413826298274,15.874068294899423,0.0,10.577950179997327,4.149636411149283,3.5811641820556823,4.567573839514686,1.6820609887669171,1.6580775354342596,1.8053303051996847
2024-05-30,56.156662903491195,15.886518431639567,0.0,10.535221165466647,4.157634470966593,3.6058681696085664,4.513601219749548,1.683393042505948,1.6597933218622045,1.8013072747097372
2024-05-31,56.24418029962054,15.890762141181716,0.0,10.513928089325226,4.165206040332832,3.6311647260855846,4.403269209844155,1.6899531045676752,1.6663179609095211,1.7952184281327517
2024-06-03,56.300621891408156,15.905579486484243,0.0,10.494543847369124,4.171108418700387,3.644966226072034,4.2926215571878785,1.6915289017807347,1.6678717195267128,1.8311579514707341
2024-06-04,56.265187338711485,15.878672176190442,0.0,10.722755413119442,4.056082271212782,3.6479487004941946,4.114296559525847,1.789423168217528,1.667065313742113,1.8585690587861643
2024-06-05,56.165234591593205,15.848860706074403,0.0,10.670886703112883,4.0576604098263,3.645741205550835,4.293262280763663,1.786090809374271,1.664966497954768,1.867296795749669
2024-06-06,56.09658376511407,15.831007020747295,0.0,10.665330355406773,4.057650628748317,3.647519372521841,4.339170649086919,1.7840878410917784,1.663099361597919,1.9155510056850924
2024-06-07,56.13286437771971,15.840098020874308,0.0,10.671981880258869,4.070991153426318,3.656346836734846,4.275727815807345,1.7851803255276324,1.6641177588572789,1.9026918307936933
2024-06-11,56.12539164184632,15.837733552449485,0.0,10.647421052235918,4.084825914377706,3.666785165414698,4.241693506438791,1.784918380385966,1.6678936640503006,1.9433371228008165
2024-06-12,56.138273793940115,15.84125523426091,0.0,10.584809572603163,4.086096105370916,3.6822770908223252,4.210911155353511,1.7913467457421939,1.6682645372412546,1.996765764665611
2024-06-13,56.18353115426974,15.852025879350695,0.0,10.402080671046212,4.091404056786323,3.697354763649362,4.2430519523359305,1.7966568232339348,1.6765041407215824,2.057390558606218
2024-06-14,56.199157287346026,15.855629751689138,0.0,10.37889185288232,4.103248449364349,3.700395589570207,4.2179086454142425,1.7971565212421496,1.6769704210757654,2.0706414814158025
2024-06-17,56.13126340673419,15.835714772370022,0.0,10.359986663396024,4.1220936784695335,3.6897179240241815,4.291219819746328,1.794899257701423,1.6774770688605303,2.097627408697771
2024-06-18,56.09691211974368,15.826023610086647,0.0,10.424153161149388,4.13335095958571,3.6947716826923687,4.236085326898373,1.7938008128103187,1.6764504841603984,2.1184518428731165
2024-06-19,56.083303595458155,15.818722949076625,0.0,10.441418394607513,4.118422200568921,3.7067422300029067,4.223073122184885,1.799202275076819,1.6845031300406716,2.124612102983503
2024-06-20,56.22094031686791,15.81748548845037,0.0,10.365384991015707,4.122910185377675,3.708126965750716,4.171790818438838,1.8010831268171663,1.6823762879571542,2.1099018193244645
2024-06-21,56.19056842286818,15.816610393979404,0.0,10.372694563291553,4.130774359327793,3.7071375249254266,4.192221336556825,1.8009926276276438,1.685383758621178,2.1036170128019895
2024-06-24,56.205455689728,15.820518236926873,0.0,10.373650733277085,4.144407029881902,3.712070038415888,4.166305843601702,1.8014376026357526,1.6860411649016944,2.0901136606311024
2024-06-25,56.23473225912738,15.818494605739925,0.0,10.322383996374228,4.158053636648536,3.716414504221399,4.159106248468421,1.801207177484096,1.6918496045902454,2.0977579673457725
2024-06-26,56.25009625675255,15.822059339438905,0.0,10.306071407169561,4.186024902173213,3.7170511579463383,4.134375045165858,1.8007695189593447,1.6927530734334197,2.0907992989608157
2024-06-27,56.235934399443934,15.81964620125183,0.0,10.33514439391308,4.161529271237401,3.7156006436268116,4.161687917531945,1.8004948704070232,1.6865105200486583,2.083451782539323
2024-06-28,56.30916403597435,15.83948838018221,0.0,10.337651863326721,4.163732921679288,3.7329284352387067,4.041158653990615,1.8027531852218652,1.6887062951888683,2.084416229197381
2024-07-02,56.307131795452705,15.838045776552356,0.0,10.36821514271423,4.168983150415056,3.7350010734952477,4.006933499806255,1.8025889969459368,1.688552493893478,2.0845480707247317
2024-07-03,56.359098348083116,15.830512778069448,0.0,10.3596778820076,4.158493655077878,3.7433171706742763,3.968444537189131,1.801946655887331,1.6879507890132883,2.090558183997927
2024-07-04,56.40194453738461,15.838885426712137,0.0,10.377744078774702,4.170155090313337,3.751862031222696,3.8876612582131966,1.803252254680763,1.6981439957082038,2.0703513269903615
2024-07-05,56.40654324140525,15.840459272424257,0.0,10.37877527305257,4.1723395431788175,3.7522348385138162,3.8938405532959344,1.8034314365330484,1.6983127333797132,2.054063108216595
2024-07-08,56.41467570092282,15.84238096927483,0.0,10.403245783578532,4.175717303462979,3.7528562898911053,3.8647488113018937,1.803691447735783,1.6985575890074243,2.0441261048246333
2024-07-09,56.428965678856045,15.846529504716095,0.0,10.390274280301892,4.171538614477405,3.7598758437189224,3.86068991843879,1.8041637680208813,1.692965559471913,2.044996831998052
2024-07-10,56.43108199293726,15.845785524194861,0.0,10.396561134692373,4.175848151292424,3.7636658390046263,3.8360458547248477,1.8041477940937782,1.6969750805451438,2.0498886285146884
2024-07-11,56.43858778179437,15.846104322694968,0.0,10.386226188089145,4.176923992801794,3.770941602314143,3.8360433587647487,1.804316986871049,1.697134222677389,2.043721543992391
2024-07-12,56.45943866299553,15.851393349405136,0.0,10.356798536719387,4.173003518531571,3.773810739252058,3.8356327153613194,1.8109585689285925,1.6977006829285448,2.0412632258778642
2024-07-15,56.389976471854276,15.832467152103488,0.0,10.341175405147416,4.160581414272911,3.7713156084778534,3.9586142381816276,1.8087963262521818,1.6959953814748998,2.0410780022353485
2024-07-16,56.389840411377826,15.832428950757096,0.0,10.33970274428956,4.16278315331405,3.7727140038878226,3.9569559067599696,1.8087919619004769,1.695991289294798,2.0407915784184043
2024-07-17,56.386552482851386,15.831304748615338,0.0,10.344769729748162,4.155825063073212,3.777641138085588,3.956805611701279,1.8086864964718368,1.695892400947181,2.0425223285060277
2024-07-18,56.392473501642456,15.833520444910912,0.0,10.358926255838414,4.1534708262585855,3.7760785378777575,3.9457767740580545,1.8089396341653956,1.691464530863919,2.039349494384501
2024-07-19,56.39816418671323,15.835398576286705,0.0,10.375930456420097,4.138432694194282,3.7702364583835664,3.950362523339733,1.8092047554600472,1.6913102015959462,2.030960147606395
2024-07-22,55.56197656629642,15.600381321256288,0.0,11.712919863980312,4.078717075158989,3.711586809579543,3.888881071489382,1.7823538787127502,1.6661694021262146,1.9970140114000987
2024-07-23,55.51834858980777,15.604233807535609,0.0,11.741556217766549,4.0676163118336985,3.7107386041326453,3.92478655061185,1.7828030847737253,1.6660740537890744,1.983842779749075
2024-07-24,55.52906823469351,15.607559547627572,0.0,11.78021778212824,4.076895053626041,3.7100151760084583,3.8738458060069183,1.7840881035673135,1.6664175815364737,1.9718927148054763
2024-07-25,55.56475973165921,15.610557660115143,0.0,11.772736692038462,4.076254872409495,3.710620893677535,3.862656180537358,1.7847799109361506,1.6670637603659622,1.9505702982606787
2024-07-26,55.56846788106983,15.612749576617116,0.0,11.766447067571736,4.0766410128871,3.7128947736371667,3.859122166057485,1.7850531926810853,1.6671206784179549,1.951503651060531
2024-07-29,55.54967239109231,15.605686284545117,0.0,11.776666625377901,4.073210722405844,3.711215040026498,3.8786682761778137,1.7842456249940426,1.666366464036103,1.9542685713443777
2024-07-30,55.5464247560092,15.601516757264026,0.0,11.775280787877032,4.075833518368626,3.7145781330705585,3.878908541111902,1.7839184815219284,1.666060933842713,1.957478090934008
2024-07-31,55.4516915017092,15.552379150861015,0.0,11.98640367989895,4.064768906402854,3.708116795941549,3.8212910674243776,1.7805304056844755,1.6628966968822545,1.9719217951953287
2024-08-01,55.49425530170763,15.552694723164967,0.0,11.968725621199393,4.065248867826129,3.7036398224814073,3.796598014167748,1.7805846544964814,1.6629473616560804,1.9753056333001684
2024-08-02,55.49202614444717,15.551317729286598,0.0,11.974979546738389,4.040014355726003,3.693071979387584,3.8305195275138453,1.7804496550530131,1.662821281175844,1.9747997806715507
2024-08-05,55.610807677205784,15.547989688094061,0.0,11.851965544762127,4.046032709318869,3.6917278487957805,3.831044722497714,1.7800686320492778,1.6624654310918887,1.9778977461844955
2024-08-06,55.61586026818516,15.54066935309127,0.0,11.859583118140343,4.040648364101705,3.6919666250670704,3.8317714437144317,1.779230536644279,1.6618408596821264,1.9784294313736173
2024-08-07,55.65205517925865,15.536369364655375,0.0,11.868238969023396,4.046605771971584,3.694186341510998,3.802330464100752,1.778738236695124,1.6615786781714719,1.9598969946126488
2024-08-08,55.71410270900612,15.531451867714463,0.0,11.851932525393991,4.065359067459467,3.6943210705850964,3.766906974141985,1.7781752390196484,1.6580891378778546,1.9396614088013768
2024-08-09,55.74348107116451,15.532998609751337,0.0,11.845762309514706,4.063867018196073,3.694688979634827,3.773170433994752,1.7783523234554466,1.6576614791036035,1.9100177751847383
2024-08-12,54.01392438627184,15.048676122378865,0.0,14.610818539866987,3.923716062617872,3.5518447035065037,3.658125605325179,1.7229028869133065,1.606358078296326,1.8636336148231212
2024-08-13,54.04837727711007,15.066202269430951,0.0,14.584433883886758,3.8155926572599115,3.510783457256703,3.7608810579728846,1.7249445408768302,1.6108298764726008,1.877954979733291
2024-08-14,54.046668755580306,15.064401202422411,0.0,14.591429083402089,3.826864748520646,3.5164578412579006,3.735438094125046,1.7247383349167231,1.6106373121823434,1.8833646275925344
2024-08-15,54.02920215953397,15.06284413763763,0.0,14.58647964147454,3.813055956727615,3.523069265617519,3.7592533234370666,1.7245600650148414,1.6110456891798643,1.8904897613769542
2024-08-16,54.00806686270315,15.037837254467243,0.0,14.623015123326233,3.798529205647615,3.5421963819260673,3.76573352483692,1.7242633662395968,1.6107685197773371,1.8895897610758372
2024-08-19,53.97903955406801,15.03942198317905,0.0,14.625552482981902,3.7968984920314144,3.547014904528225,3.7621449840378274,1.7244450738626385,1.6300987678215313,1.895383757489404
2024-08-20,53.9494263456914,15.041818492975544,0.0,14.617759284167441,3.8128446146774007,3.5478552791202795,3.7701129858829154,1.7247418351804278,1.6303792929978898,1.9050618693067063
2024-08-21,53.888484952212835,15.03603277937442,0.0,14.607845641863824,3.800305620103349,3.542850904210938,3.8553629152906477,1.7240784272089182,1.6301736222069394,1.9148651375281271
2024-08-22,53.79576329763035,15.031235619549543,0.0,14.734226869678595,3.7921224397005218,3.548614691475323,3.839770147498945,1.7235283698974386,1.6273171862267195,1.907421378342559
2024-08-23,53.619349841471966,15.019719261256345,0.0,14.831006562637217,3.768474713683133,3.5497125489535506,3.977209673203033,1.722295638901154,1.6261915422504696,1.886040217643132
2024-08-26,53.64544419852796,15.039621149048266,0.0,14.908987449057626,3.771053724431776,3.553802914436402,3.837404362988983,1.724577767744823,1.6279247648503243,1.8911836689138433
2024-08-27,53.63949946171631,15.02509540185539,0.0,14.96580157283958,3.7685984151291345,3.54807332174883,3.77690380869862,1.7229121153709737,1.6273096364358328,1.9258062662053286
2024-08-28,53.48919597763842,15.015092457101725,0.0,15.105172528208023,3.7658216437472443,3.5426120177305376,3.76199262949862,1.7217650880646875,1.6262262564002983,1.9721214016104456
2024-08-29,53.331663006843634,15.001050078093717,0.0,15.284367942209906,3.73217334858248,3.5286539254489324,3.801202596072472,1.7205933044656267,1.6251194937711673,1.9751763045120712
2024-08-30,53.19372038995205,15.004827995990588,0.0,15.444295204239603,3.75632800933237,3.5284717332142854,3.7871487278050715,1.7210266248134918,1.621513040863165,1.9426682737893755
2024-09-02,53.058928079090116,14.978706042968353,0.0,15.644871981378444,3.7839583232987626,3.514616957544244,3.747722197005777,1.7180304840609684,1.6191482850894594,1.934017649563869
2024-09-03,52.99676999602417,14.96101876283133,0.0,15.612239320966598,4.0519125380148635,3.4916025336901897,3.6363525276070794,1.7167763021631894,1.61880560118641,1.9145224175161666
2024-09-04,53.00727688908747,14.961475394056253,0.0,15.80194850290668,4.081107840717761,3.4922050750204168,3.4482609368416792,1.7168287005779097,1.6195417408784947,1.8713549199133366
2024-09-05,52.98624886764854,14.970528150576445,0.0,15.92391178495359,4.024138985528692,3.4920276174152707,3.4336649777076915,1.7178675040250206,1.6205216787969365,1.831090433347806
2024-09-09,53.0571338710005,14.991279371211021,0.0,15.741726400773864,4.030519780944906,3.4968680502191214,3.4894275922892217,1.7202487057594178,1.6227679457663842,1.8500282820355551
2024-09-10,53.18728267026371,14.98690032057838,0.0,15.945948437266674,4.057299453772951,3.5015205041685675,3.5387575944284406,1.719754980622527,1.6223021983872505,1.4402338405114976
2024-09-11,53.33787872498365,15.0089090508144,0.0,15.924719265026214,4.0981243362665865,3.535405543971922,3.425974520459892,1.722280494413301,1.6246845997298804,1.3220234643341469
2024-09-12,53.10739542031463,15.455919047024352,0.09817456890325346,15.796143818387998,4.034577190211648,3.5103754558317295,3.3944866469568984,1.720348754145797,1.6235122342735455,1.259066863950145
2024-09-13,53.12884702546107,15.498236753337405,0.26485494370295326,15.914469996760236,4.000276441153331,3.5180730702690677,3.3318969732458426,1.7195891598085262,1.6238653632458517,0.9998902730157126
2024-09-16,53.08594181791727,15.470192218620465,0.38896134712054015,15.884043355609725,3.969426418084655,3.5119602926357287,3.3477194384516005,1.7156695373872088,1.6182576336533354,1.0078279405194757
2024-09-17,53.1104463746777,15.505565868968965,0.43865548498440526,15.857589469266973,3.935218198905209,3.512850729843041,3.294886994302191,1.715732014280594,1.6175540156856492,1.011500849085272
2024-09-19,53.16426719492359,15.512748327734824,0.43885867814484464,15.68538629134267,3.95550326226676,3.5163470528146985,3.4262593411193616,1.7184340243742071,1.620210547953262,0.9619852793257863
2024-09-20,53.314599010487804,15.547800690115778,0.43985031631851745,15.670287055950698,3.9883738060936036,3.5348061239780333,3.2490649453233176,1.7223169708951946,1.6254007995029789,0.9075002813340736
2024-09-23,53.218415327105795,15.558001059036666,0.6730404963274723,15.393135151093679,3.949613890257865,3.535069809627079,3.4156516960840015,1.7198227089933422,1.6310638233460721,0.9061860381280304
2024-09-24,53.18012701285132,15.574266194073665,0.7230443165371696,15.228673832499148,4.0685420518907,3.5337273974470915,3.4360479113604,1.7191861274868794,1.6305324830597787,0.9058526727938433
2024-09-25,53.089872920666615,15.60276258217685,0.7313021002498701,15.338465438461943,4.080530836393447,3.5513322426378906,3.3502839860610685,1.7221587207363949,1.6368090252974477,0.8964821473184743
2024-09-26,53.01674785424767,15.678893177367126,0.7785330995227308,15.312763377198033,4.070056451059418,3.552222984862874,3.3401605268887704,1.7447278768810932,1.6427444599980265,0.8631501919742582
2024-09-27,52.96983947118164,15.752863494066977,0.763092737928786,15.314416700685266,4.056086550287002,3.5506809890085056,3.3558587449074015,1.745224529920726,1.6413067323510981,0.8506300496625898
2024-09-30,52.83054500608026,15.909552835756022,0.8276509093215629,15.284159594861443,4.074595556139136,3.4759810314619317,3.373732072506154,1.7493426409963515,1.6358977821868146,0.8385425706903324
2024-10-02,52.069703678354365,15.722304013465461,0.8289586015196831,16.21062857656946,4.342772833716279,3.4233139037976916,3.3710031471387505,1.6307987427233965,1.6130964144615834,0.787420088253338
2024-10-03,52.39714534083745,16.04284262709709,0.9411322624968388,15.221925169354542,4.386264693426023,3.437994694118874,3.5495982260876877,1.6456322066710334,1.601962027783671,0.7755027521267894
2024-10-04,52.40501135256957,16.080278288652075,0.9433283763450043,14.742510877657718,4.13527700731865,3.432645559631388,3.609957160541053,1.9123333267008533,1.805626970908011,0.9330310796756702
2024-10-07,52.33755321141806,16.056555886888134,0.9419367328462239,14.72870050032505,4.169612548882701,3.432564743847491,3.7370284276597268,1.9133161210200862,1.8096201540651229,0.8731116730473921
2024-10-08,52.31263138138513,16.05383410984206,0.9417770633756117,14.716885686788556,4.164113572068798,3.4508092966388277,3.7899340435626283,1.912991791198874,1.8038746603199214,0.853148394819591
2024-10-09,52.40449555653337,16.082095776418264,0.9434349968743715,14.712864585243398,4.191789666832934,3.5272170166641152,3.843087146081645,1.6687087469955466,1.8124223730439322,0.8138841353124217
2024-10-10,52.41653742205429,16.31875440434897,1.2225915968465866,14.465895227860347,4.212726813758191,3.515983769986017,3.7706531900857923,1.6691904788846041,1.6102258573506951,0.7974412388245151
2024-10-14,52.385894019573776,16.384657942100027,1.3023383282734342,14.385762563763796,4.278267631999685,3.4969331571188986,3.689816159666443,1.672814391842376,1.6070712597232264,0.7964445459383391
2024-10-15,52.446197237288594,16.51437894658219,1.304065424818783,14.356610162953832,4.300829936470333,3.4929042593866986,3.4986659350910796,1.6754694732645867,1.609696832609757,0.8011817915341524
2024-10-16,52.34493410133114,16.4904582225371,1.3552280856869432,14.29318455305372,4.328086275536491,3.4954728192242865,3.362180659676979,1.9245880872437033,1.6072380202834662,0.7986291754261737
2024-10-17,52.3633063501889,16.492200164044387,1.5444115690008646,14.24328659048936,4.316662818491694,3.514621940017279,3.2273754832039563,1.9236474126890062,1.6083520543672385,0.7661356175073175
2024-10-18,52.34921684396285,16.49078217808813,1.5542119208578515,14.223584227491864,4.347683455146691,3.5476614438867284,3.2194253858940174,1.923269354761972,1.6070863494287178,0.7370788404811783
2024-10-21,52.38540545162943,16.472336044648035,1.6080575196068216,14.225602388699112,4.3421578489829065,3.542010240665039,3.1715419891563665,1.92284093118865,1.60672835813917,0.7233192272844615
