date,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,REALINK FINANCIAL TRADE LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-06-27,37.41745239186728,21.606053125920308,19.951812878427592,4.212560865309562,4.460358563268947,4.527073328104167,0.0,0.0,3.421514367977675,4.403174479124473
2024-06-28,37.421018869686975,21.60811252612847,19.95371460325237,4.203430800186438,4.460783706320302,4.527504830132784,0.0,0.0,3.421840492668778,4.4035941716238876
2024-07-05,37.43294613867915,21.603994118224453,19.949911516062908,4.202629645406698,4.4599335012479235,4.526641908317871,0.0,0.0,3.4211883054444545,4.40275486661654
2024-07-11,37.397150684200035,21.616354054329804,19.961325129226132,4.205034026448806,4.46248508929261,4.529231661141004,0.0,0.0,3.4231456133676224,4.405273741993987
2024-07-12,37.337400488478565,21.636985405772215,19.980376867227935,4.209047447704255,4.4667442302167615,4.533554507164448,0.0,0.0,3.4264127748884987,4.409478278547316
2024-07-15,37.33141919527931,21.639050707158834,19.98228404141487,4.209449211229398,4.467170591508748,4.533987245655247,0.0,0.0,3.426739834084702,4.409899173668893
2024-07-16,37.27136864711051,21.628485346270903,20.016675543078648,4.2166940927079875,4.474859037159497,4.541790689424703,0.0,0.0,3.4326375947441443,4.417489049503606
2024-07-17,37.20843723604875,21.581085343557266,20.07040936950826,4.228013610177145,4.48687158631044,4.5539829134561085,0.0,0.0,3.44185234932788,4.429347591614152
2024-07-19,37.18434785444299,21.589364720235018,20.078109189818566,4.229635647100685,4.488592931617054,4.555730005380557,0.0,0.0,3.443172783013937,4.431046868391194
2024-07-29,37.31132016625034,21.60179570324833,20.08967000402095,4.232071037375617,4.491177427419022,4.3952120977733165,0.0,0.0,3.445155334280831,4.433598229631599
2024-08-07,37.220950984245725,21.632935880593113,20.118630368951596,4.238171800684834,4.497651706849212,4.401548037899443,0.0,0.0,3.450121715296725,4.439989505479351
2024-08-08,37.228106499491034,21.63709468896316,20.122498060735737,4.238986565007887,4.498516354702247,4.383169781504754,0.0,0.0,3.450784981491681,4.440843068103501
2024-08-15,37.21737425803085,21.630857075865595,20.116697080555003,4.237764535964783,4.497219507554464,4.381906186847939,0.0,0.0,3.4497901778035316,4.468391177377833
2024-08-20,37.23546822448491,21.624623058130947,20.11089944406178,4.236543211299755,4.495923407909943,4.380643320527637,0.0,0.0,3.4487959475206615,4.467103386064367
2024-08-21,37.33564357677395,21.716416974500817,20.19626778628576,4.25452682619052,4.515008060447082,4.399238622999721,0.0,0.0,3.463435670300219,4.119462482501931
2024-08-22,35.75868189370392,20.928963323642105,19.46393589098716,4.100254476111136,4.351290464444471,4.239718914074101,3.8492184877778017,0.0,3.3378488819136005,3.9700876673457035
2024-08-23,35.746733832832874,20.93285584227544,19.46755593331616,4.101017070832283,4.3520997486383415,4.240507447391204,3.8499343930262255,0.0,3.338469678976847,3.9708260527106236
2024-08-26,35.75270841876325,20.93090940198597,19.465745743846956,4.100635738016798,4.351695068915786,4.240113144071792,3.8495764071178105,0.0,3.338159251582836,3.9704568256988053
2024-08-27,35.76200691250024,20.93090940198597,19.465745743846956,4.100635738016798,4.342396575178787,4.240113144071792,3.8495764071178105,0.0,3.338159251582836,3.9704568256988053
2024-08-29,35.7500583589012,20.934802644611498,19.469366459488693,4.101398474577374,4.3432042803347715,4.240901824052796,3.850292445521617,0.0,3.3387801641117405,3.971195348400315
2024-09-11,35.76200691250024,20.93090940198597,19.465745743846956,4.100635738016798,4.342396575178787,4.240113144071792,3.8495764071178105,0.0,3.338159251582836,3.9704568256988053
2024-09-12,35.82376529808664,20.928963323642105,19.46393589098716,4.100254476111136,4.34199283524694,4.239718914074101,3.8492184877778017,0.0,3.3378488819136005,3.9143018921605184
2024-09-17,35.83569681606109,20.92507225238742,19.4603171947203,4.0994921649501785,4.341185580570825,4.23893067396209,3.8485028487287387,0.0,3.337228315685066,3.9135741529342973
2024-09-20,35.829731611696445,20.92701760714289,19.46212637464289,4.09987328509552,4.341589170384598,4.2393247573776796,3.84886063498763,0.0,3.337538569953042,3.9139379887193058
2024-09-26,35.799888945005456,20.93674980909516,19.4711773224585,4.101779949271864,4.343608245600818,4.24129627407703,3.850650564622567,0.0,3.3390907070036264,3.9157581828649772
2024-09-27,35.802529983456445,20.93285584227544,19.46755593331616,4.101017070832283,4.34280039020108,4.240507447391204,3.8499343930262255,0.0,3.338469678976847,3.9243292605243165
2024-09-30,35.82640091546029,20.92507225238742,19.4603171947203,4.0994921649501785,4.341185580570825,4.23893067396209,3.8485028487287387,0.0,3.337228315685066,3.9228700535350916
2024-10-02,35.20500063831195,21.441690436409687,19.50746545427776,4.109424373079822,4.351703361061853,4.249200712300224,3.8578269624830983,0.0,3.3453137186749573,3.9323743434006464
2024-10-03,35.27900410175482,21.43569802961126,19.50201361413694,4.108275893550007,4.350487170720756,4.192118258724497,3.8567487980265374,0.0,3.344378788626876,3.931275344848306
2024-10-04,35.16332990887603,21.910958541793693,19.0844356095302,4.09264409865778,4.333933773408578,4.17616744760998,3.9905600054939803,0.0,3.3316535859821834,3.9163170286475806
2024-10-07,35.20698607592939,21.896461943874883,18.345410885855294,4.835971459414504,4.334738333102828,4.176942719263967,3.991300820630013,0.0,3.332272080479476,3.8799156814496403
2024-10-08,34.90830287002103,21.959649725434563,18.398351211038843,4.849926878741588,4.347247317413285,4.188996344402524,4.114525298279812,0.0,3.34188819475668,3.891112159911677
2024-10-10,35.37507313784781,21.87412779349488,17.927975794733705,4.831038821708704,4.330316947673637,4.17268228362556,4.283953811188908,0.0,3.328873199603503,3.875958210123298
2024-10-14,35.452880917033035,21.847791557805884,17.90639068741358,4.825222298269125,4.3251032884677185,4.16765841501172,4.278795972745366,0.0,3.324865268864906,3.8712915943886648
2024-10-22,34.820000665980885,21.20339146266502,19.8842993206095,4.6888654295621714,4.20287937736187,4.0498837683358495,4.157880668824805,0.0,3.2309072729612662,3.761892033698633
2024-10-24,34.86103703490511,21.19004211925605,19.871780458212175,4.685913388850764,4.200233306321127,4.047334021080315,4.1552629283091225,0.0,3.228873141261851,3.7595236018034917
2024-10-25,34.88069523690331,21.212937010362467,19.89325102665753,4.690976308318694,4.204771470220404,3.9616690511712584,4.1597525037298215,0.0,3.232361794023822,3.7635855986126954
2024-10-30,34.78674857512288,21.24354060212273,19.921950726887957,4.697743910741062,4.2108376320845995,3.9673844927563673,4.165753717394185,0.0,3.2370250747716725,3.7690152681185487
2024-11-04,34.76167349796322,21.228227776361162,19.97967280056729,4.6943576704092385,4.207802364838991,3.964524712053867,4.16275094765656,0.0,3.234691753698496,3.7662984764511735
2024-11-05,34.74991506277244,21.232053912835028,19.983273899803812,4.695203772744928,4.208560771347181,3.9652392706483077,4.163501234180723,0.0,3.235274768551687,3.766977307115892
2024-11-07,34.72638547189389,21.239710324969373,19.990479994013935,4.696896892745774,4.210078404822027,3.966669160860154,4.165002618903162,0.0,3.2364414289745347,3.7683357028171467
2024-11-11,34.723255115865875,21.23779570430426,19.988677983274787,4.696473498277809,4.173641515744003,3.96631159163577,4.209698893849783,0.0,3.2361496849937303,3.767996012053981
2024-11-14,34.732269460392324,21.23779570430426,19.988677983274787,4.696473498277809,4.164627171217559,3.96631159163577,4.209698893849783,0.0,3.2361496849937303,3.767996012053981
2024-11-18,34.70724041857671,21.2224911565447,20.046336372881694,4.69308908852283,4.161626024755369,3.9634533569098753,4.206665267447527,0.0,3.233817625296921,3.765280689064382
2024-11-29,34.74838478524868,21.209117760115515,20.033704132807244,4.690131728786156,4.159003567560853,3.9609557786293834,4.20401442868164,0.0,3.2317798284726105,3.762907989697914
2024-12-02,34.75738695747283,21.209117760115515,20.033704132807244,4.690131728786156,4.159003567560853,3.9519536064052256,4.20401442868164,0.0,3.2317798284726105,3.762907989697914
2024-12-03,34.79966109722026,21.212937010362467,19.983288959638696,4.690976308318694,4.1597525037298215,3.952665257873142,4.204771470220404,0.0,3.232361794023822,3.7635855986126954
2024-12-04,34.72488007038632,21.297806370970864,19.96887728591202,4.6918211920827995,4.160501709678029,3.9533771656897296,4.205528784458094,0.0,3.2329439692086854,3.764263451613455
2024-12-05,34.5244042011015,21.36321714694009,20.030206595407765,4.706230923279403,4.1732796287045755,3.9655189545482874,4.2184449926515954,0.0,3.2428731313959798,3.775824425970807
2024-12-11,34.491387542086635,21.36514707622705,20.032016102003443,4.706656078948961,4.17365663814668,3.965877195122061,4.218826082282466,0.0,3.2431660889494762,3.8032671962332296
2024-12-13,34.515691538143905,21.33286589569575,20.03563609618493,4.707506620778266,4.174410861419498,3.9665938704830297,4.219588468144818,0.0,3.243752162877922,3.8039544862718806
2024-12-16,34.56299213664842,21.31745674885761,20.02116396383707,4.704106296550111,4.171395602698947,3.9637287220451034,4.216540576754131,0.0,3.241409137162169,3.801206815446443
2024-12-17,34.57480661128077,21.313607939747758,20.017549196880505,4.703256982892241,4.170642468514809,3.9630130815541147,4.2157792917671335,0.0,3.2408239095169185,3.8005205178457455
2024-12-18,34.57514291931955,21.310351864610638,20.02297183692524,4.704531068416163,4.171772271800896,3.9640866392220633,4.207891512249389,0.0,3.241701830252212,3.801550057203847
2024-12-20,34.65712842742828,21.321903829179025,20.024791230553927,4.707081311441641,4.174033715712165,3.9662355004277936,4.210172535761622,0.0,3.243459099438674,3.695194350056873
2024-12-23,34.66025987966493,21.323830374350685,20.017565053494803,4.707506620778266,4.174410861419498,3.9665938704830297,4.210552946799754,0.0,3.243752162877922,3.695528230131114
2024-12-27,35.103213860339295,21.19117563903377,20.073096541467297,4.685215452594505,3.9312727360850444,3.940248244614919,4.182586974921532,0.0,3.222207562224957,3.670982988718683
2024-12-30,35.09423835180942,21.164249113444143,20.09104755852705,4.685215452594505,3.949223753144794,3.940248244614919,4.182586974921532,0.0,3.222207562224957,3.670982988718683
2025-01-02,35.219782047259955,20.917925682484405,20.12175005820523,4.692375249788079,4.009194178937707,3.946269606622541,4.188978671266753,0.0,3.227131637306361,3.6765928681289735
2025-01-03,35.23878821020593,20.875249473172023,20.132608650681796,4.6949074644531645,4.011357718670712,3.9483991894539066,4.191239230718725,0.0,3.228873141261851,3.6785769213818855
2025-01-08,35.41548442680965,20.837399039339246,20.13079807148388,4.694485238901634,4.010996966571128,3.813145098264929,4.1908623013949455,0.0,3.228582760087523,3.6782460971470656
2025-01-09,35.48076344691308,20.77492070246884,20.096458836658307,4.686477358119592,4.075978391927767,3.806640612725492,4.183713503608677,0.0,3.2230754244538953,3.6719717231243543
2025-01-14,35.393758939463815,20.802935785095062,20.123559010125476,4.69279709585982,4.081474868812947,3.8117738862922677,4.189355261821219,0.0,3.2274217574974626,3.676923395031928
2025-01-21,35.428229047369285,20.736939551596294,20.138042342941297,4.6961745969341715,4.084412388904433,3.8145172971266064,4.192370425615563,0.0,3.2297445982746504,3.679569751237694
2025-01-23,34.78048082710251,20.736939551596294,20.138042342941297,4.6961745969341715,4.084412388904433,4.462265517393389,4.192370425615563,0.0,3.2297445982746504,3.679569751237694
2025-01-24,34.73350721093899,20.751875096219376,20.15254653866826,4.699556963221915,4.087354140426724,4.465479413329636,4.195389932684698,0.0,3.2320707850510875,3.6822199194593166
2025-01-27,34.68370604725599,20.770574808762028,20.161695095170685,4.703791778817258,4.091037294220373,4.469503299412566,4.199170438561,0.0,3.2349832348570793,3.685538002943024
2025-02-03,35.35606284985836,21.401188253393784,18.21125061859183,4.846603153263147,4.215244888087105,4.605201463637013,4.233814248827577,0.0,3.3332002529146934,3.7974342714264893
2025-02-10,35.43868030183755,21.423067950625637,18.03469142882104,4.851558121573355,4.266025244831742,4.609909632759356,4.238142726891666,0.0,3.3366079801625177,3.8013166124971307
2025-02-11,35.465644749977436,21.444992431452782,17.960111383709062,4.856523231765012,4.270391117586476,4.614627438611964,4.242480064530355,0.0,3.34002268238245,3.8052068999844626
2025-02-12,35.71418640154314,21.365481353635328,17.88425192544235,4.838516818480539,4.254557892112198,4.597517896487256,4.226750324189895,0.0,3.3276389613688,3.791098426740499
2025-02-13,35.582825504833075,21.409139334022512,17.920796401406967,4.8484037884424085,4.2632516070786695,4.60691241200658,4.23538721748992,0.0,3.3344386207870205,3.798845113932845
2025-02-18,34.30871391156076,20.653326081521946,17.288133163327938,4.677239138635339,4.112744759834523,4.390511835117464,4.085864075129722,3.6020117504433076,3.2167219363411625,3.6647333480878426
2025-02-19,34.3999649199109,20.627450348697877,17.26647354719659,4.653481206647677,4.125490069739575,4.376062134712912,4.080745058137194,3.5974989328314737,3.212691833050992,3.6601419490748075
2025-02-25,34.498403945436145,20.573756334775016,17.26647354719659,4.653481206647677,4.125490069739575,4.3671131323924355,4.080745058137194,3.5974989328314737,3.212691833050992,3.624345939792902
2025-02-28,34.52834089442543,20.539798432531462,17.268018862605306,4.653897684059416,4.125859292983444,4.36750398042499,4.081110276790565,3.597820901907472,3.212979362648712,3.624670311623199
2025-03-03,34.505208916368076,20.552674399964896,17.26988840659011,4.656815114588995,4.128445707356783,4.361286463086233,4.083668638947273,3.6000763001245697,3.2149935118027875,3.626942541170276
2025-03-10,34.54852440230515,20.578474825665797,17.291567846648668,4.662660962678089,4.133628276528075,4.241228144897569,4.088794998040786,3.604595590378061,3.219029395387373,3.631495557470435
2025-03-11,34.79959076183397,20.578474825665797,17.291567846648668,4.411594603149268,4.133628276528075,4.241228144897569,4.088794998040786,3.604595590378061,3.219029395387373,3.631495557470435
2025-03-12,34.69546833051829,20.505129421810963,17.297771973273367,4.475966571077721,4.260689621767369,4.242749875991508,4.090262036896675,3.605888900948385,3.2201843667673384,3.605888900948385
2025-03-13,34.57810311068138,20.54198121388192,17.32885950668693,4.484010772409046,4.268346927643882,4.250374940580118,4.0976130505381265,3.6123693998165063,3.2259716779455863,3.6123693998165063
2025-03-14,34.65515027259836,20.502126994646815,17.30898582272979,4.481192015036689,4.265663741768392,4.247703052329366,4.095037192097656,3.6100985772439866,3.2239437543049525,3.6100985772439866
2025-03-17,34.77305838440542,20.51871085334649,17.152222231209834,4.484816783101139,4.269114172290663,4.251138954723123,4.0983496053990365,3.613018731075466,3.226551553373364,3.613018731075466
2025-03-18,34.60260618900052,20.572330710804213,17.19704472116517,4.496536585497724,4.28027029681647,4.262248106093032,4.109059484943812,3.6224603354109917,3.2349832348570793,3.6224603354109917
2025-03-20,34.51958223838394,20.47604096287773,16.980269769140737,4.741157112230477,4.462265517393389,4.255345947030389,4.102405395022955,3.616594229822868,3.2297445982746504,3.616594229822868
2025-03-21,34.5313620144224,20.472357370363476,16.97721505779663,4.740304189007712,4.461462766124905,4.25458042011508,4.1016673817599925,3.6159436128673623,3.229163574675082,3.6159436128673623
2025-03-25,34.54035689903152,20.472357370363476,16.96822017318751,4.740304189007712,4.461462766124905,4.25458042011508,4.1016673817599925,3.6159436128673623,3.229163574675082,3.6159436128673623
2025-03-26,34.45812459517334,20.485692896581483,16.994206530737998,4.747563833112771,4.468295372341432,4.2610961917691474,4.107948971346155,3.6214813300025317,3.234108948932609,3.6214813300025317
2025-03-27,34.455020659500626,20.48384757639331,16.9926757183534,4.756144028291851,4.4678928750620415,4.260712358678116,4.10757893352478,3.621155112449477,3.233817625296921,3.621155112449477
2025-03-28,34.15780399134572,20.559779321418787,17.055666009368533,4.77377461816584,4.484454944337607,4.330753867616358,4.122805352052316,3.6345784024671737,3.245805090760486,3.6345784024671737
2025-03-31,34.229161981606566,20.53749718896394,17.037181540095535,4.768600930419068,4.479594813423972,4.326060313770329,4.118337167180104,3.6306393447508816,3.2422873750387224,3.6306393447508816
2025-04-01,34.24103994517099,20.533788194968047,17.03410468981248,4.767739739201024,4.478785815613084,4.32527904370699,4.117593411128158,3.629983665073507,3.241701830252212,3.629983665073507
2025-04-03,34.19589089461038,20.515728574743804,17.03410468981248,4.830948409985886,4.478785815613084,4.32527904370699,4.117593411128158,3.629983665073507,3.241701830252212,3.629983665073507
2025-04-09,33.484568153765075,19.988685981438323,16.59650391547742,7.495757243039371,4.363727221299916,4.214163989924717,4.011813735711213,3.536730530166464,3.158423533158608,3.149625696018891
2025-04-17,33.49635597315011,19.99572274592671,16.602346505104983,7.498396029722515,4.365263416364281,4.215647533142118,3.9780223068480947,3.537975591488792,3.159535416279792,3.1507344819726066
2025-04-22,33.268065886658114,19.833389056543492,16.46756167162647,8.205715542760071,4.3298243714989315,4.181423132959653,3.9457270482208,3.509252817222924,3.1338849785647507,3.125155493944793
2025-04-23,33.20409479354558,19.826466063320776,16.461813545699915,8.290115651476556,4.32831301382355,4.179963575849759,3.944349762597267,3.5080278862037644,3.1327910725053516,3.1240646349774814
2025-04-24,33.17803744714839,19.81090698552461,16.448894922844715,8.362086179189305,4.324916313741288,4.176683294923542,3.9412543826835935,3.505274915572576,3.1303325738571015,3.1216129845148815
2025-04-29,33.06517381628157,19.670253441641577,16.418830176953946,8.399024146541647,4.604231889658582,4.1690492913921755,3.9340506883283157,3.498868090061909,3.1246110555527995,3.115907403587471
