date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,DBS BANK LTD,BNP PARIBAS,INTERACTIVE BROKERS HONG KONG LTD,MIB SECURITIES (HONG KONG) LTD
2024-03-04,99.964574004178,0.0,0.0,0.0,0.035425995821995106,0.0,0.0,0.0,0.0
2024-03-06,98.57672297292774,0.0,0.0,1.359047256167043,0.03493416153645542,0.0,0.029295609368755637,0.0,0.0
2024-03-07,98.57608548822817,0.0,0.0,1.359047256167043,0.03557164623602578,0.0,0.029295609368755637,0.0,0.0
2024-03-08,97.72816936770536,0.8602951134213811,0.0,1.3472321955058641,0.035262399330747464,0.0,0.029040924036639784,0.0,0.0
2024-03-12,97.72779522778195,0.8602932106255106,0.0,1.347229215705307,0.03564148608313718,0.0,0.029040859804088107,0.0,0.0
2024-03-13,97.71815812383218,0.8602932106255106,0.0,1.347229215705307,0.04527859003292161,0.0,0.029040859804088107,0.0,0.0
2024-03-14,97.71710834882731,0.8602839685938687,0.0,1.347214742575813,0.04369826747586295,0.0,0.029040547821450206,0.0026541247056923265,0.0
2024-03-22,97.71745230672553,0.8602853277037152,0.0,1.3472168709577064,0.04335077201342408,0.0,0.0290405937008295,0.002654128898781066,0.0
2024-03-27,97.72148149440132,0.8603029965225141,0.0,1.3472445405343099,0.023950845534361692,0.0,0.028788410773557965,0.002654183410140346,0.015577528823799884
2024-03-28,97.7223662222047,0.8603029965225141,0.0,1.3472445405343099,0.023066117730981578,0.0,0.028788410773557965,0.002654183410140346,0.015577528823799884
2024-04-02,97.72242222048926,0.8603057148667475,0.0,1.3472487974931284,0.0230345930928071,0.0,0.028756904216411174,0.0026541917967020526,0.015577578044929905
2024-04-03,97.48280305851586,0.8393157061695282,0.26232871023608667,1.3439452912916898,0.024364993272834815,0.0,0.029055175677747905,0.0026476836156767458,0.015539381220578994
2024-04-05,97.48280305851586,0.8393157061695282,0.26232871023608667,1.3439452912916898,0.04687030400608715,0.0,0.006549864944495568,0.0026476836156767458,0.015539381220578994
2024-04-12,97.48286768540432,0.8393151770645181,0.26226550481759914,1.343944444067955,0.04687027445902578,0.0,0.006549860815457672,0.0026476819465757672,0.01553937142454587
2024-04-15,97.48334048575192,0.8393151770645181,0.26226550481759914,1.343944444067955,0.04639747411142297,0.0,0.006549860815457672,0.0026476819465757672,0.01553937142454587
2024-04-17,97.51410847536398,0.839579812816078,0.2324798645725097,1.3443681892327388,0.04638057325568765,0.0,0.004890297016966114,0.0026485167596721703,0.015544270982361665
2024-04-19,97.51417153528683,0.839579812816078,0.2324798645725097,1.3443681892327388,0.04631751333283831,0.0,0.004890297016966114,0.0026485167596721703,0.015544270982361665
2024-04-24,97.51101853914437,0.8427328089585449,0.2324798645725097,1.3443681892327388,0.04631751333283831,0.0,0.004890297016966114,0.0026485167596721703,0.015544270982361665
2024-04-26,97.51038793991587,0.8427328089585449,0.2324798645725097,1.3443681892327388,0.04694811256133169,0.0,0.004890297016966114,0.0026485167596721703,0.015544270982361665
2024-05-02,97.51038793991587,0.8427328089585449,0.2324798645725097,1.3443997191941635,0.04597068375716696,0.0,0.004890297016966114,0.0035944156024122313,0.015544270982361665
2024-05-10,97.54111186018363,0.842998340212973,0.23255311515610277,1.3448233174451107,0.014476812262711563,0.0,0.004891837869164627,0.0035955481436799963,0.015549168726616125
2024-05-16,97.54108032028765,0.842998340212973,0.23255311515610277,1.3448548573411079,0.014476812262711563,0.0,0.004891837869164627,0.0035955481436799963,0.015549168726616125
2024-05-17,97.54171111820759,0.842998340212973,0.23255311515610277,1.3448548573411079,0.013846014342767703,0.0,0.004891837869164627,0.0035955481436799963,0.015549168726616125
2024-05-20,97.54369968108453,0.842997808451709,0.23255296846217396,1.3448540090099965,0.011858993414316172,0.0,0.004891834783405421,0.003595545875617137,0.015549158918239022
2024-05-22,97.54379197665794,0.8429986060938567,0.23255318850313655,1.3448552815070651,0.011764384917427737,0.0,0.0048918394120456895,0.003595549277712499,0.015549173630809314
2024-05-23,98.21073722081552,0.8483510588914908,0.23402973894509982,0.2053525022753729,0.4773403013569713,0.0,0.0049228991781678465,0.00361837850619687,0.01564790003118471
2024-05-24,98.21061253198413,0.8483499818208451,0.23402944181980084,0.20535224155883358,0.4774666558115449,0.0,0.004922892928031019,0.0036183739122858556,0.015647880164534445
2024-05-27,98.68043187454724,0.8524083134048446,0.2351489904679715,0.20633460438740886,0.0013713542904971684,0.0,0.004946443033863043,0.0036356834678297027,0.015722736400351257
2024-05-29,98.68027451917764,0.85240695415841,0.23514861550045663,0.2056964371793966,0.0017221631070246238,0.0,0.005392921877738219,0.0036356776703853166,0.015722711328947026
2024-06-03,98.6803701949058,0.85240695415841,0.23514861550045663,0.20582400481695398,0.0014989197412992095,0.0,0.005392921877738219,0.0036356776703853166,0.015722711328947026
2024-06-05,98.68033830299642,0.85240695415841,0.23514861550045663,0.20582400481695398,0.0015308116506885542,0.0,0.005392921877738219,0.0036356776703853166,0.015722711328947026
2024-06-07,98.68033746126525,0.8524074978564636,0.23514876548731906,0.20582413609944797,0.0015308126270993062,0.0,0.005392925317551931,0.0036356799893608525,0.015722721357499123
2024-06-11,98.68028710758874,0.8524070628979653,0.23519967255934615,0.20582403107343938,0.001530811845970605,0.0,0.005392922565700611,0.0036356781341801868,0.015722713334656423
2024-06-12,98.68028710758874,0.8524070628979653,0.23519967255934615,0.20582403107343938,0.001530811845970605,0.0,0.005392922565700611,0.0036356781341801868,0.015722713334656423
2024-06-13,98.64795929997182,0.8520988976687819,0.2430847382832496,0.2057496208386256,0.026365077385965382,0.0,0.0053909728971786525,0.003634363750906957,0.015717029203483595
2024-06-17,98.64795929997182,0.8520988976687819,0.2430847382832496,0.20606842467642444,0.026046273548166524,0.0,0.0053909728971786525,0.003634363750906957,0.015717029203483595
2024-06-18,98.65373179541332,0.8520975394089534,0.2494604173945345,0.2060680961999249,0.0150475171580749,0.0,0.004243272317245274,0.0036343579576706333,0.015717004150277387
2024-06-24,98.65510264973068,0.8520975394089534,0.2494604173945345,0.20613185686584892,0.013708543173669933,0.0,0.004147631318359205,0.0036343579576706333,0.015717004150277387
2024-06-25,98.59506669783515,0.8515790007270982,0.24930860980206046,0.2060064166006163,0.01593046619139289,0.058624115584325835,0.00414510730300043,0.0036321462916375793,0.01570743966471339
2024-06-27,98.5958950820771,0.8515790007270982,0.24930860980206046,0.2060064166006163,0.015452552205651103,0.058624115584325835,0.003794637046789787,0.0036321462916375793,0.01570743966471339
2024-06-28,98.59669160538668,0.8515790007270982,0.24930860980206046,0.2060064166006163,0.014656028896081459,0.058624115584325835,0.003794637046789787,0.0036321462916375793,0.01570743966471339
2024-07-04,98.59630927419808,0.8511010867413565,0.24930860980206046,0.20603827753299908,0.015038360084674888,0.058624115584325835,0.004240690100148788,0.0036321462916375793,0.01570743966471339
2024-07-09,98.59895373158587,0.8511010867413565,0.24930860980206046,0.20603827753299908,0.01239390269690367,0.058624115584325835,0.004240690100148788,0.0036321462916375793,0.01570743966471339
2024-07-15,98.59892231704988,0.8511008155727011,0.24930853037003817,0.20603821188730373,0.012521342437018365,0.058624096906141954,0.004240688749025812,0.0035365623677074774,0.01570743466017825
2024-07-17,98.60029233670585,0.8511008155727011,0.24930853037003817,0.20603821188730373,0.011151322781059613,0.058624096906141954,0.004240688749025812,0.0035365623677074774,0.01570743466017825
2024-07-19,98.60029233670585,0.8499856832945952,0.24930853037003817,0.20603821188730373,0.012266455059165574,0.058624096906141954,0.004240688749025812,0.0035365623677074774,0.01570743466017825
2024-07-22,98.62175124198728,0.8370117181954293,0.24550314842594706,0.20289329706972797,0.01198509919599123,0.057729273614198585,0.004175959955461866,0.00348258117998698,0.015467680375978208
2024-07-24,98.62331997224854,0.8370117181954293,0.24550314842594706,0.20289329706972797,0.010416368934735833,0.057729273614198585,0.004175959955461866,0.00348258117998698,0.015467680375978208
2024-07-25,98.62328859764331,0.8370117181954293,0.24550314842594706,0.20289329706972797,0.01044774353996094,0.057729273614198585,0.004175959955461866,0.00348258117998698,0.015467680375978208
2024-07-26,98.62306897540674,0.8370117181954293,0.24550314842594706,0.20289329706972797,0.010667365776536696,0.057729273614198585,0.004175959955461866,0.00348258117998698,0.015467680375978208
2024-07-31,98.61946089580584,0.8370117181954293,0.24550314842594706,0.20289329706972797,0.014275445377424109,0.057729273614198585,0.004175959955461866,0.00348258117998698,0.015467680375978208
2024-08-01,98.62636330895536,0.8370117181954293,0.23985571948542758,0.20289329706972797,0.013020461168419789,0.057729273614198585,0.004175959955461866,0.00348258117998698,0.015467680375978208
2024-08-02,98.62802079376134,0.8246997927987368,0.2363275899980157,0.19990886198631347,0.0313768007230946,0.056880111655659184,0.004114534163787085,0.003431354561835961,0.015240160351217379
2024-08-06,98.62811226079457,0.8247005576203639,0.24104206192327107,0.19990904738058957,0.025101463857400686,0.05688016440593259,0.005582911788973601,0.0034313577440535418,0.015240174484850417
2024-08-07,98.62811014032388,0.8247018323262283,0.24104243449211082,0.19990935637181398,0.025101502655704974,0.05688025232327236,0.005582920418251624,0.0034313630477626257,0.015240198040963736
2024-08-14,98.62841503212462,0.8247043817497786,0.2410431796332455,0.1999099743571283,0.024792447490940943,0.056880428158767246,0.005582937676887698,0.0034313736552299807,0.015240245153408832
2024-08-15,98.62841503212462,0.8247043817497786,0.24721346955742485,0.1999099743571283,0.018609792256292328,0.056880428158767246,0.0055953029873569956,0.0034313736552299807,0.015240245153408832
2024-08-16,98.62369219944333,0.8249596588294881,0.24728999144086575,0.19991000833648975,0.022975673832757688,0.05689803479444704,0.005597034944453757,0.0034324357946650115,0.015244962583512168
2024-08-21,98.58581171432202,0.8249596588294881,0.24728999144086575,0.20046661954643546,0.05952647661919051,0.05689803479444704,0.006370106069378309,0.0034324357946650115,0.015244962583512168
2024-08-22,98.63213142758457,0.8252411312330444,0.2539477122294654,0.2005350178258333,0.0069600140388123176,0.05691744813962073,0.005583477928913881,0.0034336069258140765,0.015250164093930988
2024-08-23,98.63401836472397,0.8252411312330444,0.25085437265665994,0.2005350178258333,0.0069600140388123176,0.05691744813962073,0.006789880362308016,0.0034336069258140765,0.015250164093930988
2024-08-26,98.6404153267232,0.8251135134188887,0.23644614659030144,0.20050400647694624,0.006958937720940473,0.05690864625124654,0.014972541114254593,0.0034330759423306335,0.015247805761882904
2024-08-27,98.6404153267232,0.8251135134188887,0.24676702444575851,0.20050400647694624,0.006958937720940473,0.05690864625124654,0.004651663258797543,0.0034330759423306335,0.015247805761882904
2024-08-29,98.64050685114239,0.8251142790080728,0.24676725341081823,0.20050419251643803,0.006866158255483625,0.056908699054458875,0.004651667574886203,0.0034330791277418127,0.015247819909700124
2024-09-04,98.64056870842398,0.8251142790080728,0.24676725341081823,0.20044233523485708,0.006866158255483625,0.056908699054458875,0.004651667574886203,0.0034330791277418127,0.015247819909700124
2024-09-05,98.64035515157614,0.82511249263552,0.24676671915967313,0.20044190127716766,0.007082643407059528,0.056908575847115846,0.004651657504025122,0.0034330716951249235,0.015247786898167455
2024-09-10,98.63995308011636,0.82511249263552,0.24676671915967313,0.20028725840801784,0.007484714866848933,0.056908575847115846,0.004806300373174893,0.0034330716951249235,0.015247786898167455
2024-09-11,98.62641401172885,0.8251078991416163,0.2531520603217649,0.20044078539459428,0.01469099078237753,0.05690825903068348,0.004605239005254767,0.003433052582829275,0.01524770201202552
2024-09-12,98.62641401172885,0.8247367583218509,0.2531520603217649,0.20044078539459428,0.015062131602142858,0.05690825903068348,0.004543382201960545,0.003494909386123496,0.01524770201202552
2024-09-13,98.62641401172885,0.8247367583218509,0.2531520603217649,0.20044078539459428,0.015093060003789965,0.05690825903068348,0.004543382201960545,0.003463980984476386,0.01524770201202552
2024-09-17,98.62610387786415,0.8247372684779607,0.2531522169136337,0.2004409093809333,0.01602092196323347,0.0569082942323351,0.003924816596784415,0.0034639831271856152,0.015247711443772393
2024-09-19,98.62579459365638,0.8247372684779607,0.2531522169136337,0.2004409093809333,0.016330206171017898,0.0569082942323351,0.003924816596784415,0.0034639831271856152,0.015247711443772393
2024-09-20,98.62579459365638,0.8247372684779607,0.2596007926459391,0.2004409093809333,0.009835237807544871,0.0569082942323351,0.00397120922795208,0.0034639831271856152,0.015247711443772393
2024-09-23,98.62563995155249,0.8247372684779607,0.2596007926459391,0.2004409093809333,0.009989879911437086,0.0569082942323351,0.00397120922795208,0.0034639831271856152,0.015247711443772393
