date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BNP PARIBAS,GUOYUAN SECURITIES BROKERAGE (HONG KONG)
2024-03-21,25.72190316495007,25.175188481227217,25.353116842407587,6.549298566179209,7.8075808560122875,2.137896541582242,3.609931538697142,1.27179212403912,1.35896354079992,1.0143283441052091
2024-03-22,26.04916748081739,25.274100241790933,25.403040943854897,5.994947332989687,7.84137481365734,2.148783926595539,3.6270529464705015,1.2778434371654506,1.3645342576398247,1.0191546190184388
2024-03-25,26.24811173272693,24.98935762599602,25.087301905383946,6.420522073108814,7.809222653998986,2.1446797393923056,3.65703933800721,1.272832608391616,1.3572791092676975,1.013653213726474
2024-03-26,26.70903093952847,24.790084258430408,24.999703277773786,6.40790959604129,7.803480419458284,2.1346474768819634,3.5343181843783475,1.2665490690792793,1.343973517821988,1.0103032606061828
2024-03-27,26.409931490794825,24.87690402039187,24.912162002259635,6.774412765271305,7.829640825004926,2.152053819686203,3.5553927109390164,1.1202489348466265,1.3577013703350023,1.0115520604705925
2024-03-28,26.414894221197066,24.76079157355879,24.896887514599516,6.48682946218319,7.860237031926122,2.154389146829951,3.9224115914243387,1.081924032446085,1.4091654613874343,1.012469964447504
2024-04-02,26.32910216468404,24.71201832061702,24.83208903772944,6.503509463030048,7.84615044918948,2.1600584005482695,3.915328696808566,1.267966474026442,1.4232690336786353,1.0105079596880553
2024-04-03,26.378208880596816,24.411056943080013,24.883110229214488,6.315608823459005,7.920518172399348,2.1723576671683857,4.070320594838677,1.370136597670038,1.4682117471291465,1.0104703444440877
2024-04-05,26.74500918334031,23.962431493860052,24.57217312898625,7.005771105686787,7.811236672687569,2.130246280340882,4.055386341744672,1.3183683405220323,1.3938029032256323,1.0055745496058133
2024-04-08,27.201771708769023,23.960985941925873,24.533972994889435,6.749383923082926,7.793599312502382,2.104246495444756,4.008406736821338,1.2629030493478177,1.3807882798153095,1.003941557401141
2024-04-09,27.21698497838716,23.912612609925464,24.484442895258006,6.811562220408408,7.794736469926422,2.1064602371601917,4.0185828608291025,1.2486687649365114,1.4040342004238284,1.0019147627449079
2024-04-10,27.34516135547558,23.911375091519833,24.626446365891418,6.652110473185699,7.757197000095377,2.089253493232141,3.9949755062861088,1.2206663944114082,1.4000592471607252,1.002755072741713
2024-04-11,27.32220389745895,24.010603777390973,24.771257089546893,6.677329186163954,7.67216249038082,2.057415870111432,3.811850126336376,1.2650053632058174,1.4117281255602998,1.0004440738444884
2024-04-12,28.210092471017884,23.540628611426477,24.886228353561417,6.506303988386927,7.567875039648306,2.039525299665329,3.6861216555327383,1.1299217283560132,1.4351152714302151,0.9981875809746913
2024-04-15,28.527127711348555,23.59874605833769,24.739409732531808,6.270996195216751,7.586803978442426,2.0367101900912488,3.65993180586729,1.1356307262325362,1.4413408637157086,1.0033027382159883
2024-04-16,28.52342909339784,23.38349285036289,24.850763979533784,6.3580122222878925,7.56613045647265,2.0295700110189068,3.648339179595016,1.136933811897879,1.5013185356809995,1.0020098597521434
2024-04-17,29.059002789614517,22.984766925448742,25.060593265644815,6.153072344688041,7.558548684472326,2.029988190833337,3.652892390129419,1.037576297890429,1.4613534756575282,1.0022056356208395
2024-04-18,28.777768035727647,22.74118805433084,25.049485924745486,6.735667572061492,7.551473086438872,2.0189655720585153,3.6481951480904327,0.9972467788676236,1.4790855291771325,1.0009242985019609
2024-04-19,28.740319521736957,22.69530098787475,25.09598121662442,6.724916368958908,7.568054821886956,2.0457641506817135,3.511464334813837,0.9978807083633391,1.6174816876449167,1.002836201414204
2024-04-22,28.431695114101927,22.75642480659929,25.246388696298116,6.564611366564534,7.978006040271003,2.041284075686545,3.5152162579748145,0.9992563250235991,1.4631709433238214,1.003946374156344
2024-04-23,28.951729885945504,22.646512526599754,25.115835409721043,6.369811035870544,7.942066924807194,2.043007853065759,3.506051162197826,0.9928740777972489,1.4329519106905488,0.9991592133045812
2024-04-24,28.400173653431388,22.537152070812933,24.673692514953935,6.809189578062753,7.976592073619329,2.161737801083594,3.512643079865447,1.501719501114732,1.4257999217526895,1.0012998053031998
2024-04-25,28.3566029685268,22.661806118756534,24.702375351784372,6.728699706153206,8.013384968935759,2.162949788980279,3.5414040747018594,1.4939002837600661,1.381497592180995,0.9573791462201312
2024-04-26,28.572428462281113,22.62788710356891,24.624116882312354,6.711251316911396,7.975871415880611,2.2353240929831064,3.5236097576873937,1.5083546766967209,1.374915446897982,0.8462408447804114
2024-04-29,28.131586625715887,23.099157468192384,24.672928584269346,7.1336925822098065,7.821674314562034,2.120321755042168,3.5022974721577835,1.4926568492857772,1.4500132863099071,0.5756710622549053
2024-04-30,27.649702736358634,23.372963427637757,24.710605507863935,7.172729916748965,7.834982906253223,2.167756069695277,3.5490767245951558,1.5010306920444492,1.4670378637950994,0.5741141550075064
2024-05-02,27.081679514980816,23.799811054553622,24.651563469717928,7.310744861999006,7.824559781593868,2.1525862848808726,3.5556017655927836,1.5193695373974414,1.5316271718996806,0.5724565573839829
2024-05-03,26.66641761657558,23.8869336599047,24.754572370976398,7.474824643056725,7.777089667440714,2.1437212739186333,3.6361984039326187,1.4952286514765465,1.5935496599842645,0.5714640527338212
2024-05-06,27.07247026636082,23.933450851181426,24.802779193767016,6.970839608885862,7.780950139974103,2.1419170055716936,3.5883649056841502,1.5256667443812801,1.6109843677064786,0.5725769164871715
2024-05-07,26.991385572445516,23.908601049515312,24.777026779392422,6.9134572028356445,7.988804055986616,2.1681038717658767,3.5324984611251606,1.5399561712742342,1.608184418598889,0.5719824170603326
2024-05-08,27.068565788954412,23.63268773569288,24.695483673590658,7.071268845602131,7.9953166613899525,2.2353254650261962,3.5367539132450636,1.5573646900365383,1.6348637914738593,0.5723694349883063
2024-05-09,26.619626502037224,23.64908442998416,24.858769298735687,7.405482269708025,7.969662170729985,2.2282067848833735,3.5245167582331414,1.5502793586319235,1.6229904796576433,0.5713819473988316
2024-05-10,26.557254208821796,23.643344603128387,24.86907892254398,7.479318358555946,7.968197417695539,2.200810729044418,3.5346695373897035,1.5348100645440683,1.642254820409917,0.5702613378662459
2024-05-13,26.668874350988066,23.463294069785583,24.97173431716197,7.441414665532042,7.950835467483985,2.1640162808507677,3.5521538863066096,1.5622869144473004,1.6545556944504085,0.5708343529932656
2024-05-14,26.563178639459633,23.86743281530125,25.336095979535145,6.638467757550102,7.943754127907423,2.211010825619778,3.5751250490382422,1.563014526256214,1.7294624122904576,0.5724578670417585
2024-05-16,26.30457117703925,23.734717821484512,25.59975659850446,6.77805656397015,7.859219561158366,2.20665605620804,3.5639191634481775,1.6651126421612932,1.71589380357623,0.5720966124495267
2024-05-17,25.598830802600958,24.515477456940804,25.861335341977504,6.235390800787198,7.758599166385115,2.502072147300932,3.552893922194885,1.689170289610891,1.7161319827395018,0.5700980894622095
2024-05-20,25.403284574770506,24.85767726647083,26.15727077697594,6.109505316417323,7.576120466322475,2.4857624168375527,3.552244840793358,1.6109369517100927,1.6775850272565624,0.5696123624453588
2024-05-21,25.492038978944127,24.707874889394777,26.173377112021402,6.111787525500939,7.515650039398943,2.471808088742203,3.5455512001884086,1.6782223526509175,1.7343773867865655,0.5693124263717231
2024-05-22,26.05175578375642,24.434089561546724,26.2875506317968,6.048962990740341,7.537719818946371,2.458456820904226,3.466391382628839,1.6170677496699708,1.636976072545932,0.4610291874643736
2024-05-23,26.198471803507584,24.275692708199717,26.125343363444202,6.2463848482092414,7.534816914551419,2.4499977733287004,3.486278631076814,1.6218307400183485,1.5995349082473933,0.46164830941657525
2024-05-24,26.286574086689868,24.17303297053726,25.98071386821322,6.425679551772137,7.515580059147273,2.45053780728928,3.485687265724482,1.606204884886321,1.6150057572754162,0.4609837484647459
2024-05-27,26.137093599402323,23.93828955319926,26.04029657228916,6.222918990401744,7.5022989829108075,2.436350467285032,3.4867726724391077,1.8676276178464672,1.9081734450564884,0.4601780991696107
2024-05-28,26.516070400760146,23.879596953008498,25.999532676525433,5.732434126692783,7.045023135955086,2.508971244505775,3.0823628749392338,1.7668095103933228,3.0070343256471745,0.46216475157255366
2024-05-29,26.49242062392804,23.938887575994002,25.986495984149965,5.6897793693123,7.04582098266362,2.4952293228431994,3.083132479506076,1.7693918592376727,3.0365858691379763,0.46225593322714553
2024-05-30,26.40307269834652,23.792984120152756,25.78934663190807,7.853488122231347,6.994965759339815,2.486504437793477,3.0163803740364203,1.731059292130555,1.4733702293467483,0.4588283347142893
2024-05-31,26.4380316399058,23.758677881345193,25.761374937941877,6.9708743298509654,7.528851839619523,2.4894340499512064,3.609157523209636,1.5242166982011371,1.4603376606587228,0.4590434393159406
2024-06-03,26.541072642400664,23.72837678005614,25.81806142932595,6.712907495151102,7.503059910395008,2.515530216648833,3.7516108995503976,1.497564838864622,1.4726677673615927,0.4591480202456946
2024-06-04,27.197391825426692,23.48494572422975,25.727017501730437,6.232658093413455,7.477619613407913,2.505017602195361,3.7491663831455515,1.4939072660904404,1.6742612887405022,0.45801470161989827
2024-06-05,27.123735596957548,23.17648306396432,25.66185118752432,6.562666800858807,7.50280696460434,2.533594655324306,3.7617449385631865,1.5274291487175449,1.691269051924795,0.4584185915608308
2024-06-06,27.194906525350998,23.01371499198001,25.49261176863084,6.5885726446170985,7.575796832375492,2.569340747347595,3.750948422537028,1.467255504957112,1.72802255550571,0.6188300066981192
2024-06-07,27.449859417816754,22.75076316896556,25.32768157852403,7.068654703788714,7.541391224559341,2.5504171513151506,3.672804837190767,1.475015535816736,1.5472190574442202,0.6161933245787335
2024-06-11,27.566144549127834,22.612529263307756,25.31872092029262,7.112891243656555,7.542079334305921,2.5805739090138684,3.661982709664633,1.4856088916584,1.503960657927414,0.6155085210449998
2024-06-12,26.388736288804182,22.112567143950745,25.301674067137796,7.678393617700276,7.97386417557174,2.617828594927849,3.82389899480171,1.4850405269696694,2.0008604687939457,0.6171361213420858
2024-06-13,26.128435372864196,22.019515649167438,25.411637901750318,8.286622164895109,7.9598885841914395,2.5997926579408506,3.813506368463732,1.4896661420191142,1.6751890601909056,0.6157460985169022
2024-06-14,25.779681314379317,21.98352165966801,25.576183638785032,8.304236035895201,7.982836286280601,2.6245107656911433,4.165716127096299,1.490215334009525,1.474988479762676,0.6181103584321965
2024-06-17,25.703269125917068,21.935565127783367,25.568953959660412,8.194617601526998,7.967860920086735,2.618879788843965,4.342748128903635,1.46943155241876,1.5847116131855687,0.6139621816734946
2024-06-18,26.29122173975625,21.660322180561945,25.511445267741763,8.175788783990308,7.905078953243562,2.5981984635443727,4.330614155132563,1.4728196955553214,1.445347758133826,0.6091630023400941
2024-06-19,26.41788386719756,21.44890168016514,25.539796989249847,8.224279124871416,7.89518031523427,2.6099798367445652,4.326566119631158,1.4791168986671441,1.4496683399164263,0.6086268283224754
2024-06-20,26.349492597034974,21.315857968108663,25.806313524357087,8.124160762729927,7.884831007847276,2.600124722309558,4.323224434502128,1.516340224895411,1.471999534058992,0.6076552241559853
2024-06-21,26.359943661284895,21.38070902683844,25.968762404144158,7.926944019904799,7.857098086016352,2.590075986097067,4.336157585518842,1.5133049397381089,1.4602537966955382,0.606750493761799
2024-06-24,26.338236769494223,21.305263381344773,26.213690153427336,8.289784529463352,7.867488750594291,2.596794395546964,3.77636454353057,1.4742838699275693,1.5307329349849805,0.6073606716859417
2024-06-25,26.52418640003365,21.329028347284133,26.11683153474418,7.614382856961652,8.396629733574446,2.5992808369326976,3.765435358739231,1.4854282174868045,1.561381576077207,0.6074151381659988
2024-06-26,26.530147835890943,21.285636631381426,26.043963268144815,7.8315806805152,8.396920574741065,2.5961790454472276,3.7681081738213393,1.5010474072419988,1.4386292994392211,0.6077870833767622
2024-06-27,26.50068134692456,21.34598967115088,26.11384156726698,7.731960813247807,8.396729570287622,2.592613739534697,3.7786698752534766,1.4807346544103461,1.4496949774886496,0.609083784434982
2024-06-28,26.63066654016239,21.289032587961632,26.04859226605958,7.55632057734822,8.387680153191415,2.593054478511595,3.779249671532894,1.6693328244847352,1.4368428212617712,0.6092280794857657
2024-07-02,26.678473728161755,21.26122929284784,26.250354756251532,7.425358776368098,8.399698714208663,2.596585180313944,3.7293238883885436,1.6107781834544768,1.438331500301061,0.6098659797040854
2024-07-03,26.959590676921913,21.143218565719906,26.429274888579396,7.123428344508813,8.398477829662724,2.594218657863674,3.698428833977732,1.5870848233918087,1.4568894297075787,0.6093879496664545
2024-07-04,27.00294577510276,21.034768988484068,26.522371046319076,7.153698725139583,8.418907209199494,2.57764465964933,3.678011104983112,1.5583760349710933,1.4432940358448343,0.6099824203066467
2024-07-05,26.773066362725544,21.009090534265972,26.61856443538937,7.2646072780735995,8.43966099077935,2.5733898749963515,3.68808029468599,1.5777486708580597,1.4445633662695165,0.6112281919562464
2024-07-08,26.877275101570238,21.018079414318564,26.463625356923888,7.256008867878257,8.443623667638308,2.5127177290031795,3.67845134295431,1.6119266303069189,1.5268321099599718,0.6114597794463731
2024-07-09,26.911128140471856,21.091653300353236,26.26523882736765,7.31360392502857,8.396476387803173,2.5028336496995993,3.769584181812846,1.6530744926990444,1.485659881228764,0.6107472135352653
2024-07-10,27.117778173326272,21.040387813574277,26.22072959250876,7.242635685304628,8.38440507887342,2.4950927332791,3.750073346825096,1.6807688225550015,1.4581619387379796,0.6099668150154598
2024-07-11,27.067547120001155,21.17605447383789,26.35742847525132,6.9589632192189,8.339204769018936,2.485174864075741,3.6646541515776114,1.6481763136032117,1.6951413130958488,0.6076553003193796
2024-07-12,27.0242311618888,21.350539011899492,26.435341417361453,6.84240847210245,8.302095737272678,2.4788981804293413,3.65787797092618,1.6704191575339227,1.630909741741218,0.6072791488444638
2024-07-15,26.984504396942633,21.36012457371465,26.387651758775927,6.788603717949824,8.278331242079835,2.710413174121077,3.707419850051831,1.5466265691454575,1.6289108579997627,0.6074138592190063
2024-07-16,27.02024272293224,21.39160552245919,26.34738139982698,6.843716182691104,8.244583016362906,2.707727971467358,3.658493813267609,1.56481263093724,1.6138725237152027,0.6075642163401678
2024-07-17,27.07499104530198,21.427480110486144,26.250198939504454,6.833664999484941,8.225764918570658,2.711843584077447,3.662901373748858,1.5619283052224149,1.6431698093415925,0.6080569142615057
2024-07-18,27.01401996644056,21.367910124684947,26.233879818175538,6.87825489800285,8.247338330880499,2.705353467873363,3.6719442760666667,1.6142191602467257,1.6580033481963006,0.6090766094325503
2024-07-19,26.86337160906006,21.413468030467335,26.27524108347261,6.810126167167456,8.226335745074076,2.716189538815752,3.689966562883853,1.6432409428639903,1.7508423132596935,0.6112180069351759
2024-07-22,27.667213195353767,21.121748340958632,25.95931526701377,6.825719134957504,8.151114762186118,2.6840594040613763,3.652630823110023,1.6429666860875096,1.6903284706236639,0.6049039156476385
2024-07-23,27.57702883650872,21.137770086027682,25.962519079322462,6.955370875937813,8.056206325975808,2.676038929960757,3.66923699981541,1.6726047166438638,1.6882455789314403,0.6049785708760447
2024-07-24,27.651151768605782,21.109599155118076,26.019073454220887,6.828601819286642,8.058190160846703,2.6755682244200103,3.6695936922204146,1.6719462059812575,1.7112381374884431,0.6050373818117877
2024-07-25,27.68125508419893,21.121675418686028,25.877746258235884,6.885032435150556,8.066799697374192,2.6821493079056387,3.674004865317635,1.672566864695903,1.7333843145095431,0.6053857539256915
2024-07-26,27.863927726433996,21.20717586419859,25.207899362702847,7.013849806944586,8.119031752967954,2.7898388642398984,3.690681450010059,1.7323031779226366,1.7678932433438852,0.6073987512355516
2024-07-29,27.827348357662125,21.24034989693581,24.981527601627725,7.517207700885065,8.118983805710462,2.9506137120838325,3.6899521492105634,1.717977513702836,1.3487777856096645,0.6072614765719178
2024-07-30,27.939694360343154,21.46204423307143,24.649886682427045,7.476807660516692,8.109142206016525,3.0197075031638008,3.792251539112061,1.739144460682961,1.2048464434023458,0.6064749112639826
2024-07-31,27.958783571365327,21.458388520082075,24.37835980726291,7.682074832809407,8.139009224755405,3.06359857452032,3.7985840223766107,1.707123131457131,1.2079001769737285,0.6061781383970885
2024-08-01,28.241321652360458,21.162592363523736,23.982827285847748,7.718653335394629,8.199341448948097,3.08007900773693,4.042256714377824,1.7171910041467693,1.2459180911776495,0.6098190964861642
2024-08-02,28.86259255768348,21.016913899755053,23.71607431633881,7.495288491832801,8.213536648603899,3.0739946041980506,4.070601750397054,1.7158630144809899,1.2248201779227872,0.6103145387870778
2024-08-05,29.10377308827338,20.915967414620688,23.52070396476982,7.5789810828507855,8.191081467146951,3.0609532224401588,4.065354977678308,1.7118062369435323,1.2425162847669333,0.6088622605094491
2024-08-06,28.899204273209683,20.843375965243652,23.40130842232054,8.169565445066304,8.140507733291948,3.039944677660999,4.06088627224189,1.5981566226150248,1.242595438760891,0.6044551495890677
2024-08-07,28.973830597393324,20.814043741383035,23.128706429430956,8.168315011174332,8.162235219908123,3.0467753419434853,4.069340677286763,1.5923299141190845,1.439315707483782,0.6051073598771152
2024-08-08,29.053123452725448,20.819491497998253,23.05319391884782,8.106394091329896,8.187035264804893,3.0713777232269472,4.073724492861768,1.5928470996265036,1.4365437001965928,0.6062687583818755
2024-08-09,29.075796562071826,20.74960018007878,23.12669426755724,8.07776087567345,8.16522963883749,3.055414362260164,4.064622425711289,1.578471250222799,1.5014069393156808,0.6050034982712849
2024-08-12,33.63639517161663,19.61346189234873,21.67299102275775,7.581083104680604,7.671524219691568,2.870789594990736,3.806239533582155,1.482653551160178,1.096668428290355,0.5681934808812974
2024-08-13,33.57081957942582,19.669981556669562,21.700068849330023,7.645349214910901,7.6644163286909555,2.864850818316233,3.800275718163543,1.4771883603081808,1.0393770991503999,0.5676724750343815
2024-08-14,33.57053232290271,19.68894072579637,21.690004618274735,7.633703238885728,7.66511820341043,2.8631728017008973,3.8002585904282973,1.4755408798129275,1.0450440678738169,0.5676845509140883
2024-08-15,33.50312770435825,19.619608444789964,21.68062760297523,7.802044123038991,7.649942490774736,2.8554676532773935,3.7915548173636635,1.4743274690619568,1.0568715104136366,0.5664281839461828
2024-08-16,33.45631447469158,19.646441734808942,21.712186234548934,7.734916369951779,7.653456860406436,2.8580330437819548,3.7938379769023354,1.473184504145045,1.1048227055844675,0.5668060951785187
2024-08-19,33.408977159285726,19.612628970707885,21.786317854759073,7.770453227795329,7.667307946200812,2.8572682685507615,3.7954722900061055,1.4738125369388617,1.060821113634258,0.5669406321211934
2024-08-20,33.40913258700127,19.62943845848407,21.851098704779346,7.708999214285804,7.666036479732012,2.8598882300035875,3.791398422521386,1.4596026739472774,1.0574446632312333,0.5669605660140173
2024-08-21,33.307754948848014,19.703676703537433,21.835095315385512,7.69407895102351,7.659030541694402,2.848592389565456,3.7965189886534576,1.4729480184552297,1.115780372100116,0.5665237707368727
2024-08-22,33.22342816065121,19.697990735425716,21.84647014395191,7.776517234665173,7.66217725357514,2.8489006485750727,3.7697067945557103,1.4859888459670672,1.1222448287912363,0.5665753538417697
2024-08-23,33.179231512882794,19.70444463908232,21.839326288513533,7.821738483822389,7.66267527540124,2.846911951682725,3.765352082384976,1.4853116787544034,1.1282787474587368,0.5667293400168802
2024-08-26,33.20855833911322,19.67161461459053,21.75979833950635,7.873782378326662,7.65269358642512,2.848576272678509,3.800965718323855,1.4869333842832617,1.1297775535403711,0.5672998132121193
2024-08-27,33.26569813667518,19.666618179083265,21.67584830043186,7.8767720568345965,7.656283383030964,2.8549410763242182,3.814121398439684,1.484537277825786,1.137626968213653,0.5675532231408014
2024-08-28,33.33561919395776,19.62058971111098,21.615725721778492,7.8778412058742795,7.654397350881173,2.8540345328175505,3.8226718392922154,1.481934700802413,1.1698321996362828,0.5673535438488501
2024-08-29,33.4349631090205,19.600282076732515,21.6133429322097,7.655813574481628,7.849322116915013,2.842784659015101,3.813393414111795,1.4815817852789408,1.1412979008661577,0.5672184313686491
2024-08-30,33.2135646722074,19.615387947469685,21.50164920403177,7.954095464619418,7.854001157755936,2.8508554019246386,3.8155942884389664,1.4817392534005962,1.1457488326196585,0.5673637775319373
2024-09-02,33.48446898192681,19.56603934664288,21.349579514812845,7.9979791019697055,7.823996032466142,2.8482424493590197,3.803463243676249,1.4127486543563195,1.1481366868839875,0.5653459879060402
2024-09-03,33.425544524685876,19.660674433773323,21.373512641255246,7.876821991814313,7.814750524575609,2.8470137620389737,3.794667855534207,1.461888272278339,1.1782961045597566,0.5668298894843583
2024-09-04,33.760324671604714,19.718466101859534,21.124152168243313,7.696403756448324,7.830455459632001,2.872782845428732,3.7953073443028904,1.4174139726799055,1.2179800634051379,0.5667136163954498
2024-09-05,33.74732013161167,19.771543495979824,21.11305757440291,7.728507467319617,7.821131255655148,2.849611020291174,3.7833100420319004,1.4129377592976708,1.2065177166083245,0.5660635368017616
2024-09-09,33.83304460029861,19.74032489558005,21.14603822091759,7.405816658511206,7.811184706646515,2.844582374203662,3.7708872277412113,1.4899275750513807,1.391813881794734,0.5663798592550496
2024-09-10,34.243882033508825,19.580886540975154,21.14011786242456,7.41069428351898,7.790253353900638,2.8455651629777154,3.77098229019653,1.410872425904107,1.2411178419978233,0.5656282045956651
2024-09-11,34.26863329415958,19.5049269795056,21.13150843957677,7.4391216118143575,7.795407923864898,2.8463204616324336,3.7716569199315915,1.475179342801424,1.2014569846029564,0.565788042110391
2024-09-12,34.28110890342642,19.507733695277626,21.01569723140205,7.4792917396637915,7.839484367849198,2.8493493061166797,3.7715274037891158,1.4971254509363714,1.1928400570758533,0.5658418444628905
2024-09-13,34.14713167428181,19.361637727627166,20.931487016067223,7.893835650453602,7.824063754764568,2.8468024987898364,3.763027559331785,1.470353689533941,1.1970353562394656,0.5646250729106042
2024-09-16,34.32212689296287,19.293059816407172,21.015731206844098,7.6830558832833376,7.843728233198273,2.854014162701306,3.771083144117698,1.4475126122688298,1.2039714428248904,0.5657166053915199
2024-09-17,34.30439534414404,19.276104648142343,21.01960064862042,7.78032415571183,7.830993255521494,2.848785432787209,3.7655489265265274,1.4046724952200065,1.2043778142025126,0.5651972791236218
2024-09-19,34.23885761168026,19.31177416269498,21.058496419571675,7.594166706011634,7.84526430211425,2.849147352007877,3.7724191917275864,1.4065145693534402,1.3571165350400327,0.5662431497982633
2024-09-20,34.18963263445161,19.29284592490349,21.03785614983763,7.7095149766258,7.835134642340501,2.8467208200310723,3.7689413120508637,1.4073321723309968,1.3463332150576088,0.5656881523704302
2024-09-23,34.05774867720927,19.28198575443992,21.035134691759897,7.839128879170258,7.8414170902957645,2.8238494009379367,3.768673387682247,1.4459423694947833,1.3410998539788013,0.5650198950311216
2024-09-24,34.061962793053894,19.379162423384873,21.072082280456904,7.850579315409881,7.714822595428718,2.8178445360090607,3.7504190559099286,1.4433556166998194,1.3456263988417014,0.5641449848052202
2024-09-25,34.45817358870691,19.692279648053308,21.087379816076265,6.831735026304607,7.7623313156561675,2.848206931266773,3.7859334764603645,1.42554147767553,1.538283738312808,0.5701349814872623
2024-09-26,34.49773528740381,19.64736703453881,21.016730592859663,7.128460882996321,7.752021606824405,2.8488544072430377,3.7771577183253675,1.4336735703430339,1.328526544835319,0.5694723546302259
2024-09-27,34.586044378266855,19.768977823178307,21.090722931440226,6.977428104833247,7.659361901124997,2.8397153026735857,3.760688897069099,1.4076248202735386,1.3396467090740307,0.5697891320661146
2024-09-30,34.36053590195596,19.592301240388487,20.802551082904703,7.975554716389199,7.514482455845344,2.7633426530509597,3.717392296962259,1.3760789668212876,1.332364567623889,0.5653961180579077
2024-10-02,34.75893871785988,19.566188458425746,20.391589487285085,8.219465810906874,7.400794560420812,2.7161353595573203,3.639194336228204,1.4158296707867228,1.3265464021056894,0.5653171964236723
2024-10-03,34.189459942993686,19.645808554450813,20.154572575112308,8.524288727949116,7.30245880482326,2.718270125081082,3.618367934824504,1.4483577146332323,1.7351961033041148,0.6632195168278844
2024-10-04,34.58588035209208,19.49028644308162,19.995022935201202,8.65236926401343,7.107476545382576,2.6503051692629804,3.5718360362408954,1.5922046036477648,1.696649378813046,0.6579692722643965
2024-10-07,34.820407509856935,19.44158245323086,19.94505766676117,8.647415666670762,7.056063655269031,2.6363034384874457,3.5542613734987376,1.5550791311666157,1.687552338561328,0.6562767664971115
2024-10-08,35.00359617758237,19.420761987895453,19.923698017526732,8.758553894597805,6.9992775616647895,2.6257810361386387,3.419127876570069,1.5124615031057878,1.6811680012341605,0.6555739436841972
2024-10-09,35.247031794545705,19.473174629900303,19.97746798042809,8.717700849738407,6.955366045661562,2.658088783905081,3.2860331190489505,1.7363505591217405,1.2885151643252628,0.6602710733248921
