date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,BNP PARIBAS,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-03-15,48.38901396621144,13.94306626390827,12.089975339059361,10.767237683139923,6.054483779046409,1.8798943578563536,2.0489368054422377,2.5323667299587034,1.7236842717460943,0.571340803631213
2024-03-18,48.18573440502417,14.0353576068931,12.14462898841022,10.827932031193495,6.0536787989969705,1.8615263053371096,2.0494102723547174,2.5361931516603207,1.7240825795260446,0.5814558606038498
2024-03-19,48.105811655139604,14.022407638374181,12.268199594230543,10.801501641424508,6.051296051682778,1.8739060896772508,2.047724540555964,2.5339467166234524,1.7225554720537428,0.5726506002379778
2024-03-20,47.91563962241895,14.042777917179675,12.29268049144477,10.925061811460848,6.061376872104077,1.8742221346486705,2.0588898735359304,2.5388223770419924,1.7232271721705328,0.5673017279945557
2024-03-21,47.7453512958002,14.073199105212138,12.456675484385629,10.89909258259013,6.055354088318006,1.8675339701369622,2.0729145238580955,2.5371306568267595,1.7214638527549662,0.5712844401171122
2024-03-22,47.69390899887734,14.121366681233793,12.533663891965377,10.8297528920156,6.044859135432034,1.8811204467905307,2.0653489227801995,2.5371045416675035,1.720392771517365,0.5724817177202505
2024-03-25,47.58283603242119,14.177284251567931,12.54600405433946,10.87731168541608,6.033467635595438,1.902511012044283,2.06260985791445,2.5349618169105343,1.7183264573580979,0.5646871964325326
2024-03-26,47.358443234309014,14.12917441405721,12.500129129181573,11.118554281571464,6.027175786307199,1.9424579275118168,2.0609531765718647,2.5513951342668353,1.7165161629778374,0.5952007532451904
2024-03-27,47.20596681774859,14.145163944384795,12.53321256332462,11.16578993833634,6.038998623447229,1.9502828760937334,2.07214863933554,2.563680483836608,1.7185214888919185,0.6062346246006309
2024-03-28,47.11798067141586,14.13932666617642,12.51423023956653,11.259395752179513,6.0287431321787945,1.9666107494648133,2.075455693731755,2.5772635104728163,1.7169809227983692,0.604012662015131
2024-04-02,46.84350229683758,14.178757627792002,12.516420067630587,11.451847570057218,6.042226943207255,2.002739696729062,2.0711817024566836,2.570925346363294,1.7134451395457237,0.608953609380594
2024-04-03,46.74949522392017,14.199411544073733,12.52352920219804,11.528775802177057,6.0117617732213695,2.0073997287358,2.0870555910609694,2.5676865108782545,1.7121446461924772,0.612739977542129
2024-04-05,46.8184642254452,14.178475544125535,12.535180350998292,11.431848081922528,6.012656820533624,2.04554207227052,2.1005009809813338,2.554934131520307,1.7123995549066895,0.6099982372959718
2024-04-08,46.82422114247701,14.218484445562341,12.43389821674023,11.5142178806256,6.014056488230779,2.0490240809441884,2.1009899500774716,2.541747159733872,1.7127981790778617,0.5905624565306461
2024-04-09,46.91902533452795,14.226423718600836,12.440841018081224,11.373343518011675,6.017414598352276,2.078865027544278,2.1083876653274176,2.528732624700374,1.7137545659878448,0.5932119288661204
2024-04-10,46.89168555364224,14.274383684361899,12.41442777470991,11.382998523599376,6.0182948734721435,2.0660211871689964,2.1139796712639334,2.533612572560669,1.7140044600115467,0.5905916992092877
2024-04-11,47.01694925098535,14.277949387979339,12.29385482808037,11.384531028056688,6.028416086321294,2.0555943178218827,2.1188004967934755,2.533001965351172,1.7144635756537365,0.5764390629566967
2024-04-12,46.87918659253486,14.445684047594245,12.207497099069649,11.46605323174371,6.043751523470317,2.046604028012302,2.1246605209346554,2.5316544693282386,1.7142495464673606,0.5406589408446656
2024-04-15,46.930153171729735,14.566400662708734,12.150336593740263,11.335108674392464,6.011727538219786,2.088125216956013,2.122039599042032,2.5311065172286713,1.7121348960931075,0.5528671298891962
2024-04-16,46.82236815441201,14.668935733162133,12.212046152111165,11.255427238160332,6.006522345208807,2.1187904661774097,2.118829354528279,2.5329339192448965,1.709544759858388,0.5546018771365826
2024-04-17,46.689967580189496,14.731806296187655,12.255599601970019,11.288810328591545,6.012392415823925,2.1047858289550905,2.126132764940408,2.5227078035563353,1.7104560050177304,0.557341374767798
2024-04-18,46.33964047033084,14.868519446576766,12.403258402129426,11.333187240589947,6.010505987798872,2.0918455491482915,2.134995827355064,2.539216794938765,1.7117869995709036,0.567043281561122
2024-04-19,46.04668830905616,14.974747460627311,12.4772987115707,11.4115184759027,6.024682483701451,2.110609870875893,2.1306237519733173,2.5433827841878287,1.713292632553855,0.5671555195507857
2024-04-22,46.0697257818861,14.986269759485896,12.444504112077128,11.334700741341594,6.031682660376027,2.1304525893282045,2.1376725149795437,2.5462254767757435,1.717818097931895,0.6009482658178698
2024-04-23,46.053063677005504,14.991059817099986,12.459445333356971,11.298573914278094,6.033400023254716,2.1346597027943433,2.14226926809455,2.5511936312754258,1.7182931069627962,0.6180415258776163
2024-04-24,46.23322913463282,15.097608292502843,12.545314660329742,10.780781523493877,6.095760607315111,2.150214366530069,2.167694935228432,2.5712520577233455,1.7324171735150158,0.6257272487287387
2024-04-25,46.20939342898065,15.092931345751136,12.56860644583404,10.76364092600922,6.079640208984931,2.177114198324701,2.171708164083357,2.576344869503816,1.7314621645586237,0.6291582479695284
2024-04-26,46.350528846397886,14.979726017889044,12.579366445019819,10.760217773694157,6.068750447958904,2.1665097448371946,2.1672983468168554,2.571340244479052,1.7283607953082223,0.627901337598864
2024-04-29,46.29336909091117,14.981189883991492,12.674173219508841,10.771721840518438,6.072452072999783,2.101233055277634,2.170831150043884,2.573168731042903,1.7294150063281757,0.632445949377678
2024-04-30,46.06643330968858,15.040275447052458,12.569123140251111,10.871099660264505,6.0939682605004615,2.2446365055052193,2.1783924258351233,2.5672772695544093,1.7355427479876107,0.6332512333605239
2024-05-02,45.596443167467406,15.06849365774436,12.644464006529402,10.899852519292272,6.091180860390389,2.578069698461389,2.190772804734491,2.5725503726457277,1.7332041159153304,0.6249687968192302
2024-05-03,45.523654753843964,15.167005989355209,12.661414707634835,10.807835085790668,6.09440859704989,2.6094671131127747,2.20230028735163,2.576833240823963,1.7334548993861283,0.6236253256509396
2024-05-06,45.57026680392608,15.18672400350434,12.677875303386458,10.70524129432354,6.1160367151240855,2.6114170247660753,2.2032055489459785,2.572351836481004,1.735708494344617,0.621172975197822
2024-05-07,45.615475271485515,15.190431306169899,12.680970159189132,10.641140542091524,6.115897781021593,2.602452124460448,2.2043961632637576,2.5892992714656335,1.7361322063134548,0.623805174539038
2024-05-08,45.86772643224023,15.010220025590543,12.703072695898898,10.604013747979499,6.109199704369785,2.6029523225647977,2.163295907465915,2.5745621339235596,1.7325406184803254,0.6324164114864486
2024-05-09,45.87856270844033,14.966902533803495,12.677330103146245,10.598300283543871,6.1138656629704435,2.618523194053897,2.172890286910227,2.5756360322281613,1.7334387352203207,0.6645504596830095
2024-05-10,45.34157101476315,15.159707049388238,12.663156368444545,11.02468582683491,6.109395596093223,2.6226715708181905,2.2023775178750595,2.543324194563359,1.7348721889697987,0.5982386722495292
2024-05-13,45.978100952957405,15.094678241312762,12.322482449589632,10.683888603879547,6.142068367609725,2.6231199625479347,2.220891987985534,2.575252145756799,1.7373128810785126,0.6222044072821545
2024-05-14,45.976471649677606,14.987062878657708,12.29698560021216,10.701018855673833,6.161910150648633,2.631342997587293,2.241157009958019,2.6164788805933203,1.7432374040127774,0.6443345729786516
2024-05-16,46.02511848308207,15.030415425684682,12.130292675131253,10.703510680106007,6.1734592061633595,2.6534137270280005,2.256267274876626,2.6270996603769294,1.7451111792314258,0.6553116883196474
2024-05-17,45.92267261333616,15.065752363557424,12.172887603808698,10.687581348036872,6.165392037103292,2.6544145630871814,2.264246658765897,2.6425771803505036,1.7457996343711617,0.678675997582804
2024-05-20,45.873681310055865,15.121585522831046,11.968795464538202,10.756159221831057,6.16631187803618,2.698201229500242,2.2800681360587287,2.667872488553852,1.7530180212941833,0.7143067273006484
2024-05-21,45.97513557973702,15.011062199553137,11.861016436065363,10.791676243172207,6.226244289503473,2.7099107106403317,2.271959563708846,2.6819183035155905,1.7553086050390256,0.7157680690650076
2024-05-22,45.9448202658132,14.915820829228243,11.878330626526136,10.902101123323192,6.176236510032532,2.7413056824598168,2.2891598541054665,2.686993860564298,1.751905010118908,0.7133262378282099
2024-05-23,45.72895002352546,14.988108757837532,11.957987239238214,10.777754310770202,6.16515629509075,2.994132878754609,2.283728790458293,2.639561589822232,1.7513771173889896,0.7132429971137232
2024-05-24,46.02285038955626,14.868464727922165,11.616026099173235,11.532858324031976,6.1958636327607115,2.289460237473236,2.3369997194577974,2.6359069069315937,1.7608876783066065,0.7406822843864194
2024-05-27,45.583969068298344,15.077184695671814,11.780044362432788,11.604097841702762,6.170505344878679,2.3254909495305127,2.335095156432458,2.6282722090384625,1.759750632841159,0.7355897391730254
2024-05-28,45.59156796088118,15.07537677331428,11.727043259779615,11.701081172786482,6.171226988725585,2.2862258645634204,2.3284528258450568,2.6315235759786466,1.756728557118771,0.7307730210069654
2024-05-29,45.764171553464735,15.054057036320344,11.58855632623511,11.633782387959501,6.157744037919862,2.332271420704158,2.3358345514330057,2.640085766242472,1.7562088656336083,0.7372880540872023
2024-05-30,45.41169964112579,15.09916091386436,11.66940831655155,11.960662600085701,6.1652582463912475,2.293777755736836,2.347824326053546,2.6322770695442324,1.7598712972241168,0.6600598334226186
2024-05-31,45.518962579429534,15.233383415247218,11.689867374582322,11.644635962045834,6.147089420692291,2.2871468788898475,2.3446016548387014,2.64488672309768,1.7568637962488598,0.7325621949277163
2024-06-03,45.61896797785957,15.270883857934002,11.609021548337923,11.598237183263508,6.14624575910824,2.287490307216041,2.3428943367339565,2.6460023556873478,1.7556830084685442,0.7245736653908642
2024-06-04,45.590750895040586,15.296312277867388,11.576751659340813,11.627091930749634,6.14243503028824,2.2972989798955665,2.3439494067332327,2.647325494654604,1.7564736409957693,0.7216106844341699
2024-06-05,45.51169994601014,15.338819317089964,11.651608956537732,11.571534977301956,6.142068460176761,2.2992547448975333,2.351098964122802,2.6563519296314566,1.7559174574507248,0.7216452467809306
2024-06-06,45.36051278738518,15.331314205835906,11.693108265983419,11.628685270218671,6.1389077558047145,2.3543507341693193,2.356713288778859,2.649959190385433,1.7556906141200608,0.7307578873184349
2024-06-07,45.434533318701234,15.356084861253978,11.693085681711564,11.549334050778926,6.136983712529835,2.338676341282146,2.3557236184695345,2.6503416582043196,1.7544638108139516,0.730772946254512
2024-06-11,45.39111459701755,15.353321427178429,11.726811296969904,11.61085096153227,6.13293897383483,2.321016459674785,2.3540794846584903,2.6499860417147865,1.7541895459651295,0.7056912114538282
2024-06-12,45.34985862342769,15.350680302351746,11.83547250323459,11.566117784436512,6.129156810461121,2.3325494472814436,2.3527285095658126,2.6510907575707052,1.753182839777051,0.6791624218933251
2024-06-13,45.33626771153545,15.39647264502182,11.880172712117915,11.433652619321098,6.184080851551676,2.332089640466478,2.3672673246295233,2.651767897189817,1.751895646522265,0.6663329516439612
2024-06-14,45.338281939428754,15.39098339769758,11.96471596303539,11.418468704302075,6.119340192501257,2.3353982682263923,2.365647467250927,2.6507241020440877,1.7505998642459946,0.6658401012675422
2024-06-17,45.30053371513183,15.413898457760073,11.95212595589745,11.412845991851404,6.1215653282369376,2.3514698575366166,2.36710388344106,2.6656849862351284,1.751124207020343,0.6636476168891587
2024-06-18,45.2375418950491,15.457250109734977,11.929291125854137,11.441797801035483,6.118054542318495,2.3565005235679264,2.366980918780982,2.675735048518589,1.7500636809615218,0.6667843541787921
2024-06-19,45.128368978078015,15.439367632461447,11.918174998988295,8.44593643694856,6.116318155097451,5.498579698295093,2.3733844475755923,2.6612180908062033,1.7495669890489844,0.6690845727003574
2024-06-20,45.418638902531825,15.450621771836051,11.787848818609403,8.270124283181723,6.112943105790478,5.484622362078452,2.3762652516444547,2.6754638379415403,1.7486015594058304,0.674870106980237
2024-06-21,45.42032161668517,15.3835580916701,11.878711730730995,8.244016493764713,6.108153064549812,5.526514487310964,2.374403233896677,2.651777228389916,1.7474930713666186,0.6650509816350306
2024-06-24,45.3246766950329,15.380037802530913,11.969585119280685,8.29776504154057,6.104782119936854,5.487880076098981,2.3730928571419185,2.6499214441024606,1.7465286714419845,0.6657301728927311
2024-06-25,45.12152718151757,15.402999911965997,12.117472048118858,8.280761751182206,6.105824359424457,5.510180151448985,2.3731855661352124,2.6707213562287104,1.746789427844937,0.6705382461330601
2024-06-26,44.558396203108444,15.450602153023773,12.131109103183082,8.647527375715962,6.161446839035474,5.573600163637099,2.3790459347461215,2.6788909851387226,1.7516130407463641,0.6677682016649606
2024-06-27,44.072001577338966,15.462855912575101,12.13461594978576,9.097853793063795,6.170367249416492,5.596625681539774,2.3824902663467413,2.6737050748648827,1.7541489884807842,0.655335506587702
2024-06-28,44.518913452694456,15.44977439317832,12.176082670687501,8.66198519317703,6.1680816545062696,5.561722922259736,2.3816077568612757,2.672714695125148,1.7534992258592446,0.6556180356510214
2024-07-02,44.593587037228964,15.405345362644479,12.308693126574381,8.331240688789238,6.357472076015442,5.540250333566718,2.3836125864587463,2.6741760018454777,1.7549753157556667,0.650647471120886
2024-07-03,44.703002902868015,15.334751112158118,12.340114239647093,8.492112460777301,6.126030219776164,5.561474373600958,2.3717726054563895,2.6714805094860026,1.7523451159100312,0.6469164603199257
2024-07-04,44.57104968050013,15.396659764255041,12.410568949694225,8.449243824299772,6.131218790344886,5.58264142117517,2.3839390920990957,2.67427691124171,1.752027761708466,0.6483738046815033
2024-07-05,44.69207037191206,15.350131373515644,12.426698262767868,8.393269191235698,6.119553225735659,5.571308989189208,2.3810633735043654,2.667213949091573,1.7504923779271173,0.6481988851208039
2024-07-08,44.68276393263103,14.991652168614388,12.763653044827326,8.41271988457934,6.105590185180441,5.614690370427625,2.3747149182958407,2.6585122536747017,1.74649826346108,0.6492049783082182
2024-07-09,44.637821765042915,14.850946054609215,12.853575697470903,8.41814560991029,6.1030757026658815,5.620353232107952,2.373736932719015,2.718734724229484,1.7706197088052398,0.6529905724391032
2024-07-10,44.59006979266901,14.837113607578434,13.103188480649159,8.294043228232848,6.086086021367597,5.580129072809738,2.3671289475099755,2.719640818438866,1.7696019741566458,0.6529980565877278
2024-07-11,44.31697618003935,14.812554301764031,13.191874912214077,8.252419432043737,6.061896182479748,5.8602127928304055,2.3577205251403286,2.7068834212007857,1.7858131497208527,0.6536491025666901
2024-07-12,44.506508515185814,14.818256827139939,13.23038645829761,8.154951115641348,6.142197402047689,5.624034189662415,2.3707097745997188,2.710764442161355,1.785717900687442,0.6564733745766732
2024-07-15,44.58935122773489,14.783691553029637,13.258152199915607,8.177531746405958,6.061830510572831,5.601483999206453,2.3733323930697137,2.709473408984785,1.7876933667688326,0.6574595943113034
2024-07-16,44.65144656920959,14.74412465971544,13.184757926297177,8.261185826263635,6.061384797174223,5.595368093240389,2.373568102357397,2.6576925890085366,1.7875771785829417,0.6828942581506678
2024-07-17,44.6734942368036,14.66491703752454,13.365819824114702,8.162591146721175,6.046092434199602,5.570438493985855,2.375488974465371,2.653321312289331,1.8062761901214566,0.6815603497743696
2024-07-18,44.68346822204742,14.673098138565274,13.363381896896055,8.136614351181223,6.049625823030046,5.584577790661052,2.3672768752962132,2.6578558305478506,1.8073317935850703,0.6767692781897977
2024-07-19,44.74858110954912,14.581109310698414,13.479393846621035,8.095243878104654,6.0423113949698415,5.589098896550981,2.3640259360913523,2.62613520507353,1.8051466008521957,0.6689538214888751
2024-07-22,45.57475954244109,14.372469859789721,13.29938126803613,7.9787007079102645,5.948979971935639,5.491413654973904,2.328786217247326,2.57319621374212,1.777391320615453,0.6549212433083456
2024-07-23,45.44299727305495,14.507621792780382,13.399901335541891,7.899128340864216,5.939197430814947,5.461261816997963,2.329197271966252,2.569195239721622,1.805972780973657,0.6455267172841164
2024-07-24,45.38008299248909,14.515136086945276,13.465587189310666,7.886686437812215,5.936345637046779,5.459769233272803,2.323120758363427,2.5804122365610764,1.8049121339745442,0.6479472942241253
2024-07-25,45.125807200739416,14.572080896674484,13.490355485085392,7.843654472301669,6.196006783906836,5.427720309766823,2.3220038562197645,2.5705494242750837,1.8042420445162002,0.6475795265143364
2024-07-26,45.15074062410105,14.631407065545087,13.320329641787534,8.12308171116374,5.936539707012408,5.4843152789731215,2.3237890448442506,2.572780316956972,1.8057564801076404,0.6512601295081952
2024-07-29,45.19732934146689,14.645657907076629,13.255891052641605,8.088679246327692,5.928445733880519,5.543869411012612,2.3213835686399023,2.5741037083391323,1.828085967922385,0.6165540626926324
2024-07-30,45.39144401643029,14.706571570951157,13.300581379231494,7.7998181172190995,5.929479862507471,5.527705755566941,2.318136318161178,2.586339104390341,1.8270296843817657,0.6128941911602582
2024-07-31,45.329875658915284,14.78871910441856,13.255183498914683,7.791136012005738,5.927417989162831,5.553247525903273,2.3263485171977725,2.589885386208614,1.8267754211624732,0.6114108861107667
2024-08-01,45.224549580707475,14.789068182770004,13.237772927351765,7.886157369395305,5.92031738521262,5.587535945448932,2.330314921615608,2.5884920776416296,1.8265989035135834,0.6091927063430781
2024-08-02,45.08741282170854,14.754210236171659,13.20004708063406,8.07168972465479,5.9251391254638905,5.610480443713391,2.3327112734724276,2.585356583268999,1.8260886706224937,0.6068640402897477
2024-08-05,45.16073846792425,14.817813557863932,13.240899183918994,7.889651481636598,5.920221006756398,5.655426359878919,2.3000349002968745,2.584876779919554,1.8265571186388867,0.603781143165594
2024-08-06,45.05089931061835,14.850540976508626,13.25673012655211,7.903807847153592,5.920672603773275,5.695777314484377,2.3025117650848905,2.5834398324795265,1.8267084992989413,0.6089117240463131
2024-08-07,44.99858710774602,14.837260400336266,13.375073990809543,7.841975366753438,5.916144427968667,5.72546547992834,2.2962861267745875,2.574204444202877,1.85029574656231,0.584706908917952
2024-08-08,44.88865353572082,14.870085742656883,13.425440586402,7.850886520297955,5.913897659127861,5.708408690655829,2.2954366459396405,2.569826710176618,1.8759998362639216,0.6013640727584721
2024-08-09,44.90194164627491,14.85598630114211,13.421424985720055,7.8326359766320355,5.9105671788892735,5.706564267474641,2.2939945836453757,2.5696221749588513,1.9004107967817467,0.6068520884809991
2024-08-12,47.70924871507562,14.114093292041188,12.719222093522028,7.447074696217326,5.6019640516755995,5.406263135002494,2.1739799575692027,2.4331734744789175,1.8257021044370152,0.5692784799806115
2024-08-13,47.8184612363987,14.174356274587707,12.710179996322799,7.502976723227245,5.602690792701694,5.102646987524219,2.1744035653332743,2.4307486490166443,1.825956912118785,0.657578862768939
2024-08-14,47.7669256821641,14.175037726941456,12.692882928452768,7.543104843989182,5.596600966344599,5.127476206437605,2.179243786170841,2.4254652048165055,1.8482245891444402,0.645038065538505
2024-08-15,47.79290532135862,14.17738840535623,12.672472929747084,7.536942112795325,5.595964950863827,5.12043859807849,2.1843982772485186,2.4251895672594217,1.8480145510413652,0.6462852862511215
2024-08-16,47.599751019637246,14.193335010395487,12.70059672449959,7.692517388435589,5.594868772413135,5.11679503678037,2.185890768587699,2.425314624433794,1.8476525484653659,0.6432781063517292
2024-08-19,47.39317195073537,14.34713390067595,12.685114639921114,7.704395090720737,5.6104230723500095,5.158702555939865,2.191967765569559,2.4200214558743514,1.8527892090533076,0.6362803591597339
2024-08-20,47.38706327558033,14.36526826876893,12.714594867326085,7.659592813853108,5.610313567795588,5.156710661453593,2.191924982618901,2.4239459542861614,1.8523919796154846,0.6381936287018181
2024-08-21,47.37784107054913,14.400858925839936,12.708851390341827,7.644427408138683,5.61128491913978,5.150403586273974,2.1911007216513974,2.4231618646709334,1.852712696705114,0.6393574166892213
2024-08-22,47.34259015474223,14.379456015945353,12.71647032164449,7.695846219948635,5.611006592086029,5.150512343554592,2.1912064245246894,2.421580755666601,1.8527002900283072,0.638630881859072
2024-08-23,47.159116866732944,14.415600657688984,12.733285022385143,7.635424637772627,5.809463050790776,5.14807255633208,2.1908271051939665,2.434039511832715,1.852379569430659,0.6217910218401015
2024-08-26,47.248997140686036,14.4408116258391,12.652416180052366,7.618207262532974,5.811181054066065,5.1207490888723886,2.18978952303594,2.4419827370916316,1.8529273643197113,0.6229380235037859
2024-08-27,46.78578942950479,14.439970561214317,12.693280519430274,8.189057131486512,5.616564952550027,5.128274137745035,2.1909671754373012,2.4477170929656835,1.880562485842952,0.6278165138231082
2024-08-28,47.22821562475883,14.431474698446397,12.768910402716632,7.540839190351842,5.76411577498635,5.158427230959119,2.1729361060362806,2.418724791192995,1.8812148662742187,0.6351413142773367
2024-08-29,47.31969626859962,14.316487204941614,12.778277839082698,7.468171766366112,5.61159394333328,5.185724653483905,2.1717057411366536,2.4168464784328596,1.905944518823037,0.8255515858002238
2024-08-30,47.22918314134459,14.278477464713987,12.72387380985027,7.4399577506282855,5.605908905464897,5.157731619731849,2.1694318895735427,2.4166145893475517,1.904054477211491,1.074766352133532
2024-09-02,47.2562990537134,14.250486230923801,12.742345686105164,7.480224434988286,5.5932702922137825,5.1301020885373205,2.1660408081436513,2.4103263268537063,1.8997617552724901,1.0711433232484027
2024-09-03,47.432286580345185,14.326450586688772,12.59588747356669,7.49641373585194,5.595054004772248,5.182349486359669,2.141104450974736,2.411695154584716,1.9003675956349144,0.9183909312211312
2024-09-04,47.37643526551477,14.394447875625568,12.780565549372124,7.445921680721248,5.599606085222428,5.152355193621087,2.1189403667928537,2.418582656129757,1.9291834489048647,0.7839618780952979
2024-09-05,47.14858721120192,14.435974974004443,12.751866510729046,7.479030832041084,5.59824025335978,5.255839789594345,2.1183034222799777,2.4209952678556625,1.9551352605245358,0.8360264784092037
2024-09-09,46.46281291063088,14.427812601895715,12.819215032036846,7.870243259892719,5.663606910799518,5.354816683767406,2.1467135638728805,2.433196769986077,1.9840325715099723,0.8375496956079904
2024-09-10,46.693495705157176,14.401210641836862,12.823126776767749,7.6595787221378995,5.600460779365629,5.392189324558455,2.154287317005536,2.4286839105613685,2.0094973554873623,0.8374694671219658
2024-09-11,46.63576298809892,14.408316319104161,12.890058328459327,7.6661971658360475,5.601822013110552,5.447820628273014,2.1548109325985556,2.4327593974272705,2.0099857788007984,0.7524664482913561
2024-09-12,46.31037863651118,14.423641600817122,12.90540863418022,7.933512109767486,5.6003997756824635,5.473216258689431,2.1537832591355794,2.4369476685220093,2.0094754667991235,0.7532365898953823
2024-09-13,46.06677516681722,14.432263671017708,12.873520856688584,7.782251932057497,6.00765083432925,5.500715635665924,2.1501897456120336,2.4370160919197645,2.0090366335643774,0.7405794323276419
2024-09-16,46.36586634472772,14.414390433260596,12.894629327428092,7.759074482736372,5.595409457838974,5.6418655457015445,2.1488630754136393,2.4338158631818287,2.007684894397209,0.7384005753140206
2024-09-17,46.49498287818714,14.439042633599627,12.925451350848006,7.570312770572703,5.6001304656075455,5.635979053222292,2.15019762712011,2.4363125257416582,2.0082586487958154,0.7393320463051058
2024-09-19,46.45926545053706,14.428558669811336,12.916066382097076,7.616194976372211,5.596220282660254,5.628761167438981,2.1487563902099343,2.4311838912112993,2.0347577039821187,0.7402350856797347
2024-09-20,46.63020972623732,14.429095690448786,12.916547108852997,7.56905157558867,5.643179702122979,5.580106525186283,2.059037130773118,2.4305544229176705,2.0348334362090346,0.7073846816631391
2024-09-23,46.517282681485604,14.449175718549007,12.903760122142948,7.678337182603368,5.601487999414375,5.608931359386784,2.061303094532065,2.4317229853921303,2.036956895692103,0.7110419608016111
2024-09-24,46.53065991824864,14.36353759175696,12.962193979253698,7.576115307814611,5.604582770888005,5.678593773537053,2.118920525973369,2.427537189389771,2.0369995216716306,0.7008594214662633
2024-09-25,46.522905846314636,14.345005240329447,12.950407024415494,7.6185359656664176,5.603067113395848,5.6760456879786885,2.11582591049989,2.430606450033786,2.0364498966246685,0.7011508647411279
2024-09-26,47.037906157630474,14.172442461323692,12.738997001506169,7.524584768189735,5.606997470784162,5.667322830816563,2.1124999519413956,2.407063429670555,2.036194069104909,0.6959918590323454
2024-09-27,46.999886990923464,13.967685504841775,12.570199925942266,7.85352050565529,5.6098578604232205,5.747737702398251,2.1144303377094498,2.402750047184143,2.0371054891754783,0.6968256357466613
2024-09-30,47.51816576522003,13.832684009458083,12.328198657363735,7.777549303552023,5.611010803643404,5.541040027281168,2.1054809292749703,2.3957848110247295,2.03716323514462,0.8529224580372375
2024-10-02,48.12307670421912,13.527703120725787,12.005415282625355,7.987575456644759,5.614082760537728,5.371996986828723,2.132161424370491,2.3602718787189456,2.0375645960234148,0.8401517893056709
2024-10-03,48.892569385489146,12.946332388663034,11.782677649228434,8.342123784414603,5.5953683790271915,5.067529808896282,2.1251574024845574,2.338247240552387,2.054526964478982,0.8554669967653845
2024-10-04,49.45328885603495,12.882660569901445,11.724728842316534,8.182233243273268,5.568685274728272,4.855506056912713,2.1092140026124184,2.2884256932605287,2.0209042017850924,0.9143532591747805
2024-10-07,49.975990282660014,12.863083593403566,11.7069115025097,7.816363839125485,5.557242867744272,4.806991626923943,2.1095847891011306,2.1236692717071954,2.0178331596002783,1.0223290672244199
2024-10-08,50.486050478715725,12.853094434919413,11.697820199206776,7.6631413098142716,5.553165464529211,4.484692451754178,2.1321104647314657,2.1122531969489757,2.0168617011019023,1.0008102982780815
2024-10-09,50.66409981574256,12.807958003415724,11.656740763990808,7.92320692751244,5.532477417655273,4.190259182628331,2.1224866745910096,2.0905927521845875,2.009066912924836,1.0031115493544343
2024-10-10,50.38936935647165,12.935067132743988,11.438549700795978,8.043205058943329,5.570142601378045,4.104247458785106,2.1431504958032246,2.287179667253961,2.02286416671761,1.0662243611071132
