date,FUTU SECURITIES INTERNATIONAL,VALUABLE CAPITAL LTD,LONG BRIDGE HK LTD,CHINA SUNRISE SECURITIES (INTL) LTD,UZEN SECURITIES LTD,CMB WING LUNG BANK LTD,THE HONGKONG AND SHANGHAI BANKING,TIGER BROKERS (HK) GLOBAL LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-06-06,1.6743224,0.20149999999999998,0.6178786000000001,9.549000000000001,0.0,0.8425,0.729,0.7204999999999999,1.087,0.775,16.196701
2024-06-07,1.7128224,0.217,0.6333786,9.605,0.0,0.8635,0.6585,0.731,1.133,0.815,16.369201
2024-06-11,1.7253224,0.23349999999999999,0.6418786,9.605,0.0,0.8635,0.6475,0.7365,1.13,0.8555,16.438701000000002
2024-06-12,1.7438223999999998,0.232,0.6503786,9.605,0.0,0.8665,0.672,0.7005,1.1365,0.8604999999999999,16.467201
2024-06-13,1.7363224,0.26849999999999996,0.7408785999999999,9.605,0.0,0.8340000000000001,0.8775,0.7885,1.1355,0.8515,16.837701
2024-06-14,2.0508224,0.0435,0.9193786,9.362,0.0,0.8614999999999999,0.924,0.895,1.131,0.712,16.899201
2024-06-17,2.3948224000000002,0.046,1.0133786,9.362,0.0,1.012,0.989,0.971,1.236,0.7175,17.741701000000003
2024-06-18,2.6328224000000002,0.059000000000000004,1.0223786000000001,9.149500000000002,0.0,1.024,0.9865,0.968,1.2415,0.77,17.853701
2024-06-19,2.6768224,0.09,1.0348786,9.149500000000002,0.0,1.028,0.9125,0.9585,1.24,0.7264999999999999,17.816701
2024-06-20,2.6418224,0.036000000000000004,1.0938786,9.149500000000002,0.0,0.9985,0.9355,0.9464999999999999,1.213,0.757,17.771701
2024-06-21,2.6578224,0.040499999999999994,1.1088786,9.149500000000002,0.0,1.022,0.9155,0.9485,1.216,0.7805000000000001,17.839201
2024-06-24,2.6413224,0.0665,1.1138786,9.149500000000002,0.0,1.078,0.9115,0.9504999999999999,1.214,0.7745,17.899701
2024-06-25,2.6523224,0.074,1.1073786,9.149500000000002,0.0,1.0835,0.9115,0.9615,1.222,0.7715,17.933200999999997
2024-06-26,2.6463224,0.073,1.1238786,9.1455,0.0,1.0545,0.8785,0.967,1.2045,0.695,17.788201
2024-06-27,2.6723224,0.076,1.1343786,9.1455,0.0,1.0695,0.8815,0.9674999999999999,1.2005,0.6705,17.817701
2024-06-28,2.6893224,0.037,1.1393786,8.813,0.0,1.081,0.8880000000000001,1.1995,1.202,0.6995,17.748701
2024-07-02,2.7183224,0.037,1.1193786000000001,8.813,0.0,1.094,0.905,1.229,1.202,0.703,17.820701
2024-07-03,2.7278224,0.037,1.1193786000000001,8.813,0.0,1.1004999999999998,0.9039999999999999,1.2409999999999999,1.202,0.696,17.840701
2024-07-04,2.7168224000000003,0.0395,1.1478785999999999,8.813,0.0,1.1575,0.9185000000000001,1.2975,1.207,0.713,18.010701
2024-07-05,2.7388224,0.039,1.1448786,8.813,0.0,1.176,0.9155,1.2959999999999998,1.187,0.713,18.023201
2024-07-08,2.6743224,0.0385,1.1938786,8.813,0.0,1.2075,0.9155,1.295,1.167,0.746,18.050701
2024-07-09,2.6768224,0.0385,1.2258786000000002,8.813,0.0,1.2365,0.9175000000000001,1.2935,1.114,0.746,18.061701
2024-07-10,2.6663224,0.0385,1.2258786000000002,8.813,0.0,1.2785,0.9129999999999999,1.2935,1.1235,0.753,18.105201
2024-07-11,2.7128224,0.0585,1.2223786,8.793,0.0,1.3,0.9405,1.2890000000000001,1.1504999999999999,0.7565,18.223201
2024-07-12,2.6388224,0.8920000000000001,1.2238786,7.959,0.0,1.302,0.9405,1.2890000000000001,1.1504999999999999,0.7595000000000001,18.155201
2024-07-15,2.6373224,0.89,1.2248786,7.959,0.0,1.302,0.9435000000000001,1.2890000000000001,1.1305,0.7845,18.160701000000003
2024-07-16,2.6353224,2.682,1.2458786,6.167,0.0,1.3034999999999999,0.9435000000000001,1.2890000000000001,1.1344999999999998,0.7854999999999999,18.186201
2024-07-17,2.6013224,2.682,1.2428786,6.167,0.0,1.316,0.9475000000000001,1.2865,1.1515,0.7865000000000001,18.181200999999998
2024-07-18,2.6008224,3.4395000000000002,1.2423785999999999,5.4094999999999995,0.0,1.3155000000000001,0.9475000000000001,1.6049999999999998,1.1555,0.771,18.486701
2024-07-19,2.6457424,3.4395000000000002,1.2513786,5.4094999999999995,0.0,1.3295,0.9535,1.6265,1.1565,0.7355,18.547621
2024-07-22,2.6752424,3.4395000000000002,1.2513786,5.4094999999999995,0.0,1.3325,0.9145000000000001,1.624,1.1565,0.7270000000000001,18.530121
2024-07-23,2.6742424000000002,3.4395000000000002,1.2513786,5.4094999999999995,0.0,1.3325,0.9145000000000001,1.624,1.1565,0.73,18.532121
2024-07-24,2.6547424,3.4395000000000002,1.2508785999999998,5.4094999999999995,0.0,1.3259999999999998,0.9145000000000001,1.6235,1.1625,0.728,18.509121
2024-07-25,2.6822424000000002,3.44,1.2503786,5.4094999999999995,0.0,1.3325,0.924,1.593,1.1655,0.7250000000000001,18.522121
2024-07-26,2.6897424,3.4395000000000002,1.2503786,5.4094999999999995,0.0,1.3355000000000001,0.924,1.593,1.164,0.722,18.527621
2024-07-29,2.6792423999999997,3.4395000000000002,1.2498786,4.17,0.0,1.3379999999999999,0.927,2.781,1.1645,0.7575000000000001,18.506621000000003
2024-07-30,2.7172424,3.4389999999999996,1.2518786,4.17,0.0,1.3435000000000001,0.9299999999999999,2.8025,1.1645,0.7575000000000001,18.576121
2024-07-31,2.7187424,3.4389999999999996,1.2518786,4.17,0.0,1.3465,0.9299999999999999,2.8025,1.167,0.746,18.571621
2024-08-01,2.7127424,3.44,1.2538786,4.0009999999999994,0.0,1.3515,0.928,2.9715,1.164,0.745,18.567621000000003
2024-08-02,2.7187424,3.44,1.2593786,3.932,0.0,1.3525,0.9289999999999999,3.0745,1.1645,0.745,18.615620999999997
2024-08-05,2.7182424,3.44,1.2583786,3.932,0.0,1.3525,0.9289999999999999,3.0745,1.1645,0.7434999999999999,18.612620999999997
2024-08-06,2.7182424,3.44,1.2583786,3.932,0.0,1.3525,0.9289999999999999,3.0745,1.1645,0.745,18.614121
2024-08-07,2.7227424,3.4410000000000003,1.2808786,3.932,0.0,1.3595,0.936,3.0525,1.167,0.7355,18.627121
2024-08-08,2.7302424,3.4410000000000003,1.2828786,3.932,0.0,1.3555,0.941,3.0385,1.1695,0.7255,18.616121
2024-08-09,2.8832424,3.401,1.2883786,3.932,0.0,1.3635,0.95,3.049,1.1705,0.7255,18.763120999999998
2024-08-12,2.8862424,3.3225,1.2928785999999999,3.932,0.0,1.371,0.951,3.0540000000000003,1.171,0.7835,18.764121
2024-08-13,2.8772424,3.3145000000000002,1.3013786,3.932,0.0,1.3785,0.951,3.0429999999999997,1.1395,0.7969999999999999,18.734121000000002
2024-08-14,2.8767424,3.2634999999999996,1.3073786,3.932,0.0,1.3785,0.951,3.0455,1.1384999999999998,0.8240000000000001,18.717121
2024-08-15,2.8812424,3.0725,1.3208786,3.932,0.0,1.379,0.951,3.0455,1.1384999999999998,0.849,18.569621
2024-08-16,2.8812424,3.0725,1.3208786,3.932,0.0,1.381,0.951,3.0429999999999997,1.1384999999999998,0.839,18.559121
2024-08-19,2.8812424,3.0725,1.3208786,3.932,0.0,1.384,0.951,3.045,1.1384999999999998,0.839,18.564121
2024-08-20,2.9227423999999997,2.8865,1.3303786,3.932,0.0,1.4155,0.992,3.061,1.1684999999999999,0.865,18.573621000000003
2024-08-21,2.9177424,2.8920000000000003,1.3303786,3.932,0.0,1.413,1.0,3.0615,1.1665,0.8645,18.577621
2024-08-22,2.9247424,2.8920000000000003,1.3303786,3.932,0.0,1.413,1.0,3.0615,1.1665,0.8645,18.584621000000002
2024-08-23,2.9247424,2.8920000000000003,1.3303786,3.932,0.0,1.413,1.0,3.064,1.1645,0.8645,18.585120999999997
2024-08-26,2.9227423999999997,2.8925,1.3303786,3.932,0.0,1.4115,1.0025,3.066,1.1645,0.8625,18.584621000000002
2024-08-27,2.9307423999999997,2.8925,1.3303786,3.932,0.0,1.4120000000000001,1.0025,3.064,1.1645,0.8625,18.591121
2024-08-28,2.9377424,2.9274999999999998,1.3323786,3.932,0.0,1.411,1.0025,3.0589999999999997,1.1645,0.8630000000000001,18.629621
2024-08-29,2.9377424,2.9295,1.3323786,3.932,0.0,1.4104999999999999,1.0025,3.0589999999999997,1.1635,0.8659999999999999,18.633121
2024-08-30,2.8612424,2.9295,1.3348786,3.932,0.0,1.4104999999999999,1.0225,3.058,1.1504999999999999,0.8335,18.532621
2024-09-02,2.8637424,2.9295,1.3348786,3.932,0.0,1.411,1.0225,3.058,1.1504999999999999,0.8305,18.532621
2024-09-03,2.9322424,2.633,1.3423786,3.932,0.0,1.426,1.0465,3.069,1.1504999999999999,0.9825,18.514121
2024-09-04,2.9412424,2.6270000000000002,1.3423786,3.932,0.0,1.4264999999999999,1.0354999999999999,3.0665,1.1504999999999999,0.9724999999999999,18.494121
2024-09-05,3.1867424,2.921,1.9283786,3.932,0.0,1.509,1.0935000000000001,1.0685,1.1860000000000002,1.1055000000000001,17.930621
2024-09-09,3.2092424,2.9274999999999998,2.0068786000000003,3.9765,0.0,1.409,1.0995,1.069,1.184,1.0965,17.978120999999998
2024-09-10,3.1742424,2.8935,1.2988786,3.9765,0.0,1.3885,1.0699999999999998,1.0635000000000001,1.1464999999999999,1.09,17.101621
2024-09-11,3.1647424,2.8915,1.2898786,3.9765,0.0,1.3860000000000001,1.086,1.05,1.1464999999999999,1.085,17.076121
2024-09-12,3.1662424000000002,2.8915,1.2898786,3.9765,0.0,1.387,1.0885,1.0505,1.1464999999999999,1.0815,17.078121
2024-09-13,3.1717424000000003,2.8385000000000002,1.2898786,3.9765,0.0,1.3875,1.0945,1.0525,1.1405,1.078,17.029621
2024-09-16,3.1827424,2.7785,1.3008785999999999,3.9765,0.0,1.407,1.043,1.058,1.1405,1.0999999999999999,16.987121
2024-09-17,3.2127424,2.7125,1.3018786,3.9765,0.0,1.4224999999999999,1.035,1.061,1.1405,1.118,16.980621000000003
2024-09-20,3.2137423999999997,2.7125,1.3018786,3.9765,0.0,1.4224999999999999,1.0354999999999999,1.078,1.1405,1.1175,16.998621
2024-09-23,3.2132424,2.7385,1.3018786,3.9765,0.0,1.422,1.0394999999999999,1.0585,1.1405,1.1520000000000001,17.042621
2024-09-24,3.2147424,2.74,1.3013786,3.9765,0.0,1.422,1.0419,1.0625,1.1405,1.1520000000000001,17.051521
2024-09-25,3.2172424,2.7369999999999997,1.3013786,3.9765,0.0,1.4215,1.0369,1.0625,1.1405,1.158,17.051521
2024-09-26,3.2212424000000004,2.7385,1.3013786,3.9765,0.0,1.422,1.0349000000000002,1.0705,1.1405,1.1655,17.071021000000002
2024-09-27,3.2382424,2.443,1.2898786,3.9765,0.0,1.4205,1.0929,1.0710000000000002,1.1360000000000001,1.1315,16.799521000000002
2024-09-30,3.2562424,2.447,1.2953786,3.9765,0.0,1.4224999999999999,1.1274,1.0710000000000002,1.134,1.1375,16.867521
2024-10-02,3.2717424000000004,2.4475000000000002,1.2993786,3.9765,0.0,1.4245,1.1079,1.0765,1.194,1.141,16.939021
2024-10-03,3.1672423999999997,2.5055,1.2638786000000002,3.9765,0.0,1.422,1.2284,1.0445,1.194,1.0925,16.894521
2024-10-04,3.1342424,2.512,1.2788786,3.9765,0.0,1.414,1.1919000000000002,1.016,1.192,1.0875,16.803021
2024-10-07,3.0042424000000003,2.532,1.2888785999999999,3.9765,0.0,1.344,1.2154,1.016,1.192,1.087,16.656021
2024-10-08,3.0827424,1.4525,1.3238786,4.0115,0.0,1.3515,1.2484,1.011,1.206,1.1795,15.867021000000001
2024-10-09,3.1487424,1.6019999999999999,1.3293786,4.0115,0.0,1.359,1.0689,1.019,1.236,1.1835,15.958021
2024-10-10,3.1397424,2.2689999999999997,1.3298786,4.5245,0.0,1.355,1.0634,1.013,1.2195,1.1715,17.085521
2024-10-14,3.1507424,2.2745,1.3323786,4.5245,0.0,1.358,1.0634,1.013,1.2195,1.1655,17.101521
2024-10-15,3.1952424,2.247,1.3468786,4.2090000000000005,0.0,1.3915,1.0834,1.0245,1.2195,1.1520000000000001,16.869021
2024-10-16,3.1482424,2.331,1.4028786,4.0125,0.0,1.4005,1.0689,1.168,1.2145,0.9894999999999999,16.736021
2024-10-17,3.13492,2.8635,1.3638786,4.0125,0.0,1.4465000000000001,0.9998999999999999,1.2574999999999998,1.1645,0.9655,17.208698599999998
2024-10-18,3.1839199999999996,2.867,1.3603786,4.0125,0.0,1.4605,0.9879000000000001,1.254,1.16,0.9634999999999999,17.2496986
2024-10-21,3.23792,2.8674999999999997,1.3613785999999999,4.0125,0.0,1.456,0.9879000000000001,1.26,1.1360000000000001,0.9570000000000001,17.2761986
2024-10-22,3.35742,2.8825,1.6838786000000001,4.0125,0.658,1.464,0.9919000000000001,1.2815,1.1475000000000002,0.9490000000000001,18.4281986
2024-10-23,3.34992,2.8770000000000002,1.6848786,4.0125,0.658,1.4725,0.9919000000000001,1.2815,1.1475000000000002,0.951,18.426698599999998
2024-10-24,3.32842,2.879,1.6753786,4.0125,0.658,1.459,1.0059,1.323,1.1435,0.8935000000000001,18.3781986
2024-10-25,3.3899199999999996,3.1755,1.6728786,3.675,0.6595,1.4569999999999999,0.9974000000000001,1.3185,1.1235,0.8875,18.356698599999998
2024-10-28,3.4104200000000002,3.1759999999999997,1.7343785999999999,3.675,0.6595,1.484,1.0019,1.2670000000000001,1.1235,0.8985,18.4301986
2024-10-29,3.40842,3.1759999999999997,1.7343785999999999,3.675,0.6595,1.4715,1.0074,1.275,1.122,0.8985,18.4276986
2024-10-30,3.39492,3.1759999999999997,1.7353786,3.675,0.6595,1.4685,1.0074,1.277,1.122,0.8985,18.414198600000002
2024-10-31,3.40542,3.1759999999999997,1.7353786,3.675,0.66,1.469,1.0074,1.2765,1.119,0.8985,18.4221986
2024-11-01,3.3959200000000003,3.1759999999999997,1.7353786,3.675,0.66,1.469,1.0099,1.2765,1.119,0.9039999999999999,18.420698599999998
2024-11-04,3.32392,3.175,1.7328785999999998,3.675,0.66,1.508,1.0099,1.2765,1.131,0.9039999999999999,18.396198599999998
2024-11-05,3.29192,3.175,1.7518786000000002,3.675,0.66,1.528,1.0089000000000001,1.2605,1.1285,0.9039999999999999,18.383698600000002
2024-11-06,3.29392,3.175,1.7703786,3.675,0.66,1.538,1.0089000000000001,1.2645,1.1165,0.894,18.396198599999998
2024-11-07,3.12242,3.175,1.7688786,3.675,0.66,1.5334999999999999,1.0164,1.273,1.1165,0.8959999999999999,18.2366986
2024-11-08,3.12092,3.4604999999999997,1.7688786,2.459,1.3235000000000001,1.5425,1.0144,1.244,1.1185,0.8999999999999999,17.9521986
2024-11-11,3.1164199999999997,3.4604999999999997,1.7698786000000002,2.459,1.3235000000000001,1.5435,1.0194,1.224,1.1185,0.8999999999999999,17.9346986
2024-11-12,3.11842,3.4604999999999997,1.7658786,2.459,1.3235000000000001,1.552,1.0229,1.224,1.1185,0.9039999999999999,17.9486986
2024-11-13,3.11842,3.4604999999999997,1.7658786,2.459,1.3235000000000001,1.552,1.0253999999999999,1.224,1.1185,0.9039999999999999,17.9511986
2024-11-14,3.1164199999999997,3.4610000000000003,1.7658786,2.459,1.3235000000000001,1.552,1.0253999999999999,1.228,1.1185,0.906,17.9556986
2024-11-15,3.1269199999999997,3.4610000000000003,1.7608786,2.459,1.3235000000000001,1.552,1.0274,1.238,1.1205,0.906,17.9751986
2024-11-18,3.12942,3.4625000000000004,1.7608786,2.459,1.3235000000000001,1.552,1.0684,1.2409999999999999,1.1205,0.906,18.0231986
2024-11-19,3.12942,3.4625000000000004,1.7608786,2.459,1.3235000000000001,1.5525,1.0684,1.2409999999999999,1.1205,0.907,18.0246986
2024-11-20,3.13342,3.4635,1.7528786,2.459,1.3235000000000001,1.5630000000000002,1.0684,1.242,1.1205,0.909,18.035198599999998
2024-11-21,3.13642,3.4635,1.7528786,2.459,1.3235000000000001,1.5725,1.0678999999999998,1.2385,1.1195,0.905,18.0386986
2024-11-22,3.1374199999999997,3.4635,1.7588785999999998,2.459,1.3235000000000001,1.5845000000000002,1.0709,1.239,1.0995,0.906,18.0421986
2024-11-25,3.1444199999999998,3.4635,1.7728786,2.459,1.3235000000000001,1.6019999999999999,1.0714,1.2425,1.1004999999999998,0.903,18.0826986
2024-11-26,3.15692,3.4645,1.7903786000000002,2.459,1.3235000000000001,1.6625,1.0749,1.2425,1.1004999999999998,0.9035,18.1781986
2024-11-27,3.15692,3.4645,1.7903786000000002,2.459,1.3235000000000001,1.6625,1.0734000000000001,1.2449999999999999,1.1004999999999998,0.9005000000000001,18.1761986
2024-11-28,3.15692,3.4604999999999997,1.8013786,2.459,1.3235000000000001,1.6625,1.0734000000000001,1.247,1.1004999999999998,0.8995,18.184198600000002
2024-11-29,3.15692,3.4604999999999997,1.8013786,2.459,1.3235000000000001,1.6625,1.0964,1.247,1.1004999999999998,0.8765000000000001,18.184198600000002
2024-12-02,3.1084199999999997,3.4604999999999997,1.8013786,2.459,1.3235000000000001,1.6629999999999998,1.0534,1.247,1.1004999999999998,0.8765000000000001,18.093198599999997
2024-12-03,3.1084199999999997,3.4595000000000002,1.8023786,2.459,1.3235000000000001,1.6629999999999998,1.0534,1.2475,1.1004999999999998,0.8765000000000001,18.0936986
2024-12-04,3.11592,3.4595000000000002,1.8023786,2.459,1.3235000000000001,1.662,1.0534,1.246,1.0959999999999999,0.8765000000000001,18.0941986
2024-12-06,3.10392,3.4575,1.8208786000000001,2.459,1.3235000000000001,1.6740000000000002,1.0534,1.246,1.0959999999999999,0.8785,18.112698599999998
2024-12-09,3.1034200000000003,3.4575,1.8208786000000001,2.459,1.3235000000000001,1.68,1.0534,1.246,1.0959999999999999,0.8785,18.1181986
2024-12-10,3.1034200000000003,3.4575,1.8208786000000001,2.459,1.3235000000000001,1.68,1.0529,1.246,1.0959999999999999,0.8785,18.1176986
2024-12-11,3.1004199999999997,3.456,1.8208786000000001,2.459,1.3235000000000001,1.694,1.0594,1.242,1.097,0.8785,18.1306986
2024-12-12,3.1004199999999997,3.457,1.8398786,2.459,1.3235000000000001,1.7080000000000002,1.0594,1.242,1.0895,0.8785,18.157198599999997
2024-12-13,3.1034200000000003,3.457,1.8493786,2.459,1.3235000000000001,1.7080000000000002,1.0594,1.2425,1.087,0.8785,18.1676986
2024-12-16,3.1034200000000003,3.4465000000000003,1.8453786,2.459,1.857,1.7295,1.0594,1.2405,1.087,0.8785,18.7061986
2024-12-17,3.12492,3.4465000000000003,1.8293785999999999,2.459,1.857,1.7295,1.0589,1.2335,1.089,0.8785,18.7061986
2024-12-18,3.18142,3.404,1.8308786000000001,2.459,1.857,1.7420000000000002,1.0638999999999998,1.2285000000000001,1.089,0.8785,18.7341986
2024-12-19,3.19592,3.3915,1.8073786,2.459,1.857,1.7475,1.0629,1.2385,1.089,0.89,18.7386986
2024-12-20,3.1969200000000004,3.3915,1.8073786,2.459,1.857,1.748,1.0629,1.2385,1.089,0.8909999999999999,18.7411986
2024-12-23,3.2044200000000003,3.3915,2.0568785999999997,2.459,1.617,1.7510000000000001,1.0624,1.2225,1.089,0.8909999999999999,18.7446986
2024-12-27,3.20642,3.3915,2.0583786,2.459,1.617,1.7500000000000002,1.0624,1.2225,1.089,0.89,18.7461986
