date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,DBS BANK LTD,BOCI SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,FUTU SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,DEUTSCHE BANK AG,CHINA INTERNATIONAL CAPITAL CORPORATION,TOTAL_CCASS_PCT
2024-03-15,10.693060147432991,14.098489427501276,10.570385615408213,0.0,5.7790970790580545,4.104163176542165,3.1714846688146183,0.22411314494883827,0.0,0.0,48.64079325970616
2024-03-18,10.745249357442907,14.093400054184707,10.575960792541364,0.0,5.774655444163593,4.104163176542165,3.1204752680735437,0.22411314494883827,0.0,0.0,48.63801723789712
2024-03-19,10.553680719104205,14.089212887956073,10.986479452866273,0.0,5.78390885019372,4.104163176542165,3.187238592580909,0.22411314494883827,0.0,0.0,48.92879682419219
2024-03-20,10.553634452074055,14.084262315729957,10.986942123167779,0.0,5.782058168987695,4.104163176542165,3.1662102273774457,0.22411314494883827,0.0,0.0,48.901383608827935
2024-03-21,10.53695518770475,14.083869045973676,10.988561469223052,0.0,5.782058168987695,4.104163176542165,3.1722712083271793,0.22411314494883827,0.0,0.0,48.89199140170736
2024-03-22,10.546185460219803,14.072001552740037,10.958765594340104,0.0,5.773498768409828,4.266097782069385,3.062734014445552,0.22163785883577933,0.0,0.0,48.90092103106049
2024-03-25,10.550095024267533,14.05391114395114,10.977094046999127,0.0,5.775164381495251,4.312364812220018,3.082119900078668,0.19437977682362362,0.0,0.0,48.94512908583536
2024-03-26,10.551066631900694,14.048937438209947,10.915871199352301,0.0,5.779976152630917,4.312364812220018,3.1947801184954625,0.19437977682362362,0.0,0.0,48.99737612963296
2024-03-27,10.54882268093839,14.017082587951235,10.832039967422366,0.0,5.7797448174801636,4.312364812220018,3.1991523528446972,0.1944723108839249,0.0,0.0,48.883679529740796
2024-03-28,10.476229710632044,14.007829181921108,10.872146681309534,0.0,5.7830991771660845,4.312364812220018,3.1969084018823914,0.19896701406196854,0.0,0.0,48.847544979193145
2024-04-02,10.47759458802149,14.00778291489096,10.854588343367368,0.0,5.785181193522862,4.312364812220018,3.23910393337977,0.19235082875042783,0.0,0.0,48.86896661415289
2024-04-03,10.451661917622058,14.00778291489096,10.84484913352066,0.0,5.7879572153319,4.312364812220018,3.2438694374852854,0.1918650249338462,0.0,0.0,48.84035045600473
2024-04-05,10.427521585703632,14.00273980860454,10.847763956420149,0.0,5.750342119819436,4.289231297144702,3.2805591923947386,0.19560159655584156,0.0,0.0,48.79375955664303
2024-04-08,10.407385480176625,13.969566347986534,10.778331718278546,0.0,5.756218032648565,4.298484703174829,3.3015412905680512,0.1908129589352509,0.0,0.0,48.7023405317684
2024-04-09,10.413168858945452,13.969566347986534,10.700505946862163,0.0,5.765910975465124,4.298484703174829,3.3089208818770777,0.1908129589352509,0.0,0.0,48.647370673246435
2024-04-10,10.437227714623782,13.969126811200102,10.700922350133519,0.0,5.765910975465124,4.298484703174829,3.3116506366559646,0.19298750935233072,0.0,0.0,48.676310700605654
2024-04-11,10.463553654779494,13.968363405202618,10.659201055695185,0.0,5.76567964031437,4.298484703174829,3.321297312442372,0.19826195078950304,0.0,1.3780887548351042,50.052930477233474
2024-04-12,10.463553654779494,13.968363405202618,10.660172663328348,0.0,5.765656506799295,4.298484703174829,3.3215286475931247,0.19895595624176257,0.0,1.3780887548351042,50.05480429195458
2024-04-15,10.475583082618659,13.960683078197613,10.662370347260502,0.0,5.764268495894776,4.298484703174829,3.327797830178536,0.19527772734478713,0.0,1.3780887548351042,50.0625540195048
2024-04-16,10.481111992721658,13.953488555009189,10.660565933084628,0.0,5.78203503547262,4.298484703174829,3.3445233615779904,0.19402851753071998,0.0,1.3780887548351042,50.092326853406746
2024-04-17,10.469128831912645,13.927972287881113,10.660866668780606,0.0,5.782127569532921,4.298484703174829,3.3645338521181394,0.19511579273925989,0.0,1.3780887548351042,50.07631846097462
2024-04-18,10.468110957249332,13.92730141594393,10.660843535265533,0.0,5.784140185344474,4.298484703174829,3.416214124796398,0.1953694285985457,0.0,1.3780887548351042,50.12855310520814
2024-04-19,10.538842188529445,13.924201524923838,10.573260047190383,0.0,5.784140185344474,4.298484703174829,3.429330827844103,0.21284629030061614,0.0,1.3780887548351042,50.139194522142795
2024-04-22,10.546126886159632,13.924108990863537,10.5692116820522,0.0,5.784140185344474,4.298484703174829,3.432153116683292,0.2127768897553902,0.0,1.3780887548351042,50.14509120886845
2024-04-23,10.53951070084809,13.870647437524477,10.567453534906477,0.0,5.769797405997777,4.298484703174829,3.4857072040826513,0.21138887885087115,0.0,1.3780887548351042,50.12107862022028
2024-04-24,8.316588103745792,13.86812588438127,10.559312850951473,0.0,5.756680702950072,4.298484703174829,3.5152024358036806,2.4456468983400756,0.0,1.3780887548351042,50.13813033418229
2024-04-25,8.307751100987021,13.853829372064721,10.549349246008534,0.0,5.74592361844005,4.298484703174829,3.53708674106493,2.45249441880237,0.0,1.3780887548351042,50.12300795537756
2024-04-26,8.310897259037265,13.853135366612463,10.550621589337677,0.0,5.740209640216446,4.298484703174829,3.489061563768572,2.4519854814707127,0.0,1.3780887548351042,50.07248435845306
2024-04-29,8.32924213649199,13.821558118534655,10.485570144945884,0.0,5.7316965066687295,4.307738109204955,3.4208870948416124,2.4475669800913273,0.0,1.3780887548351042,49.922347845614254
2024-04-30,8.326188512502048,13.819175366481899,10.479550804323287,0.0,5.729383155161198,4.3100514607124865,3.4204475580551814,2.449764664023482,0.0,1.3780887548351042,49.91265027609468
2024-05-02,8.33472477956484,13.742487764007222,10.42672260035996,0.0,5.734009858176262,4.3193048667426135,3.5331077764719754,2.4272099957623796,0.0,1.3780887548351042,49.895656395920355
2024-05-03,8.351866714235651,13.742001960190638,10.400813063475606,0.0,4.820190115807325,4.321618218250145,3.582428430612552,2.4277189330940367,0.0,1.3780887548351042,49.02472619050106
2024-05-06,8.334470357166044,13.742001960190638,10.393387158869398,0.0,4.815563412792261,4.321618218250145,3.5172150516152327,2.4302867532673966,0.0,1.3780887548351042,48.93263166698622
2024-05-07,8.33279549067459,13.742001960190638,10.383594418068807,0.0,4.816026083093767,4.321618218250145,3.5275788663689753,2.4302867532673966,0.0,1.3780887548351042,48.931990544749425
2024-05-08,8.343043637852956,13.734645502396688,10.367747960242212,0.0,4.808623358269666,4.3193048667426135,3.5805083488613008,2.4302867532673966,0.0,1.3780887548351042,48.962249182467936
2024-05-09,8.357085681503673,13.73048146968313,10.363583927528657,0.0,4.8123941212269425,4.321618218250145,3.553349602162878,2.4302867532673966,0.0,1.3780887548351042,48.946888528457926
2024-05-10,8.35245897848861,13.683474167050088,10.353798450651798,0.0,4.8123941212269425,4.321618218250145,3.550642980899066,2.4302867532673966,0.0,1.3780887548351042,48.88276242466915
2024-05-13,8.359584101131807,13.640121959798943,10.35004619450658,0.0,4.811006110322424,4.321618218250145,3.5570278310598535,2.4302867532673966,0.0,1.3780887548351042,48.847779923172254
2024-05-14,8.359584101131807,13.63549525678388,10.337762298001588,0.0,4.811006110322424,4.321618218250145,3.549509438660375,2.429523347269911,0.0,1.3780887548351042,48.82258752525524
2024-05-16,8.34924341989314,13.618422722658297,10.328393224396084,0.0,4.811006110322424,4.321618218250145,3.5636208828563194,2.429523347269911,0.0,1.3780887548351042,48.799916680481424
2024-05-17,8.351533637885597,13.618422722658297,10.420759659247118,0.0,4.811006110322424,4.321618218250145,3.5711855422859475,2.429523347269911,0.0,1.3780887548351042,48.90213799275454
2024-05-20,8.366524155654401,13.599615174902063,10.375294205393843,0.0,4.811283712503328,4.321618218250145,3.4794842885273902,2.4282741374558445,0.0,1.3780887548351042,48.76018264752212
2024-05-21,8.335918515209757,13.586267136703606,10.478080900775401,0.0,4.80633314027721,4.320322741405928,3.400899737816538,2.4337336470136193,0.0,1.3734620518200407,48.735017871022094
2024-05-22,8.377188706104123,13.586197736158379,10.467596560408117,0.0,4.80929423020685,4.321618218250145,3.4094591383944057,2.442038578925658,0.0,1.3780887548351042,48.79148192328278
2024-05-23,8.384683964988525,13.584347054952353,10.446961464960934,0.0,4.812070252015889,4.3230062291546645,3.43206058262299,2.442038578925658,0.0,1.3780887548351042,48.80325688245612
2024-05-24,8.320372793079144,13.584347054952353,10.438587132503669,0.0,4.811607581714383,4.3230062291546645,3.444506413733511,2.451291984955785,0.0,1.3780887548351042,48.751807944928615
2024-05-27,8.324421158217325,13.584347054952353,10.431855279616752,0.0,4.811607581714383,4.3276329321697276,3.501599928939394,2.451291984955785,0.0,1.3780887548351042,48.81084467540082
2024-05-28,8.303647261679691,13.303344247332477,10.58548726658344,0.0,4.814846273824927,4.30079805468236,3.5584852425095987,2.4281584698804677,0.0,1.3780887548351042,48.672855571328064
2024-05-29,8.328631457961034,13.253352721254716,10.578527687374121,0.0,4.816326818789747,4.302186065586879,3.5598732534141178,2.4281584698804677,0.0,1.3788521608325897,48.64590863509367
2024-05-30,8.330158269956003,13.248610350664276,10.57586733314046,0.0,4.816326818789747,4.302648735888385,3.5438879944970734,2.4281584698804677,0.0,1.3788521608325897,48.624510133649004
2024-05-31,8.339134073805226,13.233388497744716,10.574201720055038,0.0,4.815864148488241,4.302648735888385,3.5597807193538165,2.4281584698804677,0.0,1.3788521608325897,48.63202852604848
2024-06-03,8.339134073805226,13.232463157141705,10.56860336313978,0.0,4.81581788145809,4.302648735888385,3.5814568229793884,2.4281584698804677,0.0,1.3788521608325897,48.64713466512563
2024-06-04,8.34040641713437,13.213493674779944,10.557892545659907,0.0,4.81581788145809,4.302648735888385,3.6066492208964087,2.4281584698804677,0.0,1.3788521608325897,48.64391910653016
2024-06-05,8.34040641713437,13.213493674779944,10.546717114663263,0.0,4.81581788145809,4.302648735888385,3.5797218093487397,2.423531766865404,0.0,1.3788521608325897,48.60118956097079
2024-06-06,8.342187697795168,13.213493674779944,10.544126160974828,0.0,4.820444584473154,4.302648735888385,3.762268376808067,2.423531766865404,0.0,1.3788521608325897,48.78755315841754
2024-06-07,8.340961621496175,13.18802367468202,10.537186106452232,0.0,4.81581788145809,4.302648735888385,3.7584976138507904,2.423531766865404,0.0,1.3788521608325897,48.74551956152569
2024-06-11,8.351140368129316,13.182749233244847,10.536052564213543,0.0,4.81581788145809,4.304962087395917,3.770341973569353,2.423531766865404,0.0,1.3788521608325897,48.76344803570906
2024-06-12,8.353129850425793,13.179695609254907,10.536006297183393,0.0,4.817529761573663,4.304962087395917,3.7890338537502095,2.423531766865404,0.0,1.3788521608325897,48.782741387281874
2024-06-13,8.34771660789817,13.174930105149391,10.53591376312309,0.0,4.818084965935471,4.304962087395917,3.8211200391596742,2.423531766865404,0.0,1.3788521608325897,48.80511149635971
2024-06-14,8.309916444265102,13.17400476454638,10.53521975767083,0.0,4.820074448231948,4.304962087395917,3.8207961699486197,2.423531766865404,0.0,1.3788521608325897,48.76735759975679
2024-06-17,8.321899605074115,13.17122874273734,10.257779511372553,0.0,4.820074448231948,4.304962087395917,3.8291242353757338,2.423531766865404,0.0,1.3788521608325897,48.5074525578856
2024-06-18,8.24308371921251,13.156885963390645,10.257432508646422,0.0,4.825163821548519,4.307275438903448,3.926354399237292,2.424248905832739,0.0,1.3788521608325897,48.519296917604166
2024-06-19,8.23473252027032,13.156885963390645,10.257293707555972,0.0,4.825163821548519,4.307275438903448,3.9463186227472904,2.424248905832739,0.0,1.3788521608325897,48.530771141081516
2024-06-20,8.237693610199962,13.15679342933034,10.257178039980595,0.0,4.825163821548519,4.307275438903448,3.9463186227472904,2.424248905832739,0.0,1.3788521608325897,48.533524029375485
2024-06-21,8.264065817385822,13.15679342933034,10.237236949985672,0.0,4.825163821548519,4.307275438903448,3.9506677235814496,2.424248905832739,0.0,1.3788521608325897,48.54430424740058
2024-06-24,8.266703038104408,13.15679342933034,10.455091738834152,0.0,4.830715865166594,4.307275438903448,3.9548317562950066,2.4247347096493206,0.0,1.3788521608325897,48.774998137115865
2024-06-25,8.266679904589333,13.125540050463588,10.582996943685583,0.0,4.833885156731912,4.307275438903448,3.9599905301568024,2.424919777769923,0.0,1.3788521608325897,48.88013996313318
2024-06-26,8.260295054428546,13.12484604501133,10.58676770664286,0.0,4.833885156731912,4.307275438903448,3.959689794460824,2.424919777769923,0.0,1.3788521608325897,48.87653113478143
2024-06-27,8.260063719277792,13.124337107679674,10.586004300645374,0.0,4.831849407405285,4.307275438903448,3.961077805365343,2.424919777769923,0.0,1.3788521608325897,48.87437971787943
2024-06-28,8.255066880021523,13.124337107679674,10.585911766585072,0.0,4.831849407405285,4.307275438903448,3.9614016745763974,2.424919777769923,0.0,1.3788521608325897,48.86961421377391
2024-07-02,8.250440177006462,13.121746153991237,10.581516398720762,0.0,4.831849407405285,4.307275438903448,3.9634836909331757,2.424919777769923,0.0,1.3788521608325897,48.86008320556288
2024-07-03,8.250440177006462,13.121746153991237,10.581516398720762,0.0,4.831849407405285,4.307275438903448,3.963506824448251,2.424919777769923,0.0,1.3788521608325897,48.86010633907796
2024-07-04,8.250440177006462,13.117697788853055,10.58350588101724,0.0,4.8314792711640795,4.307275438903448,3.9633680233577993,2.424919777769923,0.0,1.3788521608325897,48.8575385189046
2024-07-05,8.250810313247666,13.111035336511364,10.588063183487078,0.0,4.8314792711640795,4.307275438903448,3.964362764506038,2.424919777769923,0.0,1.3788521608325897,48.85679824642219
2024-07-08,8.184000721710149,13.111035336511364,10.588086317002151,0.0,4.8314792711640795,4.307275438903448,3.9642239634155856,2.424919777769923,0.0,1.3788521608325897,48.789872987309295
2024-07-09,8.18330671625789,13.101781930481238,10.520351384861623,0.0,4.8314792711640795,4.307275438903448,3.93570033932772,2.424919777769923,0.0,1.3788521608325897,48.683667019598516
2024-07-10,8.211043800833195,13.101781930481238,10.520397651891775,0.0,4.8314792711640795,4.307275438903448,3.948030502862864,2.424919777769923,0.0,1.3788521608325897,48.72378053473911
2024-07-11,8.213125817189974,13.101504328300335,10.384520637745391,0.0,4.8357821049680885,4.307275438903448,3.9461104211116127,2.424110104742287,0.0,1.3788521608325897,48.591281013793726
2024-07-12,8.220181539287946,13.08042969606672,10.389147340760454,0.0,4.835920906058541,4.307275438903448,3.9468738271090977,2.424110104742287,0.0,1.3788521608325897,48.58279101376108
2024-07-15,8.231678896280378,13.08042969606672,10.305866686489313,0.0,4.8465623229931865,4.307275438903448,3.9515005301241612,2.424110104742287,0.0,1.3788521608325897,48.526275836432085
2024-07-16,8.216086907119614,13.079851358189837,10.174625628764025,0.0,4.8465623229931865,4.307275438903448,3.958949521978414,2.4229302954734457,0.0,1.3788521608325897,48.385133634254565
2024-07-17,8.221338215041712,13.079851358189837,10.174671895794173,0.0,4.8465623229931865,4.307275438903448,3.9630672876618203,2.4229302954734457,0.0,1.3788521608325897,48.39454897489021
2024-07-18,8.261636798302915,13.079828224674761,10.175458435306735,0.0,4.8521143666112625,4.307275438903448,3.997420557548666,2.4229302954734457,0.0,1.3788521608325897,48.475516277653824
2024-07-19,8.258282438616993,13.078023810498888,10.167893775877108,0.0,4.8530397072142755,4.307275438903448,4.009519385933056,2.4239250366216845,0.0,1.3788521608325897,48.47681175449804
2024-07-22,25.422921914200934,13.07800067698381,10.16787064236203,0.0,4.8530397072142755,4.3063500983004355,4.0086865793903455,2.4247578431643957,0.0,1.3788521608325897,65.64047962244882
2024-07-23,25.435067009615477,13.019750486024162,10.172242876711266,0.0,4.8576664102293385,4.307275438903448,4.024741238852616,2.4247578431643957,0.0,1.3788521608325897,65.62035346433329
2024-07-24,25.40268008851003,13.019750486024162,10.172219743196191,0.0,4.8576664102293385,4.306442632360738,4.0419525740686515,2.4247578431643957,0.0,1.3788521608325897,65.60432193838611
2024-07-25,25.399904066700994,13.013481303438754,10.17760985220874,0.0,4.85997976173687,4.306442632360738,4.074964100081129,2.4247578431643957,0.0,1.3788521608325897,65.63599172052422
2024-07-26,25.39988093318592,13.013481303438754,10.177748653299192,0.0,4.85997976173687,4.306442632360738,4.074894699535903,2.4247578431643957,0.0,1.3788521608325897,65.63603798755436
2024-07-29,25.400343603487425,13.013481303438754,10.177771786814267,0.0,4.85997976173687,4.306442632360738,4.079984072852473,2.4247578431643957,0.0,1.3788521608325897,65.64161316468751
2024-07-30,25.400343603487425,13.013481303438754,10.177794920329342,0.0,4.860905102339883,4.306442632360738,4.080215408003226,2.4247578431643957,0.0,1.3788521608325897,65.64279297395636
2024-07-31,25.40029733645727,13.012278360654836,10.177794920329342,0.0,4.860905102339883,4.306442632360738,4.07910499927961,2.4247578431643957,0.0,1.3788521608325897,65.64043335541866
2024-08-01,25.40029733645727,13.011353020051821,10.177794920329342,0.0,4.860905102339883,4.306442632360738,4.078804263583632,2.4247578431643957,0.0,1.3788521608325897,65.63920727911969
2024-08-02,25.396919843256278,13.010404545933735,10.177771786814267,0.0,4.861298372096163,4.306442632360738,4.077462519709264,2.4247578431643957,0.0,1.3788521608325897,65.63390970416742
2024-08-05,25.395069162050255,13.010404545933735,10.182861160130836,0.0,4.861298372096163,4.306442632360738,4.07723118455851,2.4249429112849987,0.0,1.3788521608325897,65.63710212924782
2024-08-06,25.393218480844226,13.002562284323202,10.183023094736363,0.0,4.8610670369454105,4.306442632360738,4.077393119164037,2.4249429112849987,0.0,1.3788521608325897,65.62750172049157
2024-08-07,25.411031287452225,12.999346725727733,10.183624566128323,0.0,4.8610670369454105,4.297189226330611,4.095090258196655,2.4249429112849987,0.0,1.3788521608325897,65.65114417289854
2024-08-08,25.412349897811517,12.990093319697607,10.184480506186109,0.0,4.8610670369454105,4.297189226330611,4.109803173784557,2.4253130475262035,0.0,1.3788521608325897,65.65914836911459
2024-08-09,25.412349897811517,12.982320458632302,10.189037808655947,0.0,4.8610670369454105,4.297189226330611,4.110265844086063,2.42577571782771,0.0,1.3788521608325897,65.65685815112215
2024-08-12,25.412349897811517,12.973159586662476,10.191836963980059,0.0,4.8610670369454105,4.297189226330611,4.112625462623745,2.42577571782771,0.0,1.3788521608325897,65.65285605301412
2024-08-13,25.41693033379643,12.973159586662476,10.196463666995124,0.0,4.8610670369454105,4.297189226330611,4.117668568910164,2.42577571782771,0.0,1.3648332506969474,65.65308738816486
2024-08-14,25.42077049729893,12.973159586662476,10.196463666995124,0.0,4.8610670369454105,4.297189226330611,4.118848378179005,2.42577571782771,0.0,1.3648332506969474,65.65810736093621
2024-08-15,25.426993412854188,12.954930376783125,10.197180805962457,0.0,4.8610670369454105,4.297189226330611,4.118061838666445,2.42577571782771,0.0,1.3648332506969474,65.64603166606689
2024-08-16,25.426993412854188,12.954930376783125,10.199725492620743,0.0,4.8610670369454105,4.297189226330611,4.118177506241821,2.42577571782771,0.0,1.3648332506969474,65.64869202030056
2024-08-19,25.435969216703413,12.902694899743059,10.203727590728773,0.0,4.8610670369454105,4.297189226330611,4.140732683440255,2.42577571782771,0.0,1.3648332506969474,65.63198962241617
2024-08-20,25.435946083188337,12.838476261893977,10.203727590728773,0.0,4.8610670369454105,4.297189226330611,4.1457295226965245,2.42577571782771,0.0,1.3648332506969474,65.5727446903083
2024-08-21,25.44936352193202,12.825614027512103,10.203704457213696,0.0,4.8610670369454105,4.297189226330611,4.139761075807092,2.42577571782771,0.0,1.3648332506969474,65.56730831426559
2024-08-22,25.44936352193202,12.825614027512103,10.208331160228761,0.0,4.8610670369454105,4.297189226330611,4.139506607141264,2.42577571782771,0.0,1.3648332506969474,65.57168054861484
2024-08-23,25.449687391143076,12.825614027512103,10.20823862616846,0.0,4.8610670369454105,4.297189226330611,4.139506607141264,2.42577571782771,0.0,1.3648332506969474,65.57191188376558
2024-08-26,25.444759952432033,12.824688686909088,10.20823862616846,0.0,4.8610670369454105,4.297189226330611,4.1488062802015415,2.42577571782771,0.0,1.3648332506969474,65.57535877751181
2024-08-27,25.444690551886808,12.80354465413025,10.20823862616846,0.0,4.861992377548423,4.297189226330611,4.172934536425097,2.42577571782771,0.0,1.3648332506969474,65.57919894101431
2024-08-28,25.442839870680782,12.80076863232121,10.212865329183524,0.0,4.861992377548423,4.297189226330611,4.170227915161285,2.42577571782771,0.0,1.3648332506969474,65.57649231975049
2024-08-29,25.442839870680782,12.80076863232121,10.213860070331762,0.0,4.861992377548423,4.297189226330611,4.163843065000497,2.42577571782771,0.0,1.3648332506969474,65.57110221073795
2024-08-30,25.443765211283797,12.791515226291084,10.213790669786537,0.0,4.8610670369454105,4.297189226330611,4.156694808842224,2.42577571782771,0.0,1.369459953712011,65.55925785101938
2024-09-02,25.49324178531598,12.791515226291084,10.218602440922202,0.0,4.8610670369454105,4.297189226330611,4.155075462786952,2.42577571782771,0.0,1.369459953712011,65.61192685013197
2024-09-03,25.50860243932599,12.77849105730368,10.227491123953651,0.0,4.85958649198059,4.280301760325629,4.14758020390255,2.42084286587414,0.0,1.3740866567270744,65.5969825993933
2024-09-04,25.48290110407731,12.77751944967052,10.231678290182284,0.0,4.864213194995654,4.282615111833161,4.159239495500509,2.42084286587414,0.0,1.3764000082346062,65.5954095203682
2024-09-05,25.486070395642628,12.776594109067505,10.228740333767718,0.0,4.864213194995654,4.28400312273768,4.162269985975376,2.42084286587414,0.0,1.3764000082346062,65.59913401629531
2024-09-09,25.48183696238385,12.77657097555243,10.22883286782802,0.0,4.862640115970532,4.28400312273768,4.163750530940196,2.42084286587414,0.0,1.3764000082346062,65.59487744952145
2024-09-10,25.48359510952957,12.763477406019799,10.22883286782802,0.0,4.86254758191023,4.286409008305513,4.163172193063313,2.42084286587414,0.0,1.3995335233099233,65.6084105558405
2024-09-11,25.481328025052193,12.748163019039941,10.228647799707417,0.0,4.862084911608725,4.286409008305513,4.178047043256742,2.42084286587414,0.0,1.3995335233099233,65.60505619615459
2024-09-12,25.4782281340321,12.748163019039941,10.228647799707417,0.0,4.862084911608725,4.286409008305513,4.19100181169892,2.42084286587414,0.0,1.4018468748174548,65.6172244250842
2024-09-13,25.49157373579014,12.754979550446432,10.234112554304135,0.0,4.864693529957302,4.284357329307337,4.20530940663586,2.422141702738108,0.0,1.4025989973216946,65.65976680650101
2024-09-16,25.491944070617794,12.754794383032605,10.234320867644692,0.0,4.864670384030574,4.284357329307337,4.206813891873215,2.422141702738108,0.0,1.4028536025157086,65.66189623176002
2024-09-17,25.473126432187488,12.754794383032605,10.232469193506407,0.0,4.864600946250388,4.284357329307337,4.221488409419114,2.422141702738108,0.0,1.435419921422773,65.68839831786421
2024-09-19,25.49868519374352,12.75715954603634,10.233857328734548,0.0,4.864762198024467,4.285151791620547,4.2349575336206975,2.4228455007576475,0.0,1.4356860960070918,65.73310518854485
2024-09-20,25.49137320158331,12.760406060082774,10.236438542464489,0.0,4.865073965791215,4.286242301262008,4.2822317092959885,2.423647329052338,0.0,1.4360514575172412,65.78146456704937
2024-09-23,25.472014693496657,12.760406060082774,10.236646947455853,0.0,4.865073965791215,4.286242301262008,4.282625363168564,2.4240409829249137,0.0,1.4558499316967692,65.78290024587876
2024-09-24,25.48949755666104,12.759410347346261,10.232941969831613,0.0,4.859516499354856,4.281611079231708,4.290753157831738,2.424388324577186,0.0,1.481298496753262,65.81941743158767
2024-09-25,25.519043645942354,12.774200386909088,10.30136986136231,0.0,4.8697859864209425,4.286574098331384,4.299969254074232,2.4279635858240436,0.0,1.487165288632232,65.96607210749659
2024-09-26,25.542226597442774,12.773667179024578,10.30130031250781,0.0,4.8697859864209425,4.270832874262596,4.283857102781437,2.4279635858240436,0.0,1.487165288632232,65.95679892689641
2024-09-27,25.54528674704083,12.740075082300464,10.306029634613896,0.0,4.937016545772172,4.110406849879662,4.241826411711169,2.428496793708553,0.0,1.6058851832659031,65.91502324829264
2024-09-30,25.63776354057602,12.697302536782182,10.379628040717357,0.0,4.942580454132274,4.110314118073661,4.206008751643013,2.42886772093256,0.0,1.6058851832659031,66.00835034612297
2024-10-02,25.64413885223864,12.683045021609422,10.378933943149436,0.0,4.932913163356598,4.091767756873321,4.195553240516322,2.424572847337591,0.0,1.6058851832659031,65.95681000834723
2024-10-03,25.64478797488065,12.65742786020145,10.383222789177013,0.0,4.936576069693664,4.096404347173406,4.116197997530372,2.5152413706557493,0.0,1.5966120026657333,65.94647041197804
2024-10-04,25.713780438545914,12.65742786020145,10.353358371956459,0.0,4.944064163028301,4.101040937473491,4.176705500946477,2.4235275280544375,2.1623520129910956,1.5898425808276095,68.12209939402524
2024-10-07,25.728478429797182,12.65742786020145,10.395289469067082,0.0,4.9543342105429895,4.098722642323448,4.1834563764234005,2.423676779896197,2.1623520129910956,1.5898425808276095,68.19358036207046
2024-10-08,25.739863891879374,12.670872716581291,10.403801831793057,0.0,4.971502244610128,4.102148046650413,4.171074595809708,2.427597274957991,2.164648886619642,1.5915313287629616,68.24304081766456
2024-10-09,25.821475031780377,12.681467737439528,10.414638075270478,0.0,5.019511814777285,4.1044167962474845,4.118585301838849,2.4278154576593125,2.16645890402077,1.590353607600125,68.34472272663422
2024-10-10,25.792843241823704,12.657859328763704,10.243347808509117,0.0,5.127966277100623,4.106560874138554,4.100938581847897,2.4287269300484713,2.167001996192789,1.6970888280339644,68.32233386645883
2024-10-14,25.838755020641756,12.604622469775153,10.239465120040022,0.0,5.140563048165458,4.108086997846432,4.180995437842689,2.4294668292386716,2.1678073204587056,1.7837128417416224,68.4934750857505
2024-10-15,25.859341828224398,12.604974559834984,10.243795322206912,0.0,5.1518713129014415,4.110953331954573,4.184214991846762,2.431161940282059,2.1693198639042963,1.8123781663730354,68.56801131752846
2024-10-16,25.939836572318804,12.58060053735277,10.244539567168202,0.0,5.159081185963927,4.041250139798857,4.672742035967819,2.431348001522381,2.1693198639042963,1.3838791299109372,68.622597033908
