date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,FUTU SECURITIES INTERNATIONAL,CHONG HING SECURITIES LTD,UBS SECURITIES HONG KONG LTD
2024-04-22,62.551339332387144,8.24789409940798,4.024183942769215,7.012244316282114,4.687890906872987,0.9256648749159692,5.0949975772890035,3.917233847196809,3.5385511028787757
2024-04-23,62.55411058617246,8.25307512748407,4.024362228879524,7.012554984427872,4.688098597636438,0.9257058852654824,5.08597732143572,3.9174073950255663,3.538707873672863
2024-04-24,62.54730356246546,8.235981884255693,4.030680948812501,7.011818880657948,4.687606490685525,0.9256087144634711,5.084961938327325,3.916996187076651,3.559041393255417
2024-04-25,62.5263791995212,8.24779516336197,4.030792103630759,7.033230796632574,4.686056352149675,0.92530262611321,5.076878419469862,3.915700880666775,3.5578644584539716
2024-04-26,62.52235857719594,8.249228193832275,4.030551529573921,7.032811024830426,4.6857766692590115,0.9252474002913754,5.080907318653798,3.915467175721938,3.557652110641322
2024-04-29,62.52959987841072,8.251043744313229,4.031015242336377,7.024955333300138,4.686315765317605,0.9253538495018112,5.077737122145369,3.9159176480920435,3.558061416582699
2024-04-30,62.529690179752116,8.260779519266318,4.0310210636767385,7.020151686563492,4.6863225330020395,0.925355185840026,5.072689973770929,3.9159233032156493,3.558066554912694
2024-05-02,62.54633387445529,8.285558127804162,4.0320691789070136,6.998286999202878,4.687541034702535,0.9255957896097341,5.048681807577648,3.9169414916075866,3.5589916961331514
2024-05-03,62.55175321255224,8.274699834663373,4.032409234678756,6.998877219206752,4.687936371516812,0.9256738523057325,5.052333953351025,3.917271837765527,3.5590444839597875
2024-05-06,62.528688665997755,8.274248109843317,4.055520248380797,6.986669193498872,4.686207800835221,0.9253325309747663,5.069773851569497,3.9158274322288555,3.5577321666709203
2024-05-07,62.548279209420876,8.277345316546903,4.082031943017359,6.924836688842947,4.687852847278267,0.925657359717624,5.077813517824324,3.9172020443379947,3.5589810730137095
2024-05-08,62.554839959269906,8.278226281557217,4.101248314307289,6.904191214949368,4.68835177950521,0.9257558782298118,5.070407758203927,3.91761895553445,3.5593598584428285
2024-05-09,62.53226620481153,8.315266738262046,4.10740944591983,6.90175819240624,4.6866996141444135,0.9254296437946632,5.066454576531122,3.906610036656575,3.5581055474735814
2024-05-10,62.06261150065024,8.286607352650298,4.6665993220802315,6.903318834466438,4.651453144837714,0.9184699215549285,5.102362963903078,3.877230255128717,3.5313467047283504
2024-05-13,62.0573780447782,8.286634857130188,4.666238140423173,6.9080399015135905,4.651093135452157,0.9183988345673105,5.104213529289402,3.8769301684163824,3.5310733884296
2024-05-14,62.04075628880976,8.309717048463817,4.6754890267826275,6.935218991984014,4.649840204061155,0.918151432355448,5.064819050426267,3.8758857843614365,3.5301221727554664
2024-05-16,61.971659317492936,8.263766891461616,4.816938525895894,6.927728211228172,4.644657937789261,0.9171281487604053,5.060367036965669,3.8715660935134664,3.526187836892579
2024-05-17,61.950969578830595,8.2595771458785,4.853485560251613,6.9258922733502875,4.643107281247752,0.9168219581254164,5.0548620717698265,3.870273539924116,3.5250105906218945
2024-05-20,61.94231567380009,8.266736833433026,4.853742642157866,6.923372152843699,4.64244081722245,0.9166903590010186,5.060478897984884,3.8697180071900665,3.5245046163669067
2024-05-21,61.93603598785794,8.272151508758812,4.853254308113971,6.928111383582033,4.641973742211483,0.9165981309734913,5.058396246154964,3.869328675661284,3.5241500166860154
2024-05-22,61.91552901239855,8.270610637268778,4.921006060016047,6.9089488410831486,4.640440360668379,0.9162953514373434,5.036133329979765,3.8680505216895145,3.522985885458478
2024-05-23,61.913438217872695,8.270350452322361,4.930384273410507,6.907396869374054,4.640294377163708,0.9162665257233336,5.031065391426653,3.8679288367787064,3.5228750559279836
2024-05-24,61.90728009997339,8.259938614125574,4.9578934225836315,6.905216601138925,4.639854270371177,0.9161796228053367,5.023534454020186,3.867561984674997,3.522540930306776
2024-05-27,61.91496624315279,8.246708521745049,4.996154806001334,6.959911964103862,4.640508931848548,0.9163088914138862,4.939061750203484,3.8633409473709954,3.523037944160048
2024-05-28,61.922186455630154,8.24766386174316,5.065716187917888,7.04686306058999,4.6410465116335615,0.916415041222902,4.772874314624356,3.86378849612619,3.5234460705117967
2024-05-29,61.90731189071832,8.246601012163568,5.09690572739889,7.045099795961438,4.639885229928061,0.9161857360393942,4.762624473469278,3.862821699761787,3.52256443455927
2024-05-30,61.91615324522819,8.237168305023152,5.107061032469573,7.044291151611809,4.64045142039908,0.9162975352774623,4.752289960435499,3.8632930676360484,3.522994281919186
2024-05-31,61.8927603931656,8.229367863874579,5.152708824642603,7.04153213487161,4.638633908476957,0.9159386517241818,4.74566383907166,3.8617799430339432,3.5216144411388663
2024-06-03,61.83348264747563,8.223879214100172,5.159622790088946,7.0347177089691,4.6341448815929285,0.997118013340528,4.740785622537515,3.858042714719201,3.518206407175987
2024-06-04,61.82287428880363,8.215996168438778,5.158618448505907,7.033300779843319,4.6332428264242145,1.0261458273125614,4.735008355699729,3.8572917309971007,3.517521573974763
2024-06-05,61.79030525176537,8.207336976396405,5.155750003382196,7.029389919304414,4.630666515940102,1.0882675160057687,4.727571270503584,3.855146887417961,3.5155656592842055
2024-06-06,61.77462937419047,8.211814846027496,5.154291241025119,7.0274010312860336,4.62935632013984,1.1140660681674355,4.719623822895496,3.85405611630674,3.514761179961374
2024-06-07,61.74600209883376,8.225234748627013,5.165994863313535,7.020115006887079,4.627061412014787,1.133143347068828,4.717284166513628,3.8521455473023094,3.5130188094390564
2024-06-11,61.73983976561674,8.224413859248166,5.165954534583415,7.017038167887154,4.626599625125478,1.1456242353857629,4.716100508620567,3.8517610980480095,3.5126682054847023
2024-06-12,61.729219964101404,8.224092061106,5.187398590838333,6.990219905986154,4.625803808843863,1.1585891843109533,4.721513928615433,3.8510985608839823,3.512063995313877
2024-06-13,61.6760585865275,8.217009449929039,5.182931188605254,6.978218015158201,4.6218200536140435,1.2501208568058693,4.71084867422523,3.8539537791959155,3.5090393959389434
2024-06-14,61.58374619647056,8.204066666726517,5.185432573315812,6.962296819111012,4.614540128317681,1.3970369504674478,4.70148509478748,3.8478833361058085,3.5035122346976797
2024-06-17,61.49796900536789,8.19707651723603,5.178022702915488,6.942881281547613,4.6079460508083345,1.5480676672049614,4.689512830242922,3.8400181527855466,3.4985057918912195
2024-06-18,61.496244911680705,8.190353737724067,5.177363493434696,6.935371636358455,4.607359417280839,1.645079847817014,4.610637272006379,3.8395292834780985,3.4980604002197393
2024-06-19,61.470313138652344,8.186893723962218,5.175176316969428,6.932441789605338,4.605413038955791,1.696422380402608,4.59884969146396,3.8379072748829546,3.4965826451053545
2024-06-20,61.46350233178131,8.185948831117914,5.1745790224112245,6.9330607203623815,4.604881503800665,1.7038894067908983,4.600494776145737,3.837464321640442,3.496179085949431
2024-06-21,61.42018502259484,8.179092498597923,5.170932161576421,6.928174543632467,4.6016361456889445,1.7819097647730073,4.589594948829494,3.8347598120989055,3.4937151022079935
2024-06-24,61.4194409925094,8.181363087489979,5.170873501509671,6.892219929944174,4.60158394382765,1.8321348842006688,4.58013665457397,3.8285715371245783,3.4936754688199123
2024-06-25,61.39606134555851,8.178255100638436,5.2019838263520795,6.8896016707749945,4.599835865635696,1.8511419338470225,4.562473633612725,3.82829835382325,3.492348269757295
2024-06-26,61.39153390104375,8.17177575916009,5.201167927322435,6.860412020700873,4.599114409794122,1.906927984544126,4.549569572056113,3.8276979088744882,3.491800516503999
2024-06-27,61.365055155801464,8.154078398972036,5.198920614057067,6.857589448708637,4.597127230959195,1.9632895241428991,4.547603800484446,3.8260440425877937,3.490291784286465
2024-06-28,61.342779451958094,8.127516162732066,5.197033389876955,6.807895561256105,4.595458459628881,2.0697784029023296,4.5458585971890155,3.824655176827501,3.489024797629053
2024-07-02,61.313778665871766,8.133015833125606,5.1945764087135675,6.799911612368693,4.593285882694042,2.112207546948847,4.543001735717297,3.822847009548025,3.4873753050121565
2024-07-03,61.299303613072986,8.13095186843054,5.193258149591319,6.793468930513065,4.592120216710999,2.1430397494208036,4.539490317099755,3.8218768625048813,3.486490292655649
2024-07-04,61.29489825293778,8.13048014258055,5.192956857177531,6.778924539870667,4.591853799955921,2.1637163013125353,4.539226953724469,3.8216551322400005,3.4862880202005417
2024-07-05,61.27310688859797,8.12758962052905,5.191110673920831,6.776514518503624,4.590221318917497,2.254891056522634,4.48122086692413,3.8202964697453816,3.4850485863388814
2024-07-08,61.26398939568806,8.126386481352007,5.190342226088722,6.765564042208561,4.589541821630117,2.3091497654415396,4.450762632598244,3.8197309455782826,3.4845326894144684
2024-07-09,61.19610496789345,8.123268367575463,5.184590994157015,6.758067363519442,4.58445631506298,2.411511046902582,4.445830902269483,3.815498438813253,3.4806716038063352
2024-07-10,61.19526925171724,8.123157433280184,5.184520191504411,6.757975072903583,4.584393708066936,2.412702477944053,4.445911461104965,3.815446332984503,3.4806240704941267
2024-07-11,61.15158754006903,8.117977499972337,5.19881492075017,6.753665682071109,4.581470355434694,2.4581307120081797,4.4469354069148235,3.8130133187647424,3.478404564014912
2024-07-12,61.104296613157146,8.111724519198273,5.191236592409683,6.739058655473023,4.577941416601151,2.552167541531702,4.437773091020332,3.8100762942443405,3.475725276364352
2024-07-15,61.09366913360711,8.111880260713644,5.190433575134815,6.738016210109503,4.577233268171499,2.569357243875502,4.437086624820882,3.8071360570265713,3.475187626540474
2024-07-16,61.077681574694296,8.110381639041595,5.21767987297119,6.741002181595565,4.57638765152613,2.568882570393504,4.4270061922348605,3.806432711264538,3.4745456062783173
2024-07-17,61.066715635011484,8.111792507906694,5.216743086221986,6.739791896243872,4.575566002936039,2.5762703887432825,4.4334493985271335,3.805749301049181,3.473921783360333
2024-07-18,61.04820878152378,8.105199385008186,5.245702990622477,6.737749337709912,4.574179333802796,2.579389461826897,4.432105799193021,3.8045959322460123,3.472868978066912
2024-07-19,61.03923137042597,8.104076089983506,5.258130243302642,6.7368155568182795,4.5735454008612875,2.599937850012998,4.411807158051716,3.804068655435338,3.4723876751082656
2024-07-22,60.1466347992045,9.423664818483529,5.206842076929279,6.576743600424635,4.506387485093161,2.613789914262372,4.3563284202040125,3.748209732008059,3.4213991533904564
2024-07-23,60.14215427235248,9.423071599482164,5.206514306606731,6.576329594902791,4.506103808335216,2.620614669616597,4.356054189653073,3.7479737824834367,3.421183776567518
2024-07-24,60.10638572303322,9.336542557921728,5.297987896148796,6.4468445995155275,4.503437741564312,2.789298478748288,4.354587124536883,3.745756268465846,3.419159610065408
2024-07-25,60.03959838551678,9.311811158126716,5.3049943328241005,6.388105259332836,4.498395654388996,3.0021033534560466,4.299253066843455,3.7404072996084357,3.415331489902636
2024-07-26,59.91237053960432,9.272940596280547,5.296504509033216,6.357600853290826,4.488928899442843,3.2465793705406276,4.2843955057457315,3.732535711152306,3.4081440149095816
2024-07-29,59.8587419920371,9.266522277734634,5.32253068216811,6.35272656364069,4.4854872962060774,3.3003016839915476,4.278484444167919,3.7296740247071405,3.405531035346788
2024-07-30,59.799037630545484,9.258273251459531,5.31742243414343,6.383454168807197,4.481182392582443,3.3557773848142602,4.278889219853327,3.723700908356781,3.4022626094375528
2024-07-31,59.79476192751987,9.257993746016616,5.323954542262727,6.373203714047285,4.480868881017049,3.379384852012827,4.264367364530466,3.723440391555953,3.402024581037206
2024-08-01,59.78436941447558,9.244702842197583,5.341441133132546,6.372100936667622,4.480093540848285,3.41552369245849,4.240297583319725,3.7200349398883636,3.4014359170118045
2024-08-02,59.77121923251525,9.228951801225303,5.357109147544161,6.359991873982164,4.479149472935046,3.4359684802501884,4.247639806914886,3.719251035358055,3.400719149274946
2024-08-05,59.71461066005141,9.221187287092253,5.352068455335692,6.355386530468891,4.474934883829811,3.5248983752938328,4.243643053388048,3.7157514613902807,3.397519293149781
2024-08-06,59.69890380880114,9.209146829779264,5.350681284246575,6.352360676406425,4.473775051823116,3.565711580872085,4.237993660267564,3.714788397661819,3.3966387101420152
2024-08-07,59.69841752127937,9.209121437673666,5.350666530972824,6.321369826622895,4.473762716416737,3.5986511274537585,4.2366033399025556,3.7147781549866816,3.3966293446915117
2024-08-08,59.711890389462965,9.163987467028017,5.352122967080425,6.310973012246164,4.474634585945171,3.639846257508814,4.2337519139522986,3.7155021097611125,3.3972912970150335
2024-08-09,59.689935172813925,9.162844795141572,5.3501138845366825,6.308603996102305,4.472954895420206,3.6763855489054955,4.229038304180398,3.714107382757291,3.396016020142132
2024-08-12,59.686095883424095,9.162255435935522,5.354364087191626,6.303695784812972,4.472667192506449,3.6824892501537665,4.228766290115658,3.7138684893320257,3.3957975865278875
2024-08-13,59.68712974482958,9.152232327690491,5.354440347311597,6.300937043876248,4.472730894961333,3.692098030343369,4.230664274925676,3.713921384512843,3.3958459515488557
2024-08-15,59.69594138140455,9.1533509658823,5.355094797641725,6.2879223247347875,4.473277577718243,3.69259524920488,4.2311813709155075,3.714375321230503,3.3962610112675007
2024-08-16,59.62989053040326,9.143209122753216,5.349161393407418,6.280955354707849,4.468321220244879,3.799899801779658,4.225804775084837,3.710259821675107,3.392497979943771
2024-08-19,59.58088973788834,9.135393336613847,5.344588830217126,6.275586276614563,4.464501615706629,3.880161493394464,4.222192478139053,3.7070882221963704,3.389598009229605
2024-08-20,59.58331971076155,9.119848323255441,5.344831489728316,6.274357778055878,4.464704316758888,3.8983612153572165,4.217568724947684,3.707256534529557,3.38975190660547
2024-08-21,59.58720089598195,9.12022476335101,5.345052108405894,6.274616764801916,4.4648886064159194,3.8985221280628286,4.212193348537501,3.7074095590048204,3.3898918254381574
2024-08-22,59.57582554974662,9.122557726752056,5.3440276113250365,6.271350641104916,4.4640328120755,3.9162542767289845,4.2100103521109835,3.7066989522242486,3.3892420779316508
2024-08-23,59.5627342227381,9.122930006448025,5.342849190273608,6.26277015648538,4.4630484402453705,3.9422096970287175,4.2090819952261604,3.7058815814330965,3.3884947101215452
2024-08-26,59.52909342481212,9.120121177262263,5.339835680056248,6.256763582432276,4.460531161243797,3.997030326878378,4.206249774231772,3.7037913648441076,3.3865835082390343
2024-08-27,59.54501132933972,9.094634367461083,5.3410127720139835,6.252093411498126,4.4615144228405414,4.010880934881475,4.202914915086387,3.7046078137556298,3.3873300331230554
2024-08-28,59.54449742178286,9.09602173385982,5.341020115172298,6.252102007267071,4.461520556809535,4.010886449291371,4.202004118498773,3.7046129070820886,3.387334690236184
2024-08-29,59.47497029268164,9.089923521707076,5.3346440748319095,6.226969549340508,4.456194451601864,4.135730389685676,4.198086397626509,3.700190388381218,3.383290934143599
2024-08-30,59.477540259344806,9.086644041490272,5.335137380643605,6.227545370374648,4.4566065253204075,4.136570612154628,4.195819463658877,3.700532552806316,3.383603794206438
2024-09-02,59.476459843795446,9.086485975305477,5.335044573573441,6.227437039473511,4.4565290006823375,4.136498654682561,4.197531797153828,3.7004681804087993,3.383544934924599
2024-09-03,59.47574567928451,9.08632791461985,5.334951769732061,6.227328712341236,4.456451478741371,4.1364266997139145,4.198877857625753,3.7004038102508163,3.383486077690491
2024-09-04,59.47342023764958,9.085853765555095,5.334673377578938,6.227003753555616,4.456218929099687,4.136210849827192,4.203098855247517,3.700210713212901,3.383309518273483
2024-09-05,59.47043829072661,9.081605445192164,5.344991054528808,6.23774402941423,4.456043512973791,4.136048030608768,4.18988824318211,3.70006505685296,3.383176336520556
2024-09-09,59.46432038528361,9.080720116705287,5.344469993261477,6.241850044255601,4.455609111558248,4.1356448242410515,4.194834647488509,3.6997043526781423,3.3828465245280706
2024-09-10,59.464264728062986,9.080732584922123,5.344477331447203,6.241858614582492,4.455615229299994,4.135650502658155,4.19484040717577,3.6997094325303466,3.3828511693209338
2024-09-11,59.46260836173971,9.081943519006638,5.344381936604532,6.241747202168595,4.455535699967668,4.135576684452076,4.195772412512437,3.699643395539757,3.3827907880085877
2024-09-12,59.46049807604611,9.082755187557936,5.36658439238755,6.2405719479683475,4.4553501425659645,4.1354044522187845,4.176696576197553,3.699489318395742,3.3826499066620115
2024-09-13,59.452358947863026,9.081391784481612,5.38437377452124,6.235734114451284,4.4547711397179475,4.134867028474541,4.17528435726649,3.699008544767853,3.3822103084560053
2024-09-16,59.45055844017559,9.08120063126007,5.389202352856149,6.235602859166527,4.454677371727886,4.134779994111097,4.172908549279289,3.69893068474192,3.3821391166814694
2024-09-17,59.45015148851066,9.081271273904502,5.389244275452183,6.235651365910677,4.454712024655665,4.134812158557714,4.173032527955136,3.6989594587174928,3.3821654263359675
2024-09-19,59.448551376397454,9.079769766922302,5.389140703164454,6.235851832629724,4.454626412519345,4.134732694363348,4.17633841636154,3.6988883708851774,3.38210042675666
2024-09-20,59.44981639789464,9.0808012708448,5.389209750913937,6.235931728768806,4.45468348691126,4.1347856701535495,4.17369217251129,3.6989357624697865,3.3821437595319317
2024-09-23,59.43891266028255,9.079534099401016,5.413438384762081,6.2346040204836095,4.454061862504189,4.134208685571339,4.1651488872410685,3.6984195981324333,3.3816718016217178
2024-09-24,59.42857738276219,9.079752082043527,5.412613748104884,6.233654294514091,4.453383369017391,4.133578915767323,4.179427328283566,3.6978562126909544,3.381156666816069
2024-09-25,59.36412824434606,9.067857808924838,5.526885050386813,6.2220760429841615,4.44867018963064,4.129204197193835,4.1696575666784055,3.6939426354772618,3.3775782643779855
2024-09-26,59.35421508855615,9.060135403630056,5.5482366585908665,6.218150779620892,4.448019757453867,4.128600473573105,4.172154853246159,3.6934025506773436,3.377084434651555
2024-09-27,59.35524828493015,9.050788607497083,5.564472108132219,6.218321248943188,4.448141698998947,4.128713658304338,4.163633571921437,3.6935038045471993,3.377177016725441
2024-09-30,59.31525904660732,9.042900056201066,5.6231978218423855,6.223225580631293,4.445117490860961,4.1259066233019075,4.158519782596733,3.690992660564104,3.374880937394223
2024-10-02,59.31444723308055,9.042887669183393,5.623190119152943,6.2188793373993985,4.445111401912884,4.125900971610753,4.16371934857696,3.6909876046206533,3.3748763144624694
2024-10-03,59.30207072104052,9.160970367432753,5.63834895303337,6.028801513816532,4.4441394137873615,4.12499878347892,4.2363513820290954,3.6901805166089567,3.3741383487724868
2024-10-04,59.334818506255104,9.159025572816498,5.63880736635883,6.0390964170897234,4.446408724594924,4.127105131513703,4.186812163008565,3.6920648334020396,3.3758612849606107
2024-10-07,59.36779842927612,9.176132238183724,5.641546390952243,5.950227203240406,4.448568547064068,4.129109853739587,4.215258006765024,3.6938582368155863,3.3775010939632413
2024-10-08,59.42392014101935,9.167239248731866,5.646849046454374,5.886891838482181,4.452749887577465,4.132990925624407,4.2113530025631585,3.6973302028947725,3.380675706652429
2024-10-09,59.47339861783939,9.188017295456739,5.650006984560793,5.806160878017611,4.455240038887099,4.132647929489088,4.212564049389931,3.699397894069742,3.382566312289601
2024-10-10,59.517131013978954,9.196660134686017,5.653435092741079,5.73037197972257,4.457943229319285,4.135155389074897,4.223042014398194,3.7016424817698015,3.3846186643092016
2024-10-14,59.50668436522968,9.208056700800801,5.652560206568694,5.7294851873343235,4.4572533491270425,4.134515461276803,4.226280203919597,3.7010696414047333,3.38409488433833
2024-10-15,59.53943667672949,9.253130328783952,5.678528358639292,5.608995509782001,4.459668864465286,4.136756075558886,4.240206219683925,3.7033044074311587,3.379973558926013
2024-10-16,59.5361138169183,9.229848456494185,5.69521706249378,5.6065398086508855,4.45946457759569,4.13656658055945,4.249173512251934,3.707257454694272,3.379818730341503
2024-10-17,59.52539682187587,9.25228315730053,5.716243839304267,5.606416640559029,4.458929434740743,4.136070185978648,4.21843419563976,3.7068125778926277,3.379413146708517
2024-10-18,59.52330740016175,9.25575074459931,5.715924441422753,5.606103379325217,4.458680289907998,4.135839081062145,4.218564885199793,3.706605457952011,3.3792243203690244
2024-10-21,59.52036990191867,9.25516578652063,5.715563198313318,5.6057490768432094,4.458398503899732,4.135577698431028,4.2237938760845575,3.706371202636917,3.3790107553519433
2024-10-22,59.520689381144976,9.255232776149011,5.716400628182973,5.6057619131077585,4.458408712915846,4.1355871682393746,4.22252123788513,3.706379689631362,3.37901849274357
2024-10-23,59.51957832007899,9.255155654583929,5.719805218798972,5.605687463591667,4.458349501273189,4.135532243954647,4.220587515748613,3.706330465604615,3.378973616365381
2024-10-24,59.51736475551114,9.255594911672198,5.723771289429394,5.605759345850146,4.458406671108882,4.135585274274236,4.2181228146622365,3.7063779922293634,3.37901694526241
2024-10-25,59.521104581856775,9.257479203964449,5.724285110760372,5.606262573282301,4.458806901015695,4.135956524595493,4.210074113132111,3.7067107127342145,3.379320278658595
2024-10-28,59.51844072132232,9.263963224550363,5.7240465393846165,5.606028920738957,4.458621071051601,4.135784150086004,4.207379706414266,3.7065562279283126,3.3791794385235567
2024-10-29,59.52193549426153,9.260914310613881,5.724426689989807,5.606905055549403,4.458917181065175,4.136058819559213,4.204636198162325,3.7068023911248424,3.379403859673833
2024-10-30,59.510711031812576,9.247290332945012,5.723818473255959,5.604385845427133,4.458443423920358,4.135619365912154,4.234278180883438,3.7064085457032054,3.3790448001401545
2024-10-31,59.5080135067158,9.252563850429068,5.732009456988515,5.593892860058358,4.458402587500567,4.135581486349162,4.234147804224155,3.706374597430031,3.3790138503043416
2024-11-01,59.50576676623569,9.25231727634164,5.737323765827627,5.589136572491485,4.458261707594477,4.135450807183252,4.236578545941855,3.7062574806611943,3.37890707772278
2024-11-04,59.50343387310437,9.25145583253185,5.737187143071962,5.59294177846371,4.4581555431134685,4.135352329790611,4.236477660396753,3.7061692236391255,3.3788266158881446
2024-11-07,59.50286693583679,9.251942621164885,5.738046721828712,5.592931533513953,4.458147376824357,4.135344754800825,4.2357371945439715,3.7061624348115294,3.3788204266749737
2024-11-11,59.5109837080826,9.227229494904563,5.738882447979851,5.585456184542571,4.458796690175933,4.153580350056239,4.23905636014969,3.7067022242237284,3.379312539884829
2024-11-12,59.50997523505867,9.22647773035255,5.7387851968881085,5.5807815338933455,4.458721131415162,4.153509963491024,4.245854524386164,3.7066394104544376,3.3792552740605464
2024-11-13,59.51216223929694,9.21202668982787,5.739301828055641,5.595810717394257,4.458909011985545,4.15368498314308,4.241911261973512,3.7067955999774234,3.379397668345735
2024-11-14,59.51178063372029,9.212059223471547,5.739265026341482,5.595774835777872,4.458880420442561,4.153658348766281,4.242433681446511,3.7067718311574174,3.379375998876043
