date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,BNP PARIBAS,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,HSBC BROKING SECURITIES (HONG KONG) LTD
2024-04-25,33.14620662388632,15.465581584519397,26.058001354099808,7.7285778344829135,4.492727999414021,0.0,4.834238559018951,3.7342160455691173,1.2789495891580247,3.2615004098514455
2024-04-26,33.119963342524805,15.46828739289235,26.057535034971156,7.728439528262399,4.511139544032447,0.0,4.839520677122016,3.734149220168777,1.279523216125567,3.261442043900483
2024-04-29,33.06290606254106,15.45639364430864,26.03749908900344,7.722497039972725,4.52614860088244,0.0,4.834607401298146,3.7324701001049836,1.2713867078003878,3.356091354088178
2024-04-30,33.05005568610556,15.446934339415883,26.031602901058655,7.720748281622505,4.525123655179105,0.0,4.8156349848557785,3.731624882784638,1.2710988024622418,3.4071764665156437
2024-05-02,33.05025263939459,15.45596525485245,26.022819166274715,7.7207942914320595,4.525150621487291,0.0,4.815663682391361,3.7316471204413935,1.2705104530204654,3.407196770705681
2024-05-06,33.051237441051576,15.45642579778262,26.023594570799276,7.721024348705583,4.531244877692413,0.0,4.815807175199893,3.7317583127008778,1.2616091807818555,3.407298295285904
2024-05-08,33.288945295764854,15.42171031547476,25.96202208044781,7.69922995042762,4.545196069453971,0.0,4.772500442411563,3.7212245514703834,1.1914908961567905,3.3976803983922443
2024-05-09,33.413715491845544,15.417037835317398,25.95415608954704,7.6968972325620655,4.543818962893713,0.0,4.725904406069097,3.7200970923544916,1.191129897444191,3.3372429919664555
2024-05-10,33.78350685763044,15.36221920124913,25.868160677044223,7.674556668921112,4.482649551718162,0.0,4.692047188524555,3.709299356158837,1.1414688716433299,3.286091627110209
2024-05-13,34.00150018975051,15.29627891683861,25.787628689714403,7.59438817803208,4.466262874947904,0.0,4.658395111225647,3.676749311920157,1.0967179570016792,3.4220787705690174
2024-05-14,34.58639848561237,15.20605992601142,25.61286237738875,7.438093539692122,4.4032926923139915,0.0,4.631276861163727,3.634219640910674,1.085638899284452,3.4021575776224915
2024-05-17,34.58152803561901,15.206852357572073,25.60984232822693,7.437046108788148,4.402672621482593,0.0,4.641186171243728,3.6337078707986947,1.0854860198231222,3.4016784864457037
2024-05-20,34.58335429361057,15.207655434741362,25.610021229179036,7.43743886080523,4.394690204970475,0.0,4.640844493105212,3.6338997676990052,1.090237586065177,3.4018581298239305
2024-05-21,34.590365893936834,15.203224998033575,25.616212901033382,7.43957790529061,4.380106518203643,0.0,4.642179223111908,3.6349448953839514,1.0905511438287931,3.402836521177303
2024-05-22,34.591178024157735,15.203581947090253,25.61622736879359,7.439752575488264,4.3802093565744515,0.0,4.640527326375559,3.6350302384708066,1.090576748343763,3.4029164147055786
2024-05-23,34.59097498802735,15.203492708254723,25.616077011969196,7.439708907169919,4.3801836465290345,0.0,4.641087047652272,3.635008902323396,1.0905703471023045,3.402896440971803
2024-05-24,34.60519327562127,15.209741957714526,25.627193454611735,7.442766927965624,4.350862449921996,0.0,4.643581922394648,3.6529446530777774,1.0634201898655422,3.4042951688268803
2024-05-27,34.607225413789145,15.210635127040575,25.628698373181034,7.443203993310947,4.351117947805717,0.0,4.652663135227033,3.6384782910572753,1.063482637624152,3.4044950809641192
2024-05-28,34.610070808220286,15.211885740343641,25.630805556139414,7.443815971039275,4.336793612476491,0.0,4.65598209218141,3.638777445518329,1.0670937766767938,3.4047749974043544
2024-05-29,34.604177296030144,15.20929541238556,25.626441061601817,7.442548414540775,4.336055129560265,0.0,4.658125173376881,3.6381578230000393,1.0669120685775613,3.418287620926953
2024-05-30,34.59066028673557,15.203354390129936,25.616430916322148,7.43964122228956,4.3343613890333135,0.03906178487916136,4.656305626542254,3.6367366936176544,1.0664953136804836,3.4169523767699146
2024-06-03,34.43643812488379,15.149010116445568,25.059877159854953,7.406471645785608,4.326723416269786,0.6232246417209183,4.63203950581006,3.6205223342985158,1.0658307125769584,3.6798623423538355
2024-06-04,34.2283034392805,15.057193624801599,24.885340967184312,7.361581832078351,4.300499619378631,0.619447345404589,4.612677152691619,4.218026090247511,1.0593708293263049,3.657559099606581
2024-06-05,34.49011851021637,15.153083189838565,24.87490086906619,7.408463003792799,4.317365836490376,0.04968200041991226,4.650819733426376,4.24488798079544,1.1298271389610637,3.680851736992912
2024-06-06,34.49622853655271,15.156538163754002,24.86595677818136,7.410152168044783,4.318350216115407,0.049693328148623796,4.645449240811349,4.245855835130024,1.1300847448387032,3.681690988423039
2024-06-07,34.4853832889269,15.159994713529205,24.849991479159193,7.411842102747148,4.3193350447291365,0.049704661044063715,4.655280077315191,4.246824130915902,1.1391138789863073,3.682530622646956
2024-06-11,34.472885087721394,15.15450042446718,24.79714417987656,7.409155901085203,4.323030569347189,0.04968664706842148,4.607998104004312,4.294971642924468,1.2094314445242826,3.6811959989809915
2024-06-12,34.48669377541218,15.159285549152834,24.74240755741209,7.4114953866379505,4.324395592258853,0.04970233592617166,4.620563041042453,4.293404139242112,1.2296942641498707,3.682358358765483
2024-06-13,34.5392523261523,15.172924252251175,24.489647523253655,7.415875059302866,4.333971952803627,0.04973170651209022,4.629144257925387,4.295941239215482,1.388977308937673,3.6845343736457434
2024-06-14,34.54019921318208,15.172569166247971,24.48380881475507,7.415701508483571,4.316903635530259,0.04973054266044209,4.651268401770761,4.295840702985335,1.389529868453529,3.6844481459309892
2024-06-17,34.59667246630945,15.19737632887693,24.35975376044176,7.427826186335626,4.323961776400584,0.04981185213716199,4.6594592510891175,4.3028644059442325,1.3918017508912908,3.690472221573854
2024-06-18,34.59746123676088,15.194535263215192,24.304224118455295,7.4278697152706785,4.349186200542906,0.049812144047180096,4.674137187297746,4.304061672263178,1.4082186134749854,3.6904938486719607
2024-06-19,34.6494148175598,15.21594874424695,24.09835537159923,7.437764003580008,4.364955230029972,0.04987849627647343,4.754887709744285,4.310381700239286,1.4230041584758597,3.6954097682481346
2024-06-20,34.69830182894399,15.224525230929775,23.939907415252748,7.441956307655088,4.389726732479943,0.09687753773278814,4.767549129637816,4.318095481080319,1.4255676461527855,3.6974926901347476
2024-06-21,34.674889098286116,15.213078979092087,23.904978233719937,7.436934836591239,4.386764757852022,0.09681216947041847,4.766679180470787,4.411994009216014,1.412870933847077,3.6949978014543055
2024-06-24,34.70645280031546,15.2269270721742,23.798712505157518,7.443704496171937,4.390757922337632,0.0969002952164394,4.808016466284784,4.416010139271036,1.414157035643552,3.6983612674274373
2024-06-25,34.70665662366533,15.227016496561701,23.792979490098137,7.443748211408252,4.390783708291424,0.09690086429052162,4.813917482360035,4.416036073525533,1.4135780627108214,3.698382987088242
2024-06-26,34.706860449409234,15.22710592199955,23.790182814772752,7.4437919271580295,4.390809494548088,0.09690143337128797,4.816294879260197,4.416062008084645,1.4135863643920614,3.698404707004157
2024-06-27,34.70054296438425,15.224334221753818,23.774696112380365,7.442436977634505,4.3900102614031065,0.09688379497512374,4.824812989761162,4.4352221118836495,1.4133290576068052,3.697731508217222
2024-06-28,34.7435881238419,15.24321962924974,23.669558268992606,7.451669135378686,4.41074143496478,0.09700397691025507,4.826094827007781,4.440723894470514,1.4150822571089938,3.7023184520747354
2024-07-02,34.76477546299594,15.24554998400395,23.640249231553724,7.452808332544296,4.411415740821584,0.09701880669584291,4.828596609613709,4.44140278398935,1.4152985922235992,3.7028844555580047
2024-07-03,34.76497987856337,15.245639627262372,23.628040314597033,7.4528521547759645,4.417909638257137,0.09701937716276404,4.828625001579505,4.446720865297127,1.4153069141258972,3.7029062283788274
2024-07-04,34.785305808677336,15.255327308123926,23.58304077769693,7.457587991051059,4.420716952328373,0.09708102710243982,4.829928190811688,4.4495464871586305,1.4162062559731676,3.705259201076453
2024-07-05,34.78469182074836,15.255058039632472,23.582624518531468,7.457456358774171,4.42063892320708,0.09707931354617265,4.829842938791098,4.451233027601549,1.4161812588220457,3.7051938003455893
2024-07-08,34.81030803238552,15.274559681923083,23.457246423133697,7.466989763755579,4.449854609903571,0.09720341704297203,4.880200647175638,4.441017346515318,1.4126896610245268,3.709930417140099
2024-07-09,34.864947447389476,15.294652556194674,23.296979941833527,7.47681219331392,4.490511465215165,0.09733128298988535,4.8842607464015195,4.447449156187622,1.4322445763602523,3.7148106341139577
2024-07-11,34.85360707853615,15.299255216988128,23.263866407037685,7.479062210450024,4.514875305976991,0.09736057315378731,4.891041156798441,4.451737859382879,1.433265649639693,3.7159285420362154
2024-07-12,34.866362579188205,15.30485434075906,23.238144126773637,7.481799349899814,4.5165276312235445,0.09739620455490881,4.890470028711634,4.453367077989728,1.433790187053779,3.717288473845687
2024-07-15,34.867185835324904,15.305215715285259,23.218622825407945,7.481976008340004,4.516634274383711,0.09739850425057993,4.890585501309422,4.454062523783313,1.4509425663510636,3.7173762455638006
2024-07-17,34.88050190196957,15.304583321063102,23.21766345814424,7.481666861544167,4.498739564911943,0.09739447985442111,4.89038342784169,4.453878486951846,1.4579658499419401,3.717222647777072
2024-07-18,34.9649929991784,15.30720358026256,23.221638495882274,7.482947778901404,4.499509782792667,0.09741115451824313,4.873509579079376,4.455231394913741,1.379696170358389,3.717859064112946
2024-07-19,35.006967775316475,15.3100707684318,23.193154859323677,7.482329350248865,4.4932347021238055,0.0974031039677367,4.854806830488888,4.455453513899325,1.3890272947641482,3.7175518014352837
2024-07-22,36.53518993722576,14.980826915594767,22.56441881929599,7.321421475900489,4.396607460656139,0.09530844524840873,4.749826335016151,4.359638758811634,1.3591561919363984,3.6376056603142666
2024-07-25,36.54729941806305,14.981112456078952,22.56832964185966,7.322690410878846,4.397369472379039,0.09532496392860036,4.7610486529430025,4.360972090242884,1.3276167703510522,3.6382361232749134
2024-07-26,36.50648854300408,15.0151448541671,22.560532879960324,7.338759251982474,4.407019017472552,0.0023159792511187292,4.799288003130787,4.367067796395942,1.3571638411555755,3.6462198334800493
2024-07-29,36.536997285390306,15.042352705968332,22.517395751998205,7.337909529671609,4.398982687274929,0.0023157110941764442,4.795837676039417,4.366562153028684,1.3558488456403082,3.6457976538940393
2024-07-30,36.544344533657885,15.040611220455013,22.514788864680355,7.337060004109102,4.398473407591559,0.002315442999324371,4.795282451600773,4.366056626740267,1.3556918761044192,3.645375572061307
2024-07-31,36.557676470186465,15.046098265761227,22.511421165909322,7.339736675958861,4.400078038049184,0.002316287708389384,4.801085347564095,4.338695834704938,1.3561864532619843,3.6467054608955363
2024-08-01,36.557676470186465,15.049572697323812,22.494628080023503,7.339736675958861,4.396024534559502,0.002316287708389384,4.801085347564095,4.356067992517858,1.3561864532619843,3.6467054608955363
2024-08-02,36.566237318798656,15.074726016360682,22.434512383939424,7.339014207051882,4.395591822708825,0.002316059710312231,4.800612764549677,4.384589960069914,1.3560529603878113,3.6463465064228187
2024-08-05,36.57050217195837,15.074813301780003,22.4346422838672,7.339056701285726,4.392722182588099,0.002316073120721333,4.800640560975144,4.384615347647294,1.3543237573417999,3.6463676194356496
2024-08-06,36.57704040795261,15.076177964497486,22.427125724083446,7.339439171535919,4.3929511064976134,0.0023161938213920063,4.799153597924236,4.384843849074286,1.3543943370589755,3.6465576475540393
2024-08-07,36.57598144467469,15.10643016487829,22.39578774363504,7.339226683142202,4.392823923602234,0.002316126763910754,4.8024888449689485,4.384137869205878,1.3543551251968136,3.646452073931994
2024-08-08,36.57428723096416,15.105730429147583,22.394750362021348,7.338886727302875,4.392620446286648,0.002316019480016686,4.806898430774632,4.383934794231715,1.3542923909397573,3.6462831688512707
2024-08-09,36.57490660357844,15.109196372450482,22.374128213246365,7.340289248166111,4.393459911732718,0.0023164620901510407,4.8141873388564,4.389984639481968,1.354551207215821,3.646980003181545
2024-08-12,36.56932722700353,15.119128893555917,22.363833646272766,7.340331757166722,4.390589760706865,0.0023164755052202672,4.81421521872402,4.390010062711683,1.3632458348221272,3.6470011235311586
2024-08-13,36.556691805859245,15.123824503790695,22.369922423111017,7.342330235723442,4.386571653650159,0.0023171061887884625,4.815525936849623,4.391205286751188,1.3636169921020105,3.6479940559738364
2024-08-14,36.55684755191791,15.12422855811993,22.369663258685126,7.342245171914804,4.386520833477306,0.002317079344194021,4.815470147071224,4.391154412895857,1.3636011940581814,3.6479517925154616
2024-08-15,36.555577019331515,15.1265991643431,22.36888580143648,7.341989992314457,4.386368380023765,0.0023169988141426294,4.8153027854919195,4.391581048105882,1.3635538021229374,3.6478250080158023
2024-08-16,36.552257313129594,15.13047862576268,22.368626661029243,7.341904936389302,4.3863175645607875,0.002316971972036071,4.815247000883965,4.3915301722548765,1.363538005543228,3.6477827484742895
2024-08-19,36.565246220160056,15.138793134626091,22.318081083820214,7.3450958828816555,4.417198687752696,0.0023179789768462814,4.806329408490765,4.393438823745277,1.3641306278740368,3.649368151672365
2024-08-20,36.56572620772363,15.133436674534714,22.308296555454714,7.345308711271295,4.417326678632382,0.0023180461416240773,4.820956463042675,4.392986614633794,1.3641701543457694,3.6494738942194065
2024-08-21,36.57420427703436,15.136945488343237,22.27347335340844,7.347011782502784,4.418350872751675,0.0023185836000008788,4.838304327301834,4.394584811205766,1.364486448600517,3.6503200552513833
2024-08-22,36.558153231795174,15.164967456560635,22.13794777368607,7.359767298732385,4.434731577441309,0.0023226090094618968,4.861801309056116,4.456795782378945,1.3668554020683263,3.656657559271574
2024-08-23,36.55948313070307,15.165759999503864,22.033420501727303,7.360151930724055,4.538905527929355,0.0023227303923389524,4.859151980773088,4.457028700916809,1.3669268358914735,3.6568486614386377
2024-08-26,36.55927083737934,15.165671935086056,22.033292558231633,7.3601091918507775,4.538879171447858,0.002322716904726084,4.859123764686967,4.45758349910322,1.3669188984313003,3.656827426878128
2024-08-27,36.56203084291041,15.166816852297602,22.028567985879185,7.360664835921722,4.53922182958439,0.0023228922559121803,4.859490599368281,4.456758573776443,1.3670220926043182,3.657103495401739
2024-08-28,36.56038854680357,15.166376479066681,22.0279283795761,7.360451116735484,4.533282969845803,0.0023228248100151424,4.860510914956686,4.464759057244153,1.3669824006939115,3.65699731026759
2024-08-29,36.436050944506384,15.18212486899234,21.784763365578954,7.364428326097862,4.583376161769072,0.002324079945119641,4.878243804806127,4.414298764741631,1.404906326824823,3.9494833567376904
2024-08-30,36.43456909960769,15.181507415846207,21.77458144310768,7.36412881667618,4.597714665938221,0.002323985425381043,4.876883415162119,4.414119236336762,1.4048491896428406,3.94932273225691
2024-09-02,36.4398966134076,15.178934398240942,21.772557478857518,7.363444315185416,4.597287304790516,0.0023237694091314924,4.878172932119285,4.413708940526776,1.4047186078199871,3.94895563964283
2024-09-03,36.43883817018954,15.178493506754847,21.771925067189404,7.363230434564964,4.597153770724248,0.002323701912288746,4.880935866762511,4.413580738727959,1.404677805978547,3.948840937195688
2024-09-04,36.438626488924406,15.178405331531112,21.771798589264364,7.363187659931849,4.597127064841869,0.0023236884133907214,4.8809075123272105,4.4141360213652465,1.404669645894691,3.9488179975058575
2024-09-09,36.4223756841373,15.182286010761231,21.77736500844624,7.36507021404707,4.5983024172671785,0.00232428251330874,4.882155419205008,4.4152645882734864,1.4050287792951333,3.9498275960540403
2024-09-10,36.42216404563983,15.182197791469129,21.777238467309846,7.365027418035976,4.598275698037687,0.0023242690076642133,4.882708117850595,4.415238932616878,1.405020615133017,3.949804644899372
2024-09-11,36.4223756841373,15.182286010761231,21.77736500844624,7.36507021404707,4.5983024172671785,0.00232428251330874,4.882155419205008,4.4152645882734864,1.4050287792951333,3.9498275960540403
2024-09-12,36.42004779593109,15.183639788892172,21.775973136823005,7.364599485277538,4.600913690269837,0.0023241339598508996,4.887653717566442,4.410334124528573,1.404938978729869,3.9495751480216224
2024-09-13,36.42099457876031,15.182581198315336,21.7744549343179,7.364086031604658,4.60698384123149,0.0023239719231888467,4.884407989562159,4.410026639748255,1.404841027567658,3.9492997869690467
2024-09-16,36.41455645942929,15.184257368235754,21.776858852723976,7.364899032986723,4.604587170564362,0.002324228491672339,4.886109346618174,4.410513510452599,1.406158237461765,3.949735793035681
2024-09-17,36.413498543294345,15.183816235006933,21.776226191157043,7.364685067850887,4.604453398042159,0.002324160968158071,4.888872596520502,4.4103853761607175,1.4061173857356328,3.949621045263622
2024-09-19,36.41328696744361,15.193024601292649,21.776099663254854,7.364642276315579,4.604426644470438,0.0023241474639260212,4.880128637378663,4.41035975019575,1.4061092156752428,3.949598096509282
2024-09-20,36.414344871284655,15.193465999486037,21.77673231746971,7.364856238964953,4.601655146704769,0.002324214986655607,4.88027041823011,4.410487882998599,1.406150066926642,3.9497128429478714
2024-09-23,36.41307539405154,15.192936324731576,21.775973136823005,7.364599485277538,4.601494723759799,0.0023241339598508996,4.883586483136703,4.410334124528573,1.4061010457097944,3.9495751480216224
2024-09-24,36.41392170237194,15.196775719096642,21.776479251372542,7.364770652413336,4.601601671146936,0.002324187977092966,4.876727422935316,4.411598722972592,1.4061337261412443,3.9496669435723595
2024-09-26,36.38576823455269,15.197393847097738,21.77736500844624,7.36507021404707,4.601788841037142,0.00232428251330874,4.903073961824787,4.411197093875197,1.4061909205517875,3.9498275960540403
2024-09-27,36.401578664675505,15.203754654892318,21.734742905441067,7.368152834428991,4.603714901164528,0.0023252553323641783,4.902800868289871,4.424669659258653,1.406779476080328,3.951480780436376
2024-09-30,36.40348323102924,15.204550130270816,21.73064799030834,7.368538343423173,4.603955772050479,0.0023253769920073128,4.9030573876474195,4.424901162321667,1.4068530801644243,3.951687525792428
2024-10-02,36.429320361567235,15.218250243047832,21.652990076932632,7.373768114592185,4.607223399093712,0.002327027412889052,4.910027841195901,4.4292052202508465,1.4223955061284332,3.9544922097783335
2024-10-03,36.04249701771106,15.176136764168504,21.563482241373865,7.353362678829502,4.642045875712367,0.0023205878276385014,5.438297574070829,4.416948276284476,1.421360044428582,3.9435489395931786
2024-10-04,36.09404345618736,15.195884259232123,21.595026490257386,7.3629310225692635,4.689911132995104,0.00232360742329602,5.247286463658236,4.422695698414206,1.4412175042993562,3.9486803649636735
2024-10-07,36.08167710740353,15.213906039575978,21.587627717385104,7.360408374387522,4.6912078147920795,0.002322811321305727,5.252457100302576,4.421180417987458,1.4418851277005302,3.9473274891439205
2024-10-08,36.08167710740353,15.213906039575978,21.555108358886823,7.360408374387522,4.744051772351784,0.002322811321305727,5.239100935205068,4.421180417987458,1.4349166937366131,3.9473274891439205
2024-10-09,36.135669589053705,15.25396429771714,21.565967070936278,7.371066568442383,4.8038418452558815,0.002326174853946314,5.018722247389173,4.429327112226812,1.4660717016996645,3.9530433924250175
2024-10-10,36.21986029231133,15.267140016352485,21.589069189460993,7.375184000658116,4.815835138575692,0.0023274742408388536,4.8481288436673315,4.4329650440891415,1.4942384626185439,3.955251538025526
2024-10-14,36.28971763799299,15.260302808726253,21.57940078081685,7.371881111954656,4.8136784239126404,0.002326431909098116,4.906444896287927,4.430979793258023,1.4935692856409908,3.851698829500569
2024-10-15,36.30619177031,15.266251721161606,21.604104434232692,7.374754886857325,4.902830142335563,0.14720418038460775,4.608130864213808,4.454235002886104,1.48309666324255,3.8532003343757504
2024-10-16,36.25387923278432,15.244255022331496,21.572394711099534,7.36412881667618,4.89576579674334,0.14699207815535098,4.599167156829084,4.594809103160139,1.4809597123240699,3.847648369896489
2024-10-17,36.280181519696285,15.248278764555087,21.5874785973248,7.368881051952274,4.919273137758909,0.14708693539597045,4.512603923096927,4.604169319294279,1.481915408396556,3.85013134252891
2024-10-18,36.290308628529324,15.252535109812932,21.51267127624677,7.370937972763166,4.920646284539292,0.1471279926713279,4.53770643009633,4.605454509219718,1.5114057428963683,3.8512060532247783
2024-10-21,36.33434811251264,15.251736864087,21.396407784166087,7.37055221264588,4.975631558777473,0.1471202926863438,4.556658551344625,4.605213481459317,1.5113266430506227,3.8510044992700068
2024-10-22,36.32568747706917,15.248101468387848,21.391307748050263,7.36879537183142,4.983166037842447,0.14708522517343978,4.570687906377801,4.604115785279965,1.5109664040544268,3.8500865759332212
2024-10-23,36.378345863782826,15.270183784252733,21.300038216315286,7.378060351765312,5.045312670526693,0.14727015928967446,4.31216339928027,4.610486756457341,1.7032114074371045,3.854927390892763
2024-10-24,36.3310833324649,15.29715751755778,21.30021790254127,7.391656725933212,5.054610230534606,0.11138512304956559,4.330606930712429,4.61956618247126,1.7016847594692792,3.8620312952656963
2024-10-25,36.291929380179674,15.289409890134234,21.2609515789561,7.383690748918228,5.049162884911143,0.11126508347482301,4.330017620253191,4.72585276661999,1.6998508564373485,3.8578691901152635
2024-10-28,36.34423033204987,15.306529879996175,21.18269947663593,7.391958478783117,5.054816577108691,0.11138967017337872,4.326701377048674,4.717731023444382,1.7017542280938172,3.862188956665972
2024-10-29,36.336219739906625,15.310464235411755,21.18652977912235,7.393295109035179,5.055730600202163,0.11140981189946503,4.327483740744141,4.713917714427826,1.7020619430504658,3.8628873262000374
2024-10-30,36.33961122828479,15.334060629243362,21.188507251463555,7.393985171860046,5.0562024834001535,0.11142021047931114,4.29638665015773,4.7155243978497445,1.701054103443305,3.863247873818
2024-10-31,36.35997346106077,15.342652788085465,21.176449012721683,7.398128255457327,5.0590356334655935,0.11148264274495855,4.323892237982476,4.660966136948815,1.7020072578235557,3.8654125737093614
2024-11-01,36.36257352804318,15.342025951059988,21.17558383102901,7.397825998685061,5.058828942296076,0.11147808802752242,4.32371558171668,4.6607757092444615,1.701937720880918,3.865254649017105
2024-11-04,36.36331636530182,15.35060158564698,21.16658192777204,7.397739644143568,5.058769890778255,0.11147678674804115,4.321914166854683,4.662472248481361,1.7019178542266387,3.8652095300466094
