date,THE HONGKONG AND SHANGHAI BANKING,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BOCI SECURITIES LTD,CITIBANK N.A.,BOCOM INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,CHINA CITIC BANK INTERNATIONAL LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,TOTAL_CCASS_PCT
2024-03-25,64.48070379940773,8.900116680577629,4.928625330147151,2.9843015744160253,3.2455954654074386,5.350336035490104,1.9548998982403587,0.6042693314734567,0.0,0.8353323195481415,93.28418043470805
2024-03-26,64.52293879557746,8.90286076079624,4.935085352328467,2.994020191856942,3.2461671487863164,5.305466493637164,1.9548998982403587,0.6036118955877477,0.0,0.8353323195481415,93.30038285635884
2024-03-27,64.51665130743989,8.903317478647626,4.954951349744458,2.925218097209042,3.2461671487863164,5.114567578692217,1.9548998982403587,0.610472096134277,0.0,0.8353323195481415,93.06157727444231
2024-03-28,64.49812876596425,8.900887824287397,4.889950949566092,2.7464812888030092,3.244909445352786,5.3427788957363855,1.9548998982403587,0.6857627971324362,0.0,0.8353323195481415,93.09913218463086
2024-04-02,64.37596728827705,8.91981054412824,4.88837882027418,2.7615737300053738,3.2425083751615005,5.005984095768399,1.9548998982403587,0.7446176009878689,0.8818216119184551,0.8353323195481415,93.61089428430958
2024-04-03,64.36241839219767,8.921354546597913,4.863110414927797,2.7448234070042647,3.2425083751615005,5.171490550073747,1.9548998982403587,0.7732017699317411,0.8818216119184551,0.8353323195481415,93.75096128560159
2024-04-05,64.34754947919645,8.89911606315958,4.87148557642835,2.768834108917117,3.242365454316781,5.171118955877477,1.9548998982403587,0.7835206549204788,0.8818216119184551,0.8353323195481415,93.75604412252318
2024-04-08,64.31152793816672,8.903060678473834,4.855078263454568,2.7920730382684855,3.2425369593304443,5.231718194395216,1.9548998982403587,0.7808337430397548,0.8818216119184551,0.8353323195481415,93.78888264483598
2024-04-09,64.3048729719532,8.9174385154526,4.855078263454568,2.7920730382684855,3.2415079292484648,5.302899063582625,1.9548998982403587,0.8095322486594024,0.8818216119184551,0.8353323195481415,93.89545586032632
2024-04-10,64.45776969163398,8.913179474279964,4.848532488766422,2.8074513211602885,3.24265129600622,5.285119710499537,1.9548998982403587,0.8113902196407542,0.8818216119184551,0.8353323195481415,94.03814803169412
2024-04-11,64.45816438183877,8.912750711745806,4.854249322555196,2.8163124135328887,3.24265129600622,5.290618732920959,1.9548998982403587,0.8115331404854734,0.8818216119184551,0.8353323195481415,94.05833382879226
2024-04-12,64.4778588742411,8.915694881147026,4.8140885651890555,2.806708132767748,3.2410505825453626,5.347510776231692,1.9548998982403587,0.8191936977624312,0.8818216119184551,0.8359040029270188,94.09473102297024
2024-04-15,64.45507729159281,8.918867723899796,4.790363704965642,2.834320439967528,3.239249779901899,5.169032826059615,1.9548998982403587,0.823938669807114,0.8818216119184551,0.8359040029270188,93.90347594928025
2024-04-16,64.38845273893506,8.913665862498714,4.7385406066704014,2.8760247424566376,3.236419947176456,5.336088256480031,1.9548998982403587,0.8709882118887275,0.8818216119184551,0.8359040029270188,94.03280587919187
2024-04-17,64.3962075668012,8.881537256605801,4.680371822869621,2.9038085546700816,3.236762957203782,5.273311704645499,1.9548998982403587,0.9028023919232572,0.8818216119184551,0.8359040029270188,93.94742776780508
2024-04-18,64.31345799842215,8.880479642354878,4.721618778655629,2.9458272830175734,3.237906323961537,5.110109991882096,1.9548998982403587,0.9109488800722607,0.8818216119184551,0.8359040029270188,93.79297441145195
2024-04-19,64.17885514686546,8.879650701455507,4.687117686740376,2.9476852539989253,3.238192165650976,5.227769405792296,1.9548998982403587,0.9394758806782452,0.8818216119184551,0.8359040029270188,93.77137175426762
2024-04-22,64.10139204902757,8.878851030745132,4.658762191148055,3.0359817518665464,3.2396213740981694,5.048168097780725,1.9548998982403587,0.939075702313031,0.8818216119184551,0.8364756863058964,93.57504939344393
2024-04-23,64.02511176410057,8.879137329781274,4.630663953076229,3.0599924537793988,3.2409934142074754,5.184778815700712,1.9548998982403587,0.9647157018556842,0.8818216119184551,0.8364756863058964,93.65859062896605
2024-04-24,64.00911371925773,8.935333805924927,4.58335715347412,3.0553046500726038,3.243966167777638,5.174831524908244,1.9548998982403587,0.9935285441511073,0.8818216119184551,0.8364756863058964,93.66863276203108
2024-04-25,64.01991853511852,8.942251174809343,4.556287945484272,3.0698539920650347,3.243966167777638,5.173945415670985,1.9548998982403587,1.0165388001509243,0.8818216119184551,0.8364756863058964,93.69595922754141
2024-04-26,63.95154520300477,8.941593738923634,4.540566652565143,3.061936177267582,3.245109534535393,5.169200443626302,1.9548998982403587,1.0167388893335314,0.8818216119184551,0.8364756863058964,93.59988783572106
2024-04-29,63.9180731411715,8.94325162072238,4.43977887286905,3.103811984770355,3.246310069631036,5.193816272395697,1.9548998982403587,1.0279438835595294,0.8818216119184551,0.8364756863058964,93.54618304158426
2024-04-30,63.87465676129932,8.92664421856599,4.27936451675604,3.060649889665108,3.2706637815712147,5.251501869404649,1.9548998982403587,1.0316312413532889,0.8818216119184551,0.8364756863058964,93.36830947508032
2024-05-02,63.82560632739164,8.986928859720331,4.267101908279119,3.056562353506134,3.272836178410949,5.32966493637164,1.9548998982403587,1.0196258903968625,0.8818216119184551,0.8364756863058964,93.43152365054138
2024-05-03,63.84915522347103,8.984041858657003,4.238346234321583,3.089491316129475,3.293674037571032,5.147958575822367,1.9548998982403587,1.021741118898709,0.8818216119184551,0.8353323195481415,93.29646219457815
2024-05-06,63.83015544071071,8.985842661300465,4.238346234321583,3.089491316129475,3.2932166908679297,5.276920055796298,1.9548998982403587,1.0227129806428008,0.8818216119184551,0.8353323195481415,93.40873920947622
2024-05-07,63.77898977830119,9.036779650358445,4.238346234321583,3.089491316129475,3.2914444723934095,5.2777651753352925,1.9548998982403587,1.0264289226055041,0.8818216119184551,0.8353323195481415,93.41129937915184
2024-05-08,63.79538994523273,9.039702381632956,4.2301997461725795,3.078943757789186,3.2910728781971392,5.06010770514858,1.9548998982403587,1.0253713083545808,0.8818216119184551,0.8353323195481415,93.19284155223471
2024-05-09,63.76479356513188,9.039966785195688,4.237888887618482,3.134654303060793,3.2916445615760166,5.2231506614376695,1.9548998982403587,1.024885377482535,0.8818216119184551,0.8353323195481415,93.38903797121002
2024-05-10,63.75239569636753,9.036743920147265,4.242262265466894,3.1717279701809953,3.283097895061799,5.1740225357587954,1.9548998982403587,1.0245423674552085,0.8818216119184551,0.8353323195481415,93.35684648014544
2024-05-13,63.70527120659494,9.047498713712397,4.232172053829706,3.1727284160940306,3.279010358902825,5.1523092006723,1.9548998982403587,1.024685288299928,0.8818216119184551,0.8353323195481415,93.28572906781308
2024-05-14,63.635497250202945,9.058103440390575,4.262271183727604,3.1823326968591714,3.2802680623363556,5.218641051440071,1.9548998982403587,1.0211408513508877,0.8818216119184551,0.8353323195481415,93.33030836601456
2024-05-16,63.5933690444884,9.068822503744526,4.266187214872915,3.1904506008392315,3.2802680623363556,5.150658007569088,1.9548998982403587,1.0194120808131626,0.8818216119184551,0.8353323195481415,93.24122134437063
2024-05-17,63.62929934485084,9.076197219332045,4.259927281874207,3.16438183876242,3.2778669921450705,5.3579845302477676,1.9548998982403587,1.0196693383336572,0.8818216119184551,0.8364756863058964,93.45852374201073
2024-05-20,63.64967985730783,9.071566583963138,4.217908553526715,3.240329975646288,3.258429757263237,5.373190221927487,1.9548998982403587,1.032060003887447,0.8818216119184551,0.8364756863058964,93.51636214998685
2024-05-21,63.607003693074624,9.213286893586856,4.133013571763414,3.210402350762054,3.2599161340483187,5.18255656807034,1.9548998982403587,1.0276866260390345,0.8823932952973325,0.8364756863058964,93.30763471718824
2024-05-22,63.53395450543671,9.311816523936384,4.154137272612936,3.202970466836647,3.258486925601125,5.302505859754633,1.9548998982403587,1.02514263500303,0.8823932952973325,0.8364756863058964,93.46278306902505
2024-05-23,63.549304204159576,9.326451618435645,4.160482958118475,3.219091938120991,3.2586012622769007,5.237505459576268,1.955471581619236,1.023341832359566,0.8838225037445262,0.8364756863058964,93.45054904471706
2024-05-24,63.49242170796126,9.397368941585391,4.161369067355736,3.221893186677491,3.2537991218943305,5.089758692445775,1.9560432649981134,1.0254856450303562,0.8838225037445262,0.8364756863058964,93.31843781799888
2024-05-27,63.47075490790181,9.451707446747694,4.158081887927191,3.24964841472199,3.2543708052732074,4.899480911491979,1.9560432649981134,1.0252283875098616,0.8838225037445262,0.8364756863058964,93.18561421662227
2024-05-28,63.48210282297253,9.443017859388757,4.183093035753078,3.278718514537908,3.2582582522495738,4.857147757286104,1.955471581619236,1.025800070888739,0.884079761265021,0.8364756863058964,93.20416534226685
2024-05-29,63.50745698082574,9.443017859388757,4.181606658967997,3.2826631298521627,3.2473962680509025,4.832708292839094,1.955471581619236,1.0268005168017746,0.884079761265021,0.8376190530636513,93.19882010267435
2024-05-30,63.491964361258155,9.442646265192487,4.192497227335613,3.3204228170270174,3.2448808611838422,4.7959319010759085,1.955471581619236,1.0286584877831262,0.884079761265021,0.8376190530636513,93.19417231680406
2024-05-31,63.47206977967323,9.438759218394484,4.220881307096878,3.3566675432478474,3.2448808611838422,4.757005979808143,1.955471581619236,1.0306307954402534,0.884079761265021,0.8376190530636513,93.19806588079258
2024-06-03,63.46421856598942,9.451908336287032,4.234515955683104,3.374532648837768,3.246595911320474,4.866025714318382,1.955471581619236,1.03540435165388,0.884079761265021,0.8376190530636513,93.35037188003797
2024-06-04,63.43423377276729,9.454538079829868,4.311464538480008,3.4377608305416127,3.25202690341981,4.764923508763906,1.955471581619236,1.0449800482500773,0.884079761265021,0.8376190530636513,93.37709807800047
2024-06-05,63.4453815986554,9.455995872446005,4.314694549570666,3.431786739232343,3.250797784155224,4.9122606647534335,1.955471581619236,1.0403494128811699,0.884079761265021,0.8381907364425286,93.52900870102103
2024-06-06,63.440550874103884,9.458196853454682,4.3285007031705565,3.444478110243423,3.226901418918146,4.75034209533392,1.955471581619236,1.0397205611644047,0.884079761265021,0.8381907364425286,93.3664326957158
2024-06-07,63.3035469523559,9.45971204308206,4.384954436834704,3.4818947873909516,3.227644607310687,4.823356181612376,1.955471581619236,1.0516115754450555,0.884079761265021,0.8381907364425286,93.41046266335853
2024-06-11,63.23206766444473,9.822093447365111,4.464961525708602,3.5848549639267784,3.2287879740684424,4.35685991470484,1.955471581619236,1.0583002709779215,0.8897965950537955,0.8396199448897224,93.43281388275916
2024-06-12,63.229880861183844,9.814318553412377,4.489429574324556,3.6207566801202824,3.24479510867701,4.349719360629309,1.955471581619236,1.0775374166771476,0.8897965950537955,0.8396199448897224,93.51132567658728
2024-06-13,63.150439738855034,9.608998467888545,4.545483129623489,3.642480648517625,3.244223425298133,4.231960702484535,1.955471581619236,1.1122385977750082,0.8897965950537955,0.8396199448897224,93.22071283200512
2024-06-14,63.07772161306182,9.472366140336835,4.561004333360011,3.641537370942477,3.244509266987572,4.4193631447159305,1.955471581619236,1.1323332685425505,0.8897965950537955,0.839905786579161,93.23400910119939
2024-06-17,62.99522770148981,9.45733086747236,4.572552337613336,3.657973268085204,3.2230711402796675,4.585109420198717,1.955471581619236,1.137163993094065,0.8897965950537955,0.839905786579161,93.31360269148534
2024-06-18,62.93837378946044,9.424773499045289,4.64861481117298,3.771280913778713,3.2267013297355396,4.480486731228776,1.955471581619236,1.147825888110129,0.8897965950537955,0.839905786579161,93.32323092578406
2024-06-19,62.895211694355204,9.415226386618034,4.685002458238529,3.8170155840889084,3.2272158447765293,4.540248339259785,1.955471581619236,1.1598312390665553,0.8897965950537955,0.839905786579161,93.42492550965574
2024-06-20,62.833861492550966,9.415197802449091,4.731480316941266,3.8609494517556393,3.22958833079887,4.53052777809538,1.955471581619236,1.1613462000205805,0.8897965950537955,0.839905786579161,93.44812533586399
2024-06-21,62.8020187283475,9.415855238334801,4.741770617761059,3.8478007340414586,3.22958833079887,4.523839082562513,1.955471581619236,1.1610889425000857,0.8897965950537955,0.839905786579161,93.40713563759847
2024-06-24,62.6851352031191,9.37406518333886,4.78710510970604,3.8371674231943382,3.238277918157807,4.551311212997793,1.955471581619236,1.2115114165170762,0.8897965950537955,0.839905786579161,93.36974743028321
2024-06-25,62.61923531631241,9.3104368232698,4.8357267810795665,3.8038954505436706,3.2462243171242036,4.562573375561678,1.955471581619236,1.2148843484524532,0.8897965950537955,0.8401916282685997,93.27843621728542
2024-06-26,62.601504556316534,9.317411360492105,4.825750906118156,3.7735962314631664,3.248511050639714,4.561430008803924,1.955471581619236,1.2161992202238712,0.8897965950537955,0.8401916282685997,93.2298631389991
2024-06-27,62.590785492962574,9.321384559975304,4.8132596242896835,3.787430969232001,3.248511050639714,4.538705594493546,1.955471581619236,1.2154274476623868,0.8897965950537955,0.8401916282685997,93.20096454419684
2024-06-28,62.58818433358868,9.311208595831284,4.8060849978847715,3.799207646836876,3.2468245846720247,4.488426041321274,1.955471581619236,1.1986771246612775,0.8897965950537955,0.8401916282685997,93.12407312973782
2024-07-02,62.59069974045575,9.29191428179417,4.80422702690342,3.809526531825614,3.2479679514297803,4.423610180537612,1.955471581619236,1.1904734681743863,0.8897965950537955,0.8424783617841094,93.04616571957787
2024-07-03,62.54853809126354,9.283024605252626,4.782160048478751,3.8160151381758727,3.2407647408559246,4.423753101382331,1.955471581619236,1.2143698334114634,0.8897965950537955,0.8424783617841094,92.99637209727764
2024-07-04,62.49551885983466,9.27839396988372,4.790563794148249,3.8263340231646104,3.2441948411291888,4.441732543648026,1.955471581619236,1.2159419627033763,0.8897965950537955,0.8424783617841094,92.98042653296899
2024-07-05,62.49927121802861,9.291256845908462,4.7880198031122445,3.787173711711506,3.238821017367741,4.513106927659185,1.955471581619236,1.2154846160002744,0.8897965950537955,0.8416208367157934,93.02002315317685
2024-07-08,62.47185459804941,9.286540458032723,4.800511084940717,3.794462674792193,3.2348192337155988,4.469723076571272,1.955471581619236,1.2221447273641965,0.8897965950537955,0.8416208367157934,92.96694486685494
2024-07-09,62.441611403940044,9.284282308686159,4.820462834863539,3.790861069505265,3.2348192337155988,4.449228227438516,1.955471581619236,1.221601628154263,0.8897965950537955,0.8416208367157934,92.92975571969221
2024-07-10,62.41401624724163,9.277507860646459,4.847617795360218,3.786802117515235,3.2357910954596907,4.444426087055945,1.955471581619236,1.221830301505814,0.8897965950537955,0.8416208367157934,92.91488051817382
2024-07-11,62.36679102685768,9.283967882827774,4.840042990590092,3.79709241833503,3.234647728701936,4.452496598483896,1.955471581619236,1.2216587964921508,0.8897965950537955,0.8424783617841094,92.8844439807457
2024-07-12,62.36793439361544,9.2822242485222,4.851791084026023,3.8138141571671946,3.2362198579938486,4.446636901018739,1.955471581619236,1.221830301505814,0.8897965950537955,0.8424783617841094,92.90819748230639
2024-07-15,62.368734750345865,9.284396645361932,4.811287316632557,3.8044671339225484,3.233675866957844,4.518570734384468,1.955471581619236,1.222945084094625,0.8897965950537955,0.8426212826288288,92.9319669910017
2024-07-16,62.377910268576855,9.298917403185419,4.818376190530636,3.8026663312790845,3.230817450063457,4.532235625021438,1.955471581619236,1.2248030550759768,0.8897965950537955,0.8426212826288288,92.97361578303473
2024-07-17,62.443236528281176,9.29874635551846,4.848703993780084,3.801179954494003,3.2291023999268247,4.459672939938944,1.955471581619236,1.2370656635528978,0.8897965950537955,0.8417637575605127,93.00473976972593
2024-07-18,62.444265558363156,9.299547169595591,4.848332399583814,3.8179874458330003,3.2362198579938486,4.458415236505414,1.955471581619236,1.2448405575056312,0.8897965950537955,0.8417637575605127,93.03664015961401
2024-07-19,63.06930017806791,9.41130789087295,4.960793819574048,3.8938037226491042,3.2742456990062214,4.508072180562482,1.9794290487887563,1.260533370667043,0.9004346985977876,0.8518275969394071,94.10974820572571
2024-07-22,63.8931679889665,9.411626075899278,4.969500518930852,3.9142254161570884,3.266493554728403,4.399484308850056,1.9794290487887563,1.266665663901735,0.8946495163009083,0.8518275969394071,94.84706968946298
2024-07-23,63.8599899684939,9.41197376535532,4.944942420080599,3.9327379995071023,3.2615472238645715,4.333793563868991,1.9794290487887563,1.266289627052438,0.8946495163009083,0.8547201880878468,94.74007332140043
2024-07-24,63.89218450797603,9.41197376535532,4.973607998361636,3.9357752202129643,3.256919078027068,4.277792999235199,1.9794290487887563,1.2652193683275155,0.8946495163009083,0.8524061151690951,94.73995761775448
2024-07-25,63.90868384788673,9.410903506630397,4.925186022536756,3.929122260571553,3.2534479686489397,4.162725723350269,1.9794290487887563,1.2660292938490785,0.8946495163009083,0.8524061151690951,94.58258330373248
2024-07-26,63.965390204760745,9.404886917041642,4.917607433727844,3.902134385156611,3.244799121115106,4.189250784181461,1.9813960107696955,1.2642937391600146,0.8946495163009083,0.853273892513627,94.61768200472765
2024-07-29,63.93965192872193,9.404886917041642,4.930421612515432,3.906241864587395,3.245377639344793,4.147597471643929,1.9813960107696955,1.2642937391600146,0.8946495163009083,0.853273892513627,94.56779059259937
2024-07-30,63.92388730696293,9.407258841783364,4.931173686214026,3.9100600849033356,3.233228756521347,4.130155147018838,1.9813960107696955,1.2645829982748586,0.8946495163009083,0.853273892513627,94.52966624126293
2024-07-31,63.92539145436012,9.405881679137591,4.914830546225342,3.922122189992329,3.227443574224467,4.124919557040162,1.9813960107696955,1.259492037853605,0.8946495163009083,0.8521168560542511,94.50824342195847
2024-08-01,63.85837856381692,9.405042827704543,4.9056610322847884,3.901989755599189,3.212980618482269,4.108547491139993,1.9813960107696955,1.2590292232698543,0.8946495163009083,0.8521168560542511,94.37979189542241
2024-08-02,63.87793247998038,9.404666790855247,4.921425654043785,3.9397380700863267,3.2020176980296826,4.089505563609815,1.9813960107696955,1.2705995878636132,0.8946495163009083,0.8521168560542511,94.4340482275937
2024-08-05,63.870498520728894,9.399807237725868,4.931781130355199,3.946159622435862,3.2020176980296826,4.080162494200355,1.9813960107696955,1.264901183301187,0.8946495163009083,0.8503813013651874,94.42175471521284
2024-08-06,63.87921100526799,9.390262265454247,4.946041604717006,3.951684471529383,3.201149920685151,4.055286210323773,1.9813960107696955,1.2677648485381423,0.8946495163009083,0.8503813013651874,94.41782715495148
2024-08-07,63.92630238916458,9.391187836769925,4.95428548949006,3.9165973408988095,3.202885475374215,4.050869397195575,1.9813960107696955,1.2759508814882266,0.8946495163009083,0.8503813013651874,94.44450563881719
2024-08-08,63.98133995235323,9.801916978005893,4.946996159795991,3.8755514725024502,3.202885475374215,3.639418380912601,1.9813960107696955,1.275979807399711,0.8946495163009083,0.8503813013651874,94.4505150547799
2024-08-09,63.98793506017169,9.791279763316622,4.936235720723796,3.8773738049259667,3.202885475374215,3.6286579418404052,1.9813960107696955,1.2733186235431464,0.8946495163009083,0.8503813013651874,94.42411321833161
2024-08-12,66.7966740408457,9.791106207847715,4.950351565528181,3.8880474662637097,3.203059030843121,3.6102032103133603,1.9813960107696955,1.277368251150962,0.8946495163009083,0.8521168560542511,97.24497215591761
2024-08-13,66.78277265274906,9.79107728193623,4.966318668667569,3.889204502723085,3.2029722531086677,3.526002311758846,1.9813960107696955,1.2831534334478414,0.8946495163009083,0.8521168560542511,97.16966348751616
2024-08-14,66.78254124545718,9.791066116534399,4.971612110469213,3.888394577201522,3.2029722531086677,3.524324608892751,1.9813960107696955,1.2839633589694044,0.8946495163009083,0.8521168560542511,97.17303665375799
2024-08-15,66.81543000681495,9.79107728193623,4.999352059582749,3.91344441654701,3.2029144012856987,3.5234713523557843,1.982553047229071,1.2852650249862023,0.8946495163009083,0.8521168560542511,97.26027396309284
2024-08-16,66.848816698813,9.792871382670139,5.031517673153399,3.9305396302342888,3.2029144012856987,3.4079116417537434,1.982553047229071,1.2854964322780775,0.8946495163009083,0.8521168560542511,97.22938727977257
2024-08-19,66.82481976264553,9.79316133600686,5.082803314215234,3.9260561139542065,3.2029722531086677,3.435087593445157,1.982553047229071,1.2862195800651874,0.8946495163009083,0.8521168560542511,97.28043937302509
2024-08-20,66.85579362866304,9.794520853846626,5.06264195391061,3.9170023036595905,3.192501073151316,3.4234015252054606,1.982553047229071,1.2773971770624464,0.8946495163009083,0.8514804860015944,97.25194156503065
2024-08-21,66.87372190860106,9.812281363498045,5.043666555976845,3.910898936336383,3.1910547775770968,3.3462985825146334,1.982553047229071,1.2782938803184627,0.8946495163009083,0.8497449313125306,97.18316349966504
2024-08-22,66.86049987446154,9.817545879388206,5.068080025269676,3.919663487516155,3.1881621864286567,3.3283066655713385,1.982553047229071,1.275979807399711,0.8946495163009083,0.8520590042312823,97.18749949379655
2024-08-23,66.84587319806035,9.813034131418515,5.077654501971011,3.922816411867954,3.1883357418975624,3.2606936780684896,1.982553047229071,1.2784095839644003,0.8946495163009083,0.8520590042312823,97.11607881500954
2024-08-26,66.85102201030456,9.824951606950087,5.140452655803637,3.922585004576079,3.1915175921608467,3.364035951436866,1.982553047229071,1.2836162480315918,0.8946495163009083,0.8520590042312823,97.30744263702493
2024-08-27,66.8817305100101,9.824951606950087,5.1269153292289396,3.9490522135843023,3.1915175921608467,3.329556264947465,1.982553047229071,1.2824302856607315,0.8946495163009083,0.8520590042312823,97.31541537030374
2024-08-28,66.86177163108586,9.827844198098527,5.1292583280591755,3.946246400170316,3.1915175921608467,3.3583953986974087,1.982553047229071,1.2795666204237761,0.8946495163009083,0.8520590042312823,97.32386173645718
2024-08-29,66.81088441552882,9.791079364601858,5.170419900101472,3.937742182193903,3.1897241856488137,3.335543928624735,1.982553047229071,1.2989759070298064,0.8981206256790358,0.8520590042312823,97.26710256086879
2024-08-30,66.81837622660328,9.790674401841077,5.209672361985798,3.935543812921089,3.185963817155842,3.2768029809887342,1.982553047229071,1.3078272359440317,0.8981206256790358,0.8520590042312823,97.25759351457923
2024-09-02,66.94506315683513,9.79214962332678,5.219709653270884,3.90146908919247,3.1857613357754513,3.2759062777327173,1.982553047229071,1.312802492719348,0.8981206256790358,0.8520590042312823,97.36559430599218
2024-09-03,66.94619126738303,9.795273621767095,5.203540068751106,3.8631422564756432,3.184604299316076,3.3280223238614473,1.982553047229071,1.3118768635518474,0.8981206256790358,0.8520590042312823,97.36538337824562
2024-09-04,66.96683337633652,9.80753820823648,5.185721707276718,3.8661794771815057,3.1845175215816224,3.315092441427922,1.982553047229071,1.311992567197785,0.8981206256790358,0.8520590042312823,97.37060797637794
2024-09-05,66.97554007569333,9.837674553412851,5.191449037750628,3.8440511548959417,3.182319152308809,3.2758670541967447,1.982553047229071,1.31965793374115,0.8981206256790358,0.8520590042312823,97.35929163913885
2024-09-09,66.99532539914865,9.836112554192695,5.194949073040241,3.848997485759774,3.182319152308809,3.225564894125379,1.982553047229071,1.3368399251628817,0.8981206256790358,0.8520590042312823,97.35284116087783
2024-09-10,67.02887060514165,9.833219963044256,5.216817062122445,3.8446007472141455,3.182319152308809,3.206358088899739,1.982553047229071,1.3368688510743663,0.8981206256790358,0.8520590042312823,97.38178714694479
2024-09-11,66.96342156507694,9.883117160354841,5.199692922523682,3.8481875602382107,3.182319152308809,3.067517763402243,1.982553047229071,1.3436085884502307,0.8981206256790358,0.8520590042312823,97.22059738949434
2024-09-12,66.7916763954149,9.967609747800763,5.21823443178518,3.8559686304275136,3.183765447883028,3.00065650248705,1.982553047229071,1.34939377074711,0.8981206256790358,0.8520590042312823,97.10003760368492
2024-09-13,66.77067618367722,9.968767825592954,5.229862648201908,3.8557082972241536,3.183765447883028,2.942575065632893,1.982553047229071,1.3494226966585945,0.8981206256790358,0.8520590042312823,97.03351084201014
2024-09-16,66.85843739912089,9.881787262648434,5.262375372710369,3.8451792654438335,3.183765447883028,3.410483502395644,1.982553047229071,1.352170658249612,0.8981206256790358,0.8520590042312823,97.52693158559119
2024-09-17,66.98081315365329,9.83301817588574,5.271891997588736,3.8259435343067096,3.183765447883028,3.3515035688789587,1.982553047229071,1.3641459856041525,0.8981206256790358,0.8520590042312823,97.54381454094
2024-09-19,66.96516423554023,9.83113695030644,5.271891997588736,3.8259435343067096,3.183765447883028,3.52641161340635,1.982553047229071,1.3653030220635283,0.8981206256790358,0.8520590042312823,97.70234947823441
2024-09-20,66.97102555083613,9.772985975561076,5.271891997588736,3.8259435343067096,3.183765447883028,3.5651310285938416,1.982553047229071,1.3801709405665081,0.8981206256790358,0.8520590042312823,97.70364715247543
