date,MORGAN STANLEY HONG KONG SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,THE HONGKONG AND SHANGHAI BANKING,SDICS INTERNATIONAL SECURITIES (HONG,CITIBANK N.A.,FOSUN INTERNATIONAL SECURITIES LTD,DBS BANK LTD,THE CORE SECURITIES COMPANY LTD,DONGHAI INTERNATIONAL SECURITIES
2024-04-09,40.51641921631304,34.29294662162521,13.032849083543319,4.386749147707721,4.872851375306024,0.0,0.0001891142977294735,1.7885564135770002,1.1094390276299564
2024-04-11,40.518028349393134,34.29222824598928,13.033366690700959,4.3869233699935055,4.873044903423615,0.0,0.000189121808513454,1.7886274471319488,1.1075918715590434
2024-04-12,40.5230475200717,34.29647619569282,13.034981198973,4.3921008583983925,4.873650065012906,0.0,0.00018914523597709517,1.7888490133532886,1.0907060032619194
2024-04-15,40.52293254927711,34.29637889074264,13.034944216509004,4.392372114308456,4.873636237636762,0.0,0.0001891446993398133,1.7888439380836567,1.0907029087430333
2024-04-16,40.52212777198133,34.295697771551055,13.034685345136744,4.392284882681084,4.873539448200629,0.0,0.00018914094296410038,1.7888084120025838,1.092667227503608
2024-04-17,40.516533537169366,34.29096311922841,13.032885856942759,4.391678510944312,4.872866637429388,0.0,0.0001891148313331058,1.7885614601557642,1.1063217632986688
2024-04-18,40.51944541184158,34.29342756962126,13.033822514818432,4.392088699823173,4.873595101355973,0.0,0.0001891284227892207,1.788690001922812,1.0987415721939777
2024-04-19,40.51450374833198,34.289245217717934,13.032232938148333,4.392498577015281,4.872999215445368,0.0,0.0001891053570977724,1.7884718571771805,1.1098593408068262
2024-04-22,40.51442713337987,34.28918037504094,13.0322082935443,4.39249027058087,4.872990000360226,0.0,0.00018910499949008783,1.7884684750874842,1.1100463470068156
2024-04-23,40.51435051871753,34.28911553260919,13.03218364903348,4.3964531616574325,4.869198692472262,0.0,0.00018910464188375575,1.7884650930105792,1.1100442478576464
2024-04-24,40.514312211495024,34.289083111485276,13.03217132681302,4.396449004712859,4.86919408853624,0.0,0.0001891044630810969,1.7884634019769234,1.1101377505175793
2024-04-25,40.51094145956823,34.286230292650224,13.031087062655189,4.404970394670667,4.8687889762571475,0.0,0.00018908872977110096,1.7883146035368378,1.109478121931935
2024-04-26,40.51017545780621,34.28558199093541,13.030840664144286,4.411505083623392,4.868696914685623,0.0,0.00018908515438393486,1.7882807891625483,1.1047300144881396
2024-04-29,40.50818398878815,34.2838965212101,13.030200071622314,4.418094946178319,4.868835722610278,0.0,0.00018907585901005715,1.788192877773694,1.102406795958138
2024-04-30,40.506728808324574,34.28266493658891,13.029731986146404,4.425120858950451,4.867053731759309,0.0,0.0001890690668147753,1.7881286403015437,1.1003819688619922
2024-05-02,40.50508228283125,34.281271408070126,13.029202351033483,4.431274542046116,4.866855894800303,0.0,0.00018906138149809662,1.7880559560962719,1.0980685037409452
2024-05-03,40.49738750834172,34.274758974621456,13.026727185740159,4.464551826698717,4.862150825993366,0.0,0.00018902546539539255,1.7877162780464715,1.0865183750927163
2024-05-06,40.50133023648221,34.2780958826304,13.02799543653395,4.485214178640243,4.862624193290974,0.0,0.00018904386845957862,1.7878903257989402,1.0566607027548147
2024-05-07,40.49639237791763,34.27391675102304,13.026407083794172,4.496859191296837,4.86203134978734,0.0,0.00018902082052807846,1.7876723490187645,1.0565318763416947
2024-05-08,40.496068229506015,34.27372239760913,13.026333216348382,4.4968336914410125,4.862003779189028,0.0,0.0001890197486680388,1.7876622118574208,1.057187454300341
2024-05-09,40.48933333992776,34.26802234459472,13.02284389238976,4.4965582950921315,4.861195180724695,0.0,0.00018898831284745065,1.787364906263904,1.0744930526941805
2024-05-10,40.48973623142231,34.2684433063882,13.023003870099185,4.496613532573459,4.861254897548187,0.0,0.00018899063445382535,1.7873868629537004,1.0733723083805011
2024-05-13,40.49654781817848,34.27420828527683,13.025194729535263,4.497559020122022,4.862072706271099,0.0,0.00018902242834093112,1.7876875549763465,1.0565408632116344
2024-05-14,40.495973719631685,34.27372239760913,13.025010078107705,4.497495260561352,4.862003779189028,0.0,0.0001890197486680388,1.7876622118574208,1.0579435332950131
2024-05-16,40.487805300262366,34.26688903732422,13.022413202707192,4.499905753700445,4.858294172045101,0.0,0.00018898206265224431,1.787305794780232,1.0771977571177924
2024-05-17,40.47919696386777,34.25944345399158,13.019583664764975,4.512342815518183,4.857238551440819,0.0,0.00018894100022331126,1.7869174451339755,1.0850881642824766
2024-05-20,40.47952314665521,34.25979947343448,13.019718962494764,4.512484178648376,4.857289027198413,0.0,0.00018894296367230105,1.7869360145352613,1.0840602540698272
2024-05-21,40.479331939531605,34.2596376454977,13.019468521106894,4.512840747838084,4.857455025613374,0.0,0.0001889420711904287,1.7869275738504695,1.08414960449068
2024-05-22,40.47914073421435,34.259475819089715,13.01940702326368,4.513386254837978,4.857432081281422,0.0,0.0001889411787169877,1.7869191332454175,1.084050012888717
2024-05-23,40.47868184882266,34.25908744194794,13.019259430810306,4.518436443540881,4.857377015769091,0.0,0.00018893903681512842,1.786898876118623,1.0800700039536817
2024-05-24,40.47831970158848,34.25886089268166,13.019173336757845,4.519162315072016,4.857344894796785,0.0,0.00018893778739480352,1.786887059673425,1.0800628616423942
2024-05-27,40.479008022867546,34.25944345399158,13.019394723764751,4.520278337527562,4.857427492441042,0.0,0.00018894100022331126,1.7869174451339755,1.0773415832733209
2024-05-28,40.484438933841346,34.264039910191926,13.02095251893741,4.524097233625423,4.858268160933698,0.0,0.00018896634970200733,1.7871571888934221,1.0608570872270693
2024-05-29,40.477782100029955,34.25824598834794,13.018750724244581,4.52484370076163,4.857446645838123,0.0,0.00018893439619435944,1.7868549872527946,1.0758869191287799
2024-05-30,40.477743861839485,34.25821362557341,13.018738425807165,4.524933893381462,4.857442057148713,0.0,0.00018893421771349773,1.7868532992625488,1.075885902769513
2024-05-31,40.478088008154636,34.25850489274539,13.018849112580433,4.525161300700643,4.857483355665517,0.0,0.00018893582405339293,1.7868684912895738,1.0748559030397524
2024-06-04,40.47789681503487,34.2583430770384,13.018787619696253,4.525801198935354,4.857460411958373,0.0,0.00018893493163896788,1.7868600512426676,1.0746618911624495
2024-06-05,40.477782100029955,34.25824598834794,13.018750724244581,4.526921979119767,4.857446645838123,0.0,0.00018893439619435944,1.7868549872527946,1.073808640770642
2024-06-06,40.48260069013215,34.26232418721343,13.020300513292504,4.533885410938971,4.858024890077685,0.0,0.00018895688748128857,1.7870676995435608,1.0556076519142186
2024-06-07,40.4783174422825,34.25869907361161,13.01892290480825,4.543986170847106,4.857510888400193,0.0,0.00018893689496183124,1.7868786194511075,1.0554959637042702
2024-06-11,40.47791706295645,34.25844016627916,13.018824515357053,4.544140765508207,4.857474178156649,0.0,0.00018893546708661124,1.7868651152612436,1.056149261014157
2024-06-12,40.47059681232206,34.25232461867081,13.016500497078873,4.543518482936777,4.856607060026091,0.0,0.000188901739811281,1.7865461381382624,1.0737174890873213
2024-06-13,40.47059681232206,34.25232461867081,13.016500497078873,4.547768772082531,4.856607060026091,0.0,0.000188901739811281,1.7865461381382624,1.0694671999415675
2024-06-14,40.47728726356062,34.257987087863725,13.018652337395837,4.550976721192993,4.857504403049765,0.0,0.00018893296835690755,1.7868414834201243,1.0505617705485844
2024-06-17,40.47682841912004,34.25759874447455,13.018504759910964,4.551302993658637,4.857449339110428,0.0,0.00018893082664119405,1.7868212280538118,1.0513055848449244
2024-06-18,40.476713709635334,34.257501660002944,13.018467866062533,4.551384560619247,4.857435573320655,0.0,0.0001889302912198526,1.7868161642839873,1.0514915357840895
2024-06-19,40.47002344798409,34.25183935126742,13.016316086722268,4.5513878736272595,4.856632703918443,0.0,0.00018889906355914937,1.7865208273713247,1.0670908100456349
2024-06-20,40.46700399721585,34.24928383649793,13.015344945065818,4.559453677726266,4.856270352674248,0.0,0.00018888496988254654,1.786387535832919,1.0660667700170927
2024-06-21,40.4641760595856,34.246890409038436,13.014435399507585,4.566123306948495,4.855930984094506,0.0,0.00018887177011826068,1.7862626985077952,1.0659922705474631
2024-06-24,40.47120841885666,34.25284225239041,13.016697207218794,4.567294672875888,4.856774907154383,0.0,0.0001889045945638067,1.7865731370801736,1.0484204998291273
2024-06-25,40.46192163573089,34.24498237545896,13.013710312369344,4.5664354933861935,4.855660440425675,0.0,0.0001888612473036256,1.7861631785464258,1.070937702835209
2024-06-26,40.46287686940527,34.24579083830553,13.014017542817541,4.5667321644750825,4.8557750738928105,0.0,0.00018886570598022616,1.7862053466676397,1.0684132987301393
2024-06-27,40.46280044905154,34.24572615987306,13.013992963847853,4.570689711835275,4.855765903016257,0.0,0.00018886534927835087,1.7862019731446732,1.064633973882064
2024-06-28,40.46260939943012,34.24556446486071,13.01393151682982,4.5715180208733335,4.855742975976428,0.0,0.00018886445752955744,1.7861935393930057,1.0642512181790562
2024-07-02,40.462685819062195,34.24562914268242,13.013956095567403,4.571809952083694,4.855752146766379,0.0,0.0001888648142280643,1.7861969128841158,1.0637810661395721
2024-07-03,40.46234193299104,34.24533809440863,13.013845491979396,4.572715413027719,4.855710878484394,0.0,0.00018886320909539377,1.7861817322744686,1.0636775936252578
2024-07-04,40.46906566175665,34.25086885770943,13.015947281684342,4.5742095002660275,4.856495095812075,0.0,0.00018889371128237337,1.7864702079889199,1.046754501071272
2024-07-05,40.46797747586206,34.25002780777709,13.015627667556418,4.574286066973994,4.856375841760778,0.0,0.00018888907288783355,1.7864263401777472,1.0490899108190277
2024-07-08,40.46874188617564,34.25067476559731,13.014362382057772,4.574561364512383,4.856467575126556,0.0,0.00018889264086341436,1.7864600844566574,1.0485430494328132
2024-07-09,40.45924722136757,34.24271888254923,13.011339354168083,4.573593191574499,4.855339495510053,0.0,0.00018884876412902482,1.7860451183983457,1.0715278876680867
2024-07-10,40.451457360912265,34.23628572970205,13.008894924007647,4.572733954194338,4.854427326671863,0.0,0.00018881328525923032,1.7857095754971515,1.0903023157294256
2024-07-11,40.454321728432944,34.23871000094642,13.00981608380092,4.572774509483157,4.854771068649858,0.0,0.0001888266551271425,1.785836021584465,1.0835817604471072
2024-07-12,40.45439811711976,34.23877465287935,13.00984064984786,4.572971971128297,4.854780235768992,0.0,0.0001888270116828726,1.7858393937252586,1.0832061525187988
2024-07-15,40.45554398204118,34.23974446117346,13.010114735505091,4.57347916461221,4.854917746710503,0.0,0.0001888323601804149,1.7858899773654013,1.0801211002319733
2024-07-16,40.45600234618557,34.2401323998743,13.008562630518512,4.574097485950189,4.85497275326832,0.0,0.00018883449966427022,1.7859102116238212,1.0801333380796256
2024-07-17,40.45600234618557,34.2401323998743,13.008562630518512,4.574191903200021,4.85497275326832,0.0,0.00018883449966427022,1.7859102116238212,1.0800389208297934
2024-07-18,40.45531480386389,34.239550495119516,13.008341552388345,4.575908062908971,4.854890243899008,0.0,0.0001888312904566673,1.78587986040813,1.0799261501216804
2024-07-19,40.46242053497259,34.24556446486071,13.010626388823052,4.578317141344398,4.855742975976428,0.0,0.00018886445752955744,1.7861935393930057,1.060946090172289
2024-07-22,40.44427912873276,34.23021039833045,13.014232037748844,4.581833447306294,4.853565894013493,0.0,0.0001887797797766448,1.7853926959883686,1.090297618100012
2024-07-23,40.443668332988665,34.22969344841117,13.014035494808466,4.583085690252146,4.853398206248041,0.0,0.0001887769287952812,1.7853657327123813,1.0905643176503395
2024-07-24,40.443019382724486,34.229144206230096,13.013826674438791,4.584239181408865,4.853320329681006,0.0,0.00018877389972193396,1.7853370851239787,1.0909243664930564
2024-07-25,40.442428754900256,34.22872420939625,13.013666992795375,4.585315561593696,4.853260778698374,0.0,0.00018877158343731643,1.7853151787649246,1.091099752267689
2024-07-26,40.393071575835705,34.2260106321431,13.012635298172007,4.662719774591981,4.852876022960121,0.0,0.0001887566180453339,1.7851736429417033,1.0673242967373404
2024-07-29,40.26247290063008,34.21151320894481,13.007123417664804,4.796308927465255,4.850820446042616,0.0,0.00018867666468463717,1.7844174806748727,1.0871549419128794
2024-07-30,40.262738783004345,34.21173913243395,13.007209313155254,4.7965292788900635,4.850852479535951,0.0,0.00018867791065379803,1.7844292644805426,1.086313070589242
2024-07-31,40.26247290063008,34.21151320894481,13.007123417664804,4.797252310788677,4.850820446042616,0.0,0.00018867666468463717,1.7844174806748727,1.0862115585894563
2024-08-01,40.26243491772042,34.21148093440423,13.00711114697306,4.7974364616318095,4.85081586986382,0.0,0.0001886764866903861,1.7844157972867674,1.0861161956332075
2024-08-02,40.26243491772042,34.21148093440423,13.00711114697306,4.7976251381185,4.85081586986382,0.0,0.0001886764866903861,1.7844157972867674,1.0859275191465172
2024-08-05,40.26291032931194,34.211965058906976,13.007295209780176,4.798730764369886,4.85088451345237,0.0,0.0001886791566394151,1.7844410484418471,1.0835843965801608
2024-08-06,40.26287234548795,34.21193278351386,13.0072829387643,4.79891491625043,4.850879937152692,0.0,0.00018867897864046227,1.7844393650092747,1.0834890348428545
2024-08-07,40.26123910885107,34.210544999215685,13.00675530698335,4.803248363258803,4.85068316443448,0.0,0.00018867132500318868,1.7843669804133073,1.0829734055183031
2024-08-08,40.2638599482042,34.212771963527025,13.007601992701911,4.81507073477655,4.850998923750594,0.0,0.0001886836067223886,1.7844831352884722,1.0650246181445224
2024-08-09,40.26306226532458,34.212094161088444,13.007344294075205,4.815164021419248,4.850902818737426,0.0,0.0001886798686385849,1.7844477822038993,1.066795977282559
2024-08-12,40.26165690095956,34.21090000308651,13.006890278480615,4.815184623533472,4.8507335001218985,0.0,0.00018867328285129345,1.7843854968439876,1.0700605236911107
2024-08-13,40.256530052074794,34.20654364698922,13.00523400384983,4.814665790984482,4.850115816212453,0.0,0.00018864925752585417,1.7841582763195818,1.082563764312114
2024-08-14,40.256150337431194,34.20622099807951,13.005111333619974,4.815563614647087,4.850070068106588,0.0,0.00018864747811552014,1.7841414474716124,1.0825535531659123
2024-08-15,40.25618830857321,34.206253262696585,13.005123600538823,4.815662480699057,4.850074642878338,0.0,0.00018864765605504296,1.7841431303421231,1.082365926615809
2024-08-16,40.06701155417113,34.20580156359639,13.19359703071303,4.816919405252578,4.850010596859172,0.0,0.00018864516493226962,1.784119570443867,1.082351633798897
2024-08-19,40.066973761966764,34.20576929983143,13.193584586183329,4.817009184307584,4.850006022208243,0.0,0.0001886449869974462,1.7841178876178012,1.0823506128978475
2024-08-20,40.066671426898345,34.20551119190287,13.193485030790846,4.81782173243235,4.849969425311476,0.0,0.00018864356353094262,1.784104425123558,1.0822481239770179
2024-08-21,40.066633635335606,34.205478928685686,13.193283943086826,4.818194474952534,4.849964850738213,0.0,0.00018864338559914013,1.7841027423260631,1.0821527814894674
2024-08-22,40.066671426898345,34.20551119190287,13.19320206544555,4.818293341341177,4.849969425311476,0.0,0.00018864356353094262,1.784104425123558,1.0820594804134869
2024-08-23,40.0644040593126,34.20357550659215,13.19245546390242,4.823679661410908,4.849694966189337,0.0,0.0001886328882168729,1.7840034628923807,1.081998246811983
2024-08-26,40.06436627202698,34.2035432470264,13.192631653969574,4.8237694282472185,4.849596075778657,0.0,0.00018863271030520814,1.7840017802853387,1.0819029099555213
2024-08-27,40.06436627202698,34.2035432470264,13.192631653969574,4.823863744602372,4.849596075778657,0.0,0.00018863271030520814,1.7840017802853387,1.0818085936003685
2024-08-28,40.06436627202698,34.2035432470264,13.192631653969574,4.8239580609575246,4.849596075778657,0.0,0.00018863271030520814,1.7840017802853387,1.081714277245216
2024-08-29,40.06542434296865,34.20444653787009,13.192980061831625,4.825028646661379,4.844347975883328,0.0,0.0001886376919586821,1.784048894482298,1.08353490261067
2024-08-30,40.065386553758415,34.204414276661275,13.192967618376816,4.825024095754333,4.844343406754531,0.0,0.0001886375140379558,1.7840472117895565,1.083628199391037
2024-09-02,40.06141908334344,34.20102718836944,13.191755495653526,4.839447186187909,4.838770987667197,0.0,0.00018861883422926115,1.783870546714275,1.083520893229991
2024-09-03,40.05922786513402,34.19915651290984,13.191033953194031,4.847481260277361,4.835677196213075,0.0,0.00018860851744484218,1.7837729752923277,1.0834616284618959
2024-09-04,40.059133560875296,34.19915651290984,13.191033953194031,4.847669868794805,4.835677196213075,0.0,0.00018860851744484218,1.7837729752923277,1.0833673242031736
2024-09-05,40.036318780879085,34.179759614726215,13.372053875211432,4.845014643601027,4.7012447049091755,0.0,0.00018850154345535035,1.782761264293801,1.0826586148358048
2024-09-09,40.03652640798826,34.18001733416713,13.372154702083458,4.845051175586016,4.700620392475048,0.0,0.00018850296477934263,1.7827747065251536,1.0826667782101542
2024-09-10,40.15140310697489,34.27817066273036,13.410554960375892,4.8625563480743415,4.423455824165528,0.0,0.00018904428087220004,1.7878942262086286,1.0857758271894808
2024-09-11,40.146792819495616,34.27431544155791,13.409046692740311,4.886487943700703,4.4136016843992465,0.0,0.00018902301930835173,1.7876931440755477,1.0818732510113511
2024-09-12,40.144839174801895,34.27272824958737,13.408425739966514,4.88626165779744,4.4134918042799995,0.0,0.000189014265936778,1.7876103586962473,1.0864540006046
2024-09-13,40.14379619889762,34.271918514397335,13.408108949482681,4.890020914784941,4.413387530129461,0.0,0.000189009800243197,1.787568124211646,1.0850107582960724
2024-09-16,40.144137642492275,34.27221001465793,13.408222992332403,4.890251518331002,4.413425068256036,0.0,0.00018901140786857704,1.787583328396198,1.0839804241262894
2024-09-17,40.271650281955665,34.27350563136832,13.408540854361403,4.89062540653756,4.413591912100249,0.0,0.0001890185532011478,1.6616558635790348,1.0802410315445596
2024-09-19,40.21677592093314,34.22680437357641,13.391214111534941,4.8967971625099835,4.533834118267934,0.0,0.0001887609955332674,1.6593916826201012,1.0749938695619579
2024-09-20,40.15551889222827,34.17467109610757,13.370722765169818,4.907903140651397,4.6793396548909225,0.0,0.0001884734802499818,1.6568641452527417,1.054791832219023
2024-09-23,40.15463073536767,34.17415582234098,13.349035513286827,4.908017611638816,4.679269101440316,0.0,0.00018847063851260855,1.656839163633271,1.0778635816536084
2024-09-24,40.32524443665228,34.31968114807679,13.392252632948887,4.928917641045947,4.291152280831629,0.0,0.00018927321140435073,1.6638945554396707,1.0786680317933948
2024-09-25,40.32473309166511,34.3196486691262,13.392239958987561,4.928912976490009,4.291621402415315,0.0,0.00018927303228277747,1.6638929807878313,1.0787616474956903
2024-09-26,40.32045145377279,34.32124021000173,13.392861011304127,4.929141550114105,4.293240035824611,0.0,0.0001892818096385837,1.6639701422330713,1.078906314939927
2024-09-27,40.32009272715044,34.321337656075244,13.392899036786618,4.929155545106329,4.293252225342868,0.0,0.00018928234705416146,1.6639748666356806,1.0790986605557744
2024-09-30,40.25906948134264,34.2745421952687,13.374165915051037,4.922434883241929,4.414103444798141,0.0,0.00018902426985618908,1.6617061185048532,1.0937889375228382
2024-10-02,40.14793251025269,34.180326989215494,13.33740248316338,4.9089039011454805,4.675062912350555,0.0,0.00018850467252846704,1.6571383555435601,1.093044343656316
2024-10-03,40.14545583297996,34.1786196393973,13.336736263331373,4.914125057732091,4.674829387147125,0.0,0.00018849525648576883,1.6570555794229298,1.0929897447327304
2024-10-04,40.14097441170706,34.17520545141528,13.333236544405407,4.913634173463175,4.674362406722522,0.0,0.00018847642722214872,1.6568900519878111,1.1055084838715135
2024-10-07,40.140898755575236,34.175141039330455,13.333211414444898,4.913719150474488,4.674353596667866,0.0,0.00018847607198918206,1.6568869291465238,1.105600638288542
2024-10-08,40.13934918086706,34.174142683063096,13.332821912170006,4.916779605925726,4.674217045067283,0.0,0.000188470566049426,1.6568385266118244,1.1056625757289578
2024-10-09,40.14071094251939,34.175302069997784,13.333274239523785,4.9173233657871,4.674375621866772,0.0,0.00018847696007410946,1.6568947362718138,1.101930547073281
2024-10-10,37.668847082078884,32.07101380124641,12.512122837380101,4.618349974511181,4.386558596440483,6.155036933714821,0.00017687179985631431,1.5548741557674637,1.0330197470608036
2024-10-14,37.67295773865274,32.074814798496135,12.51360575104126,4.619074225572242,4.387078483253671,6.1557664173102555,0.0001768927623749604,1.5550584365771183,1.0214672563342087
2024-10-15,37.672591218172784,32.074502742389576,12.513484006079858,4.619029286565493,4.387035801335186,6.155706527813991,0.00017689104138398815,1.5550433074022743,1.0224302191994514
2024-10-16,37.67245793976646,32.074389268947186,12.513439735772137,4.6190129453252915,4.387020280843465,6.155684750104274,0.00017689041557739172,1.5550378059571364,1.0227803828684787
2024-10-17,37.672081134448256,32.07421906028902,12.513373330897872,4.6190768784202225,4.386997000311789,6.155652083828617,0.00017688947687579944,1.5550295538624157,1.0233940684649376
2024-10-18,37.672014496618885,32.07416232447107,12.513351196096401,4.6190687077737485,4.386812351025494,6.155641195147108,0.00017688916397748261,1.5550268031836385,1.0237460365196807
2024-10-21,37.66838309142646,32.071070525926075,12.512144967836106,4.618623451253393,4.386301046870307,6.155047820258682,0.00017687211269320347,1.5548769059062328,1.0333753184100414
2024-10-22,37.66581140721308,32.069709188993826,12.511613858497784,4.618427402210525,4.385937994728989,6.1547865538344535,0.00017686460491328387,1.5548109052607162,1.0387258246557163
2024-10-23,37.665778098498265,32.06968082903668,12.511602794199355,4.618423318032448,4.3859341161464656,6.154781111019806,0.00017686444850797983,1.5548095303068499,1.0388133383116196
2024-10-24,37.66581140721308,32.069709188993826,12.511613858497784,4.618869563722808,4.3857611301240755,6.1547865538344535,0.00017686460491328387,1.5548109052607162,1.0384605277483463
2024-10-25,37.665744789842364,32.069652469129686,12.511591729920502,4.6188613945918515,4.3857533732787,6.154775668214785,0.00017686429210295241,1.5548081553554152,1.038635555374588
2024-10-28,37.66561155580788,32.06953903000332,12.51154747300076,4.618845056416627,4.385737859670261,6.154753897090963,0.00017686366648560898,1.5548026555739944,1.0389856087697098
2024-10-29,37.66561155580788,32.06953903000332,12.51154747300076,4.618845056416627,4.385472564170533,6.154753897090963,0.00017686366648560898,1.5548026555739944,1.0392509042694384
2024-10-30,37.6663443546621,32.070162955129874,12.511790889933982,4.619111784918193,4.385557885213721,6.154873640178026,0.00017686710743577017,1.5548329048533103,1.0371487180033563
2024-10-31,37.66631104500469,32.07013459437017,12.51177982532245,4.619107700077104,4.3855540069124626,6.154868197209353,0.00017686695102604,1.554831529860534,1.0372362342922117
2024-11-01,37.66624442586661,32.07007787300124,12.511757696158094,4.6190995304166,4.385546250330524,6.154857311300886,0.00017686663820740963,1.5548287798822773,1.0374112664055612
2024-11-04,37.66617780696418,32.07002115183296,12.511735567072012,4.619179793947689,4.385538493776023,6.154846425430927,0.00017686632538988582,1.5548260299137484,1.0374978647370703
2024-11-05,37.66612268314503,32.07004951239202,12.51174663160527,4.619183878838084,4.385542372049843,6.154851868361093,0.0001768664817985094,1.554827404896797,1.037498782230056
2024-11-06,37.66652239986294,32.07038984301331,12.511879407530756,4.619232898086361,4.385588911870731,6.154917184273982,0.00017686835872357033,1.5548439048830691,1.0364485821201224
2024-11-07,37.66652239986294,32.07038984301331,12.511790973351397,4.619232898086361,4.385588911870731,6.154917184273982,0.00017686835872357033,1.5548439048830691,1.036537016299484
2024-11-08,37.66668895099928,32.07053164957072,12.511846297094376,4.6193417576505995,4.385608303754298,6.154944399646832,0.00017686914078743636,1.554850779980707,1.0360109921624083
2024-11-11,37.667055368683826,32.070843628411346,12.511968011051117,4.619386694133155,4.385650966501801,6.155004274314297,0.00017687086135228662,1.554865905409527,1.0350482806335815
2024-11-12,37.67081989043828,32.074048853437326,12.513218482459292,4.61993680925844,4.386089277336276,6.155619417899656,0.00017688853818416988,1.5550213018552774,1.0250690787772645
2024-11-13,37.66989852450875,32.07333967766605,12.512941807961193,4.6198346597834865,4.386257625306122,6.155483313594011,0.00017688462707628105,1.554986919434893,1.0270805871184259
2024-11-14,37.66627891177492,32.07033312074148,12.511768843991195,4.619401596185298,4.385846457234171,6.154906298192231,0.00017686804589996046,1.5548411548610377,1.0364467489737683
2024-11-15,37.66788935047753,32.071779601353064,12.512333167130011,4.619609946838248,4.386044273759554,6.15518390530635,0.00017687602324769304,1.5549112834617023,1.0320715956502888
