date,CMB INTERNATIONAL SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,TIGER BROKERS (HK) GLOBAL LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),AGRICULTURAL BANK OF CHINA LTD,PRUDENTIAL BROKERAGE LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,ORIENT SECURITIES (HONG KONG) LTD,BNP PARIBAS,CHINA RENAISSANCE BROKING SERVICES (HONG,TOTAL_CCASS_PCT
2025-03-10,2.2347171306846327,3.2161963737243635,0.0,0.24769642326364807,0.9082202186333762,0.47334786485683145,0.4005251164173189,0.0,0.008669374814227682,0.1158619835529575,7.6052344859473555
2025-03-11,4.988343241190264,3.391181016546121,0.0,0.24769642326364807,0.9082202186333762,0.47334786485683145,0.4005251164173189,0.0,0.008669374814227682,0.1158619835529575,10.533845239274745
2025-03-12,4.883567654149741,3.3616225767033256,0.31476320221935994,0.2469533339938571,0.9082202186333762,0.47813666237326197,0.3497473496482711,0.023531160210046566,0.008669374814227682,0.0802762640774134,10.65548779682288
2025-03-13,4.737591895373031,3.3682278146570233,0.4497577528980482,0.2469533339938571,0.9082202186333762,0.4787971861686317,0.3497473496482711,0.03426467188480465,0.008669374814227682,0.038745830443541726,10.62097542851481
2025-03-14,4.734454407345025,3.3676498563360746,0.39955794444994885,0.2469533339938571,0.9082202186333762,0.480448495657056,0.3497473496482711,0.07323557581161862,0.22555203276198024,0.0290181313781829,10.814837346015391
2025-03-17,5.2964614088972555,3.3616225767033256,0.3371384457875095,0.2469533339938571,0.9082202186333762,0.4796228409128439,0.35998546847650187,0.1117936523663265,0.22555203276198024,0.0290181313781829,11.356368109911159
2025-03-18,5.272517421315103,3.3636867135638564,0.3065892202516596,0.2469533339938571,0.9082202186333762,0.4798705373361075,0.36659070643019914,0.14349879454407347,0.2257171637108227,0.0290181313781829,11.342662241157237
2025-03-19,5.272599986789524,3.3660811123220715,0.29849780375838036,0.2469533339938571,0.9082202186333762,0.48143928135011066,0.35982033752765946,0.12062815812939662,0.2258822946596651,0.0290181313781829,11.309140658542225
2025-03-20,5.268141451170778,3.3661636777964925,0.2970116252187985,0.5903821130156214,0.9082202186333762,0.4820998051454804,0.36147164701608375,0.1371412530136398,0.22579972918524388,0.0290181313781829,11.665449651573697
2025-03-21,5.2620316060636085,3.3660811123220715,0.29709419069321974,0.5903821130156214,0.9082202186333762,0.4820998051454804,0.3508207008157469,0.07067604610456092,0.22563459823640147,0.0290181313781829,11.58205852240827
2025-03-24,5.253527362198223,3.3660811123220715,0.29709419069321974,0.5903821130156214,0.9082202186333762,0.4820998051454804,0.3633706529277717,0.07067604610456092,0.22555203276198024,0.0290181313781829,11.586021665180487
2025-03-25,5.550238449090129,3.3645949337824894,0.3066717857260808,0.6017761484857492,0.9082202186333762,0.4820998051454804,0.3647742659929324,0.011889428316655107,0.2257171637108227,0.0290181313781829,11.845000330261898
2025-03-26,5.541569074275901,3.367732421810496,0.3066717857260808,0.6020983189669408,0.9082202186333762,0.4820998051454804,0.3647742659929324,0.05168598698768123,0.2258822946596651,0.0290181313781829,11.879752303576737
2025-03-27,5.540908550480531,3.367897552759338,0.3066717857260808,0.6020983189669408,0.9082202186333762,0.4820998051454804,0.3647742659929324,0.13986591366953993,0.2258822946596651,0.0290181313781829,11.967436837412068
2025-03-28,5.536532580336207,3.3682278146570233,0.3066717857260808,0.6020983189669408,0.9082202186333762,0.4820998051454804,0.3683245813930447,0.21310148948115856,0.22555203276198024,0.0290181313781829,12.039846758479474
2025-03-31,5.530752997126721,3.36665907064302,0.3066717857260808,0.6020983189669408,0.9082202186333762,0.4820998051454804,0.3731959443838964,0.2692460120875855,0.22654281845503485,0.0290181313781829,12.09450510254632
2025-04-01,5.514487598665742,3.375741272829354,0.32359770798243004,0.6020983189669408,0.9082202186333762,0.4820998051454804,0.37980118233759375,0.21252353116021006,0.2267905148782985,0.0290181313781829,12.054378281977609
2025-04-02,5.510441890419102,3.3779705406387266,0.3542294989927012,0.6020983189669408,0.9082202186333762,0.4820998051454804,0.38401202153307573,0.12987549126457282,0.22712077677598336,0.0290181313781829,12.005086693748142
2025-04-03,5.49739654546055,3.378465933485254,0.3623209154859804,0.6020983189669408,0.9082202186333762,0.4820998051454804,0.4005251164173189,0.11014234287790219,0.2257171637108227,0.0290181313781829,11.99600449156181
2025-04-07,5.497066283562865,3.3800346774992573,0.3646327487697744,0.5840164800686944,0.9082202186333762,0.4771458766802074,0.4191849136365137,0.11014234287790219,0.2191944912315466,0.0290181313781829,11.98865616433832
