date,CITIBANK N.A.,MIRAE ASSET SECURITIES (HK) LTD,ABN AMRO CLEARING HONG KONG LTD,HGNH INTERNATIONAL SECURITIES CO LTD,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CHINA CONSTRUCTION BANK (ASIA),TAI FUNG KUENTAI SECURITIES CO LTD,FUTU SECURITIES INTERNATIONAL
2024-04-05,42.00310235840286,41.623771058159505,14.305812620882369,0.0,1.2070893606866258,0.1942442649380777,0.13874590352719837,0.2983036925834765,0.0,0.2289307408198773
2024-04-08,46.814522000167294,46.46940918793159,4.415833057098513,0.0,1.347612866450016,0.21685724287701405,0.15489803062643862,0.333030765846843,0.0,0.24783684900230177
2024-04-09,46.75190294588725,46.469985036664816,4.477847758133022,0.0,1.3476295660632798,0.2168599301711025,0.15489995012221608,0.33303489276276455,0.0,0.2478399201955457
2024-04-10,46.5626292528546,46.47293648543771,4.664023905678528,0.0,1.3477151580776936,0.2168737035987093,0.15490978828479235,0.33305604481230355,0.0,0.24785566125566774
2024-04-11,46.512344866156155,46.47624831329949,4.710832529036036,0.0,1.3478112010856853,0.21688915879539758,0.1549208277109983,0.3330797795786463,0.0,0.2478733243375973
2024-04-12,46.512344866156155,46.47624831329949,4.633372115180537,0.0,1.3478112010856853,0.21688915879539758,0.23238124156649745,0.3330797795786463,0.0,0.2478733243375973
2024-04-15,46.52315597490319,46.48705103193505,4.611205548694411,0.0,1.3481244799261165,0.2169395714823636,0.23243525515967528,0.3331571990622012,0.0,0.24793093883698694
2024-04-16,46.47728417447366,46.493246855894185,4.681560003409505,0.0,1.3560530332969136,0.2169684853275062,0.1937218618995591,0.3332016024672416,0.0,0.24796398323143565
2024-04-17,46.43101196093289,46.48633069445929,4.735097644537624,0.0,1.3558513119217293,0.21693620990747672,0.19369304456024705,0.33315203664362497,0.0,0.24792709703711624
2024-04-18,38.480968745595874,46.46113293923968,12.703867579576306,0.0,1.3628598995510306,0.2168186203831185,0.19358805391349868,0.3329714527312177,0.0,0.2477927090092783
2024-04-19,38.51675939116511,46.50434583111792,12.622674588940336,0.0,1.3641274777127923,0.21702028054521694,0.193768107629658,0.3332811451230117,0.0,0.24802317776596222
2024-04-23,38.5000186021132,46.505283000148815,12.498914876729996,0.0,1.526923458504886,0.21702465400069448,0.19377201250062007,0.33328786150106654,0.0,0.22477553450071927
2024-04-24,38.4905368030431,46.48316147475577,12.38450871171918,0.0,1.5339443286669405,0.2169214202155269,0.19367983947814904,0.33312932390241634,0.0,0.36411809821892016
2024-04-25,38.45735482791321,46.484818058422114,12.41593995401102,0.0,1.53399899592793,0.21692915093930323,0.19368674191009216,0.3331411960853585,0.0,0.3641310747909733
2024-04-26,41.78143462901098,50.540020114928005,4.755647426081009,0.0,1.667820663792624,0.2863934473179254,0.21058341714553336,0.3622034774903174,0.0,0.39589682423360273
2024-04-30,41.67683373188229,50.48473762240445,4.859829125991394,0.0,1.7248952020988189,0.2860801798602919,0.21035307342668524,0.3618072862938986,0.0,0.39546377804216826
2024-05-02,43.501402233733735,48.32259107490528,4.90764234956738,0.0,1.8099006838964526,0.2987214720994145,0.2196481412495695,0.3777948029492595,0.0,0.5622992415988979
2024-05-03,43.439503205128204,48.32293072424652,4.969178756185335,0.0,1.809913405308142,0.29872357174988756,0.2196496851102114,0.3777974583895637,0.0,0.5623031938821412
2024-05-06,43.41447383451696,48.329300033566895,5.1367894933859155,0.0,1.8101519648935964,0.2987629456620499,0.21967863651621314,0.3778472548078866,0.0,0.4129958366504808
2024-05-07,43.390763681237836,48.34204369066014,5.050249357050819,0.0,1.8194187352666635,0.29884172463317177,0.21973656223027338,0.3779468870360702,0.0,0.5009993618850234
2024-05-08,46.78217381676292,44.45069448148669,5.817221977069907,0.0,1.6729625013941354,0.27478611134009956,0.20204861127948495,0.3475236114007141,0.0,0.45258888926604635
2024-05-09,46.52273783058705,44.20418798514096,6.40382052778193,0.0,1.615462142729697,0.27326225299905327,0.20092812720518619,0.34559637879292027,0.0,0.43400475476320216
2024-05-13,46.408495192840945,44.20560912918165,6.492437625885519,0.0,1.6155140790846383,0.27327103825312293,0.20093458695082567,0.34560748955542014,0.0,0.4581308582478826
2024-05-14,46.41423341527687,44.21413791273898,6.365067293917903,0.0,1.6158257673564609,0.2733237616423864,0.2009733541488135,0.3456741691359593,0.0,0.5707643257826305
2024-05-16,42.90457580150195,48.368421522608145,5.906751636340907,0.0,1.5031417150102837,0.28276923351678607,0.18603239047156978,0.31997571161110006,0.0,0.5283319889392581
2024-05-20,39.85653310502757,51.95064273335189,5.567585015495145,0.0,1.3992039776182776,0.3186306087645583,0.173168809111173,0.29785035167121754,0.0,0.43638539896015593
2024-05-21,37.97944068377533,53.55383231224027,5.6618450366308215,0.0,1.4861188466646673,0.44181911657598216,0.16735572597575082,0.28785184867829144,0.0,0.42173642945889206
2024-05-22,37.09310438570765,53.56753057701604,6.232448263809374,0.0,1.7610325677194025,0.44193212726038233,0.16739853305317515,0.28792547685146125,0.0,0.4486280685825094
2024-05-23,37.0462555744739,53.58460942847996,6.267925726372871,0.0,1.7548959587827186,0.4420730277849596,0.16745190446399985,0.2880172756780798,0.0,0.4487711039635196
2024-05-24,37.04873712710987,53.588198806858756,6.40901460680329,0.0,1.6076459642057628,0.44210264015658474,0.16746312127143362,0.2880365685868658,0.0,0.44880116500744205
2024-05-27,37.02269703667146,53.644615153530886,7.09973070403193,0.0,0.744319035255241,0.44256807501662987,0.16763942235478402,0.2883398064502285,0.0,0.5900907666888398
2024-05-28,36.91273998380897,53.61269119625997,7.1357151664942124,0.0,0.7438760903481072,0.4020951839719498,0.16753965998831244,0.2881682151798974,0.0,0.7371745039485746
2024-05-29,36.87353091432272,53.634616854410176,7.078294472818647,0.0,0.8045192528161527,0.40225962640807633,0.16760817767003178,0.2882860655924547,0.0,0.7508846359617424
2024-05-30,36.860122260109115,53.634616854410176,6.910686295148614,0.0,0.9922404118065883,0.40225962640807633,0.16760817767003178,0.2882860655924547,0.0,0.7441803088549411
2024-05-31,36.802335404659544,53.6381410093089,6.9647785147062375,0.0,0.9923056086722146,0.4022860575698168,0.1676191906540903,0.28830500792503533,0.0,0.744229206504161
2024-06-03,34.48120330980554,56.53706695747659,6.544353957217773,0.0,0.9297206566340595,0.3769137797165106,0.15704740821521274,0.2701215421301659,0.0,0.7035723888041531
2024-06-04,34.348128715807036,56.53806142294992,6.896261452098441,0.0,0.9297370100662876,0.3769204094863329,0.15705017061930537,0.2701262934652052,0.0,0.48371452550746047
2024-06-05,34.294826284130274,56.54608946093984,6.941220968295236,0.0,0.9298690266910109,0.376973929739599,0.1570724707248329,0.2701646496467126,0.0,0.48378320983248535
2024-06-06,34.30973176590067,56.560303967642476,6.88640554240703,0.0,0.9301027763567874,0.37706869311761654,0.15711195546567355,0.2702325634009585,0.0,0.5090427357087822
2024-06-07,34.348203987114644,56.60299039887499,6.602298584547888,0.0,1.044010711801472,0.4402454808801388,0.15723052888576386,0.27043650968351385,0.0,0.5345837982115971
2024-06-11,34.375916271215026,56.627920585004176,6.322066893933388,0.0,1.170310358756753,0.45931535585614497,0.15729977940278936,0.2705556205727977,0.0,0.6166151352589343
2024-06-12,33.41493581893283,57.99677904203973,6.0730564058358185,0.0,1.135515884402041,0.44565946000725265,0.1526231027422098,0.2625117367166009,0.0,0.5189185493235134
2024-06-13,33.255534467218226,58.01328320985664,6.215237830034514,0.0,1.135839018635088,0.44578628150731947,0.15266653476278064,0.26258643979198265,0.0,0.5190662181934541
2024-06-14,33.277041899414016,58.08493362420638,5.831605051799532,0.0,1.25952592911437,0.44633685837548054,0.15285508848475363,0.26291075219377624,0.0,0.6847907964116962
2024-06-17,33.24993748375803,58.22591163390489,5.404467827425752,0.0,1.2625829259562533,0.4474201630815849,0.15322608324711814,0.26354886318504317,0.0,0.9929050194413255
2024-06-18,33.27849262901674,58.275916220089115,5.163736921657539,0.0,1.312741691694639,0.4478044088491059,0.23923797185089216,0.263775199733035,0.0,1.0182949571089255
2024-06-19,33.17569458423138,58.30138008572144,4.865280853090341,0.0,1.4360550463219808,0.4541370659308828,0.23934250772033014,0.26389045723010757,0.0,1.2642193997535385
2024-06-20,33.15702304688748,58.360547778244666,4.477052632613594,0.0,1.4375124400115002,0.4545979511147479,0.23958540666858333,0.26415826889100213,0.0,1.6095224755684319
2024-06-21,33.16475535074144,58.434353002541584,4.365845797278312,0.0,1.5008402244863313,0.4982297466532493,0.23988839653674965,0.26449233464308297,0.0,1.531595147119248
2024-06-24,33.12096188636056,58.45650220904045,3.9552284726238973,0.0,1.6183221137871198,0.62148491822243,0.2399793248581661,0.2645925889461831,0.0,1.7229284861611922
2024-06-25,33.08800078808514,58.490693822767035,3.557342429149299,0.0,1.6315825118982386,0.6587899198985341,0.24011969043030681,0.2647473509872613,0.0,2.0687234867841817
2024-06-26,33.02736935395523,58.468374763818545,3.6359943624177595,0.0,1.6309599276223066,0.6585385368135351,0.24002806481988664,0.26464632787833653,0.0,2.074088662674405
2024-06-27,35.21476920813951,55.81661680382231,3.8400519028869664,0.0,1.6744985041146698,0.7026327056481163,0.26923309281843705,0.2823664144193364,0.0,2.1998313681506443
2024-06-28,34.79387264170764,55.80591621496701,4.220109038194883,0.0,1.6741774864490107,0.7221942098407496,0.2691814782133703,0.28231228202865666,0.0,2.2322366485986804
2024-07-02,34.8217357618416,55.810166642591696,4.128507833121036,0.0,1.5298551562028075,0.7879082349542356,0.30859739202374226,0.28233378419193444,0.0,2.330895195072947
2024-07-03,34.81591506641346,55.81515072717291,4.063211643171771,0.0,1.5299917787566224,0.7879785985012646,0.34802388100472526,0.28235899779628654,0.0,2.3573693071829505
2024-07-04,34.35946834597987,55.85153217179668,4.479818541657358,0.0,1.530989058356309,0.7884922188959531,0.34825073001237933,0.2825430451043832,0.0,2.35890588819706
2024-07-05,34.18717206144066,55.81932924867182,4.661111001661446,0.0,1.530106319404769,0.8143055090394478,0.34804993531524786,0.28238013619916336,0.0,2.3575457882674336
2024-07-08,34.1571507687439,56.04050739734697,4.396081120282708,0.0,1.5757272079959912,0.8175321079142382,0.3494290461246341,0.28349903742187293,0.0,2.3800733141696773
2024-07-09,34.138689291427546,56.09553928271623,4.334403328247338,0.0,1.5838740503355173,0.8183349260066839,0.34977218611576005,0.28377743401844685,0.0,2.3956095011324696
2024-07-10,33.951698601384756,56.103018342386825,4.447187258674517,0.0,1.5840852237850394,0.8382450975862501,0.3498188202525296,0.28381526926148626,0.0,2.4421313866686027
2024-07-11,32.755653679232104,57.661185437091014,4.188636646117929,0.0,1.5568520068014573,0.8136633945011731,0.33956031424064703,0.275492330421657,0.0,2.408956191594024
2024-07-12,32.70593519409689,57.74783445620789,3.9831889637471924,0.0,1.5591915303176132,0.8148861084376003,0.3914019890920757,0.27590632017965994,0.0,2.521655437921078
2024-07-15,31.647626673563174,59.05962162054629,3.579510414387173,0.0,1.622585393996061,0.9698211550321285,0.3792249388266656,0.26732249786142004,0.0,2.474287305787097
2024-07-16,31.658937537183213,59.11975047731419,3.3653451224338915,0.0,1.6429067501064154,1.0828249034792283,0.37961102938064906,0.2675946600552116,0.0,2.483029520047196
2024-07-17,36.11307387369652,55.66043152653714,2.742477346204369,0.0,1.5467740971585056,1.0194647458544697,0.3573985603282911,0.25193669006748387,0.0,2.3084431601532245
2024-07-18,36.01438142415006,55.66473656516935,2.813002813705947,0.0,1.546893731916285,1.0195435960357333,0.3574262032079295,0.25195617603181913,0.0,2.332059489782884
2024-07-19,35.90319743989359,55.6188504578895,2.9160670564279583,0.0,1.545618581145561,1.0187031557550288,0.3571315660980273,0.2517484810199209,0.0,2.3886832617704123
2024-07-22,34.814312893805926,54.25569624526469,5.028176791583374,0.0,1.7120686370727964,1.16951167462015,0.3677330523290162,0.25922165983848683,0.0,2.3932790454855644
2024-07-23,38.358396721676954,49.76405204125506,5.454670920276661,0.0,2.0171029094055384,1.1412555934794495,0.40474762326887453,0.2853138983698624,0.0,2.574460292267595
2024-07-24,41.031334042153986,46.196532843602704,6.070082272471415,0.0,2.1605763053008036,1.1655740594385913,0.4335366928399639,0.30560783265767943,0.0,2.636755951534862
2024-07-25,36.73406902012387,46.283044313522765,10.453417183968693,0.0,2.1646223802016804,0.9826246331178681,0.43434856971152136,0.3061801393048429,0.0,2.641693760048761
2024-07-26,36.69448862891318,46.322426896083826,10.51219776398082,0.0,2.166464273293767,0.9834607556399336,0.4347181601017098,0.3064406702356315,0.0,2.57980285175113
2024-07-29,39.44470738159021,42.12099907946471,11.64898350541676,0.0,2.3281424945740494,0.9726121605621852,0.4671601716086086,0.32930962916672407,0.0,2.688085577616748
2024-07-30,39.415024310240895,42.0724748100619,11.712059042216286,0.0,2.44020353898359,0.9714916910687021,0.46662199334795923,0.3289302576059385,0.0,2.5931943564747244
2024-07-31,39.192096877767604,41.84686178970659,11.565559576235852,0.0,2.427117983802982,0.9662820813259522,0.46411973984947297,0.3271663739922515,0.6086816260320957,2.6021139512872096
2024-08-01,30.956107001089517,41.90444263281803,19.741411494007664,0.0,2.4304576727034464,0.9676116753396166,0.4647583637458001,0.327616551492941,0.6095191655682624,2.598075443234718
2024-08-02,27.34813500518824,39.60490150260996,25.14974613258137,0.0,2.54263467646756,1.0059644981662932,0.6732833255443693,0.34060215292244567,0.6336784240417594,2.7010542824779997
2024-08-05,34.07706027704092,49.379887374352876,6.588067053936664,0.0,3.1998167018580665,1.2838770717331747,0.8394580853639989,0.4246670314194348,0.790078197989646,3.417088206305219
2024-08-06,33.74353458502713,49.42977808006833,6.614495183562425,0.0,3.203049619588428,1.2851742300817766,0.9984815172173802,0.4250960914885877,0.7908764492810934,3.5095142436848517
2024-08-07,35.459335129681676,46.70782491000959,9.560365192913697,0.0,3.3629633935206904,1.2559215142469244,0.9652950481401983,0.44631921580675826,0.8303613317335038,1.4116142639469567
2024-08-08,35.470297801569565,46.77511563848033,9.220726573462917,0.0,3.606881139233928,1.2577308871680266,0.96668572319526,0.44696221610103426,0.8315576113507614,1.424042409438179
2024-08-09,35.4539176450032,46.802066779268976,8.258796708462645,0.0,3.85857039446862,1.2792564919666853,1.2064532769767111,0.4472197492241257,0.8320367427425596,1.861682211886477
2024-08-12,35.41459964847691,46.800411843624225,8.227304400278722,0.0,3.858433954218797,1.2792112570590621,1.2064106164134245,0.488804301477853,0.8320073216644306,1.8928166567865796
2024-08-13,35.359438439093275,46.7275162767515,8.588309813816808,0.0,3.862808012211458,1.2979865632430971,0.9864697880647539,0.4880429477794046,0.8307114004755823,1.8587167585641151
2024-08-14,35.25862999593101,46.71034603024339,8.68895476777692,0.0,3.861388605166787,1.3182697657424245,0.986107305082916,0.4878636140936532,0.8304061516487713,1.858033764314126
2024-08-15,35.18338985166539,46.80966151413652,8.509788420329956,0.0,3.890402979174902,1.3210726693989638,0.9882039652984376,0.48890090914764806,0.8321717602513159,1.9764079305968751
2024-08-16,32.3259922360903,51.02260577656341,7.837486731225403,0.0,3.583048158466532,1.2167035190514695,0.9101325536211778,0.4502761054757406,0.7664274135757287,1.8873275059302321
2024-08-19,42.67988952482866,42.38900674079405,6.33084525563397,0.0,3.5418370076752357,1.2245713058451615,0.894879031194541,0.44272962595940446,0.7535823420585609,1.742659166010422
2024-08-20,38.95398094765772,47.35533376039234,5.821089827041101,0.0,3.237382817074095,1.1193078888820007,0.8179557649522313,0.40467285213426185,0.6888048546966159,1.601471287169632
2024-08-21,38.92319840555572,47.41264866020475,5.810894219794695,0.0,3.241301072043089,1.1206626046957486,0.8189457495853548,0.4051626340053861,0.6896385259666146,1.5775481281486308
2024-08-22,38.54141287973674,47.18292218420899,6.563401837217203,0.0,3.2255961347750146,1.1152327061722125,0.8149777468181553,0.4031995168468768,0.6862970499521307,1.4669599442726795
2024-08-23,42.880344838220026,47.113727398260046,2.304974866967966,0.0,3.2208657275901413,1.113597193049783,0.8137825641517644,0.40260821594876767,0.6852905803383279,1.464808615473176
2024-08-26,42.73678586656666,47.09089570308419,2.475097478154105,0.0,3.2193048698835742,1.1130575348001719,0.813388198507818,0.4024131087354468,0.6849584829539519,1.4640987573140722
2024-08-27,42.71348177985114,47.095976462287254,2.5609935709710676,0.0,3.219652209058183,1.1131776254722443,0.8134759570758707,0.4024565261322729,0.6850323849059964,1.3957534842459678
2024-08-28,42.61216269125489,47.01762904629441,2.753352356951001,0.0,3.214296094801218,1.1113257774578678,0.8121226835269035,0.40178701185015225,0.6838927861279187,1.3934315517356344
2024-08-29,42.50594169445157,47.02060357356587,2.8561169530648884,0.0,3.2144994443019574,1.1113960844661024,0.8121740617252287,0.4018124305377447,0.6839360519791399,1.3935197059074975
2024-08-30,42.43015499849649,46.98477351630628,2.9820808616494903,0.0,3.2120499712965747,1.110549192203603,0.8115551789180174,0.40150624641207183,0.6834148875099095,1.3839151472075668
2024-09-02,42.416102795434355,46.98926935957898,3.076344747454036,0.0,3.2123573234912177,1.1106554575900485,0.8116328343927278,0.4015446654364022,0.683480281593876,1.2986125350283644
2024-09-03,42.38576815501667,46.986138234927274,3.2042837689375494,0.0,3.212143268424119,1.11058144918919,0.8115787513305619,0.4015179085530149,0.6834347379625785,1.2045537256590446
2024-09-05,42.37982916552088,46.9700877401239,3.228809231415644,0.0,3.2110459982339243,1.110202073857474,0.811301515511231,0.40138074977924054,0.6832012762199839,1.2041422493377216
2024-09-09,42.34558101822217,46.942346263815985,3.6963256945333507,0.0,2.970170272692357,1.0924764221397174,0.8108223445568216,0.4011436862544275,0.6827977638373234,1.0583365339478514
2024-09-10,40.83486694606402,48.85168346233238,3.564456179279603,0.0,2.8642069603521327,1.0535014107042326,0.7818955782570478,0.38683254924296046,0.6584383816901455,1.004118532077472
2024-09-11,44.238078322021266,43.22580847980333,6.170130494786181,0.0,2.735014791085738,1.0059824518936047,0.7466276010147848,0.369384181554683,0.6287390324335029,0.8802346454069042
2024-09-13,44.238078322021266,43.22580847980333,6.1779897326916,0.0,2.735014791085738,1.0059824518936047,0.7466276010147848,0.369384181554683,0.6287390324335029,0.8723754075014853
2024-09-16,44.19458871293636,43.24123735980012,6.117298539075141,0.0,2.8224734931214983,1.0063415240098936,0.7468940998510929,0.3695160283473828,0.6289634525061835,0.8726867903523295
2024-09-17,44.143906075992376,43.256132933174776,6.119405802299024,0.0,2.823445767819954,1.006688184626613,0.7471513870275645,0.36964331779258447,0.6291801153916332,0.9044464158754727
2024-09-19,44.143906075992376,43.256132933174776,6.111541050856629,0.0,2.823445767819954,1.006688184626613,0.7471513870275645,0.36964331779258447,0.6291801153916332,0.9123111673178681
2024-09-23,48.49059630646699,43.251642776031986,1.8486538515981088,0.0,2.744513332515484,1.006583686424017,0.7470738297678252,0.36960494735881877,0.6291148040150107,0.9122164658217654
2024-09-24,48.4863122220002,43.268451634524766,1.8572392839779284,0.0,2.745579930990753,1.0069748744034854,0.7473641645963368,0.3697485866950298,0.6293592965021784,0.8889700063093269
2024-09-25,48.43813438496329,43.27587346449332,1.8732945371684673,0.0,2.753919220467757,1.0071476006282083,0.7474923598412483,0.36981200960567023,0.6294672503926302,0.9048591724394058
2024-09-26,48.01400057944233,43.06665935838508,2.6942502094605705,0.0,2.583999561503105,1.0022786177951437,0.7438786616448332,0.36802417997165426,0.6264241361219648,0.9004846956753243
2024-09-27,47.89192807717814,43.01229995370313,2.909821193958883,0.0,2.627660506262591,1.0010135261952726,0.742939726473054,0.3675596541498267,0.6256334538720454,0.8211439082070596
2024-09-30,47.802147954187824,43.01539481875659,2.691043099861412,0.0,2.7529852684004217,1.001085552145608,0.9385177051365073,0.3675861011784654,0.625678470091005,0.8055610302421687
2024-10-02,47.721818042519395,42.9978407266166,2.8072117542024526,0.0,2.7518618065034626,1.0006770205467137,0.938134706762544,0.3674360934819964,0.625423137841696,0.7895967115251413
2024-10-03,47.64769146115752,42.98809464258916,2.931631734280426,0.0,2.8293982292031417,1.000450202591166,0.8284978240208093,0.3673528087639438,0.6252813766194788,0.7816017207743485
2024-10-04,47.414915148684415,42.81488401058695,3.35575276350615,0.0,2.8335668690643003,0.9964191187918418,0.825159582749494,0.3658726451813794,0.6227619492449011,0.7706679121905652
2024-10-07,47.41860646165823,42.81821720513819,3.3793694044375244,0.0,2.841572596340989,0.9964966913195795,0.8252238224990268,0.36590112884390813,0.6228104320747372,0.7318022576878163
2024-10-08,47.35109691048159,42.778186547115894,3.415099299837754,0.0,2.8933609810049297,0.995565068732879,0.8244523225444155,0.38889260497378086,0.6222281679580494,0.731118097350708
2024-10-09,47.39181767489385,42.83369002115205,3.240407589818354,0.0,2.9049029777981303,1.0280085605076494,0.8255220258622032,0.38939718201047324,0.6230354912167572,0.7632184767405275
2024-10-10,53.55734743335536,35.25005507821106,4.0103987662480725,0.0,3.110817360652126,1.163251817580965,0.9341264595725931,0.4406256884776382,0.7050011015642211,0.8283762943379599
2024-10-14,53.690657958607304,35.30294338290455,3.6192577556153744,0.0,3.2919994704558495,1.1649971316358503,0.9355279996469706,0.4412867922863069,0.706058867658091,0.8472706411897091
2024-10-15,53.453301296367236,35.30892662628503,3.8493791807975937,0.0,3.292557407901078,1.1651945786674058,0.9356865555965531,0.44136158282856275,0.7061785325257005,0.8474142390308406
2024-10-16,53.44278042948891,35.316907439683135,3.7972738879147308,0.0,3.2933016187504527,1.1654579455095435,0.9358980471516031,0.44146134299603923,0.7063381487936627,0.9005811397119199
2024-10-17,53.38674281110079,35.33931038869708,3.9145354117559745,0.0,3.2688862109544794,1.1661972428270035,0.9364917253004725,0.4417413798587134,0.7067862077739415,0.8393086217315555
2024-10-18,53.35003982361054,35.32027542750779,3.9035968402481602,0.0,3.3112758213288545,1.1920592956783878,0.9359872988289563,0.4415034428438473,0.7064055085501557,0.8388565414033098
2024-10-21,53.35946317829116,35.326514138554124,3.8866230855237243,0.0,3.311860700489449,1.1922698521762016,0.9361526246716841,0.4415814267319265,0.7065302827710824,0.8390047107906603
2024-10-22,53.26875315746894,35.32832377702175,3.7543409677841013,0.0,3.576992782423452,1.1923309274744842,0.9362005800910764,0.4416040472127719,0.6624060708191578,0.8390476897042667
2024-10-24,53.19735245332613,35.32888542665812,3.8250584251442747,0.0,3.577049649449134,1.1923498831497115,0.93621546380644,0.44161106783322646,0.6624166017498396,0.8390610288831303
2024-10-25,51.176107337337896,37.774080557441025,3.6837243484074453,0.0,3.4448793781865135,1.1482931260621712,0.9016227508340011,0.42529375039339673,0.637940625590095,0.8080581257474538
2024-10-28,55.69570691685959,32.49258762844726,4.468380650664067,0.0,3.289874497380285,1.2022257422525486,0.8610535721538524,0.5198814020551562,0.6092360180333861,0.8610535721538524
2024-10-29,55.779656988046355,32.562365069699744,4.380289349176009,0.0,3.2155335506328493,1.2048075075788904,0.8629026743470433,0.5209978411151959,0.6105443450568702,0.8629026743470433
2024-10-30,55.769139965449476,32.5641146712734,4.37238367691188,0.0,3.2319883811238856,1.204872242837116,0.8629490387887452,0.5210258347403744,0.6105771500863764,0.8629490387887452
2024-10-31,55.64081310954311,32.568675122580345,4.421849021392734,0.0,3.2324410059161,1.205040979535473,0.8630698907483794,0.5455253083032209,0.6106626585483815,0.9119229034322498
2024-11-01,55.5577260865814,32.557965387627,4.583184787616252,0.0,3.231378064721979,1.2046447193421987,0.8627860827721154,0.5453459202427522,0.6104618510180061,0.8465071000783019
2024-11-04,55.61831496942242,32.5553155505348,4.70489420336329,0.0,2.986950201761568,1.2045466753697875,0.8789935198644396,0.5453015354714579,0.6104121665725276,0.895271177639707
2024-11-05,55.66405200009774,32.58151487753423,4.627226742907411,0.0,2.9893539900137656,1.2055160504687665,0.8797009016934242,0.5457403741986984,0.6109034039537669,0.8959916591321914
2024-11-06,55.28347744495631,32.579869550202325,5.180850855873173,0.0,2.826303683480051,1.2054551733574859,0.8796564778554626,0.5457128149658889,0.6108725540662935,0.8878014452430133
2024-11-08,55.15315796675551,32.579869550202325,5.123836084160319,0.0,2.9321882595182087,1.2054551733574859,0.8796564778554626,0.5457128149658889,0.6108725540662935,0.969251119118519
