date,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,SHANGHAI COMMERCIAL BANK LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,CITIBANK N.A.,BOCI SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-05-03,24.984387418351616,24.674580281251785,10.86129480527739,10.914504566992862,7.942049619013278,0.0,6.096656253444039,5.690074551980359,5.457632634756101,3.378819868932572
2024-05-07,24.98399352432432,24.67419127152198,10.861123570374533,10.914332493205826,7.941924407782078,0.0,6.096560135958966,5.6899848445025105,5.459123152542598,3.378766599787189
2024-05-10,24.984042760398513,24.674239897067412,10.861144974442118,10.91435400213249,7.941940058970068,0.0,6.096572150478859,5.689996057782552,5.458936840389485,3.3787732583385064
2024-05-20,24.983304239661244,24.673510534008955,10.863779891999863,10.914031377133734,7.94170529762724,0.0,6.0963919376525135,5.689827863222371,5.45877547586979,3.378673382824293
2024-05-21,24.984043389313875,24.673267422571488,10.863672849706782,10.913923839705971,7.941627046930478,0.0,6.096331869077947,5.689771800578635,5.458721689816486,3.3786400922983386
2024-05-24,24.984343117792044,24.68645488849689,10.860804901840126,10.911042625863658,7.939530502542394,0.0,6.094722472125348,5.688072722490167,5.457280618326065,3.377748150523309
2024-05-27,23.431438552495784,23.15169606758475,10.18575039128752,10.232865584107472,7.446048120172816,6.215880412978818,5.715904333639361,5.334529943444604,5.118082747629744,3.16780384665913
2024-05-28,23.43234774509292,23.14871418028487,10.186145621346965,10.233262642342531,7.446337043612733,6.216121603140638,5.716126123603065,5.33473693522289,5.118281340769267,3.1679267645841267
2024-05-29,23.434512773387752,23.14179830683219,10.18708676876102,10.23420814312675,7.447025046819567,6.216695940774294,5.716654264228539,5.33504504774747,5.118754243614693,3.1682194647077284
2024-06-05,23.395387571479933,23.270117281866813,10.170078869747524,10.217121572399273,7.434591830845037,6.206316826591962,5.707109996998066,5.326137897993648,5.110208203198383,3.1629299488793587
2024-06-11,23.412966926822005,23.212462247534237,10.177720693579763,10.224798744241184,7.440178202569737,6.210980269269576,5.711398334359736,5.3301399719248295,5.114048026992775,3.1653065827061573
2024-06-12,23.428841248088837,23.141924717517487,10.203095829662304,10.231731301770612,7.445222748160188,6.215191401352259,5.715270742855672,5.333753881882332,5.117515423568707,3.1674527051415984
2024-06-17,23.42905766812993,23.141214753775166,10.203190079070344,10.231825815694084,7.445291522172356,6.21524881315356,5.71532353672268,5.333803151550518,5.117562695769946,3.167481963961415
2024-06-21,23.429100952617944,23.141072759452737,10.203208929160901,10.231844718688313,7.445305277127259,6.215260295641101,5.715334095613124,5.333813005593385,5.117572150314994,3.1674878157902446
2024-06-24,23.429144237265888,23.14111551197617,10.203043031950582,10.231863621752387,7.4453190321329865,6.2152717781710685,5.715344654542583,5.333822859672661,5.117581604894976,3.167493667640696
2024-06-25,23.429360662904667,23.14040553157729,10.20313728208978,10.231958138120453,7.445387807923989,6.215329191457322,5.715397449775099,5.3338721306152035,5.1176288783189054,3.16752292721729
2024-07-03,23.428494984339334,23.139550529456233,10.206639879249657,10.231580083124886,7.445112712383456,6.215099544676304,5.715186274697136,5.333490310055562,5.117439789863227,3.167405892154202
2024-08-08,23.428581549317165,23.139636026825137,10.206308105474463,10.23161788736727,7.445140221022714,6.2151225085907456,5.715207391502696,5.333510016548478,5.117458698080005,3.167417595271326
2024-08-20,23.429880100751742,23.135375967986768,10.20687379981683,10.23218498452839,7.4455528750066655,6.2154669876721025,5.715524162312809,5.333805631418236,5.117742338099774,3.1675931524066816
2024-08-21,23.430509338754728,23.135632430876935,10.205508904441391,10.232298411504354,7.445635411292733,6.215535888070764,5.7155875206886355,5.333864758324569,5.117799069876813,3.1676282661690798
2024-08-22,23.373180753848,23.149695110577028,10.227125193352657,10.237291689261319,7.4492688203461555,6.218569018639222,5.71837668055158,5.336282795228068,5.1202965138754655,3.1699134243205016
2024-08-26,23.371452711823462,23.147983591446295,10.233762343082658,10.236534818793288,7.4487180758963865,6.21810926313098,5.717953905606218,5.335888269509806,5.11991795660304,3.169679064107869
2024-08-28,23.37020004112544,23.14674289831862,10.23857366298523,10.235986157682023,7.448318837090542,6.21777598289517,5.717647432859381,5.335602274840773,5.119643537580843,3.1695091746219783
2024-09-03,23.369854500425696,23.146400661550267,10.240085651960552,10.23583481324281,7.448208709778909,6.21768404980687,5.717562894434747,5.335338566080063,5.119567840958337,3.169462311761749
2024-09-04,23.369422588919818,23.145972879821237,10.2417445557322,10.235645638987231,7.448071055218847,6.217569137269397,5.717457224919362,5.335239960668789,5.119473223327936,3.1694037351351865
2024-09-20,23.369422588919818,23.142276566642465,10.2417445557322,10.235645638987231,7.451767368397616,6.217569137269397,5.717457224919362,5.335239960668789,5.119473223327936,3.1694037351351865
2024-09-23,23.374563371464774,23.122781492000197,10.24399752460388,10.23789726622522,7.456179445555391,6.218936871999311,5.718714945523778,5.336228745181677,5.120599400001138,3.170100937444636
2024-09-24,23.377934187293363,23.111880009812037,10.245474798358911,10.239373660269806,7.457254691637914,6.219833696915867,5.719539634077366,5.336813392918083,5.12133783507841,3.170558093638245
2024-09-25,23.377650863940154,23.111965469989514,10.245512682775681,10.239411522126563,7.457282266128142,6.219856695827743,5.719560783065333,5.336833126709516,5.121356772111664,3.170569817325685
2024-09-26,23.379423476611763,23.098516339402874,10.24774835937138,10.241645867386048,7.458909522073853,6.2212139327444325,5.720808850251066,5.337997678771083,5.122474305009055,3.171261668378443
2024-09-30,23.379027455412956,23.09346817449479,10.24879074542777,10.24268763270583,7.459668231500453,6.221846745576079,5.721390762605629,5.338540652130133,5.122995355644034,3.171584244502325
2024-10-03,23.378768031310056,23.093211919084876,10.254225243006745,10.242573975281221,7.455331818275222,6.221777705193051,5.721327275505116,5.338296472547441,5.122938508605515,3.1715490511907563
2024-10-04,23.352144911889354,23.0956956123302,10.258778682129122,10.247122240600895,7.458642395014775,6.224540516165327,5.723867859004194,5.341037015098531,5.125213374631353,3.1729573931362465
2024-10-07,23.352663405137946,23.090842628878047,10.262892027021053,10.247349759902411,7.461768432864677,6.224678721124459,5.723994947408789,5.3411556034185015,5.121626631177356,3.1730278430667616
2024-10-08,23.347133997244008,23.069096694745898,10.262311826947837,10.244923408112408,7.461481512190058,6.223204851225308,5.722639628647156,5.340075915949807,5.156855626546324,3.172276538391197
2024-10-09,23.343015276363257,23.088441728369965,10.25899003645623,10.238654338187798,7.455991335129049,6.2193967499039635,5.719137833020561,5.336993088559842,5.169044253960534,3.1703353600487976
2024-10-10,23.343835235509236,23.08888299227416,10.259350399186124,10.239013986595157,7.453110338110921,6.2196152157357,5.719338726492024,5.337180558612154,5.169225824552928,3.170446722931592
2024-10-14,23.347590521176908,23.07669532935563,10.261000804576884,10.24066112049955,7.454309308123771,6.220615755348939,5.720258787421665,5.33859386102145,5.1693177648189375,3.1709567476562626
2024-10-16,23.352803213136152,23.082215292015935,10.263373006446416,10.243028620114643,7.456032641628328,6.2220538759188075,5.7160327633617385,5.3396431213272635,5.1531276369272305,3.1716898291234856
2024-10-18,23.354401380924962,23.083794941903673,10.26407538859702,10.243729609980875,7.456542901192948,6.222479687158425,5.7164239446412966,5.3400085440802565,5.146636715263711,3.1719068862568305
2024-10-21,23.354711627379928,23.085929947448484,10.265024706415955,10.24467704603166,7.4572325521138305,6.2230552003558,5.716952653064198,5.3403174593508735,5.139898553927477,3.1722002539117944
2024-10-22,23.345885783940346,23.092935538573663,10.268139701832933,10.247785866805062,7.457645154211784,6.22494363111784,5.718687503376077,5.3423080867379715,5.128505852559302,3.173162880845025
2024-10-23,23.354925553488226,23.103708517307,10.23090733558666,10.252566514073681,7.45834736806447,6.227847600829367,5.721355301878937,5.3448003022169965,5.1308983281452285,3.1746431784094318
2024-10-24,23.32481500408962,23.112196586087617,10.236248166562683,10.256990686051294,7.45786176148998,6.2305350321958075,5.72382417245547,5.348403089818297,5.133112405622532,3.1760130956267023
2024-10-25,23.325419789057815,23.094275271219967,10.236513580415728,10.257256637733429,7.4754644867348174,6.230696582627423,5.723972584471578,5.347060120656845,5.133245501178592,3.1760954459038078
2024-10-29,23.325462989184217,23.094318043252365,10.236532539074766,10.257275634809895,7.475478331759416,6.230708122264541,5.723983185624372,5.346884817532423,5.133255008268133,3.1761013282298705
2024-10-30,23.32524699015236,23.09410418467468,10.237363768966183,10.257180650131236,7.475409107149253,6.230650424506394,5.723930180253073,5.3468353041768,5.133207473172577,3.1760719168174445
2024-10-31,23.321412660971387,23.095259068050336,10.23787571613386,10.257693588295853,7.475782935275905,6.230962005095849,5.72421642092107,5.347102687191781,5.133464173147912,3.1762307449160496
2024-11-01,23.32180141763603,23.09564405484402,10.238046376568299,10.257864579084632,7.475907552960169,6.231065872217531,5.722459672379589,5.347377037652249,5.133549745511775,3.176283691145701
2024-11-05,23.321585440111146,23.09543017170741,10.237951564513413,10.257769583498197,7.4758383204004435,6.231008167833535,5.722406678073782,5.348253592548898,5.133502204957423,3.1762542763557513
2024-11-06,23.321412660971387,23.090628724087257,10.23787571613386,10.257693588295853,7.475782935275905,6.230962005095849,5.722364283335836,5.348213969742921,5.1388353721450875,3.1762307449160496
2024-11-07,23.321542245086196,23.086126656172805,10.24737855648347,10.257750584592046,7.475824474042373,6.230996627084989,5.722396079330405,5.348243686792363,5.1334926969522146,3.176248393463138
2024-11-08,23.321887809766064,23.08498699234868,10.247530396016773,10.257902577811864,7.475935246343106,6.23108895427039,5.722480870376746,5.348322933872083,5.133568761980067,3.176295457214229
2024-11-11,23.320894338912268,23.08215151662629,10.247464288770443,10.257465609444838,7.470801334130988,6.230823520986687,5.722237102890918,5.349391572342313,5.142610563206353,3.176160152688903
2024-11-12,23.3213819026901,23.06578168919766,10.247597145536435,10.257598595876384,7.470898191897617,6.230904302635604,5.722311290796756,5.349831350451036,5.1574941998116755,3.1762013311067316
2024-11-13,23.317926893981053,23.06236454706819,10.273486309236441,10.256078956404309,7.469791395635495,6.229981208595952,5.7214635436337415,5.349038785328401,5.144137575879785,3.175730784236634
2024-11-14,23.31654517711731,23.059146237381157,10.28472866043934,10.255471226681406,7.469348768948015,6.229612047557929,5.721124515095764,5.34464800513845,5.143832757116508,3.1755426045241215
2024-11-18,23.34471166571615,23.049841511556355,10.280578611717557,10.251332983791315,7.466334770005062,6.227098301753957,5.718815951956675,5.345267839817764,5.141757140222419,3.174261223462746
2024-11-19,23.348933133637793,23.0184983000666,10.304331951333571,10.252130000192352,7.466915259515715,6.227582443619722,5.719260576096327,5.345683421493142,5.142156899432013,3.1745080146127624
2024-11-21,23.34811194487961,23.017688732797463,10.307486574023939,10.251769429803314,7.466652645937856,6.227363417736866,5.719059428041154,5.345495412254973,5.141976048280723,3.174396366244101
2024-11-25,23.34697606764569,23.002128569227025,10.330574439448243,10.251351958932146,7.46172110879643,6.227109828066431,5.718826537442313,5.3452777338686355,5.141766657576504,3.174267098996576
2024-11-27,23.347883619569945,23.00302271611716,10.330976013197409,10.251750453116985,7.458123928038144,6.22735189048559,5.7190488416933425,5.345485517398245,5.141966530151463,3.174390490231717
2024-11-28,23.374315428087506,22.912551598549026,10.360979732064388,10.262217263411582,7.463885553102613,6.233709878926052,5.719329000820864,5.348163708215918,5.1472163641635555,3.1776314726584918
2024-11-29,23.385824170523275,22.88717781070569,10.365012970270733,10.266212056164676,7.466605666401479,6.23613648697868,5.702277147712073,5.351543171014004,5.160342084948385,3.1788684352810073
2024-12-02,23.39027615877751,22.888450643639686,10.36558940350243,10.266782994745244,7.460347305861502,6.236483299502582,5.7025942705226,5.352767677716437,5.160629068927394,3.17607917680462
2024-12-03,23.38796633123566,22.886371756398898,10.364647929049237,10.26585049457282,7.459669705570095,6.245184911011492,5.702076321507486,5.352281502369694,5.160160344936729,3.175790703347889
2024-12-04,23.386275718521308,22.884532054098017,10.372239358322165,10.265108421614276,7.459130479017838,6.24473347419717,5.701664143612631,5.350967871389451,5.159787339752623,3.1755611394745213
2024-12-05,23.382867525371186,22.885550081952974,10.372700771671587,10.265565069199758,7.459462301516259,6.24501127374354,5.701917784495656,5.351205911404041,5.160016875022346,3.175702405622654
2024-12-09,23.37837565089661,22.885507662317337,10.377315433872294,10.265546041405873,7.459448474989401,6.2449996982689795,5.701907215674981,5.3511959926472645,5.160007310645045,3.175696519282214
2024-12-19,23.378635652479055,22.88279646081823,10.377430844732082,10.265660209227253,7.459531434919407,6.245069151760024,5.701970629186731,5.353109081784341,5.160064697440698,3.1757318376521773
2024-12-23,23.378678986638384,22.88283887590021,10.377450080124959,10.26567923744437,7.45954526175381,6.245080727492059,5.701981198242489,5.352933646249431,5.160074262030741,3.175737724123547
2025-01-02,23.378635652479055,22.882981818422714,10.377430844732082,10.265660209227253,7.459531434919407,6.245069151760024,5.701970629186731,5.352923724179854,5.160064697440698,3.1757318376521773
2025-01-07,23.378678986638384,22.88283887590021,10.377450080124959,10.26567923744437,7.45954526175381,6.245080727492059,5.701981198242489,5.352933646249431,5.160074262030741,3.175737724123547
2025-01-08,23.377898996348556,22.88207542848143,10.380810889241157,10.26533674032859,7.459296386576815,6.244872370880917,5.701790961233376,5.3527550546246205,5.159531401306989,3.1756317709775517
2025-01-09,23.378332317861783,22.88249955964702,10.381003302968487,10.26552701368253,7.459434648513799,6.24498812283733,5.701896646893487,5.351000718727761,5.159627035904209,3.175690632963595
2025-01-10,23.378517673061282,22.882314204447525,10.381003302968487,10.26552701368253,7.459434648513799,6.24498812283733,5.701896646893487,5.351000718727761,5.159627035904209,3.175690632963595
2025-01-13,23.383026140751635,22.87979782975383,10.38061848264654,10.26514647402802,7.459158129765156,6.24475662321539,5.701685279490999,5.350802358920021,5.1594357702549125,3.175572911173502
2025-01-14,23.394991293133323,22.87899211899415,10.370985839695471,10.264784987487566,7.458895455942249,6.244536714471426,5.701484494973051,5.350613930723864,5.1592540810221275,3.175461083556767
2025-01-15,23.401514046928597,22.876490536714204,10.369851879149165,10.263662638911256,7.458079902503377,6.243853938660755,5.700861096332593,5.351882111529789,5.158689969695907,3.175113879574356
2025-01-17,23.415706765798923,22.872251815871522,10.367930478345787,10.26176091361471,7.456698015772176,6.24269703245672,5.69980479975111,5.350890476286729,5.157734130483577,3.174525571618743
2025-01-21,23.4202804053974,22.873099434374485,10.36090293894231,10.262141202293474,7.456974352149551,6.24292837939867,5.700016027751329,5.351088773936281,5.15792526998823,3.17464321576827
2025-01-22,23.41811078692615,22.870980505900167,10.36920696593786,10.261190533440596,7.456283549605175,6.242350044191227,5.699487987102534,5.350593057367381,5.157447447786899,3.17434912174201
2025-01-23,23.427899845434535,22.86805702923203,10.367881524965874,10.259878899638796,7.455330452251842,6.241552117547731,5.698759451649219,5.349909119310598,5.156788198513486,3.1739433614558896
2025-02-12,23.42807345047323,22.868226485732684,10.367217334513507,10.25995492722493,7.455385697619127,6.241598368594732,5.698801680502921,5.349948763119297,5.15682641126071,3.1739668809588633
2025-02-14,23.426597889650026,22.866786185523196,10.371380696242301,10.259308728655915,7.454916138093433,6.241205256542802,5.698442755194071,5.349611809471884,5.157983564332893,3.1737669762934795
2025-02-20,23.42015777157747,22.86682854470448,10.37769817952904,10.259327733334347,7.454929947823475,6.241216817955181,5.698453311175473,5.349621719267452,5.157993119150044,3.173772855483043
2025-02-25,23.419810702601858,22.866489675648353,10.377544389912785,10.25917569787833,7.4548194714156955,6.241124327855469,5.698368864419283,5.34954244193089,5.157916681603999,3.1752077467333377
2025-02-26,23.426772747177647,22.864244921805085,10.376525648821199,10.25816857678527,7.454087647909041,6.240511650176474,5.697809467870439,5.349017288917612,5.157410340077227,3.175451710460009
2025-02-27,23.426685964268152,22.864160222742218,10.376487209677405,10.258130576087318,7.454430478038572,6.240488532619328,5.697788360717153,5.348997473841576,5.157391234796291,3.1754399472119785
2025-02-28,23.42682779436026,22.864117873446112,10.376467990212305,10.258111575843921,7.454416670845104,6.2404769739049835,5.697777807199153,5.348987566358613,5.1573816822089045,3.175434065620645
2025-03-03,23.42696962392697,22.86407552430688,10.376448770818403,10.25809257567091,7.454402863702786,6.240465415233457,5.697767253720247,5.348977658912348,5.1573721296569035,3.1754281840511
2025-03-04,23.42927711784009,22.86958222815395,10.378021561292522,10.260563188479635,7.4363748049470795,6.241968401648676,5.699139533864372,5.3502659347414285,5.158614258205551,3.1761929708266954
2025-03-05,23.43823930702582,22.868565406268328,10.377560136184371,10.260106985777515,7.430486450581412,6.241690872745138,5.698886140087895,5.350028052499328,5.158384897134374,3.176051751695822
2025-03-07,23.437501172294652,22.86784521213782,10.377233318224159,10.259783866740607,7.430252444091129,6.241494304702887,5.698706666462174,5.352638337887374,5.158222445381943,3.176322232077252
2025-03-10,23.442053319930896,22.862889812097947,10.384245167770402,10.25756059940122,7.4286423285373395,6.2401417898139915,5.697471772182444,5.354256606034883,5.157104672567129,3.1756339316637474
2025-03-11,23.441627935530896,22.837087112717867,10.384302866495247,10.257617594219527,7.454613338926055,6.240176462360556,5.69750342945274,5.354286356274179,5.157133327357023,3.175651576665909
2025-03-12,23.43984798195675,22.835353062721804,10.383514372750142,10.25683871985341,7.461640431592617,6.2397026375721065,5.697070810539888,5.353879798284135,5.156741739455209,3.1754104452739393
2025-03-13,23.435365995058632,22.83116705181134,10.381610942383471,10.254958510746496,7.478789055288643,6.238558820647219,5.696026464936599,5.352898363962215,5.155796443049041,3.1748283521163425
2025-03-14,23.430376753364946,22.82630644026406,10.379400762855132,10.25277529472249,7.498486237884087,6.237230670799547,5.694813816807563,5.35175876564294,5.154698806486281,3.1741524511729553
2025-03-17,23.40912566301544,22.807228778545277,10.374261630871647,10.250441231402348,7.552118953580367,6.235810753663992,5.693517381875288,5.350540427829611,5.153525329738304,3.173429849477722
2025-03-18,23.40047041046816,22.805287179900184,10.373378461218643,10.249568602684509,7.56998274062812,6.235279893828808,5.693032687932774,5.3467537248487425,5.153086605775177,3.1731596927148873
2025-03-19,23.396745332636513,22.805624825482653,10.373532045139122,10.249720353527795,7.573981284295271,6.235372210785618,5.693116976603327,5.345537398105222,5.15316290022895,3.1732066731955215
2025-03-20,23.396690163461635,22.805751445153728,10.37358964028179,10.24977726125252,7.574023335983234,6.235406830349185,5.693148585498258,5.345196935553675,5.153191511231561,3.1732242912344164
2025-03-21,23.394383579934527,22.803683499908093,10.372648999696962,10.2488478475383,7.58258925216911,6.234841425611682,5.692632350829193,5.344712251915144,5.152724237968887,3.172936554428104
2025-03-24,23.387749809519494,22.79739756166342,10.369789732199846,10.246022706387357,7.6082495314479175,6.233122763441736,5.6910631510371035,5.3432389578681,5.151303866284119,3.172061920150906
2025-03-25,23.387608074274517,22.797439737617267,10.369808916660354,10.246041661874694,7.608263606965979,6.233134294928928,5.691073679695743,5.343248843040261,5.15131339636989,3.1720677885723694
2025-03-26,23.388883672600155,22.797060159650478,10.369636259071173,10.245871065013537,7.608136929178298,6.233030513080193,5.690978923170403,5.343159877807531,5.151227626867358,3.172014973560878
2025-04-02,23.387876587159056,22.796258869894817,10.369271778596667,10.245510934739514,7.60786951214565,6.232811429414937,5.690778891978711,5.346671947795315,5.151046567296625,3.1719034809787066
2025-04-09,23.387443933975657,22.795837161069183,10.369079957059222,10.24532140265844,7.607728773889612,6.232696128408605,5.690673618052091,5.348422943168853,5.150951277897997,3.1718448038203353
2025-04-10,23.385713481303565,22.794150481779248,10.368312741874464,10.244563344452176,7.6145649400425,6.232234967039274,5.690252561292055,5.348027209765937,5.150570155556119,3.171610116894661
2025-04-16,23.385571762479525,22.794192645719527,10.36833192087039,10.244582294540155,7.614579025237808,6.232246495241791,5.690263086951668,5.348037102387295,5.150579682927302,3.1716159836445392
2025-04-17,23.385917831070614,22.79452996285738,10.368485355392163,10.244733897767864,7.614691708676201,6.232338722397314,5.690347293630446,5.3481162446757065,5.149176065107384,3.1716629184249276
2025-04-23,23.385634388935507,22.794614293701766,10.368523714732168,10.24477179927588,7.614719880056906,6.232361779612701,5.6903683456895555,5.348136030613804,5.149195115044637,3.1716746523370754
2025-04-25,23.387797531493675,22.7967227676245,10.360232912880086,10.245719428128242,7.615424232325786,6.232938265449225,5.690894697796814,5.348630726650794,5.149671409290429,3.17196802836045
