date,THE HONGKONG AND SHANGHAI BANKING,MIRAE ASSET SECURITIES (HK) LTD,ABN AMRO CLEARING HONG KONG LTD,CITIBANK N.A.,DBS BANK LTD,DBS BANK (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-07-22,97.75612257981793,0.0,0.6411078343377355,0.0,0.0,0.0,0.0,1.2181048852416978,0.38466470060264135
2024-07-24,42.833867071183775,0.0,56.46384628349907,0.0,0.0,0.0,0.0,0.533737850441036,0.16854879487611663
2024-07-25,42.833867071183775,0.0,55.05927299286477,0.0,0.0,0.0,1.4045732906343054,0.533737850441036,0.16854879487611663
2024-07-29,38.702472206711,0.0,51.576222143256004,7.817655718564394,0.0,0.0,1.2690999543124015,0.48225798263871256,0.15229199451748818
2024-07-31,36.83269723175033,0.0,42.56244263007874,7.439972945552925,11.35320546886323,0.0,1.2077878158365138,0.4589593700178753,0.14493453790038166
2024-08-05,37.246567980849086,0.0,41.91704528799649,7.523572231178856,11.480775807318384,0.0,1.221359128438126,0.4641164688064878,0.14656309541257512
2024-08-07,37.30123782963942,0.0,28.279270022995256,7.534615196438183,11.49762708547385,0.0,1.223151817603601,0.4647976906893683,13.699300357160329
2024-08-08,43.718103102242104,0.0,15.941281036756694,8.830781581512701,13.475543322438213,0.0,1.4335684385572567,0.5447560066517576,16.055966511841273
2024-08-12,37.66984534809032,0.0,27.570532140916054,7.609071594446366,11.611245614901922,0.0,1.235238895202332,0.4693907801768862,13.834675626266119
2024-08-15,38.39201935898069,0.0,25.137043804632324,7.605313842658896,11.605511383278188,0.0,2.963109289347622,0.46915897081337354,13.827843350288905
2024-08-21,38.39201935898069,4.9385154822460375,20.19852832238629,7.605313842658896,11.605511383278188,0.0,2.963109289347622,0.46915897081337354,13.827843350288905
2024-08-22,38.14509358486839,4.9385154822460375,20.44545409649859,7.605313842658896,11.605511383278188,0.0,2.963109289347622,0.46915897081337354,13.827843350288905
2024-08-23,38.14509358486839,4.9385154822460375,20.39606894167613,7.605313842658896,11.605511383278188,0.0,3.0124944441700827,0.46915897081337354,13.827843350288905
2024-08-27,29.42588289077679,26.66768257838394,15.733932721246525,5.866890167244467,8.952722008457464,0.0,2.3238980532591715,0.3619185492780677,10.667073031353576
2024-08-30,29.720266266497365,26.934472276732464,14.890915387279232,5.925583900881142,9.04228712147447,0.0,2.3471468698295435,0.36553926661279773,10.773788910692986
2024-09-02,28.304445014474698,43.973762321814654,0.6229616328923742,5.643299497966214,8.611528454688703,0.0,2.235332918025578,0.3481256183810327,10.260544541756751
2024-09-04,28.746883025047453,28.583125535003163,15.147567829096728,5.731512151550114,8.746138672819978,0.0,2.2702742937958242,0.35356730805016934,10.42093118463657
2024-09-17,30.567098025248328,30.39297162531165,9.774822905536427,6.094423997783846,9.299932723890933,0.0,2.4140250900312634,0.37595472713601646,11.080770905061538
2024-09-23,32.9115002769611,32.724018918573435,2.8548297754484637,6.561847543568112,10.013208913886404,0.0,2.5991733776471087,0.404789296518812,11.930631897396566
2024-09-25,27.488522723228588,45.1261610733478,1.0676536531549166,5.480622086195238,8.363286949713512,0.0,2.170895761414997,0.3380903234990569,9.964767429445889
2024-09-26,29.25868404106216,41.592484563809236,1.1364066820712906,5.833554301299292,8.901852342891777,0.0,2.310693586878291,0.359862115989242,10.606462365998711
2024-09-27,33.993711883025874,34.395242244024395,1.1364066820712906,5.833554301299292,8.901852342891777,2.4622144778211297,2.310693586878291,0.359862115989242,10.606462365998711
2024-10-07,34.017928060819244,34.41885093989939,1.1346873936230568,5.824728620598359,8.888384583380612,2.4584893528499565,2.307197700366882,0.3593176746473013,10.590415673815198
2024-10-08,33.82601827823536,34.78882244537215,1.128286133363421,5.791868817932228,8.838241378013464,2.4446199556207455,2.2941818045056226,0.35729060889841663,10.530670578058595
2024-10-14,33.82601827823536,34.78882244537215,1.128286133363421,5.791868817932228,8.838241378013464,2.4446199556207455,2.2941818045056226,0.35729060889841663,10.530670578058595
2024-10-15,35.14791511977803,32.24041580366564,1.1723787564969324,6.018210950017585,9.183633592559302,2.54015397241002,2.3838368048770953,0.3712532728906952,10.9422017273047
2024-10-17,35.56487010162521,28.66859108703389,3.954288425797778,6.089604175728577,9.292577800624779,2.5702874767685553,2.4121159397366445,0.3756574004507889,11.072007592233778
2024-10-28,35.56487010162521,21.55087192059789,10.676578749654,6.089604175728577,9.688006643204556,2.5702874767685553,2.4121159397366445,0.3756574004507889,11.072007592233778
2024-10-29,25.486695570857776,43.781348295502845,7.651109410864574,4.363966108419054,6.94267335430304,1.8419337470599904,1.7285839780101449,0.26920570149338324,7.934483833489189
2024-10-30,25.838145307248126,43.00611910712747,7.756614668620185,4.424143181361142,7.038409606710908,1.8673331609641186,1.7524203510586343,0.272917923525525,8.043896693383894
2024-10-31,25.838145307248126,42.718837082363756,7.756614668620185,4.424143181361142,7.325691631474619,1.8673331609641186,1.7524203510586343,0.272917923525525,8.043896693383894
2024-11-01,25.98178631962998,42.43155505760004,7.61297365623833,4.424143181361142,7.61297365623833,1.8673331609641186,1.7524203510586343,0.272917923525525,8.043896693383894
2024-11-04,25.95305811715361,42.173001235312704,7.61297365623833,4.424143181361142,7.90025568100204,1.8673331609641186,1.7524203510586343,0.272917923525525,8.043896693383894
2024-11-05,26.038049872306235,41.83764240006887,7.604235415650377,4.419065109472295,8.178139975322104,1.8651898189331113,1.7504089069987663,0.27260466584407017,8.034663835404173
2024-11-06,31.17248960802501,30.025078154522657,9.103713628087533,5.290459995190491,10.134322718059707,2.2329863616063763,2.095571816276753,0.3263595451578549,9.61901817307362
2024-11-07,31.17248960802501,29.681541791198597,9.103713628087533,5.290459995190491,10.477859081383764,2.2329863616063763,2.095571816276753,0.3263595451578549,9.61901817307362
2024-11-08,35.79046794442914,29.792593175646427,10.429375418158921,6.060844582628203,12.397182100830415,2.5581486874729427,2.400724152859223,0.37388326970758395,0.19678066826714943
2024-11-11,35.53870803861034,30.286451209504083,10.316933057173005,6.018210950017585,12.309976943217789,2.54015397241002,2.3838368048770953,0.3712532728906952,0.23447575129938647
2024-11-14,35.53870803861034,35.56215561374028,10.316933057173005,6.018210950017585,7.034272538981594,2.54015397241002,2.3838368048770953,0.3712532728906952,0.23447575129938647
2024-11-15,35.53870803861034,38.68849896439877,10.316933057173005,6.018210950017585,3.9079291883231075,2.54015397241002,2.3838368048770953,0.3712532728906952,0.23447575129938647
2024-11-18,34.20211365602317,40.994396178870964,9.928917973598104,5.791868817932228,3.7609537778780697,2.4446199556207455,2.2941818045056226,0.35729060889841663,0.2256572266726842
2024-11-19,34.20211365602317,41.03200571664974,9.928917973598104,5.791868817932228,3.7609537778780697,2.4446199556207455,2.2941818045056226,0.35729060889841663,0.1880476888939035
2024-11-22,34.022971304575556,34.45695686333196,16.237045905196602,5.537057128961054,3.7412548168655766,2.4318156309626247,2.282165438288002,0.3554192076022298,0.9353137042163941
2024-11-25,34.022971304575556,35.167795278536424,16.237045905196602,5.537057128961054,3.7412548168655766,2.4318156309626247,2.282165438288002,0.3554192076022298,0.2244752890119346
2024-12-09,32.21509794891778,38.57734953416699,14.665769244394063,5.242835382053916,4.250947607070743,2.3025966204966526,2.1608983669276274,0.3365333522264338,0.24797194374579332
2024-12-10,32.21509794891778,38.435651280597966,14.665769244394063,5.242835382053916,4.250947607070743,2.3025966204966526,2.1608983669276274,0.3365333522264338,0.38967019731481806
2024-12-11,32.250522512310035,38.40022671720571,14.665769244394063,5.242835382053916,4.250947607070743,2.3025966204966526,2.1608983669276274,0.3365333522264338,0.38967019731481806
2024-12-12,38.626943922916155,32.0238053065996,14.665769244394063,5.242835382053916,4.250947607070743,2.3025966204966526,2.1608983669276274,0.3365333522264338,0.38967019731481806
2024-12-13,39.70374570324958,30.936602997980085,14.670966370176123,5.244693291753784,4.252454020340905,2.3034125943513235,2.1616641270066266,0.336652609943655,0.38980828519791627
2024-12-16,43.27706748039708,24.720923944532426,15.991347676619414,5.716713662173124,4.635173239599831,2.5107188381165746,2.356213063463247,0.3669512148016532,0.4248908802966511
2024-12-17,43.260357542762264,24.74999034711765,15.985173172709372,5.714506351596587,4.6333835283215565,2.5097494111741767,2.355303293563458,0.3668095293254566,0.424726823429476
2024-12-20,43.24366050407195,24.740437685746265,15.245667528657995,5.712300744914894,5.4035277316762516,2.5087807325639737,2.3543942259446524,0.3666679532208885,0.42456289320313406
2024-12-23,43.24366050407195,23.96850515264966,15.245667528657995,5.712300744914894,6.175460264772859,2.5087807325639737,2.3543942259446524,0.3666679532208885,0.42456289320313406
2024-12-27,43.260357542762264,23.939148229661377,15.251554114058457,5.714506351596587,6.177844704428742,2.5097494111741767,2.355303293563458,0.3668095293254566,0.424726823429476
2025-01-03,43.27706748039708,23.909768627602457,15.257445247016108,5.716713662173124,6.180230986133107,2.5107188381165746,2.356213063463247,0.3669512148016532,0.4248908802966511
2025-01-06,41.667596414890845,25.995760348097736,14.69002194205809,5.504109487150879,6.694187214102421,2.4173453828703186,2.268585667001376,0.3533043251887389,0.4090892186395924
2025-01-07,41.667596414890845,25.512291271523672,14.69002194205809,5.504109487150879,7.1776562906764845,2.4173453828703186,2.268585667001376,0.3533043251887389,0.4090892186395924
2025-01-10,41.698611783095764,25.456846179612192,14.700956492612304,5.508206483307902,7.182998995124493,2.4191447392906325,2.2702742937958242,0.35356730805016934,0.4093937251107224
2025-01-17,41.698611783095764,25.08467006587517,14.700956492612304,5.508206483307902,7.555175108861513,2.4191447392906325,2.2702742937958242,0.35356730805016934,0.4093937251107224
2025-01-22,48.56734145389917,27.916251246261215,0.6502232433135376,6.415536000693571,10.100134379470285,2.8176340543586633,2.644241189475053,0.41180805409857385,0.47683037842992765
2025-01-23,47.53701896559039,29.700029700029702,0.6364292078577793,6.279434850863422,9.88586702872417,2.7578599007170435,2.5881454452883026,0.4030718316432602,0.21214306928592644
2025-01-24,54.443850527236506,17.78512075416687,0.7288983915642159,7.191797463433597,13.022984595947326,3.1585596967782688,2.964186792361145,0.4616356479906701,0.24296613052140534
2025-01-27,54.70970262219835,17.38366131158748,0.7324576395331803,7.226915376727379,13.08657649299282,3.1739831046437814,2.9786610674349334,0.4638898383710143,0.2441525465110601
2025-02-04,54.78996527947577,17.26245782189838,0.7335322020636705,7.237517727028217,13.105775343537582,3.178639542275906,2.9830309550589273,0.4645703946403247,0.24451073402122353
2025-02-05,48.60948414247906,26.595513905158576,0.6507874528179097,6.421102867803376,11.627402490346652,2.820078962210942,2.6465356414594994,0.41216538678467607,0.21692915093930323
2025-02-07,49.731457232899814,24.90123840383506,0.6658085134715256,6.5693106662523855,11.89577877402459,2.8851702250432774,2.7076212881175374,0.4216787251986329,0.2219361711571752
2025-02-10,49.621329554010366,25.067540635103413,0.6643341157712919,6.55476327561008,11.869436201780417,2.8787811683422646,2.7016254041365872,0.42074493998848483,0.2214447052570973
2025-02-11,49.599362521581305,25.100712736287573,0.6640400194785072,6.5518615255212715,11.86418168134933,2.8775067510735313,2.7004294125459296,0.4205586790030546,0.2213466731595024
2025-02-13,54.816771857722976,17.2219775918587,0.7338910905621606,7.241058760213318,13.112187484710603,3.1801947257693626,2.9844904349527863,0.4647976906893683,0.24463036352072018
2025-02-14,62.52581059210893,5.580668564093978,0.8371002846140967,8.259389474859088,14.956191751771863,3.627434566661086,3.4042078240973264,0.530163513588928,0.27903342820469895
2025-02-17,62.87670464111342,5.611987204669173,0.28059936023345866,8.305741062910377,15.040125708513386,3.647791683034963,3.423312194848196,0.5331387844435714,0.28059936023345866
2025-02-18,55.68865251752075,16.402405686167302,0.2485212982752622,7.35623042894776,13.320741587554053,3.2307768775784083,3.031959838958199,0.47219046672299814,0.2485212982752622
2025-02-19,55.937173815796015,16.800039763407725,0.2485212982752622,7.35623042894776,12.674586212038372,3.2307768775784083,3.031959838958199,0.47219046672299814,0.2485212982752622
2025-02-21,55.99283546445096,16.816757052589683,0.14926115727150605,7.3635504253942985,12.687198368078015,3.233991740882631,3.034976864520623,0.47266033135976915,0.24876859545251007
2025-02-24,55.55061947776297,15.005676489461475,2.616121230070586,7.305395133027297,12.58699837109433,3.208450565180907,3.011007453477467,0.4689273902956711,0.24680388962930055
2025-02-25,56.01471977721418,13.2776368790094,2.1383460142224875,7.359888607091353,12.680889154110101,4.724252822119449,3.0334676015714357,0.4724252822119449,0.2983738624496494
2025-02-26,56.999340402861634,13.445633974326448,2.181744380739764,7.50925972905779,11.16241311076158,4.820132934192501,3.0950327261657113,0.4820132934192501,0.30442944847531583
2025-02-27,56.855104003239035,13.158560655903639,2.1762234930917557,7.490257604129763,11.13416670884154,4.807935624272484,3.0872007692697,0.48079356242724836,0.8097575788248392
2025-03-05,54.83071005617693,15.182954602965737,2.1762234930917557,7.490257604129763,11.13416670884154,4.807935624272484,3.0872007692697,0.48079356242724836,0.8097575788248392
2025-03-17,55.42095392569314,14.547113386385524,2.179532667646612,7.501647321202292,11.151097369354757,4.815246591312281,3.091895179684728,0.48152465913122816,0.8109888995894368
2025-03-19,49.971618762578046,14.603436709840551,6.9663037308426645,7.637132978997885,11.35249496878064,4.902213736518912,3.1477372413437226,0.4902213736518913,0.9288404974456886
2025-03-20,49.971618762578046,12.797357964807265,6.9663037308426645,7.637132978997885,13.158573713813922,4.902213736518912,3.1477372413437226,0.4902213736518913,0.9288404974456886
2025-03-24,51.75140059688989,10.471752447772134,7.068432902246191,7.7490968113513805,13.351484370909471,4.9740824126917635,3.193884496570501,0.4974082412691764,0.9424577202994922
2025-03-28,48.69205379575349,15.468742302576482,6.650573919897532,7.290999556628405,12.56219518202867,4.680033499187152,3.0050741415833295,0.7635844130252722,0.886743189319671
2025-03-31,48.69205379575349,15.320951771023203,6.650573919897532,7.290999556628405,12.56219518202867,4.680033499187152,3.0050741415833295,0.9113749445785506,0.886743189319671
2025-04-01,38.37105477697115,30.940642105671806,7.570169649442914,5.745564657013083,9.89945261850227,3.688031367677317,2.368104351877014,0.7181955821266354,0.6987848907178074
2025-04-02,37.982840948794596,31.328855933848367,7.570169649442914,5.745564657013083,9.89945261850227,3.688031367677317,2.368104351877014,0.7181955821266354,0.6987848907178074
2025-04-03,36.42726832719014,17.014780892810606,24.386611564093972,5.510257269444134,9.494024349380096,3.5369894634945456,2.271119550243866,0.6887821586805167,0.6701664246621245
2025-04-07,42.80152237630693,2.493547399273809,28.653921868848155,6.474473948991645,11.155343628330199,4.155912332123015,2.6685331816789883,0.8093092436239556,0.787436020823308
2025-04-08,44.05089859635314,1.0494555949101405,28.37902837902838,6.471642835279198,11.150465695920243,4.154095063185973,2.66736630372994,1.2899558354103808,0.7870916961826053
2025-04-09,44.08945686900959,7.52768173661867,28.622696835747735,6.477307540811414,4.376559149196901,4.157731191737056,2.6697010810101096,1.291084949013086,0.7877806468554422
2025-04-10,46.70592053409987,2.0399647642449814,30.321294450368587,6.8616996615513,4.636283555102231,4.404469377347119,2.82813296861236,1.367703648755158,0.8345310399184014
2025-04-11,44.636448225441974,11.032832646550577,24.05955071115247,6.557667597146528,4.430856484558465,4.209313660330541,2.7028224555806637,1.572954052018255,0.7975541672205236
2025-04-14,41.854667829988784,16.57734014707715,22.56013959865387,6.148988325231626,4.15472184137272,3.9469857493040843,2.5343803232373596,1.4749262536873156,0.7478499314470896
2025-04-15,54.21538790111592,13.455069678039406,0.1601794009290405,7.902183779166,13.081317742538308,5.072347696086283,3.2569811522238243,1.8954562443269798,0.9610764055742432
2025-04-16,54.749319237546054,4.485023226013134,8.06236318009504,7.902183779166,13.081317742538308,5.072347696086283,3.2569811522238243,2.375994447114101,1.0144695392172567
2025-04-17,52.83116080168993,7.831418414137771,7.7798959245710755,7.625328455870988,12.623009943840485,4.894636508836107,3.142871863568448,2.292750785717966,0.9789273017672214
2025-04-22,54.38024480196697,4.382917312523384,8.498583569405099,7.910631246993425,13.095301726441818,5.077770057191726,3.2604628788283714,2.378534395210861,1.0155540114383452
2025-04-23,49.152132953282766,13.285665974201653,7.681530508720227,7.1501038697521615,11.836320595197837,4.589593700178753,2.947002270641094,2.6329774385236004,0.7246726895019083
2025-04-24,49.12839828094066,12.072045970351056,7.677821237143272,7.146651214447824,11.830605050944033,4.587377468733401,2.9455792167656574,2.63170602153653,1.9798155391375731
2025-04-25,50.41668721337344,17.111297401252525,7.840623304896691,7.29819024606736,4.9312096257211895,4.68464914443513,3.008037871689926,2.6875092460180485,2.0217959465456876
2025-04-28,51.35361704226047,16.1743675723655,7.840623304896691,7.29819024606736,4.9312096257211895,4.68464914443513,3.008037871689926,2.6875092460180485,2.0217959465456876
2025-04-29,47.457961437940725,20.070023176685243,7.840623304896691,7.29819024606736,4.9312096257211895,4.68464914443513,3.008037871689926,2.6875092460180485,2.0217959465456876
2025-04-30,48.444203363084966,19.083781251541005,7.840623304896691,7.29819024606736,4.9312096257211895,4.68464914443513,3.008037871689926,2.6875092460180485,2.0217959465456876
2025-05-02,48.468104001184074,18.945187231733186,7.844491588139524,7.3017909122305,4.933642508263851,4.686960382850659,3.009521930040949,2.787508017169076,2.0227934283881788
