date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,CITIBANK N.A.,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,UOB KAY HIAN (HONG KONG) LTD,TOTAL_CCASS_PCT
2024-03-28,34.59325883528663,7.9651586263287,3.446897428908876,2.204022349414009,2.2250158081221043,1.4740945761787951,0.0,1.5191241936949214,1.3724667030071773,1.1745253020804942,55.97456382302172
2024-04-02,34.59325883528663,7.964793585899882,3.446897428908876,2.2040132642863632,2.2257426183337876,1.4740945761787951,0.0,1.5191241936949214,1.3724667030071773,1.1745253020804942,55.97491650767693
2024-04-03,34.60052693740347,7.968427636958299,3.446897428908876,2.204740074498047,2.2082991732533843,1.4740945761787951,0.0,1.5191241936949214,1.3724667030071773,1.1745253020804942,55.96910202598346
2024-04-05,34.60052693740347,7.966247206323248,3.446897428908876,2.204740074498047,2.2082991732533843,1.4740945761787951,0.0,1.5191241936949214,1.3724667030071773,1.1745253020804942,55.96692159534842
2024-04-08,34.595439265921684,7.966247206323248,3.446897428908876,2.2040132642863632,2.2097527936767514,1.4740945761787951,0.0,1.5191241936949214,1.3724667030071773,1.1745253020804942,55.962560734078316
2024-04-09,34.605614608885254,7.994513582265831,3.446897428908876,2.202559643862996,2.202484691559916,1.4740945761787951,0.0,1.518397383483238,1.3717398927954938,1.1745253020804942,55.99082711002089
2024-04-10,34.60488779867357,7.999758608158444,3.446897428908876,2.2061936949214136,2.1937629690197147,1.4733677659671118,1.7000090851276461,1.5162169528481877,1.3717398927954938,1.1745253020804942,57.68735949850095
2024-04-11,34.595439265921684,8.00094530753157,3.446897428908876,2.2120081766148814,2.187221677114563,1.4544707004633415,1.70291632597438,1.5133097120014536,1.3710130825838103,1.1745253020804942,57.65874697919505
2024-04-12,34.59398564549832,8.000199145998002,3.446897428908876,2.2134617970382484,2.179953574997729,1.4544707004633415,1.7058235668211137,1.5111292813664032,1.3710130825838103,1.1745253020804942,57.65145952575633
2024-04-15,34.58962478422822,8.000199145998002,3.446897428908876,2.2134617970382484,2.181407195421096,1.4530170800399744,1.7087308076678478,1.5082220405196693,1.3710130825838103,1.1745253020804942,57.64709866448624
2024-04-16,34.5903515944399,7.998745525574634,3.446897428908876,2.2127349868265647,2.181407195421096,1.4515634596166076,1.7087308076678478,1.5082220405196693,1.3710130825838103,1.1745253020804942,57.6441914236395
2024-04-17,34.5903515944399,7.9994619787408014,3.446897428908876,2.2134617970382484,2.1784999545743617,1.4515634596166076,1.7087308076678478,1.5082220405196693,1.3710130825838103,1.1745253020804942,57.64272744617062
2024-04-18,34.58235668211138,7.992448351049332,3.446897428908876,2.057924411737985,2.187948487326247,1.4515634596166076,1.7087308076678478,1.5089488507313529,1.3710130825838103,1.1745253020804942,57.48235686381393
2024-04-19,34.5859907331698,7.9917215408376485,3.446897428908876,2.057924411737985,2.187948487326247,1.4515634596166076,1.7116380485145817,1.5089488507313529,1.3710130825838103,1.1723448714454436,57.48599091487235
2024-04-22,34.58744435359316,7.990481239211411,3.4490778595439266,2.057924411737985,2.179953574997729,1.4515634596166076,1.7130916689379487,1.5089488507313529,1.3710130825838103,1.1723448714454436,57.481843372399375
2024-04-23,34.5859907331698,7.981354501680748,3.4490778595439266,2.057924411737985,2.1683246116107933,1.4515634596166076,1.7130916689379487,1.5082220405196693,1.3710130825838103,1.1723448714454436,57.458907240846735
2024-04-24,34.58744435359316,7.974813209775597,3.4490778595439266,2.057924411737985,2.1705050422458436,1.4515634596166076,1.7130916689379487,1.5082220405196693,1.3775543744889616,1.1723448714454436,57.462541291905154
2024-04-25,34.58526392295811,7.974813209775597,3.4490778595439266,2.2105545561915143,2.1705050422458436,1.4515634596166076,1.7130916689379487,1.5082220405196693,1.3775543744889616,1.1876078858907968,57.62825402016898
2024-04-26,34.5903515944399,7.963204324520759,3.4490778595439266,2.2105545561915143,2.1705050422458436,1.4515634596166076,1.7145452893613153,1.5074952303079858,1.3775543744889616,1.195602798219315,57.630454528936134
2024-04-29,34.60052693740347,7.953028981557191,3.4490778595439266,2.2105545561915143,2.18649486690288,1.4501098391932408,1.7116380485145817,1.5074952303079858,1.3775543744889616,1.195602798219315,57.64208349232307
2024-04-30,34.596656976744185,7.969748364825581,3.4487645348837206,2.2118072311046513,2.168854378633721,1.4499781068313953,1.7114825581395348,1.5015443313953487,1.3774292332848836,1.1954941860465116,57.63175990188954
2024-05-02,34.59156976744186,7.958454033430233,3.4487645348837206,2.2118072311046513,2.1986508902616277,1.4499781068313953,1.7180232558139534,1.5015443313953487,1.3774292332848836,1.1954941860465116,57.65171557049419
2024-05-03,34.59156976744186,7.957784611191861,3.4487645348837206,2.2139874636627908,2.1884764716569767,1.4499781068313953,1.7180232558139534,1.5015443313953487,1.3774292332848836,1.1954941860465116,57.6430519622093
2024-05-06,34.596656976744185,7.957784611191861,3.4487645348837206,2.2139874636627908,2.190656704215116,1.4448908975290697,1.724563953488372,1.4993640988372092,1.3774292332848836,1.1954941860465116,57.64959265988372
2024-05-07,34.594476744186046,7.959964843750001,3.4487645348837206,2.2125339752906976,2.1892032158430235,1.4448908975290697,1.724563953488372,1.4993640988372092,1.3774292332848836,1.1954941860465116,57.64668568313953
2024-05-08,34.59593023255814,7.959238099563954,3.4487645348837206,2.2125339752906976,2.191383448401163,1.4477978742732558,1.7267441860465118,1.4993640988372092,1.3774292332848836,1.1954941860465116,57.65467986918604
2024-05-09,34.59375,7.959238099563954,3.4487645348837206,2.2125339752906976,2.1884764716569767,1.4477978742732558,1.728924418604651,1.4986373546511629,1.3774292332848836,1.1954941860465116,57.651046148255816
2024-05-10,34.625536973110464,7.947233284883722,3.4487645348837206,2.2125339752906976,2.18992996002907,1.4240050872093024,1.7311046511627908,1.4986373546511629,1.3774292332848836,1.1954941860465116,57.65066924055232
2024-05-13,34.62190325218023,7.946305777616279,3.4487645348837206,2.2125339752906976,2.1819357739825582,1.4232783430232558,1.7332848837209303,1.4979106104651163,1.3774292332848836,1.1954941860465116,57.63884057049419
2024-05-14,34.62190325218023,7.942672056686047,3.4487645348837206,2.2125339752906976,2.180482285610465,1.4232783430232558,1.7332848837209303,1.49718386627907,1.3774292332848836,1.1954941860465116,57.63302661700581
2024-05-16,34.62626371729651,7.942672056686047,3.4487645348837206,2.213260719476744,2.179028797238372,1.4232783430232558,1.7369186046511629,1.4920966569767442,1.3774292332848836,1.1954941860465116,57.63520684956396
2024-05-17,34.629170694040695,7.939437863372093,3.4487645348837206,2.2161676962209302,2.1783020530523256,1.4232783430232558,1.7369186046511629,1.4899164244186045,1.3774292332848836,1.1954941860465116,57.634879632994185
2024-05-20,34.62044976380814,7.940653524709303,3.45094476744186,2.2161676962209302,2.1848427507267445,1.4232783430232558,1.7405523255813953,1.4899164244186045,1.3774292332848836,1.1954941860465116,57.63972901526163
2024-05-21,34.621176507994186,7.939672601744185,3.45094476744186,2.2161676962209302,2.207371820494186,1.4043829941860466,1.7405523255813953,1.4899164244186045,1.3774292332848836,1.1954941860465116,57.643108557412795
2024-05-22,34.625536973110464,7.930654251453488,3.45094476744186,2.215440952034884,2.2110055414244187,1.4043829941860466,1.744186046511628,1.4899164244186045,1.3774292332848836,1.1954941860465116,57.64499136991279
2024-05-23,34.625536973110464,7.930654251453488,3.45094476744186,2.2183479287790697,2.210278797238372,1.4043829941860466,1.7463662790697676,1.4899164244186045,1.3767024890988373,1.1954941860465116,57.64862509084302
2024-05-24,34.625536973110464,7.932834484011628,3.4516715116279073,2.2183479287790697,2.2110055414244187,1.408016715116279,1.7478197674418605,1.4899164244186045,1.3767024890988373,1.1954941860465116,57.65734602107558
2024-05-27,34.621176507994186,7.934560501453489,3.4516715116279073,2.2190746729651165,2.2080985646802325,1.408016715116279,1.7500000000000002,1.4884629360465116,1.3897838844476744,1.1954941860465116,57.66633948037791
2024-05-28,34.623356740552325,7.934560501453489,3.4516715116279073,2.2190746729651165,2.2080985646802325,1.408016715116279,1.7500000000000002,1.4884629360465116,1.3897838844476744,1.1954941860465116,57.66851971293605
2024-05-29,34.623356740552325,7.937603742732559,3.4516715116279073,2.2190746729651165,2.2044648437500003,1.408016715116279,1.7500000000000002,1.4884629360465116,1.3897838844476744,1.1954941860465116,57.66792923328489
2024-05-30,34.61826953125,7.948641170058139,3.4516715116279073,2.2190746729651165,2.2022846111918604,1.408016715116279,1.7500000000000002,1.4884629360465116,1.3897838844476744,1.1954941860465116,57.67169921875001
2024-05-31,34.6134759188271,7.949381120215104,3.4514833857166214,2.2095065675926095,2.202164580418945,1.4079399742019876,1.7499046200243447,1.488381810584452,1.3897081372744944,1.1954290282143052,57.65737514306997
2024-06-03,34.6134759188271,7.949381120215104,3.4514833857166214,2.2087798630161872,2.209431626183166,1.4079399742019876,1.7499046200243447,1.488381810584452,1.3897081372744944,1.20414948313137,57.67263593917483
2024-06-04,34.612022509674254,7.950107824791526,3.4514833857166214,2.2095065675926095,2.205798103301056,1.4079399742019876,1.7499046200243447,1.488381810584452,1.3897081372744944,1.20414948313137,57.66900241629271
2024-06-05,34.612022509674254,7.946474301909416,3.4514833857166214,2.2095065675926095,2.2065248078774777,1.4079399742019876,1.7499046200243447,1.488381810584452,1.3897081372744944,1.20414948313137,57.66609559798703
2024-06-06,34.612022509674254,7.9487194556982725,3.4514833857166214,2.206599749286921,2.208704921606744,1.4079399742019876,1.7499046200243447,1.488381810584452,1.3897081372744944,1.1808949366858639,57.644359500753964
2024-06-07,34.615656032556366,7.955986501462493,3.4522100902930437,2.2836304343876606,2.208704921606744,1.4079399742019876,1.7499046200243447,1.488381810584452,1.3897081372744944,1.1808949366858639,57.73301745907745
2024-06-11,34.614929327979944,7.955986501462493,3.4522100902930437,2.2836304343876606,2.2050713987246335,1.4079399742019876,1.7499046200243447,1.488381810584452,1.3897081372744944,1.1808949366858639,57.72865723161892
2024-06-12,34.614929327979944,7.955060770670204,3.4522100902930437,2.277090093199862,2.209431626183166,1.4079399742019876,1.7499046200243447,1.488381810584452,1.3897081372744944,1.1808949366858639,57.72555138709736
2024-06-13,34.61274921425068,7.979042021692131,3.4522100902930437,2.2502020238722453,2.2065248078774777,1.4079399742019876,1.7499046200243447,1.488381810584452,1.3897081372744944,1.1808949366858639,57.71755763675672
2024-06-14,34.61274921425068,7.977734498483004,3.4485765674109334,2.225494068273895,2.209431626183166,1.4079399742019876,1.7499046200243447,1.488381810584452,1.3897081372744944,1.181621641262286,57.691542157949236
2024-06-17,35.113412968043164,7.477797449266936,3.4485765674109334,2.222587249968207,2.2159719673709644,1.4079399742019876,1.7549915520592991,1.488381810584452,1.3831677960866957,1.181621641262286,57.69444897625493
2024-06-18,35.113412968043164,7.477797449266936,3.4485765674109334,2.222587249968207,2.2159719673709644,1.4079399742019876,1.7549915520592991,1.48765510600803,1.3831677960866957,1.181621641262286,57.6937222716785
2024-06-19,35.113412968043164,7.477263048889051,3.4485765674109334,2.1927923623349015,2.2174253765238086,1.4079399742019876,1.7593517795178315,1.4862016968551859,1.3831677960866957,1.181621641262286,57.66775321112585
2024-06-20,35.108326036008215,7.463455661937031,3.4485765674109334,2.184071907417837,2.199984466689679,1.4057598604727213,1.7593517795178315,1.4949221517722509,1.3831677960866957,1.181621641262286,57.62923786857548
2024-06-21,35.10977944516105,7.474419817233799,3.4485765674109334,2.184071907417837,2.1869037843140817,1.3992195192849226,1.7608051886706757,1.4949221517722509,1.3831677960866957,1.181621641262286,57.623487818614535
2024-06-24,35.10396580854968,7.4854152208273534,3.4485765674109334,2.2362565630507056,2.1818168522791273,1.3992195192849226,1.7629853023999418,1.4949221517722509,1.3831677960866957,1.181621641262286,57.67794742292389
2024-06-25,35.11849990007812,7.482054212161401,3.4485765674109334,2.236983267627128,2.1752765110913286,1.3963127009792344,1.7629853023999418,1.4949221517722509,1.3831677960866957,1.181621641262286,57.680400050869316
2024-06-26,35.10105899024399,7.498444943044529,3.4485765674109334,2.225628508620533,2.168009465327108,1.3955859964028123,1.766618825282052,1.5029159021128935,1.3831677960866957,1.181621641262286,57.67162863579384
2024-06-27,35.09960558109115,7.503895227367694,3.4485765674109334,2.2265368893410606,2.1643759424449978,1.3955859964028123,1.7680722344348963,1.5029159021128935,1.3831677960866957,1.181621641262286,57.67435377795541
2024-06-28,35.12213342296023,7.504621931944117,3.4485765674109334,2.230170412223171,2.159289010410043,1.392679178097124,1.7680722344348963,1.4811147648202314,1.3831677960866957,1.181621641262286,57.67144695964973
2024-07-02,35.08943843903857,7.511915774939593,3.4485765674109334,2.225948258634159,2.17236969278564,1.3904990643678579,1.7695256435877407,1.4789346510909653,1.383894500663118,1.181621641262286,57.65272423378086
2024-07-03,35.09888559853206,7.508549770179678,3.4485765674109334,2.2260390967062116,2.1643759424449978,1.3919524735207018,1.7695256435877407,1.4745744236324327,1.383894500663118,1.181621641262286,57.64799565794016
2024-07-04,35.10615264429628,7.507823065603255,3.4485765674109334,2.227492505859056,2.159289010410043,1.3919524735207018,1.7695256435877407,1.4738477190560106,1.383894500663118,1.181621641262286,57.650175771669424
2024-07-05,35.104699235143435,7.501391820939992,3.4485765674109334,2.228491724651636,2.159289010410043,1.3919524735207018,1.7695256435877407,1.4774812419381211,1.383894500663118,1.181621641262286,57.64692385952801
2024-07-08,35.1003390076849,7.49012790000545,3.4485765674109334,2.229218429228058,2.17236969278564,1.39122576894428,1.7709790527405849,1.4796613556673874,1.383894500663118,1.181621641262286,57.648013916392635
2024-07-09,35.10905946260196,7.463603182966044,3.4485765674109334,2.228491724651636,2.170189579056374,1.39122576894428,1.773885871046273,1.478207946514543,1.383894500663118,1.1823483458387078,57.62948294969388
2024-07-10,35.10615264429628,7.456699489490035,3.4485765674109334,2.227765020075214,2.1738231019384844,1.39122576894428,1.773885871046273,1.476754537361699,1.383894500663118,1.1823483458387078,57.621125847065024
2024-07-11,35.1003390076849,7.448276801773159,3.4485765674109334,2.227765020075214,2.17236969278564,1.3897723597914358,1.773885871046273,1.4934687426194067,1.383894500663118,1.1823483458387078,57.62069690968878
2024-07-12,35.056010028523154,7.448276801773159,3.4485765674109334,2.232488599821957,2.180363443126283,1.3883189506385916,1.775339280199117,1.5138164707592245,1.383894500663118,1.1859818687208181,57.613066511636355
2024-07-15,35.059643551405266,7.447837599694784,3.4485765674109334,2.232488599821957,2.181090147702705,1.3890456552150137,1.775339280199117,1.5138164707592245,1.383894500663118,1.1859818687208181,57.617714241592935
2024-07-16,35.036256472212635,7.452197827153316,3.4485765674109334,2.232488599821957,2.17236969278564,1.3890456552150137,1.775339280199117,1.5116363570299585,1.383894500663118,1.1852551641443962,57.58706011663608
2024-07-17,35.04570363170612,7.44275066765983,3.4493032719873558,2.23321530439838,2.149841850916556,1.3883189506385916,1.7796995076576494,1.5116363570299585,1.383894500663118,1.1852551641443962,57.56961920680196
2024-07-18,35.0449769271297,7.442486419708228,3.4493032719873558,2.2230414403284704,2.1636492378685754,1.3890456552150137,1.7796995076576494,1.5152698799120687,1.383894500663118,1.1852551641443962,57.57662200461458
2024-07-19,35.042796813400436,7.442486419708228,3.4493032719873558,2.21577439456425,2.1621958287157312,1.3890456552150137,1.7796995076576494,1.516723289064913,1.383894500663118,1.1852551641443962,57.56717484512108
2024-07-22,35.042796813400436,7.47715422487873,3.4493032719873558,2.21577439456425,2.140394691423069,1.3890456552150137,1.7796995076576494,1.5159965844884908,1.383894500663118,1.1852551641443962,57.57931480842251
2024-07-23,35.047883745435385,7.4757008157258875,3.4493032719873558,2.217954508293516,2.1360344639645366,1.3875922460621697,1.7796995076576494,1.5123630616063806,1.383894500663118,1.1852551641443962,57.57568128554039
2024-07-24,35.03988999509474,7.476427520302309,3.4493032719873558,2.216228584924514,2.1251338953182057,1.3875922460621697,1.7796995076576494,1.5138164707592245,1.383894500663118,1.1852551641443962,57.55724115691368
2024-07-25,35.039163290518324,7.464073542503134,3.4493032719873558,2.2155018803480915,2.1360344639645366,1.3875922460621697,1.7796995076576494,1.5094562433006922,1.383894500663118,1.1852551641443962,57.54997411114946
2024-07-26,35.0449769271297,7.45535308758607,3.4493032719873558,2.2155018803480915,2.140394691423069,1.3875922460621697,1.7796995076576494,1.5072761295714259,1.383894500663118,1.1852551641443962,57.549247406573045
2024-07-29,35.037074014861105,7.466253656232399,3.445669749105245,2.1871604018676307,2.199984466689679,1.380325200297949,1.7796995076576494,1.5000090838072053,1.383894500663118,1.1852551641443962,57.565325745326376
2024-07-30,35.02943189869738,7.474974111149465,3.4478498628345116,2.228648783678215,2.210158330759588,1.3781450865686826,1.7796995076576494,1.476754537361699,1.3846212052395401,1.1859818687208181,57.59626519266755
2024-07-31,35.01809846384196,7.492450039430601,3.448451304117136,2.241666242681717,2.2134511950924347,1.3776586581966588,1.7800099575893913,1.4762853103751539,1.385589569243405,1.1861887508313134,57.61984949139977
2024-08-01,35.0195521265268,7.488089051376074,3.448451304117136,2.289099256088121,2.2265341592560155,1.37838548953908,1.7800099575893913,1.4508462133904136,1.3848627379009837,1.1861887508313134,57.65201904661533
2024-08-02,35.0195521265268,7.483852987458525,3.448451304117136,2.289099256088121,2.2229000025439096,1.3805659835663433,1.7800099575893913,1.4522998760752561,1.3848627379009837,1.1861887508313134,57.647782982697784
2024-08-05,35.01902517380355,7.4861396897157,3.448451304117136,2.27290908793569,2.2250804965711732,1.379112320881501,1.7800099575893913,1.4573876954722043,1.3848627379009837,1.1861887508313134,57.63916721481864
2024-08-06,35.03283496930955,7.494842495648098,3.448451304117136,2.2131199417081264,2.2112707010651715,1.3885802985096323,1.7800099575893913,1.4544803701025197,1.3848627379009837,1.1774667747222596,57.58591955067286
2024-08-07,35.05436089720061,7.49048150759357,3.448451304117136,2.1901403511322215,2.18510477273801,1.3893071298520534,1.7792831262469702,1.4668365029236792,1.3877700632706684,1.1774667747222596,57.56920242979717
2024-08-08,35.05726822257029,7.49048150759357,3.448451304117136,2.2010428212685387,2.1785632906562196,1.3885802985096323,1.7792831262469702,1.466109671581258,1.3877700632706684,1.1774667747222596,57.57501708053655
2024-08-09,35.02558827911777,7.489027844908729,3.449178135459557,2.237083752775587,2.1785632906562196,1.3885802985096323,1.7792831262469702,1.4668365029236792,1.3877700632706684,1.1774667747222596,57.57937806859107
2024-08-12,35.02050045972082,7.485393688196622,3.449178135459557,2.237083752775587,2.1785632906562196,1.3885802985096323,1.7792831262469702,1.4668365029236792,1.3877700632706684,1.1774667747222596,57.57065609248202
2024-08-13,35.018319965693564,7.4872842673721784,3.449178135459557,2.3062199500666867,2.1785632906562196,1.3878534671672111,1.7792831262469702,1.4668365029236792,1.3877700632706684,1.1774667747222596,57.63877554357899
2024-08-14,35.018319965693564,7.491656521312512,3.449178135459557,2.3062199500666867,2.180016953341062,1.38712663582479,1.7792831262469702,1.4668365029236792,1.3877700632706684,1.1774667747222596,57.643874628861745
2024-08-15,35.02195412240567,7.494563846682197,3.449178135459557,2.369090861186116,2.180016953341062,1.3849461417975266,1.7792831262469702,1.465382840238837,1.3884968946130896,1.1789204374071018,57.711833359378126
2024-08-16,35.02558827911777,7.478573557148932,3.449178135459557,2.3690036414250257,2.176382796628956,1.3842193104551055,1.7792831262469702,1.4632023462115733,1.3892237259555107,1.1854619194888922,57.70011683813829
2024-08-19,35.02486144777535,7.478573557148932,3.449178135459557,2.3690036414250257,2.1785632906562196,1.3842193104551055,1.7792831262469702,1.4632023462115733,1.3892237259555107,1.1854619194888922,57.70157050082314
2024-08-20,35.026315110460196,7.475394215149346,3.447724472774715,2.3719109667947103,2.1771096279713773,1.3842193104551055,1.7792831262469702,1.4632023462115733,1.3892237259555107,1.1854619194888922,57.69984482150839
2024-08-21,35.032129761199556,7.482662528573557,3.4353683399535555,2.3537401832341813,2.1923730861622213,1.3842193104551055,1.7792831262469702,1.4675633342661003,1.3892237259555107,1.1854619194888922,57.70202531553566
2024-08-22,35.02593352400542,7.469579564409977,3.4353683399535555,2.3381314801556874,2.2272609905984364,1.3842193104551055,1.7792831262469702,1.4735596928410748,1.3892237259555107,1.1854619194888922,57.70802167411063
2024-08-23,35.02447986132058,7.475695577594697,3.4353683399535555,2.3381314801556874,2.2279878219408578,1.3842193104551055,1.7792831262469702,1.4728328614986537,1.3892237259555107,1.1854619194888922,57.7126840246105
2024-08-26,35.02302619863574,7.4807833969916455,3.4353683399535555,2.337404648813266,2.214904857777277,1.3842193104551055,1.7807367889318124,1.47065236747139,1.3892237259555107,1.1854619194888922,57.701781554474195
2024-08-27,35.01357739118426,7.479148026471197,3.4353683399535555,2.337404648813266,2.219992677174225,1.3849461417975266,1.7807367889318124,1.4713791988138112,1.3892237259555107,1.1854619194888922,57.69723885858406
2024-08-28,35.01067006581457,7.48060168915604,3.4353683399535555,2.337404648813266,2.218539014489383,1.39021566903008,1.7807367889318124,1.4684718734441267,1.3892237259555107,1.1854619194888922,57.69669373507724
2024-08-29,35.00267492104794,7.482600475347698,3.4513586294868204,2.3344973234435815,2.2163585204621192,1.39021566903008,1.7807367889318124,1.4684718734441267,1.3892237259555107,1.1854619194888922,57.70159984663859
2024-08-30,35.0012212583631,7.4803653781158355,3.4513586294868204,2.3344973234435815,2.217812183146962,1.3910240871906878,1.7807367889318124,1.4691987047865478,1.3892237259555107,1.1854619194888922,57.70089999890975
2024-09-02,34.99976759567826,7.48327270348552,3.4513586294868204,2.3344973234435815,2.2156316891196983,1.3910240871906878,1.7807367889318124,1.4691987047865478,1.3892237259555107,1.1854619194888922,57.700173167567335
2024-09-03,34.99831393299342,7.485453197512783,3.4513586294868204,2.3344973234435815,2.21054386972275,1.3910240871906878,1.7807367889318124,1.4691987047865478,1.3892237259555107,1.1854619194888922,57.69581217951281
2024-09-04,34.995406607623735,7.484726366170362,3.4513586294868204,2.3344973234435815,2.219992677174225,1.3910240871906878,1.7807367889318124,1.4691987047865478,1.3892237259555107,1.1854619194888922,57.701626830252174
2024-09-05,35.00267492104794,7.477185490992742,3.4528122921716626,2.3344973234435815,2.2250804965711732,1.3997460632997416,1.7807367889318124,1.469925536128969,1.3892237259555107,1.1854619194888922,57.71734455803204
2024-09-09,34.991772450911625,7.480555989635384,3.4528122921716626,2.3344973234435815,2.254153750268019,1.4000097213692049,1.7807367889318124,1.469925536128969,1.3892237259555107,1.1854619194888922,57.73914949830466
2024-09-10,34.99322611359647,7.479491999403997,3.4528122921716626,2.335224154786003,2.2548805816104402,1.4036438780813107,1.7807367889318124,1.469925536128969,1.3892237259555107,1.1854619194888922,57.74462699015507
2024-09-11,34.992499282254045,7.481672493431262,3.4528122921716626,2.3395851428405297,2.2548805816104402,1.4036438780813107,1.7800099575893913,1.469925536128969,1.3892237259555107,1.1854619194888922,57.749714809552025
2024-09-12,34.991045619569206,7.471496854637366,3.4528122921716626,2.341038805525372,2.2512464248983344,1.415273179560049,1.7800099575893913,1.466109671581258,1.3943115453524586,1.1927302329131038,57.7560745837982
2024-09-13,34.9939529449389,7.474404180007051,3.4528122921716626,2.341038805525372,2.2527000875831766,1.415273179560049,1.7763758008772854,1.4675633342661003,1.3943115453524586,1.1956375582827883,57.764069728564834
2024-09-16,34.99467977628131,7.470770023294944,3.4528122921716626,2.341038805525372,2.2585147383225457,1.415273179560049,1.7763758008772854,1.466109671581258,1.3943115453524586,1.1956375582827883,57.76552339124967
2024-09-17,34.98959195688436,7.470770023294944,3.4528122921716626,2.3395851428405297,2.253426918925598,1.415273179560049,1.7763758008772854,1.455934032787362,1.3943115453524586,1.1985448836524728,57.746625776346725
2024-09-19,34.97287483600868,7.471748338281843,3.4528122921716626,2.341765636867793,2.253426918925598,1.421087830299418,1.7763758008772854,1.455934032787362,1.3943115453524586,1.2014522090221575,57.74178944059426
