date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIC SECURITIES BROKERAGE (HK) LTD,CMB INTERNATIONAL SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,MORGAN STANLEY HONG KONG SECURITIES LTD
2024-11-04,6.1481439313987805,0.546341515180481,2.429784877895181,0.054617553263814844,0.0,0.0,0.0,1.394366731647396,1.6372150637274892
2024-11-05,6.151635913846762,0.5430536096288106,2.433276860343162,0.0,0.0,0.0,0.0,0.0,1.637056337252581
2024-11-06,0.0,0.5453211306989281,2.428945895099237,0.058336287818807654,0.0,0.0,0.0,1.3934823984300502,1.636897610777673
2024-11-07,6.151488978481417,0.5455025323845375,2.41627045231728,0.058290937397405304,0.0,0.0,0.0,0.0,1.6367162090920633
2024-11-08,6.151466303270717,0.5384505418564719,2.4250684340693365,0.07019542301552253,0.0,0.0,0.2810592366410725,1.2923282834921053,1.636534807406454
2024-11-11,6.133326134709776,0.5405593364516812,2.41028419669217,0.06727032083507087,0.0,0.7696247684591719,0.0,0.0,0.0
2024-11-12,0.0,0.5451170538026175,2.3913050453352858,0.07368740546350358,0.0,0.0,0.0,0.0,1.6363307305101433
2024-11-13,0.0,0.5450943785919163,2.3658861341392674,0.07727008875428934,0.0,0.0,0.0,0.0,1.6375098414666045
2024-11-14,6.1667720704940105,0.5537336338690643,2.273598026585483,0.08770068567683015,0.0,0.0,0.0,1.2925777108098182,1.6381220721555363
2024-11-15,6.166840096126114,0.564277606845111,2.3101051158143755,0.07107975623286839,0.0,0.0,0.0,1.2921015313850936,1.6394599095869056
2024-11-18,6.192349708164937,0.5727354604366495,2.334526317739542,0.07200943987161659,0.0,0.0,0.0,0.0,1.6426117638743691
2024-11-19,6.1281108362485055,0.6435728186671223,2.328381335639523,0.0917595483923406,0.0,0.0,0.0,0.0,1.62739669749388
