date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,MERRILL LYNCH FAR EAST LTD,SDICS INTERNATIONAL SECURITIES (HONG,CHINA INTERNATIONAL CAPITAL CORPORATION,ORIENT SECURITIES (HONG KONG) LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-03-01,0.3679770911305951,14.845850250246656,10.88147415484881,0.0,0.0,0.0,0.0,0.7933515264523114,26.888653022678373
2024-03-04,0.36789474199976135,14.846014948508323,10.8821741224609,4.069916388456991,20.12888627165051,0.0,0.0,0.7924045114477233,51.087290984524216
2024-03-05,0.3555423723746994,14.844491489587899,10.874309780466275,4.069916388456991,20.12888627165051,0.0,0.0,0.7976336812556661,51.07077998379205
2024-03-06,0.3385249244879057,14.844656187849568,10.86965705457417,4.069916388456991,20.12888627165051,0.0,0.0,0.8084625919603038,51.06010341897945
2024-03-07,0.3246079213770026,14.844450315022485,10.868051246522912,4.069916388456991,20.12888627165051,0.0,0.0,0.8428845286488096,51.0787966716787
2024-03-08,0.3109791402240176,14.843544474583311,10.868051246522912,4.069916388456991,20.123945323800488,0.0,0.08140211582915816,0.8342790444766832,51.13211773389356
2024-03-11,0.31093796565860077,14.843009205232892,10.869986451097503,4.069916388456991,20.123945323800488,0.0,0.08140211582915816,0.84893718976509,51.14813463984073
2024-03-12,0.3096615541306777,14.84395622023748,10.8689982615275,4.069916388456991,20.123945323800488,0.0,0.08140211582915816,0.8202385176695295,51.118118381651826
2024-03-13,0.3043088606264842,14.845644377419573,10.874392129597108,4.069916388456991,20.119827867258802,0.0,0.07234371143744608,0.8104389711003137,51.09687230589671
2024-03-14,0.3096203795652608,14.84407974393373,10.868092421088328,4.069916388456991,20.037478736425054,0.0,0.07349659926911851,0.9008171421903503,51.10350141092883
2024-03-15,0.30941450673817644,14.846097297639158,10.870645244144175,4.069916388456991,20.037478736425054,0.0,0.07234371143744608,0.8934057204153131,51.09930160525631
2024-03-18,0.3097850778269283,14.84712666177458,10.8689982615275,4.070739879765329,20.037478736425054,0.0,0.07316720274578355,0.882988555364844,51.090284375430016
2024-03-19,0.30970272869609455,14.847538407428749,10.872333401326266,4.070739879765329,20.037478736425054,0.0,0.07316720274578355,0.8650364448430875,51.07599680123036
2024-03-20,0.3241961757228339,14.84580907568124,10.868051246522912,4.070739879765329,20.037478736425054,0.0,0.07316720274578355,0.8499665539005118,51.06940887076367
2024-03-21,0.31093796565860077,14.84552085372332,10.870027625662921,4.070739879765329,20.037478736425054,0.0,0.07234371143744608,0.8727772631414596,51.079826035814136
2024-03-22,0.31093796565860077,14.845603202854155,10.868421817611663,4.070739879765329,20.037478736425054,0.0,0.07234371143744608,0.88883534365404,51.09436065740629
2024-03-25,0.312173202621107,14.846056123073739,10.87085111697126,4.070739879765329,20.037478736425054,0.0,0.07234371143744608,0.8795298918698269,51.08917266216376
2024-03-26,0.312173202621107,14.846056123073739,10.883821105077573,4.070739879765329,20.037478736425054,0.0,0.07234371143744608,0.9012288878445188,51.12384164624477
2024-03-27,0.312173202621107,14.844409140457065,10.890161988151771,4.070739879765329,20.037478736425054,0.0,0.07234371143744608,0.9022582519799408,51.12956491083771
2024-03-28,0.3368779418712308,14.844244442195398,10.891603097941362,4.0712339745503305,20.037478736425054,0.0,0.07234371143744608,0.8733537070572959,51.12713561147812
2024-04-02,0.3368779418712308,14.84370917284498,10.891356050548861,4.0712339745503305,20.037478736425054,0.0,0.07234371143744608,0.8706361857397822,51.12363577341769
