date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,YUANTA SECURITIES (HONG KONG) CO LTD,DBS BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,ORIENT SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,TOTAL_CCASS_PCT
2024-03-01,22.547820989102473,16.50184958063964,0.0005296323902798276,0.0,0.0,0.0,0.0,0.0,0.0,39.05020020213239
2024-03-04,22.4951101680906,16.501899074368286,0.0005296323902798276,0.0,4.927221253794932,0.0,0.0,0.0,0.0,43.924760128644095
2024-03-05,22.566628605989337,16.411879880700315,0.0005296323902798276,0.0,4.927221253794932,0.0,0.0,0.0,0.0,43.906259372874864
2024-03-06,22.64550676133827,16.444892197709628,0.0005296323902798276,0.0,4.927221253794932,0.0,0.0,0.0,0.0,44.01814984523311
2024-03-07,22.763697785353617,16.492742734568104,0.0005296323902798276,0.0,4.927221253794932,0.0,0.0,0.0,0.0,44.18419140610693
2024-03-08,22.8351667295237,16.502146543011534,0.0005296323902798276,0.0,4.927221253794932,0.0,0.0,0.0,0.0,44.26506415872045
2024-03-11,22.91888042216171,16.49281697516108,0.0005296323902798276,0.0,4.927221253794932,0.0,0.0,0.0,0.0,44.339448283508
2024-03-12,22.97010643131409,16.519098145074036,0.0005296323902798276,0.0,4.927221253794932,0.0,0.0,0.0,0.0,44.41695546257334
2024-03-13,22.97842137772723,16.439017292118915,0.0005296323902798276,0.0,4.927221253794932,0.0,0.0,0.0,1.2862136703658278,45.63140322639718
2024-03-14,22.94934980088673,16.513505353736626,0.0005296323902798276,0.0,4.927221253794932,0.0,0.0,0.0,1.2862136703658278,45.676819711174396
2024-03-15,22.9605848772902,16.537905761960904,0.0005296323902798276,0.5939247437957137,4.927221253794932,6.111468043384223,0.0,0.0,1.2862136703658278,52.41784798298208
2024-03-18,23.10302782834387,16.526522204371485,0.0005296323902798276,0.5939247437957137,4.927221253794932,6.111468043384223,0.0,0.0,1.2862136703658278,52.54890737644633
2024-03-19,23.25007369616196,16.669163130339754,0.0005296323902798276,0.5939247437957137,4.927221253794932,6.111468043384223,0.0,0.0,1.2862136703658278,52.83859417023269
2024-03-20,23.30535819106361,16.663669326459644,0.0005296323902798276,0.5939247437957137,4.927221253794932,6.111468043384223,0.0,0.0,1.2862136703658278,52.88838486125423
2024-03-21,23.377178540707106,16.665841606210076,0.0005296323902798276,0.5939247437957137,4.927221253794932,6.111468043384223,0.0,0.0,1.2862136703658278,52.96237749064816
2024-03-22,23.41840681667226,16.681679599377965,0.0005296323902798276,0.5939247437957137,4.927221253794932,6.111468043384223,0.0,0.0,1.2862136703658278,53.01944375978119
2024-03-25,23.516404399398553,16.840504974614667,0.0005296323902798276,0.5939247437957137,4.927221253794932,6.111468043384223,0.0,0.0,1.2862136703658278,53.27626671774419
2024-03-26,23.589605624071375,16.86648918215573,0.0005296323902798276,0.5939247437957137,4.927221253794932,6.111468043384223,0.0,0.0,1.2911630432307923,53.38040152282304
2024-03-27,23.655599077040947,16.86661291647735,0.0005296323902798276,0.5939247437957137,4.927221253794932,6.111468043384223,0.0,0.0,1.2911630432307923,53.44651871011424
2024-03-28,23.69687387711103,16.9706487340989,0.0005296323902798276,0.5939247437957137,4.927221253794932,6.111468043384223,0.0,0.0,1.2911630432307923,53.591829327805875
2024-04-02,23.83837644732036,16.946792756889774,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.2961124160957564,53.71442529367104
2024-04-03,24.09896092866073,16.96540239886204,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.2961124160957564,53.99361941698368
2024-04-05,24.062716671170595,17.1226093291719,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.301606219975867,54.12007589368352
2024-04-08,24.291569683705376,17.20415965093063,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.3030910318353561,54.43196403983651
2024-04-09,24.291569683705376,17.20415965093063,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.3045758436948454,54.433448851696
2024-04-10,24.2401456996384,17.328190934926635,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.3045758436948454,54.506056151625025
2024-04-11,24.14704799604842,17.494440369460786,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.311010028419299,54.58564206729365
2024-04-12,24.409999960405017,17.600158973856423,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.311010028419299,54.954312636045884
2024-04-15,24.47171864003112,17.57417476631536,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.311010028419299,54.99004710813092
2024-04-16,24.797981299289567,17.64361446761081,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.3119999029922917,55.386739343257815
2024-04-17,25.005557997246168,17.667816900920485,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.3119999029922917,55.618518474524095
2024-04-18,25.271982738567196,17.85148812793931,0.0005296323902798276,1.3016850634856056,4.927221253794932,5.403707723694331,0.0,0.0,1.3136440351643044,56.07025857503596
2024-04-19,25.414920626907367,18.007145904542433,0.0005296323902798276,2.0589391118251408,4.927221253794932,4.646453675354796,0.0,0.0,1.3136440351643044,56.36885423997925
