date,VICTORY SECURITIES CO LTD,ABN AMRO CLEARING HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,BNP PARIBAS,IFAST SECURITIES (HK) LTD,PHILLIP SECURITIES (HONG KONG) LTD,BOOM SECURITIES (H.K.) LTD,WELL LINK SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-07-03,88.48266576749147,5.591626191825637,0.0813083955701273,0.0,5.422791699847666,0.3498652432914595,0.07174270197364173,0.0,0.0,0.0
2024-07-05,88.0648347594283,5.75848814099894,0.08092444275190708,0.0,5.676135619845529,0.34821311690011786,0.07140392007521212,0.0,0.0,0.0
2024-07-08,89.01484623286765,4.449298827650417,0.08179742626804054,0.0,6.029913799947553,0.3519695136180686,0.07217419964827107,0.0,0.0,0.0
2024-07-09,89.01613116647219,6.279727177587182,0.08661028978359457,0.0,4.193381530355704,0.35197459431499684,0.0721752414863288,0.0,0.0,0.0
2024-07-10,89.01613116647219,6.905245937135366,0.08781321047503339,0.0,3.566659850116082,0.35197459431499684,0.0721752414863288,0.0,0.0,0.0
2024-07-12,89.01613116647219,6.905245937135366,0.08781321047503339,0.0,3.4891917575874225,0.4294426868436564,0.0721752414863288,0.0,0.0,0.0
2024-07-15,89.01484623286765,6.906589745008553,0.08781194290539647,0.0,3.4891413916629177,0.42943648790721284,0.07217419964827107,0.0,0.0,0.0
2024-07-16,89.51914447242237,6.589527178241799,0.08378073777547221,0.0,3.3289644930347215,0.40972223816224085,0.06886088036340182,0.0,0.0,0.0
2024-07-17,89.51934995179728,6.589312766836524,0.08378093008309233,0.0,3.3289721342331178,0.40972317862553365,0.06886103842445944,0.0,0.0,0.0
2024-07-18,89.51934995179728,6.0843318183904875,0.7723913143276867,0.0,3.0764816600100997,0.40972317862553365,0.13772207684891888,0.0,0.0,0.0
2024-07-22,89.51934995179728,6.100399394022862,0.7723913143276867,0.0,3.060414084377726,0.40972317862553365,0.13772207684891888,0.0,0.0,0.0
2024-07-25,89.51934995179728,6.101547077996603,0.7723913143276867,0.0,3.0592664004039847,0.40972317862553365,0.13772207684891888,0.0,0.0,0.0
2024-07-29,89.51934995179728,6.033374649956388,0.7723913143276867,0.0,3.1274388284441996,0.40972317862553365,0.13772207684891888,0.0,0.0,0.0
2024-08-02,89.51934995179728,6.041408437772574,0.7643575265114998,0.0,3.1274388284441996,0.40972317862553365,0.13772207684891888,0.0,0.0,0.0
2024-08-05,89.51934995179728,5.802690171234449,0.7643575265114998,0.0,3.366157094982326,0.40972317862553365,0.13772207684891888,0.0,0.0,0.0
2024-08-06,91.23105785920474,4.00153455317835,0.778972878643979,0.0,3.430521701295481,0.41755753404789864,0.14035547362954576,0.0,0.0,0.0
2024-08-07,91.2410893718168,3.523309758819387,0.7813980474406875,0.0,3.8962284676877874,0.4176034475094692,0.140370906725872,0.0,0.0,0.0
2024-08-08,91.24301055143532,3.5173010785391763,0.7814145006199846,0.0,3.900287766417893,0.41761224060080016,0.1403738623868236,0.0,0.0,0.0
2024-08-09,92.31381014599785,2.3850101308489084,0.7905849381734174,0.0,3.9460603306254614,0.4225132079759132,0.14202124637845823,0.0,0.0,0.0
2024-08-12,92.16110706757536,2.028489597610428,0.789277173347953,0.0,4.457525545168394,0.4218142977323642,0.14178631856550056,0.0,0.0,0.0
2024-09-16,92.14129276596348,2.049553114730085,0.7891074816367128,0.0,4.4565671934471,0.42172360919806356,0.1417558350245592,0.0,0.0,0.0
2024-09-24,92.14129276596348,2.0089164420230445,0.7891074816367128,0.0,4.49720386615414,0.42172360919806356,0.1417558350245592,0.0,0.0,0.0
2024-09-25,92.14129276596348,2.1927265081048897,0.7891074816367128,0.0,4.313393800072295,0.42172360919806356,0.1417558350245592,0.0,0.0,0.0
2024-10-04,92.17003717524832,2.162214538759864,0.7893536517059728,0.0,4.314739406944894,0.42185517014825197,0.14180005719268973,0.0,0.0,0.0
2024-10-07,91.98633884936883,2.357208898616903,0.7854218163292261,0.0,4.308498594260053,0.4210143970413419,0.14151744438364436,0.0,0.0,0.0
2024-10-09,91.87798603454613,2.542899951940746,0.7844966499872784,0.0,4.303423515110395,0.4205184745427303,0.07067537387272779,0.0,0.0,0.0
2024-10-16,91.84726036107749,2.575491382842932,0.7842343000061233,0.0,4.301984371835391,0.42037784549877777,0.07065173873929037,0.0,0.0,0.0
2024-10-21,91.84726036107749,2.5802014987588846,0.7795241840901704,0.0,4.301984371835391,0.42037784549877777,0.07065173873929037,0.0,0.0,0.0
2024-10-24,91.78241448938384,2.6489816858782165,0.7789738255381038,0.0,4.29894709096814,0.42008105093217984,0.07060185729952603,0.0,0.0,0.0
2024-10-28,91.78241448938384,3.601165401324491,0.7789738255381038,0.0,3.3467633755218653,0.42008105093217984,0.07060185729952603,0.0,0.0,0.0
2024-10-29,91.78997512256315,3.848118187830532,0.7790379939889334,0.0,3.0921453670775247,0.4201156553686545,0.07060767317120242,0.0,0.0,0.0
2024-10-30,91.78781481455331,3.848027621071658,0.7790196590671064,0.0,3.09207259239385,0.420105767805071,0.07060601139581024,0.0,0.002353533713193675,0.0
2024-10-31,92.65462631676479,2.940002565820421,0.7863764438679267,0.0,3.1212730270503997,0.424073097372885,0.07127278947443445,0.0,0.002375759649147815,0.0
2024-11-05,92.66915685324057,2.672673528936538,0.7864997671390418,0.0,3.3738701491260583,0.42413960252060107,0.07128396681018505,0.0,0.0023761322270061686,0.0
2024-11-08,92.65550682562234,2.8188656115025874,0.7863839169046408,0.0,3.241517269561003,0.42407712739419456,0.07127346678894025,0.0,0.0023757822262980084,0.0
2024-11-11,93.34028997716753,2.581696687137708,0.789802453652956,0.0,2.786805991010612,0.4272113272031899,0.07180022305935964,0.0,0.0023933407686453213,0.0
2024-11-15,93.35369560950389,2.3498800764064094,1.0077411756820804,0.0,2.7872062350693927,0.4272726837511909,0.07181053508423377,0.0,0.002393684502807792,0.0
2024-11-18,93.35235487299293,2.327346016487462,1.0077267026033339,0.0,2.8111027067395615,0.4272665473033138,0.0718095037484561,0.0,0.0023936501249485365,0.0
2024-11-19,93.35235487299293,2.18372700899055,1.1513457101002462,0.0,2.8111027067395615,0.4272665473033138,0.0718095037484561,0.0,0.0023936501249485365,0.0
2024-11-20,93.35235487299293,2.0616508526181745,1.2949647175971584,0.0,2.787166205490076,0.4272665473033138,0.0718095037484561,0.0,0.004787300249897073,0.0
2024-11-25,93.35235487299293,2.037714351368689,1.3189012188466438,0.0,2.787166205490076,0.4272665473033138,0.0718095037484561,0.0,0.004787300249897073,0.0
2024-11-26,93.33894962568688,2.0039154492714775,1.3665779547760821,0.0,2.786765972926918,0.42720519251756683,0.07179919201975914,0.0,0.004786612801317276,0.0
2024-11-27,88.56441864640058,6.244030877864879,1.3667644066782358,0.0,3.3209263359463828,0.4272634791454731,0.07180898809167614,0.0,0.00478726587277841,0.0
2024-11-28,88.5523368243696,6.250837657240231,1.372561220777729,0.0,3.320473300273794,0.42720519251756683,0.07179919201975914,0.0,0.004786612801317276,0.0
2024-11-29,88.93546650257672,5.8452234443504345,1.3784997307899391,0.0,3.3348396277209447,0.42905353434351207,0.07210983770479193,0.0,0.004807322513652796,0.0
2024-12-02,89.40826229001141,5.6786328751764,1.455904811614375,0.0,2.948539503953295,0.43133445456127123,0.0724931856405498,0.0,0.004832879042703319,0.0
2024-12-03,90.34703026869695,4.676069269312288,1.4956096226912672,0.0,2.967289491419474,0.43586337575574075,0.07325434886651104,0.0,0.004883623257767403,0.0
2024-12-04,90.9332206089085,4.0698760359014186,1.689637545097962,0.0,2.789929514465755,0.43869134807270727,0.07372963833154743,0.0,0.004915309222103163,0.0
2024-12-05,91.82713665615204,3.239264290908369,1.7807019067780836,0.0,2.630475193023123,0.44300388900332816,0.07445443512660976,0.0,0.004963629008440652,0.0
2024-12-06,91.98099722316827,2.952838608153494,1.7836855542600876,0.0,2.6348826745090825,0.44374616227933883,0.19887783183387733,0.0,0.004971945795846934,0.0
2024-12-09,92.20976974971278,3.035944365110814,1.8628865645381163,0.0,2.0926633421306438,0.44484983514388465,0.3489018314853997,0.0,0.004984311878362853,0.0
2024-12-10,93.32428676283271,1.8639634572360373,1.8854028204112825,0.0,2.117956853912179,0.4502266266801525,0.35311892288639407,0.0,0.005044556041234201,0.0
2024-12-11,93.32428676283271,1.8513520671329518,1.898014210514368,0.0,2.117956853912179,0.4502266266801525,0.35311892288639407,0.0,0.005044556041234201,0.0
2024-12-12,93.32428676283271,1.7252381661020968,1.9232369907205393,0.0,2.117956853912179,0.4502266266801525,0.35311892288639407,0.0,0.005044556041234201,0.10089112082468403
2024-12-13,93.32428676283271,1.7126267759990113,1.9358483808236249,0.0,2.117956853912179,0.4502266266801525,0.35311892288639407,0.0,0.005044556041234201,0.10089112082468403
2024-12-16,93.23022574313309,1.633796712752635,1.9338972502122878,0.0,2.2934635532810743,0.4497728458148447,0.35276301632536844,0.0,0.005291445244880526,0.10078943323581956
2024-12-18,93.32546372666232,1.5333121459307577,1.9358727948706307,0.0,2.2958064076758933,0.45023230473538445,0.35312337626304663,0.0,0.0052968506439457,0.10089239321801333
2024-12-19,93.59458871502218,1.350291660975104,1.9414553199670141,0.0,2.3024268823895455,0.45153065096301237,0.3541416870298137,0.0,0.005312125305447205,0.0002529583478784383
2024-12-20,93.59458871502218,1.330813868188464,1.960933112753654,0.0,2.3024268823895455,0.45153065096301237,0.3541416870298137,0.0,0.005312125305447205,0.0002529583478784383
2024-12-23,93.58630301221427,1.218139554883308,2.011346706900346,0.0,2.302223054100471,0.5223127451897904,0.3541103357218919,0.0,0.005311655035828378,0.0002529359540870656
2024-12-27,93.58627934087941,1.167805004640109,2.061933376180673,0.0,2.3022224717856337,0.5223126130781514,0.3541102461546789,0.0,0.005311653692320183,2.5293589011048492e-05
2024-12-30,93.58627934087941,1.5821139926410832,2.061933376180673,0.0,1.8879134837846596,0.5223126130781514,0.3541102461546789,0.0,0.005311653692320183,2.5293589011048492e-05
2025-01-02,93.58627934087941,1.5416442502234058,2.061933376180673,0.0,1.8879134837846596,0.5223126130781514,0.3541102461546789,0.04046974241767759,0.005311653692320183,2.5293589011048492e-05
2025-01-03,93.58627934087941,1.6175250172565512,1.9860526091475275,0.0,1.8879134837846596,0.5223126130781514,0.3541102461546789,0.04046974241767759,0.005311653692320183,2.5293589011048492e-05
2025-01-09,93.82466827020633,1.3669189130194102,1.9911116088044867,0.0,1.8927224972130272,0.523643081021557,0.3550122583196996,0.04057282952225138,0.0053251838747954945,2.5358018451407113e-05
2025-01-10,93.82490619157656,0.593987730440943,1.9911166578817814,0.0,2.6654083647896125,0.5236444088800151,0.35501315856272214,0.04057293240716824,0.005325197378440832,2.5358082754480155e-05
2025-01-13,93.82866550937884,0.3635835429389644,1.991196436701737,0.0,2.8919364101325016,0.5236653899374791,0.35502738300846043,0.04057455805810977,0.005325410745126907,2.5359098786318605e-05
2025-01-14,93.83104498011771,0.36105678913511563,1.9912469329294171,0.0,2.8920097488934147,0.5236786699566028,0.3550363864112562,0.040575587018429275,0.005325545796168844,2.5359741886518302e-05
2025-01-16,93.83104498011771,0.34837691819185646,2.003926803872676,0.0,2.8920097488934147,0.5236786699566028,0.3550363864112562,0.040575587018429275,0.005325545796168844,2.5359741886518302e-05
2025-01-17,93.82490619157656,0.3548965113820515,2.0037956992590216,0.0,2.891820542471264,0.5236444088800151,0.35501315856272214,0.04057293240716824,0.005325197378440832,2.5358082754480155e-05
2025-01-21,93.82490619157656,0.3865941148251517,2.0037956992590216,0.0,2.891820542471264,0.49194680543691494,0.35501315856272214,0.04057293240716824,0.005325197378440832,2.5358082754480155e-05
2025-01-22,93.82490619157656,0.840767520190993,2.0037956992590216,0.0,2.4376471371054227,0.49194680543691494,0.35501315856272214,0.04057293240716824,0.005325197378440832,2.5358082754480155e-05
2025-02-04,94.31029315029184,0.27680580824979034,2.0651405273072014,0.0,2.450257883849839,0.49449180732855724,0.3568497578659691,0.04078282947039647,0.005352746367989537,2.5489268418997793e-05
2025-02-05,94.79758537739559,0.424547142967313,2.178294786158425,0.0,1.697432753283135,0.4970467990058039,0.3586935662928482,0.04099355043346837,0.005380403494392723,2.5620969020917725e-05
2025-02-06,94.78631948538508,0.4824931076896324,2.178035914229038,0.0,1.6511187642097822,0.49698772919364076,0.358650938593349,0.040988678696382744,0.005379764078900235,2.5617924185239214e-05
2025-02-11,94.78631948538508,0.4827492869314848,2.178035914229038,0.0,1.6511187642097822,0.49698772919364076,0.358650938593349,0.040988678696382744,0.005123584837047843,2.5617924185239214e-05
2025-02-12,95.12344761104403,0.1287945771613641,2.1857825718624224,0.0,1.6569913265926286,0.4987553739606092,0.3599265585282747,0.041134463831802824,0.005141807978975353,2.5709039894876764e-05
2025-02-14,95.12344761104403,0.1287945771613641,2.1857825718624224,0.0,1.5850060148869738,0.5707406856662642,0.3599265585282747,0.041134463831802824,0.005141807978975353,2.5709039894876764e-05
2025-02-21,95.07456209684531,0.18012004268385312,2.184659262019943,0.0,1.5841914540611024,0.5704473725810719,0.3597415863123877,0.04111332414998716,0.005139165518748395,2.5695827593741977e-05
2025-02-24,95.07456209684531,0.12872838749636917,2.184659262019943,0.0,1.635583109248586,0.5704473725810719,0.3597415863123877,0.04111332414998716,0.005139165518748395,2.5695827593741977e-05
2025-02-27,95.03793092252755,0.12867878987637466,2.183817537036025,0.0,1.619541380850792,0.5702275855351653,0.3596029818690231,0.09503793092252755,0.005137185455271759,2.5685927276358795e-05
2025-03-03,95.52769291017216,0.27030980715179176,2.1950714733034693,0.0,0.9715863462939799,0.5731661574610329,0.3614561353357866,0.09552769291017216,0.005163659076225522,2.581829538112761e-05
2025-03-04,96.09060814551256,0.32618086787167405,2.2080063525760747,0.0,0.33376423478477935,0.5765436488730753,0.3635860848749124,0.09609060814551255,0.005194086926784462,2.597043463392231e-05
2025-03-05,95.64849251383808,0.1853435126422878,2.197847252304463,0.0,0.9316680189726282,0.5738909550830285,0.36191321491722517,0.09564849251383808,0.005170188784531788,2.585094392265894e-05
2025-03-06,95.82238487050525,0.18568047373136795,2.201843016673069,0.0,0.7515582726870438,0.5749343092230315,0.36257118599650634,0.09582238487050525,0.005179588371378662,2.589794185689331e-05
2025-03-07,95.82240968653718,0.18568052181880154,2.201843586905241,0.0,0.7489686724688258,0.5749344581192232,0.36257127989500554,0.09582240968653719,0.005179589712785794,0.002589794856392897
2025-03-10,95.82240968653718,0.5741497502777361,2.201843586905241,0.0,0.3592045465816948,0.5749344581192232,0.36257127989500554,0.09582240968653719,0.005179589712785794,0.0038846922845893455
2025-03-12,95.88548391473064,0.5745276791201093,2.2032929303865947,0.0,0.2936169007442968,0.5753129034883839,0.36280993913681864,0.09588548391473065,0.005182999130525981,0.003887249347894486
2025-03-13,96.04577718257084,0.5754881260552543,2.2069762097465335,0.0,0.1269361757899382,0.5762746630954251,0.3634164542043221,0.09604577718257085,0.005191663631490316,0.0038937477236177373
2025-03-18,95.41837825531725,0.571728870380245,2.1925595998019114,0.0,0.7793360515880235,0.5725102695319035,0.36104251231741663,0.09541837825531725,0.005157750175963095,0.0038683126319723213
2025-03-19,95.320289052336,0.6739402058402999,2.1903056689809746,0.0,0.7785349013950252,0.5719217343140159,0.3606713639818119,0.09532028905233599,0.0051524480568830265,0.00386433604266227
2025-03-20,94.58392022229778,1.4412544384143644,2.1733851073783126,0.0,0.7725205592210375,0.5675035213337867,0.3578851035438294,0.09458392022229778,0.00511264433634042,0.0038344832522553152
2025-03-21,93.66092719255168,1.8058839313288209,2.152176224300201,0.0,1.3621336465489746,0.5619655631553101,0.3543926974853307,0.09366092719255167,0.00506275282121901,0.0037970646159142573
2025-03-24,90.9942722794557,2.854760844918708,2.09090081870252,0.0,3.0701959328019597,0.5459656336767342,0.3443026518682108,0.0909942722794557,0.0049186093124030114,0.003688956984302259
2025-03-25,90.9942722794557,3.587141771535516,2.09090081870252,0.0,2.3378150061851515,0.5459656336767342,0.3443026518682108,0.0909942722794557,0.0049186093124030114,0.003688956984302259
2025-03-26,91.73061633528403,4.521568185957892,2.107820811034013,0.0,0.6421143143469883,0.5503836980117042,0.3470888185659396,0.09173061633528402,0.0049584116937991364,0.0037188087703493525
2025-03-27,91.49516125366868,4.420445291123631,2.1024104350775437,0.0,0.9866640362219946,0.5489709675220121,0.3461979074463139,0.09149516125366867,0.0049456843920901985,0.003709263294067649
2025-03-28,91.7576871924397,4.146200052539956,2.108442855432763,0.0,0.9894950591833364,0.5505461231546382,0.3471912488362583,0.09175768719243971,0.004959874983375119,0.003719906237531339
2025-03-31,92.02012196545928,4.30205759231042,2.1144731809468507,0.0,0.562317556118658,0.5521207317927557,0.34818424527471076,0.09202012196545928,0.004974060646781583,0.0037305454850861865
2025-04-01,92.58147864481833,4.176918501550252,2.1273722471303933,0.0,0.10709425097292499,0.55548887186891,0.3503082975749883,0.09258147864481833,0.0050044042510712615,0.003753303188303446
2025-04-02,93.42397007079795,2.870885775637488,2.146731333897092,0.0,0.5421115236270356,0.5605438204247877,0.3534961029705868,0.09342397007079795,0.00504994432815124,0.00378745824611343
2025-04-03,93.42397007079795,2.795136610715219,2.146731333897092,0.0,0.5421115236270356,0.6362929853470564,0.3534961029705868,0.09342397007079795,0.00504994432815124,0.00378745824611343
2025-04-07,93.42397007079795,2.3441765822113134,2.146731333897092,0.0,0.9930715521309413,0.6362929853470564,0.3534961029705868,0.09342397007079795,0.00504994432815124,0.00378745824611343
2025-04-08,93.61282953202415,2.1467622978225376,2.1510710180574844,0.0,0.9950790771606783,0.6375792714072996,0.3542107063373887,0.09361282953202416,0.005060152947676981,0.0037951147107577357
2025-04-09,92.40992111914109,3.479086173774958,2.048503170322149,0.0,0.9822924858421133,0.6293864897844204,0.34965916099134464,0.09240992111914109,0.004995130871304924,0.003746348153478693
2025-04-10,93.34879492130078,3.4450675518554448,2.044086314736159,0.0,0.07087948768970335,0.6357809816261567,0.35321165645897595,0.09334879492130078,0.0050458808065568,0.003784410604917599
2025-04-11,93.34903043534128,3.340121658006946,2.0188620041718943,0.0,0.20081142509379873,0.6357825856677298,0.3532125475931832,0.09334903043534128,0.005045893537045475,0.003784420152784106
2025-04-15,93.2666659843916,2.983777095289847,2.017080705965139,0.0,0.6422645106169479,0.6352216169747752,0.35290089831931953,0.0932666659843916,0.005041441404561708,0.0037810810534212812
2025-04-16,93.26643088576844,2.986542359823201,2.0170756214808625,0.0,0.6397421773033165,0.635220015762531,0.35290000875696165,0.09326643088576844,0.005041428696528023,0.0037810715223960175
2025-04-17,94.05402885389496,2.459378128488022,2.0341090240239663,0.0,0.3530686563144024,0.6405841965184198,0.3558801091768999,0.09405402885389497,0.005084001559669998,0.0038130011697524993
2025-04-22,92.20104502657969,4.54126777981902,1.994034492709975,0.0,0.1858972421346715,0.6279638742350834,0.34886881901949074,0.09220104502657969,0.004983840271707011,0.003737880203780258
2025-04-23,92.20104502657969,4.242237363516599,1.994034492709975,0.0,0.4849276584370921,0.6279638742350834,0.34886881901949074,0.09220104502657969,0.004983840271707011,0.003737880203780258
2025-04-24,91.73402774835333,4.376201545311763,1.983934297411685,0.0,0.8335400034863889,0.6247831079077037,0.347101726615391,0.09173402774835333,0.004958596094505586,0.003718947070879189
2025-04-25,92.25161943354662,3.8304293562405243,2.0013614843056184,0.0,0.8382430933394157,0.628308326952804,0.3490601816404467,0.09225161943354664,0.004986574023434953,0.0037399305175762148
2025-04-28,92.57476106266517,3.4885597736592127,2.0133759520845045,0.0,0.8411793153856225,0.6305091834538278,0.35028287969657096,0.09257476106266517,0.0050040411385224425,0.003753030853891832
2025-04-30,92.09822838603307,3.9853566803835774,2.0030120103308326,0.0,0.8368493076590355,0.6272636095481171,0.3484797830822873,0.09209822838603306,0.004978282615461247,0.0037337119615959346
2025-05-02,92.09822838603307,2.2327522856104456,2.0030120103308326,1.7526043947731318,0.8368493076590355,0.6272636095481171,0.3484797830822873,0.09209822838603306,0.004978282615461247,0.0037337119615959346
