date,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,KINGSTON SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,HANG SENG BANK LTD,CMB WING LUNG BANK LTD
2024-03-27,40.12996432702066,24.543540712144583,9.757448339691663,4.441201380089335,7.641319837644637,0.0,5.389748823526478,4.9576672604447,3.1391093194379374
2024-03-28,40.1318833864471,24.532968730261683,9.760686112353707,4.44476919433652,7.641987964545552,0.0,5.39022008192878,4.958100739337466,3.139383790789195
2024-04-02,40.045461136676735,24.617660577877732,9.761682081489113,4.444627484878824,7.64758833002489,0.0,5.403093471027681,4.947325697625799,3.132561220399227
2024-04-03,39.842508442503174,24.67390818500413,9.787686263520861,4.570546472850974,7.631377431114535,0.0,5.431213546501917,4.936838653436202,3.125921005068203
2024-04-05,39.83431130645362,24.669623115047536,9.789629068801847,4.569606135690405,7.617937837194691,0.0,5.457791698006337,4.935822955889062,3.1252778829165018
2024-04-08,39.83935529865462,24.667207075481564,9.782954654429693,4.570184758916315,7.6189024533202945,0.0,5.4592741890568615,4.936447951067302,3.125673619073357
2024-04-09,39.83557218476048,24.666447350447,9.78993894063144,4.569750777760481,7.618178968326294,0.0,5.458755780666926,4.93597918984636,3.1253768075610164
2024-04-10,39.818242101836745,24.655716449531745,9.789634834411862,4.56776275159251,7.617237700355134,0.0,5.493557180334743,4.9338318395265714,3.1240171424106897
2024-04-11,39.83336570010332,24.613647688424106,9.815509015413143,4.574245357894018,7.60667903745255,0.0,5.495643720258765,4.9357057869114165,3.1252036935426784
2024-04-12,39.851381079627274,24.565699465456632,9.809303811519829,4.575041791466297,7.619874766770785,0.0,5.516386099114326,4.936565155284563,3.125747830760296
2024-04-15,39.87062928958031,24.489674562440268,9.817208915456167,4.578043338821781,7.623555164923951,0.0,5.554681646998511,4.938949515374013,3.1272575664050026
2024-04-16,39.92728553505795,24.544077928200018,9.833277208949683,4.586702091936632,7.627420390039083,0.0,5.4109401096018805,4.94145361632117,3.1288431198935864
2024-04-17,39.861483955400104,24.61308663105832,9.832678975969326,4.586423047991856,7.625910709851408,0.0,5.410610920994713,4.941152990145239,3.12865276858904
2024-04-18,39.863358753419234,24.59565388804965,9.83663920281243,4.590700173467063,7.626461826077531,0.0,5.42517177496967,4.936382319136543,3.1256320620678792
2024-04-19,39.85908635493913,24.59545924169593,9.861094296924426,4.590663843347366,7.6145306940612025,0.0,5.417214989412552,4.93634325333966,3.125607326279731
2024-04-22,39.79909459036032,24.626116539889363,9.882696326692656,4.593938451209423,7.618668498872319,0.0,5.417343605571872,4.936460452585318,3.125681534818737
2024-04-23,39.51943525563676,24.776889585537496,9.994601100802488,4.607173550146087,7.618306749391622,0.0,5.422625943929438,4.936226059658855,3.124741754897257
2024-04-24,39.33751436699235,24.81652759695605,10.087316071498037,4.6054241528114614,7.615413989790386,0.0,5.4798968505472265,4.934351717262614,3.1235552541418774
2024-04-25,39.36429455212496,24.79542517558132,10.094974916925569,4.60855943254154,7.600808299354868,0.0,5.47254499177711,4.937710924233977,3.125681707460648
2024-04-26,39.3651364126247,24.723806839352186,10.171746949877933,4.604236937023097,7.600206663637832,0.0,5.472111816988264,4.937320083794986,3.1254342967009983
2024-04-29,39.35765963715218,24.74918382319176,10.158735510043558,4.603362436159196,7.59876312643849,0.0,5.471072477228652,4.936382319136543,3.124840670649621
2024-04-30,38.66639983148643,25.996215286619723,10.028516649277092,4.522511098646622,7.487849212621437,0.0,5.378868539142892,4.849681973788847,3.069957408416959
2024-05-02,38.61983032035498,25.90590093569636,10.100485421571515,4.524797794167338,7.495524682297707,0.0,5.429817094561381,4.8521340951445415,3.0715096562061825
2024-05-06,38.6123060914749,25.886580685626946,10.15504711043901,4.499353370120693,7.497197963111506,0.0,5.428212535219753,4.8507002462775155,3.0706019977296752
2024-05-07,38.602799765639446,25.879791039204044,10.190829031883302,4.50141869514979,7.500639379983568,0.0,5.399583751911892,4.852926849036439,3.0720114871915203
2024-05-08,38.60340044381218,25.868523379692355,10.183207365071802,4.501488739394583,7.520206696107229,0.0,5.398111723833187,4.853002362917551,3.0720592891711163
2024-05-09,38.60400114067888,25.861145550559723,10.191146185242758,4.498446640983302,7.52576996943232,0.0,5.394305541315872,4.853077879148763,3.0721070926383787
2024-05-10,38.578452546933086,25.919389307909906,10.175105311121573,4.497997312105075,7.5262892318504955,0.0,5.3852198891477014,4.848400312710056,3.069146088222113
2024-05-13,40.228706121742306,25.426403018379172,9.86749236913254,4.276234986093113,7.342911134793456,0.0,5.137603844991185,4.727827640882338,2.992820883985897
2024-05-14,40.287984628725184,25.288915103156974,9.916390942670452,4.281674779773994,7.428482330611394,0.0,5.083854098353239,4.722959117295034,2.9897389994137376
2024-05-16,40.308446688367674,25.281789609213988,9.892434893327502,4.374433794041929,7.3442947924482125,0.0,5.089229394909118,4.720921613718224,2.9884492139733503
2024-05-17,40.320287472692115,25.242080678490293,9.917704935646904,4.3733834945381584,7.328420622018443,0.0,5.103393429803855,4.725963466538962,2.9887659002712628
2024-05-20,40.341034165628706,25.164804025400183,9.902153665743421,4.425249703083118,7.346500606450214,0.0,5.1087972042704735,4.7239610718035046,2.9874995576203744
2024-05-21,40.348147744025844,25.13649109745804,9.911799551319538,4.426435560520078,7.351239790547661,0.0,5.111040097445535,4.726035012033183,2.988811146650114
2024-05-22,40.261413222240314,24.991352340714126,9.916310479310027,4.621513386618184,7.347291150635445,0.0,5.151417208986666,4.723496472819833,2.9872057386754056
2024-05-23,40.00776927875559,25.30753989888667,9.979772113052793,4.589810839419271,7.245798945934914,0.0,5.203986957484359,4.691094344480864,2.9742276219855377
2024-05-24,39.77316674653762,25.1390008796825,9.96302964298495,4.628755975024832,7.236366676787358,0.0,5.658720405707802,4.651705315434318,2.9492543578406245
2024-05-27,39.769984555703196,25.113622254056327,9.985684706560317,4.630549196274907,7.190154718330138,0.0,5.712214846360684,4.649765339890986,2.9480243828234425
2024-05-28,39.70927261951181,25.06342942288486,10.024888536302376,4.622528140832788,7.188851431528071,0.0,5.806401047321711,4.641710998169681,2.942917803448718
2024-05-29,39.701598572835756,25.02662423636788,10.029640791940654,4.621634810525431,7.182259104015262,0.0,5.855079456094227,4.64081396066416,2.9423490675566293
2024-05-30,39.69038799244041,25.018814361664393,10.019377896172143,4.620329794846874,7.180231042274674,0.0,5.856398477804775,4.672942201311246,2.94151823348549
2024-05-31,39.69333753131323,24.988718718607693,10.043159714463796,4.6206731485661106,7.180764631681234,0.0,5.8583199619796344,4.673289464852128,2.941736828536172
2024-06-03,39.68920829962552,24.974230231677225,10.064406726702284,4.620192467646586,7.180017628715415,0.0,5.857710530726727,4.6728033103449915,2.9414308045612487
2024-06-04,39.67229576317936,24.97200354950171,10.078369257583859,4.619780535021647,7.186807396772835,0.0,5.8571882619918325,4.672386686979855,2.9411685489688937
2024-06-05,39.639831521973086,24.992626269370856,10.086116300582683,4.616122256184666,7.185984095982853,0.0,5.870569582427895,4.669437730322924,2.939312243155035
2024-06-06,39.63835989965082,24.991698422170256,10.089454338945947,4.6159508833938725,7.185717317487661,0.0,5.870351638483377,4.669264378203793,2.939203121664275
2024-06-07,39.58485119117167,25.058981467594897,10.083745706191225,4.6082522555705525,7.173732752515373,0.0,5.894658768088952,4.661476832459794,2.9343010264075344
2024-06-11,39.54029049629386,25.08438520560268,10.098218446301695,4.609106390277528,7.175062396333175,0.0,5.895751336889525,4.662340832286096,2.9348448960154405
2024-06-12,39.61357044902255,25.063202007767377,10.090431498164678,4.605214103832837,7.169003217885055,0.0,5.867808647112112,4.658403590555179,2.932366485660208
2024-06-13,39.612983567064006,25.067275244404545,10.087318971762443,4.605145876782305,7.168897007851431,0.0,5.867721714503106,4.65833457549312,2.9323230421390414
2024-06-14,39.58864329174203,25.051872608044484,10.142565994685102,4.60231623588063,7.1644920650469945,0.0,5.864116281405598,4.65547225269137,2.9305212705037946
2024-06-17,39.58366162435954,25.0502006071983,10.152392853201897,4.601737099876719,7.163590515676647,0.0,5.863378365822309,4.654886427759193,2.930152506105394
2024-06-18,39.570773717004506,25.079043069345737,10.14834740135417,4.600238836224959,7.156818330610894,0.0,5.862209298163253,4.653370859401762,2.92919848789472
2024-06-19,39.56404019577073,25.05849896224928,10.157718170273093,4.599456041172586,7.166698150089792,0.0,5.872309413496658,4.65257902319167,2.9287000437561934
2024-06-20,39.570480907552444,25.064058214886227,10.13717284830375,4.6002047961169055,7.167864831676983,0.0,5.877705162445299,4.653336426135903,2.9291768128824907
2024-06-21,39.57199250642181,25.055544519604624,10.127543879435203,4.599864422741634,7.167334474778891,0.0,5.895767995113788,4.6529921215025585,2.928960080401491
2024-06-24,39.54436780843499,25.085446354350804,10.1065979903067,4.596395489225815,7.161929313997255,0.0,5.929028681632034,4.649483122359165,2.9267512396932363
2024-06-25,39.518386204278265,25.09981751621372,10.101273241288219,4.597673624312072,7.166435348713686,0.0,5.938072954281026,4.6507760197013495,2.9275650912116635
2024-06-26,39.570445665591016,25.137025287131536,9.993452545193072,4.592986076209094,7.159128825204419,0.0,5.9763469708874215,4.646034331167121,2.9245802986163203
2024-06-27,39.56689316183461,25.138509185345974,9.997745187497106,4.592582307720535,7.158499467619357,0.0,5.975821591418925,4.645625899217065,2.924323199346424
2024-06-28,39.56367817145631,25.14385334483184,9.993978113974253,4.592209139479339,7.163088551456359,0.0,5.973858673099418,4.645248420942336,2.9240855847601464
2024-07-02,39.409057542991306,25.412870247322445,9.983085414942174,4.581447340855852,7.146301921280863,0.0,5.9156421894546645,4.6343623252651,2.917233017887594
2024-07-03,39.47975712212049,25.461413837508406,9.999518464185355,4.589666425984891,7.1591223379481095,0.0,5.745378958811782,4.642676339513498,2.922466513927468
2024-07-04,39.45558019883754,25.459840094098183,9.993394880647916,4.586855770064893,7.145146561657153,0.0,5.798672442762903,4.639833220966928,2.9206768309644837
2024-07-05,39.33777091068855,25.497324653273186,9.979448477483023,4.587228068735932,7.161221915472588,0.0,5.87588226286598,4.640209819628103,2.9209138918526416
2024-07-08,39.33719039087124,25.498424112609076,9.97930120763339,4.587160373573274,7.161116235075814,0.0,5.8757955506294,4.640141342597139,2.9208707870106645
2024-07-09,39.338539457557495,25.497857058845096,9.979079280180672,4.587058360737331,7.160956980609834,0.0,5.875664880123308,4.640038151529248,2.9208058304170117
2024-07-10,39.34044011973165,25.49451322002469,9.996272735651507,4.585129973911436,7.157946533823194,0.0,5.868031993102771,4.63808749214378,2.9195779316109736
2024-07-11,39.33463795323006,25.49075313472494,9.994798424773665,4.5844537311582,7.156890836493108,0.0,5.881915146159441,4.637403438894846,2.9191473345657437
2024-07-12,39.33405783070976,25.491114606618464,9.995388437026739,4.5843861178537155,7.156785283886919,0.0,5.881828397390003,4.637335044667504,2.919104281846895
2024-07-15,39.33695861444129,25.490782088131493,9.990963254102873,4.584724204321351,7.157313078054785,0.0,5.882262166827172,4.637677035979794,2.919319558141242
2024-07-16,39.32129946313043,25.484320686921645,9.991409159566874,4.5828991295681725,7.178790861720678,0.0,5.887292373970368,4.635830881904969,2.9181574432168587
2024-07-17,39.32243399756095,25.51844966991726,10.00018161640019,4.58320320778133,7.135770659336426,0.0,5.885471312049255,4.6361384721728784,2.9183510647817146
2024-07-18,39.03465911341922,25.33242885011561,9.926265068033672,4.549661775117241,7.083548673920167,0.0,5.842399440530583,5.3340434951472995,2.896993583716211
2024-07-19,39.033230821432255,25.332965541733195,9.92809728371033,4.549495301383273,7.083289484368112,0.0,5.842185665068081,5.33384832060869,2.8968875816960606
2024-07-22,39.02494878867234,25.334175284082928,9.940623785766675,4.54852999391745,7.081786558929378,0.0,5.840946075824522,5.332716589885968,2.8962729229207422
2024-07-23,39.00782470153944,25.323058687175802,9.980141700672297,4.546534105995489,7.078679081947194,0.0,5.838383077725982,5.330376602099315,2.8950020428444785
2024-07-24,39.00696889166034,25.322503113416968,9.983579315484532,4.54643435757749,7.078523779683208,0.0,5.836792357445363,5.330259656614908,2.894938528117184
2024-07-25,39.00725415744757,25.322688301961232,9.982921007345258,4.546467606563835,7.078575546347367,0.0,5.8368350430785725,5.33029863787288,2.8949596993832847
2024-07-26,39.0059349211592,25.3217179440779,9.983269756815014,4.552875015576977,7.074647837271638,0.0,5.8366113772959265,5.330094382414609,2.894848765388729
2024-07-29,38.98113418535564,25.34215925406499,10.001039491873776,4.5499802086550005,7.070149637900952,0.0,5.835823653958238,5.3267054042282505,2.893008163963157
2024-07-30,38.953214156363494,25.36959401340698,10.012216057085062,4.54808560614758,7.067205641967448,0.0,5.833393628854696,5.324487374928707,2.891803521246029
2024-07-31,38.961847937975364,25.359513769399282,9.987080789377936,4.549946956411268,7.086176045605732,0.0,5.83578100449129,5.326666475508065,2.8929870212310616
2024-08-01,38.961847937975364,25.360244591121745,9.986349967655475,4.549946956411268,7.086176045605732,0.0,5.83578100449129,5.326666475508065,2.8929870212310616
2024-08-02,38.962702181648964,25.41634428652409,9.98729975744628,4.550046714600585,7.086331410953561,0.0,5.777441935096397,5.326783263375656,2.8930504503544605
2024-08-05,38.95615393727119,25.431802005865794,9.99365911169187,4.549282013587841,7.074179726926208,0.0,5.7764709526041385,5.3258880205766985,2.8925642314762663
2024-08-07,38.849983993774465,25.49429674640703,10.004908678058463,4.582603126078772,7.087475832527181,0.0,5.768040461611797,5.322154601923742,2.8905365596185506
2024-08-08,38.85594226362926,25.498937021507178,9.990376168768682,4.5833059419683995,7.088562810931247,0.0,5.768925083381761,5.322970839926112,2.890979869887356
2024-08-09,38.77346075946684,25.56703849794244,9.996509690502624,4.58477920785305,7.090841370969082,0.0,5.7707794567585475,5.3246818649902785,2.8919091515171322
2024-08-12,38.77317750223854,25.567582263548,9.996436661591297,4.584745714019243,7.090789569246107,0.0,5.770737298669946,5.324642965841296,2.8918880248455707
2024-08-13,38.73150590630562,25.57324235363468,9.993224445500124,4.612484843479352,7.106768776133686,0.0,5.7688829523827385,5.322931965772606,2.890958756791188
2024-08-14,38.721042920685086,25.566333960564087,10.017539007414044,4.611238820081526,7.104848943228323,0.0,5.767324537909432,5.3214940211506825,2.890177788966826
2024-08-15,38.6954191754331,25.57579178592548,10.035205662908998,4.6109694981268845,7.104433980594747,0.0,5.7669876941287885,5.321183216348045,2.8900089865339535
2024-08-16,38.6954191754331,25.57725192475775,10.033745524076734,4.6109694981268845,7.104433980594747,0.0,5.7669876941287885,5.321183216348045,2.8900089865339535
2024-08-19,38.695049931263,25.578136053146423,10.033075884605891,4.610997270498586,7.104476771374717,0.0,5.7670224293240455,5.321215266414357,2.890026393372977
2024-08-20,38.69206001266539,25.576642226208463,10.032489927951508,4.609997945582768,7.111362163965418,0.0,5.766685620831087,5.320904494171564,2.8898576086238115
2024-08-21,38.68983423378089,25.575286729277174,10.03706817892202,4.609753627426647,7.110985279873078,0.0,5.766380001172587,5.3209874960207655,2.8897044535268406
2024-08-22,38.70056966129498,25.58238320932863,10.012105794030827,4.611032714734853,7.112958394220495,0.0,5.767980022360251,5.322463932317229,2.8905062717127374
2024-08-23,38.70662336982295,25.581075667109605,10.01013374945119,4.609336724619005,7.112594843517399,0.0,5.767685214900914,5.322191895648721,2.8903585349302143
2024-08-26,38.70379738218362,25.57920798149556,10.016703949265803,4.609000194912324,7.112075549831682,0.0,5.767264113660201,5.32180332007168,2.8901475085791195
2024-08-27,38.70153688916512,25.577714029352055,10.016118924258512,4.608731006525975,7.124801281293445,0.0,5.759626659261115,5.321492500460569,2.8899787096832106
2024-08-28,38.70925188463388,25.679923270439808,10.023757799342887,4.485768354261632,7.122973646316484,0.0,5.7647520911974794,5.322854547876913,2.8907184059309214
2024-08-29,38.702209173270965,25.693737202304774,10.019228572849407,4.48537530156215,7.122349516000578,0.0,5.764246971184062,5.322388147879462,2.8904651149486056
2024-08-30,38.710783115707684,25.73911658845971,10.014119342296887,4.486030427667016,7.0708088209387565,0.0,5.765088887057724,5.323165526622928,2.8908872912492924
2024-09-02,38.73205416015782,25.7401579723056,10.006815931614792,4.485702840694685,7.068101769745214,0.0,5.753714328929768,5.322776808867621,2.890676187684491
2024-09-03,38.78167774370031,25.728509453011956,9.990608900624164,4.483672868845188,7.064903152241666,0.0,5.7408918228072325,5.320368025346534,2.8893680334229606
2024-09-04,38.78252697341903,25.726883077860172,9.99082767202551,4.483771050988684,7.065057857403119,0.0,5.741017535159858,5.320484529193313,2.8894313039503094
2024-09-05,38.78762313287364,25.73172371891752,9.984840307691059,4.48436023416,7.065986230673435,0.0,5.734471730935086,5.321183659437074,2.8898109853121814
2024-09-09,38.79592925996347,25.726359060158227,10.003235662698746,4.482789423008076,7.051105128030051,0.0,5.732463022518504,5.319319720280268,2.8887987233426586
2024-09-10,38.79552656099348,25.725608115578847,9.99856521701993,4.482658571751206,7.050899308420592,0.0,5.738863375088499,5.319164450959001,2.8887144001884515
2024-09-11,38.839382793328,25.76260479706971,9.912876931506991,4.483509241494196,7.052237350702094,0.0,5.739952433591215,5.320173863606426,2.889262588701372
2024-09-12,38.852650046550316,25.80055326359557,9.902132095348023,4.486840185523635,7.008948917187483,0.0,5.73200233979466,5.324993260840989,2.8918798911593173
2024-09-13,38.72888447063881,25.94915381088761,9.863177212244544,4.487397485051646,7.009819481718843,0.0,5.743673789589807,5.325654665327938,2.8922390845407993
2024-09-16,38.68605418159948,25.95571235325026,9.869324177116457,4.537800445217641,7.011591184887295,0.0,5.719546869067532,5.327000702735784,2.892970086125557
2024-09-17,38.653659361216505,25.946231373998735,9.865719157285897,4.701247310866458,6.898716899464801,0.0,5.717457660169862,5.325054881236141,2.8919133557615986
2024-09-19,38.65025758859186,25.951294633904208,9.815212468735632,4.724550165473479,6.917940903813859,0.0,5.722635291207074,5.325794125927601,2.89231482234628
2024-09-20,38.64703498630013,25.95156262331344,9.814208560899754,4.7233363574966925,6.917233331246926,0.0,5.729355747270779,5.32524939941533,2.8920189940569556
2024-09-23,38.6442117283735,25.957702561788114,9.813491609596168,4.726643925582197,6.916728010881737,0.0,5.724554061327948,5.324860377266968,2.891807725183371
2024-09-24,38.62361443527632,25.96431091891782,9.764452970224333,4.800788749635823,6.913041407694825,0.0,5.721502884642536,5.322022236573014,2.890266397035318
2024-09-25,38.62164050597848,25.963714063227616,9.755192774754395,4.813685144993,6.912688104277437,0.0,5.721210476944893,5.321750245052538,2.8901186847716396
2024-09-26,38.63149603536472,25.99490299384442,9.720249198083092,4.883098604996555,6.906496463909308,0.0,5.650568560461325,5.322605169176898,2.890582974163681
2024-09-27,38.580099308800506,25.996173594869155,9.664682329566325,4.971418247315281,6.906446032044751,0.0,5.666591899341554,5.322566303030453,2.8920222850319677
2024-09-30,38.544240556923164,25.902215488946357,9.599343843612365,5.1337627912296275,6.899896155139433,0.0,5.715202091319754,5.31751853259346,2.8878205402358392
2024-10-02,38.48227491299643,25.95564027193221,9.632572709283615,5.223448875896164,6.97938504066539,0.0,5.48590751469152,5.328636292085644,2.9121343824490307
2024-10-03,38.55410181519249,25.809459665499347,9.695750752771332,5.278298042707606,6.992020981679299,0.0,5.401298536609274,5.336047953208861,2.9330222523317944
2024-10-04,38.479725902440975,25.763514228639796,9.784190766999311,5.327691427035087,6.986175845843658,0.0,5.396354208592339,5.323227104724308,2.939120515724531
2024-10-07,38.518827004634126,25.60474019221027,9.818257334803143,5.33676035997304,7.004971504811781,0.0,5.401837703924805,5.328636292085644,2.985969607557189
2024-10-08,38.53939395834468,25.400444941160032,9.784733843993672,5.423724598526483,7.07819783378683,0.0,5.4851795293859364,5.331481493367255,2.9568438014351104
2024-10-09,38.97812004479414,23.93221276989165,9.743357687522018,6.035346788038146,7.3541262258909,0.0,5.573000215910906,5.409627815573679,2.9742084523785643
2024-10-10,38.739308147141976,24.016030405627358,9.807824498615698,6.082557671284948,7.27849178854618,0.0,5.708955207975751,5.403439306529246,2.9633929742788405
2024-10-14,38.70487764363848,24.013201706098652,9.827992722197152,6.140847145272519,7.272022851721757,0.0,5.681661876203768,5.398636868259884,2.960759186607785
2024-10-15,38.68711251839867,24.04511761314304,9.822001167868697,6.170601997243881,7.248696826620063,0.0,5.670910695319025,5.3961589516269495,2.959400229779675
2024-10-16,38.66106741307763,24.068139623544425,9.782837251773266,6.233030423691696,7.243816827571288,0.0,5.661174444648652,5.392526126143855,2.9574078895491893
2024-10-17,38.57644987997733,24.063847467225173,9.787625163853104,6.352781820642036,7.236963763743026,0.0,5.640297402635533,5.387424488896848,2.954610013026947
2024-10-18,38.52576497688462,24.03223041120502,9.90615357926092,6.344435014962661,7.227455247324538,0.0,5.6328867174077315,5.380346048838507,2.9507280041159936
2024-10-21,38.53031547467591,24.02768676357974,9.901417866428453,6.345184392360874,7.228308923277743,0.0,5.633552049778976,5.3809815521912965,2.9525529777070085
2024-10-22,38.51215877578561,24.03478397705929,9.904342512360444,6.347058610576002,7.230443995706039,0.0,5.635216068539453,5.382570967567866,2.9534250924053
2024-10-23,38.62602891147973,24.00618258668599,9.727019786096326,6.368267295554905,7.254604511367105,0.0,5.654046132939135,5.4005568188151685,2.963293957061637
2024-10-24,38.6157290489071,24.0071883051935,9.72887028461214,6.359162047576654,7.251929316381592,0.0,5.675500492489569,5.39911672790712,2.962503776932326
2024-10-25,38.61029522460932,24.01047558830988,9.623816318084293,6.469358250608005,7.250908858897148,0.0,5.674701862676336,5.398356989521098,2.9620869072939207
2024-10-28,38.611725030101695,24.011364737425968,9.620469532905448,6.469597822046273,7.251177372495682,0.0,5.674912006624826,5.398556899944691,2.962196598455418
2024-10-29,38.60371948300595,24.018234042607155,9.627360645731807,6.468256450480654,7.249673952435848,0.0,5.673735400935809,5.3974375922349775,2.9615824325677953
2024-10-30,38.60600644341589,24.020397454750196,9.627930989546957,6.468639642738334,7.243438715727386,0.0,5.674071524200928,5.397757347073472,2.9617578825468325
2024-10-31,38.59114604244137,24.0489036320762,9.624965201799766,6.466149704314074,7.240650538092183,0.0,5.6718874345792445,5.3956796175715045,2.960617829125648
2024-11-01,38.58000824721913,24.062683601593047,9.634027754562032,6.464283508083368,7.238560813084266,0.0,5.666550340755121,5.394122369839103,2.959763364863927
2024-11-04,38.5785807896854,24.074373259604318,9.67659121289816,6.464044330057933,7.145793166442567,0.0,5.707040599780676,5.393922787698908,2.9596538538320427
2024-11-05,38.61715925688293,24.098447561978475,9.686267775618957,6.470508355355027,7.164050016963838,0.0,5.601636839624861,5.399316694604547,2.9626134989713644
2024-11-06,38.58823733623245,24.09908820847721,9.686786799773843,6.4659103881730084,7.158959216510566,0.0,5.645029875796651,5.3954799201806996,2.9605082548555743
2024-11-07,38.57410635475572,24.107003440211674,9.690846595445613,6.466643708849598,7.158793947286954,0.0,5.645670097649318,5.3960918397323265,2.9608440160687937
2024-11-08,38.55336038928087,24.104584750565714,9.726729526808098,6.465399268221163,7.150014772542171,0.0,5.6445836451461995,5.395053416058089,2.960274231377701
2024-11-11,38.540808895881725,24.102656525250417,9.750199734811584,6.463294382540162,7.147687002347429,0.0,5.642745985506479,5.393296993877093,2.9593104797851133
2024-11-12,38.53510637288513,24.1064883129307,9.756155121275851,6.462338069325519,7.146629425958374,0.0,5.641911081163054,5.392498998167711,2.958872618293658
2024-11-14,38.569274251389245,24.06726358043445,9.788587126019282,6.463724815833174,7.122264344352705,0.0,5.63572215322796,5.393656169004802,2.9595075597383795
2024-11-15,38.60364679938591,24.046789911272544,9.794525572097278,6.453412275323394,7.119050969827222,0.0,5.633179466643427,5.391222696095804,2.9581723093544228
2024-11-18,38.6468420712297,24.225833826133623,9.760337999614162,6.2680331041303,7.1151566679875975,0.0,5.638968656755614,5.388273560241571,2.9565541139074356
2024-11-19,38.653413979330864,24.207772959746816,9.762737097519295,6.272056382181898,7.116366602700018,0.0,5.641406263703954,5.389189837918195,2.9570568768989607
2024-11-20,38.64170039741468,24.196741378118507,9.782691465622612,6.270155689884578,7.117905675467018,0.0,5.647087936366347,5.387556690671174,2.956160766455084
2024-11-21,38.63770226354548,24.17945684390613,9.78167928164317,6.269506936812869,7.142296864746565,0.0,5.646503650133894,5.386999257311469,2.9558549019004285
2024-11-22,38.604551755259116,24.17456931044294,9.783573903858384,6.261732358376272,7.129749311281092,0.0,5.713314859482409,5.380319043271361,2.9521894580284256
2024-11-25,38.5994232890121,24.17947618798181,9.78375026207133,6.257210340353509,7.128802151502516,0.0,5.71993620949071,5.379604288576462,2.951797271011561
2024-11-26,38.59201790953883,24.19180883505003,9.73095863999458,6.256009881562519,7.127434476013519,0.0,5.771967094933997,5.378572200328026,2.9512309625784963
2024-11-27,38.58888571969244,24.19501021815297,9.733120190679582,6.255502133802973,7.126856002041287,0.0,5.771498632860549,5.3781356668128995,2.950991435957292
